EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGA,FG2M,FG2A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsPutbacks,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,FTOffRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,Offensive Fouls,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,OffensiveGoaltends,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,OffFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,PenaltyOffPossPct,LongMidRangeFGM,Corner3FGM,Corner3FGA,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGA,PenaltyArc3FGA,FG3M,FG3A,SecondChanceFG3A,PenaltyFG3M,PenaltyFG3A,PtsAssisted3s,PtsUnassisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,BadPassOutOfBoundsTurnovers,StepOutOfBoundsTurnovers,Technical Free Throw Trips,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,FG3APct,LongMidRangePctBlocked,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceCorner3Frequency,SecondChanceArc3Frequency,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,NonHeaveArc3Accuracy,Avg3ptShotDistance,DefensiveGoaltends,Defensive 3 Seconds Violations,SecondChanceCorner3FGM,SecondChanceArc3FGM,SecondChanceFG3M,LostBallOutOfBoundsTurnovers,SecondChanceFg3Pct,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyArc3FGM,HeaveAttempts,PenaltyArc3Accuracy,Blocked3s,BlockedArc3,BlockedCorner3,BlockedLongMidRange,on,3SecondViolations,Fg3aBlocked,ThreePtShootingFoulsDrawn,FG3APctBlocked,Corner3PctBlocked,Arc3PctBlocked,ThreePtShootingFoulsDrawnPct,Clear Path Fouls,3pt And 1 Free Throw Trips,FoulsDrawn,Offensive Fouls Drawn
1519,1610612750,John Thomas,John Thomas,1519,MIN,31212.0,520,33,953,966,206,249,127,1919,36.0,61.0,11.0,19.0,9.0,17.0,6.0,20.0,5.0,42.0,86,27.0,111,999,13.0,23,2.0,28,12.0,28.0,10.0,34.0,60.0,24.0,18.0,9.0,13.0,4.0,17.0,3.0,1.0,3.0,2.0,8.0,38.0,5.0,32.0,2.0,10.0,43.0,5.0,58.0,39,97,2.0,15.0,12.0,3.0,9.0,6.0,9.0,3.0,1.0,18.0,2.0,6.0,36,82,5.0,7.0,46,4.0,20.0,5.0,13.0,8.0,5.0,13.0,11.0,1.0,34.0,206,11.0,0.7142857142857143,0.9090909090909091,0.4883720930232558,0.5652173913043478,0.42857142857142855,0.4883720930232558,0.5652173913043478,0.42857142857142855,0.5186915887850467,0.56,0.4857142857142857,0.10465116279069768,0.13114754098360656,0.05,11.384335154826958,0.5,0.19230769230769232,0.07407407407407407,0.10776942355889724,0.0893854748603352,0.11235955056179775,0.058823529411764705,0.10860655737704918,0.0835214446952596,0.13953488372093023,0.0625,0.078125,0.06451612903225806,0.043478260869565216,0.14634146341463414,0.11214953271028037,0.07692307692307693,0.10714285714285714,0.12121212121212122,0.058823529411764705,0.8461538461538461,0.7093023255813954,0.5901639344262295,0.6792452830188679,0.7777777777777778,0.23255813953488372,0.3,0.3157894736842105,0.3333333333333333,0.05813953488372093,0.8260869565217391,0.5789473684210527,0.2727272727272727,0.6071428571428571,0.5294117647058824,0.7093023255813954,0.5121453488372093,0.5176909090909091,0.4933107142857143,0.19607843137254902,0.19607843137254902,0.25225225225225223,0.3063063063063063,3.113953488372093,0.2161594963273872,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,
1607,1610612750,Troy Hudson,Troy Hudson,1607,MIN,12297.0,205,-33,376,384,70,95,53,760,6.0,11.0,,,,1.0,2.0,7.0,39.0,21.0,57,3.0,63,411,,3,1.0,1,,8.0,,3.0,14.0,28.0,,5.0,26.0,4.0,30.0,4.0,,7.0,5.0,14.0,64.0,,2.0,,1.0,11.0,1.0,13.0,2,15,,4.0,2.0,2.0,8.0,7.0,4.0,1.0,,12.0,2.0,3.0,6,15,,1.0,5,,1.0,,1.0,,1.0,1.0,1.0,,3.0,70,3.0,0.3333333333333333,0.3333333333333333,0.3684210526315789,,,0.38961038961038963,,0.13636363636363635,0.391025641025641,,0.13636363636363635,0.08771929824561403,0.2727272727272727,0.14285714285714285,20.737327188940093,0.6666666666666666,0.125,,0.06666666666666667,0.013422818791946308,0.041666666666666664,,0.06349206349206349,0.01092896174863388,,0.03333333333333333,0.01282051282051282,,,0.05357142857142857,0.022222222222222223,0.109375,0.07142857142857142,,,1.0,0.14285714285714285,0.5454545454545454,0.75,,0.09090909090909091,0.2857142857142857,0.3333333333333333,,0.5064935064935064,,,,0.09090909090909091,,0.4025974025974026,0.4720701298701299,0.4857666666666667,0.4571772727272727,0.01282051282051282,0.017241379310344827,0.015873015873015872,0.047619047619047616,14.212280701754384,0.18617021276595744,13.0,1.0,2.0,1.0,1.0,1.0,5.0,18.0,2.0,2.0,6.0,20.0,3.0,1.0,3.0,15.0,3.0,18.0,5.0,1.0,1.0,3.0,0.8333333333333334,0.3,0.3333333333333333,0.3,0.2597402597402597,0.02564102564102564,0.3333333333333333,0.34210526315789475,0.5384615384615384,0.025974025974025976,0.5,0.5,1.0,0.23376623376623376,0.2777777777777778,0.2777777777777778,0.8,0.16666666666666666,0.3333333333333333,0.09090909090909091,1.0,0.18181818181818182,0.2777777777777778,24.975,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,
1709,1610612750,Michael Olowokandi,Michael Olowokandi,1709,MIN,1361.0,23,13,38,39,5,17,7,77,,,,,,,2.0,3.0,1.0,2.0,4,4.0,8,34,2.0,2,2.0,6,,,,,,4.0,4.0,,,1.0,1.0,1.0,,,,,3.0,1.0,3.0,,,3.0,,3.0,4,7,,,,,,,1.0,,,1.0,,,1,3,1.0,1.0,4,,2.0,,2.0,1.0,1.0,2.0,2.0,,,5,,,,0.5,1.0,,0.5,1.0,,0.6666666666666666,1.0,,,,,15.555555555555555,,,,0.14285714285714285,0.2727272727272727,,0.3333333333333333,0.125,0.2857142857142857,0.3333333333333333,,0.2857142857142857,0.3333333333333333,,0.2,0.125,0.125,,,,1.0,,,,,0.75,0.6666666666666666,0.6666666666666666,,0.25,,,,,,,0.39095,0.4285,,0.3333333333333333,0.3333333333333333,0.75,,8.975,0.13157894736842105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,True,,,,,,,,,,,
1887,1610612750,Wally Szczerbiak,Wally Szczerbiak,1887,MIN,21555.0,359,28,660,666,153,170,93,1326,18.0,26.0,4.0,6.0,4.0,6.0,11.0,19.0,66.0,59.0,111,43.0,194,695,6.0,12,2.0,23,11.0,17.0,9.0,31.0,80.0,38.0,4.0,5.0,17.0,7.0,24.0,5.0,2.0,7.0,3.0,7.0,55.0,2.0,6.0,,9.0,25.0,5.0,39.0,8,47,1.0,10.0,7.0,3.0,10.0,6.0,12.0,4.0,3.0,22.0,,5.0,11,21,4.0,2.0,51,1.0,23.0,2.0,3.0,1.0,2.0,3.0,2.0,,31.0,153,2.0,0.6779661016949152,0.7017543859649122,0.5315315315315315,0.5,0.6470588235294118,0.5392857142857143,0.525,0.5238095238095238,0.5853658536585366,0.5476190476190477,0.6,0.04504504504504504,0.07692307692307693,0.10526315789473684,24.155844155844154,0.45454545454545453,0.2631578947368421,,0.09124087591240876,0.0234375,0.13043478260869565,0.031746031746031744,0.09912536443148688,0.025078369905956112,0.017857142857142856,0.034482758620689655,0.02112676056338028,0.0425531914893617,,0.03488372093023256,0.05333333333333334,0.1592920353982301,0.0975609756097561,0.17857142857142858,0.015384615384615385,0.6666666666666666,0.18571428571428572,0.6923076923076923,0.75,0.7777777777777778,0.1357142857142857,0.5789473684210527,0.6470588235294118,0.45454545454545453,0.4714285714285714,0.3,0.6666666666666666,0.5,0.2857142857142857,0.6666666666666666,0.39285714285714285,0.4656346428571428,0.514971875,0.4814214285714285,0.1419753086419753,0.17293233082706766,0.11855670103092783,0.15979381443298968,12.589189189189188,0.2318181818181818,30.0,4.0,12.0,6.0,,2.0,7.0,17.0,2.0,2.0,11.0,29.0,8.0,,4.0,33.0,,17.0,7.0,2.0,,2.0,1.0,0.3793103448275862,,0.3793103448275862,0.20714285714285716,0.015151515151515152,0.45454545454545453,0.46153846153846156,0.7,0.08571428571428572,0.3333333333333333,0.3333333333333333,1.0,0.12142857142857143,0.4117647058823529,0.4117647058823529,1.0,0.3,0.1,0.09523809523809523,,0.09523809523809523,0.4117647058823529,24.2551724137931,,2.0,2.0,1.0,3.0,2.0,0.375,0.3333333333333333,1.0,0.5,1.0,,,,,,,,True,,,,,,,,,,,
697,1610612750,Fred Hoiberg,Fred Hoiberg,697,MIN,13725.0,229,-13,405,420,66,85,52,825,4.0,9.0,,1.0,1.0,1.0,1.0,5.0,22.0,14.0,36,7.0,74,447,1.0,5,2.0,16,2.0,4.0,,13.0,26.0,2.0,,1.0,7.0,4.0,11.0,3.0,1.0,6.0,,1.0,26.0,1.0,6.0,,8.0,18.0,1.0,27.0,7,34,3.0,5.0,3.0,2.0,1.0,1.0,1.0,,,2.0,,,12,20,1.0,1.0,8,1.0,4.0,,,,,,,,13.0,66,1.0,0.9285714285714286,0.9285714285714286,0.3888888888888889,0.2,0.5,0.5403225806451613,0.5833333333333334,0.7222222222222222,0.5615384615384615,0.6153846153846154,0.7222222222222222,0.027777777777777776,,0.2,14.316239316239317,0.5,0.09090909090909091,,0.10285714285714286,0.03896103896103896,0.19047619047619047,0.025,0.11981566820276497,0.03608247422680412,0.0625,0.027777777777777776,0.03488372093023256,,0.1111111111111111,0.05660377358490566,0.10869565217391304,0.13157894736842105,0.2,0.17647058823529413,0.09090909090909091,,0.14516129032258066,0.4444444444444444,0.4444444444444444,1.0,0.08064516129032258,0.2,0.25,1.0,0.3548387096774194,0.08333333333333333,,,0.1111111111111111,1.0,0.5645161290322581,0.4851344262295082,0.48605555555555546,0.48741875,0.06153846153846154,0.10256410256410256,0.21621621621621623,0.17567567567567569,12.869444444444444,0.16296296296296298,9.0,5.0,7.0,1.0,,,8.0,19.0,6.0,5.0,13.0,26.0,7.0,3.0,5.0,39.0,,18.0,8.0,,,1.0,1.0,0.5,0.6,0.52,0.41935483870967744,,0.4090909090909091,0.4090909090909091,0.8888888888888888,0.11290322580645161,0.7142857142857143,0.7142857142857143,1.0,0.3064516129032258,0.42105263157894735,0.42105263157894735,1.0,0.08333333333333333,0.5,,,0.5555555555555556,0.4444444444444444,25.43846153846154,,,1.0,3.0,4.0,,0.5714285714285714,1.0,1.0,0.5,1.0,3.0,1.0,0.6,,,,,True,,,,,,,,,,,
2239,1610612750,Trenton Hassell,Trenton Hassell,2239,MIN,11146.0,186,37,336,340,59,77,46,676,8.0,13.0,4.0,4.0,1.0,1.0,4.0,6.0,20.0,22.0,39,7.0,51,336,4.0,6,1.0,9,1.0,2.0,1.0,3.0,26.0,18.0,8.0,4.0,7.0,1.0,8.0,,1.0,2.0,1.0,4.0,17.0,,6.0,,2.0,9.0,,11.0,6,17,2.0,3.0,3.0,,6.0,3.0,4.0,3.0,,10.0,2.0,2.0,8,15,1.0,,9,1.0,4.0,1.0,1.0,,1.0,1.0,1.0,,3.0,59,,0.5909090909090909,0.7222222222222222,0.5641025641025641,0.6666666666666666,0.5,0.5641025641025641,0.6666666666666666,0.5,0.5930232558139535,0.75,0.5,0.10256410256410256,0.15384615384615385,0.16666666666666666,13.802083333333334,0.6,,,0.06428571428571428,0.049586776859504134,0.08,,0.06666666666666667,0.0410958904109589,0.1875,,,,,0.04878048780487805,0.02631578947368421,0.09836065573770492,0.05555555555555555,0.14285714285714285,0.15384615384615385,1.0,0.3333333333333333,0.6153846153846154,0.7272727272727273,0.375,0.15384615384615385,0.6666666666666666,0.8,0.25,0.5128205128205128,0.6666666666666666,1.0,,0.5,1.0,0.3333333333333333,0.4392256410256411,0.5121399999999999,0.4446,0.09523809523809523,0.09523809523809523,0.17647058823529413,0.058823529411764705,10.902564102564103,0.17559523809523808,10.0,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,0.05,0.5,0.5263157894736842,0.9,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,True,,,,,,,,,,,
84,1610612750,Latrell Sprewell,Latrell Sprewell,84,MIN,14738.0,246,-18,464,466,108,172,56,930,11.0,26.0,2.0,4.0,3.0,4.0,12.0,23.0,48.0,45.0,97,22.0,139,502,3.0,6,2.0,11,12.0,21.0,7.0,31.0,52.0,38.0,4.0,3.0,21.0,,21.0,,,9.0,3.0,9.0,42.0,,3.0,,2.0,21.0,2.0,25.0,3,28,1.0,4.0,2.0,2.0,9.0,3.0,3.0,6.0,2.0,12.0,1.0,2.0,5,14,,,24,3.0,11.0,2.0,4.0,1.0,3.0,4.0,3.0,,31.0,108,4.0,0.5777777777777777,0.6046511627906976,0.4639175257731959,0.5,0.5714285714285714,0.468,0.5,0.5217391304347826,0.5148148148148148,0.55,0.5961538461538461,0.030927835051546393,0.07692307692307693,0.043478260869565216,28.107074569789674,0.75,0.13333333333333333,,0.11413043478260869,0.01764705882352941,0.05555555555555555,,0.10454545454545454,0.014492753623188406,,0.027777777777777776,0.02247191011235955,,,0.03278688524590164,0.16326530612244897,0.14864864864864866,0.07692307692307693,,0.014705882352941176,0.75,0.208,0.4230769230769231,0.4583333333333333,0.2727272727272727,0.184,0.5217391304347826,0.5454545454545454,0.6666666666666666,0.384,0.4444444444444444,0.5,,0.17391304347826086,0.75,0.432,0.4836132,0.5330833333333334,0.4278717391304348,0.08270676691729323,0.10476190476190476,0.07913669064748201,0.22302158273381295,11.329896907216497,0.23275862068965517,22.0,4.0,15.0,2.0,,1.0,5.0,13.0,1.0,1.0,9.0,28.0,3.0,,2.0,24.0,3.0,13.0,5.0,1.0,,,0.8888888888888888,0.32142857142857145,,0.32142857142857145,0.224,,0.4583333333333333,0.4583333333333333,0.6818181818181818,0.12,0.26666666666666666,0.26666666666666666,1.0,0.104,0.38461538461538464,0.38461538461538464,0.8,0.2222222222222222,0.1111111111111111,0.043478260869565216,,0.043478260869565216,0.38461538461538464,23.999999999999996,,,,1.0,1.0,,0.3333333333333333,,,1.0,1.0,,,,,,,,True,,,,,,,,,,,
1853,1610612750,Anthony Carter,Anthony Carter,1853,MIN,10827.0,180,59,334,334,90,94,46,668,13.0,19.0,1.0,1.0,5.0,6.0,1.0,1.0,28.0,22.0,48,10.0,54,323,1.0,3,,2,9.0,14.0,3.0,21.0,18.0,26.0,,2.0,48.0,5.0,53.0,2.0,3.0,14.0,8.0,26.0,111.0,1.0,1.0,,4.0,13.0,,17.0,2,19,,10.0,5.0,5.0,7.0,6.0,7.0,1.0,,14.0,,4.0,10,23,,2.0,13,3.0,8.0,,2.0,1.0,,4.0,3.0,,21.0,90,5.0,0.4090909090909091,0.4090909090909091,0.4583333333333333,0.3333333333333333,0.6428571428571429,0.43137254901960786,0.3333333333333333,0.6428571428571429,0.48214285714285715,0.3333333333333333,0.65625,0.041666666666666664,0.10526315789473684,,17.902813299232736,0.5,,,0.10317460317460317,0.008,0.12121212121212122,0.03571428571428571,0.1069182389937107,0.013071895424836602,,,0.014705882352941176,0.05,,0.05714285714285714,0.09375,0.13559322033898305,0.14285714285714285,0.08333333333333333,,0.75,0.37254901960784315,0.6842105263157895,0.7647058823529411,0.46153846153846156,0.0196078431372549,1.0,1.0,,0.5490196078431373,0.3333333333333333,1.0,1.0,0.42857142857142855,0.8333333333333334,0.43137254901960786,0.4789166666666667,0.35805,0.4718642857142857,0.14285714285714285,0.1509433962264151,0.037037037037037035,0.3888888888888889,11.139583333333334,0.2694610778443114,8.0,,,,,,,3.0,,,,3.0,,,,,,3.0,,4.0,,,,,,,0.058823529411764705,,0.2857142857142857,0.2857142857142857,0.375,,,,,0.058823529411764705,,,,,,,,,,25.96666666666667,,,,,,1.0,,,,,,,,,2.0,1.0,1.0,1.0,True,,,,,,,,,,,
2204,1610612750,Eddie Griffin,Eddie Griffin,2204,MIN,11133.0,186,-7,343,355,76,55,46,698,6.0,10.0,4.0,6.0,1.0,3.0,6.0,17.0,14.0,19.0,41,10.0,63,361,8.0,12,2.0,21,2.0,5.0,1.0,5.0,24.0,14.0,10.0,2.0,6.0,2.0,8.0,1.0,1.0,2.0,1.0,3.0,18.0,,11.0,1.0,8.0,47.0,1.0,56.0,12,68,2.0,1.0,1.0,,6.0,5.0,2.0,1.0,1.0,8.0,,1.0,6,7,,,12,,6.0,,15.0,11.0,4.0,15.0,10.0,,5.0,76,,0.631578947368421,0.8571428571428571,0.4634146341463415,0.6666666666666666,0.4,0.4732142857142857,0.7307692307692307,0.2857142857142857,0.5080645161290323,0.75,0.3125,0.04878048780487805,0.1,0.058823529411764705,17.632241813602015,0.75,0.1111111111111111,0.07692307692307693,0.29559748427672955,0.08270676691729323,0.2222222222222222,,0.28205128205128205,0.06666666666666667,0.14814814814814814,0.02857142857142857,0.08450704225352113,,,0.2830188679245283,0.2926829268292683,0.3076923076923077,0.15,0.3125,0.06666666666666667,0.6666666666666666,0.17857142857142858,0.6,0.6666666666666666,0.3333333333333333,0.30357142857142855,0.35294117647058826,0.375,0.6666666666666666,0.25,0.46153846153846156,0.6666666666666666,,0.42857142857142855,0.3333333333333333,0.44642857142857145,0.47653749999999995,0.4982346153846154,0.5346928571428571,0.0967741935483871,0.1276595744680851,0.3333333333333333,0.07936507936507936,10.029268292682927,0.22157434402332363,7.0,,,,,,5.0,15.0,1.0,2.0,5.0,15.0,1.0,,2.0,15.0,,15.0,5.0,,,,1.0,0.3333333333333333,,0.3333333333333333,0.26785714285714285,,0.5,0.5,0.8571428571428571,,,,,0.26785714285714285,0.3333333333333333,0.3333333333333333,1.0,,0.07692307692307693,,,0.2857142857142857,0.3333333333333333,24.913333333333338,3.0,,,1.0,1.0,1.0,1.0,,,1.0,1.0,,,,,,,,True,,,,,,,,,,,
2058,1610612750,Mark Madsen,Mark Madsen,2058,MIN,2425.0,40,20,69,70,7,14,9,139,4.0,5.0,3.0,4.0,,,1.0,2.0,,5.0,7,2.0,12,58,3.0,4,,6,,,1.0,1.0,4.0,6.0,6.0,,1.0,,1.0,,,1.0,,,2.0,1.0,5.0,,,6.0,1.0,7.0,6,13,,,,,,,,,,,,,1,4,2.0,,3,1.0,1.0,1.0,,,,,,,1.0,7,,0.4,1.0,0.7142857142857143,0.75,,0.7142857142857143,0.75,,0.75,0.75,0.5,,,,9.75609756097561,,0.3333333333333333,,0.1935483870967742,0.15625,,0.2,0.17142857142857143,0.16216216216216217,0.2222222222222222,0.16666666666666666,0.11764705882352941,0.3333333333333333,,0.5,0.2,,,,,,0.7142857142857143,0.8,0.8,0.25,0.2857142857142857,0.5,0.5,1.0,,1.0,0.75,,,,0.7142857142857143,0.5452571428571428,0.5499666666666667,,0.14285714285714285,0.14285714285714285,0.5,0.08333333333333333,2.057142857142857,0.10144927536231885,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,
