EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG3M,SecondChanceFG3A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,DefTwoPtRebounds,DefRebounds,Rebounds,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,Turnovers,SecondChanceTurnovers,ShootingFouls,Fouls,FTA,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,Usage,LiveBallTurnoverPct,DefTwoPtReboundPct,DefFGReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,SecondChanceAtRimFGM,SecondChanceAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFtPoints,PtsPutbacks,Corner3Assists,OffThreePtRebounds,OffTwoPtRebounds,FTOffRebounds,DefThreePtRebounds,FTDefRebounds,OffRebounds,SelfOReb,LostBallTurnovers,Travels,PenaltyTurnovers,Loose Ball Fouls,Offensive Fouls,2pt And 1 Free Throw Trips,Blocked2s,BlockedAtRim,BlockedLongMidRange,BlockedShortMidRange,Blocks,RecoveredBlocks,3SecondViolations,Defensive 3 Seconds Violations,NonShootingPenaltyNonTakeFouls,SecondChanceFg2Pct,ShortMidRangePctBlocked,LongMidRangePctBlocked,DefFTReboundPct,OffFTReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,Corner3FGM,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,PtsUnassisted3s,HeaveAttempts,LostBallOutOfBoundsTurnovers,Technical Free Throw Trips,ThreePtShootingFoulsDrawn,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,ThreePtShootingFoulsDrawnPct,Fg3aBlocked,FG3APctBlocked,Arc3PctBlocked,DefensiveGoaltends,StepOutOfBoundsTurnovers,Clear Path Fouls,Corner3PctBlocked,SecondChanceCorner3PctAssisted,on,OffensiveGoaltends,Blocked3s,BlockedArc3,3pt And 1 Free Throw Trips,BlockedCorner3
133,1610612740,David Wesley,David Wesley,133,NOH,1768.0,29,1,60,59,23.0,19,9.0,119,2.0,3.0,1.0,1.0,1.0,8.0,1.0,2.0,3.0,1.0,2.0,2.0,2.0,3.0,11.0,2.0,4.0,5.0,17.0,61,1.0,2.0,3.0,1.0,2.0,2.0,2.0,3.0,11.0,4.0,2.0,6.0,3.0,2.0,1.0,3.0,1.0,4.0,1.0,1.0,1.0,1.0,9.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,6.0,2.0,1.0,11.0,23.0,0.6666666666666666,0.6666666666666666,1.0,0.5,0.5,1.0,0.5,0.2727272727272727,0.5,0.4,0.75,1.0,0.4722222222222222,0.75,0.9166666666666666,0.2666666666666666,0.0909090909090909,0.3333333333333333,28.571428571428573,0.5,0.0909090909090909,0.074074074074074,0.2,0.0909090909090909,0.2,0.6666666666666666,1.0,0.5,0.5333333333333333,0.125,0.125,1.0,0.0666666666666666,0.2,0.6666666666666666,0.6666666666666666,1.0,1.0,0.5,1.0,0.25,1.0,0.5,1.0,0.4666666666666667,0.6666666666666666,0.48399,0.537,0.4966,0.1176470588235294,0.1538461538461538,0.1764705882352941,0.6470588235294118,14.30909090909091,24.525,0.3833333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,
136,1610612740,P.J. Brown,P.J. Brown,136,NOH,37240.0,621,-155,1130,1130,237.0,262,166.0,2260,28.0,60.0,6.0,16.0,21.0,53.0,,,,,,,,62.0,157.0,,,42.0,166.0,1266,,,40.0,9.0,27.0,,,13.0,31.0,86.0,38.0,,,,22.0,28.0,12.0,40.0,11.0,9.0,4.0,15.0,92.0,61.0,88.0,151.0,17.0,10.0,7.0,11.0,1.0,4.0,9.0,20.0,3.0,23.0,54.0,49.0,21.0,5.0,31.0,237.0,0.6935483870967742,0.7818181818181819,,,,,,0.3949044585987261,0.3333333333333333,0.3949044585987261,0.3658536585365853,0.3333333333333333,0.4611111111111111,0.4347826086956521,0.4558823529411764,,0.1401273885350318,0.2333333333333333,15.186028853454822,0.55,0.1588541666666666,0.1548757170172084,0.1538461538461538,0.1468926553672316,0.3821656050955414,0.4666666666666667,0.6086956521739131,0.6071428571428571,0.3375796178343949,0.3962264150943396,0.4038461538461538,0.9523809523809524,,,,,,,,,0.5925925925925926,0.375,,,0.3821656050955414,,0.4572496815286624,0.4973787878787878,0.4825703703703705,0.12,0.12,0.2409638554216867,0.1867469879518072,8.635031847133758,,0.2097345132743363,9.0,24.0,13.0,44.0,15.0,41.0,10.0,14.0,1.0,16.0,44.0,3.0,20.0,7.0,63.0,6.0,7.0,1.0,4.0,5.0,5.0,3.0,8.0,6.0,1.0,1.0,8.0,7.0,1.0,3.0,9.0,0.3658536585365853,0.1590909090909091,0.0188679245283018,0.2333333333333333,0.125,0.0982142857142857,0.1438848920863309,0.0981595092024539,0.0981996726677577,0.1073825503355704,0.1149425287356321,0.0849056603773584,0.0839694656488549,0.15625,0.1844660194174757,0.1276595744680851,0.1777777777777777,0.0833333333333333,0.875,0.2802547770700637,0.2954545454545454,0.3513513513513513,0.4615384615384615,0.5853658536585366,0.375,0.2222222222222222,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,
1884,1610612740,Baron Davis,Baron Davis,1884,NOH,16120.0,269,-15,500,497,162.0,126,71.0,997,21.0,35.0,6.0,10.0,10.0,40.0,9.0,9.0,46.0,,1.0,2.0,19.0,33.0,83.0,12.0,55.0,34.0,136.0,527,1.0,3.0,16.0,10.0,22.0,3.0,22.0,13.0,42.0,16.0,50.0,21.0,45.0,9.0,,46.0,17.0,63.0,13.0,27.0,5.0,14.0,143.0,20.0,27.0,35.0,14.0,7.0,7.0,10.0,1.0,7.0,6.0,16.0,1.0,3.0,22.0,45.0,21.0,3.0,42.0,162.0,0.2424242424242424,0.2424242424242424,0.5833333333333334,0.2181818181818181,0.3333333333333333,0.1363636363636363,0.2222222222222222,0.3975903614457831,0.4545454545454545,0.3695652173913043,0.4230769230769231,0.3295454545454545,0.4326923076923077,0.5,0.3962264150943396,0.3985507246376811,,,29.60413080895009,0.625,0.1176470588235294,0.1101694915254237,0.1538461538461538,0.160919540229885,0.2536231884057971,0.6,0.6,0.238095238095238,0.2898550724637681,0.25,0.25,0.3,0.0652173913043478,0.3333333333333333,0.1956521739130435,0.1956521739130435,0.5555555555555556,0.0769230769230769,,,0.2272727272727272,0.6,0.4318181818181818,0.1052631578947368,0.6521739130434783,0.2,0.4964378676470589,0.5112846153846153,0.4703583333333333,0.1437908496732026,0.2164948453608247,0.1176470588235294,0.3088235294117647,10.142168674698794,25.514545454545445,0.324,3.0,6.0,2.0,8.0,4.0,10.0,5.0,,4.0,1.0,6.0,1.0,6.0,1.0,8.0,2.0,3.0,2.0,5.0,2.0,,7.0,3.0,1.0,2.0,,3.0,1.0,,,5.0,0.4,,,0.0714285714285714,0.0666666666666666,0.0317460317460317,0.0909090909090909,0.0120481927710843,0.025735294117647,0.0597014925373134,0.0333333333333333,0.0108695652173913,0.0151515151515151,,,0.0851063829787234,0.1052631578947368,0.0229885057471264,0.3333333333333333,0.0579710144927536,0.25,0.25,,0.4615384615384615,0.5,0.3333333333333333,3.0,1.0,2.0,1.0,3.0,15.0,1.0,1.0,1.0,1.0,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.1538461538461538,0.5,0.0681818181818181,0.3333333333333333,0.0178571428571428,,,,,,,,,True,,,,,
2048,1610612740,Jamaal Magloire,Jamaal Magloire,2048,NOH,1454.0,24,6,47,47,32.0,9,6.0,94,1.0,2.0,1.0,1.0,,1.0,,,,,,,,3.0,6.0,,,5.0,11.0,48,,,2.0,3.0,5.0,,,5.0,11.0,6.0,,,,,1.0,,,,,,,,,5.0,9.0,10.0,1.0,,1.0,1.0,,,2.0,3.0,1.0,2.0,4.0,6.0,,3.0,11.0,32.0,1.0,1.0,,,,,,0.5,0.6,0.5,1.0,0.6,0.6111111111111112,1.0,0.6875,,0.1666666666666666,,22.641509433962263,0.3333333333333333,0.3846153846153846,0.3684210526315789,0.25,0.5714285714285714,0.3333333333333333,0.5,0.5,1.0,0.1666666666666666,,,,,,,,,,,,0.2,1.0,,,0.3333333333333333,,0.3946499999999999,0.3658,0.38052,,,0.1818181818181818,1.0,6.1000000000000005,,0.6808510638297872,,,2.0,3.0,1.0,1.0,,,,,1.0,,2.0,2.0,1.0,,1.0,,2.0,,2.0,,,,,,,,,,,1.0,0.3333333333333333,,0.6666666666666666,,0.0769230769230769,0.3333333333333333,,0.0555555555555555,,,0.1111111111111111,,,,0.5,,,,0.5,0.6666666666666666,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,
915,1610612740,Rodney Rogers,Rodney Rogers,915,NOH,52942.0,882,-196,1589,1591,349.0,379,220.0,3180,48.0,86.0,13.0,24.0,27.0,82.0,19.0,23.0,73.0,1.0,8.0,4.0,16.0,84.0,197.0,25.0,92.0,32.0,275.0,1787,1.0,9.0,32.0,20.0,47.0,4.0,21.0,11.0,63.0,118.0,50.0,75.0,73.0,23.0,19.0,47.0,13.0,60.0,11.0,27.0,4.0,16.0,133.0,83.0,114.0,142.0,19.0,10.0,9.0,29.0,15.0,19.0,37.0,66.0,4.0,49.0,103.0,42.0,20.0,4.0,63.0,349.0,0.7023809523809523,0.7763157894736842,1.0,0.2717391304347826,0.1111111111111111,0.1904761904761904,0.2717391304347826,0.4263959390862944,0.425531914893617,0.4204152249134948,0.4189189189189189,0.3823529411764705,0.4478827361563517,0.4324324324324324,0.42,0.3183391003460207,0.0964467005076142,0.1744186046511628,20.271739130434785,0.4393939393939394,0.1545623836126629,0.1436388508891929,0.174496644295302,0.1458333333333333,0.2975778546712803,0.5581395348837209,0.676056338028169,0.7291666666666666,0.2837370242214533,0.3292682926829268,0.3333333333333333,0.7407407407407407,0.0657439446366782,0.2525951557093425,0.3150684931506849,0.3194444444444444,1.0,0.2162162162162162,0.125,1.0,0.3529411764705882,0.5416666666666666,0.2352941176470588,0.25,0.615916955017301,0.3150684931506849,0.4926967128027684,0.5298140625,0.4847272058823529,0.066006600660066,0.0947867298578199,0.1163636363636363,0.2290909090909091,9.259390862944164,24.527173913043484,0.2196349905601007,11.0,19.0,9.0,29.0,14.0,28.0,1.0,16.0,2.0,5.0,21.0,2.0,22.0,9.0,28.0,2.0,10.0,6.0,11.0,8.0,10.0,6.0,12.0,8.0,2.0,2.0,12.0,7.0,,,7.0,0.5,0.1034482758620689,0.0121951219512195,0.2,0.0454545454545454,0.0354729729729729,0.1134020618556701,0.0221238938053097,0.0317848410757946,0.0301507537688442,0.024793388429752,0.0441176470588235,0.0225988700564971,0.0204081632653061,0.1486486486486486,0.0984848484848484,0.1451612903225806,0.0125786163522012,0.5833333333333334,0.1003460207612456,0.3103448275862069,0.3461538461538461,0.4444444444444444,0.5135135135135135,0.5789473684210527,0.2727272727272727,2.0,,1.0,,5.0,,,5.0,,,0.1052631578947368,0.1052631578947368,1.0,0.027027027027027,,0.0735294117647058,,,1.0,0.0108695652173913,0.0136986301369863,,,,,,True,,,,,
2365,1610612740,Chris Andersen,Chris Andersen,2365,NOH,13811.0,230,-53,407,410,101.0,102,45.0,817,25.0,36.0,4.0,8.0,7.0,17.0,,,,,,,,37.0,62.0,,,19.0,93.0,466,,,26.0,5.0,11.0,,,8.0,18.0,48.0,26.0,,,,2.0,10.0,,10.0,,5.0,,5.0,20.0,22.0,36.0,56.0,,,,4.0,2.0,3.0,4.0,8.0,1.0,17.0,26.0,25.0,12.0,3.0,18.0,101.0,0.6486486486486487,0.8275862068965517,,,,,,0.5967741935483871,0.4545454545454545,0.5967741935483871,0.625,0.4545454545454545,0.6458333333333334,0.6842105263157895,0.6,,0.032258064516129,0.0277777777777777,17.353579175704986,0.5,0.1486486486486486,0.1526315789473684,0.1627906976744186,0.1525423728813559,0.5806451612903226,0.6944444444444444,0.7142857142857143,0.6,0.2741935483870967,0.4117647058823529,0.4117647058823529,1.0,,,,,,,,,0.7272727272727273,0.5,,,0.5806451612903226,,0.496408064516129,0.5543461538461538,0.5393181818181819,0.1739130434782608,0.1739130434782608,0.2795698924731182,0.1935483870967742,6.285483870967742,,0.2481572481572481,10.0,15.0,5.0,9.0,10.0,16.0,6.0,16.0,,3.0,17.0,,7.0,7.0,20.0,2.0,1.0,,2.0,1.0,1.0,5.0,19.0,15.0,,4.0,19.0,11.0,,,1.0,0.625,0.1111111111111111,,0.5,,0.1393442622950819,0.1666666666666666,0.0535714285714285,0.1123595505617977,0.1463414634146341,0.16,0.125,0.05,0.0625,0.1304347826086956,0.2,0.0833333333333333,0.0869565217391304,0.5789473684210527,0.1451612903225806,0.5555555555555556,0.625,0.4,0.9375,0.6666666666666666,0.1,,,,,,,,,,,,,,,,,,,,,,4.0,,,,,True,,,,,
248,1610612740,George Lynch,George Lynch,248,NOH,12387.0,206,-66,364,366,46.0,50,49.0,730,2.0,7.0,,,6.0,17.0,2.0,1.0,3.0,1.0,1.0,1.0,1.0,9.0,28.0,1.0,5.0,1.0,22.0,423,1.0,1.0,6.0,,2.0,1.0,2.0,1.0,4.0,14.0,4.0,3.0,3.0,1.0,2.0,20.0,3.0,23.0,3.0,12.0,,8.0,49.0,23.0,33.0,50.0,6.0,4.0,2.0,5.0,2.0,3.0,7.0,12.0,3.0,10.0,21.0,2.0,,1.0,4.0,46.0,0.7777777777777778,0.7777777777777778,1.0,0.2,1.0,0.5,0.2,0.3214285714285714,,0.3181818181818182,0.4166666666666667,0.375,0.3235294117647059,0.4285714285714285,0.4,0.1515151515151515,0.0714285714285714,0.2857142857142857,10.90047393364929,0.4166666666666667,0.1869918699186991,0.1976047904191616,0.1891891891891892,0.1818181818181818,0.2121212121212121,0.2857142857142857,0.4,1.0,0.5151515151515151,0.3529411764705882,0.3529411764705882,0.8333333333333334,0.0606060606060606,0.0909090909090909,0.3333333333333333,0.3333333333333333,1.0,0.1666666666666666,1.0,1.0,,,0.25,1.0,0.3636363636363636,0.3333333333333333,0.4444136363636364,0.44385,0.3977375,,,0.2727272727272727,0.1818181818181818,12.757142857142858,24.08,0.1263736263736263,,1.0,1.0,4.0,1.0,5.0,1.0,,,5.0,12.0,,10.0,,17.0,,2.0,,,,3.0,,5.0,3.0,2.0,,5.0,3.0,,1.0,,0.2,,,,,0.088235294117647,0.2272727272727272,0.0943396226415094,0.0899470899470899,0.0512820512820512,0.09375,0.1076923076923077,0.119047619047619,,0.1935483870967742,0.2333333333333333,0.2142857142857142,,0.6,0.1212121212121212,0.25,0.25,,0.1666666666666666,,,,,,,1.0,,,2.0,,,,,,,,0.25,,,,,,,,,,,True,,,,,
353,1610612740,Darrell Armstrong,Darrell Armstrong,353,NOH,3411.0,57,-28,105,107,49.0,42,16.0,212,1.0,1.0,,,2.0,4.0,2.0,2.0,8.0,,2.0,1.0,4.0,3.0,5.0,2.0,10.0,3.0,15.0,120,,2.0,2.0,,,1.0,6.0,2.0,5.0,4.0,2.0,6.0,8.0,2.0,,6.0,1.0,7.0,1.0,3.0,,3.0,15.0,7.0,7.0,9.0,1.0,,1.0,4.0,1.0,2.0,3.0,7.0,,,5.0,3.0,1.0,,5.0,49.0,0.6666666666666666,0.6666666666666666,1.0,0.2,,0.1666666666666666,0.2,0.6,,0.4,0.3333333333333333,0.25,0.4375,0.3333333333333333,0.3571428571428571,0.6666666666666666,,,18.4,0.5714285714285714,0.1707317073170731,0.125,0.125,0.25,0.0666666666666666,1.0,1.0,1.0,0.2666666666666666,0.5,0.5,0.5,0.1333333333333333,0.5333333333333333,0.25,0.25,1.0,0.6666666666666666,,,,,0.6666666666666666,0.25,0.7333333333333333,0.25,0.49143,0.5149,0.493975,0.0625,0.1666666666666666,0.1333333333333333,0.3333333333333333,15.28,24.51,0.4666666666666667,,,,,1.0,1.0,,,,1.0,1.0,,,,2.0,,2.0,,4.0,,1.0,,1.0,1.0,,,1.0,1.0,,,1.0,1.0,,,,,0.0303030303030303,,0.0526315789473684,0.0384615384615384,0.1111111111111111,,,0.0714285714285714,,,,,,1.0,,,,,,,,,,,,2.0,,,1.0,1.0,,,,,,,0.3333333333333333,,,,,,,,,,,True,,,,,
2561,1610612740,David West,David West,2561,NOH,1592.0,27,-27,50,48,28.0,16,7.0,98,1.0,2.0,1.0,2.0,1.0,2.0,,,,,,,,2.0,6.0,,,2.0,6.0,61,,,2.0,1.0,2.0,,,2.0,4.0,2.0,2.0,,,,,1.0,,1.0,,1.0,,,2.0,5.0,6.0,8.0,1.0,1.0,,3.0,,1.0,2.0,5.0,2.0,1.0,3.0,2.0,1.0,,4.0,28.0,0.5,1.0,,,,,,0.3333333333333333,0.5,0.3333333333333333,0.5,0.5,0.4285714285714285,0.5,0.6666666666666666,,,,20.33898305084746,0.6,0.2631578947368421,0.2083333333333333,,0.2,0.3333333333333333,0.5,0.5,,0.3333333333333333,0.5,0.5,1.0,,,,,,,,,1.0,0.5,,,0.3333333333333333,,0.4407,0.5862,0.5623,0.1428571428571428,0.1428571428571428,0.3333333333333333,0.6666666666666666,10.666666666666666,,0.56,1.0,1.0,,2.0,1.0,2.0,,2.0,,,2.0,,,1.0,2.0,2.0,2.0,,2.0,,2.0,,,,,,,,,,,0.5,,,0.5,,0.1333333333333333,,,0.0833333333333333,0.3333333333333333,0.3333333333333333,,,,0.6,,,0.5,,0.3333333333333333,,,,0.5,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,
1924,1610612740,Lee Nailon,Lee Nailon,1924,NOH,24114.0,402,-74,715,717,105.0,144,104.0,1432,33.0,60.0,6.0,12.0,32.0,78.0,,,,,,,,84.0,177.0,,,18.0,186.0,773,,,39.0,14.0,29.0,,,4.0,32.0,104.0,64.0,,,,12.0,21.0,2.0,23.0,1.0,16.0,3.0,2.0,48.0,13.0,21.0,51.0,7.0,3.0,4.0,10.0,,5.0,12.0,22.0,3.0,7.0,30.0,22.0,9.0,2.0,32.0,105.0,0.6190476190476191,0.7027027027027027,,,,,,0.4745762711864407,0.4827586206896552,0.4745762711864407,0.6,0.4827586206896552,0.4973262032085561,0.65,0.5161290322580645,,0.0677966101694915,0.1333333333333333,25.02994011976048,0.4545454545454545,0.0555555555555555,0.0648148148148148,0.0476190476190476,0.0803571428571428,0.3389830508474576,0.55,0.6346153846153846,0.6363636363636364,0.4406779661016949,0.4102564102564102,0.4210526315789473,0.78125,,,,,,,,,0.4137931034482758,0.5,,,0.3389830508474576,,0.4603762711864406,0.4927947368421052,0.4954482758620689,0.0486486486486486,0.0486486486486486,0.2096774193548387,0.1720430107526881,9.67457627118644,,0.1468531468531468,6.0,14.0,19.0,39.0,15.0,25.0,9.0,20.0,1.0,8.0,22.0,,8.0,,30.0,4.0,5.0,1.0,2.0,4.0,4.0,1.0,1.0,,,1.0,1.0,1.0,,1.0,6.0,0.6,0.0512820512820512,0.0256410256410256,,,0.0745762711864406,0.0888888888888888,0.086021505376344,0.0773195876288659,0.0729166666666666,0.09375,0.0666666666666666,0.0657894736842105,0.1764705882352941,0.0169491525423728,0.1,0.0666666666666666,0.050632911392405,1.0,0.2203389830508474,0.4871794871794871,0.5135135135135135,0.3157894736842105,0.56,0.4285714285714285,0.1666666666666666,,,,,,,,4.0,1.0,,,,,,,,,,,,,,,,,,True,,,,,
