EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,FG2M,FG2A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyPoints,PtsAssisted2s,Fg2aBlocked,TwoPtAssists,Assists,AtRimAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,Travels,Turnovers,ShootingFouls,Fouls,Loose Ball Fouls,Offensive Fouls,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,Blocked2s,BlockedAtRim,Blocks,OffensiveGoaltends,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG2APctBlocked,AtRimPctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefCorner3ReboundPct,SelfORebPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,PenaltyOffPossPct,Corner3FGM,Corner3FGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG3M,FG3A,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PtsUnassisted2s,PtsAssisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,ThreePtAssists,Arc3Assists,Corner3Assists,ShortMidRangeAssists,LongMidRangeAssists,FTOffRebounds,LostBallTurnovers,SecondChanceTurnovers,PenaltyTurnovers,Technical Free Throw Trips,NonShootingFoulsDrawn,Blocked3s,BlockedArc3,BlockedLongMidRange,BlockedShortMidRange,RecoveredBlocks,DefensiveGoaltends,3SecondViolations,Defensive 3 Seconds Violations,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,FG3APct,ShortMidRangePctBlocked,LongMidRangePctBlocked,OffFTReboundPct,OffArc3ReboundPct,DefArc3ReboundPct,BlocksRecoveredPct,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Frequency,PenaltyArc3Frequency,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,Avg3ptShotDistance,PenaltyCorner3FGM,HeaveAttempts,BlockedCorner3,PenaltyCorner3Accuracy,PtsUnassisted3s,StepOutOfBoundsTurnovers,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,3pt And 1 Free Throw Trips,Fg3aBlocked,FG3APctBlocked,Arc3PctBlocked,Corner3PctBlocked,Clear Path Fouls,on
1052,1610612762,Ben Handlogten,Ben Handlogten,1052,UTA,6121.0,102,-44,183,183,46,62,24,366,7.0,15,1.0,4.0,3.0,3.0,1.0,4,1.0,6.0,9,25,1,19,213,1.0,4,2.0,3.0,3.0,6.0,18,2,3,3,3.0,6,1.0,5,2.0,6,2.0,10,6,16,1.0,2.0,1.0,1.0,3.0,1.0,3.0,6,1.0,2.0,9,14,21,2.0,1.0,1,1.0,1,1.0,1.0,1.0,1.0,6.0,46,1.0,1.0,1.0,0.36,0.25,1.0,0.36,0.25,1.0,0.38,0.25,1.0,0.08,0.13333333333333333,16.267942583732058,0.3333333333333333,0.2857142857142857,0.1111111111111111,0.06666666666666667,0.13333333333333333,0.1,0.11594202898550725,0.07058823529411765,0.125,0.07692307692307693,0.02631578947368421,0.2,0.14285714285714285,0.1,0.1,0.3333333333333333,0.07142857142857142,0.6,0.4666666666666667,0.5384615384615384,1.0,0.16,0.25,0.25,1.0,0.24,0.16666666666666666,0.16666666666666666,1.0,1.0,0.25,1.0,1.0,1.0,0.6,0.47878400000000004,0.56155,0.5025000000000001,0.04,0.04,0.10526315789473684,0.3157894736842105,5.9,0.25136612021857924,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
1723,1610612762,Matt Harpring,Matt Harpring,1723,UTA,95837.0,1597,-196,2969,2959,1079,1302,421,5928,154.0,249,41.0,67.0,48.0,81.0,34.0,77,64.0,187.0,252,513,154,676,3298,45.0,82,130.0,72.0,151.0,234.0,382,43,73,82,31.0,173,18.0,97,50.0,106,17.0,173,119,292,19.0,43.0,22.0,21.0,43.0,5.0,31.0,36,4.0,4.0,79,76,161,17.0,14.0,204,19.0,79,9.0,3.0,10.0,,234.0,1079,32.0,0.7579365079365079,0.8526785714285714,0.49122807017543857,0.5487804878048781,0.4768211920529801,0.4842300556586271,0.5625,0.4658385093167702,0.53486529318542,0.6018518518518519,0.5469483568075117,0.08382066276803118,0.14056224899598393,20.52098408104197,0.5443037974683544,0.15315315315315314,0.1119324181626188,0.08185654008438818,0.141643059490085,0.0972972972972973,0.12,0.08394160583941605,0.10406091370558376,0.06276150627615062,0.07427536231884058,0.06976744186046512,0.06397306397306397,0.09956709956709957,0.15274463007159905,0.11702127659574468,0.0811965811965812,0.4619666048237477,0.6184738955823293,0.719626168224299,0.7012987012987013,0.14285714285714285,0.44155844155844154,0.4722222222222222,0.7058823529411765,0.3469387755102041,0.3422459893048128,0.34782608695652173,0.921875,0.7613636363636364,0.6119402985074627,0.2682926829268293,0.5031055900621118,0.5925925925925926,0.5102040816326531,0.4823618738404452,0.5479642857142858,0.4807810559006209,0.1318864774624374,0.13787085514834205,0.19230769230769232,0.34615384615384615,7.93586744639376,0.36342202761872683,2.0,11.0,2.0,5.0,5.0,4.0,15.0,1.0,1.0,2.0,5.0,6.0,26.0,3.0,6.0,31.0,2.0,10.0,84.0,122.0,18.0,56.0,15.0,4.0,9.0,8.0,1.0,5.0,37.0,4.0,12.0,13.0,26.0,2.0,32.0,1.0,1.0,2.0,4.0,4.0,1.0,3.0,4.0,1.0,0.23076923076923078,0.5,0.2,0.23076923076923078,0.04823747680890538,0.06493506493506493,0.016042780748663103,0.035398230088495575,0.1056338028169014,0.15057915057915058,0.4,0.02040816326530612,0.18181818181818182,0.18181818181818182,1.0,0.027829313543599257,0.26666666666666666,0.26666666666666666,1.0,0.056818181818181816,0.4,1.0,0.011363636363636364,1.0,1.0,0.031055900621118012,0.031055900621118012,0.4,0.26666666666666666,24.28846153846154,,,,,,,,,,,,,,,True
1921,1610612762,Gordan Giricek,Gordan Giricek,1921,UTA,53787.0,896,-90,1647,1651,554,734,244,3298,43.0,78,3.0,9.0,14.0,25.0,15.0,56,54.0,137.0,112,271,57,332,1781,10.0,28,32.0,32.0,80.0,99.0,150,25,65,70,35.0,145,2.0,12,20.0,47,6.0,73,15,88,5.0,25.0,18.0,7.0,27.0,7.0,15.0,24,1.0,6.0,51,37,92,3.0,5.0,69,7.0,29,9.0,2.0,10.0,,99.0,554,24.0,0.6696428571428571,0.6696428571428571,0.4132841328413284,0.35714285714285715,0.4,0.4217791411042945,0.38235294117647056,0.37254901960784315,0.4619718309859155,0.4189189189189189,0.41739130434782606,0.09225092250922509,0.21794871794871795,20.97107438016529,0.5294117647058824,0.09375,0.08499095840867993,0.01764705882352941,0.10869565217391304,0.019230769230769232,0.09090909090909091,0.017857142857142856,0.012658227848101266,0.03424657534246575,0.013468013468013467,0.038461538461538464,0.049723756906077346,0.088,0.10931174089068826,0.09433962264150944,0.029239766081871343,0.2392638036809816,0.5512820512820513,0.7049180327868853,0.6046511627906976,0.17177914110429449,0.26785714285714285,0.2777777777777778,0.5333333333333333,0.42024539877300615,0.39416058394160586,0.4122137404580153,0.7592592592592593,0.2647058823529412,0.3333333333333333,0.6666666666666666,0.24509803921568626,0.56,0.40797546012269936,0.4663935384615385,0.47733870967741926,0.477220297029703,0.08333333333333333,0.09897610921501707,0.0963855421686747,0.29819277108433734,11.99151291512915,0.3363691560412872,4.0,21.0,1.0,3.0,8.0,13.0,34.0,1.0,3.0,3.0,14.0,17.0,55.0,2.0,6.0,6.0,4.0,22.0,23.0,74.0,51.0,,33.0,13.0,5.0,3.0,2.0,11.0,19.0,1.0,12.0,6.0,13.0,4.0,7.0,1.0,,3.0,4.0,6.0,2.0,,,1.0,0.3090909090909091,0.3333333333333333,0.18181818181818182,0.3148148148148148,0.1687116564417178,0.03571428571428571,0.043795620437956206,0.01639344262295082,0.01282051282051282,0.11450381679389313,0.6,0.06441717791411043,0.19047619047619047,0.19047619047619047,1.0,0.10429447852760736,0.38235294117647056,0.38235294117647056,1.0,0.08823529411764706,0.3333333333333333,1.0,0.08823529411764706,0.3333333333333333,1.0,0.0784313725490196,0.13725490196078433,0.21428571428571427,0.3939393939393939,24.454545454545453,1.0,1.0,1.0,0.125,,,,,,,,,,,True
2246,1610612762,Mehmet Okur,Mehmet Okur,2246,UTA,138235.0,2304,-203,4265,4247,1529,1870,617,8512,165.0,292,54.0,94.0,47.0,81.0,62.0,168,110.0,233.0,337,693,329,1054,4635,71.0,130,195.0,97.0,192.0,387.0,378,61,142,166,84.0,356,24.0,155,85.0,285,52.0,422,194,616,21.0,32.0,21.0,11.0,80.0,10.0,48.0,61,4.0,12.0,141,121,227,23.0,25.0,387,28.0,140,68.0,42.0,68.0,,387.0,1529,30.0,0.5608308605341247,0.6631578947368421,0.4862914862914863,0.5461538461538461,0.5052083333333334,0.4794973544973545,0.5441176470588235,0.5135746606334841,0.5582788671023965,0.595679012345679,0.6161290322580645,0.08802308802308802,0.14383561643835616,21.218192746944503,0.5673758865248227,0.3076923076923077,0.20503597122302158,0.0905373831775701,0.17819706498951782,0.08602150537634409,0.19817889662560256,0.08990457056755399,0.10088495575221239,0.11235955056179775,0.07332490518331226,0.13432835820895522,0.2040358744394619,0.2229299363057325,0.19682539682539682,0.13846153846153847,0.06287425149700598,0.3862433862433862,0.565068493150685,0.66,0.5333333333333333,0.2222222222222222,0.36904761904761907,0.4025974025974026,0.41935483870967744,0.3082010582010582,0.4721030042918455,0.4824561403508772,0.6818181818181818,0.6911764705882353,0.574468085106383,0.05555555555555555,0.3665158371040724,0.5802469135802469,0.4695767195767196,0.46503086092715246,0.5136831967213114,0.4553153846153847,0.1651376146788991,0.17391304347826086,0.18500948766603414,0.36717267552182165,8.403463203463202,0.35849941383352874,,3.0,,1.0,2.0,17.0,60.0,2.0,5.0,11.0,27.0,17.0,63.0,2.0,6.0,47.0,11.0,29.0,160.0,296.0,48.0,104.0,59.0,17.0,24.0,17.0,7.0,11.0,47.0,15.0,32.0,13.0,45.0,31.0,46.0,,,7.0,19.0,42.0,,2.0,3.0,0.9411764705882353,0.2698412698412698,0.3333333333333333,0.3793103448275862,0.27419354838709675,0.08333333333333333,0.08333333333333333,0.02145922746781116,0.09615384615384616,0.07075471698113207,0.1930835734870317,0.6176470588235294,0.003968253968253968,,,,0.07936507936507936,0.2833333333333333,0.2833333333333333,0.9411764705882353,0.007352941176470588,,,0.03676470588235294,0.4,1.0,0.00904977375565611,0.12217194570135746,0.4074074074074074,0.288135593220339,25.320634920634927,,1.0,,,3.0,1.0,4.0,0.05970149253731343,,,,,,,True
2693,1610612762,Keith McLeod,Keith McLeod,2693,UTA,47405.0,790,-38,1472,1472,599,806,220,2944,35.0,71,1.0,4.0,13.0,30.0,6.0,23,44.0,103.0,85,197,72,284,1569,5.0,12,18.0,38.0,87.0,157.0,42,19,115,131,44.0,278,2.0,8,17.0,31,1.0,49,11,60,3.0,37.0,20.0,17.0,31.0,9.0,21.0,18,,1.0,49,37,78,,7.0,93,12.0,33,6.0,3.0,6.0,,157.0,599,20.0,0.24705882352941178,0.24705882352941178,0.43147208121827413,0.4166666666666667,0.4367816091954023,0.4291497975708502,0.47058823529411764,0.452991452991453,0.4965034965034965,0.5,0.5340136054421769,0.09644670050761421,0.19718309859154928,19.252873563218394,0.6326530612244898,0.013333333333333334,0.06275303643724696,0.013029315960912053,0.11333333333333333,0.02040816326530612,0.07453416149068323,0.014044943820224719,0.027149321266968326,0.0078125,0.0037735849056603774,0.037037037037037035,0.09146341463414634,0.03305785123966942,0.05741626794258373,0.14634146341463414,0.02459016393442623,0.2874493927125506,0.49295774647887325,0.6140350877192983,0.17142857142857143,0.0931174089068826,0.2608695652173913,0.3157894736842105,0.16666666666666666,0.41700404858299595,0.42718446601941745,0.43137254901960786,0.3181818181818182,0.23529411764705882,0.25,,0.2564102564102564,0.43333333333333335,0.4898785425101215,0.47167901234567905,0.4663178571428571,0.4550600877192983,0.13333333333333333,0.15137614678899083,0.06338028169014084,0.5528169014084507,11.400507614213197,0.406929347826087,,2.0,,,,14.0,48.0,2.0,5.0,10.0,30.0,14.0,50.0,2.0,5.0,2.0,10.0,30.0,51.0,128.0,15.0,,44.0,14.0,16.0,13.0,3.0,12.0,59.0,1.0,10.0,1.0,15.0,,16.0,,,1.0,2.0,5.0,,,1.0,0.35714285714285715,0.28,0.4,0.3333333333333333,0.30434782608695654,0.20242914979757085,0.17391304347826086,0.009708737864077669,0.0196078431372549,0.014084507042253521,0.10091743119266056,0.8333333333333334,0.008097165991902834,,,,0.19433198380566802,0.2916666666666667,0.2916666666666667,0.35714285714285715,,,,0.29411764705882354,0.4,0.5,,0.2564102564102564,0.3333333333333333,0.3181818181818182,26.698000000000008,,4.0,,,27.0,,3.0,0.057692307692307696,1.0,,,,,,True
458,1610612762,Howard Eisley,Howard Eisley,458,UTA,53969.0,899,-161,1620,1620,540,609,245,3240,21.0,48,1.0,3.0,5.0,19.0,6.0,14,54.0,117.0,81,179,42,261,1784,6.0,13,23.0,22.0,60.0,99.0,70,7,133,149,52.0,314,1.0,7,10.0,30,3.0,43,10,53,2.0,30.0,13.0,17.0,41.0,12.0,30.0,28,3.0,4.0,69,33,96,1.0,6.0,52,3.0,12,5.0,2.0,5.0,,99.0,540,19.0,0.43209876543209874,0.43209876543209874,0.45251396648044695,0.46153846153846156,0.36666666666666664,0.4506172839506173,0.5,0.37362637362637363,0.4869402985074627,0.5227272727272727,0.45,0.03910614525139665,0.08333333333333333,17.58530183727034,0.5942028985507246,0.046875,0.055865921787709494,0.010703363914373088,0.055865921787709494,0.008333333333333333,0.055865921787709494,0.0103359173126615,0.017699115044247787,,0.010169491525423728,,0.08045977011494253,0.06542056074766354,0.03515625,0.06,0.015384615384615385,0.19753086419753085,0.4375,0.4772727272727273,0.42857142857142855,0.05761316872427984,0.42857142857142855,0.46153846153846156,,0.48148148148148145,0.46153846153846156,0.46956521739130436,0.48148148148148145,0.16666666666666666,0.3333333333333333,1.0,0.2087912087912088,0.2631578947368421,0.4609053497942387,0.4517508298755187,0.44381250000000005,0.4514533333333332,0.047619047619047616,0.06382978723404255,0.08812260536398467,0.3793103448275862,13.407262569832398,0.3333333333333333,3.0,8.0,,,3.0,16.0,56.0,2.0,5.0,7.0,28.0,19.0,64.0,2.0,5.0,5.0,8.0,31.0,31.0,92.0,48.0,,56.0,16.0,16.0,10.0,6.0,19.0,62.0,2.0,11.0,5.0,23.0,,16.0,,,2.0,1.0,4.0,,,,0.8421052631578947,0.296875,0.4,0.25806451612903225,0.296875,0.26337448559670784,0.07142857142857142,0.017094017094017096,0.034482758620689655,0.010869565217391304,0.05426356589147287,0.8,0.03292181069958848,0.375,0.375,1.0,0.23045267489711935,0.2857142857142857,0.2909090909090909,0.8125,,,,0.2777777777777778,0.4,1.0,0.03296703296703297,0.3076923076923077,0.25,0.2857142857142857,25.265625000000004,1.0,,,0.3333333333333333,9.0,1.0,,,,1.0,0.015625,0.017857142857142856,,,True
1952,1610612762,Raja Bell,Raja Bell,1952,UTA,67546.0,1126,-50,2097,2087,748,932,301,4184,33.0,58,8.0,12.0,11.0,21.0,20.0,47,100.0,215.0,153,320,66,465,2265,16.0,28,59.0,46.0,102.0,169.0,234,15,52,56,17.0,116,6.0,22,22.0,70,8.0,100,28,128,5.0,29.0,19.0,10.0,21.0,10.0,17.0,27,1.0,,48,57,133,2.0,9.0,87,4.0,24,5.0,3.0,6.0,,169.0,748,28.0,0.7647058823529411,0.8013698630136986,0.478125,0.5714285714285714,0.45098039215686275,0.49875,0.6794871794871795,0.47761194029850745,0.5260770975056689,0.686046511627907,0.525,0.046875,0.1206896551724138,19.950940310711363,0.4375,0.0975609756097561,0.10130246020260492,0.026570048309178744,0.0912863070539419,0.04316546762589928,0.09871244635193133,0.028955532574974147,0.029045643153526972,0.022222222222222223,0.02702702702702703,0.08333333333333333,0.09954751131221719,0.08695652173913043,0.11003236245954692,0.03125,0.026041666666666668,0.145,0.5689655172413793,0.6470588235294118,0.6363636363636364,0.1175,0.425531914893617,0.47619047619047616,0.65,0.5375,0.46511627906976744,0.4716981132075472,0.83,0.3076923076923077,0.6666666666666666,0.25,0.15671641791044777,0.5238095238095238,0.345,0.4580218592964825,0.49510322580645155,0.45510530303030283,0.05938242280285035,0.07058823529411765,0.12688172043010754,0.3634408602150538,14.484687500000007,0.3567000476871722,15.0,36.0,2.0,3.0,18.0,16.0,44.0,5.0,8.0,3.0,14.0,31.0,80.0,7.0,11.0,6.0,12.0,32.0,41.0,72.0,93.0,14.0,42.0,16.0,4.0,4.0,,9.0,26.0,,4.0,3.0,9.0,1.0,20.0,1.0,1.0,1.0,1.0,3.0,,,,1.0,0.3875,0.6363636363636364,0.375,0.3974358974358974,0.2,0.10638297872340426,0.013953488372093023,,0.02912621359223301,0.11299435028248588,0.5,0.09,0.4166666666666667,0.4411764705882353,1.0,0.11,0.36363636363636365,0.36363636363636365,1.0,0.07692307692307693,0.6666666666666666,1.0,0.20512820512820512,0.625,1.0,0.13432835820895522,0.1044776119402985,0.21428571428571427,0.38095238095238093,25.330000000000005,9.0,2.0,,0.5,,3.0,1.0,0.012345679012345678,,2.0,0.025,,0.05555555555555555,,True
2745,1610612762,Kirk Snyder,Kirk Snyder,2745,UTA,27416.0,457,-69,829,818,308,380,125,1647,34.0,68,9.0,21.0,15.0,25.0,,7,8.0,48.0,42,123,28,139,917,10.0,28,22.0,17.0,41.0,64.0,52,18,15,16,11.0,33,3.0,24,5.0,28,2.0,35,31,66,4.0,11.0,8.0,3.0,13.0,2.0,9.0,15,1.0,2.0,28,31,66,,5.0,39,4.0,15,7.0,4.0,7.0,1.0,64.0,308,12.0,0.6190476190476191,0.7222222222222222,0.34146341463414637,0.35714285714285715,0.4146341463414634,0.3490566037735849,0.30303030303030304,0.4298245614035088,0.39488636363636365,0.3235294117647059,0.48484848484848486,0.14634146341463414,0.22058823529411764,20.944558521560573,0.4642857142857143,0.05263157894736842,0.11570247933884298,0.07523510971786834,0.05747126436781609,0.04838709677419355,0.10030395136778116,0.07086614173228346,0.125,0.06666666666666667,0.03597122302158273,,0.05714285714285714,0.1509433962264151,0.13445378151260504,,0.046511627906976744,0.4276729559748428,0.5,0.6415094339622641,0.5588235294117647,0.0440251572327044,,,,0.3018867924528302,0.16666666666666666,0.16666666666666666,0.875,0.6363636363636364,0.42857142857142855,0.3333333333333333,0.43859649122807015,0.6,0.6540880503144654,0.5075006369426753,0.5183379310344828,0.5028945454545454,0.0935672514619883,0.11194029850746269,0.15827338129496402,0.460431654676259,8.56341463414634,0.3715319662243667,7.0,14.0,,1.0,6.0,2.0,22.0,,4.0,1.0,10.0,9.0,36.0,,5.0,2.0,5.0,16.0,15.0,32.0,27.0,12.0,21.0,2.0,1.0,1.0,,3.0,1.0,4.0,4.0,3.0,9.0,,5.0,,,1.0,2.0,6.0,,,1.0,1.0,0.25,,0.3125,0.2571428571428571,0.22641509433962265,0.42857142857142855,,0.12903225806451613,0.0625,0.07575757575757576,0.8571428571428571,0.0880503144654088,0.5,0.5,1.0,0.13836477987421383,0.09090909090909091,0.09090909090909091,1.0,0.030303030303030304,,,0.12121212121212122,,,0.10526315789473684,0.17543859649122806,0.1,0.09523809523809523,25.130555555555556,4.0,1.0,,0.6666666666666666,,1.0,1.0,0.02702702702702703,,,,,,,True
988,1610612762,Randy Livingston,Randy Livingston,988,UTA,7634.0,127,-46,239,238,78,91,31,477,1.0,6,,1.0,1.0,2.0,1.0,4,6.0,14.0,8,24,7,32,271,,1,2.0,3.0,8.0,13.0,8,3,10,12,5.0,26,,1,,5,,5,1,6,1.0,8.0,6.0,2.0,1.0,1.0,1.0,3,1.0,,4,9,19,,,8,,4,2.0,1.0,2.0,,13.0,78,1.0,0.5,0.5,0.3333333333333333,,0.375,0.43103448275862066,,0.5,0.48484848484848486,0.5,0.5909090909090909,0.125,0.16666666666666666,13.503649635036496,0.25,,0.0684931506849315,0.01,,,0.05102040816326531,0.00819672131147541,,0.047619047619047616,,,0.058823529411764705,0.06666666666666667,0.07317073170731707,,0.07142857142857142,0.20689655172413793,0.16666666666666666,0.2,1.0,0.13793103448275862,0.25,0.3333333333333333,1.0,0.4827586206896552,0.42857142857142855,0.46153846153846156,0.3333333333333333,1.0,,,0.2222222222222222,0.5,0.3793103448275862,0.444503448275862,0.5672,0.4149666666666667,0.12121212121212122,0.14285714285714285,0.0625,0.40625,11.679166666666667,0.3263598326359833,1.0,2.0,,,,2.0,3.0,,,1.0,1.0,3.0,5.0,,,2.0,1.0,1.0,4.0,8.0,9.0,,3.0,2.0,2.0,,2.0,,5.0,,,,,,,,,,1.0,1.0,,,,1.0,0.6,,1.0,0.6,0.1724137931034483,0.25,0.07142857142857142,,,,0.5,0.06896551724137931,0.5,0.5,1.0,0.10344827586206896,0.6666666666666666,0.6666666666666666,1.0,,,,,,,,0.1111111111111111,1.0,0.6666666666666666,23.96,,,,,,,,,,,,,,,True
1905,1610612762,Andrei Kirilenko,Andrei Kirilenko,1905,UTA,40120.0,669,106,1240,1231,529,563,151,2471,65.0,98,13.0,24.0,27.0,41.0,5.0,19,16.0,41.0,86,158,116,309,1236,16.0,29,54.0,32.0,59.0,117.0,112,11,58,60,32.0,122,4.0,37,24.0,48,10.0,82,42,124,5.0,35.0,22.0,13.0,25.0,5.0,20.0,17,,3.0,42,26,55,3.0,5.0,138,8.0,61,64.0,44.0,68.0,1.0,117.0,529,10.0,0.6511627906976745,0.7368421052631579,0.5443037974683544,0.5517241379310345,0.5423728813559322,0.5026041666666666,0.5645161290322581,0.4794520547945205,0.6011673151750972,0.6428571428571429,0.5792079207920792,0.06962025316455696,0.07142857142857142,20.982456140350877,0.5952380952380952,0.23809523809523808,0.10810810810810811,0.08258928571428571,0.1610738255033557,0.0425531914893617,0.12141652613827993,0.07564575645756458,0.11188811188811189,0.08695652173913043,0.06103286384976526,0.08,0.07741935483870968,0.12941176470588237,0.12254901960784313,0.1951219512195122,0.060240963855421686,0.5104166666666666,0.6632653061224489,0.7142857142857143,0.6615384615384615,0.09895833333333333,0.2631578947368421,0.3125,0.6,0.21354166666666666,0.3902439024390244,0.4,0.625,0.7741935483870968,0.5416666666666666,0.3076923076923077,0.5616438356164384,0.6585365853658537,0.6875,0.49713821989528784,0.5220374999999999,0.5014444444444446,0.24897959183673468,0.2890995260663507,0.17475728155339806,0.3786407766990291,6.122151898734177,0.4266129032258065,,3.0,,,1.0,7.0,31.0,1.0,2.0,2.0,13.0,7.0,34.0,1.0,2.0,19.0,2.0,14.0,47.0,60.0,21.0,20.0,31.0,7.0,2.0,,2.0,3.0,23.0,1.0,5.0,6.0,16.0,,12.0,4.0,4.0,7.0,13.0,41.0,1.0,1.0,,1.0,0.20588235294117646,0.5,0.14285714285714285,0.20588235294117646,0.17708333333333334,0.15789473684210525,0.024390243902439025,0.023809523809523808,0.028985507246376812,0.14814814814814814,0.6029411764705882,0.015625,,,,0.16145833333333334,0.22580645161290322,0.22580645161290322,1.0,,,,0.06451612903225806,0.5,1.0,0.0136986301369863,0.1780821917808219,0.15384615384615385,0.22580645161290322,25.182352941176468,,,,,,,,,,,,,,,True
