EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,Fg3aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,StepOutOfBoundsTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Offensive Fouls,FTA,2pt And 1 Free Throw Trips,Technical Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG3APctBlocked,FG2APctBlocked,AtRimPctBlocked,Corner3PctBlocked,Arc3PctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,SecondChanceAtRimFGM,PtsPutbacks,FTOffRebounds,LostBallSteals,Loose Ball Fouls,BlockedLongMidRange,ShortMidRangePctBlocked,LongMidRangePctBlocked,OffFTReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefCorner3ReboundPct,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,Blocked3s,BlockedCorner3,3SecondViolations,Defensive 3 Seconds Violations,HeaveAttempts,DefensiveGoaltends,Clear Path Fouls,BlockedArc3,OffensiveGoaltends,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,on
120,1610612766,Steven Smith,Steven Smith,120,CHA,19078.0,318,-5,603,600,221,273,99,1203,4,10,2.0,3.0,6.0,13.0,26,13.0,27.0,9.0,19.0,1.0,2.0,2.0,6.0,14.0,37.0,3.0,5.0,2.0,11.0,30,63,23.0,56.0,23.0,152,643,4.0,8.0,4.0,7.0,2.0,22.0,10.0,23,4.0,17.0,15.0,47,34.0,26,63.0,6.0,37.0,14.0,1.0,3.0,19.0,5.0,24.0,3.0,2.0,4.0,6.0,9.0,53.0,1.0,5.0,5.0,10,3.0,18,6,24,1.0,1.0,1.0,4.0,1.0,3.0,9.0,1.0,1.0,1.0,1.0,13,1.0,3.0,18,43,5.0,29.0,1.0,2.0,6.0,8.0,3.0,2.0,1.0,3.0,1.0,47,221,11.0,0.5666666666666667,0.5666666666666667,0.9130434782608695,0.4107142857142857,0.5714285714285714,0.23529411764705882,0.4107142857142857,0.47619047619047616,0.5,0.43478260869565216,0.542016806722689,0.6666666666666666,0.4,0.571969696969697,0.6470588235294118,0.4895833333333333,0.47058823529411764,0.05357142857142857,0.015873015873015872,0.1,0.05263157894736842,0.05405405405405406,19.97245179063361,0.3076923076923077,0.10344827586206896,0.05,0.020080321285140562,0.1,0.016129032258064516,0.06,0.01929260450160772,0.014705882352941176,0.023529411764705882,0.020833333333333332,0.024390243902439025,0.038461538461538464,0.10256410256410256,0.14705882352941177,0.016666666666666666,0.3333333333333333,0.08403361344537816,0.4,0.4444444444444444,0.5,0.2184873949579832,0.5,0.5,0.46153846153846156,0.226890756302521,0.48148148148148145,0.48148148148148145,0.6923076923076923,0.15966386554621848,0.47368421052631576,0.5,1.0,0.31092436974789917,0.3783783783783784,0.4,0.8571428571428571,0.13333333333333333,0.13333333333333333,0.5,1.0,0.3333333333333333,0.6,1.0,0.15,0.5,0.15,0.3333333333333333,0.275,0.18181818181818182,0.5546218487394958,0.3783783783783784,0.4602928571428571,0.49602499999999994,0.45058374999999995,0.04838709677419355,0.08823529411764706,0.14473684210526316,0.3092105263157895,11.926984126984129,24.878571428571433,0.36650082918739635,,,,,,,,,,,,,,,,,,,,,,,,,,True
1510,1610612766,Brevin Knight,Brevin Knight,1510,CHA,86661.0,1444,-131,2807,2805,603,611,399,5612,43,85,7.0,13.0,25.0,31.0,80,106.0,249.0,,2.0,,1.0,,,2.0,9.0,,,1.0,3.0,180,414,2.0,11.0,115.0,481,3034,16.0,33.0,,1.0,5.0,37.0,48.0,100,1.0,3.0,53.0,152,100.0,260,3.0,3.0,9.0,2.0,21.0,,404.0,49.0,453.0,32.0,17.0,171.0,54.0,179.0,955.0,1.0,13.0,31.0,78,7.0,116,15,131,1.0,101.0,39.0,71.0,28.0,59.0,42.0,,12.0,2.0,4.0,113,7.0,22.0,61,139,7.0,134.0,13.0,13.0,48.0,19.0,3.0,2.0,,3.0,,152,603,11.0,0.2777777777777778,0.27932960893854747,0.5,0.18181818181818182,,0.3333333333333333,0.18181818181818182,0.43478260869565216,0.48484848484848486,0.48,0.43058823529411766,0.47058823529411764,0.48058252427184467,0.49373695198329853,0.5,0.5852713178294574,0.02588235294117647,,0.050724637681159424,0.15294117647058825,,,18.051313378130725,0.6283185840707964,0.09333333333333334,0.07823470411233702,0.01043338683788122,0.11654135338345864,0.006944444444444444,0.08630245447347586,0.010071942446043165,0.014925373134328358,0.009259259259259259,0.008517887563884156,,0.08118081180811808,0.08130081300813008,0.12371134020618557,0.004608294930875576,,0.2,0.5058823529411764,0.5972222222222222,0.11627906976744186,0.18823529411764706,0.3875,0.41333333333333333,0.06451612903225806,0.5858823529411765,0.42570281124497994,0.43089430894308944,0.4056603773584906,0.004705882352941176,,,,0.021176470588235293,0.2222222222222222,0.2222222222222222,0.5,0.20588235294117646,0.029411764705882353,,,,,,0.24271844660194175,0.52,,,0.02912621359223301,0.3333333333333333,0.22588235294117648,0.2222222222222222,0.4348257647058824,0.4263803571428571,0.42535339805825234,0.10434782608695652,0.10690423162583519,0.07692307692307693,0.316008316008316,12.793478260869563,25.363636363636363,0.2148200926255789,4.0,2.0,1.0,62.0,3.0,1.0,0.0625,0.012048192771084338,0.01020408163265306,0.016666666666666666,0.07282913165266107,0.09722222222222222,0.5714285714285714,0.5,,,,,,,,,,,,True
2056,1610612766,Primoz Brezec,Primoz Brezec,2056,CHA,95535.0,1592,-190,3103,3077,608,614,447,6180,154,233,101.0,24.0,44.0,59.0,130,64.0,169.0,,,,,,,,,,,,,277,532,,,117.0,671,3358,74.0,119.0,,,34.0,182.0,42.0,92,,,39.0,123,356.0,198,,,,,33.0,,60.0,10.0,70.0,4.0,6.0,19.0,10.0,31.0,150.0,12.0,126.0,30.0,143,18.0,191,140,331,9.0,25.0,16.0,36.0,8.0,20.0,43.0,9.0,16.0,,9.0,79,9.0,19.0,82,124,8.0,158.0,17.0,4.0,68.0,18.0,34.0,32.0,1.0,36.0,26.0,123,608,12.0,0.6425992779783394,0.8090909090909091,,,,,,0.5206766917293233,0.6218487394957983,0.45652173913043476,0.5206766917293233,0.6218487394957983,0.45652173913043476,0.5549084858569051,0.6510791366906474,0.5301724137931034,,,0.06203007518796992,0.10300429184549356,,,18.700082621867253,0.45569620253164556,0.22784810126582278,0.13071297989031078,0.09292035398230089,0.11029411764705882,0.06382978723404255,0.12664714494875548,0.08937823834196891,0.12324929971988796,0.08539944903581267,0.08018867924528301,0.06896551724137931,0.1326530612244898,0.12781954887218044,0.1076923076923077,0.04054054054054054,0.7222222222222222,0.43796992481203006,0.6609442060085837,0.7368421052631579,0.577922077922078,0.24436090225563908,0.45384615384615384,0.48360655737704916,0.576271186440678,0.3176691729323308,0.378698224852071,0.38095238095238093,0.859375,,,,,,,,,0.8487394957983193,,,,,,,0.4782608695652174,0.5454545454545454,,,,,0.43796992481203006,,0.47916240601503757,0.5514900900900901,0.48857608695652166,0.11663807890222985,0.11663807890222985,0.27123695976154993,0.18330849478390462,7.833834586466162,,0.19593941347083468,64.0,114.0,2.0,9.0,11.0,1.0,0.06153846153846154,0.005917159763313609,0.018691588785046728,0.05555555555555555,0.13216957605985039,0.11688311688311688,0.6336633663366337,0.140625,2.0,2.0,5.0,1.0,,,,,,,,True
2078,1610612766,Jason Hart,Jason Hart,2078,CHA,67851.0,1131,-195,2154,2157,605,673,305,4311,29,65,5.0,9.0,20.0,21.0,53,84.0,170.0,3.0,12.0,,,1.0,5.0,12.0,35.0,2.0,4.0,7.0,19.0,134,288,15.0,47.0,74.0,387,2309,16.0,25.0,2.0,4.0,3.0,41.0,33.0,73,8.0,24.0,47.0,137,110.0,158,39.0,6.0,34.0,12.0,17.0,,177.0,49.0,226.0,25.0,24.0,43.0,34.0,100.0,501.0,3.0,7.0,23.0,77,10.0,110,10,120,1.0,55.0,32.0,36.0,11.0,25.0,25.0,2.0,11.0,2.0,3.0,61,4.0,18.0,48,93,6.0,91.0,3.0,10.0,19.0,23.0,10.0,5.0,4.0,10.0,6.0,137,605,9.0,0.41044776119402987,0.41044776119402987,0.8666666666666667,0.3191489361702128,0.5,0.3333333333333333,0.32608695652173914,0.4652777777777778,0.64,0.4520547945205479,0.4671641791044776,0.6551724137931034,0.4639175257731959,0.5080213903743316,0.6666666666666666,0.5524193548387096,0.14029850746268657,,0.059027777777777776,0.2,,,17.22354813046937,0.5901639344262295,0.1282051282051282,0.10349462365591398,0.007376185458377239,0.10747663551401869,0.019867549668874173,0.10438413361169102,0.00909090909090909,0.012396694214876033,0.01090909090909091,0.0023148148148148147,0.031578947368421054,0.08290155440414508,0.13194444444444445,0.09937888198757763,0.006024096385542169,0.6,0.19402985074626866,0.4461538461538462,0.5576923076923077,0.27586206896551724,0.1582089552238806,0.39622641509433965,0.40384615384615385,0.42857142857142855,0.5074626865671642,0.49411764705882355,0.5029940119760479,0.4523809523809524,0.03582089552238806,0.25,0.25,1.0,0.1044776119402985,0.34285714285714286,0.34285714285714286,0.8333333333333334,0.1724137931034483,,,,0.13793103448275862,0.5,1.0,0.20618556701030927,0.45,0.05154639175257732,0.2,0.1958762886597938,0.3684210526315789,0.33432835820895523,0.35294117647058826,0.44191766467065874,0.4442739999999999,0.443859375,0.05413105413105413,0.0625,0.10594315245478036,0.35400516795865633,12.639583333333336,25.74255319148936,0.2808727948003714,3.0,,,23.0,,1.0,0.018867924528301886,0.01764705882352941,,,0.08745247148288973,0.1320754716981132,0.6,0.3333333333333333,,,,,1.0,1.0,,,,,,True
2731,1610612766,Emeka Okafor,Emeka Okafor,2731,CHA,155991.0,2600,-344,4995,5003,1252,1330,738,9998,237,368,132.0,45.0,73.0,119.0,356,92.0,278.0,,,,,,,,1.0,,,,1.0,448,1002,,1.0,209.0,1105,5406,116.0,199.0,,,54.0,286.0,89.0,212,,1.0,87.0,265,622.0,274,,,1.0,,85.0,,48.0,16.0,64.0,11.0,5.0,19.0,7.0,22.0,144.0,34.0,233.0,87.0,380,53.0,520,275,795,13.0,62.0,43.0,59.0,16.0,20.0,65.0,5.0,39.0,3.0,14.0,124,20.0,29.0,118,214,19.0,343.0,35.0,,159.0,31.0,124.0,95.0,28.0,125.0,67.0,265,1252,28.0,0.6941964285714286,0.8614958448753463,,,,,,0.4471057884231537,0.5829145728643216,0.419811320754717,0.44666001994017945,0.5829145728643216,0.41784037558685444,0.47711571675302245,0.5983263598326359,0.47491039426523296,0.0009970089730807576,,0.08483033932135728,0.125,,,21.860068259385663,0.47580645161290325,0.3464052287581699,0.21652421652421652,0.10610200364298725,0.18049792531120332,0.10862619808306709,0.2087617344658024,0.10641689916301315,0.14136125654450263,0.08972267536704731,0.09603960396039604,0.10101010101010101,0.2478448275862069,0.22835820895522388,0.1867816091954023,0.027837259100642397,0.536,0.36689930209371885,0.6440217391304348,0.7360248447204969,0.6329113924050633,0.35493519441674976,0.3342696629213483,0.3707165109034268,0.6218487394957983,0.27716849451645065,0.33093525179856115,0.3357664233576642,0.9456521739130435,,,,,0.0009970089730807576,,,,0.6633165829145728,,,,,,,0.3427230046948357,0.6164383561643836,,,0.004694835680751174,,0.3678963110667996,,0.4646149551345964,0.5254694915254238,0.45320516431924884,0.14108251996450755,0.14120781527531084,0.25882352941176473,0.2398190045248869,7.91027944111777,27.0,0.2506506506506507,88.0,174.0,8.0,19.0,25.0,1.0,0.09831460674157304,0.014388489208633094,0.041666666666666664,0.12173913043478261,0.18035426731078905,0.16417910447761194,0.6666666666666666,0.17045454545454544,1.0,,2.0,2.0,,3.0,1.0,1.0,2.0,,,True
2222,1610612766,Gerald Wallace,Gerald Wallace,2222,CHA,93895.0,1565,-167,3018,3030,719,719,435,6048,132,241,45.0,29.0,58.0,4.0,16,62.0,180.0,6.0,21.0,,1.0,1.0,5.0,7.0,23.0,,2.0,1.0,8.0,198,437,13.0,44.0,133.0,568,3222,33.0,62.0,,3.0,13.0,79.0,37.0,84,2.0,13.0,56.0,136,270.0,126,39.0,,23.0,7.0,58.0,,83.0,15.0,98.0,7.0,8.0,44.0,16.0,23.0,211.0,9.0,66.0,37.0,144,3.0,184,80,264,5.0,84.0,50.0,67.0,7.0,42.0,49.0,9.0,25.0,4.0,8.0,116,11.0,31.0,56,133,17.0,206.0,23.0,,87.0,28.0,62.0,49.0,11.0,65.0,35.0,136,719,16.0,0.6818181818181818,0.7584269662921348,1.0,0.29545454545454547,,0.15384615384615385,0.29545454545454547,0.45308924485125857,0.532258064516129,0.44047619047619047,0.4521829521829522,0.5076923076923077,0.41237113402061853,0.4956369982547993,0.5337837837837838,0.5,0.09147609147609148,,0.13272311212814644,0.2033195020746888,,,19.46802490096208,0.5775862068965517,0.037037037037037035,0.13584905660377358,0.04966139954853273,0.12627986348122866,0.05732484076433121,0.1337767923133777,0.05047106325706595,0.06315789473684211,0.05965909090909091,0.035175879396984924,0.07692307692307693,0.12056737588652482,0.1717948717948718,0.13023255813953488,0.023696682464454975,0.5384615384615384,0.501039501039501,0.5477178423236515,0.6875,0.5909090909090909,0.033264033264033266,0.25,0.3333333333333333,0.25,0.37422037422037424,0.34444444444444444,0.35428571428571426,0.9032258064516129,0.04365904365904366,0.2857142857142857,0.2857142857142857,1.0,0.04781704781704782,0.30434782608695654,0.30434782608695654,1.0,0.6923076923076923,0.015384615384615385,,,0.03076923076923077,,,0.5979381443298969,0.5,0.05154639175257732,0.2,0.08247422680412371,0.125,0.5925155925155925,0.30434782608695654,0.5146722453222453,0.5134983870967742,0.5277644329896908,0.1596330275229358,0.17365269461077845,0.13908450704225353,0.23943661971830985,8.091990846681922,24.21136363636364,0.23823724320742212,26.0,40.0,5.0,34.0,4.0,2.0,0.25,0.027777777777777776,0.04065040650406504,0.030303030303030304,0.11082474226804123,0.11538461538461539,0.5777777777777777,0.15384615384615385,3.0,1.0,,,,6.0,1.0,2.0,,,,True
2416,1610612766,Kareem Rush,Kareem Rush,2416,CHA,35045.0,584,-86,1120,1117,254,266,171,2237,16,35,5.0,3.0,5.0,11.0,31,37.0,104.0,10.0,27.0,,,1.0,5.0,23.0,57.0,3.0,7.0,6.0,16.0,64,170,33.0,84.0,27.0,254,1211,8.0,18.0,3.0,7.0,2.0,27.0,11.0,32,7.0,21.0,10.0,53,62.0,66,96.0,3.0,57.0,23.0,10.0,,50.0,2.0,52.0,1.0,1.0,21.0,9.0,20.0,106.0,1.0,8.0,10.0,35,,45,10,55,2.0,13.0,8.0,11.0,5.0,6.0,19.0,1.0,5.0,3.0,5.0,30,3.0,7.0,21,44,4.0,31.0,3.0,,15.0,2.0,5.0,2.0,2.0,5.0,4.0,53,254,3.0,0.484375,0.484375,0.9696969696969697,0.39285714285714285,0.42857142857142855,0.3333333333333333,0.39285714285714285,0.3764705882352941,0.4444444444444444,0.34375,0.4468503937007874,0.5,0.4056603773584906,0.47388059701492535,0.5192307692307693,0.45689655172413796,0.33070866141732286,,0.058823529411764705,0.14285714285714285,,,22.748091603053435,0.36666666666666664,,0.09043927648578812,0.015779092702169626,0.0847457627118644,0.011235955056179775,0.0891089108910891,0.015100671140939598,0.034782608695652174,0.02027027027027027,0.004098360655737705,0.017241379310344827,0.10227272727272728,0.10119047619047619,0.08235294117647059,0.0136986301369863,0.8,0.1377952755905512,0.45714285714285713,0.5333333333333333,0.4375,0.1220472440944882,0.3548387096774194,0.3793103448275862,0.2727272727272727,0.4094488188976378,0.3557692307692308,0.36633663366336633,0.5675675675675675,0.1062992125984252,0.37037037037037035,0.37037037037037035,1.0,0.22440944881889763,0.40350877192982454,0.40350877192982454,0.9565217391304348,0.2,,,,0.28,0.42857142857142855,1.0,0.09433962264150944,0.6,0.09433962264150944,0.2,0.3018867924528302,0.375,0.468503937007874,0.40350877192982454,0.47336771653543314,0.45648478260869557,0.4573481132075472,0.05639097744360902,0.08241758241758242,0.1062992125984252,0.20866141732283464,12.943529411764704,24.617857142857133,0.22678571428571428,2.0,,1.0,5.0,1.0,1.0,0.06451612903225806,0.028846153846153848,0.023809523809523808,,0.06870229007633588,0.09090909090909091,0.4,1.0,,,,,,,,,,,,True
2574,1610612766,Jason Kapono,Jason Kapono,2574,CHA,47977.0,800,-60,1552,1526,408,414,236,3078,19,44,11.0,3.0,13.0,16.0,44,59.0,168.0,18.0,43.0,1.0,5.0,6.0,14.0,23.0,55.0,2.0,5.0,5.0,9.0,94,256,41.0,98.0,35.0,346,1618,11.0,32.0,3.0,10.0,3.0,34.0,16.0,66,11.0,23.0,15.0,80,144.0,44,117.0,6.0,55.0,23.0,12.0,,29.0,6.0,35.0,5.0,1.0,12.0,8.0,9.0,76.0,3.0,21.0,21.0,53,,74,24,98,5.0,21.0,13.0,16.0,1.0,8.0,6.0,,8.0,,,22,,1.0,32,65,4.0,46.0,1.0,1.0,17.0,6.0,5.0,4.0,1.0,5.0,4.0,80,408,9.0,0.7659574468085106,0.8181818181818182,0.9512195121951219,0.41836734693877553,0.3,0.4782608695652174,0.41836734693877553,0.3671875,0.34375,0.24242424242424243,0.4392655367231638,0.36904761904761907,0.3651685393258427,0.4601063829787234,0.3953488372093023,0.4,0.2768361581920904,,0.046875,0.13636363636363635,,,21.933701657458563,0.7272727272727273,,0.09013605442176871,0.030882352941176472,0.14583333333333334,0.02459016393442623,0.10109289617486339,0.029925187032418952,0.03896103896103896,0.03553299492385787,0.0243161094224924,0.03529411764705882,0.0736196319018405,0.10526315789473684,0.13978494623655913,0.024271844660194174,0.8,0.12429378531073447,0.4318181818181818,0.5,0.5789473684210527,0.12429378531073447,0.36363636363636365,0.4,0.4375,0.4745762711864407,0.35119047619047616,0.35542168674698793,0.9152542372881356,0.12146892655367232,0.4186046511627907,0.4186046511627907,1.0,0.1553672316384181,0.41818181818181815,0.41818181818181815,0.9130434782608695,0.2619047619047619,0.11904761904761904,0.2,1.0,0.11904761904761904,0.4,1.0,0.14606741573033707,0.23076923076923078,0.15730337078651685,0.42857142857142855,0.10112359550561797,0.5555555555555556,0.4011299435028249,0.41818181818181815,0.4619968926553675,0.4756027777777777,0.45422359550561797,0.04594594594594595,0.0625,0.09826589595375723,0.23121387283236994,13.601953124999998,24.39285714285714,0.26288659793814434,6.0,12.0,,8.0,3.0,,0.09090909090909091,0.011904761904761904,,,0.08629441624365482,0.1568627450980392,0.5454545454545454,0.16666666666666666,,,,,,,,,,,,True
2586,1610612766,Keith Bogans,Keith Bogans,2586,CHA,72034.0,1201,-198,2292,2326,546,620,356,4618,59,129,36.0,13.0,34.0,26.0,79,46.0,120.0,18.0,47.0,2.0,5.0,5.0,10.0,27.0,75.0,2.0,8.0,5.0,21.0,131,328,45.0,122.0,78.0,475,2574,20.0,55.0,4.0,13.0,5.0,57.0,25.0,65,10.0,31.0,27.0,107,142.0,120,117.0,18.0,73.0,27.0,35.0,4.0,86.0,6.0,92.0,4.0,2.0,40.0,20.0,26.0,190.0,2.0,36.0,23.0,69,2.0,94,47,141,4.0,40.0,18.0,47.0,13.0,33.0,37.0,5.0,14.0,1.0,2.0,84,3.0,14.0,37,108,7.0,106.0,12.0,,52.0,7.0,6.0,3.0,2.0,7.0,4.0,107,546,24.0,0.5419847328244275,0.5867768595041323,0.8666666666666667,0.36885245901639346,0.3076923076923077,0.3225806451612903,0.375,0.39939024390243905,0.36363636363636365,0.38461538461538464,0.4411111111111111,0.38235294117647056,0.4166666666666667,0.4778672032193159,0.41304347826086957,0.47767857142857145,0.27111111111111114,0.03278688524590164,0.10670731707317073,0.18604651162790697,0.02127659574468085,0.04,21.407516580692704,0.5595238095238095,0.028985507246376812,0.0888030888030888,0.03696098562628337,0.09583333333333334,0.014285714285714285,0.09046214355948869,0.03411131059245961,0.028368794326241134,0.043795620437956206,0.03827751196172249,0.011494252873563218,0.0947867298578199,0.08904109589041095,0.09826589595375723,0.017699115044247787,0.5714285714285714,0.2866666666666667,0.4573643410852713,0.5619047619047619,0.4745762711864407,0.17555555555555555,0.3291139240506329,0.37142857142857144,0.5384615384615384,0.26666666666666666,0.38333333333333336,0.3898305084745763,0.6304347826086957,0.10444444444444445,0.3829787234042553,0.391304347826087,0.8888888888888888,0.16666666666666666,0.36,0.375,0.8518518518518519,0.5294117647058824,0.07352941176470588,0.4,1.0,0.11764705882352941,0.25,0.5,0.3541666666666667,0.38235294117647056,0.10416666666666667,0.5,0.21875,0.23809523809523808,0.5577777777777778,0.3698630136986301,0.4981540178571428,0.49751076923076926,0.5005845744680851,0.10612244897959183,0.14130434782608695,0.12,0.22526315789473683,8.91859756097561,24.82213114754099,0.23821989528795812,11.0,20.0,9.0,22.0,3.0,1.0,0.11392405063291139,0.016666666666666666,0.09090909090909091,0.018867924528301886,0.08394160583941605,0.08955223880597014,0.3055555555555556,,1.0,1.0,,2.0,2.0,,1.0,,1.0,,,True
2067,1610612766,Eddie House,Eddie House,2067,CHA,10718.0,179,-43,341,339,90,87,44,680,2,5,,,,7.0,13,19.0,44.0,5.0,7.0,1.0,1.0,1.0,2.0,4.0,13.0,,1.0,2.0,4.0,28,62,9.0,20.0,4.0,87,360,2.0,4.0,1.0,2.0,,7.0,4.0,12,3.0,6.0,1.0,18,38.0,18,18.0,9.0,13.0,4.0,3.0,,16.0,1.0,17.0,,1.0,5.0,6.0,5.0,35.0,,1.0,2.0,8,,10,1,11,,13.0,10.0,5.0,1.0,3.0,3.0,1.0,2.0,1.0,,8,,2.0,7,13,,7.0,1.0,2.0,2.0,1.0,3.0,2.0,1.0,3.0,1.0,18,90,1.0,0.6785714285714286,0.7037037037037037,0.6666666666666666,0.45,0.5,0.5,0.45,0.45161290322580644,0.5,0.3333333333333333,0.5060975609756098,0.5833333333333334,0.4722222222222222,0.5059523809523809,0.5833333333333334,0.47368421052631576,0.24390243902439024,,0.04838709677419355,0.2,,,23.40966921119593,0.625,,0.07017543859649122,0.00684931506849315,0.07692307692307693,,0.07142857142857142,0.006024096385542169,,0.030303030303030304,,,0.06896551724137931,0.08888888888888889,0.11764705882352941,,0.3333333333333333,0.06097560975609756,0.4,0.5,,0.15853658536585366,0.5384615384615384,0.6363636363636364,0.2857142857142857,0.5365853658536586,0.4318181818181818,0.4318181818181818,0.8947368421052632,0.08536585365853659,0.7142857142857143,0.7142857142857143,1.0,0.15853658536585366,0.3076923076923077,0.3076923076923077,0.25,,0.16666666666666666,1.0,1.0,0.16666666666666666,,,,,0.1111111111111111,0.5,0.2222222222222222,0.5,0.3048780487804878,0.3076923076923077,0.45271402439024394,0.47117499999999995,0.44255555555555554,0.024096385542168676,0.031746031746031744,0.08045977011494253,0.20689655172413793,15.246774193548388,24.580000000000002,0.26392961876832843,,2.0,,3.0,,,0.15384615384615385,,,,0.05,,,,,,,,,,,,,,,True
