EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,Arc3FGM,Arc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Turnovers,ShootingFouls,Fouls,Loose Ball Fouls,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,PenaltyCorner3FGM,PenaltyCorner3FGA,SecondChanceArc3FGA,SecondChanceFG3A,PtsUnassisted3s,Corner3Assists,FTOffRebounds,FTDefRebounds,StepOutOfBoundsTurnovers,SecondChanceTurnovers,PenaltyTurnovers,Offensive Fouls,Technical Free Throw Trips,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedLongMidRange,BlockedShortMidRange,Blocks,RecoveredBlocks,LongMidRangePctBlocked,DefFTReboundPct,OffFTReboundPct,DefCorner3ReboundPct,BlocksRecoveredPct,LongMidRangePctAssisted,SecondChanceArc3Frequency,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,HeaveAttempts,SelfOReb,Travels,Defensive 3 Seconds Violations,SelfORebPct,SecondChanceCorner3FGM,SecondChanceCorner3FGA,SecondChanceFG3M,DefensiveGoaltends,SecondChanceFg3Pct,OffCorner3ReboundPct,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3FGM,Fg3aBlocked,3SecondViolations,FG3APctBlocked,Corner3PctBlocked,Arc3PctBlocked,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,OffensiveGoaltends,on,ThreePtShootingFoulsDrawn,Blocked3s,BlockedArc3,ThreePtShootingFoulsDrawnPct,BlockedCorner3
2059,1610612743,Eduardo Najera,Eduardo Najera,2059,DEN,8051.0,134,39.0,272,285,132,127,28,557,10.0,16.0,4.0,6.0,3.0,5.0,1.0,6.0,4.0,10.0,,,,4.0,,3.0,15.0,32,,4.0,6.0,36.0,277,5.0,9.0,1.0,11.0,5.0,14.0,,3.0,2.0,12.0,18.0,12.0,,8.0,4.0,,2.0,6.0,2.0,8.0,1.0,4.0,,2.0,18.0,1.0,9.0,5.0,16.0,23.0,11.0,34,6.0,2.0,4.0,7.0,,4.0,1.0,1.0,3.0,8.0,8.0,19.0,2.0,10.0,2.0,4.0,12.0,132,3.0,0.6,0.8181818181818182,,,,,0.46875,0.5555555555555556,0.35714285714285715,0.4166666666666667,0.5555555555555556,0.29411764705882354,0.45,0.55,0.3157894736842105,0.1111111111111111,0.0625,0.0625,0.16666666666666666,15.686274509803921,0.875,0.15384615384615385,0.11688311688311688,0.11363636363636363,0.05555555555555555,0.14189189189189189,0.10526315789473684,0.21739130434782608,0.07142857142857142,0.075,,0.17777777777777778,0.11764705882352941,0.14285714285714285,0.13793103448275862,0.4444444444444444,0.625,0.6666666666666666,0.5,0.16666666666666666,0.16666666666666666,0.2,1.0,0.2777777777777778,0.4,0.4,,,,,0.1111111111111111,,,,0.6666666666666666,0.6666666666666666,0.25,0.29411764705882354,0.6,0.17647058823529413,,0.5555555555555556,,0.49585,0.5249777777777778,0.44336470588235294,0.10526315789473684,0.11764705882352941,0.3055555555555556,0.3333333333333333,7.53125,24.825,0.4852941176470588,,,,,,1.0,1.0,2.0,,1.0,5.0,,,2.0,6.0,2.0,1.0,3.0,6.0,1.0,,0.25,0.058823529411764705,0.06666666666666667,0.16666666666666666,0.75,,,,,1.0,,,0.058823529411764705,,,,,,0.3333333333333333,,,,,,,,,,,,,True,,,,,
998,1610612743,Mark Pope,Mark Pope,998,DEN,1030.0,17,-14.0,37,38,22,27,6,75,1.0,2.0,,,,1.0,,,,,,,,,,,1.0,2,,,,2.0,45,,,,,,1.0,,,,,2.0,,,,,,1.0,,,,,,,,,2.0,1.0,,2.0,2.0,3.0,5,,,,,,,1.0,,,1.0,3.0,3.0,,,,,,22,,1.0,1.0,,,,,0.5,,,0.5,,,0.5,,,,0.5,0.5,,6.976744186046512,,0.13333333333333333,0.1,,0.3333333333333333,0.13333333333333333,0.1875,,,0.25,0.4,0.3333333333333333,0.2,,,1.0,0.5,1.0,1.0,,,,,,,,,,,,,,,,,,,1.0,,,,1.0,,0.48445000000000005,,0.3846,,,,,1.7,,0.5945945945945946,,,,,,,,,,,,,,,1.0,1.0,,,1.0,1.0,,,,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,True,,,,,
2401,1610612743,Nikoloz Tskitishvili,Nikoloz Tskitishvili,2401,DEN,4646.0,77,6.0,150,150,66,54,18,300,3.0,6.0,,2.0,,2.0,,2.0,5.0,17.0,,,,1.0,,,8.0,25,,1.0,,16.0,139,2.0,6.0,,4.0,3.0,12.0,,,,6.0,12.0,4.0,,2.0,1.0,,,2.0,,2.0,,1.0,,1.0,4.0,1.0,4.0,2.0,6.0,8.0,7.0,15,3.0,3.0,,2.0,,1.0,2.0,,1.0,4.0,9.0,12.0,,,,,6.0,66,,0.75,0.8571428571428571,,,,,0.32,0.3333333333333333,0.25,0.3076923076923077,0.3333333333333333,0.25,0.3076923076923077,0.3333333333333333,0.25,0.038461538461538464,,,,17.441860465116278,0.5,0.08695652173913043,0.07017543859649122,0.2857142857142857,0.058823529411764705,0.10526315789473684,0.06756756756756757,0.10526315789473684,0.125,0.03333333333333333,0.09090909090909091,0.14285714285714285,0.07692307692307693,0.05714285714285714,0.3333333333333333,0.23076923076923078,0.5,0.5,0.6666666666666666,0.07692307692307693,,,,0.6538461538461539,0.29411764705882354,0.29411764705882354,,,,,0.038461538461538464,,,,0.3333333333333333,,,0.16666666666666666,,,,0.2692307692307692,,0.4539500000000001,0.48163999999999996,0.41497500000000004,,,0.25,0.375,13.171999999999999,25.0,0.44,,,,,,,2.0,,,,2.0,1.0,,,5.0,4.0,,1.0,5.0,5.0,,,0.2222222222222222,,1.0,0.8,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,True,,,,,
2546,1610612743,Carmelo Anthony,Carmelo Anthony,2546,DEN,44179.0,736,145.0,1478,1471,379,302,168,2949,113.0,194.0,21.0,31.0,20.0,38.0,6.0,24.0,37.0,108.0,,3.0,9.0,30.0,3.0,13.0,156.0,326,9.0,33.0,154.0,493.0,1491,22.0,37.0,17.0,64.0,28.0,69.0,3.0,14.0,49.0,114.0,190.0,122.0,21.0,32.0,29.0,9.0,41.0,48.0,10.0,58.0,5.0,32.0,6.0,10.0,126.0,3.0,41.0,14.0,63.0,77.0,44.0,121,13.0,9.0,4.0,20.0,5.0,10.0,33.0,4.0,10.0,53.0,29.0,63.0,3.0,187.0,14.0,71.0,114.0,379,3.0,0.6089743589743589,0.6785714285714286,0.7777777777777778,0.2727272727272727,0.21428571428571427,0.28125,0.4785276073619632,0.5945945945945946,0.4057971014492754,0.47214484679665736,0.573170731707317,0.39156626506024095,0.5470183486238532,0.62,0.5186915887850467,0.09192200557103064,0.12576687116564417,0.16494845360824742,0.3333333333333333,29.19402985074627,0.37735849056603776,0.11130742049469965,0.08070866141732283,0.09090909090909091,0.028846153846153848,0.10694444444444444,0.0718954248366013,0.13989637305699482,0.020833333333333332,0.0547945205479452,0.047619047619047616,0.07272727272727272,0.13793103448275862,0.12109375,0.08571428571428572,0.5403899721448467,0.5824742268041238,0.6975308641975309,0.6106194690265486,0.06685236768802229,0.25,0.375,0.6666666666666666,0.3008356545961003,0.3425925925925926,0.34579439252336447,0.008356545961002786,,,,0.08356545961002786,0.3,0.3,0.7777777777777778,0.7560975609756098,0.6774193548387096,0.047619047619047616,0.4578313253012048,0.5263157894736842,0.1566265060240964,0.23076923076923078,0.6323119777158774,0.3103448275862069,0.5206786312849162,0.5436014285714285,0.5184920731707316,0.17067307692307693,0.185378590078329,0.12981744421906694,0.23123732251521298,6.687116564417177,25.62727272727272,0.2564276048714479,,1.0,3.0,4.0,6.0,5.0,,,2.0,3.0,14.0,14.0,19.0,20.0,6.0,4.0,,2.0,6.0,5.0,0.009259259259259259,,,0.10204081632653061,0.8333333333333334,0.5945945945945946,0.07317073170731707,0.012048192771084338,,1.0,14.0,2.0,,0.09210526315789473,,1.0,1.0,1.0,0.25,,0.024390243902439025,,,1.0,,4.0,,,,0.3333333333333333,1.0,1.0,True,,,,,
445,1610612743,Wesley Person,Wesley Person,445,DEN,4033.0,67,-19.0,142,141,69,74,15,283,1.0,2.0,,,,,,1.0,5.0,9.0,1.0,2.0,3.0,5.0,,1.0,6.0,12,4.0,7.0,1.0,25.0,146,1.0,1.0,,5.0,4.0,8.0,,1.0,,8.0,10.0,2.0,12.0,,5.0,3.0,1.0,4.0,1.0,5.0,,3.0,,1.0,11.0,,,5.0,4.0,11.0,,11,1.0,,1.0,1.0,,1.0,,,,1.0,,2.0,,2.0,,1.0,8.0,69,2.0,0.8333333333333334,0.8333333333333334,1.0,0.5714285714285714,,0.5714285714285714,0.5,1.0,0.5,0.631578947368421,1.25,0.4444444444444444,0.625,1.25,0.4444444444444444,0.3684210526315789,0.08333333333333333,0.5,,13.375796178343949,1.0,0.08888888888888889,,0.4166666666666667,,0.15789473684210525,,,,,,0.0625,,0.15,0.375,0.10526315789473684,0.5,1.0,1.0,0.05263157894736842,,,,0.47368421052631576,0.5555555555555556,0.5555555555555556,0.10526315789473684,0.5,0.5,1.0,0.2631578947368421,0.6,0.6,1.0,,,,,,0.1111111111111111,,0.47368421052631576,0.6,0.46586842105263165,0.3474,0.4070833333333333,0.05,0.07692307692307693,0.2,0.32,13.85,24.828571428571426,0.4859154929577465,,,1.0,1.0,,1.0,,2.0,,,1.0,,,,1.0,1.0,,,1.0,1.0,,0.2222222222222222,,0.5,1.0,0.8,0.5,,,,,,,,,,1.0,,1.0,,,,,1.0,,,,,,1.0,1.0,,True,,,,,
2784,1610612743,Luis Flores,Luis Flores,2784,DEN,226.0,4,2.0,8,8,8,8,2,16,,1.0,,,,1.0,,,,,,,1.0,1.0,1.0,1.0,,1,1.0,1.0,,3.0,8,,,,,,1.0,1.0,1.0,,3.0,,,,,1.0,1.0,1.0,,,,,,,,,,1.0,,,,1.0,1,,,,,,,,,,,,,,,,,3.0,8,,,,,1.0,1.0,1.0,,,,0.75,,0.75,0.75,,0.75,0.5,1.0,1.0,,20.0,,,0.5,,,,0.3333333333333333,0.5,,,,,,,,0.5,,,,,,,,,,,,,,,0.5,1.0,1.0,,,,,0.5,,0.5,1.0,1.0,1.0,0.58545,,0.58545,,,,1.0,,23.9,1.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,
702,1610612743,Voshon Lenard,Voshon Lenard,702,DEN,373.0,6,3.0,14,12,5,8,2,26,,,,,,,,1.0,,1.0,,1.0,,,,,,2,,1.0,,,13,,,,,,,,,,,,,,,,,1.0,2.0,,2.0,,,,2.0,4.0,,,,1.0,1.0,,1,,,,,,,,,,,,1.0,,,,,,5,1.0,,,,,,,,,,,,,,,,0.3333333333333333,0.5,,1.0,18.75,,0.3333333333333333,,,,0.3333333333333333,,,,,,,1.0,,,,,,,0.3333333333333333,,,,0.3333333333333333,,,0.3333333333333333,,,,,,,,,,,,,,,0.3333333333333333,,0.4751666666666667,,,,,,,13.15,22.8,0.35714285714285715,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,
1761,1610612743,Greg Buckner,Greg Buckner,1761,DEN,81708.0,1362,48.0,2657,2673,737,787,321,5330,84.0,117.0,10.0,22.0,15.0,24.0,4.0,15.0,9.0,26.0,20.0,45.0,25.0,62.0,8.0,21.0,97.0,158,45.0,107.0,56.0,385.0,2772,11.0,26.0,5.0,48.0,16.0,36.0,17.0,40.0,32.0,115.0,156.0,38.0,129.0,12.0,60.0,25.0,15.0,107.0,12.0,119.0,8.0,49.0,12.0,46.0,250.0,6.0,51.0,28.0,86.0,121.0,61.0,182,71.0,50.0,21.0,19.0,6.0,14.0,25.0,1.0,5.0,44.0,76.0,157.0,5.0,72.0,12.0,26.0,115.0,737,26.0,0.8041237113402062,0.8571428571428571,0.9555555555555556,0.4205607476635514,0.425,0.42857142857142855,0.6139240506329114,0.4230769230769231,0.4444444444444444,0.620754716981132,0.524390243902439,0.5460526315789473,0.652542372881356,0.5581395348837209,0.5989583333333334,0.4037735849056604,0.0949367088607595,0.1111111111111111,0.13333333333333333,11.103832296102194,0.4318181818181818,0.09555555555555556,0.049902152641878667,0.09824561403508772,0.033707865168539325,0.09620253164556962,0.0475,0.055384615384615386,0.05829596412556054,0.04219409282700422,0.032,0.10588235294117647,0.09166666666666666,0.09135802469135802,0.09693877551020408,0.44150943396226416,0.717948717948718,0.8076923076923077,0.8214285714285714,0.05660377358490566,0.26666666666666666,0.3076923076923077,0.75,0.09811320754716982,0.34615384615384615,0.34615384615384615,0.16981132075471697,0.4444444444444444,0.4444444444444444,0.95,0.2339622641509434,0.4032258064516129,0.4098360655737705,0.96,0.5365853658536586,0.45454545454545453,0.4,0.3157894736842105,0.625,0.27631578947368424,0.38095238095238093,0.8452830188679246,0.4166666666666667,0.555046577946768,0.5637699999999999,0.530482,0.0931899641577061,0.1511627906976744,0.12467532467532468,0.2987012987012987,3.925949367088607,24.85794392523364,0.27738050432818967,9.0,19.0,9.0,15.0,6.0,4.0,4.0,7.0,1.0,4.0,7.0,4.0,,16.0,6.0,5.0,1.0,,6.0,1.0,,0.0707070707070707,0.043478260869565216,0.10112359550561797,0.16666666666666666,0.6666666666666666,0.21951219512195122,0.25,0.47368421052631576,2.0,7.0,10.0,,0.06930693069306931,3.0,6.0,7.0,,0.4666666666666667,0.03773584905660377,0.14634146341463414,0.5,1.0,4.0,1.0,2.0,0.009345794392523364,,0.016129032258064516,0.4444444444444444,1.0,,False,,,,,
1863,1610612743,Earl Boykins,Earl Boykins,1863,DEN,104370.0,1740,18.0,3383,3358,1266,1316,446,6741,68.0,118.0,2.0,2.0,25.0,42.0,50.0,114.0,106.0,294.0,8.0,20.0,35.0,111.0,11.0,39.0,224.0,526,43.0,131.0,221.0,798.0,3550,10.0,29.0,5.0,34.0,79.0,176.0,13.0,46.0,124.0,321.0,202.0,246.0,96.0,4.0,111.0,35.0,35.0,240.0,64.0,304.0,37.0,115.0,24.0,101.0,672.0,8.0,24.0,20.0,56.0,80.0,32.0,112,65.0,32.0,33.0,58.0,12.0,38.0,36.0,9.0,20.0,94.0,33.0,95.0,2.0,242.0,5.0,56.0,321.0,1266,26.0,0.45089285714285715,0.45495495495495497,0.7441860465116279,0.3282442748091603,0.2826086956521739,0.3282442748091603,0.42585551330798477,0.3448275862068966,0.44886363636363635,0.439117199391172,0.34523809523809523,0.4436936936936937,0.5066050198150595,0.38636363636363635,0.5545774647887324,0.1993911719939117,0.06653992395437262,0.13559322033898305,0.07017543859649122,21.75357873210634,0.6170212765957447,0.04942630185348632,0.018031555221637866,0.0546448087431694,0.028469750889679714,0.050700466977985324,0.019851116625310174,0.012285012285012284,0.02214022140221402,0.019908116385911178,0.019138755980861243,0.043478260869565216,0.04067796610169491,0.058823529411764705,0.0625,0.1796042617960426,0.576271186440678,0.6666666666666666,0.6617647058823529,0.1735159817351598,0.43859649122807015,0.4716981132075472,0.18,0.4474885844748858,0.36054421768707484,0.3745583038869258,0.030441400304414,0.4,0.42105263157894735,1.0,0.1689497716894977,0.3153153153153153,0.3211009174311927,0.6857142857142857,0.047619047619047616,1.0,0.5,0.1891891891891892,0.5952380952380952,0.17567567567567569,0.28205128205128205,0.3789954337899543,0.3153153153153153,0.47074214939024406,0.46941617647058825,0.46600904977375573,0.08039492242595205,0.09705372616984402,0.042606516290726815,0.40225563909774437,12.07528517110266,24.985496183206095,0.37422406148389004,2.0,7.0,9.0,13.0,33.0,27.0,,4.0,1.0,4.0,32.0,1.0,36.0,48.0,7.0,2.0,4.0,1.0,8.0,3.0,0.03741496598639456,0.029850746268656716,,0.03636363636363636,0.375,0.44339622641509435,0.21428571428571427,0.03153153153153153,0.2857142857142857,,8.0,7.0,,0.023323615160349854,2.0,4.0,3.0,,0.23076923076923078,0.05555555555555555,0.09523809523809523,0.5,1.0,1.0,3.0,,0.022900763358778626,0.05,0.018018018018018018,0.1111111111111111,1.0,,False,1.0,1.0,1.0,0.007575757575757576,
1889,1610612743,Andre Miller,Andre Miller,1889,DEN,119385.0,1990,62.0,3850,3844,1423,1366,480,7694,157.0,251.0,16.0,34.0,51.0,83.0,50.0,140.0,86.0,231.0,,2.0,5.0,28.0,3.0,17.0,293.0,622,5.0,30.0,171.0,772.0,4015,33.0,69.0,7.0,79.0,96.0,212.0,3.0,18.0,92.0,293.0,266.0,320.0,3.0,20.0,20.0,5.0,57.0,314.0,45.0,359.0,35.0,197.0,19.0,98.0,763.0,14.0,56.0,61.0,97.0,169.0,77.0,246,83.0,54.0,29.0,94.0,20.0,69.0,54.0,7.0,25.0,148.0,53.0,151.0,5.0,208.0,22.0,78.0,293.0,1423,28.0,0.4539249146757679,0.46996466431095407,0.2,0.16666666666666666,0.16666666666666666,0.22727272727272727,0.47106109324758844,0.4782608695652174,0.4528301886792453,0.46088957055214724,0.47368421052631576,0.4369565217391304,0.5174966352624495,0.4875,0.5140350877192983,0.046012269938650305,0.09163987138263666,0.13545816733067728,0.12142857142857143,20.199501246882793,0.6351351351351351,0.07315233785822021,0.037061548643282594,0.13769751693002258,0.060085836909871244,0.0893159977388355,0.040137614678899085,0.03711340206185567,0.041666666666666664,0.034782608695652174,0.06936416184971098,0.05513784461152882,0.06896551724137931,0.08808290155440414,0.1414790996784566,0.38496932515337423,0.6254980079681275,0.7235023041474654,0.5286624203821656,0.2147239263803681,0.35714285714285715,0.4065040650406504,0.4,0.35429447852760737,0.3722943722943723,0.38222222222222224,0.003067484662576687,,,,0.04294478527607362,0.17857142857142858,0.17857142857142858,0.2,0.4473684210526316,0.47058823529411764,0.25,0.36086956521739133,0.6144578313253012,0.07391304347826087,0.17647058823529413,0.43098159509202455,0.25,0.4857166666666668,0.47295172413793096,0.4792263513513513,0.11016949152542373,0.11504424778761062,0.10233160621761658,0.3795336787564767,8.713344051446946,36.75666666666666,0.3696103896103896,,1.0,6.0,7.0,12.0,10.0,7.0,11.0,,6.0,57.0,15.0,4.0,35.0,6.0,4.0,1.0,1.0,6.0,1.0,0.025974025974025976,0.07913669064748201,0.05263157894736842,0.12878787878787878,0.16666666666666666,0.3488372093023256,0.07894736842105263,0.004347826086956522,,8.0,12.0,9.0,3.0,0.04195804195804196,,1.0,2.0,1.0,0.2857142857142857,0.03333333333333333,0.013157894736842105,,,2.0,,,,,,0.3333333333333333,,,False,,,,,
1922,1610612743,Francisco Elson,Francisco Elson,1922,DEN,36837.0,614,-67.0,1177,1181,398,413,156,2358,33.0,55.0,10.0,25.0,10.0,18.0,9.0,22.0,16.0,62.0,,,,2.0,,2.0,58.0,139,,2.0,26.0,142.0,1286,12.0,31.0,6.0,30.0,15.0,32.0,,2.0,15.0,45.0,98.0,18.0,,10.0,,,12.0,20.0,2.0,22.0,2.0,8.0,3.0,9.0,46.0,6.0,38.0,28.0,46.0,88.0,45.0,133,22.0,17.0,5.0,13.0,3.0,8.0,14.0,3.0,5.0,27.0,47.0,84.0,4.0,42.0,2.0,15.0,45.0,398,7.0,0.8448275862068966,0.9245283018867925,,,,,0.4172661870503597,0.3870967741935484,0.46875,0.41134751773049644,0.3870967741935484,0.4411764705882353,0.4409937888198758,0.40540540540540543,0.4891304347826087,0.014184397163120567,0.08633093525179857,0.16363636363636364,0.09090909090909091,13.854089904200443,0.48148148148148145,0.13372093023255813,0.07835051546391752,0.19310344827586207,0.07228915662650602,0.15132924335378323,0.07746478873239436,0.12878787878787878,0.061224489795918366,0.058823529411764705,0.0967741935483871,0.102803738317757,0.2159090909090909,0.10738255033557047,0.23157894736842105,0.3900709219858156,0.6,0.717391304347826,0.8484848484848485,0.15602836879432624,0.4090909090909091,0.45,0.7777777777777778,0.4397163120567376,0.25806451612903225,0.26229508196721313,,,,,0.014184397163120567,,,,0.8064516129032258,0.4,0.5,0.5294117647058824,0.5555555555555556,0.058823529411764705,,0.40425531914893614,,0.46123309352518,0.530825,0.47805937499999995,0.09740259740259741,0.09868421052631579,0.2112676056338028,0.31690140845070425,9.52302158273381,64.5,0.33814783347493627,,,,,,,1.0,14.0,,3.0,9.0,4.0,,7.0,25.0,16.0,1.0,8.0,27.0,9.0,0.016129032258064516,0.45161290322580644,0.04,0.12,0.3333333333333333,0.875,,,,2.0,3.0,1.0,3.0,0.04411764705882353,,,,2.0,,,,,,,,,,,,,,1.0,False,,2.0,,,2.0
2030,1610612743,Kenyon Martin,Kenyon Martin,2030,DEN,100054.0,1668,30.0,3210,3202,1031,1009,401,6412,182.0,290.0,41.0,73.0,71.0,97.0,69.0,188.0,74.0,185.0,,3.0,,4.0,,3.0,325.0,663,,7.0,150.0,800.0,3327,52.0,106.0,20.0,124.0,101.0,185.0,,4.0,58.0,260.0,434.0,216.0,,64.0,3.0,,43.0,116.0,13.0,129.0,8.0,75.0,7.0,34.0,271.0,15.0,90.0,55.0,180.0,263.0,106.0,369,78.0,53.0,25.0,49.0,11.0,32.0,47.0,7.0,17.0,96.0,69.0,156.0,8.0,228.0,24.0,103.0,260.0,1031,23.0,0.6676923076923077,0.7406143344709898,,,,,0.49019607843137253,0.49056603773584906,0.5459459459459459,0.48507462686567165,0.49056603773584906,0.5343915343915344,0.5188067444876784,0.5210084033613446,0.5627705627705628,0.010447761194029851,0.06485671191553545,0.09655172413793103,0.06382978723404255,23.553382233088833,0.5104166666666666,0.15706806282722513,0.07165605095541401,0.16566265060240964,0.07692307692307693,0.15899864682002707,0.07236388697450034,0.11165048543689321,0.05693950177935943,0.0497335701598579,0.05755395683453238,0.1162079510703364,0.1853035143769968,0.16600790513833993,0.1623931623931624,0.43283582089552236,0.6275862068965518,0.6946564885496184,0.7197802197802198,0.28059701492537314,0.3670212765957447,0.39204545454545453,0.42028985507246375,0.27611940298507465,0.4,0.4065934065934066,0.004477611940298508,,,,0.005970149253731343,,,,0.6886792452830188,0.5616438356164384,0.21951219512195122,0.5132275132275133,0.7319587628865979,0.015873015873015872,,0.44328358208955226,,0.48024985052316893,0.505561,0.49919787234042573,0.1375166889185581,0.13881401617250674,0.155,0.325,7.447058823529408,31.642857142857142,0.32118380062305296,,1.0,,,,5.0,1.0,28.0,,7.0,31.0,16.0,,22.0,54.0,33.0,2.0,19.0,55.0,28.0,0.016216216216216217,0.25,0.00847457627118644,0.17346938775510204,0.509090909090909,0.7702702702702703,,0.005291005291005291,,1.0,22.0,6.0,1.0,0.0738255033557047,,,,11.0,,0.125,,,,,,2.0,,,,,,2.0,False,,1.0,1.0,,
2059,1610612743,Eduardo Najera,Eduardo Najera,2059,DEN,26406.0,440,24.0,851,862,286,302,120,1713,40.0,61.0,18.0,25.0,10.0,16.0,3.0,14.0,17.0,37.0,,,,2.0,,1.0,60.0,112,,2.0,23.0,143.0,920,18.0,26.0,7.0,43.0,18.0,36.0,,1.0,10.0,46.0,92.0,28.0,,28.0,2.0,,8.0,14.0,6.0,20.0,3.0,7.0,2.0,5.0,46.0,3.0,34.0,6.0,40.0,53.0,38.0,91,17.0,10.0,7.0,9.0,4.0,7.0,12.0,2.0,2.0,21.0,27.0,58.0,8.0,36.0,4.0,13.0,46.0,286,7.0,0.7666666666666667,1.0,,,,,0.5357142857142857,0.6923076923076923,0.5,0.5263157894736842,0.6923076923076923,0.4864864864864865,0.55,0.7166666666666667,0.5111111111111111,0.017543859649122806,0.07142857142857142,0.11475409836065574,0.07142857142857142,15.160642570281123,0.42857142857142855,0.13559322033898305,0.09686609686609686,0.06382978723404255,0.04285714285714286,0.11825192802056556,0.08788598574821853,0.13157894736842105,0.14285714285714285,0.06077348066298342,0.0196078431372549,0.13131313131313133,0.1875,0.11363636363636363,0.057971014492753624,0.5350877192982456,0.6557377049180327,0.7407407407407407,0.65,0.12280701754385964,0.21428571428571427,0.23076923076923078,1.0,0.32456140350877194,0.4594594594594595,0.4594594594594595,,,,,0.017543859649122806,,,,0.9615384615384616,0.72,0.2222222222222222,0.43243243243243246,0.625,0.02702702702702703,,0.5526315789473685,,0.49410175438596476,0.5613730769230769,0.4822581081081082,0.10569105691056911,0.10743801652892562,0.3006993006993007,0.32167832167832167,6.990178571428573,24.95,0.33607520564042304,,,,,,3.0,1.0,7.0,2.0,1.0,5.0,3.0,,7.0,8.0,6.0,,2.0,8.0,5.0,,0.2,0.03125,0.08,0.625,1.0,,,,,5.0,1.0,,0.1111111111111111,,,,2.0,,0.10526315789473684,,,,,,,,,,,,,False,,,,,
