EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGA,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Offensive Fouls,FTA,2pt And 1 Free Throw Trips,Technical Free Throw Trips,TwoPtShootingFoulsDrawn,ThreePtShootingFoulsDrawn,Blocked2s,BlockedAtRim,Blocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,ThreePtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,PlusMinus,SecondChanceAtRimFGM,PenaltyAtRimFGM,SecondChanceFG2M,SecondChanceFtPoints,PtsUnassisted3s,PtsPutbacks,LostBallOutOfBoundsTurnovers,LostBallTurnovers,NonShootingFoulsDrawn,BlockedShortMidRange,RecoveredBlocks,DefensiveGoaltends,SecondChanceFg2Pct,OffArc3ReboundPct,BlocksRecoveredPct,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,PenaltyAtRimAccuracy,Defensive 3 Seconds Violations,BlockedLongMidRange,3SecondViolations,ShortMidRangePctBlocked,ShortMidRangePctAssisted,Loose Ball Fouls,FTOffRebounds,Clear Path Fouls,Blocked3s,BlockedArc3,OffFTReboundPct,OffensiveGoaltends,HeaveAttempts,on,Fg3aBlocked,FG3APctBlocked,LongMidRangePctBlocked,Corner3PctBlocked,Arc3PctBlocked,StepOutOfBoundsTurnovers,3pt And 1 Free Throw Trips,BlockedCorner3
133,1610612745,David Wesley,David Wesley,133,HOU,20803.0,347,633,637,124,128,74,1270,8.0,11.0,1.0,1.0,1.0,5.0,10.0,36.0,6.0,19.0,2.0,3.0,1.0,3.0,9.0,25.0,1.0,1.0,4.0,6.0,19.0,52.0,15.0,44.0,14.0,97.0,672,2.0,3.0,4.0,9.0,2.0,5.0,5.0,9.0,1.0,20.0,28.0,10.0,45.0,25.0,9.0,1.0,22.0,6.0,28.0,5.0,1.0,13.0,3.0,6.0,62.0,1.0,5.0,3.0,14.0,2.0,19.0,6.0,25.0,2.0,8.0,6.0,2.0,7.0,2.0,7.0,4.0,1.0,11.0,1.0,2.0,13.0,28.0,1.0,17.0,1.0,5.0,5.0,1.0,1.0,1.0,1.0,20.0,124,2.0,0.7368421052631579,0.7368421052631579,1.0,0.3409090909090909,0.75,0.5555555555555556,0.3409090909090909,0.36538461538461536,0.4,0.4322916666666667,0.75,0.6785714285714286,0.4603960396039604,0.75,0.6666666666666666,0.4583333333333333,0.019230769230769232,0.09090909090909091,15.730337078651685,0.6363636363636364,0.13333333333333333,0.05714285714285714,0.022321428571428572,0.046875,0.014084507042253521,0.05501618122977346,0.020338983050847456,0.019230769230769232,0.043478260869565216,0.009708737864077669,0.043478260869565216,0.078125,0.03076923076923077,0.0603448275862069,0.038461538461538464,0.08333333333333333,0.03278688524590164,0.11458333333333333,0.7272727272727273,0.8,0.625,0.052083333333333336,0.2,0.2,0.375,0.2777777777777778,0.2777777777777778,0.9,0.19791666666666666,0.3157894736842105,0.3157894736842105,1.0,0.2604166666666667,0.36,0.36,1.0,0.16666666666666666,0.5,0.6666666666666666,1.0,0.16666666666666666,1.0,1.0,0.07142857142857142,0.21428571428571427,0.3333333333333333,0.42857142857142855,0.6666666666666666,0.5729166666666666,0.36,0.5192640625,0.524575,0.5364857142857142,0.0594059405940594,0.08928571428571429,0.022222222222222223,0.09278350515463918,0.20618556701030927,14.238461538461538,24.152272727272724,0.19589257503949448,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,
1503,1610612745,Tracy McGrady,Tracy McGrady,1503,HOU,25376.0,423,768,775,149,199,87,1543,26.0,42.0,3.0,8.0,9.0,23.0,46.0,100.0,1.0,5.0,,,1.0,1.0,20.0,45.0,2.0,4.0,7.0,16.0,81.0,165.0,21.0,50.0,73.0,298.0,819,12.0,2.0,4.0,26.0,16.0,28.0,8.0,17.0,29.0,85.0,46.0,116.0,30.0,45.0,20.0,1.0,42.0,13.0,55.0,8.0,5.0,18.0,10.0,14.0,123.0,4.0,6.0,13.0,37.0,3.0,53.0,10.0,63.0,5.0,14.0,8.0,6.0,22.0,9.0,14.0,14.0,,36.0,2.0,1.0,10.0,15.0,,93.0,7.0,,34.0,6.0,9.0,7.0,9.0,85.0,149,2.0,0.2839506172839506,0.2911392405063291,0.47619047619047616,0.42,0.5,0.47058823529411764,0.42,0.4909090909090909,0.5714285714285714,0.5232558139534884,0.625,0.6222222222222222,0.5843137254901961,0.65,0.6967213114754098,0.23255813953488372,0.006060606060606061,0.023809523809523808,33.641618497109825,0.6111111111111112,0.11538461538461539,0.12333333333333334,0.023529411764705882,0.1511627906976744,0.047058823529411764,0.12953367875647667,0.029411764705882353,0.01639344262295082,0.041666666666666664,0.01639344262295082,0.09375,0.07894736842105263,0.12048192771084337,0.14893617021276595,0.18840579710144928,,0.04504504504504504,0.19534883720930232,0.6190476190476191,0.6341463414634146,0.3076923076923077,0.10697674418604651,0.391304347826087,0.391304347826087,0.46511627906976744,0.46,0.46,0.32608695652173914,0.023255813953488372,0.2,0.2,,0.20930232558139536,0.4444444444444444,0.4444444444444444,0.5,0.1875,,,,0.25,0.5,1.0,0.17777777777777778,0.022222222222222223,1.0,0.35555555555555557,0.4375,0.42790697674418604,0.4444444444444444,0.4655660465116278,0.470375,0.47081555555555554,0.16129032258064516,0.17708333333333334,0.10714285714285714,0.087248322147651,0.28523489932885904,12.775151515151514,25.439999999999994,0.19401041666666666,30.0,2.0,4.0,7.0,6.0,33.0,4.0,2.0,8.0,7.0,2.0,5.0,1.0,0.5833333333333334,0.018867924528301886,0.5555555555555556,0.6666666666666666,0.5,0.5,,,,,,,,,,,,,,True,,,,,,,,
1508,1610612745,Maurice Taylor,Maurice Taylor,1508,HOU,2047.0,34,60,63,10,15,3,123,1.0,2.0,,,,3.0,4.0,7.0,,,,,,,,,,,,,5.0,12.0,,,,10.0,75,1.0,,,,,,,,,,8.0,2.0,,,,,,1.0,1.0,,1.0,,,,3.0,,1.0,1.0,2.0,,3.0,1.0,4.0,,,,,2.0,,1.0,1.0,,3.0,,,4.0,6.0,1.0,,,,,,,,,,10,,0.8,0.8,,,,,,0.4166666666666667,,0.4166666666666667,,,0.4166666666666667,,,,,,23.80952380952381,0.6666666666666666,,0.1111111111111111,0.05263157894736842,0.16666666666666666,,0.125,0.045454545454545456,,,0.125,,,0.25,0.125,0.16666666666666666,,,0.16666666666666666,0.5,0.5,1.0,0.25,,,0.5833333333333334,0.5714285714285714,0.5714285714285714,0.75,,,,,,,,,,,,,,,,,,,,,0.16666666666666666,,0.4095083333333333,0.3963,,,,,,,12.65,,0.16666666666666666,-6.0,,,,,,,,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,True,,,,,,,,
221,1610612745,Clar. Weatherspoon,Clar. Weatherspoon,221,HOU,31408.0,523,950,960,208,254,109,1910,22.0,42.0,13.0,10.0,10.0,30.0,15.0,42.0,,,,,,,,,,,,,47.0,114.0,,,29.0,123.0,975,18.0,,,20.0,7.0,23.0,,,10.0,24.0,70.0,24.0,,,,15.0,14.0,3.0,17.0,3.0,,8.0,2.0,4.0,37.0,11.0,24.0,23.0,58.0,6.0,87.0,35.0,122.0,1.0,9.0,8.0,1.0,5.0,4.0,3.0,10.0,1.0,15.0,1.0,4.0,43.0,74.0,3.0,35.0,1.0,,15.0,,6.0,5.0,6.0,24.0,208,3.0,0.7446808510638298,0.875,,,,,,0.41228070175438597,0.30434782608695654,0.41228070175438597,0.4444444444444444,0.30434782608695654,0.46946564885496184,0.5,0.42857142857142855,,0.13157894736842105,0.2619047619047619,13.657623947614594,0.3333333333333333,0.1875,0.15223097112860892,0.07250755287009064,0.21495327102803738,0.10784313725490197,0.16598360655737704,0.08083140877598152,0.10666666666666667,0.0761904761904762,0.052980132450331126,0.07894736842105263,0.18,0.1588785046728972,0.13218390804597702,0.22988505747126436,0.15,0.0196078431372549,0.3684210526315789,0.5238095238095238,0.7096774193548387,0.7272727272727273,0.2631578947368421,0.3333333333333333,0.38461538461538464,0.3684210526315789,0.35714285714285715,0.35714285714285715,0.9333333333333333,,,,,,,,,0.7222222222222222,,,,,,,0.43478260869565216,,,,,0.3684210526315789,,0.45420438596491214,0.49384999999999996,0.4508956521739131,0.1171875,0.1171875,,0.16260162601626016,0.1951219512195122,9.012280701754387,,0.21894736842105264,57.0,6.0,3.0,8.0,4.0,,14.0,,2.0,3.0,,4.0,1.0,0.4444444444444444,0.125,0.6666666666666666,0.46153846153846156,,0.3,1.0,1.0,2.0,0.13333333333333333,0.5,,,,,,,,,True,,,,,,,,
468,1610612745,Jon Barry,Jon Barry,468,HOU,6949.0,116,201,203,48,65,24,404,2.0,3.0,1.0,1.0,1.0,5.0,4.0,9.0,1.0,2.0,,,,,5.0,7.0,,,,,7.0,17.0,6.0,9.0,,32.0,196,2.0,,,2.0,5.0,5.0,,,,10.0,6.0,8.0,12.0,7.0,5.0,2.0,11.0,1.0,12.0,1.0,,4.0,4.0,3.0,25.0,1.0,,3.0,6.0,2.0,11.0,1.0,12.0,,3.0,2.0,1.0,3.0,,3.0,,,3.0,,,4.0,6.0,,,,,,,2.0,1.0,2.0,10.0,48,,0.42857142857142855,0.42857142857142855,0.6666666666666666,0.6666666666666666,,,0.6666666666666666,0.4117647058823529,1.0,0.6153846153846154,0.5,1.0,0.6153846153846154,0.5,1.0,0.34615384615384615,0.11764705882352941,0.3333333333333333,12.719298245614036,1.0,0.2222222222222222,0.06896551724137931,,0.11538461538461539,0.06666666666666667,0.07964601769911504,0.011235955056179775,,,,,,0.1111111111111111,0.08108108108108109,0.15789473684210525,,,0.11538461538461539,0.6666666666666666,1.0,0.5,0.19230769230769232,0.2,0.25,0.34615384615384615,0.4444444444444444,0.4444444444444444,0.5,0.07692307692307693,0.5,0.5,1.0,0.2692307692307692,0.7142857142857143,0.7142857142857143,0.6,0.5,,,,,,,0.2,,,,,0.46153846153846156,0.7142857142857143,0.47202884615384616,0.4172,0.41046000000000005,,,,0.0625,0.3125,13.329411764705881,25.166666666666668,0.23880597014925373,38.0,1.0,1.0,1.0,,6.0,,,,,,1.0,,0.5,0.1111111111111111,0.5,1.0,,1.0,,1.0,,0.2,,,,,,,,,,True,,,,,,,,
1909,1610612745,Scott Padgett,Scott Padgett,1909,HOU,2540.0,42,81,78,35,39,12,159,2.0,3.0,1.0,2.0,,,2.0,3.0,,,,,,,1.0,3.0,,,,1.0,4.0,6.0,1.0,3.0,,11.0,77,2.0,,,4.0,1.0,2.0,,1.0,,2.0,8.0,,3.0,3.0,1.0,1.0,1.0,1.0,2.0,1.0,,,,1.0,5.0,2.0,,,5.0,,5.0,2.0,7.0,,,,,,,,,,,,,2.0,4.0,,,,,,,,,,2.0,35,1.0,1.0,1.0,1.0,0.3333333333333333,,,0.3333333333333333,0.6666666666666666,0.5,0.6111111111111112,1.0,0.3333333333333333,0.6111111111111112,1.0,0.3333333333333333,0.3333333333333333,0.16666666666666666,0.3333333333333333,9.67741935483871,,,0.125,,,0.10526315789473684,0.10869565217391304,0.045454545454545456,,,,0.125,,0.2,0.125,,,,0.3333333333333333,0.6666666666666666,1.0,1.0,,,,0.3333333333333333,0.6666666666666666,0.6666666666666666,1.0,,,,,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0,0.5,,,,,,,0.6666666666666666,,,0.3333333333333333,,0.6666666666666666,0.3333333333333333,0.5121611111111111,0.3928,0.5456666666666666,,,,0.36363636363636365,0.18181818181818182,9.433333333333332,24.900000000000002,0.43209876543209874,5.0,1.0,1.0,2.0,,,,,,,,,,1.0,0.09090909090909091,,1.0,1.0,0.5,,,,,,1.0,,,,,,,,True,,,,,,,,
393,1610612745,Rod Strickland,Rod Strickland,393,HOU,1573.0,26,43,46,4,7,7,89,1.0,1.0,,,1.0,3.0,,2.0,,,,,,,,,,,,,2.0,6.0,,,,4.0,46,,,,,,1.0,,,,,2.0,2.0,,,,1.0,6.0,1.0,7.0,1.0,,3.0,1.0,2.0,15.0,,2.0,,3.0,,3.0,2.0,5.0,1.0,1.0,1.0,,,,,,,,,,2.0,2.0,,,,,,,1.0,,1.0,,4,,0.5,0.5,,,,,,0.3333333333333333,,0.3333333333333333,,,0.3333333333333333,,,,0.16666666666666666,,11.76470588235294,,,0.17647058823529413,0.08695652173913043,,,0.125,0.08695652173913043,,0.08333333333333333,0.1111111111111111,,0.3333333333333333,0.16666666666666666,,,,0.5,0.16666666666666666,1.0,1.0,,0.5,0.3333333333333333,0.5,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,0.16666666666666666,,0.36801666666666666,,0.247,,,,,,10.583333333333334,,0.09302325581395349,4.0,,,,,,,,,,1.0,,,,,,,,,,,,0.3333333333333333,1.0,,,,,,,,,True,,,,,,,,
682,1610612745,Bob Sura,Bob Sura,682,HOU,22026.0,367,672,672,133,142,78,1344,16.0,32.0,2.0,5.0,4.0,14.0,7.0,17.0,4.0,11.0,,,,2.0,9.0,22.0,2.0,2.0,4.0,8.0,27.0,63.0,13.0,33.0,13.0,106.0,695,7.0,2.0,2.0,12.0,3.0,14.0,4.0,10.0,6.0,24.0,20.0,34.0,39.0,22.0,9.0,5.0,58.0,14.0,72.0,10.0,4.0,20.0,8.0,30.0,158.0,3.0,7.0,8.0,37.0,2.0,47.0,11.0,58.0,3.0,8.0,5.0,3.0,17.0,2.0,12.0,6.0,,23.0,3.0,6.0,10.0,30.0,4.0,18.0,2.0,,6.0,,2.0,,3.0,24.0,133,3.0,0.37037037037037035,0.38461538461538464,1.0,0.3939393939393939,1.0,0.4,0.3939393939393939,0.42857142857142855,0.21428571428571427,0.484375,0.6666666666666666,0.375,0.5096153846153846,0.6666666666666666,0.42857142857142855,0.34375,0.07936507936507936,0.09375,16.77675033025099,0.7391304347826086,0.125,0.14015151515151514,0.030837004405286344,0.11764705882352941,0.0410958904109589,0.1355421686746988,0.03333333333333333,0.05084745762711865,0.06153846153846154,,,0.07692307692307693,0.18055555555555555,0.14960629921259844,0.1111111111111111,0.14285714285714285,0.058823529411764705,0.3333333333333333,0.5,0.5517241379310345,0.4375,0.14583333333333334,0.2857142857142857,0.3333333333333333,0.17708333333333334,0.4117647058823529,0.4117647058823529,0.2857142857142857,0.11458333333333333,0.36363636363636365,0.36363636363636365,1.0,0.22916666666666666,0.4090909090909091,0.4090909090909091,1.0,0.2222222222222222,,,,0.2222222222222222,1.0,1.0,0.20833333333333334,0.08333333333333333,,0.3333333333333333,0.5,0.6770833333333334,0.4090909090909091,0.5221536458333332,0.50283125,0.5048791666666665,0.06,0.08955223880597014,,0.11320754716981132,0.22641509433962265,6.877777777777777,24.481818181818184,0.19791666666666666,33.0,1.0,1.0,3.0,,,2.0,,5.0,4.0,1.0,3.0,,0.42857142857142855,0.06382978723404255,1.0,0.5,1.0,0.2,,1.0,,0.14285714285714285,0.25,,1.0,1.0,1.0,1.0,0.07142857142857142,,,True,,,,,,,,
2229,1610612745,Mike James,Mike James,2229,HOU,3777.0,63,115,115,22,48,17,230,5.0,7.0,,2.0,2.0,5.0,4.0,8.0,,4.0,,,,1.0,2.0,6.0,1.0,1.0,1.0,3.0,11.0,20.0,2.0,10.0,,28.0,93,1.0,1.0,1.0,3.0,3.0,4.0,1.0,4.0,,9.0,6.0,16.0,6.0,6.0,2.0,,4.0,3.0,7.0,2.0,1.0,2.0,1.0,1.0,17.0,,,1.0,6.0,1.0,8.0,,8.0,,5.0,1.0,4.0,3.0,,2.0,,,3.0,1.0,1.0,5.0,7.0,,,,,,,,,,9.0,22,1.0,0.2727272727272727,0.2727272727272727,1.0,0.2,1.0,0.25,0.2,0.55,0.75,0.4666666666666667,0.75,0.5625,0.4666666666666667,0.75,0.5625,0.3333333333333333,,,24.81203007518797,1.0,0.1111111111111111,0.1111111111111111,,0.09090909090909091,,0.1076923076923077,,,,,,0.14285714285714285,,0.17391304347826086,,0.25,,0.23333333333333334,0.7142857142857143,0.7142857142857143,0.2,0.16666666666666666,0.4,0.4,0.26666666666666666,0.5,0.5,0.25,0.13333333333333333,,,,0.2,0.3333333333333333,0.3333333333333333,1.0,,,,,0.5,1.0,1.0,0.25,0.125,,0.375,0.3333333333333333,0.5666666666666667,0.3333333333333333,0.49083965517241385,0.481025,0.4748071428571428,,,,0.10714285714285714,0.32142857142857145,10.194999999999999,25.880000000000003,0.19130434782608696,20.0,,2.0,,,,,,1.0,,,,,,,,,,1.0,,,,,0.5,,,,,,,,,True,,,,,,,,
2397,1610612745,Yao Ming,Yao Ming,2397,HOU,19460.0,324,596,599,100,99,68,1195,44.0,55.0,18.0,6.0,33.0,66.0,6.0,15.0,,,,,,,,,,,,,83.0,136.0,,,56.0,222.0,631,23.0,,,47.0,12.0,13.0,,,20.0,44.0,116.0,50.0,,,,11.0,5.0,1.0,6.0,1.0,,2.0,1.0,2.0,13.0,3.0,21.0,11.0,42.0,5.0,58.0,24.0,82.0,1.0,3.0,3.0,,15.0,,5.0,9.0,2.0,24.0,4.0,4.0,20.0,32.0,3.0,68.0,8.0,,32.0,,16.0,14.0,16.0,44.0,100,1.0,0.6987951807228916,0.8055555555555556,,,,,,0.6102941176470589,0.9230769230769231,0.6102941176470589,0.6956521739130435,0.9230769230769231,0.6686746987951807,0.7833333333333333,0.9166666666666666,,0.08088235294117647,0.14545454545454545,28.35820895522388,0.625,0.2777777777777778,0.1875,0.1,0.1746031746031746,0.05555555555555555,0.18466898954703834,0.09090909090909091,0.14285714285714285,0.11428571428571428,0.06593406593406594,0.09090909090909091,0.10714285714285714,0.20689655172413793,0.21818181818181817,0.1836734693877551,0.14285714285714285,0.023809523809523808,0.40441176470588236,0.8,0.9361702127659575,0.7045454545454546,0.4852941176470588,0.5,0.5238095238095238,0.11029411764705882,0.4,0.4,1.0,,,,,,,,,0.782608695652174,,,,,,,0.46153846153846156,,,,,0.40441176470588236,,0.4580352941176471,0.51771,0.47302307692307693,0.2,0.2,,0.21171171171171171,0.1981981981981982,6.350735294117648,,0.16778523489932887,2.0,13.0,6.0,16.0,15.0,,22.0,1.0,10.0,6.0,2.0,13.0,1.0,0.6956521739130435,0.03125,0.8125,0.7222222222222222,0.15384615384615385,1.0,1.0,,3.0,0.045454545454545456,0.6363636363636364,3.0,,,,,,,,True,,,,,,,,
