EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Arc3FGM,Arc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsUnassisted3s,HeaveAttempts,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallTurnovers,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Offensive Fouls,FTA,2pt And 1 Free Throw Trips,Technical Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,LongMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefArc3ReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PtsPutbacks,Corner3Assists,OffThreePtRebounds,FTDefRebounds,SelfOReb,Loose Ball Fouls,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,DefFTReboundPct,OffThreePtReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,DefLongMidRangeReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimPctAssisted,ShortMidRangePctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,Corner3FGM,Corner3FGA,PenaltyCorner3FGA,PtsAssisted3s,Fg3aBlocked,Assisted3sPct,FG3APctBlocked,ShortMidRangePctBlocked,Arc3PctBlocked,DefCorner3ReboundPct,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3PctAssisted,PenaltyCorner3Frequency,Travels,BlockedLongMidRange,3SecondViolations,OffCorner3ReboundPct,SecondChanceCorner3FGA,PenaltyCorner3FGM,SecondChanceFG3A,LostBallOutOfBoundsTurnovers,ThreePtShootingFoulsDrawn,Defensive 3 Seconds Violations,SecondChanceCorner3Frequency,PenaltyCorner3Accuracy,ThreePtShootingFoulsDrawnPct,StepOutOfBoundsTurnovers,Blocked3s,BlockedCorner3,FTOffRebounds,OffFTReboundPct,on,SecondChanceCorner3FGM,SecondChanceArc3FGM,SecondChanceArc3FGA,SecondChanceFG3M,DefensiveGoaltends,SecondChanceFg3Pct,Corner3PctBlocked,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,BlockedArc3,OffensiveGoaltends,Clear Path Fouls
1510,1610612766,Brevin Knight,Brevin Knight,1510,CHA,7350.0,122,6.0,259,245,111,92,27,504,4.0,9.0,4.0,7.0,4.0,12.0,10.0,23.0,1.0,4.0,1.0,3.0,18,44,1.0,4.0,22.0,61,277,1.0,3.0,3.0,5.0,11,23,1.0,3.0,11.0,36,10.0,26.0,3.0,1.0,3.0,1.0,3.0,41.0,2.0,43.0,2.0,12.0,8.0,21.0,88.0,1.0,1,4,5,1.0,6,14.0,5.0,9.0,3.0,1.0,1.0,3.0,2.0,6.0,1.0,2.0,3,9,2.0,24.0,2.0,2.0,6.0,6.0,36,111,1.0,0.2777777777777778,0.2777777777777778,0.25,0.3333333333333333,0.3333333333333333,0.4090909090909091,0.3333333333333333,0.4782608695652174,0.40625,0.3333333333333333,0.4807692307692308,0.5172413793103449,0.5,0.5806451612903226,0.08333333333333333,0.06818181818181818,0.2222222222222222,0.043478260869565216,21.993127147766323,0.5,0.05194805194805195,0.009174311926605505,0.05263157894736842,0.052083333333333336,0.008,0.043478260869565216,0.08823529411764706,0.05,0.06666666666666667,0.1875,0.4444444444444444,0.5714285714285714,0.25,0.3333333333333333,0.3333333333333333,0.4791666666666667,0.43478260869565216,0.45454545454545453,0.5,0.08333333333333333,0.25,0.25,0.2692307692307692,0.5714285714285714,0.11538461538461539,0.3333333333333333,0.2708333333333333,0.3333333333333333,0.4149989361702129,0.39043333333333335,0.4075000000000001,0.11538461538461539,0.125,0.08196721311475409,0.5901639344262295,12.677272727272726,30.2,0.42857142857142855,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,
2056,1610612766,Primoz Brezec,Primoz Brezec,2056,CHA,10330.0,172,13.0,357,347,162,172,51,704,15.0,23.0,5.0,7.0,5.0,9.0,9.0,17.0,,,,,29,49,,,23.0,81,345,11.0,15.0,13.0,35.0,11,18,,,10.0,32,36.0,22.0,,,,,5.0,6.0,1.0,7.0,,3.0,1.0,2.0,15.0,21.0,3,25,31,22.0,53,2.0,2.0,,6.0,,2.0,,4.0,6.0,1.0,2.0,16,20,,27.0,2.0,1.0,9.0,5.0,32,162,3.0,0.6206896551724138,0.9,,,,0.5918367346938775,0.7333333333333333,0.6111111111111112,0.5918367346938775,0.7333333333333333,0.6111111111111112,0.6557377049180327,0.8095238095238095,0.6956521739130435,,0.10204081632653061,0.21739130434782608,,16.06714628297362,1.0,0.17985611510791366,0.13125,0.125,0.17177914110429449,0.12359550561797752,0.25,0.23214285714285715,0.1,0.15,0.46938775510204084,0.6521739130434783,0.8333333333333334,0.1836734693877551,0.5555555555555556,0.5555555555555556,0.3469387755102041,0.5294117647058824,0.5294117647058824,1.0,,,,0.3888888888888889,0.7142857142857143,,,0.46938775510204084,,0.4921204081632653,0.5707,0.49368333333333336,0.16071428571428573,0.16071428571428573,0.43209876543209874,0.3950617283950617,7.904081632653061,,0.453781512605042,10.0,14.0,18.0,1.0,1.0,3.0,3.0,1.0,7.0,6.0,1.0,7.0,4.0,0.3,0.05555555555555555,0.08163265306122448,0.10666666666666667,0.1,0.18604651162790697,0.2,0.5714285714285714,0.4,0.6,0.9333333333333333,0.7142857142857143,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,
2078,1610612766,Jason Hart,Jason Hart,2078,CHA,14128.0,235,55.0,459,463,167,199,54,922,6.0,13.0,4.0,6.0,4.0,7.0,23.0,51.0,3.0,13.0,1.0,6.0,33,71,4.0,15.0,34.0,112,433,1.0,2.0,,2.0,15,26,1.0,7.0,25.0,58,16.0,50.0,6.0,2.0,11.0,3.0,6.0,44.0,6.0,50.0,2.0,10.0,5.0,29.0,106.0,1.0,8,21,34,1.0,35,14.0,8.0,6.0,7.0,1.0,5.0,3.0,2.0,10.0,1.0,4.0,7,22,1.0,44.0,1.0,1.0,12.0,10.0,58,167,5.0,0.24242424242424243,0.24242424242424243,0.26666666666666666,0.14285714285714285,0.3076923076923077,0.4647887323943662,0.5,0.5769230769230769,0.45348837209302323,0.5,0.5,0.5186915887850467,0.5,0.6170212765957447,0.1744186046511628,0.08450704225352113,0.23076923076923078,0.0392156862745098,22.243346007604565,0.7,0.12804878048780488,0.005494505494505495,0.15384615384615385,0.13425925925925927,0.004901960784313725,0.02564102564102564,0.09615384615384616,0.08,0.1111111111111111,0.1511627906976744,0.46153846153846156,0.6,0.08139534883720931,0.5714285714285714,0.6666666666666666,0.5930232558139535,0.45098039215686275,0.46938775510204084,0.30434782608695654,0.1511627906976744,0.23076923076923078,0.25,0.18181818181818182,0.6666666666666666,0.18181818181818182,0.16666666666666666,0.32558139534883723,0.2727272727272727,0.42903690476190476,0.36195,0.4021048387096774,0.12371134020618557,0.14634146341463414,0.017857142857142856,0.5178571428571429,14.707042253521127,30.106666666666662,0.3638344226579521,,,,4.0,,5.0,1.0,1.0,3.0,2.0,1.0,3.0,3.0,0.21739130434782608,,,,,0.1935483870967742,0.025,1.0,0.16666666666666666,,,,,1.0,2.0,1.0,6.0,1.0,0.5,0.06666666666666667,0.14285714285714285,0.07692307692307693,0.25,0.023255813953488372,0.5,0.5,1.0,0.3333333333333333,0.030303030303030304,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,
2408,1610612766,Melvin Ely,Melvin Ely,2408,CHA,15565.0,259,,502,508,203,210,59,1010,11.0,19.0,4.0,8.0,15.0,39.0,1.0,7.0,,,,,27,65,,,24.0,78,523,1.0,7.0,7.0,9.0,8,20,,,13.0,29,24.0,30.0,,,,,7.0,6.0,6.0,12.0,2.0,1.0,1.0,4.0,30.0,10.0,6,24,40,12.0,52,6.0,6.0,,9.0,,8.0,13.0,1.0,22.0,4.0,9.0,18,35,6.0,34.0,3.0,,14.0,5.0,29,203,4.0,0.4444444444444444,0.46153846153846156,,,,0.4153846153846154,0.14285714285714285,0.4,0.4153846153846154,0.14285714285714285,0.4,0.48148148148148145,0.4090909090909091,0.5178571428571429,,0.1076923076923077,0.15789473684210525,,18.133802816901408,0.4090909090909091,0.1348314606741573,0.04975124378109453,0.12,0.13157894736842105,0.05333333333333334,0.0851063829787234,0.11320754716981132,0.1111111111111111,0.13157894736842105,0.2923076923076923,0.5789473684210527,0.6875,0.6,0.38461538461538464,0.42857142857142855,0.1076923076923077,0.14285714285714285,0.14285714285714285,1.0,,,,0.4,0.5,,,0.2923076923076923,,0.4285738461538461,0.43789999999999996,0.41747499999999993,0.18421052631578946,0.18421052631578946,0.11538461538461539,0.3717948717948718,6.426153846153845,,0.4043824701195219,1.0,4.0,2.0,4.0,2.0,10.0,,4.0,6.0,3.0,2.0,6.0,4.0,0.4166666666666667,0.08333333333333333,0.05084745762711865,0.031578947368421054,0.08333333333333333,0.16901408450704225,,0.6666666666666666,0.5454545454545454,0.3333333333333333,0.5714285714285714,0.25,,,,,,,,,0.10256410256410256,,0.08333333333333333,,,,,,,4.0,1.0,3.0,0.08333333333333333,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,
2679,1610612766,Matt Carroll,Matt Carroll,2679,CHA,25986.0,433,22.0,866,860,351,357,101,1726,17.0,30.0,6.0,10.0,5.0,26.0,35.0,85.0,5.0,18.0,3.0,11.0,57,141,13.0,39.0,71.0,224,870,5.0,17.0,6.0,16.0,15,48,4.0,19.0,38.0,80,86.0,28.0,,,18.0,5.0,12.0,14.0,3.0,17.0,2.0,5.0,1.0,8.0,37.0,13.0,7,40,47,13.0,60,17.0,15.0,2.0,15.0,1.0,4.0,10.0,11.0,25.0,,10.0,16,37,3.0,83.0,6.0,,32.0,11.0,80,351,8.0,0.7543859649122807,0.7678571428571429,0.3333333333333333,0.21052631578947367,0.3333333333333333,0.40425531914893614,0.29411764705882354,0.3125,0.425,0.2777777777777778,0.31343283582089554,0.5137614678899083,0.4,0.46511627906976744,0.21666666666666667,0.0851063829787234,0.16666666666666666,0.047058823529411764,24.745417515274948,0.6,0.132890365448505,0.03757225433526012,0.08139534883720931,0.12144702842377261,0.0325,0.04225352112676056,0.09803921568627451,0.20689655172413793,0.08064516129032258,0.16666666666666666,0.5666666666666667,0.68,0.14444444444444443,0.19230769230769232,0.21739130434782608,0.4722222222222222,0.4117647058823529,0.43209876543209874,0.8857142857142857,0.1,0.2777777777777778,0.2777777777777778,0.14925373134328357,0.6,0.16417910447761194,0.2727272727272727,0.38333333333333336,0.2777777777777778,0.4577275000000002,0.5105794117647059,0.4540888059701493,0.15942028985507245,0.19161676646706588,0.07142857142857142,0.35714285714285715,12.773049645390067,24.648717948717948,0.4053117782909931,5.0,10.0,2.0,1.0,,,3.0,2.0,2.0,,2.0,2.0,,,,0.039603960396039604,0.034482758620689655,,0.10714285714285714,0.03125,,0.6470588235294118,0.2,0.5555555555555556,0.5,0.6,8.0,21.0,8.0,39.0,,1.0,,0.11538461538461539,,0.08333333333333333,0.11666666666666667,0.38095238095238093,0.38095238095238093,1.0,1.0,0.11940298507462686,1.0,,,,1.0,1.0,1.0,2.0,1.0,1.0,0.05555555555555555,0.125,0.025,,,,,,True,,,,,,,,,,,,,,,
2574,1610612766,Jason Kapono,Jason Kapono,2574,CHA,10311.0,172,44.0,346,340,135,139,34,686,5.0,9.0,2.0,3.0,2.0,8.0,19.0,34.0,4.0,8.0,2.0,4.0,26,51,7.0,13.0,12.0,85,340,1.0,3.0,,2.0,10,17,5.0,7.0,6.0,41,40.0,12.0,3.0,,8.0,4.0,3.0,10.0,,10.0,,4.0,2.0,4.0,20.0,2.0,3,12,16,2.0,18,6.0,6.0,,5.0,,3.0,1.0,2.0,6.0,1.0,3.0,7,17,1.0,14.0,,,6.0,1.0,41,135,3.0,0.7692307692307693,0.7692307692307693,0.5384615384615384,0.7142857142857143,0.5384615384615384,0.5098039215686274,0.3333333333333333,0.5882352941176471,0.5703125,0.25,0.7291666666666666,0.5985915492957746,0.25,0.7592592592592593,0.203125,0.058823529411764705,0.2222222222222222,,19.84536082474227,0.8333333333333334,0.10526315789473684,0.016129032258064516,0.08823529411764706,0.10135135135135136,0.013071895424836602,,0.125,0.034482758620689655,0.045454545454545456,0.140625,0.5555555555555556,0.7142857142857143,0.125,0.25,0.2857142857142857,0.53125,0.5588235294117647,0.5588235294117647,0.8947368421052632,0.125,0.5,0.5,0.125,0.6666666666666666,0.16666666666666666,0.5,0.34375,0.5,0.44894296874999995,0.4309166666666666,0.4421979166666667,0.08571428571428572,0.10526315789473684,0.023529411764705882,0.4823529411764706,14.229411764705883,24.53846153846154,0.3901734104046243,1.0,1.0,,,,1.0,,2.0,,,,,,0.07142857142857142,,0.03225806451612903,0.016129032258064516,,0.1320754716981132,,,0.4,0.5,0.25,1.0,,3.0,5.0,3.0,18.0,,0.8571428571428571,,0.125,,0.16666666666666666,0.078125,0.6,0.6,1.0,0.75,0.125,,,,,1.0,3.0,1.0,,,,0.25,1.0,,,,,,,True,,,,,,,,,,,,,,,
2731,1610612766,Emeka Okafor,Emeka Okafor,2731,CHA,13492.0,225,7.0,442,443,165,155,51,885,24.0,32.0,9.0,12.0,8.0,28.0,3.0,17.0,,,,,35,77,,,19.0,89,465,10.0,15.0,3.0,23.0,13,25,,,11.0,37,46.0,24.0,,,,,1.0,3.0,,3.0,,1.0,,2.0,6.0,20.0,9,38,51,22.0,73,6.0,3.0,3.0,7.0,1.0,2.0,6.0,5.0,13.0,2.0,3.0,11,20,4.0,28.0,4.0,,13.0,3.0,37,165,4.0,0.6571428571428571,0.8518518518518519,,,,0.45454545454545453,0.6666666666666666,0.52,0.45454545454545453,0.6666666666666666,0.52,0.5,0.6764705882352942,0.578125,,0.012987012987012988,,,20.238095238095237,0.5384615384615384,0.2360248447204969,0.10869565217391304,0.2571428571428571,0.23979591836734693,0.10576923076923077,0.0967741935483871,0.18333333333333332,0.26666666666666666,0.2692307692307692,0.4155844155844156,0.75,0.75,0.36363636363636365,0.2857142857142857,0.2962962962962963,0.22077922077922077,0.17647058823529413,0.17647058823529413,1.0,,,,0.48,0.75,,,0.4155844155844156,,0.4736688311688314,0.5219615384615385,0.489584,0.1511627906976744,0.1511627906976744,0.25842696629213485,0.4157303370786517,6.802597402597402,,0.3733031674208145,8.0,10.0,16.0,,2.0,4.0,,1.0,15.0,13.0,2.0,15.0,8.0,0.21052631578947367,0.08333333333333333,0.09259259259259259,0.12121212121212122,0.058823529411764705,0.26785714285714285,,0.5333333333333333,0.625,0.625,0.6666666666666666,0.8,0.125,,,,,,,,0.03571428571428571,,0.2222222222222222,,,,,,,,,,0.14285714285714285,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,
2222,1610612766,Gerald Wallace,Gerald Wallace,2222,CHA,7357.0,123,-10.0,248,245,91,82,29,493,10.0,14.0,5.0,7.0,,,1.0,11.0,,2.0,,2.0,11,25,,3.0,13.0,35,254,3.0,4.0,1.0,7.0,6,11,,3.0,10.0,22,10.0,12.0,,,2.0,,2.0,8.0,,8.0,,5.0,,3.0,16.0,5.0,6,9,16,5.0,21,5.0,2.0,3.0,2.0,2.0,1.0,5.0,1.0,7.0,1.0,5.0,1,5,1.0,22.0,2.0,,8.0,4.0,22,91,2.0,0.45454545454545453,0.5555555555555556,,,,0.44,0.75,0.5454545454545454,0.39285714285714285,0.75,0.42857142857142855,0.4605263157894737,0.7,0.5,0.10714285714285714,0.08,0.14285714285714285,,16.129032258064516,0.2857142857142857,0.11392405063291139,0.05102040816326531,0.21428571428571427,0.14018691588785046,0.044642857142857144,0.15384615384615385,0.030303030303030304,0.14285714285714285,0.29411764705882354,0.5,0.7142857142857143,0.8333333333333334,,,,0.39285714285714285,0.09090909090909091,0.09090909090909091,1.0,0.07142857142857142,,,0.5,0.7142857142857143,0.14285714285714285,,0.6071428571428571,,0.52125,0.5857,0.5245642857142857,0.23529411764705882,0.25806451612903225,0.2,0.6285714285714286,8.568,24.8,0.36693548387096775,3.0,3.0,4.0,,,1.0,,1.0,3.0,3.0,,4.0,2.0,0.1111111111111111,,0.058823529411764705,0.0196078431372549,,0.2,,0.5,0.4,,0.75,1.0,0.3333333333333333,,1.0,1.0,,,,,,,0.09090909090909091,0.03571428571428571,,,,,0.07142857142857142,,,,,,,,1.0,,1.0,,,,1.0,1.0,1.0,,,True,,,,,,,,,,,,,,,
2586,1610612766,Keith Bogans,Keith Bogans,2586,CHA,5257.0,88,-6.0,180,181,75,69,21,361,3.0,9.0,1.0,6.0,2.0,7.0,4.0,10.0,1.0,6.0,,3.0,9,26,3.0,9.0,6.0,33,182,,2.0,3.0,3.0,3,9,1.0,4.0,2.0,11,10.0,8.0,,,6.0,1.0,2.0,2.0,,2.0,,2.0,,,4.0,3.0,3,7,10,5.0,15,3.0,2.0,1.0,2.0,,1.0,1.0,1.0,3.0,1.0,1.0,2,11,,10.0,,,5.0,,11,75,2.0,0.5555555555555556,0.5555555555555556,0.3333333333333333,0.25,0.3333333333333333,0.34615384615384615,,0.3333333333333333,0.38571428571428573,,0.34615384615384615,0.4125,0.375,0.36666666666666664,0.2571428571428571,0.07692307692307693,0.1111111111111111,,21.182266009852217,0.6666666666666666,0.1076923076923077,0.04225352112676056,0.13043478260869565,0.11363636363636363,0.03571428571428571,0.0625,,0.125,,0.2571428571428571,0.3333333333333333,0.375,0.2,0.2857142857142857,0.3333333333333333,0.2857142857142857,0.4,0.4,0.25,0.17142857142857143,0.16666666666666666,0.25,0.46153846153846156,0.16666666666666666,0.23076923076923078,,0.5142857142857142,0.16666666666666666,0.47873571428571426,0.46075,0.53415,0.125,0.16129032258064516,0.09090909090909091,0.3333333333333333,9.749999999999998,24.744444444444447,0.4166666666666667,,2.0,,,,,1.0,,,,,,,,,,0.06666666666666667,,0.2,0.05555555555555555,,1.0,0.5,1.0,,,2.0,3.0,1.0,9.0,2.0,1.0,0.2222222222222222,0.14285714285714285,0.3333333333333333,0.3333333333333333,0.08571428571428572,0.6666666666666666,0.6666666666666666,1.0,1.0,0.07692307692307693,,,,,,1.0,,,,,,1.0,,,,,2.0,0.25,True,,,,,,,,,,,,,,,
2774,1610612766,Bernard Robinson,Bernard Robinson,2774,CHA,5443.0,91,2.0,181,182,79,94,23,363,4.0,9.0,1.0,1.0,1.0,4.0,1.0,3.0,,1.0,,1.0,6,16,,1.0,3.0,15,167,1.0,3.0,,2.0,2,3,,1.0,,4,8.0,4.0,,1.0,,,1.0,6.0,5.0,11.0,2.0,3.0,,3.0,27.0,1.0,3,7,10,3.0,13,3.0,2.0,1.0,4.0,,2.0,1.0,2.0,5.0,,1.0,6,8,,6.0,,,3.0,,4,79,2.0,0.6666666666666666,0.8,,,,0.375,0.3333333333333333,0.6666666666666666,0.35294117647058826,0.3333333333333333,0.5,0.375,0.3333333333333333,0.5,0.058823529411764705,0.0625,0.1111111111111111,,12.077294685990339,0.8,0.1076923076923077,0.013513513513513514,0.14285714285714285,0.11627906976744186,0.03488372093023256,,0.18181818181818182,0.09523809523809523,0.1111111111111111,0.5294117647058824,0.4444444444444444,0.5,0.23529411764705882,0.25,0.25,0.17647058823529413,0.3333333333333333,0.3333333333333333,1.0,0.058823529411764705,,,0.25,1.0,0.25,,0.5882352941176471,,0.48894374999999995,0.57265,0.43293333333333334,0.15,0.15789473684210525,0.13333333333333333,0.26666666666666666,5.91875,54.1,0.43646408839779005,1.0,3.0,2.0,3.0,2.0,,,1.0,1.0,,1.0,1.0,,,0.16666666666666666,,0.02564102564102564,0.1111111111111111,0.045454545454545456,,,0.5,1.0,1.0,0.3333333333333333,,,,,,,,,,,0.3333333333333333,,,,,,,,,,0.3333333333333333,,,,1.0,,,,,,,,,,,True,,,,,,,,,,,,,,,
