EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGA,FG2M,FG2A,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsPutbacks,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,AtRimAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,FTOffRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,Offensive Fouls,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,3SecondViolations,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,OffFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,Corner3FGM,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG3M,SecondChanceFG3M,SecondChanceFG3A,PenaltyFG3M,PenaltyFG3A,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,Corner3Assists,ShortMidRangeAssists,LongMidRangeAssists,LostBallSteals,LostBallOutOfBoundsTurnovers,StepOutOfBoundsTurnovers,BlockedLongMidRange,BlockedShortMidRange,DefensiveGoaltends,Defensive 3 Seconds Violations,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,DefCorner3ReboundPct,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,PtsUnassisted3s,HeaveAttempts,Technical Free Throw Trips,ShortMidRangePctBlocked,LongMidRangePctBlocked,SecondChanceArc3FGM,Blocked3s,BlockedArc3,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,OffensiveGoaltends,Clear Path Fouls,3pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,on,Fg3aBlocked,BlockedCorner3,FG3APctBlocked,Arc3PctBlocked,HeaveMakes,Corner3PctBlocked
1548,1610612738,Mark Blount,Mark Blount,1548,BOS,11934.0,199,-52.0,370,380,180,203,43,750,13.0,22.0,4.0,11.0,7.0,12.0,3.0,8.0,18.0,35.0,1.0,34.0,65.0,1.0,10.0,78.0,428,7.0,17.0,1.0,15.0,18.0,31.0,5.0,41.0,52.0,16.0,8.0,2.0,4.0,1.0,5.0,1.0,4.0,11.0,3.0,14.0,1.0,2.0,16.0,2.0,20.0,18.0,38.0,2.0,3.0,3.0,6.0,1.0,3.0,7.0,3.0,1.0,13.0,2.0,8.0,22.0,33.0,2.0,1.0,17.0,3.0,8.0,2.0,4.0,4.0,4.0,3.0,4.0,41.0,180,4.0,0.7647058823529411,0.8666666666666667,0.5230769230769231,0.4117647058823529,0.5806451612903226,0.5151515151515151,0.4117647058823529,0.5806451612903226,0.5342465753424658,0.4166666666666667,0.5694444444444444,0.0151515151515151,0.0307692307692307,0.0909090909090909,20.476190476190474,0.4615384615384615,0.125,0.0714285714285714,0.1151079136690647,0.0992907801418439,0.048780487804878,0.1304347826086956,0.1,0.1036585365853658,0.1509433962264151,0.1142857142857142,0.0377358490566037,0.125,0.1428571428571428,0.0943396226415094,0.2647058823529412,0.0384615384615384,0.08,0.0666666666666666,0.75,0.3333333333333333,0.5909090909090909,0.65,0.6153846153846154,0.1212121212121212,0.375,0.375,0.3333333333333333,0.5303030303030303,0.5142857142857142,0.5142857142857142,0.9444444444444444,0.0151515151515151,0.6470588235294118,0.3636363636363636,0.3870967741935484,0.5833333333333334,0.3484848484848485,0.4711181818181817,0.5117647058823529,0.4894870967741935,0.1126760563380281,0.1142857142857142,0.1923076923076923,0.5256410256410257,10.438461538461535,23.5,0.4864864864864865,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,
1711,1610612738,Raef LaFrentz,Raef LaFrentz,1711,BOS,33301.0,555,54.0,1078,1070,295,264,121,2148,54.0,76.0,12.0,23.0,14.0,18.0,4.0,10.0,8.0,18.0,22.0,66.0,104.0,61.0,29.0,218.0,1182,13.0,26.0,11.0,40.0,16.0,23.0,10.0,60.0,110.0,22.0,22.0,10.0,22.0,8.0,30.0,6.0,12.0,68.0,6.0,30.0,2.0,6.0,67.0,13.0,86.0,38.0,124.0,2.0,9.0,6.0,9.0,1.0,6.0,9.0,3.0,1.0,18.0,1.0,4.0,45.0,73.0,7.0,3.0,36.0,6.0,17.0,4.0,27.0,18.0,27.0,16.0,,60.0,295,7.0,0.8333333333333334,1.0,0.6346153846153846,0.5,0.6956521739130435,0.5727272727272728,0.4393939393939394,0.625,0.6055555555555555,0.5,0.6818181818181818,0.3696969696969697,0.0961538461538461,0.131578947368421,16.176470588235293,0.5,0.3939393939393939,0.0571428571428571,0.1791443850267379,0.0874635568513119,0.0625,0.0454545454545454,0.1553191489361702,0.0757894736842105,0.1156069364161849,0.0625,0.0555555555555555,0.0439560439560439,0.048780487804878,0.181159420289855,0.22,0.1470588235294117,0.0793650793650793,0.0285714285714285,0.5925925925925926,0.4606060606060606,0.7105263157894737,0.8181818181818182,0.7962962962962963,0.0606060606060606,0.4,0.4,1.0,0.109090909090909,0.4444444444444444,0.4444444444444444,1.0,0.1333333333333333,0.696969696969697,0.5217391304347826,0.45,0.7777777777777778,0.8303030303030303,0.5528433333333332,0.5407326923076924,0.565495,0.096590909090909,0.1478260869565217,0.1834862385321101,0.2752293577981651,4.667307692307692,24.578688524590167,0.2736549165120593,10.0,1.0,5.0,4.0,8.0,9.0,39.0,2.0,2.0,9.0,19.0,1.0,7.0,6.0,17.0,57.0,39.0,9.0,2.0,2.0,8.0,3.0,1.0,1.0,1.0,8.0,3.0,3.0,1.0,0.3114754098360656,0.1428571428571428,0.3529411764705882,0.3114754098360656,0.0303030303030303,0.4545454545454545,0.4545454545454545,1.0,0.2363636363636363,0.2307692307692307,0.2307692307692307,1.0,0.0833333333333333,0.1515151515151515,0.2,1.0,0.0606060606060606,0.2,0.5,0.225,0.2222222222222222,0.2307692307692307,,,,,,,,,,,,,,,,True,,,,,,
1729,1610612738,Ricky Davis,Ricky Davis,1729,BOS,34040.0,567,-44.0,1111,1105,519,539,119,2216,36.0,62.0,2.0,7.0,13.0,27.0,13.0,40.0,34.0,75.0,11.0,83.0,177.0,32.0,57.0,253.0,1258,6.0,15.0,4.0,16.0,33.0,80.0,42.0,123.0,94.0,72.0,6.0,12.0,33.0,11.0,44.0,7.0,15.0,99.0,8.0,14.0,,9.0,26.0,2.0,37.0,22.0,59.0,4.0,12.0,10.0,28.0,5.0,15.0,8.0,13.0,1.0,36.0,3.0,16.0,19.0,32.0,1.0,,70.0,7.0,25.0,13.0,6.0,2.0,6.0,2.0,,123.0,519,7.0,0.5662650602409639,0.5875,0.4689265536723164,0.4,0.4125,0.4688995215311005,0.3529411764705882,0.4090909090909091,0.525,0.3947368421052631,0.5,0.1531100478468899,0.0677966101694915,0.0967741935483871,22.06235011990408,0.7777777777777778,0.0465116279069767,,0.0689655172413793,0.0384615384615384,0.075,0.0727272727272727,0.0704225352112676,0.0464135021097046,0.0434782608695652,0.0674157303370786,0.0087719298245614,0.0789473684210526,0.0588235294117647,0.0448717948717948,0.0930232558139534,0.0814814814814814,0.0789473684210526,0.0412371134020618,0.3333333333333333,0.2966507177033493,0.5806451612903226,0.6428571428571429,0.5555555555555556,0.1913875598086124,0.325,0.3611111111111111,0.3846153846153846,0.3588516746411483,0.4533333333333333,0.4657534246575342,0.6470588235294118,0.0526315789473684,0.4117647058823529,0.2857142857142857,0.2727272727272727,0.4814814814814814,0.4497607655502392,0.4797625603864733,0.4680531249999999,0.4656530927835052,0.1101321585903083,0.1282051282051282,0.0632411067193675,0.4861660079051383,9.913559322033896,25.718750000000004,0.4671467146714671,6.0,,,1.0,2.0,4.0,21.0,2.0,4.0,17.0,10.0,,2.0,5.0,19.0,27.0,19.0,4.0,4.0,6.0,12.0,2.0,1.0,,3.0,1.0,,,0.9,0.3125,,0.2631578947368421,0.3333333333333333,0.0681818181818181,0.5454545454545454,0.5454545454545454,1.0,0.1004784688995215,0.1904761904761904,0.1904761904761904,0.75,,,,,0.1176470588235294,0.0202020202020202,0.5,0.1717171717171717,0.2352941176470588,0.2105263157894736,3.0,2.0,1.0,0.1,0.0266666666666666,,,,,,,,,,,True,,,,,,
2753,1610612738,Delonte West,Delonte West,2753,BOS,10286.0,171,-39.0,341,344,134,130,43,685,6.0,13.0,1.0,2.0,1.0,3.0,,1.0,4.0,12.0,8.0,10.0,26.0,20.0,2.0,49.0,390,1.0,3.0,,5.0,3.0,10.0,,24.0,10.0,10.0,2.0,2.0,10.0,4.0,14.0,2.0,3.0,32.0,1.0,4.0,,3.0,12.0,,15.0,5.0,20.0,,5.0,3.0,3.0,2.0,2.0,5.0,1.0,1.0,8.0,,2.0,10.0,22.0,,1.0,4.0,,2.0,,,,1.0,1.0,,24.0,134,5.0,0.5,0.5555555555555556,0.3846153846153846,0.3333333333333333,0.3,0.5108695652173914,0.625,0.6666666666666666,0.5104166666666666,0.625,0.6666666666666666,0.4347826086956521,0.0769230769230769,0.1538461538461538,14.177215189873415,0.375,,,0.0967741935483871,0.0307692307692307,0.0967741935483871,0.027027027027027,0.0967741935483871,0.029940119760479,0.032258064516129,,0.0465116279069767,0.0434782608695652,,0.1276595744680851,0.037037037037037,0.1,0.1363636363636363,,1.0,0.2826086956521739,0.4615384615384615,0.5454545454545454,0.6666666666666666,0.0217391304347826,,,,0.2608695652173913,0.3333333333333333,0.3333333333333333,0.25,0.1739130434782608,0.5,0.5,0.1666666666666666,0.3333333333333333,0.717391304347826,0.5500445652173912,0.578775,0.518413888888889,0.0416666666666666,0.0714285714285714,0.1020408163265306,0.4897959183673469,9.988461538461538,24.415,0.3929618768328445,2.0,,,2.0,3.0,7.0,12.0,1.0,4.0,5.0,9.0,1.0,1.0,6.0,8.0,27.0,12.0,7.0,2.0,1.0,6.0,2.0,,1.0,,,,,1.0,0.45,1.0,0.75,0.45,,0.25,0.25,1.0,0.2608695652173913,0.5833333333333334,0.5833333333333334,1.0,,,,,0.25,0.1666666666666666,0.6666666666666666,0.2777777777777778,0.8,0.5833333333333334,,,,,,1.0,1.0,1.0,1.0,1.0,,,,,,True,,,,,,
952,1610612738,Antoine Walker,Antoine Walker,952,BOS,50102.0,835,11.0,1616,1610,582,585,188,3226,91.0,179.0,21.0,39.0,30.0,54.0,35.0,86.0,10.0,26.0,18.0,136.0,291.0,73.0,44.0,391.0,1789,27.0,48.0,5.0,68.0,43.0,88.0,19.0,132.0,108.0,164.0,32.0,28.0,58.0,13.0,71.0,8.0,48.0,155.0,11.0,44.0,1.0,22.0,105.0,15.0,142.0,56.0,198.0,14.0,25.0,15.0,37.0,3.0,19.0,33.0,18.0,6.0,70.0,5.0,19.0,44.0,70.0,3.0,10.0,79.0,11.0,39.0,6.0,26.0,20.0,26.0,20.0,2.0,132.0,582,6.0,0.3970588235294117,0.45,0.4673539518900343,0.5625,0.4886363636363636,0.4766483516483517,0.5833333333333334,0.4788135593220339,0.4912060301507537,0.576271186440678,0.5,0.2005494505494505,0.0962199312714776,0.1340782122905028,25.434782608695656,0.5285714285714286,0.2631578947368421,0.0169491525423728,0.1865008880994671,0.0814814814814814,0.1383647798742138,0.0647058823529411,0.1759002770083102,0.0774647887323943,0.1171875,0.0775193798449612,0.0258064516129032,0.0672268907563025,0.0588235294117647,0.1981132075471698,0.1654676258992805,0.1886792452830188,0.116504854368932,0.0813953488372093,0.7692307692307693,0.4917582417582417,0.5083798882681564,0.5870967741935483,0.3956043956043956,0.2362637362637362,0.4069767441860465,0.4216867469879518,0.3428571428571428,0.0714285714285714,0.3846153846153846,0.4,0.6,0.0494505494505494,0.7222222222222222,0.5384615384615384,0.4576271186440678,0.5555555555555556,0.6923076923076923,0.5251968319559228,0.5565000000000001,0.5031029914529915,0.0994897959183673,0.122257053291536,0.1739130434782608,0.3375959079283887,4.222336769759449,24.978082191780825,0.3601485148514851,9.0,,,2.0,5.0,16.0,55.0,6.0,7.0,25.0,25.0,3.0,6.0,9.0,30.0,66.0,54.0,16.0,5.0,1.0,9.0,10.0,7.0,3.0,2.0,4.0,,1.0,0.88,0.3424657534246575,0.5,0.3,0.3472222222222222,0.1785714285714285,0.5,0.5,1.0,0.1510989010989011,0.2909090909090909,0.2909090909090909,0.8125,0.0952380952380952,,,,0.1111111111111111,0.0423728813559322,0.4,0.211864406779661,0.28,0.2962962962962963,9.0,1.0,,0.0348837209302325,0.0384615384615384,3.0,,,0.5,0.6666666666666666,1.0,,,,,True,,,,,,
1718,1610612738,Paul Pierce,Paul Pierce,1718,BOS,45916.0,765,52.0,1477,1469,514,505,169,2946,56.0,97.0,6.0,14.0,15.0,29.0,19.0,36.0,34.0,82.0,15.0,109.0,215.0,71.0,138.0,455.0,1621,11.0,22.0,11.0,42.0,37.0,70.0,61.0,168.0,84.0,134.0,6.0,10.0,64.0,25.0,89.0,17.0,45.0,203.0,1.0,17.0,,32.0,71.0,9.0,112.0,18.0,130.0,3.0,31.0,18.0,31.0,4.0,20.0,20.0,11.0,,51.0,4.0,21.0,41.0,76.0,2.0,11.0,158.0,10.0,51.0,25.0,8.0,6.0,8.0,5.0,,168.0,514,12.0,0.3853211009174312,0.3962264150943396,0.5069767441860465,0.5,0.5285714285714286,0.5541958041958042,0.5740740740740741,0.5572916666666666,0.6264204545454546,0.6363636363636364,0.6346153846153846,0.2482517482517482,0.0465116279069767,0.0721649484536082,24.00238237045861,0.6078431372549019,0.18,,0.137065637065637,0.0349794238683127,0.2162162162162162,0.00625,0.1546546546546546,0.0278637770897832,0.0521739130434782,0.0172413793103448,0.0214285714285714,0.0089285714285714,,0.1189189189189189,0.1221374045801526,0.1633663366336633,0.21875,0.0229007633587786,0.625,0.3391608391608391,0.5773195876288659,0.6222222222222222,0.4107142857142857,0.1258741258741259,0.5277777777777778,0.5588235294117647,0.1578947368421052,0.2867132867132867,0.4146341463414634,0.419753086419753,0.4705882352941176,0.0524475524475524,0.5185185185185185,0.4285714285714285,0.3020833333333333,0.5172413793103449,0.5874125874125874,0.4939608771929824,0.5108522727272727,0.4755910526315789,0.1590214067278287,0.19921875,0.0923076923076923,0.3692307692307692,8.954883720930232,25.001408450704226,0.3480027081922816,4.0,2.0,2.0,1.0,6.0,29.0,56.0,3.0,10.0,20.0,33.0,3.0,5.0,11.0,26.0,75.0,56.0,29.0,8.0,10.0,9.0,13.0,3.0,2.0,2.0,,1.0,2.0,0.7575757575757576,0.4647887323943662,0.6,0.4230769230769231,0.4647887323943662,0.2115384615384615,0.2666666666666666,0.2666666666666666,0.5,0.1958041958041958,0.5178571428571429,0.5178571428571429,0.7931034482758621,0.1666666666666666,0.074074074074074,1.0,1.0,0.1111111111111111,0.0625,0.1666666666666666,0.2083333333333333,0.5,0.5178571428571429,24.0,,15.0,0.0555555555555555,0.0121951219512195,1.0,,,0.3333333333333333,1.0,,1.0,1.0,1.0,0.0140845070422535,True,,,,,,
2556,1610612738,Marcus Banks,Marcus Banks,2556,BOS,6612.0,110,-8.0,222,217,89,109,29,439,7.0,16.0,1.0,1.0,4.0,7.0,,3.0,2.0,4.0,,9.0,23.0,3.0,12.0,33.0,227,1.0,2.0,,2.0,4.0,9.0,6.0,14.0,6.0,12.0,,2.0,9.0,3.0,12.0,2.0,2.0,27.0,1.0,1.0,,2.0,6.0,1.0,9.0,2.0,11.0,,10.0,4.0,2.0,2.0,1.0,5.0,1.0,,7.0,,2.0,6.0,15.0,,2.0,19.0,,4.0,5.0,4.0,3.0,4.0,3.0,,14.0,89,3.0,0.3333333333333333,0.3333333333333333,0.391304347826087,0.5,0.4444444444444444,0.4038461538461538,0.3333333333333333,0.4,0.4714285714285714,0.3333333333333333,0.4666666666666667,0.1153846153846153,0.0869565217391304,0.125,16.47058823529412,0.2857142857142857,0.0769230769230769,,0.0833333333333333,0.0116279069767441,0.074074074074074,0.0588235294117647,0.0808080808080808,0.0194174757281553,0.027027027027027,,,0.0714285714285714,,0.1071428571428571,,0.088235294117647,0.0526315789473684,,0.75,0.6153846153846154,0.4375,0.5,0.2857142857142857,0.1153846153846153,,,,0.1538461538461538,0.5,0.5,0.5,,0.3333333333333333,1.0,0.7,0.5714285714285714,0.7307692307692307,0.5394480769230768,0.4818,0.5674,0.1333333333333333,0.1481481481481481,0.0606060606060606,0.4242424242424242,5.147826086956521,25.7,0.4009009009009009,,,,,,1.0,3.0,1.0,,1.0,1.0,,1.0,,1.0,3.0,3.0,1.0,1.0,3.0,4.0,6.0,,,1.0,,,,1.0,0.3333333333333333,,,0.3333333333333333,0.125,,,,0.1153846153846153,0.3333333333333333,0.3333333333333333,1.0,,,,,0.3333333333333333,,,0.1,,0.3333333333333333,,,,,,,,,,,,,,,,True,,,,,,
56,1610612738,Gary Payton,Gary Payton,56,BOS,37781.0,630,41.0,1206,1200,414,427,138,2406,43.0,68.0,2.0,4.0,8.0,12.0,7.0,16.0,9.0,18.0,8.0,59.0,102.0,23.0,34.0,182.0,1337,2.0,6.0,,7.0,12.0,21.0,15.0,48.0,62.0,56.0,,4.0,83.0,27.0,110.0,17.0,47.0,247.0,3.0,8.0,1.0,9.0,35.0,1.0,45.0,12.0,57.0,,18.0,13.0,12.0,7.0,7.0,11.0,5.0,,23.0,2.0,7.0,12.0,32.0,,4.0,44.0,4.0,16.0,8.0,3.0,1.0,3.0,,,48.0,414,6.0,0.5254237288135594,0.5254237288135594,0.5784313725490197,0.3333333333333333,0.5714285714285714,0.592,0.5,0.6111111111111112,0.6275862068965518,0.5,0.6486486486486487,0.184,0.0392156862745098,0.0441176470588235,12.262773722627738,0.5217391304347826,0.0256410256410256,0.0217391304347826,0.0831353919239905,0.0208333333333333,0.079646017699115,0.0220588235294117,0.0823970037453183,0.0211538461538461,0.0320855614973262,0.0106382978723404,0.0097087378640776,0.0319148936170212,,0.0617283950617283,0.0701754385964912,0.1172413793103448,0.1,,,0.544,0.6323529411764706,0.6615384615384615,0.627906976744186,0.128,0.4375,0.4666666666666667,0.1428571428571428,0.144,0.5,0.5,0.3333333333333333,0.064,0.5714285714285714,0.5,0.4444444444444444,0.6666666666666666,0.728,0.5557464,0.5625899999999999,0.5375277777777777,0.1167883211678832,0.1403508771929824,0.0384615384615384,0.2637362637362637,4.9,24.686956521739127,0.3432835820895522,4.0,1.0,1.0,2.0,2.0,6.0,15.0,,1.0,4.0,10.0,1.0,1.0,3.0,6.0,30.0,15.0,6.0,10.0,6.0,30.0,5.0,,,,2.0,,,1.0,0.4347826086956521,1.0,0.5,0.4347826086956521,0.0465116279069767,0.5,0.5,1.0,0.12,0.4,0.4,1.0,1.0,0.1428571428571428,1.0,1.0,,0.074074074074074,1.0,0.1481481481481481,0.25,0.4,,,,0.0625,,,,,,,,,,,,True,,,,,,
2570,1610612738,Kendrick Perkins,Kendrick Perkins,2570,BOS,1946.0,32,-11.0,63,59,24,38,7,122,4.0,4.0,2.0,2.0,2.0,2.0,,2.0,,,,4.0,6.0,,3.0,11.0,67,2.0,3.0,1.0,5.0,2.0,4.0,1.0,5.0,4.0,4.0,4.0,,,,,,,,,3.0,,3.0,2.0,3.0,8.0,3.0,11.0,,,,,,,2.0,,,2.0,,,2.0,6.0,1.0,2.0,4.0,,1.0,1.0,,,,,,5.0,24,1.0,0.5,1.0,0.6666666666666666,0.6666666666666666,0.5,0.6666666666666666,0.6666666666666666,0.5,0.6875,0.625,0.5,,,,13.6986301369863,,0.75,,0.0689655172413793,0.15,0.5,,0.1428571428571428,0.1153846153846153,0.5,,,,,,0.2,0.0714285714285714,0.5,,,0.6666666666666666,1.0,1.0,0.5,0.3333333333333333,,,,,,,,,0.6666666666666666,1.0,0.5,1.0,0.6666666666666666,0.5096666666666666,0.4846666666666666,0.446475,0.1428571428571428,0.1428571428571428,0.4545454545454545,0.4545454545454545,3.0666666666666664,,0.3809523809523809,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,
2754,1610612738,Tony Allen,Tony Allen,2754,BOS,15948.0,266,47.0,505,511,93,73,69,1016,29.0,55.0,6.0,8.0,6.0,7.0,2.0,9.0,6.0,12.0,4.0,37.0,76.0,4.0,28.0,108.0,546,6.0,10.0,6.0,18.0,8.0,10.0,10.0,26.0,44.0,30.0,6.0,7.0,8.0,5.0,13.0,2.0,7.0,31.0,2.0,12.0,,5.0,22.0,,27.0,14.0,41.0,2.0,13.0,10.0,7.0,1.0,4.0,6.0,3.0,2.0,13.0,1.0,1.0,23.0,40.0,3.0,2.0,39.0,2.0,18.0,3.0,2.0,2.0,2.0,1.0,,26.0,93,2.0,0.5945945945945946,0.6470588235294118,0.4868421052631579,0.6,0.8,0.5,0.6,0.7272727272727273,0.5454545454545454,0.6428571428571429,0.7647058823529411,0.05,0.0921052631578947,0.109090909090909,19.047619047619047,0.5384615384615384,,,0.1301775147928994,0.0689655172413793,0.1162790697674418,0.0392156862745098,0.1273584905660377,0.0622222222222222,0.0729166666666666,0.0930232558139534,0.0285714285714285,,0.1818181818181818,0.1071428571428571,0.1304347826086956,0.1492537313432835,0.0344827586206896,0.0588235294117647,0.5,0.6875,0.5272727272727272,0.5918367346938775,0.5517241379310345,0.1125,0.2222222222222222,0.25,0.5,0.15,0.5,0.5,0.8333333333333334,0.05,0.8,0.75,0.6363636363636364,0.8571428571428571,0.7375,0.5619012499999999,0.5542111111111111,0.534259090909091,0.1875,0.1956521739130435,0.1666666666666666,0.2407407407407407,4.36842105263158,23.4,0.1841584158415841,2.0,,,,1.0,,,,,,2.0,,,,1.0,6.0,,,3.0,,1.0,3.0,1.0,,,,,1.0,1.0,0.5,,,0.5,0.2857142857142857,0.5,0.5,1.0,,,,,0.3333333333333333,,,,,0.0909090909090909,,,,,,,,0.1111111111111111,,,,,,,,,,,,True,,,,,,
