EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,Arc3FGM,Arc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,HeaveAttempts,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,Fg3aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,Rebounds,Steals,BadPassSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,Offensive Fouls,FTA,2pt And 1 Free Throw Trips,Technical Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,DefensiveGoaltends,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,PenaltyFg2Pct,EfgPct,PenaltyEfgPct,TsPct,PenaltyTsPct,FG3APct,FG3APctBlocked,FG2APctBlocked,LongMidRangePctBlocked,Arc3PctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,DefAtRimReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,SecondChanceFG2A,LostBallSteals,LostBallTurnovers,Travels,SecondChanceTurnovers,Blocked3s,BlockedArc3,DefShortMidRangeReboundPct,SecondChanceAtRimFrequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,SecondChanceShotQualityAvg,SecondChanceAtRimFGM,SecondChanceFG2M,SecondChancePoints,PtsPutbacks,OffTwoPtRebounds,OffRebounds,BlockedLongMidRange,RecoveredBlocks,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,OffTwoPtReboundPct,OffFGReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,BlocksRecoveredPct,SecondChanceAtRimAccuracy,SecondChancePointsPct,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,SecondChanceArc3FGA,SecondChanceFG3M,SecondChanceFG3A,LostBallOutOfBoundsTurnovers,StepOutOfBoundsTurnovers,SecondChanceFg3Pct,AtRimPctBlocked,ShortMidRangePctBlocked,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,SecondChanceFtPoints,OffThreePtRebounds,3SecondViolations,OffThreePtReboundPct,OffArc3ReboundPct,DefCorner3ReboundPct,SelfOReb,Defensive 3 Seconds Violations,OffAtRimReboundPct,SelfORebPct,SecondChanceArc3FGM,Loose Ball Fouls,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,FTOffRebounds,OffFTReboundPct,OffCorner3ReboundPct,on,Corner3PctBlocked,SecondChanceAtRimPctAssisted,BlockedCorner3,Clear Path Fouls,OffensiveGoaltends,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,3pt And 1 Free Throw Trips
120,1610612766,Steven Smith,Steven Smith,120,CHA,7125.0,119,-14.0,218,214,61.0,70,25.0,432,2.0,2.0,7.0,11.0,4.0,10.0,4.0,5.0,3.0,11.0,2.0,4.0,13.0,23.0,7.0,16.0,16.0,63.0,238,2.0,6.0,2.0,4.0,8.0,18.0,12.0,14.0,18.0,3.0,1.0,10.0,3.0,1.0,1.0,12.0,3.0,15.0,2.0,1.0,3.0,1.0,8.0,33.0,1.0,5.0,1.0,7.0,7.0,1.0,1.0,3.0,1.0,3.0,3.0,6.0,1.0,9.0,14.0,2.0,16.0,1.0,1.0,5.0,3.0,3.0,2.0,1.0,3.0,1.0,18.0,61.0,1.0,0.4615384615384615,0.4615384615384615,0.8571428571428571,0.4375,0.5,0.4666666666666667,0.5652173913043478,0.3333333333333333,0.6025641025641025,0.5,0.6739130434782609,0.6428571428571429,0.4102564102564102,0.0625,0.0434782608695652,0.1,0.0909090909090909,20.88353413654618,0.5,0.1666666666666666,0.0549450549450549,0.1111111111111111,0.06,0.0689655172413793,0.09375,0.1666666666666666,0.0512820512820512,1.0,1.0,0.5,0.282051282051282,0.6363636363636364,0.6363636363636364,0.2857142857142857,0.2564102564102564,0.4,0.4444444444444444,0.75,0.1282051282051282,0.8,0.8,1.0,0.282051282051282,0.2727272727272727,0.3,0.6666666666666666,0.4,0.5,0.4615384615384615,0.3,0.4437283783783784,0.4090222222222222,0.1162790697674418,0.1851851851851851,0.2857142857142857,13.191304347826089,28.59375,0.2798165137614679,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,
1510,1610612766,Brevin Knight,Brevin Knight,1510,CHA,2582.0,43,-17.0,84,84,33.0,25,14.0,168,4.0,6.0,,,,2.0,,,,,,,4.0,8.0,,,2.0,10.0,98,2.0,2.0,,,2.0,6.0,,8.0,,,,,,,,14.0,2.0,16.0,,2.0,1.0,3.0,10.0,34.0,,5.0,2.0,7.0,7.0,2.0,,2.0,1.0,1.0,3.0,5.0,1.0,4.0,7.0,,2.0,,,,1.0,,,,1.0,,6.0,33.0,1.0,,,,,,,0.5,1.0,0.5,1.0,0.5555555555555556,1.0,,,,,,14.141414141414142,0.4,0.2857142857142857,0.1724137931034483,,0.1470588235294117,0.2307692307692307,0.1428571428571428,,0.75,0.6666666666666666,0.6666666666666666,,,,,,0.25,,,,,,,,,,,,,,0.75,,0.4731125,0.51475,,,0.6,4.8,,0.3928571428571428,1.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.1111111111111111,1.0,1.0,1.0,0.5554,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,
1751,1610612766,Jahidi White,Jahidi White,1751,CHA,2292.0,38,4.0,74,72,23.0,39,14.0,146,2.0,7.0,,,,,,,,,,,2.0,7.0,,,4.0,8.0,74,1.0,1.0,,,1.0,3.0,,4.0,,,,,,,,,1.0,1.0,1.0,,,,,3.0,1.0,4.0,1.0,6.0,10.0,,,1.0,,1.0,3.0,4.0,2.0,4.0,8.0,3.0,11.0,1.0,,5.0,1.0,4.0,3.0,,4.0,,3.0,23.0,,,,,,,,0.2857142857142857,1.0,0.2857142857142857,1.0,0.3333333333333333,0.5,,,,,,17.204301075268816,0.25,1.0,0.1428571428571428,0.1428571428571428,0.1428571428571428,,0.2,0.1666666666666666,1.0,0.2857142857142857,0.2857142857142857,,,,,,,,,,,,,,,,,,,,1.0,,0.5938,0.742,0.4545454545454545,0.4545454545454545,0.375,0.0857142857142857,,0.3108108108108108,4.0,1.0,1.0,4.0,,,,,,,0.2857142857142857,1.0,1.0,1.0,0.6348,2.0,2.0,4.0,2.0,4.0,4.0,1.0,4.0,0.5,0.5,0.4,0.1142857142857142,0.0975609756097561,0.3333333333333333,0.1764705882352941,1.0,0.5,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,
2067,1610612766,Eddie House,Eddie House,2067,CHA,17654.0,294,-66.0,563,563,207.0,196,75.0,1126,4.0,12.0,12.0,22.0,33.0,72.0,6.0,11.0,6.0,18.0,2.0,7.0,49.0,106.0,12.0,29.0,10.0,144.0,614,14.0,35.0,4.0,11.0,5.0,45.0,62.0,36.0,27.0,9.0,1.0,17.0,6.0,4.0,,20.0,4.0,24.0,2.0,2.0,7.0,7.0,6.0,52.0,3.0,14.0,,17.0,19.0,24.0,16.0,9.0,1.0,6.0,4.0,13.0,5.0,12.0,23.0,1.0,13.0,1.0,2.0,3.0,3.0,3.0,2.0,1.0,3.0,,45.0,207.0,3.0,0.6326530612244898,0.6458333333333334,0.75,0.4137931034482758,0.3636363636363636,0.4285714285714285,0.4622641509433962,0.4,0.4962962962962963,0.4347826086956521,0.5071428571428571,0.4591836734693877,0.2148148148148148,,0.0377358490566037,,,23.57473035439137,0.6923076923076923,,0.0689655172413793,0.0789473684210526,0.0705394190871369,0.0675675675675675,0.0555555555555555,0.1153846153846153,0.0888888888888888,0.3333333333333333,0.4,0.25,0.1629629629629629,0.5454545454545454,0.6,0.25,0.5333333333333333,0.4583333333333333,0.4583333333333333,0.8181818181818182,0.0814814814814814,0.5454545454545454,0.5454545454545454,1.0,0.1333333333333333,0.3333333333333333,0.3333333333333333,0.5,0.1521739130434782,0.2857142857142857,0.3037037037037037,0.3529411764705882,0.4476951492537314,0.4266322222222223,0.0218978102189781,0.0277777777777777,0.3125,14.711320754716985,25.168965517241386,0.3676731793960923,,,3.0,8.0,8.0,3.0,,,,,0.087719298245614,,0.0652173913043478,,0.4436049999999999,,3.0,9.0,2.0,2.0,2.0,,1.0,0.375,0.45,0.45,0.0086580086580086,0.0075471698113207,0.0217391304347826,0.0083333333333333,0.3333333333333333,,0.0625,1.0,1.0,2.0,4.0,1.0,1.0,2.0,1.0,1.0,0.5,0.1666666666666666,0.0909090909090909,0.1,1.0,1.0,0.1,0.0869565217391304,0.5,,,,,,,,,,,,,,,,,,True,,,,,,,,
2408,1610612766,Melvin Ely,Melvin Ely,2408,CHA,5905.0,98,-30.0,190,194,92.0,98,25.0,384,6.0,9.0,3.0,10.0,,3.0,,,,,,,9.0,22.0,,,2.0,20.0,212,2.0,9.0,,,1.0,5.0,14.0,4.0,,,,,,1.0,,2.0,3.0,5.0,3.0,,1.0,,1.0,13.0,5.0,5.0,,10.0,17.0,,,6.0,,2.0,4.0,10.0,4.0,7.0,14.0,2.0,6.0,,,2.0,1.0,6.0,5.0,1.0,6.0,,5.0,92.0,,0.7777777777777778,0.875,,,,,0.4090909090909091,0.2222222222222222,0.4090909090909091,0.2222222222222222,0.4,0.2272727272727272,,,0.0454545454545454,,,15.981735159817353,0.6,,0.0675675675675675,0.4166666666666667,0.1162790697674418,0.0384615384615384,,0.375,0.4090909090909091,0.6666666666666666,0.75,1.0,0.4545454545454545,0.3,0.3,0.3333333333333333,0.1363636363636363,,,,,,,,,,,,,,0.4090909090909091,,0.4534454545454546,0.4248555555555555,0.0833333333333333,0.0833333333333333,0.25,6.227272727272728,,0.4842105263157895,2.0,1.0,3.0,3.0,,4.0,1.0,1.0,,,0.1904761904761904,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.5145000000000001,,1.0,3.0,2.0,6.0,7.0,,4.0,0.3333333333333333,0.3333333333333333,0.375,0.0705882352941176,0.075268817204301,0.0434782608695652,0.1136363636363636,0.6666666666666666,,0.15,,,,,,,,,,,0.1111111111111111,,,,,,,,1.0,1.0,1.0,0.125,0.1666666666666666,0.5,,,,,,,,,,,,True,,,,,,,,
2441,1610612766,Jamal Sampson,Jamal Sampson,2441,CHA,2460.0,41,1.0,81,80,43.0,32,12.0,161,1.0,3.0,,,,5.0,,,,,,,1.0,8.0,,,1.0,3.0,74,1.0,2.0,,,1.0,3.0,2.0,,,,,,,1.0,,1.0,,1.0,,,,,1.0,2.0,1.0,7.0,,8.0,12.0,,,3.0,,1.0,2.0,5.0,3.0,3.0,5.0,1.0,2.0,,,1.0,,4.0,2.0,2.0,4.0,1.0,3.0,43.0,1.0,1.0,1.0,,,,,0.125,0.5,0.125,0.5,0.1666666666666666,0.5,,,0.125,,,14.893617021276595,0.6,,0.2058823529411764,0.5,0.2222222222222222,,0.2222222222222222,,0.375,0.3333333333333333,0.5,1.0,,,,,0.625,,,,,,,,,,,,,,0.375,,0.4705375,0.4616,0.1111111111111111,0.1111111111111111,1.0,10.4125,,0.5308641975308642,,1.0,1.0,,,2.0,,,,,0.3571428571428571,,0.5,1.0,,,,1.0,,4.0,4.0,,2.0,,,0.5,0.1111111111111111,0.1052631578947368,,0.05,0.5,,0.3333333333333333,,,,,,,,,,,0.3333333333333333,,,,,,,,1.0,,,,,1.0,1.0,1.0,0.2727272727272727,0.2,,,,,,,,True,,,,,,,,
2574,1610612766,Jason Kapono,Jason Kapono,2574,CHA,7473.0,125,-26.0,244,240,115.0,109,33.0,484,2.0,4.0,1.0,4.0,9.0,26.0,,1.0,3.0,5.0,2.0,4.0,12.0,34.0,3.0,6.0,8.0,41.0,252,5.0,14.0,2.0,5.0,6.0,22.0,20.0,4.0,9.0,,,5.0,3.0,2.0,,4.0,1.0,5.0,,1.0,1.0,1.0,2.0,11.0,,9.0,,9.0,15.0,2.0,2.0,,,,3.0,3.0,1.0,12.0,21.0,2.0,11.0,,1.0,1.0,4.0,,,,,,22.0,115.0,2.0,0.8333333333333334,0.9090909090909092,1.0,0.5,0.4,0.5,0.3529411764705882,0.3571428571428571,0.4125,0.4210526315789473,0.4444444444444444,0.4565217391304347,0.15,,0.0588235294117647,,,16.78571428571429,,,0.0918367346938775,,0.079646017699115,0.0277777777777777,0.1515151515151515,,0.1,0.5,0.6666666666666666,0.5,0.1,0.25,0.3333333333333333,,0.65,0.3461538461538461,0.3461538461538461,1.0,0.025,,,,0.125,0.6,0.6,1.0,0.2105263157894736,0.5,0.25,0.6,0.42737875,0.4550631578947368,0.024390243902439,0.0285714285714285,0.5365853658536586,15.129411764705882,24.566666666666663,0.4713114754098361,3.0,2.0,3.0,7.0,,,,,,,0.1034482758620689,0.375,0.1578947368421052,0.6666666666666666,0.4796999999999999,1.0,1.0,7.0,2.0,4.0,6.0,,,0.1428571428571428,0.3125,0.3888888888888889,0.0396039603960396,0.0508474576271186,0.0526315789473684,0.0327868852459016,,0.3333333333333333,0.1707317073170731,,,,1.0,1.0,1.0,1.0,,1.0,1.0,0.25,0.25,,,,0.125,0.0526315789473684,,2.0,2.0,,0.1176470588235294,0.1428571428571428,,2.0,,0.0476190476190476,0.0869565217391304,1.0,1.0,1.0,1.0,,,,True,,,,,,,,
2731,1610612766,Emeka Okafor,Emeka Okafor,2731,CHA,10718.0,179,-43.0,341,339,90.0,87,44.0,680,4.0,13.0,12.0,25.0,6.0,17.0,,,,,,,22.0,55.0,,,8.0,52.0,360,7.0,16.0,,,4.0,18.0,36.0,8.0,,,,,,2.0,,4.0,1.0,5.0,,1.0,1.0,1.0,2.0,11.0,6.0,25.0,9.0,40.0,55.0,2.0,1.0,3.0,,2.0,2.0,5.0,,10.0,16.0,1.0,11.0,1.0,,5.0,1.0,8.0,7.0,1.0,8.0,,18.0,90.0,1.0,0.8181818181818182,1.0,,,,,0.4,0.4375,0.4,0.4375,0.4333333333333333,0.4736842105263157,,,0.0363636363636363,,,16.53944020356234,0.6,0.6,0.219298245614035,0.2307692307692307,0.2214285714285714,0.225,0.2222222222222222,0.1764705882352941,0.2363636363636363,0.3076923076923077,0.3076923076923077,0.5,0.4545454545454545,0.48,0.5217391304347826,0.9166666666666666,0.3090909090909091,0.3529411764705882,0.3529411764705882,0.8333333333333334,,,,,,,,,,,0.2363636363636363,,0.4352945454545455,0.3918125,0.0847457627118644,0.0847457627118644,0.3461538461538461,9.425454545454548,,0.2639296187683284,6.0,,1.0,10.0,1.0,1.0,1.0,,,,0.2068965517241379,0.6,0.0625,,0.5293,2.0,5.0,12.0,8.0,14.0,15.0,,5.0,0.5,0.5,0.5454545454545454,0.0958904109589041,0.0903614457831325,,0.1184210526315789,0.625,0.3333333333333333,0.2307692307692307,,,,,,,,,,,,0.08,,,,,,,2.0,1.0,,0.05,0.0588235294117647,0.3333333333333333,1.0,,0.1351351351351351,0.0333333333333333,,2.0,,,,,,True,,,,,,,,
2056,1610612766,Primoz Brezec,Primoz Brezec,2056,CHA,9709.0,162,-44.0,313,309,88.0,65,42.0,622,12.0,22.0,4.0,7.0,3.0,17.0,,,,,,,19.0,46.0,,,17.0,55.0,358,3.0,8.0,,,11.0,17.0,18.0,20.0,,,,,,1.0,,6.0,,6.0,,,2.0,2.0,2.0,12.0,4.0,10.0,1.0,15.0,33.0,1.0,1.0,3.0,2.0,2.0,5.0,8.0,3.0,11.0,17.0,2.0,24.0,,,7.0,5.0,3.0,3.0,,3.0,,17.0,88.0,1.0,0.4736842105263157,0.6923076923076923,,,,,0.4130434782608695,0.375,0.4130434782608695,0.375,0.4741379310344827,0.5666666666666667,,,0.0217391304347826,,,18.384401114206128,0.375,0.0909090909090909,0.099009900990099,0.2352941176470588,0.1186440677966101,0.088235294117647,0.15,0.2727272727272727,0.4782608695652174,0.5454545454545454,0.5714285714285714,0.5,0.1521739130434782,0.5714285714285714,0.5714285714285714,0.25,0.3695652173913043,0.1764705882352941,0.1764705882352941,0.6666666666666666,,,,,,,,,,,0.4782608695652174,,0.4963065217391305,0.4989249999999999,0.1320754716981132,0.1320754716981132,0.3090909090909091,8.210869565217392,,0.2811501597444089,12.0,3.0,4.0,12.0,,1.0,1.0,,,,0.037037037037037,1.0,0.5,0.75,0.5975166666666667,6.0,6.0,19.0,12.0,18.0,18.0,,1.0,0.5,0.5,0.5588235294117647,0.1451612903225806,0.1294964028776978,0.2272727272727272,0.0634920634920634,0.3333333333333333,0.5,0.3454545454545454,,,,,,,,,,,0.0454545454545454,,,,,,,,7.0,,,,,0.1666666666666666,3.0,,0.2307692307692307,0.1153846153846153,,1.0,,,,,,True,,,,,,,,
2222,1610612766,Gerald Wallace,Gerald Wallace,2222,CHA,9300.0,155,-12.0,294,294,89.0,75,37.0,588,21.0,34.0,,4.0,6.0,24.0,,,,1.0,,1.0,27.0,62.0,,1.0,16.0,70.0,308,9.0,18.0,,1.0,15.0,33.0,20.0,34.0,,,,1.0,,6.0,,9.0,,9.0,,,4.0,3.0,2.0,18.0,2.0,16.0,,18.0,32.0,8.0,4.0,11.0,2.0,4.0,9.0,20.0,4.0,4.0,16.0,4.0,24.0,3.0,,9.0,4.0,5.0,5.0,,5.0,,33.0,89.0,,0.3703703703703703,0.5,,,,,0.4354838709677419,0.5,0.4285714285714285,0.4736842105263157,0.4794520547945205,0.6346153846153846,0.0158730158730158,,0.0967741935483871,0.0416666666666666,,27.514792899408285,0.55,,0.1538461538461538,0.1,0.1451612903225806,0.125,0.1578947368421052,0.0666666666666666,0.5396825396825397,0.6176470588235294,0.7241379310344828,0.2857142857142857,0.0634920634920634,,,,0.3809523809523809,0.25,0.2608695652173913,0.6666666666666666,,,,,0.0158730158730158,,,,0.0526315789473684,,0.5555555555555556,,0.5110579365079365,0.5293605263157894,0.1304347826086956,0.1323529411764706,0.4714285714285714,7.930645161290324,25.3,0.3027210884353741,8.0,8.0,13.0,9.0,4.0,7.0,2.0,,,,0.1923076923076923,0.8888888888888888,0.6842105263157895,0.6153846153846154,0.5568857142857143,7.0,7.0,19.0,14.0,12.0,14.0,,2.0,0.7777777777777778,0.7777777777777778,0.7307692307692307,0.1034482758620689,0.106060606060606,0.0769230769230769,0.0377358490566037,0.4,0.875,0.2714285714285714,,,,,,,,1.0,,,0.1470588235294117,,,,,,,,5.0,2.0,,0.125,0.1428571428571428,0.2,2.0,,0.2162162162162162,0.0666666666666666,,1.0,,,,,,True,,,,,,,,
