EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,FG2M,FG2A,Points,OpponentPoints,PenaltyFG2M,PenaltyFG2A,PenaltyPoints,PtsAssisted2s,TwoPtAssists,Assists,AtRimAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,LiveBallTurnovers,BadPassTurnovers,Turnovers,ShootingFouls,Fouls,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,PenaltyFg2Pct,EfgPct,PenaltyEfgPct,TsPct,PenaltyTsPct,Usage,LiveBallTurnoverPct,DefTwoPtReboundPct,OffTwoPtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,DefShortMidRangeReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,AtRimFG3AFrequency,ShotQualityAvg,PenaltyShotQualityAvg,PenaltyPointsPct,PenaltyOffPossPct,SecondChanceAtRimFGM,SecondChanceAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG3M,FG3A,FtPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3A,SecondChancePoints,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,ThreePtAssists,Arc3Assists,Corner3Assists,LongMidRangeAssists,DefThreePtRebounds,FTDefRebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,BadPassOutOfBoundsTurnovers,DeadBallTurnovers,LostBallTurnovers,SecondChanceTurnovers,PenaltyTurnovers,FTA,Technical Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,DefFTReboundPct,DefThreePtReboundPct,OffCorner3ReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceArc3Frequency,PenaltyArc3Frequency,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,SecondChanceShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,Avg2ptShotDistance,Avg3ptShotDistance,Blocked2s,BlockedShortMidRange,Blocks,OffAtRimReboundPct,DefAtRimReboundPct,Corner3FGA,PenaltyCorner3FGA,SecondChanceFtPoints,PtsPutbacks,FTOffRebounds,LostBallOutOfBoundsTurnovers,Travels,Loose Ball Fouls,Offensive Fouls,2pt And 1 Free Throw Trips,BlockedAtRim,RecoveredBlocks,OffFTReboundPct,OffShortMidRangeReboundPct,BlocksRecoveredPct,Corner3Frequency,PenaltyCorner3Frequency,Corner3FGM,PenaltyCorner3FGM,Blocked3s,BlockedArc3,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,PenaltyCorner3Accuracy,SecondChanceCorner3FGM,SecondChanceCorner3FGA,SecondChanceFG3M,ShortMidRangeAssists,StepOutOfBoundsTurnovers,SecondChanceFg3Pct,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3FGM,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,LongMidRangePctBlocked,HeaveAttempts,Defensive 3 Seconds Violations,BlockedLongMidRange,on,Fg3aBlocked,3SecondViolations,FG3APctBlocked,Arc3PctBlocked,ThreePtShootingFoulsDrawn,Corner3PctBlocked,ThreePtShootingFoulsDrawnPct,DefensiveGoaltends,BlockedCorner3,OffensiveGoaltends,Clear Path Fouls,3pt And 1 Free Throw Trips
1761,1610612743,Greg Buckner,Greg Buckner,1761,DEN,1135.0,19,-10,38,36,17.0,21,8.0,74,1.0,1.0,1.0,1.0,1.0,1.0,2.0,41,1.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,3.0,1.0,1.0,1.0,1.0,3.0,2.0,17.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.166666666666667,1.0,0.05,0.0526315789473684,0.3333333333333333,0.04,0.0909090909090909,0.0909090909090909,0.3333333333333333,0.2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5308,0.5308,1.0,0.4473684210526316,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,
1863,1610612743,Earl Boykins,Earl Boykins,1863,DEN,7330.0,122,-15,241,235,100.0,106,35.0,476,3.0,8.0,1.0,3.0,16.0,39.0,53.0,233,7.0,19.0,27.0,10.0,9.0,13.0,7.0,30.0,3.0,,4.0,8.0,3.0,11.0,6.0,3.0,7.0,2.0,7.0,27.0,100.0,1.0,0.3125,0.3125,0.4102564102564102,0.3684210526315789,0.4150943396226415,0.3571428571428571,0.4473684210526316,0.4032258064516129,22.775800711743774,0.8571428571428571,0.0476190476190476,,0.1,0.0686274509803921,0.0238095238095238,,0.0833333333333333,0.0526315789473684,0.1509433962264151,0.375,0.4285714285714285,0.3333333333333333,0.1071428571428571,0.3333333333333333,0.4150943396226415,0.4514452830188679,0.4312392857142857,0.5094339622641509,0.4149377593360996,1.0,1.0,6.0,11.0,7.0,20.0,4.0,14.0,1.0,2.0,9.0,4.0,14.0,9.0,2.0,3.0,1.0,4.0,2.0,9.0,7.0,22.0,3.0,9.0,14.0,4.0,2.0,4.0,1.0,3.0,2.0,3.0,1.0,1.0,4.0,3.0,1.0,1.0,1.0,3.0,1.0,2.0,10.0,2.0,2.0,2.0,0.25,0.2857142857142857,0.2222222222222222,0.2857142857142857,0.6666666666666666,0.5,0.5,0.2641509433962264,0.0512820512820512,0.125,0.0909090909090909,0.0769230769230769,0.1666666666666666,0.1666666666666666,0.0769230769230769,0.1538461538461538,0.2,0.0333333333333333,0.2075471698113207,0.5454545454545454,0.6,0.1666666666666666,0.3773584905660377,0.35,0.35,0.4285714285714285,0.2641509433962264,0.2857142857142857,0.2857142857142857,0.25,0.25,1.0,1.0,0.25,0.3214285714285714,0.2222222222222222,0.2857142857142857,0.5207166666666666,0.0363636363636363,0.048780487804878,0.0754716981132075,12.466666666666669,25.07857142857143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,
2030,1610612743,Kenyon Martin,Kenyon Martin,2030,DEN,1536.0,26,-14,52,49,22.0,27,9.0,101,1.0,4.0,1.0,3.0,1.0,8.0,3.0,58,1.0,4.0,2.0,2.0,,,,,,2.0,4.0,5.0,2.0,7.0,1.0,,2.0,1.0,1.0,2.0,22.0,,1.0,1.0,0.125,0.25,0.125,0.25,0.1875,0.25,16.39344262295082,0.5,0.1904761904761904,0.0909090909090909,,0.2,0.0689655172413793,0.0833333333333333,,0.1428571428571428,0.5,0.25,0.25,1.0,0.75,0.3333333333333333,0.5,0.5157125,0.5109,0.6666666666666666,0.4230769230769231,,1.0,,,,4.0,,,,,,,,1.0,,2.0,,,,,,,,,,,,,,,,1.0,,1.0,3.0,3.0,,,1.0,1.0,,,1.0,,,,,,,,,,,,,,,,0.25,,0.25,0.3333333333333333,,0.1428571428571428,,,,,0.5,,,,,,,,0.5,,,,,,,0.5601,,,,9.4,,1.0,1.0,1.0,0.1666666666666666,0.1666666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,
2401,1610612743,Nikoloz Tskitishvili,Nikoloz Tskitishvili,2401,DEN,9261.0,154,-27,304,296,132.0,145,42.0,600,5.0,11.0,,3.0,15.0,44.0,34.0,300,7.0,20.0,14.0,22.0,4.0,4.0,2.0,8.0,2.0,7.0,12.0,18.0,11.0,29.0,7.0,3.0,14.0,15.0,24.0,14.0,132.0,2.0,0.7333333333333333,0.8461538461538461,0.3409090909090909,0.35,0.2941176470588235,0.28,0.3148148148148148,0.28,19.26345609065156,0.5,0.1034482758620689,0.0578512396694214,0.0555555555555555,0.1167883211678832,0.0573248407643312,0.046875,0.0714285714285714,0.16,0.2156862745098039,0.4545454545454545,0.4545454545454545,0.6,0.12,,0.3529411764705882,0.4485430000000001,0.4213416666666666,0.4117647058823529,0.4342105263157895,1.0,4.0,1.0,4.0,9.0,29.0,,6.0,,,4.0,,7.0,4.0,4.0,9.0,,9.0,,5.0,,8.0,,,6.0,,,,,,2.0,4.0,2.0,,8.0,8.0,,,7.0,4.0,1.0,5.0,7.0,,4.0,,,,,,0.4444444444444444,0.4444444444444444,0.5,0.1372549019607843,,,,0.125,0.1904761904761904,,0.08,0.1875,0.2,,0.0784313725490196,0.25,0.25,,0.5686274509803921,0.3103448275862069,0.3103448275862069,0.8888888888888888,0.1176470588235294,,,,0.4444444444444444,0.25,,,0.16,,,0.5095,0.074074074074074,0.0851063829787234,0.2647058823529412,13.18181818181818,26.942857142857143,8.0,3.0,8.0,0.081081081081081,0.0975609756097561,1.0,1.0,1.0,4.0,2.0,2.0,3.0,1.0,2.0,1.0,5.0,6.0,0.1428571428571428,0.05,0.75,0.0196078431372549,0.04,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,
2546,1610612743,Carmelo Anthony,Carmelo Anthony,2546,DEN,3054.0,51,-40,99,95,33.0,29,10.0,194,8.0,13.0,,1.0,11.0,27.0,27.0,118,3.0,7.0,9.0,8.0,3.0,4.0,2.0,9.0,,3.0,3.0,3.0,3.0,6.0,2.0,,5.0,3.0,7.0,9.0,33.0,3.0,0.3636363636363636,0.4444444444444444,0.4074074074074074,0.4285714285714285,0.3548387096774194,0.4285714285714285,0.3857142857142857,0.45,36.36363636363636,0.4,0.0857142857142857,0.073170731707317,,0.0769230769230769,0.0566037735849056,,,,0.4193548387096774,0.6153846153846154,0.7272727272727273,0.375,0.1428571428571428,,0.5483870967741935,0.4696532258064516,0.4177,0.3333333333333333,0.3333333333333333,4.0,5.0,,4.0,3.0,10.0,,4.0,,,,,4.0,5.0,4.0,5.0,,8.0,,,3.0,14.0,,,4.0,,3.0,1.0,,1.0,1.0,,,2.0,1.0,,1.0,,3.0,2.0,,1.0,9.0,,2.0,3.0,,,,,0.8,0.8,0.8,0.1290322580645161,0.1111111111111111,0.1538461538461538,0.25,,,,0.1428571428571428,,,0.1176470588235294,0.1290322580645161,,,,0.3225806451612903,0.3,0.3,0.3333333333333333,0.1290322580645161,,,,1.0,0.8,,,,,,0.56168,0.0625,0.0714285714285714,0.2962962962962963,8.122222222222222,24.7,1.0,,1.0,0.3,,,,,4.0,,,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,
935,1610612743,Bryon Russell,Bryon Russell,935,DEN,3606.0,60,-12,122,116,48.0,49,14.0,238,,1.0,,,,3.0,19.0,114,,1.0,10.0,,4.0,6.0,,14.0,,2.0,5.0,7.0,2.0,9.0,,,,3.0,6.0,10.0,48.0,1.0,,,,,0.6818181818181818,0.75,0.7307692307692307,0.8333333333333334,9.558823529411764,,0.1428571428571428,0.0465116279069767,,0.1395348837209302,0.0317460317460317,0.0833333333333333,,0.2222222222222222,0.0909090909090909,,,,,,0.8181818181818182,0.5051863636363636,0.4901875,0.5263157894736842,0.3934426229508196,,1.0,,1.0,,1.0,1.0,3.0,,1.0,2.0,5.0,8.0,4.0,,1.0,,2.0,2.0,3.0,4.0,,15.0,,3.0,1.0,,2.0,2.0,,4.0,1.0,1.0,,2.0,1.0,1.0,,,,,,4.0,,1.0,1.0,1.0,0.625,0.6666666666666666,0.625,,,0.5,0.7272727272727273,,,,0.1666666666666666,0.125,,0.1666666666666666,0.1666666666666666,,,0.0909090909090909,,,,0.0909090909090909,,,,0.2727272727272727,0.3333333333333333,0.3333333333333333,1.0,1.0,,,,0.5,0.5,0.3333333333333333,0.5283,0.0833333333333333,0.25,0.1052631578947368,9.333333333333334,23.8125,,,1.0,,0.0714285714285714,5.0,1.0,2.0,,,,,,,,,,,,,0.4545454545454545,0.25,4.0,1.0,1.0,1.0,0.8,0.8,1.0,1.0,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,
2035,1610612743,DerMarr Johnson,DerMarr Johnson,2035,DEN,4646.0,77,6,150,150,66.0,54,18.0,300,8.0,11.0,3.0,3.0,10.0,15.0,28.0,139,4.0,4.0,9.0,8.0,3.0,5.0,1.0,12.0,1.0,3.0,7.0,8.0,4.0,12.0,1.0,1.0,7.0,3.0,9.0,9.0,66.0,3.0,0.4,0.4444444444444444,0.6666666666666666,1.0,0.5227272727272727,0.8,0.54,0.75,18.6046511627907,0.1428571428571428,0.1014492753623188,0.0526315789473684,0.0588235294117647,0.1052631578947368,0.054054054054054,0.1,0.0909090909090909,0.0769230769230769,0.5,0.7272727272727273,0.7272727272727273,0.375,0.6,1.0,0.8181818181818182,0.5578863636363635,0.57315,0.3214285714285714,0.44,1.0,1.0,,1.0,2.0,3.0,,2.0,,,,1.0,7.0,5.0,2.0,2.0,2.0,7.0,,1.0,1.0,12.0,3.0,,2.0,,,2.0,2.0,,1.0,1.0,,,2.0,2.0,,,6.0,,,4.0,8.0,1.0,4.0,,1.0,0.1428571428571428,,0.1428571428571428,1.0,0.875,0.875,0.3181818181818182,,,,,0.1428571428571428,,0.0857142857142857,,1.0,,0.0454545454545454,,,,0.1363636363636363,0.6666666666666666,0.6666666666666666,0.5,0.0909090909090909,,,,0.25,1.0,,,,,,0.6049,0.16,0.2222222222222222,0.25,4.253333333333333,23.38571428571429,2.0,1.0,2.0,,0.1428571428571428,5.0,1.0,,2.0,,3.0,1.0,1.0,,1.0,1.0,1.0,,,0.5,0.2272727272727272,0.2,1.0,,,,0.2,0.2,1.0,,1.0,2.0,1.0,1.0,1.0,0.5,0.5,0.5,1.0,,,,,,,,True,,,,,,,,,,,,
2206,1610612743,Rodney White,Rodney White,2206,DEN,5273.0,88,11,172,171,79.0,88,30.0,343,4.0,9.0,,1.0,13.0,30.0,66.0,158,5.0,13.0,35.0,6.0,4.0,5.0,1.0,11.0,2.0,3.0,8.0,11.0,6.0,17.0,4.0,2.0,6.0,1.0,3.0,35.0,79.0,1.0,0.2307692307692307,0.2727272727272727,0.4333333333333333,0.3846153846153846,0.5760869565217391,0.6944444444444444,0.6,0.7291666666666666,29.32692307692308,0.6666666666666666,0.1038961038961039,0.0428571428571428,0.1052631578947368,0.1111111111111111,0.0561797752808988,0.0294117647058823,0.0666666666666666,,0.1956521739130435,0.4444444444444444,0.5,,0.0555555555555555,,0.5434782608695652,0.4623152173913042,0.3963972222222222,0.5303030303030303,0.4593023255813953,2.0,2.0,4.0,6.0,5.0,15.0,9.0,14.0,3.0,5.0,5.0,9.0,16.0,13.0,3.0,5.0,3.0,12.0,5.0,5.0,10.0,20.0,24.0,3.0,14.0,9.0,2.0,1.0,,1.0,3.0,2.0,1.0,1.0,4.0,3.0,1.0,1.0,2.0,2.0,1.0,3.0,19.0,,8.0,2.0,0.8888888888888888,0.5625,1.0,0.5625,0.6,0.75,0.75,0.3478260869565217,0.0666666666666666,0.1111111111111111,0.1666666666666666,0.1111111111111111,0.1538461538461538,0.25,0.1875,0.0909090909090909,0.5,0.0476190476190476,0.1304347826086956,0.6666666666666666,0.8,,0.3260869565217391,0.3333333333333333,0.3333333333333333,0.6,0.3043478260869565,0.6428571428571429,0.6428571428571429,0.8888888888888888,0.25,1.0,,0.375,0.2777777777777778,1.0,0.6428571428571429,0.4252083333333332,0.1509433962264151,0.2162162162162162,0.1818181818181818,11.35,24.725,,,,0.0384615384615384,0.064516129032258,2.0,,,4.0,1.0,,,,,1.0,,,0.1111111111111111,0.1,,0.0434782608695652,,,,,,,,,,,,2.0,,1.0,0.6666666666666666,,,,2.0,0.6666666666666666,1.0,,,,,True,,,,,,,,,,,,
2403,1610612743,Nene,Nene,2403,DEN,2359.0,39,-17,74,73,45.0,43,13.0,147,5.0,6.0,4.0,5.0,5.0,10.0,11.0,79,4.0,8.0,9.0,6.0,1.0,1.0,,2.0,1.0,3.0,8.0,10.0,4.0,14.0,2.0,1.0,3.0,2.0,2.0,9.0,45.0,,0.6,0.75,0.5,0.5,0.5,0.5,0.5,0.5,15.217391304347826,0.6666666666666666,0.2424242424242424,0.1034482758620689,0.1,0.2105263157894736,0.1025641025641025,0.0666666666666666,0.1428571428571428,0.4285714285714285,0.6,0.8333333333333334,0.8333333333333334,0.6,0.625,0.8,0.6,0.5168900000000001,0.528325,0.8181818181818182,0.6081081081081081,1.0,2.0,,2.0,,2.0,,,,,,,,1.0,1.0,2.0,,2.0,,,1.0,4.0,,,,,2.0,,,,1.0,,2.0,,2.0,1.0,1.0,,1.0,1.0,,2.0,2.0,,1.0,,,,,,0.5,0.5,0.5,,0.2,,0.5,0.5,,,0.2222222222222222,,,,0.2,,,,0.2,,,,,,,,1.0,0.5,,,,,,0.5751,0.0909090909090909,0.0909090909090909,0.1818181818181818,4.920000000000001,,1.0,,1.0,0.1818181818181818,0.1764705882352941,,,,2.0,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,,,,True,,,,,,,,,,,,
1889,1610612743,Andre Miller,Andre Miller,1889,DEN,4080.0,68,-13,132,128,68.0,80,16.0,260,4.0,9.0,2.0,2.0,5.0,16.0,13.0,134,2.0,4.0,5.0,6.0,7.0,12.0,3.0,29.0,1.0,2.0,1.0,3.0,3.0,6.0,3.0,2.0,3.0,3.0,7.0,5.0,68.0,1.0,0.6,0.75,0.3125,0.5,0.2941176470588235,0.4,0.3421052631578947,0.4166666666666667,14.56953642384106,1.0,0.0208333333333333,0.0384615384615384,0.0714285714285714,0.0357142857142857,0.0454545454545454,0.04,0.0833333333333333,,0.5294117647058824,0.4444444444444444,0.5,0.5,0.4,1.0,0.5882352941176471,0.480925,0.4939,0.3846153846153846,0.5151515151515151,1.0,2.0,,1.0,1.0,6.0,,1.0,,,1.0,,1.0,3.0,1.0,2.0,,2.0,,1.0,1.0,4.0,,,,,3.0,5.0,5.0,,4.0,1.0,1.0,,1.0,1.0,,,,1.0,,,6.0,1.0,3.0,,,,,,0.5,0.5,0.5,0.0588235294117647,0.1875,0.1111111111111111,1.0,0.1111111111111111,0.125,,,0.2,,,0.0588235294117647,,,,0.3529411764705882,0.1666666666666666,0.2,1.0,0.0588235294117647,,,,1.0,0.5,,,0.2,,,0.49,0.1578947368421052,0.1666666666666666,0.1538461538461538,7.243749999999999,83.1,1.0,,1.0,,0.0476190476190476,,,,2.0,,,,,,1.0,1.0,,,0.1111111111111111,,,,,,,,,,,,,,,,,,,,,,,,0.1666666666666666,1.0,,,True,,,,,,,,,,,,
