EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGA,LongMidRangeFGA,FG2M,FG2A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsPutbacks,Fg2aBlocked,TwoPtAssists,Assists,AtRimAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,LiveBallTurnovers,DeadBallTurnovers,LostBallTurnovers,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,Offensive Fouls,FoulsDrawn,Offensive Fouls Drawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,3SecondViolations,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG2APctBlocked,ShortMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefTwoPtReboundPct,OffTwoPtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,LongMidRangeFrequency,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,PenaltyOffPossPct,ShortMidRangeFGM,LongMidRangeFGM,Arc3FGM,Arc3FGA,PenaltyArc3FGA,FG3M,FG3A,SecondChanceFtPoints,PenaltyFG3A,PtsAssisted3s,HeaveAttempts,NonHeaveArc3FGA,NonHeaveArc3FGM,ThreePtAssists,Arc3Assists,Corner3Assists,ShortMidRangeAssists,FTOffRebounds,DefThreePtRebounds,FTDefRebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,BadPassOutOfBoundsTurnovers,BadPassTurnovers,LostBallOutOfBoundsTurnovers,Travels,SecondChanceTurnovers,Clear Path Fouls,Loose Ball Fouls,Blocked3s,BlockedArc3,BlockedLongMidRange,BlockedShortMidRange,DefensiveGoaltends,OffensiveGoaltends,Defensive 3 Seconds Violations,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,FG3APct,AtRimPctBlocked,LongMidRangePctBlocked,DefFTReboundPct,OffFTReboundPct,DefThreePtReboundPct,OffCorner3ReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimPctAssisted,PenaltyArc3Frequency,NonHeaveArc3Accuracy,Avg3ptShotDistance,Corner3FGM,Corner3FGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,SecondChanceFG3M,SecondChanceFG3A,PenaltyFG3M,PtsUnassisted3s,Fg3aBlocked,StepOutOfBoundsTurnovers,3pt And 1 Free Throw Trips,Technical Free Throw Trips,ThreePtShootingFoulsDrawn,SecondChanceFg3Pct,PenaltyFg3Pct,FG3APctBlocked,Arc3PctBlocked,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Accuracy,ThreePtShootingFoulsDrawnPct,Corner3PctBlocked,BlockedCorner3,on
1032,1610612765,Darvin Ham,Darvin Ham,1032,DET,5179.0,86,-5,163,175,88,105,24,338,5.0,10.0,2.0,3.0,3.0,5.0,2.0,1,5.0,13,3.0,13.0,180,2.0,3.0,4.0,3.0,5.0,3.0,9.0,4.0,6.0,4.0,1.0,2.0,2.0,1.0,1.0,4.0,1.0,6.0,8,8,7.0,15,2.0,2.0,2.0,4.0,2.0,5.0,16,1.0,1.0,1.0,9.0,1.0,4.0,1.0,4.0,4.0,4.0,3.0,1.0,9.0,88,5.0,0.4,0.6666666666666666,0.38461538461538464,0.6666666666666666,0.6,0.38461538461538464,0.6666666666666666,0.6,0.38235294117647056,0.5,0.5625,0.07692307692307693,0.5,10.880829015544041,0.5,0.12698412698412698,0.10714285714285714,0.1,0.1095890410958904,0.10606060606060606,0.1,0.2,0.047619047619047616,0.16666666666666666,0.2,0.08333333333333333,0.07692307692307693,0.75,0.7692307692307693,0.5,0.5,0.4,0.15384615384615385,0.07692307692307693,1.0,0.6666666666666666,1.0,0.6,0.7692307692307693,0.5269230769230769,0.6394,0.607,0.25,0.25,0.3076923076923077,0.6923076923076923,3.1923076923076925,0.5398773006134969,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
1112,1610612765,Ben Wallace,Ben Wallace,1112,DET,136332.0,2272,375,4135,4135,1141,979,588,8270,204.0,376.0,62.0,113.0,43.0,72.0,97.0,78,250.0,551,116.0,619.0,4106,66.0,131.0,168.0,55.0,109.0,54.0,164.0,322.0,178.0,88.0,40.0,77.0,102.0,44.0,14.0,229.0,41.0,196.0,404,542,243.0,785,34.0,31.0,14.0,65.0,13.0,73.0,133,11.0,,,273.0,23.0,114.0,35.0,152.0,112.0,153.0,85.0,1.0,164.0,1141,14.0,0.644,0.7815533980582524,0.4537205081669691,0.5038167938931297,0.5045871559633027,0.44991055456171736,0.5038167938931297,0.4782608695652174,0.45182481751824816,0.5283018867924528,0.48520710059171596,0.07259528130671507,0.061855670103092786,15.475206611570249,0.5230769230769231,0.23598130841121495,0.11929397443700548,0.10649350649350649,0.23180970149253732,0.11686390532544379,0.1408199643493761,0.125,0.09584664536741214,0.08712121212121213,0.1835334476843911,0.2864450127877238,0.2506775067750677,0.5555555555555556,0.6726296958855098,0.5425531914893617,0.5930232558139535,0.6568627450980392,0.1735241502683363,0.13953488372093023,0.8625954198473282,0.5486725663716814,0.6260869565217392,0.5972222222222222,0.6869409660107334,0.5084830035971222,0.539337391304348,0.4902216814159293,0.1753846153846154,0.17757009345794392,0.27140549273021003,0.2649434571890145,3.9517241379310346,0.2759371221281741,26.0,20.0,1.0,8.0,6.0,1.0,8.0,36.0,6.0,3.0,3.0,5.0,1.0,25.0,17.0,8.0,19.0,6.0,93.0,45.0,24.0,89.0,52.0,37.0,6.0,20.0,6.0,2.0,7.0,1.0,7.0,1.0,1.0,16.0,24.0,6.0,3.0,1.0,1.0,0.125,0.2,0.014311270125223614,0.0851063829787234,0.02564102564102564,0.4017857142857143,0.03680981595092025,0.2152777777777778,0.1487603305785124,0.21639344262295082,0.2125984251968504,0.09195402298850575,0.26804123711340205,0.2857142857142857,0.5,0.2564102564102564,0.2631578947368421,0.7,0.014311270125223614,0.125,0.125,1.0,0.20967741935483872,0.05217391304347826,0.2,35.412499999999994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
1497,1610612765,Chauncey Billups,Chauncey Billups,1497,DET,143526.0,2392,387,4342,4314,1078,893,607,8656,88.0,167.0,7.0,16.0,22.0,44.0,70.0,208,197.0,445,282.0,1081.0,4283,16.0,37.0,115.0,48.0,101.0,131.0,332.0,134.0,260.0,8.0,27.0,325.0,393.0,146.0,115.0,854.0,10.0,29.0,135,183,41.0,224,83.0,62.0,18.0,145.0,42.0,48.0,149,17.0,,,313.0,13.0,100.0,46.0,9.0,6.0,9.0,3.0,,332.0,1078,20.0,0.3401015228426396,0.3471502590673575,0.44269662921348313,0.43243243243243246,0.4752475247524752,0.5229057591623036,0.6341463414634146,0.5127551020408163,0.5894444444444444,0.6477272727272727,0.6188679245283019,0.060674157303370786,0.07142857142857142,20.607375271149674,0.5724137931034483,0.07470946319867183,0.017251635930993457,0.02364066193853428,0.07991071428571428,0.0185361216730038,0.01855287569573284,0.023952095808383235,0.0109204368174727,0.023972602739726026,0.06930693069306931,0.045563549160671464,0.09438775510204081,0.3333333333333333,0.21858638743455497,0.5269461077844312,0.5866666666666667,0.375,0.09162303664921466,0.27225130890052357,0.1951219512195122,0.4375,0.22448979591836735,0.5,0.6361256544502618,0.49555638998682466,0.5003892857142856,0.4905280104712042,0.12177985948477751,0.18796992481203006,0.10638297872340426,0.3071230342275671,10.22449438202247,0.2482726853984339,27.0,82.0,111.0,264.0,82.0,135.0,319.0,11.0,95.0,285.0,3.0,261.0,111.0,68.0,50.0,18.0,64.0,2.0,44.0,4.0,10.0,70.0,39.0,31.0,31.0,65.0,9.0,1.0,19.0,1.0,4.0,,,1.0,2.0,,,,0.7037037037037037,0.4231974921630094,0.4272151898734177,0.4175392670157068,0.10179640718562874,0.02403846153846154,0.03773584905660377,0.012345679012345678,0.10161662817551963,0.022900763358778626,0.10299003322259136,0.09848484848484848,0.025380710659898477,0.38571428571428573,0.4153846153846154,0.2222222222222222,0.3942307692307692,0.4039408866995074,0.34146341463414637,0.34554973821989526,0.42045454545454547,0.42366412213740456,0.6576576576576577,0.14285714285714285,0.41836734693877553,0.42528735632183906,25.628840125391847,24.0,55.0,6.0,8.0,3.0,13.0,18.0,37.0,32.0,24.0,45.0,35.0,120.0,2.0,2.0,1.0,23.0,4.0,0.5333333333333333,0.3684210526315789,0.006269592476489028,0.007575757575757576,0.07198952879581152,0.43636363636363634,0.43636363636363634,0.9166666666666666,0.0975609756097561,0.75,1.0,0.45121951219512196,0.4864864864864865,0.8888888888888888,0.0663265306122449,0.23076923076923078,0.3902439024390244,0.012422360248447204,,,True
1888,1610612765,Richard Hamilton,Richard Hamilton,1888,DET,143838.0,2397,486,4386,4338,1142,933,624,8724,144.0,248.0,16.0,40.0,40.0,62.0,240.0,364,397.0,852,282.0,1160.0,4333,45.0,104.0,131.0,88.0,187.0,128.0,316.0,456.0,338.0,26.0,65.0,251.0,301.0,142.0,77.0,652.0,14.0,43.0,140,184,60.0,244,98.0,68.0,27.0,166.0,46.0,54.0,193,29.0,,,335.0,17.0,119.0,46.0,8.0,1.0,9.0,5.0,1.0,316.0,1142,25.0,0.5743073047858942,0.59375,0.465962441314554,0.4326923076923077,0.47058823529411764,0.46405919661733613,0.43388429752066116,0.4392523364485981,0.5210237659963437,0.4777777777777778,0.5491228070175439,0.07629107981220658,0.0625,24.547048509643485,0.5903614457831325,0.07860752386299831,0.025175644028103045,0.03482587064676617,0.08036117381489842,0.027014218009478674,0.03486238532110092,0.01603206412825651,0.024096385542168676,0.021660649819494584,0.06666666666666667,0.08450704225352113,0.08441558441558442,0.5555555555555556,0.26215644820295986,0.5806451612903226,0.7128712871287128,0.6111111111111112,0.2536997885835095,0.38477801268498946,0.3305785123966942,0.4,0.2897196261682243,0.6451612903225806,0.36152219873150104,0.46109024390243913,0.47869752475247523,0.45874716981132085,0.11354961832061068,0.12473794549266247,0.11293103448275862,0.27241379310344827,10.312676056338033,0.2603739170086639,110.0,143.0,10.0,44.0,14.0,28.0,94.0,26.0,27.0,84.0,1.0,43.0,10.0,50.0,28.0,22.0,32.0,3.0,38.0,6.0,16.0,63.0,47.0,16.0,23.0,71.0,6.0,5.0,16.0,,6.0,1.0,1.0,5.0,2.0,,,4.0,1.0,0.2978723404255319,0.3010752688172043,0.09936575052854123,0.18548387096774194,0.01098901098901099,0.05217391304347826,0.01818181818181818,0.08755760368663594,0.064,0.08169934640522876,0.1015625,0.035794183445190156,0.4583333333333333,0.4888888888888889,0.42727272727272725,0.39285714285714285,0.3972222222222222,0.6503496503496503,0.046511627906976744,0.22727272727272727,0.23255813953488372,1.0,0.5,0.06542056074766354,0.23255813953488372,24.98404255319149,18.0,50.0,3.0,11.0,3.0,13.0,2.0,6.0,1.0,5.0,17.0,4.0,,2.0,,,22.0,,0.29411764705882354,0.14814814814814814,0.02127659574468085,0.022727272727272728,0.052854122621564484,0.36,0.3673469387755102,1.0,0.09090909090909091,0.2727272727272727,1.0,0.049586776859504134,0.3333333333333333,1.0,0.06074766355140187,0.23076923076923078,0.07142857142857142,,0.02,,True
2419,1610612765,Tayshaun Prince,Tayshaun Prince,2419,DET,182618.0,3044,435,5529,5512,1539,1331,789,11041,219.0,337.0,47.0,80.0,53.0,95.0,220.0,268,422.0,825,221.0,1206.0,5504,70.0,134.0,190.0,102.0,215.0,91.0,334.0,494.0,350.0,50.0,53.0,198.0,247.0,86.0,77.0,543.0,18.0,109.0,216,302,133.0,435,82.0,53.0,32.0,135.0,23.0,93.0,161,13.0,,,274.0,29.0,129.0,20.0,67.0,54.0,71.0,43.0,1.0,334.0,1539,16.0,0.5853080568720379,0.6221662468513854,0.5115151515151515,0.5223880597014925,0.4744186046511628,0.5114226375908619,0.5163398692810458,0.4727626459143969,0.5549399815327793,0.5621301775147929,0.5372168284789643,0.06424242424242424,0.05909090909090909,18.81081081081081,0.6074074074074074,0.09612817089452604,0.05020727775218793,0.03536345776031434,0.0992831541218638,0.047388059701492534,0.04447632711621234,0.06188925081433225,0.046511627906976744,0.037142857142857144,0.09164420485175202,0.08538899430740038,0.10531697341513292,0.6056338028169014,0.34994807892004154,0.6498516320474778,0.7348993288590604,0.6164383561643836,0.2284527518172378,0.2782969885773624,0.5228758169934641,0.5875,0.36964980544747084,0.5578947368421052,0.4932502596053998,0.4824798336798339,0.5052396296296295,0.47601945525291806,0.1213546566321731,0.13945945945945945,0.15754560530679934,0.2769485903814262,8.305818181818184,0.27835051546391754,96.0,107.0,17.0,61.0,19.0,47.0,138.0,32.0,42.0,138.0,1.0,60.0,17.0,49.0,33.0,16.0,35.0,6.0,61.0,25.0,28.0,56.0,44.0,12.0,19.0,50.0,8.0,6.0,16.0,,8.0,4.0,3.0,8.0,5.0,3.0,2.0,1.0,0.9787234042553191,0.34057971014492755,0.34306569343065696,0.14330218068535824,0.11572700296735905,0.0037313432835820895,0.16447368421052633,0.028037383177570093,0.11233885819521179,0.031446540880503145,0.11497326203208556,0.10650887573964497,0.06526806526806526,0.43636363636363634,0.463768115942029,0.375,0.39925373134328357,0.40074906367041196,0.7102803738317757,0.06334371754932502,0.2786885245901639,0.2833333333333333,0.9411764705882353,0.23404255319148937,0.07392996108949416,0.2833333333333333,24.42463768115942,30.0,77.0,2.0,8.0,8.0,23.0,4.0,11.0,5.0,6.0,19.0,13.0,3.0,1.0,1.0,,5.0,,0.3157894736842105,0.30952380952380953,0.007246376811594203,0.01639344262295082,0.07995846313603323,0.38961038961038963,0.38961038961038963,1.0,0.05228758169934641,0.25,1.0,0.0718954248366013,0.36363636363636365,1.0,0.08949416342412451,0.34782608695652173,0.2631578947368421,,,1.0,True
2306,1610612765,Carlos Arroyo,Carlos Arroyo,2306,DET,20665.0,344,2,618,618,239,201,100,1236,11.0,27.0,1.0,4.0,2.0,9.0,9.0,47,25.0,83,29.0,79.0,612,1.0,10.0,3.0,7.0,25.0,16.0,30.0,24.0,26.0,2.0,5.0,55.0,63.0,22.0,24.0,134.0,1.0,8.0,17,19,9.0,28,15.0,7.0,3.0,22.0,8.0,10.0,31,3.0,,,36.0,1.0,12.0,6.0,1.0,,1.0,,,30.0,239,4.0,0.48,0.5,0.30120481927710846,0.1,0.28,0.2840909090909091,0.1,0.25,0.36666666666666664,0.13636363636363635,0.38461538461538464,0.060240963855421686,,17.096336499321573,0.6818181818181818,0.06772908366533864,0.029411764705882353,0.018867924528301886,0.06109324758842444,0.027692307692307693,0.03488372093023256,0.017241379310344827,0.03125,0.02702702702702703,0.039473684210526314,0.047619047619047616,0.09821428571428571,,0.3068181818181818,0.4074074074074074,0.5,0.36363636363636365,0.10227272727272728,0.5340909090909091,0.4,0.25,0.32142857142857145,0.2222222222222222,0.36363636363636365,0.4448971590909091,0.49920000000000003,0.4405696428571428,0.12121212121212122,0.1276595744680851,0.0379746835443038,0.379746835443038,11.024096385542167,0.38673139158576053,2.0,12.0,,3.0,2.0,,5.0,1.0,3.0,,,3.0,,8.0,7.0,1.0,9.0,,2.0,,1.0,10.0,8.0,2.0,,12.0,1.0,1.0,1.0,,,,,,1.0,,,,,,,0.056818181818181816,0.18518518518518517,,,,0.03333333333333333,,0.030303030303030304,0.037037037037037035,0.017543859649122806,0.2222222222222222,0.2222222222222222,,0.2553191489361702,0.2553191489361702,0.6666666666666666,0.03409090909090909,,,,,0.07142857142857142,,24.72,,2.0,,,,1.0,,,,,,,,,,,2.0,,,,,,0.022727272727272728,,,,,,,,,,0.03571428571428571,,,,,,True
283,1610612765,Lindsey Hunter,Lindsey Hunter,283,DET,37412.0,624,18,1118,1151,420,429,180,2269,21.0,49.0,5.0,8.0,9.0,17.0,11.0,52,40.0,112,18.0,149.0,1163,6.0,12.0,18.0,12.0,32.0,9.0,45.0,38.0,42.0,8.0,8.0,65.0,75.0,34.0,20.0,160.0,4.0,15.0,43,50,20.0,70,16.0,11.0,4.0,27.0,12.0,20.0,60,3.0,,,21.0,1.0,6.0,5.0,4.0,3.0,6.0,4.0,,45.0,420,11.0,0.475,0.5277777777777778,0.35714285714285715,0.5,0.375,0.40683229813664595,0.5,0.375,0.43567251461988304,0.5625,0.42452830188679247,0.07142857142857142,0.09090909090909091,14.820359281437126,0.5925925925925926,0.1026252983293556,0.03225806451612903,0.041666666666666664,0.09315589353612168,0.0338680926916221,0.03333333333333333,,0.05128205128205128,0.04411764705882353,0.1037037037037037,0.09375,0.10638297872340426,0.6666666666666666,0.30434782608695654,0.42857142857142855,0.4883720930232558,0.23809523809523808,0.06832298136645963,0.32298136645962733,0.5333333333333333,0.625,0.3541666666666667,0.5294117647058824,0.6086956521739131,0.4906565624999999,0.49247499999999994,0.490218085106383,0.03614457831325301,0.05128205128205128,0.12080536912751678,0.30201342281879195,9.82678571428571,0.3756708407871199,2.0,17.0,10.0,34.0,12.0,17.0,49.0,3.0,16.0,51.0,1.0,33.0,10.0,10.0,5.0,5.0,11.0,1.0,6.0,1.0,3.0,38.0,15.0,23.0,3.0,12.0,1.0,3.0,4.0,,,2.0,,1.0,,,,,1.0,0.3469387755102041,0.3541666666666667,0.30434782608695654,0.12244897959183673,0.019230769230769232,0.020833333333333332,0.02857142857142857,0.056074766355140186,0.03571428571428571,0.07692307692307693,,0.03296703296703297,0.18181818181818182,0.2,,0.3269230769230769,0.3333333333333333,0.8235294117647058,0.2111801242236025,0.29411764705882354,0.29411764705882354,1.0,,0.25,0.30303030303030304,25.642857142857142,7.0,15.0,1.0,1.0,1.0,4.0,,2.0,3.0,1.0,3.0,4.0,,,1.0,,,,0.3333333333333333,0.25,,,0.09316770186335403,0.4666666666666667,0.4666666666666667,1.0,0.06666666666666667,1.0,1.0,0.13333333333333333,,,0.08333333333333333,0.25,0.25,,,2.0,True
686,1610612765,Antonio McDyess,Antonio McDyess,686,DET,70274.0,1171,75,2099,2082,639,538,325,4181,83.0,130.0,16.0,40.0,24.0,35.0,106.0,150,202.0,386,82.0,486.0,2165,28.0,64.0,73.0,54.0,108.0,35.0,143.0,304.0,100.0,28.0,22.0,34.0,46.0,17.0,12.0,104.0,27.0,90.0,160,207,122.0,329,27.0,28.0,12.0,55.0,13.0,63.0,134,12.0,,,126.0,6.0,53.0,13.0,38.0,21.0,38.0,23.0,3.0,143.0,639,10.0,0.7524752475247525,0.8085106382978723,0.5233160621761658,0.4375,0.5,0.5219638242894057,0.4307692307692308,0.4954128440366973,0.5436241610738255,0.48026315789473684,0.5335820895522388,0.05699481865284974,0.04716981132075472,20.120240480961925,0.4909090909090909,0.19536019536019536,0.10688836104513064,0.15254237288135594,0.1811740890688259,0.11481844946025516,0.13168724279835392,0.1145374449339207,0.08602150537634409,0.1557377049180328,0.2,0.2028985507246377,0.1880108991825613,0.6052631578947368,0.3359173126614987,0.6384615384615384,0.7094017094017094,0.7590361445783133,0.2739018087855297,0.3875968992248062,0.6153846153846154,0.4,0.3211009174311927,0.6857142857142857,0.3385012919896641,0.45185891472868206,0.49925789473684207,0.44321009174311926,0.12211981566820276,0.12240184757505773,0.15020576131687244,0.294238683127572,9.066321243523314,0.30443068127679845,51.0,68.0,,1.0,1.0,,1.0,17.0,1.0,,,1.0,,12.0,8.0,4.0,5.0,5.0,19.0,28.0,4.0,36.0,25.0,11.0,2.0,15.0,2.0,8.0,7.0,,16.0,,,2.0,15.0,4.0,,2.0,,,,0.002583979328165375,0.1,0.02666666666666667,0.417910447761194,0.058823529411764705,0.11242603550295859,0.14545454545454545,0.12727272727272726,0.0847457627118644,0.025,0.4811320754716981,0.504950495049505,0.5686274509803921,0.4533333333333333,0.4657534246575342,0.8823529411764706,0.002583979328165375,,,,0.1875,0.009174311926605505,,26.1,,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,0.015384615384615385,,,,,,,,,True
739,1610612765,Rasheed Wallace,Rasheed Wallace,739,DET,134769.0,2246,399,4083,4054,920,812,578,8137,129.0,222.0,58.0,95.0,27.0,49.0,265.0,209,336.0,696,107.0,953.0,4007,74.0,133.0,199.0,63.0,144.0,50.0,224.0,406.0,266.0,94.0,33.0,93.0,112.0,56.0,21.0,243.0,20.0,126.0,293,391,148.0,539,61.0,40.0,16.0,101.0,23.0,109.0,187,11.0,,,155.0,15.0,69.0,16.0,98.0,60.0,98.0,61.0,,224.0,920,17.0,0.6041666666666666,0.7024221453287197,0.4827586206896552,0.556390977443609,0.4375,0.4752808988764045,0.5681818181818182,0.45077720207253885,0.49635416666666665,0.603030303030303,0.49777777777777776,0.04741379310344827,0.045283018867924525,22.243186582809223,0.6039603960396039,0.17513448894202033,0.07904642409033877,0.04950495049504951,0.17754318618042225,0.07307307307307308,0.100990099009901,0.06794055201698514,0.06957928802588997,0.039285714285714285,0.13035714285714287,0.1802030456852792,0.20723226703755215,0.6224489795918368,0.24943820224719102,0.581081081081081,0.6323529411764706,0.5813953488372093,0.29775280898876405,0.2348314606741573,0.6168831168831169,0.6105263157894737,0.2538860103626943,0.5510204081632653,0.46741573033707867,0.458708229988726,0.5136670454545454,0.44973421052631585,0.07309322033898305,0.092,0.2088142707240294,0.23504721930745015,8.848132183908046,0.22532451628704384,118.0,89.0,52.0,153.0,40.0,58.0,194.0,24.0,49.0,165.0,2.0,151.0,52.0,19.0,11.0,8.0,16.0,2.0,77.0,21.0,20.0,54.0,36.0,18.0,16.0,45.0,7.0,2.0,10.0,,10.0,,,2.0,36.0,3.0,2.0,,0.9482758620689655,0.29896907216494845,0.3020833333333333,0.21797752808988763,0.08108108108108109,0.014354066985645933,0.21,0.013422818791946308,0.1873479318734793,0.07258064516129033,0.18571428571428572,0.19083969465648856,0.04395604395604396,0.44528301886792454,0.466403162055336,0.5254237288135594,0.4258373205741627,0.4320388349514563,0.7415730337078652,0.17191011235955056,0.33986928104575165,0.33986928104575165,0.9423076923076923,0.22413793103448276,0.20725388601036268,0.3443708609271523,25.622680412371135,6.0,41.0,,2.0,2.0,9.0,9.0,19.0,14.0,9.0,21.0,16.0,9.0,,,,,,0.42857142857142855,0.32653061224489793,,,0.046067415730337076,0.14634146341463414,0.14634146341463414,1.0,0.012987012987012988,,,0.12337662337662338,0.47368421052631576,1.0,0.046632124352331605,0.2222222222222222,0.35,,,,True
2798,1610612765,Horace Jenkins,Horace Jenkins,2798,DET,1878.0,31,-4,61,61,34,19,3,122,4.0,4.0,,,3.0,3.0,,2,4.0,6,4.0,12.0,46,,,,3.0,4.0,2.0,8.0,6.0,2.0,,,2.0,2.0,,1.0,4.0,,,1,2,,2,1.0,2.0,1.0,3.0,1.0,,2,,,,5.0,1.0,3.0,,,,,,,8.0,34,,0.75,0.75,0.6666666666666666,,0.75,0.5,,0.5,0.6,,0.5714285714285714,,,20.0,0.3333333333333333,0.03333333333333333,,,0.05128205128205128,,,,,,,,0.06666666666666667,,0.5,1.0,1.0,0.75,,0.25,,,0.5,1.0,0.75,0.582025,,0.5935,0.3,0.375,,0.6666666666666666,5.866666666666667,0.5573770491803278,,,,1.0,1.0,,2.0,,2.0,,,1.0,,,,,1.0,,1.0,,,,,,2.0,,,,,,,,,,,,,,,,,0.25,,,,,0.1111111111111111,,0.14285714285714285,,,,,,,,,0.125,,,,,0.16666666666666666,,23.4,,1.0,,,,1.0,,,,,,,,,,,,,,,,,0.125,,,,,,,,,,0.16666666666666666,,,,,,True
