EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGA,FG2M,FG2A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsPutbacks,TwoPtAssists,Assists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,Steals,BadPassSteals,BadPassOutOfBoundsTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,Travels,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,Usage,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffShortMidRangeReboundPct,OffCorner3ReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,AtRimFG3AFrequency,ShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,PenaltyOffPossPct,PenaltyAtRimFGM,PenaltyAtRimFGA,LongMidRangeFGM,Corner3FGM,Corner3FGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG3M,FG3A,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,ThreePtAssists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,FTOffRebounds,FTDefRebounds,SelfOReb,LostBallSteals,LiveBallTurnovers,BadPassTurnovers,LostBallTurnovers,SecondChanceTurnovers,Offensive Fouls,NonShootingFoulsDrawn,Blocked2s,BlockedLongMidRange,BlockedShortMidRange,Blocks,RecoveredBlocks,3SecondViolations,Defensive 3 Seconds Violations,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,FG3APct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,LiveBallTurnoverPct,DefFTReboundPct,OffFTReboundPct,OffAtRimReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,SelfORebPct,BlocksRecoveredPct,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyArc3Frequency,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,SecondChanceShotQualityAvg,Avg3ptShotDistance,PenaltyCorner3FGM,PtsUnassisted3s,Fg3aBlocked,Technical Free Throw Trips,ThreePtShootingFoulsDrawn,Blocked3s,BlockedArc3,BlockedAtRim,DefensiveGoaltends,OffensiveGoaltends,FG3APctBlocked,LongMidRangePctBlocked,Arc3PctBlocked,PenaltyCorner3Accuracy,ThreePtShootingFoulsDrawnPct,HeaveAttempts,StepOutOfBoundsTurnovers,Corner3PctBlocked,3pt And 1 Free Throw Trips,Clear Path Fouls,BlockedCorner3,on
1052,1610612762,Ben Handlogten,Ben Handlogten,1052,UTA,3267.0,54,-8.0,95,98,21,43,6,193,7,8,1.0,1.0,1.0,2,4,8,14,1,17,114,1.0,1.0,2.0,1,1,2,14,2,2.0,1,1,1,2,1.0,1.0,2.0,6,8,2.0,10,1.0,1.0,1.0,3,1.0,1.0,3,1,6,9,1.0,1,1.0,1,2,21,1.0,0.875,1.0,0.5714285714285714,1.0,1.0,0.5714285714285714,1.0,1.0,0.6071428571428571,1.0,1.0,16.831683168316832,0.2222222222222222,0.047619047619047616,0.18181818181818182,0.1111111111111111,0.21052631578947367,0.06666666666666667,0.14285714285714285,0.3333333333333333,0.3333333333333333,0.21428571428571427,0.1,1.0,0.5714285714285714,0.875,0.875,0.8571428571428571,0.14285714285714285,0.5,0.5,1.0,0.2857142857142857,1.0,1.0,0.5714285714285714,0.5167142857142857,0.334,0.07142857142857142,0.07142857142857142,0.11764705882352941,0.11764705882352941,6.357142857142856,0.22105263157894736,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
1723,1610612762,Matt Harpring,Matt Harpring,1723,UTA,39275.0,655,45.0,1186,1192,473,488,148,2378,52,87,11.0,22.0,6.0,26,59,86,172,59,237,1266,14.0,32.0,45.0,30,60,88,126,46,12.0,34,41,15,89,6.0,30.0,29.0,45,84,39.0,123,14.0,9.0,6.0,22,,3.0,35,14,25,67,7.0,71,9.0,35,88,473,13.0,0.7325581395348837,0.7875,0.5,0.4375,0.5,0.4810810810810811,0.4857142857142857,0.4701492537313433,0.5486111111111112,0.5487804878048781,0.55,18.34795321637427,0.11568123393316196,0.072992700729927,0.19078947368421054,0.06,0.1367837338262477,0.07045009784735812,0.05555555555555555,0.1111111111111111,0.0967741935483871,0.16,0.19469026548672566,0.1794871794871795,0.4702702702702703,0.5977011494252874,0.6842105263157895,0.6730769230769231,0.14054054054054055,0.23076923076923078,0.2608695652173913,0.8333333333333334,0.31891891891891894,0.6285714285714286,0.5,0.5405405405405406,0.49557783783783776,0.4950052238805971,0.16587677725118483,0.17676767676767677,0.189873417721519,0.37130801687763715,7.820930232558137,0.3988195615514334,17.0,29.0,28.0,1.0,8.0,1.0,2.0,4.0,1.0,5.0,1.0,1.0,1.0,3.0,2.0,13.0,2.0,3.0,11.0,1.0,7.0,25.0,6.0,5.0,1.0,14.0,7.0,5.0,2.0,17.0,2.0,3.0,10.0,3.0,5.0,13.0,9.0,4.0,3.0,8.0,5.0,4.0,2.0,2.0,4.0,1.0,1.0,2.0,1.0,0.15384615384615385,0.6666666666666666,0.14285714285714285,0.15384615384615385,0.07027027027027027,0.08139534883720931,0.12643678160919541,0.11538461538461539,0.37142857142857144,0.20833333333333334,0.06818181818181818,0.04918032786885246,0.09547738693467336,0.0410958904109589,0.06611570247933884,0.036585365853658534,0.25,0.4745762711864407,0.4745762711864407,0.8214285714285714,0.043243243243243246,0.125,0.125,1.0,0.02702702702702703,0.2,0.2,1.0,0.2727272727272727,0.05714285714285714,0.5,1.0,0.02857142857142857,1.0,1.0,0.43283582089552236,0.5862068965517241,0.05970149253731343,0.04477611940298507,0.3333333333333333,0.2,0.5466350000000001,23.938461538461542,,,,,,,,,,,,,,,,,,,,,,True
1905,1610612762,Andrei Kirilenko,Andrei Kirilenko,1905,UTA,81191.0,1353,89.0,2486,2490,822,903,307,4976,121,191,28.0,49.0,20.0,52,100,184,343,203,640,2580,33.0,60.0,111.0,57,95,204,240,128,44.0,121,132,39,275,6.0,82.0,41.0,97,166,89.0,255,67.0,46.0,8.0,36,2.0,5.0,90,22,50,101,3.0,259,24.0,117,204,822,15.0,0.6521739130434783,0.7407407407407407,0.5364431486880467,0.55,0.6,0.5202380952380953,0.5454545454545454,0.559322033898305,0.5962616822429907,0.6235955056179775,0.6415094339622641,21.764911056853855,0.11060433295324971,0.08884073672806067,0.1576923076923077,0.033707865168539325,0.12137203166226913,0.07992733878292461,0.08585858585858586,0.06382978723404255,0.10328638497652583,0.1358974358974359,0.13989637305699482,0.208955223880597,0.45476190476190476,0.6335078534031413,0.7076023391812866,0.6776859504132231,0.12380952380952381,0.38461538461538464,0.425531914893617,0.45,0.23809523809523808,0.7424242424242424,0.5714285714285714,0.638095238095238,0.5039026252983292,0.5037410256410256,0.23106796116504855,0.268348623853211,0.1734375,0.31875,6.9376093294460635,0.33065164923572005,42.0,62.0,43.0,1.0,9.0,,,4.0,22.0,68.0,2.0,6.0,5.0,19.0,23.0,77.0,2.0,6.0,39.0,6.0,23.0,72.0,63.0,68.0,22.0,27.0,11.0,2.0,9.0,74.0,8.0,1.0,28.0,7.0,21.0,54.0,35.0,19.0,7.0,13.0,20.0,131.0,15.0,41.0,136.0,86.0,1.0,,0.9130434782608695,0.2987012987012987,0.3333333333333333,0.2608695652173913,0.2987012987012987,0.18333333333333332,0.07871720116618076,0.10471204188481675,0.09615384615384616,0.6,0.28865979381443296,0.012195121951219513,0.1347517730496454,0.060948081264108354,0.022900763358778626,0.08029197080291971,0.03910614525139665,0.6323529411764706,0.43,0.4387755102040816,0.6744186046511628,0.02142857142857143,0.1111111111111111,0.1111111111111111,1.0,0.1619047619047619,0.3235294117647059,0.3283582089552239,0.9090909090909091,0.21428571428571427,,,,0.09090909090909091,0.3333333333333333,1.0,0.5254237288135594,0.6774193548387096,0.03389830508474576,0.16101694915254236,0.2631578947368421,0.3235294117647059,0.5462875,24.759740259740262,1.0,6.0,1.0,3.0,2.0,5.0,5.0,75.0,2.0,2.0,0.012987012987012988,0.02,0.014705882352941176,0.25,0.02531645569620253,,,,,,,True
1921,1610612762,Gordan Giricek,Gordan Giricek,1921,UTA,27259.0,454,90.0,837,833,223,262,101,1670,23,38,,1.0,14.0,28,86,74,152,37,224,818,5.0,11.0,14.0,12,34,51,94,54,,32,35,11,73,,3.0,8.0,26,34,3.0,37,14.0,8.0,4.0,9,1.0,3.0,23,7,21,44,1.0,41,4.0,17,51,223,7.0,0.6351351351351351,0.6351351351351351,0.4868421052631579,0.45454545454545453,0.35294117647058826,0.5137362637362637,0.5,0.4,0.553030303030303,0.5,0.4716981132075472,23.020833333333336,0.08024691358024691,0.00967741935483871,0.09411764705882353,,0.08312958435207823,0.008356545961002786,,,0.06818181818181818,0.07801418439716312,0.11666666666666667,0.04,0.2087912087912088,0.6052631578947368,0.7419354838709677,0.8260869565217391,0.15384615384615385,0.5,0.5185185185185185,0.21428571428571427,0.4725274725274725,0.07692307692307693,,0.37362637362637363,0.4687256906077348,0.4833488636363636,0.08717948717948718,0.10303030303030303,0.0625,0.22767857142857142,13.001315789473686,0.26642771804062126,5.0,9.0,37.0,3.0,9.0,,,6.0,10.0,21.0,1.0,2.0,2.0,5.0,13.0,30.0,1.0,2.0,1.0,4.0,11.0,15.0,36.0,20.0,10.0,11.0,3.0,3.0,,17.0,4.0,,,1.0,6.0,14.0,8.0,6.0,3.0,,3.0,3.0,1.0,1.0,3.0,1.0,,,0.9230769230769231,0.43333333333333335,0.5,0.36363636363636365,0.4482758620689655,0.16483516483516483,0.07236842105263158,0.18421052631578946,0.03571428571428571,0.6086956521739131,,,0.010101010101010102,0.013793103448275862,,0.09473684210526316,0.012195121951219513,0.3333333333333333,0.43023255813953487,0.4457831325301205,0.6756756756756757,0.04945054945054945,0.3333333333333333,0.3333333333333333,1.0,0.11538461538461539,0.47619047619047616,0.47619047619047616,0.9,,,,,0.15384615384615385,0.5,1.0,0.2,0.5555555555555556,0.13333333333333333,0.1111111111111111,0.4,0.5,0.41401666666666664,24.843333333333337,2.0,3.0,,5.0,,,,1.0,,,,0.03488372093023256,,0.3333333333333333,,1.0,,,,,,True
458,1610612762,Howard Eisley,Howard Eisley,458,UTA,29470.0,491,61.0,892,893,324,341,123,1785,9,19,,1.0,2.0,7,58,38,84,32,123,896,4.0,8.0,10.0,13,27,56,32,44,,79,89,35,188,,5.0,11.0,25,38,6.0,44,17.0,5.0,4.0,9,1.0,1.0,32,10,18,45,1.0,40,,8,56,324,8.0,0.42105263157894735,0.42105263157894735,0.4523809523809524,0.5,0.48148148148148145,0.41743119266055045,0.4,0.3902439024390244,0.47674418604651164,0.4166666666666667,0.5,15.48076923076923,0.07739938080495357,0.01597444089456869,0.11,,0.0851063829787234,0.01278772378516624,0.018518518518518517,,0.1016949152542373,0.042682926829268296,0.09090909090909091,0.17391304347826086,0.1743119266055046,0.47368421052631576,0.5,0.3333333333333333,0.06422018348623854,0.2857142857142857,0.3333333333333333,,0.5321100917431193,0.1,,0.4036697247706422,0.44644907407407397,0.45089125,0.06837606837606838,0.08695652173913043,0.08130081300813008,0.45528455284552843,13.896428571428569,0.3632286995515695,3.0,6.0,27.0,1.0,4.0,,,1.0,4.0,21.0,,2.0,2.0,13.0,5.0,25.0,,2.0,2.0,2.0,14.0,24.0,15.0,20.0,4.0,2.0,10.0,6.0,4.0,32.0,12.0,1.0,2.0,,12.0,23.0,18.0,5.0,2.0,1.0,12.0,3.0,2.0,1.0,3.0,2.0,,,1.0,0.2,,0.14285714285714285,0.20833333333333334,0.22935779816513763,0.023809523809523808,0.05263157894736842,0.14285714285714285,0.71875,0.047619047619047616,0.04,0.009433962264150943,0.0196078431372549,,0.12,,0.6666666666666666,0.46551724137931033,0.46551724137931033,0.48148148148148145,0.03669724770642202,0.25,0.25,1.0,0.1926605504587156,0.19047619047619047,0.19047619047619047,1.0,,,,,0.2,,,0.14634146341463414,0.5,0.024390243902439025,0.3170731707317073,0.15384615384615385,0.2,0.45638749999999995,25.727999999999998,,,,,,,,,,,,,,,,1.0,1.0,,,,,True
988,1610612762,Randy Livingston,Randy Livingston,988,UTA,1644.0,27,,52,52,30,45,7,104,1,3,,,,1,3,2,7,3,7,57,,,,1,4,2,2,2,,7,7,4,14,,,,1,1,,1,2.0,,,1,,,2,2,3,7,1.0,3,1.0,2,2,30,3.0,0.5,0.5,0.2857142857142857,,0.25,0.2857142857142857,,0.25,0.4375,,0.25,16.666666666666668,0.09090909090909091,,,,0.045454545454545456,,,,,0.16666666666666666,,,0.42857142857142855,0.3333333333333333,0.5,,0.14285714285714285,,,,0.42857142857142855,,,0.42857142857142855,0.45185714285714285,0.45045,0.25,0.25,,0.2857142857142857,10.571428571428571,0.5769230769230769,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,3.0,,,,,2.0,1.0,1.0,,,,,1.0,,1.0,1.0,,,,,,,,,,0.14285714285714285,0.3333333333333333,,0.5,,,,,,,,,0.3333333333333333,0.3333333333333333,1.0,,,,,,,,,,,,,,,,0.25,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,True
1952,1610612762,Raja Bell,Raja Bell,1952,UTA,44896.0,748,-7.0,1368,1374,474,546,177,2742,25,37,6.0,7.0,8.0,21,165,104,223,60,325,1458,13.0,22.0,37.0,34,69,123,168,40,6.0,33,36,12,75,7.0,9.0,16.0,36,57,19.0,76,18.0,7.0,8.0,16,,1.0,26,5,43,88,,81,4.0,23,123,474,16.0,0.8076923076923077,0.8316831683168316,0.4663677130044843,0.5909090909090909,0.4927536231884058,0.47833935018050544,0.625,0.48314606741573035,0.5160256410256411,0.6379310344827587,0.555045871559633,21.324921135646687,0.0784313725490196,0.016791044776119403,0.10457516339869281,0.06930693069306931,0.08496732026143791,0.02511773940345369,0.017543859649122806,0.07407407407407407,0.07476635514018691,0.08333333333333333,0.13043478260869565,0.02631578947368421,0.13357400722021662,0.6756756756756757,0.7352941176470589,0.6,0.07581227436823104,0.38095238095238093,0.47058823529411764,0.75,0.5956678700361011,0.25,0.8571428571428571,0.3285198555956679,0.4624460144927536,0.47092840909090905,0.08389261744966443,0.09504132231404959,0.11384615384615385,0.37846153846153846,15.182959641255605,0.34649122807017546,11.0,16.0,71.0,11.0,28.0,,2.0,11.0,8.0,26.0,3.0,4.0,2.0,9.0,19.0,54.0,3.0,6.0,2.0,6.0,20.0,37.0,57.0,25.0,8.0,9.0,3.0,1.0,2.0,15.0,6.0,3.0,5.0,,11.0,10.0,8.0,2.0,,4.0,14.0,2.0,1.0,,2.0,,,,1.0,0.35185185185185186,0.5,0.3,0.3584905660377358,0.19494584837545126,0.04035874439461883,0.08108108108108109,0.19047619047619047,0.38461538461538464,0.08196721311475409,0.06818181818181818,0.033112582781456956,0.007380073800738007,0.06756756756756757,0.07432432432432433,,,0.4303030303030303,0.43558282208588955,0.8873239436619719,0.10108303249097472,0.39285714285714285,0.4074074074074074,1.0,0.09386281588447654,0.3076923076923077,0.3076923076923077,1.0,0.5,0.07142857142857142,,,0.14285714285714285,0.75,1.0,0.1797752808988764,0.6875,0.12359550561797752,0.10112359550561797,0.2222222222222222,0.32,0.47199375,24.72592592592592,4.0,,1.0,5.0,2.0,,,1.0,,,0.018518518518518517,0.012121212121212121,,0.36363636363636365,0.03571428571428571,1.0,,0.03571428571428571,,,,True
2693,1610612762,Keith McLeod,Keith McLeod,2693,UTA,29274.0,488,-14.0,894,902,263,323,101,1796,10,25,,2.0,3.0,14,70,40,109,35,139,962,1.0,9.0,5.0,14,29,64,26,54,,72,83,40,177,2.0,6.0,9.0,32,41,9.0,50,15.0,12.0,5.0,13,,,31,5,27,50,,47,1.0,15,64,263,8.0,0.325,0.325,0.3669724770642202,0.1111111111111111,0.4827586206896552,0.38235294117647056,0.09090909090909091,0.524390243902439,0.439873417721519,0.19230769230769232,0.5818181818181818,18.45703125,0.09968847352024922,0.017699115044247787,0.10843373493975904,0.03773584905660377,0.10148514851485149,0.02040816326530612,0.024390243902439025,,0.08888888888888889,0.07086614173228346,0.1,0.13043478260869565,0.18382352941176472,0.4,0.625,0.2,0.10294117647058823,0.21428571428571427,0.25,0.3333333333333333,0.5147058823529411,0.18181818181818182,,0.38235294117647056,0.4566440740740741,0.45577625,0.11258278145695365,0.12195121951219512,0.03597122302158273,0.460431654676259,13.644036697247707,0.2941834451901566,4.0,8.0,27.0,,1.0,,,,8.0,26.0,,2.0,5.0,12.0,8.0,27.0,,2.0,3.0,5.0,12.0,21.0,9.0,25.0,8.0,11.0,11.0,11.0,,27.0,5.0,1.0,,,3.0,18.0,16.0,2.0,2.0,7.0,7.0,4.0,1.0,1.0,4.0,1.0,,1.0,0.375,0.2962962962962963,,0.4166666666666667,0.3076923076923077,0.19852941176470587,0.10091743119266056,0.36,0.14285714285714285,0.5806451612903226,,0.030303030303030304,0.042105263157894736,,0.04878048780487805,0.14423076923076922,,0.25,0.38571428571428573,0.38571428571428573,0.37037037037037035,0.007352941176470588,,,,0.19117647058823528,0.3076923076923077,0.3076923076923077,0.375,,,,,0.18181818181818182,,,0.1951219512195122,0.5,,0.2926829268292683,0.4166666666666667,0.32,0.43883,25.57037037037037,,15.0,,,2.0,,,2.0,,,,,,,0.07142857142857142,1.0,,,1.0,,,True
2745,1610612762,Kirk Snyder,Kirk Snyder,2745,UTA,9109.0,152,-8.0,282,284,109,93,31,566,9,24,1.0,7.0,1.0,2,15,14,41,14,57,299,1.0,9.0,2.0,9,19,29,20,8,2.0,5,6,2,13,3.0,3.0,1.0,14,16,6.0,22,5.0,3.0,1.0,4,,1.0,8,1,6,16,,18,,7,29,109,6.0,0.7142857142857143,0.7692307692307693,0.34146341463414637,0.1111111111111111,0.47368421052631576,0.37719298245614036,0.1111111111111111,0.46153846153846156,0.4318181818181818,0.1111111111111111,0.5,22.910216718266255,0.15053763440860216,0.03529411764705882,0.041666666666666664,0.10714285714285714,0.1282051282051282,0.05309734513274336,,0.14285714285714285,0.21052631578947367,0.18181818181818182,0.05,,0.42105263157894735,0.375,0.47368421052631576,0.5555555555555556,0.03508771929824561,0.5,1.0,1.0,0.2631578947368421,0.7777777777777778,0.14285714285714285,0.7017543859649122,0.5175696428571428,0.5214380000000001,0.109375,0.14583333333333334,0.03508771929824561,0.5087719298245614,7.660975609756098,0.38652482269503546,6.0,12.0,4.0,4.0,8.0,,,3.0,1.0,8.0,,,,4.0,5.0,16.0,,,,2.0,7.0,5.0,15.0,7.0,1.0,6.0,1.0,1.0,,2.0,1.0,,1.0,2.0,2.0,4.0,2.0,2.0,,1.0,2.0,2.0,,,3.0,3.0,,,1.0,0.3125,,0.2857142857142857,0.3333333333333333,0.2807017543859649,0.14634146341463414,0.20833333333333334,0.5,0.5,0.08333333333333333,,0.0967741935483871,,0.09523809523809523,0.06666666666666667,0.06666666666666667,1.0,0.26666666666666666,0.26666666666666666,1.0,0.14035087719298245,0.5,0.5,1.0,0.14035087719298245,0.125,0.125,1.0,,,,,,,,0.46153846153846156,0.5,0.11538461538461539,0.15384615384615385,,0.14285714285714285,0.48951666666666666,25.962500000000002,2.0,,,,,1.0,1.0,2.0,,,,,,0.6666666666666666,,1.0,,,,,,True
2246,1610612762,Mehmet Okur,Mehmet Okur,2246,UTA,40120.0,669,106.0,1240,1231,529,563,151,2471,48,75,11.0,19.0,15.0,44,67,95,186,103,305,1236,17.0,28.0,49.0,32,58,125,122,68,20.0,51,59,16,126,5.0,32.0,22.0,87,117,42.0,159,12.0,10.0,3.0,18,,4.0,39,15,26,58,4.0,121,11.0,50,125,529,6.0,0.6421052631578947,0.7176470588235294,0.510752688172043,0.6071428571428571,0.5517241379310345,0.505,0.5967741935483871,0.5846153846153846,0.5952380952380952,0.6486486486486487,0.6684782608695652,20.42105263157895,0.19594594594594594,0.07142857142857142,0.1476510067114094,0.05319148936170213,0.18381112984822934,0.06826568265682657,0.08695652173913043,0.04,0.2,0.17647058823529413,0.16666666666666666,0.0975609756097561,0.375,0.64,0.7619047619047619,0.6666666666666666,0.22,0.3409090909090909,0.36585365853658536,0.4,0.335,0.6129032258064516,0.5789473684210527,0.445,0.46810824999999995,0.45183538461538464,0.20920502092050208,0.2222222222222222,0.16065573770491803,0.4098360655737705,8.722043010752689,0.4266129032258065,15.0,23.0,32.0,,,,,,4.0,14.0,1.0,3.0,4.0,7.0,4.0,14.0,1.0,3.0,12.0,4.0,7.0,49.0,12.0,14.0,4.0,17.0,8.0,7.0,1.0,33.0,2.0,5.0,8.0,8.0,2.0,21.0,13.0,8.0,2.0,9.0,13.0,19.0,2.0,3.0,19.0,15.0,,1.0,1.0,0.2857142857142857,0.3333333333333333,0.5714285714285714,0.2857142857142857,0.07,0.0913978494623656,0.16,0.06818181818181818,0.5384615384615384,0.19047619047619047,0.11904761904761904,0.0979020979020979,0.046948356807511735,0.057971014492753624,0.21935483870967742,0.0963855421686747,0.7894736842105263,0.47761194029850745,0.49230769230769234,0.71875,,,,,0.07,0.2857142857142857,0.2857142857142857,1.0,0.09090909090909091,,,,0.0967741935483871,0.3333333333333333,1.0,0.35384615384615387,0.6521739130434783,,0.1076923076923077,0.5714285714285714,0.2857142857142857,0.521425,24.807142857142857,,,,6.0,,,,14.0,,,,0.029850746268656716,,,,,,,,,,True
