EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,LongMidRangeFGA,Corner3FGA,PenaltyCorner3FGA,FG2M,FG2A,FG3A,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3A,PenaltyPoints,PtsUnassisted2s,PtsPutbacks,TwoPtAssists,ThreePtAssists,Assists,Corner3Assists,LongMidRangeAssists,AssistPoints,FTOffRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,Steals,BadPassSteals,LiveBallTurnovers,BadPassTurnovers,LostBallTurnovers,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,Usage,LiveBallTurnoverPct,OffFTReboundPct,DefTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,DefAtRimReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,LongMidRangeFrequency,Corner3Frequency,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,FtPoints,SecondChanceFtPoints,PenaltyFtPoints,PtsAssisted2s,Fg2aBlocked,Arc3Assists,AtRimAssists,OffThreePtRebounds,OffTwoPtRebounds,FTDefRebounds,LostBallSteals,DeadBallTurnovers,Offensive Fouls,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,DefFTReboundPct,OffTwoPtReboundPct,OffThreePtReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,DefShortMidRangeReboundPct,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,Corner3FGM,PenaltyCorner3FGM,Arc3FGM,Arc3FGA,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG3M,SecondChanceFG3A,PenaltyFG3M,PtsAssisted3s,PtsUnassisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg3aBlocked,BadPassOutOfBoundsTurnovers,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,FG3APctBlocked,Arc3PctBlocked,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceArc3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,BlocksRecoveredPct,SecondChanceArc3FGM,SecondChanceFG3M,ShortMidRangeAssists,Defensive 3 Seconds Violations,SecondChanceFg3Pct,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,BlockedShortMidRange,Travels,SecondChanceTurnovers,Technical Free Throw Trips,BlockedLongMidRange,SelfOReb,LostBallOutOfBoundsTurnovers,StepOutOfBoundsTurnovers,Loose Ball Fouls,OffCorner3ReboundPct,SelfORebPct,DefensiveGoaltends,3SecondViolations,SecondChanceAtRimPctAssisted,Blocked3s,BlockedArc3,on,SecondChanceCorner3FGA,BlockedCorner3,LongMidRangePctBlocked,SecondChanceCorner3Frequency,Clear Path Fouls,HeaveMakes,HeaveAttempts,OffensiveGoaltends,SecondChanceCorner3FGM,3pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,ThreePtShootingFoulsDrawnPct,Corner3PctBlocked
1000,1610612748,Shandon Anderson,Shandon Anderson,1000,MIA,2722.0,45,-1,85,87,55.0,42.0,8,172,2.0,3.0,1.0,1.0,2.0,3.0,2.0,2.0,1.0,2.0,5.0,2.0,4.0,93,1.0,1.0,2.0,2.0,3.0,1.0,4.0,4.0,2.0,1.0,1.0,2.0,1.0,1.0,5.0,1.0,3.0,4.0,7.0,1.0,8,1.0,1.0,2.0,1.0,1.0,2.0,1.0,7.0,8.0,4.0,55.0,1.0,0.4,1.0,0.6666666666666666,0.2857142857142857,1.0,0.5,0.2857142857142857,1.0,0.5,0.2857142857142857,9.375,1.0,0.25,0.1212121212121212,0.2727272727272727,0.1590909090909091,0.1818181818181818,0.1666666666666666,0.2,1.0,0.4285714285714285,0.6666666666666666,0.6666666666666666,0.2857142857142857,0.2857142857142857,1.0,1.0,0.75,0.6666666666666666,0.25,0.7142857142857143,0.5037785714285715,0.5377,0.5601750000000001,0.5,1.0,7.24,22.65,0.6470588235294118,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,
1720,1610612748,Michael Doleac,Michael Doleac,1720,MIA,4964.0,83,-30,146,151,52.0,49.0,11,297,3.0,7.0,2.0,5.0,2.0,3.0,14.0,,,11.0,25.0,,27.0,174,2.0,7.0,6.0,4.0,9.0,,9.0,4.0,4.0,2.0,1.0,3.0,,1.0,7.0,,2.0,7.0,13.0,8.0,21,1.0,,2.0,2.0,,3.0,,6.0,11.0,9.0,52.0,1.0,0.44,0.2857142857142857,0.4444444444444444,0.44,0.2857142857142857,0.4444444444444444,0.4821428571428571,0.375,0.45,,19.375,0.6666666666666666,,0.1186440677966101,0.0909090909090909,0.1111111111111111,0.1666666666666666,0.1363636363636363,0.0714285714285714,0.125,0.28,0.4285714285714285,0.6,0.56,,0.7142857142857143,0.4,0.3333333333333333,0.6666666666666666,,0.28,0.4172160000000001,0.4837285714285714,0.4353111111111111,0.2222222222222222,0.3333333333333333,12.056,,0.3561643835616438,1.0,4.0,7.0,5.0,2.0,1.0,18.0,3.0,1.0,1.0,1.0,7.0,4.0,1.0,1.0,1.0,8.0,2.0,5.0,0.8181818181818182,1.0,0.12,0.2857142857142857,0.25,0.5714285714285714,0.1272727272727272,0.125,0.1269841269841269,0.2857142857142857,0.0833333333333333,0.1111111111111111,0.1428571428571428,0.08,0.3333333333333333,0.16,0.25,0.3333333333333333,1.0,0.5,0.5,1.0,0.1785714285714285,0.1785714285714285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,
1800,1610612748,Damon Jones,Damon Jones,1800,MIA,5061.0,84,-16,160,157,82.0,55.0,19,317,2.0,3.0,,,1.0,2.0,5.0,4.0,3.0,4.0,9.0,17.0,32.0,180,,,,2.0,4.0,10.0,22.0,6.0,,10.0,1.0,11.0,,6.0,23.0,,2.0,5.0,7.0,1.0,8,2.0,1.0,1.0,1.0,,2.0,2.0,3.0,5.0,22.0,82.0,1.0,0.4444444444444444,,0.5,0.6153846153846154,,0.7857142857142857,0.6153846153846154,,0.7857142857142857,0.6538461538461539,15.135135135135137,0.5,,0.087719298245614,0.1176470588235294,0.0945945945945946,0.125,0.08,0.1538461538461538,,0.1153846153846153,0.6666666666666666,0.6666666666666666,0.1923076923076923,0.1538461538461538,,,0.1428571428571428,0.5,0.2142857142857142,0.7692307692307693,0.486676923076923,0.37245,0.5009321428571428,,0.6875,11.533333333333331,24.87058823529412,0.5125,,1.0,2.0,,,,2.0,,1.0,4.0,,1.0,,1.0,1.0,,,,,0.25,0.25,,,,,0.0175438596491228,,0.0128205128205128,,0.0769230769230769,,,0.0625,,0.0384615384615384,,,,0.4,0.4,0.5,,,3.0,3.0,5.0,13.0,1.0,3.0,7.0,8.0,1.0,6.0,21.0,3.0,13.0,5.0,1.0,1.0,0.875,0.4705882352941176,0.6,0.4705882352941176,0.0588235294117647,0.0769230769230769,0.75,0.75,1.0,0.5,0.3846153846153846,0.4166666666666667,0.8,1.0,1.0,0.5,0.4285714285714285,0.3846153846153846,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,
363,1610612748,Christian Laettner,Christian Laettner,363,MIA,2272.0,38,-2,73,75,52.0,38.0,12,148,3.0,3.0,,,1.0,1.0,7.0,,,5.0,11.0,1.0,17.0,73,,,2.0,3.0,5.0,1.0,10.0,4.0,,,1.0,1.0,1.0,,3.0,1.0,1.0,3.0,4.0,1.0,5,,,,,,1.0,1.0,,4.0,10.0,52.0,1.0,0.4545454545454545,,0.6,0.5416666666666666,,0.75,0.5666666666666667,1.0,0.7142857142857143,0.0833333333333333,18.39080459770115,,0.1666666666666666,0.09375,0.1,0.0952380952380952,0.0909090909090909,0.0714285714285714,0.1111111111111111,,0.25,1.0,1.0,0.5833333333333334,,,,0.1666666666666666,1.0,,0.3333333333333333,0.4352958333333334,,0.4375583333333333,0.1176470588235294,0.5882352941176471,13.20909090909091,25.5,0.7123287671232876,1.0,1.0,1.0,4.0,2.0,1.0,6.0,,,,,,,,1.0,1.0,6.0,,2.0,0.6,0.6,,,,,,,,,,,,0.1428571428571428,0.6666666666666666,0.0833333333333333,1.0,1.0,,0.1428571428571428,0.1428571428571428,1.0,0.1428571428571428,0.1538461538461538,,,1.0,1.0,,1.0,1.0,1.0,,1.0,3.0,,1.0,1.0,,,1.0,1.0,1.0,1.0,,,,,,0.0833333333333333,1.0,1.0,1.0,,,0.1666666666666666,1.0,1.0,1.0,4.0,4.0,4.0,2.0,0.5,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,
445,1610612748,Wesley Person,Wesley Person,445,MIA,12613.0,210,-14,393,388,167.0,119.0,41,781,,1.0,,,,,32.0,7.0,3.0,17.0,36.0,21.0,62.0,419,1.0,1.0,5.0,5.0,11.0,10.0,26.0,8.0,,8.0,3.0,11.0,1.0,2.0,25.0,,5.0,13.0,21.0,1.0,22,6.0,3.0,6.0,5.0,1.0,7.0,4.0,3.0,6.0,26.0,167.0,1.0,0.4722222222222222,1.0,0.4545454545454545,0.5087719298245614,0.8333333333333334,0.5238095238095238,0.5254237288135594,0.8333333333333334,0.5652173913043478,0.3684210526315789,14.89841986455982,0.8571428571428571,,0.0884353741496598,0.1219512195121951,0.0957446808510638,0.0769230769230769,0.135593220338983,0.1,0.1818181818181818,0.0175438596491228,,,0.5614035087719298,0.1228070175438596,,,,,0.1428571428571428,0.3859649122807017,0.4504166666666667,0.2915,0.4451904761904763,0.0806451612903225,0.4193548387096774,17.538888888888888,24.59523809523809,0.4249363867684478,1.0,3.0,16.0,4.0,,4.0,26.0,1.0,2.0,5.0,,1.0,3.0,3.0,1.0,,4.0,,,0.7647058823529411,0.7647058823529411,0.0277777777777777,1.0,,0.1666666666666666,0.0074074074074074,,0.0057471264367816,,0.032258064516129,,,0.0408163265306122,,0.0526315789473684,0.3333333333333333,0.3333333333333333,,0.5,0.5,0.8125,,,4.0,2.0,4.0,14.0,2.0,2.0,7.0,8.0,2.0,4.0,24.0,,14.0,4.0,,1.0,1.0,0.3809523809523809,0.4,0.3809523809523809,,,0.5714285714285714,0.5714285714285714,1.0,0.2456140350877192,0.2857142857142857,0.2857142857142857,1.0,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.2857142857142857,0.2857142857142857,2.0,,,,,,1.0,1.0,1.0,1.0,0.5,0.5,1.0,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,
1917,1610612748,Wang Zhi-zhi,Wang Zhi-zhi,1917,MIA,600.0,10,2,18,19,7.0,9.0,3,37,,2.0,,,,1.0,,,,,3.0,1.0,3.0,17,,,,,1.0,,,,,1.0,,1.0,,1.0,2.0,,,2.0,2.0,,2,,,,,,,,,2.0,,7.0,1.0,,,,0.375,,,0.375,,,0.25,18.181818181818183,,,0.2222222222222222,,0.1666666666666666,,,,,0.5,,,,,,,1.0,,,0.75,0.4681375,,0.4942,,,2.6666666666666665,24.6,0.3888888888888889,,1.0,,,,,,1.0,,,,,,,,,,,,,,0.3333333333333333,0.5,,,,,,,,,,0.5,,0.25,,,,,,,,,,,1.0,1.0,,,,1.0,,,3.0,,1.0,1.0,,,1.0,1.0,,1.0,,,,,,0.25,1.0,1.0,1.0,,,,,1.0,,2.0,1.0,2.0,1.0,0.5,,,,,,,,1.0,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,
2039,1610612748,Keyon Dooling,Keyon Dooling,2039,MIA,3919.0,65,-12,115,113,43.0,34.0,10,228,1.0,1.0,,,1.0,1.0,9.0,,,3.0,14.0,7.0,20.0,120,,,3.0,1.0,4.0,4.0,8.0,4.0,,15.0,3.0,18.0,1.0,10.0,39.0,,2.0,3.0,5.0,1.0,6,1.0,1.0,1.0,,1.0,5.0,3.0,1.0,5.0,8.0,43.0,1.0,0.2142857142857142,,0.25,0.2142857142857142,0.75,0.125,0.3518518518518518,0.75,0.3636363636363636,0.3333333333333333,25.196850393700785,0.2,,0.0666666666666666,0.1176470588235294,0.0806451612903225,,0.0666666666666666,0.1818181818181818,,0.0476190476190476,1.0,1.0,0.4285714285714285,,,,0.125,1.0,,0.3809523809523809,0.417397619047619,0.5355,0.4009875,0.15,0.4,14.442857142857145,24.871428571428574,0.3739130434782609,1.0,4.0,1.0,11.0,,6.0,2.0,,2.0,1.0,,1.0,,,4.0,,13.0,,3.0,0.3333333333333333,0.3333333333333333,,,,,0.0238095238095238,,0.0204081632653061,0.1666666666666666,,,,0.1,1.0,0.1904761904761904,0.25,0.25,,0.1111111111111111,0.1111111111111111,,0.125,0.1764705882352941,,,1.0,7.0,2.0,,4.0,1.0,2.0,,,3.0,7.0,1.0,,1.0,,0.1428571428571428,,0.1428571428571428,,,,,,0.3333333333333333,0.1428571428571428,0.1428571428571428,,1.0,,0.5,,0.1428571428571428,3.0,2.0,,2.0,,,1.0,1.0,4.0,,0.5,0.5,,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,True,,,,,,,,,,,,,,,
2446,1610612748,Rasual Butler,Rasual Butler,2446,MIA,2999.0,50,-17,91,89,38.0,22.0,10,180,2.0,3.0,,,1.0,2.0,5.0,2.0,1.0,3.0,9.0,4.0,10.0,97,,,,1.0,4.0,3.0,5.0,,,2.0,,2.0,,1.0,4.0,,4.0,5.0,9.0,1.0,10,1.0,,2.0,1.0,1.0,3.0,1.0,3.0,6.0,5.0,38.0,,0.3333333333333333,,0.25,0.3461538461538461,,0.3571428571428571,0.3571428571428571,,0.3571428571428571,0.3076923076923077,16.666666666666668,0.6666666666666666,,0.1515151515151515,0.3076923076923077,0.1956521739130435,,0.1666666666666666,0.3333333333333333,0.25,0.2307692307692307,0.6666666666666666,0.6666666666666666,0.3846153846153846,0.1538461538461538,,,0.2857142857142857,0.5,0.1428571428571428,0.5384615384615384,0.4646038461538461,,0.4848928571428571,,0.5,11.033333333333331,24.450000000000003,0.4175824175824176,,1.0,1.0,1.0,,,6.0,,,1.0,,1.0,,1.0,1.0,,2.0,,1.0,1.0,1.0,,,,,0.0303030303030303,,0.0238095238095238,,0.1,,,0.2,1.0,0.0769230769230769,,,,0.2,0.2,1.0,0.0714285714285714,0.1,,,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,,3.0,2.0,1.0,,1.0,,0.25,0.3333333333333333,0.25,,,,,,0.1538461538461538,0.5,0.5,,1.0,,0.2857142857142857,0.5,0.5,,2.0,1.0,2.0,1.0,0.5,,,,,,,,1.0,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,
2617,1610612748,Udonis Haslem,Udonis Haslem,2617,MIA,6938.0,116,11,218,213,76.0,56.0,20,431,9.0,13.0,1.0,3.0,3.0,3.0,17.0,,,18.0,35.0,,48.0,236,3.0,7.0,11.0,3.0,4.0,,10.0,12.0,2.0,7.0,3.0,10.0,1.0,2.0,23.0,,2.0,18.0,26.0,10.0,36,2.0,2.0,1.0,1.0,,5.0,1.0,8.0,18.0,10.0,76.0,3.0,0.5142857142857142,0.4285714285714285,0.75,0.5142857142857142,0.4285714285714285,0.75,0.6,0.6111111111111112,0.8333333333333334,,18.67219917012448,0.2,,0.2278481012658227,0.1111111111111111,0.2061855670103092,0.2222222222222222,0.1891891891891892,0.1538461538461538,,0.3714285714285714,0.6923076923076923,0.6923076923076923,0.4857142857142857,,0.4285714285714285,0.3333333333333333,0.75,1.0,,0.3714285714285714,0.4603828571428571,0.4622199999999999,0.5201,0.2291666666666666,0.2083333333333333,10.205714285714285,,0.3486238532110092,3.0,5.0,6.0,12.0,5.0,4.0,24.0,1.0,2.0,5.0,6.0,4.0,6.0,,4.0,1.0,12.0,2.0,5.0,0.6666666666666666,0.7058823529411765,0.0285714285714285,,0.2,0.75,0.0579710144927536,0.3333333333333333,0.1149425287356321,0.1578947368421052,0.0526315789473684,,0.1,0.2916666666666667,0.6666666666666666,0.1428571428571428,0.6,0.75,0.3333333333333333,0.3529411764705882,0.3529411764705882,0.8333333333333334,0.131578947368421,0.131578947368421,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,2.0,3.0,2.0,3.0,3.0,1.0,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,0.625,0.0625,,,,,,True,,,,,,,,,,,,,,,
2124,1610612748,Malik Allen,Malik Allen,2124,MIA,2571.0,43,-5,77,74,37.0,19.0,7,151,2.0,3.0,1.0,2.0,1.0,1.0,4.0,,,5.0,13.0,,12.0,79,1.0,2.0,2.0,3.0,8.0,,6.0,4.0,2.0,1.0,,1.0,,1.0,2.0,,,4.0,4.0,3.0,7,1.0,,1.0,,1.0,4.0,2.0,3.0,4.0,6.0,37.0,,0.3846153846153846,0.5,0.375,0.3846153846153846,0.5,0.375,0.4285714285714285,0.5,0.375,,20.689655172413797,0.25,,0.16,,0.1212121212121212,0.1666666666666666,0.1428571428571428,,,0.2307692307692307,0.6666666666666666,0.6666666666666666,0.3076923076923077,,1.0,0.5,0.125,1.0,,0.2307692307692307,0.3996384615384615,0.53715,0.362325,0.1666666666666666,0.5,10.607692307692307,,0.4805194805194805,2.0,6.0,1.0,2.0,,,6.0,2.0,,,,3.0,,1.0,3.0,1.0,2.0,,1.0,0.6,0.75,0.1538461538461538,,0.3333333333333333,,0.1153846153846153,,0.09375,0.5,0.125,0.0625,,0.1666666666666666,0.5,0.4615384615384615,0.3333333333333333,0.5,0.5,0.25,0.25,1.0,0.0714285714285714,0.0714285714285714,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,4.0,3.0,4.0,2.0,0.5,,,,,,,,1.0,,,,,1.0,,,,,0.1666666666666666,,,,,,True,,,,,,,,,,,,,,,
