EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGA,PenaltyCorner3FGA,Arc3FGA,PenaltyArc3FGA,FG2M,FG2A,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2A,PenaltyFG2M,PenaltyFG2A,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,NonHeaveArc3FGA,TwoPtAssists,ThreePtAssists,Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,Rebounds,LiveBallTurnovers,BadPassTurnovers,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,Clear Path Fouls,FTA,NonShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,PenaltyFg2Pct,EfgPct,PenaltyEfgPct,TsPct,PenaltyTsPct,FG3APct,Usage,LiveBallTurnoverPct,DefTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Arc3Frequency,PenaltyCorner3Frequency,PenaltyArc3Frequency,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGA,Corner3FGM,FG3M,SecondChanceFG2M,SecondChanceFtPoints,SecondChancePoints,PtsAssisted3s,PtsPutbacks,Fg2aBlocked,Arc3Assists,OffTwoPtRebounds,OffRebounds,SelfOReb,Steals,LostBallSteals,TwoPtShootingFoulsDrawn,Blocked2s,BlockedShortMidRange,Blocks,RecoveredBlocks,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,FG2APctBlocked,LongMidRangePctBlocked,OffTwoPtReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyAtRimFrequency,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyAtRimFGM,OffThreePtRebounds,BadPassSteals,DeadBallTurnovers,Offensive Fouls,AtRimPctBlocked,OffThreePtReboundPct,OffArc3ReboundPct,PenaltyAtRimAccuracy,SecondChanceCorner3FGM,SecondChanceCorner3FGA,Arc3FGM,SecondChanceFG3M,SecondChanceFG3A,NonHeaveArc3FGM,Technical Free Throw Trips,SecondChanceFg3Pct,ShortMidRangePctBlocked,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,NonHeaveArc3Accuracy,FTDefRebounds,Loose Ball Fouls,2pt And 1 Free Throw Trips,Blocked3s,BlockedArc3,BlockedAtRim,DefensiveGoaltends,DefFTReboundPct,OffLongMidRangeReboundPct,PenaltyCorner3FGM,PenaltyArc3FGM,PenaltyFG3M,PtsUnassisted3s,Fg3aBlocked,BadPassOutOfBoundsTurnovers,LostBallOutOfBoundsTurnovers,PenaltyFg3Pct,FG3APctBlocked,Arc3PctBlocked,PenaltyCorner3Accuracy,PenaltyArc3Accuracy,OffCorner3ReboundPct,on,SecondChanceArc3FGM,SecondChanceArc3FGA,LostBallTurnovers,Travels,SecondChanceTurnovers,3SecondViolations,Defensive 3 Seconds Violations,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,StepOutOfBoundsTurnovers,BlockedLongMidRange,OffensiveGoaltends,SecondChanceAtRimPctAssisted,FTOffRebounds,OffFTReboundPct,HeaveAttempts,Corner3PctBlocked,BlockedCorner3,3pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct
1065,1610612749,Erick Strickland,Erick Strickland,1065,MIL,3623.0,60,-31,120,119,67,45,12,239,2.0,6.0,3.0,6.0,2.0,1.0,2.0,1.0,5.0,12,4.0,4.0,14.0,149,1.0,2.0,5.0,2.0,4.0,8.0,6.0,4.0,2.0,11.0,2.0,13.0,2.0,3.0,3.0,5.0,28.0,1.0,4.0,5.0,5.0,3.0,3.0,3.0,1.0,2.0,5.0,1.0,4.0,2.0,8.0,67,1.0,0.6,0.6,0.4166666666666667,0.4,0.3125,0.2857142857142857,0.3888888888888889,0.4444444444444444,0.25,15.555555555555555,1.0,0.14285714285714285,0.16666666666666666,0.14705882352941177,0.14285714285714285,0.3333333333333333,0.06666666666666667,0.2,0.375,0.3333333333333333,0.3333333333333333,1.0,0.375,0.5,0.5,0.3333333333333333,0.125,0.125,0.14285714285714285,0.14285714285714285,0.25,0.423990625,0.3275,0.3967928571428571,0.5714285714285714,14.1,23.7,0.5583333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,
1496,1610612749,Keith Van Horn,Keith Van Horn,1496,MIL,3345.0,56,-12,103,101,28,34,12,204,2.0,4.0,,3.0,3.0,1.0,3.0,1.0,6.0,12,6.0,7.0,25.0,116,3.0,,3.0,2.0,2.0,2.0,4.0,8.0,3.0,1.0,2.0,3.0,1.0,1.0,,,8.0,3.0,4.0,7.0,11.0,2.0,2.0,2.0,,,1.0,,8.0,1.0,2.0,28,,0.3333333333333333,0.6666666666666666,0.5,,0.5,,0.5681818181818182,0.16666666666666666,0.3333333333333333,20.869565217391305,1.0,0.14285714285714285,0.2,0.16279069767441862,0.09090909090909091,0.3,,0.18181818181818182,0.2222222222222222,0.5,0.5,0.5,0.16666666666666666,,,,0.16666666666666666,0.16666666666666666,0.2,0.2,0.6111111111111112,0.5077194444444445,0.5873666666666667,0.47826,0.08,8.141666666666667,24.516666666666666,0.27184466019417475,4.0,5.0,3.0,3.0,1.0,2.0,2.0,3.0,2.0,8.0,6.0,6.0,1.0,1.0,4.0,4.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,0.3333333333333333,0.3333333333333333,1.0,1.0,1.0,0.08333333333333333,0.3333333333333333,0.09090909090909091,0.08,0.18181818181818182,0.13333333333333333,0.25,0.1111111111111111,1.0,0.2777777777777778,0.8,0.8,0.25,0.6666666666666666,0.6666666666666666,1.0,1.0,1.0,0.2,0.14285714285714285,0.2,0.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,
2046,1610612749,Desmond Mason,Desmond Mason,2046,MIL,3111.0,52,-4,95,91,31,28,9,186,3.0,8.0,3.0,4.0,,,1.0,,12.0,21,1.0,8.0,32.0,105,1.0,2.0,6.0,,4.0,8.0,14.0,10.0,1.0,1.0,3.0,4.0,2.0,,1.0,,11.0,,,,1.0,,,1.0,,2.0,4.0,,8.0,,8.0,31,1.0,0.5833333333333334,0.5833333333333334,0.5714285714285714,0.3333333333333333,0.5454545454545454,0.3333333333333333,0.6153846153846154,0.5,0.045454545454545456,25.471698113207545,,,,,,,,,0.36363636363636365,0.375,0.375,0.3333333333333333,0.18181818181818182,0.75,0.75,0.6666666666666666,,0.045454545454545456,,,0.45454545454545453,0.4689568181818181,,0.47746666666666665,0.25,7.238095238095238,28.8,0.3263157894736842,6.0,9.0,,,4.0,,,,,,,,1.0,1.0,,1.0,,1.0,,4.0,,,,,,,,,,,0.047619047619047616,,,0.022222222222222223,,,,,,0.4090909090909091,0.6666666666666666,0.75,0.6666666666666666,,,,,,0.6666666666666666,0.15384615384615385,0.16,,2.0,1.0,1.0,1.0,1.0,0.1111111111111111,0.16666666666666666,0.25,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,
2072,1610612749,Michael Redd,Michael Redd,2072,MIL,3377.0,56,-21,105,103,25,33,12,208,2.0,5.0,3.0,12.0,5.0,,4.0,,7.0,21,9.0,10.0,48.0,125,2.0,1.0,5.0,,4.0,6.0,4.0,10.0,4.0,1.0,,1.0,,1.0,,,2.0,1.0,4.0,5.0,6.0,,,,,,3.0,,12.0,,6.0,25,1.0,0.2857142857142857,0.2857142857142857,0.3333333333333333,0.2,0.6333333333333333,0.2,0.6714285714285714,0.35714285714285715,0.3,29.411764705882355,,0.125,0.09090909090909091,0.11627906976744186,0.14285714285714285,,0.18181818181818182,0.125,0.16666666666666666,0.4,0.5,0.5,0.4,0.25,0.25,,0.16666666666666666,0.13333333333333333,,,0.43333333333333335,0.4514133333333333,0.3914166666666667,0.36433999999999994,0.125,10.585714285714285,24.5,0.23809523809523808,2.0,4.0,,,,5.0,8.0,,,3.0,24.0,,2.0,,1.0,1.0,,,,5.0,,,,,1.0,0.8888888888888888,0.8888888888888888,,0.5,0.5,0.09523809523809523,,0.020833333333333332,0.018518518518518517,,0.058823529411764705,,,,0.13333333333333333,0.5,0.6666666666666666,0.5,1.0,1.0,1.0,,,,0.14285714285714285,0.19230769230769232,0.0625,,,,,,0.25,,,,1.0,1.0,3.0,1.0,1.0,3.0,2.0,1.0,0.2,0.75,0.75,1.0,0.3333333333333333,1.0,1.0,0.75,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,
2091,1610612749,Daniel Santiago,Daniel Santiago,2091,MIL,6298.0,105,-36,202,197,89,73,21,399,2.0,9.0,1.0,3.0,,,,,7.0,21,,8.0,22.0,233,4.0,2.0,10.0,,6.0,10.0,14.0,,,1.0,,1.0,,1.0,,,2.0,3.0,5.0,13.0,19.0,1.0,1.0,4.0,,14.0,28.0,,11.0,2.0,10.0,89,2.0,1.0,1.0,0.3333333333333333,0.2,0.3333333333333333,0.2,0.4230769230769231,0.38461538461538464,,13.274336283185843,0.25,0.09433962264150944,0.13636363636363635,0.10666666666666667,0.1111111111111111,0.13333333333333333,0.05,0.17647058823529413,0.42857142857142855,0.2222222222222222,0.2857142857142857,1.0,0.14285714285714285,0.3333333333333333,0.3333333333333333,1.0,,,,,0.42857142857142855,0.4498142857142858,0.45427500000000004,0.42573,0.45454545454545453,6.695238095238096,,0.4405940594059406,4.0,9.0,,1.0,3.0,,,,2.0,2.0,,,2.0,,6.0,6.0,,3.0,1.0,4.0,3.0,,4.0,2.0,,,,,,0.2,0.09523809523809523,,0.07792207792207792,0.06593406593406594,,0.16666666666666666,,,0.5,0.42857142857142855,0.4444444444444444,0.4444444444444444,1.0,,,,0.25,,0.3,0.16666666666666666,0.16666666666666666,0.09090909090909091,2.0,,2.0,3.0,3.0,,,,0.6666666666666666,,,,,,,,,0.2222222222222222,,,,,,,,5.0,2.0,1.0,1.0,1.0,3.0,2.0,0.5,0.034482758620689655,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,
2229,1610612749,Mike James,Mike James,2229,MIL,2739.0,46,-20,89,84,54,46,8,173,1.0,2.0,2.0,4.0,2.0,2.0,6.0,5.0,5.0,10,8.0,4.0,23.0,109,1.0,3.0,6.0,7.0,4.0,16.0,4.0,6.0,6.0,2.0,,2.0,,1.0,,1.0,4.0,,,,1.0,2.0,2.0,6.0,5.0,1.0,2.0,,6.0,1.0,16.0,54,1.0,0.4,0.4,0.5,0.5,0.5277777777777778,0.46153846153846156,0.5476190476190477,0.5,0.4444444444444444,27.551020408163264,0.3333333333333333,,,,,,,,0.1111111111111111,0.5,0.5,1.0,0.2222222222222222,0.5,0.5,,0.1111111111111111,0.3333333333333333,0.15384615384615385,0.38461538461538464,0.6666666666666666,0.519275,,0.5468461538461539,0.6956521739130435,8.77,25.425,0.6067415730337079,2.0,4.0,,,3.0,1.0,3.0,,,,3.0,,,,,1.0,1.0,1.0,1.0,2.0,,,,,0.3333333333333333,0.375,0.375,,,,,,,0.034482758620689655,,,,0.1111111111111111,,0.2222222222222222,0.5,0.5,0.5,0.5,0.5,1.0,,,0.23076923076923078,0.1,0.16666666666666666,,2.0,1.0,,4.0,,,0.16666666666666666,0.2,0.6666666666666666,,,2.0,,,2.0,,,,0.3333333333333333,0.4,,,,,0.3333333333333333,,,,,,,,,,1.0,1.0,2.0,6.0,1.0,1.0,1.0,0.2857142857142857,0.125,0.16666666666666666,0.5,0.2,,True,,,,,,,,,,,,,,,,,,,,,,
2590,1610612749,Mo Williams,Mo Williams,2590,MIL,3320.0,55,-20,109,106,55,47,11,215,,4.0,3.0,6.0,,,,,4.0,12,,2.0,10.0,119,,,3.0,,2.0,2.0,2.0,6.0,,7.0,3.0,10.0,2.0,4.0,2.0,1.0,23.0,1.0,2.0,3.0,4.0,4.0,4.0,7.0,4.0,,2.0,,2.0,1.0,2.0,55,,0.25,0.25,0.3333333333333333,,0.3333333333333333,,0.38461538461538464,0.25,,16.528925619834713,0.5714285714285714,0.06666666666666667,0.05263157894736842,0.061224489795918366,0.06666666666666667,0.125,,0.06666666666666667,0.3333333333333333,,,,0.5,0.5,0.5,0.3333333333333333,,,,,0.16666666666666666,0.43215000000000003,,0.3687666666666667,0.2,12.008333333333333,,0.5045871559633027,1.0,2.0,,,,,,,,,,,,1.0,1.0,1.0,,,,,1.0,,1.0,1.0,,,,,,,,,0.023809523809523808,0.0196078431372549,,,,,1.0,0.16666666666666666,0.5,0.5,,,,,,,,,,,,,,3.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,0.05555555555555555,,,,,,1.0,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,
693,1610612749,Joe Smith,Joe Smith,693,MIL,2138.0,36,-16,68,68,23,11,10,136,,4.0,2.0,5.0,,,,,4.0,14,,,8.0,70,6.0,3.0,8.0,,,6.0,6.0,2.0,,,,,,,,,,1.0,2.0,4.0,10.0,,,1.0,1.0,1.0,5.0,,,,6.0,23,,0.75,1.0,0.2857142857142857,0.375,0.2857142857142857,0.375,0.2857142857142857,0.375,,18.75,,0.07692307692307693,0.1111111111111111,0.08571428571428572,0.15384615384615385,,,0.14285714285714285,0.2857142857142857,,,,0.35714285714285715,0.4,0.4,1.0,,,,,0.35714285714285715,0.43757857142857143,0.50484,0.41532499999999994,0.75,9.414285714285715,,0.3382352941176471,2.0,5.0,1.0,3.0,3.0,,,1.0,,2.0,,2.0,,,5.0,6.0,,,,,2.0,2.0,2.0,2.0,,,,0.16666666666666666,0.16666666666666666,0.16666666666666666,,,0.13157894736842105,0.13953488372093023,0.1111111111111111,0.15384615384615385,,,1.0,0.35714285714285715,0.4,0.4,0.5,,,,0.5,0.3333333333333333,0.375,,,0.25,1.0,1.0,,1.0,,,0.2,,0.3333333333333333,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,1.0,0.125,,,,,,1.0,,,,,,,0.5,True,,,,,,,,,,,,,,,,,,,,,,
1985,1610612749,Zendon Hamilton,Zendon Hamilton,1985,MIL,1123.0,19,-19,39,36,32,27,4,75,,,,,,,,,1.0,1,,5.0,7.0,56,,1.0,1.0,,3.0,5.0,2.0,,,1.0,,1.0,,1.0,,,2.0,,2.0,4.0,6.0,1.0,1.0,3.0,3.0,1.0,3.0,,6.0,1.0,5.0,32,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.875,0.8333333333333334,,15.909090909090908,0.3333333333333333,0.3333333333333333,,0.2222222222222222,0.3333333333333333,,0.3333333333333333,,,,,,,,,,,,,,1.0,0.5162,,0.5162,0.7142857142857143,,,0.8205128205128205,1.0,1.0,,,1.0,,,,4.0,4.0,,,,,2.0,2.0,,,,2.0,,,,,,,,,,1.0,,,0.3333333333333333,0.18181818181818182,,0.4,,,,1.0,1.0,1.0,1.0,,,,,,1.0,0.6666666666666666,0.6666666666666666,0.5714285714285714,1.0,,,2.0,1.0,,,,1.0,,,,,,,,,,,,,,,,,2.0,1.0,,,,,1.0,1.0,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,
389,1610612749,Toni Kukoc,Toni Kukoc,389,MIL,1360.0,23,-5,43,42,19,5,1,85,,,,2.0,,,,,,2,,,,46,,,,,,,,,,5.0,1.0,6.0,1.0,2.0,3.0,,13.0,2.0,4.0,7.0,7.0,,,1.0,,1.0,1.0,,,,,19,,,,,,,,,,,6.818181818181818,,0.2857142857142857,0.5,0.3333333333333333,,0.3333333333333333,0.3,0.3333333333333333,,,,,1.0,,,,,,,,,0.40355,,,,17.1,,0.4418604651162791,,,,,,,,,,,,,,,,,,2.0,1.0,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,0.5,,,,,,,1.0,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,
