EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGA,FG2M,FG2A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsPutbacks,Fg2aBlocked,ThreePtAssists,Assists,Arc3Assists,AssistPoints,OffThreePtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,Steals,BadPassSteals,LiveBallTurnovers,LostBallTurnovers,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,FTA,TwoPtShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG2APctBlocked,AtRimPctBlocked,Usage,LiveBallTurnoverPct,DefTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,AtRimFG3AFrequency,ShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,PenaltyOffPossPct,Arc3FGA,FG3A,NonHeaveArc3FGA,TwoPtAssists,AtRimAssists,OffTwoPtRebounds,FTDefRebounds,SelfOReb,LostBallSteals,DeadBallTurnovers,Travels,Loose Ball Fouls,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,FG3APct,DefFTReboundPct,OffTwoPtReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,SelfORebPct,BlocksRecoveredPct,Arc3Frequency,SecondChanceShotQualityAvg,Avg3ptShotDistance,LongMidRangeFGM,Corner3FGM,Corner3FGA,SecondChanceCorner3FGA,Arc3FGM,SecondChanceArc3FGA,PenaltyArc3FGA,FG3M,SecondChanceFG3A,PenaltyFG3A,PenaltyFtPoints,PtsAssisted3s,HeaveAttempts,NonHeaveArc3FGM,Corner3Assists,ShortMidRangeAssists,LongMidRangeAssists,BadPassTurnovers,Offensive Fouls,NonShootingFoulsDrawn,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,SecondChanceArc3Frequency,PenaltyArc3Frequency,NonHeaveArc3Accuracy,PenaltyCorner3FGM,PenaltyCorner3FGA,PenaltyFG3M,Technical Free Throw Trips,PenaltyFg3Pct,ShortMidRangePctBlocked,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,BadPassOutOfBoundsTurnovers,BlockedLongMidRange,2pt And 1 Free Throw Trips,LongMidRangePctBlocked,PenaltyArc3FGM,PtsUnassisted3s,PenaltyArc3Accuracy,on,Fg3aBlocked,FTOffRebounds,FoulsDrawn,Offensive Fouls Drawn,DefensiveGoaltends,OffensiveGoaltends,3SecondViolations,Defensive 3 Seconds Violations,FG3APctBlocked,Arc3PctBlocked,OffFTReboundPct,DefCorner3ReboundPct,SecondChanceCorner3FGM,SecondChanceArc3FGM,SecondChanceFG3M,LostBallOutOfBoundsTurnovers,StepOutOfBoundsTurnovers,SecondChanceFg3Pct,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,ThreePtShootingFoulsDrawn,Blocked3s,BlockedArc3,BlockedCorner3,ThreePtShootingFoulsDrawnPct,Clear Path Fouls,Corner3PctBlocked
1714,1610612739,Robert Traylor,Robert Traylor,1714,CLE,2600.0,43,-13,86,86,23.0,55,10.0,172,4.0,7.0,1.0,1.0,1.0,3.0,2.0,4.0,3.0,6.0,14,3.0,15.0,90,1.0,1.0,1.0,3.0,1.0,6.0,2.0,8.0,4.0,2.0,1.0,2.0,2.0,2.0,6.0,3.0,2.0,10.0,12.0,3.0,15.0,4.0,4.0,2.0,2.0,2.0,1.0,1.0,3.0,7.0,6.0,3.0,2.0,23.0,1.0,0.6666666666666666,0.8,0.42857142857142855,1.0,0.16666666666666666,0.42857142857142855,1.0,0.16666666666666666,0.4411764705882353,0.75,0.16666666666666666,0.07142857142857142,0.14285714285714285,19.387755102040817,1.0,0.30303030303030304,0.3333333333333333,0.3,0.3076923076923077,0.06818181818181818,0.14285714285714285,0.6666666666666666,0.23076923076923078,0.3333333333333333,0.36363636363636365,0.3333333333333333,0.5,0.5714285714285714,0.6666666666666666,0.75,0.2857142857142857,0.5,0.5,0.5,0.21428571428571427,1.0,1.0,0.5,0.3333333333333333,0.5,0.5488642857142858,0.5580333333333334,0.17647058823529413,0.17647058823529413,0.2,0.13333333333333333,6.492857142857143,0.26744186046511625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2205,1610612739,DeSagana Diop,DeSagana Diop,2205,CLE,2962.0,49,-18,98,95,18.0,58,16.0,193,,4.0,,2.0,,,,4.0,2.0,,10,,,95,,3.0,,,,2.0,,,,,2.0,,1.0,,2.0,2.0,1.0,10.0,12.0,8.0,20.0,1.0,,1.0,1.0,2.0,1.0,,6.0,10.0,,,,18.0,1.0,,,,,,,,,,,,0.2,0.5,11.304347826086957,0.5,0.2564102564102564,0.3333333333333333,0.14285714285714285,0.2619047619047619,0.1509433962264151,0.09090909090909091,0.3333333333333333,0.25,0.25,0.26666666666666666,0.3333333333333333,0.36363636363636365,,,,0.36363636363636365,,,,0.18181818181818182,0.6666666666666666,,,,0.45454545454545453,0.40898636363636354,0.3901,,,,,8.32,0.1836734693877551,1.0,1.0,1.0,1.0,1.0,6.0,1.0,2.0,1.0,1.0,1.0,1.0,5.0,4.0,1.0,5.0,4.0,0.09090909090909091,0.25,0.15384615384615385,0.1875,0.07692307692307693,0.2,0.2222222222222222,0.8,0.09090909090909091,0.4531666666666667,24.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2402,1610612739,Dajuan Wagner,Dajuan Wagner,2402,CLE,6110.0,102,-9,197,194,33.0,116,27.0,391,5.0,11.0,1.0,3.0,,,7.0,13.0,5.0,13.0,29,3.0,44.0,212,2.0,4.0,,4.0,3.0,3.0,8.0,10.0,16.0,,3.0,4.0,13.0,2.0,30.0,,,2.0,2.0,,2.0,5.0,3.0,7.0,4.0,9.0,2.0,1.0,6.0,15.0,4.0,1.0,8.0,33.0,4.0,0.38461538461538464,0.38461538461538464,0.4482758620689655,0.5,1.0,0.37272727272727274,0.25,0.6,0.38596491228070173,0.25,0.6666666666666666,0.10344827586206896,0.2727272727272727,29.203539823008853,0.7777777777777778,0.03076923076923077,,,0.025974025974025976,,,,0.045454545454545456,,0.04,,0.2,0.45454545454545453,0.625,0.2,0.23636363636363636,0.5384615384615384,0.5384615384615384,0.42857142857142855,0.09090909090909091,0.375,0.3333333333333333,,,0.6727272727272727,0.48457685185185184,0.40689000000000003,0.017857142857142856,0.03333333333333333,0.09090909090909091,0.18181818181818182,7.3275862068965525,0.16751269035532995,19.0,26.0,18.0,9.0,4.0,,,,2.0,2.0,1.0,,,,,,,0.4727272727272727,,,,,,,,0.34545454545454546,0.5915333333333334,25.784615384615385,1.0,2.0,7.0,2.0,3.0,2.0,2.0,5.0,4.0,2.0,2.0,15.0,1.0,3.0,2.0,1.0,4.0,3.0,1.0,1.0,1.0,0.19230769230769232,0.2,0.2,0.2,1.0,0.12727272727272726,0.2857142857142857,0.2857142857142857,1.0,0.15789473684210525,0.15789473684210525,1.0,1.0,0.25,0.25,0.4,0.16666666666666666,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2544,1610612739,LeBron James,LeBron James,2544,CLE,2064.0,34,3,64,65,4.0,26,8.0,129,3.0,4.0,2.0,2.0,,,2.0,4.0,2.0,6.0,10,3.0,18.0,70,2.0,2.0,,4.0,,,6.0,4.0,8.0,2.0,2.0,,5.0,,10.0,,1.0,5.0,6.0,2.0,8.0,1.0,1.0,5.0,2.0,6.0,,,1.0,4.0,5.0,,6.0,4.0,,0.3333333333333333,0.4,0.6,1.0,,0.5357142857142857,1.0,1.5,0.5625,1.0,1.0,0.2,0.25,30.555555555555557,0.8333333333333334,0.2777777777777778,0.2,,0.2608695652173913,0.08333333333333333,,,,0.3333333333333333,0.375,0.2,0.2857142857142857,0.75,1.0,0.3333333333333333,0.2857142857142857,0.5,0.6666666666666666,,0.14285714285714285,1.0,1.0,,,0.5714285714285714,0.48853571428571435,0.5451,,,0.2222222222222222,0.3333333333333333,8.02,0.0625,2.0,4.0,2.0,5.0,2.0,2.0,,1.0,,1.0,1.0,,1.0,,1.0,1.0,,0.2857142857142857,,0.14285714285714285,,0.4,,0.2,,0.14285714285714285,0.58045,24.025000000000002,1.0,1.0,2.0,,,,,1.0,,1.0,3.0,3.0,,,,,3.0,3.0,,2.0,1.0,0.25,0.25,0.5,0.5,1.0,0.14285714285714285,0.5,0.5,1.0,,,,,,,,,1.0,1.0,1.0,1.0,1.0,0.25,1.0,1.0,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
727,1610612739,Eric Snow,Eric Snow,727,CLE,3032.0,51,-12,98,95,23.0,57,9.0,193,1.0,1.0,,,,,1.0,1.0,5.0,5.0,7,5.0,15.0,103,,,,,1.0,1.0,2.0,6.0,4.0,,,7.0,14.0,6.0,35.0,,,2.0,2.0,1.0,3.0,2.0,1.0,3.0,,5.0,,2.0,4.0,10.0,6.0,3.0,2.0,23.0,3.0,0.6,0.6,0.7142857142857143,,1.0,0.7142857142857143,,1.0,0.75,,1.0,,,13.761467889908255,0.6,0.06060606060606061,,,0.05,0.02,,,0.09090909090909091,,0.08333333333333333,,0.14285714285714285,1.0,1.0,,0.14285714285714285,1.0,1.0,,0.7142857142857143,,,,,0.14285714285714285,0.42817142857142854,0.4002,0.3,0.3,,0.13333333333333333,12.685714285714287,0.23469387755102042,,,,7.0,3.0,1.0,,,1.0,2.0,,,,,,,,,,0.025,0.07142857142857142,,,,,,,,3.0,,,,,,,,,,,,,,1.0,2.0,2.0,3.0,1.0,,,,,0.6,0.6,1.0,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2562,1610612739,Sasha Pavlovic,Sasha Pavlovic,2562,CLE,938.0,16,3,33,34,10.0,23,5.0,67,3.0,5.0,1.0,2.0,,,1.0,1.0,,4.0,6,,11.0,34,1.0,2.0,,2.0,,,3.0,8.0,,,1.0,,,,,,,,,,,,,1.0,,1.0,,,1.0,1.0,,,3.0,10.0,,1.0,1.0,0.6666666666666666,0.5,,0.7857142857142857,0.5,1.5,0.7857142857142857,0.5,1.5,0.16666666666666666,0.2,21.05263157894737,1.0,,,,,,,,,,,,0.7142857142857143,0.6,0.75,1.0,0.14285714285714285,1.0,1.0,1.0,,1.0,0.5,,,0.8571428571428571,0.62415,0.57135,,,0.18181818181818182,0.2727272727272727,2.1999999999999997,0.30303030303030304,,1.0,,,,,,,,,,,,,,,,0.14285714285714285,,,,,,,,,0.5609,22.8,,1.0,1.0,,,,,1.0,,1.0,,3.0,,,,,,1.0,,,1.0,1.0,1.0,,,,0.14285714285714285,1.0,1.0,1.0,,,,1.0,,,,,1.0,1.0,1.0,,1.0,,1.0,1.0,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2739,1610612739,Luke Jackson,Luke Jackson,2739,CLE,952.0,16,-3,33,33,7.0,26,5.0,66,,2.0,,,,,,,3.0,1.0,5,1.0,12.0,34,,,,,1.0,1.0,2.0,,2.0,,,,1.0,,2.0,1.0,,,,1.0,1.0,,,,,,,,2.0,2.0,2.0,1.0,2.0,7.0,,,,0.2,,1.0,0.6111111111111112,,1.0,0.6,,1.0,,,26.31578947368421,,,,0.2,,0.058823529411764705,0.2,,,,,,0.2222222222222222,,,,,,,,0.3333333333333333,,,,,0.6666666666666666,0.4771277777777778,0.3703,0.1,0.16666666666666666,,0.16666666666666666,11.260000000000002,0.21212121212121213,4.0,4.0,4.0,1.0,,,,,,,,,,,,,,0.4444444444444444,,,,,,,,0.4444444444444444,,25.625,1.0,,,,3.0,1.0,,3.0,1.0,,,9.0,,3.0,,1.0,,,,,1.0,0.75,0.75,0.3333333333333333,0.3333333333333333,,,,,,0.75,0.75,1.0,,,1.0,,0.75,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
446,1610612739,Lucious Harris,Lucious Harris,446,CLE,3315.0,55,-19,107,102,17.0,59,15.0,209,,,,,,,,2.0,5.0,1.0,7,1.0,6.0,114,,,,,,,1.0,2.0,,,,,1.0,,2.0,,,7.0,7.0,2.0,9.0,1.0,,,,,,,,3.0,2.0,,1.0,17.0,2.0,1.0,1.0,0.14285714285714285,,,0.2777777777777778,,,0.3,,0.5,,,8.064516129032258,,0.175,,,0.15217391304347827,0.03389830508474576,,,0.11764705882352941,0.36363636363636365,0.08333333333333333,,,,,,0.2222222222222222,,,,0.5555555555555556,,,,,0.2222222222222222,0.42445555555555553,,,,,0.16666666666666666,15.814285714285715,0.1588785046728972,2.0,2.0,2.0,1.0,1.0,2.0,,1.0,1.0,,,,,,,,,0.2222222222222222,,0.047619047619047616,0.07142857142857142,,0.07142857142857142,0.14285714285714285,,0.2222222222222222,,24.75,1.0,,,,1.0,,,1.0,,,1.0,3.0,,1.0,,,,,,1.0,1.0,0.5,0.5,0.2,0.2,1.0,,,,,0.5,0.5,1.0,,,,,0.5,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2400,1610612739,Drew Gooden,Drew Gooden,2400,CLE,2187.0,36,9,68,65,8.0,32,10.0,133,4.0,6.0,2.0,2.0,,1.0,1.0,2.0,4.0,8.0,12,4.0,20.0,72,2.0,3.0,,4.0,,1.0,,12.0,4.0,2.0,1.0,,1.0,,2.0,1.0,1.0,6.0,7.0,3.0,10.0,2.0,1.0,1.0,1.0,2.0,1.0,,1.0,1.0,6.0,3.0,,8.0,,0.75,0.8571428571428571,0.6666666666666666,0.6666666666666666,,0.6153846153846154,0.6666666666666666,,0.625,0.6666666666666666,,0.08333333333333333,0.16666666666666666,23.076923076923077,0.5,0.2857142857142857,0.3333333333333333,0.1111111111111111,0.2916666666666667,0.10344827586206896,0.14285714285714285,,0.4,,0.4,0.5,0.46153846153846156,0.6666666666666666,0.8,0.75,0.15384615384615385,0.5,0.5,1.0,0.3076923076923077,0.6666666666666666,1.0,1.0,,0.5384615384615384,0.49325,0.6582,0.1875,0.2,0.2,,7.683333333333333,0.11764705882352941,1.0,1.0,1.0,1.0,,2.0,,2.0,1.0,1.0,,,1.0,,,1.0,1.0,0.07692307692307693,,0.1,,0.14285714285714285,0.16666666666666666,0.5,1.0,0.07692307692307693,0.5149333333333334,26.5,3.0,,,,,,,,,,,,,,,,1.0,,,,,,,0.75,0.75,0.6666666666666666,,,,,,,,0.5,,,,,,,,,,,,,1.0,1.0,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
980,1610612739,Zydrunas Ilgauskas,Zydrunas Ilgauskas,980,CLE,2682.0,45,9,82,80,7.0,40,13.0,162,7.0,9.0,1.0,2.0,,1.0,1.0,5.0,4.0,11.0,18,6.0,28.0,94,2.0,3.0,,4.0,1.0,2.0,2.0,14.0,8.0,,,,,,,1.0,2.0,2.0,4.0,2.0,6.0,1.0,,1.0,,1.0,,,4.0,6.0,8.0,5.0,2.0,7.0,,0.6363636363636364,0.6363636363636364,0.6111111111111112,0.6666666666666666,0.5,0.6111111111111112,0.6666666666666666,0.5,0.6666666666666666,0.6666666666666666,0.5,,,22.916666666666668,1.0,0.08333333333333333,0.2857142857142857,0.09090909090909091,0.12903225806451613,0.05405405405405406,,0.25,,0.14285714285714285,0.1,0.3333333333333333,0.5,0.7777777777777778,0.7777777777777778,0.5714285714285714,0.2777777777777778,0.2,0.2,,0.2222222222222222,0.6666666666666666,0.5,0.5,,0.5,0.5196611111111111,0.52265,0.23809523809523808,0.23809523809523808,0.14285714285714285,0.07142857142857142,5.716666666666667,0.08536585365853659,,,,,,1.0,,,1.0,,,,2.0,1.0,,2.0,1.0,,,0.038461538461538464,0.125,,,,0.5,,0.6951,,3.0,,,,,,,,,,,,,,,,,1.0,,,,,,0.75,0.75,1.0,,,,,,,,1.0,,,,,,,,,,,,,,1.0,2.0,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
