EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGA,FG2A,OpponentPoints,Fg2aBlocked,OffTwoPtRebounds,OffRebounds,Rebounds,LiveBallTurnovers,BadPassTurnovers,LostBallTurnovers,Turnovers,SecondChanceTurnovers,FG2APctBlocked,AtRimPctBlocked,Usage,LiveBallTurnoverPct,OffTwoPtReboundPct,OffFGReboundPct,OffLongMidRangeReboundPct,AtRimFrequency,AtRimFG3AFrequency,ShotQualityAvg,PenaltyOffPoss,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,FG2M,FG3M,FG3A,FtPoints,Points,PenaltyFtPoints,PenaltyPoints,PtsUnassisted2s,PtsAssisted3s,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,AtRimAssists,LongMidRangeAssists,AssistPoints,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,Steals,LostBallSteals,DeadBallTurnovers,Travels,PenaltyTurnovers,ShootingFouls,Fouls,FTA,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,Fg2Pct,EfgPct,TsPct,PenaltyTsPct,FG3APct,DefTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,DefAtRimReboundPct,DefArc3ReboundPct,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,AtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceFG2A,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PtsAssisted2s,NonHeaveArc3FGA,NonHeaveArc3FGM,Corner3Assists,OffThreePtRebounds,FTOffRebounds,FTDefRebounds,SelfOReb,BadPassSteals,Loose Ball Fouls,Blocked2s,BlockedLongMidRange,Blocks,RecoveredBlocks,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,PenaltyFg3Pct,PenaltyFg2Pct,PenaltyEfgPct,DefFTReboundPct,OffFTReboundPct,OffThreePtReboundPct,OffAtRimReboundPct,OffArc3ReboundPct,DefLongMidRangeReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,NonHeaveArc3Accuracy,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,PenaltyArc3FGA,SecondChanceFtPoints,SecondChancePoints,3pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,SecondChanceTsPct,LongMidRangePctAssisted,PenaltyArc3Frequency,ThreePtShootingFoulsDrawnPct,SecondChancePointsPct,ShortMidRangeFGM,SecondChanceFG2M,PtsPutbacks,Offensive Fouls,BlockedAtRim,SecondChanceFg2Pct,SecondChanceEfgPct,OffShortMidRangeReboundPct,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,HeaveAttempts,LongMidRangePctBlocked,Technical Free Throw Trips,SecondChanceAtRimFGM,ShortMidRangePctBlocked,SecondChanceAtRimAccuracy,on,BadPassOutOfBoundsTurnovers,2pt And 1 Free Throw Trips,DefensiveGoaltends,3SecondViolations,DefShortMidRangeReboundPct,ShortMidRangePctAssisted,SecondChanceAtRimPctAssisted,ShortMidRangeAssists,LostBallOutOfBoundsTurnovers,SecondChanceCorner3FGM,SecondChanceCorner3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,SecondChanceFG3M,SecondChanceFG3A,PtsUnassisted3s,Fg3aBlocked,StepOutOfBoundsTurnovers,Clear Path Fouls,BlockedShortMidRange,Defensive 3 Seconds Violations,SecondChanceFg3Pct,FG3APctBlocked,Arc3PctBlocked,OffCorner3ReboundPct,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyArc3Accuracy,Blocked3s,BlockedCorner3,BlockedArc3,Corner3PctBlocked,OffensiveGoaltends
1425,1610612751,Aaron Williams,Aaron Williams,1425,NJN,408.0,7,-5,15,14,2,1.0,29,1.0,1.0,10,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,18.75,1.0,0.25,0.14285714285714285,0.3333333333333333,1.0,1.0,0.5855,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1521,1610612751,Jacque Vaughn,Jacque Vaughn,1521,NJN,2187.0,36,-25,69,71,45,3.0,140,,4.0,79,,,,3.0,1.0,1.0,,2.0,,,,12.162162162162163,0.5,,,,,0.2,0.43509999999999993,31.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,4.0,9.0,4.0,4.0,2.0,3.0,2.0,1.0,3.0,1.0,1.0,1.0,7.0,1.0,2.0,3.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,4.0,1.0,1.0,4.0,31.0,1.0,1.0,1.0,0.25,0.5,0.6428571428571429,1.0,0.2,0.125,0.1111111111111111,0.12,0.3333333333333333,0.14285714285714285,0.8,0.25,0.25,0.2,1.0,1.0,1.0,0.16666666666666666,0.2,0.4444444444444444,19.625,23.8,0.4492753623188406,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2079,1610612751,Kaniel Dickens,Kaniel Dickens,2079,NJN,3263.0,54,-23,104,106,60,6.0,210,3.0,5.0,115,,1.0,3.0,9.0,2.0,,2.0,2.0,,,,15.315315315315313,1.0,0.037037037037037035,0.05,,0.21428571428571427,0.8571428571428571,0.5061821428571428,41.0,,1.0,2.0,7.0,1.0,3.0,9.0,2.0,13.0,,5.0,,9.0,,1.0,1.0,,,,3.0,2.0,2.0,6.0,2.0,1.0,,,,,5.0,2.0,1.0,,5.0,41.0,1.0,0.3333333333333333,0.3333333333333333,0.2,0.39285714285714285,0.43333333333333335,0.3125,0.6428571428571429,0.07692307692307693,0.14285714285714285,0.1,,0.1111111111111111,0.07142857142857142,,,0.5,0.2857142857142857,0.2857142857142857,1.0,0.06666666666666667,0.16666666666666666,0.38461538461538464,6.7,23.9,0.3942307692307692,1.0,1.0,1.0,2.0,1.0,1.0,5.0,1.0,2.0,1.0,1.0,3.0,1.0,5.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,0.2,0.3333333333333333,0.3125,0.3333333333333333,0.5,0.07692307692307693,0.2,0.1111111111111111,0.125,0.2,0.125,1.0,0.3333333333333333,0.3333333333333333,1.0,0.07142857142857142,0.14285714285714285,0.5,0.5,1.0,1.0,0.25,0.5,0.625,0.2,0.5,0.5256,0.4985625,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2210,1610612751,Richard Jefferson,Richard Jefferson,2210,NJN,1756.0,29,6,55,53,29,4.0,108,,10.0,56,,,,4.0,2.0,1.0,1.0,2.0,,,,32.20338983050848,1.0,,,,,0.375,0.43863125000000003,20.0,8.0,9.0,2.0,2.0,8.0,2.0,6.0,3.0,25.0,2.0,4.0,6.0,6.0,1.0,2.0,3.0,,1.0,,8.0,,3.0,4.0,1.0,,,,,,1.0,3.0,1.0,,4.0,20.0,1.0,0.3333333333333333,0.3333333333333333,0.8,0.6875,0.7352941176470589,0.4,0.375,0.1875,,0.125,,,0.5625,0.8888888888888888,0.8888888888888888,0.125,1.0,1.0,1.0,0.11764705882352941,0.09090909090909091,0.16,18.6,24.95,0.36363636363636365,,,,,1.0,,,,4.0,,1.0,1.0,,3.0,10.0,4.0,,2.0,,,1.0,,1.0,,,,,,,0.625,0.625,,1.0,0.25,0.25,,,,,0.3,,,,,,,0.0625,0.25,,,,,,,,,,,0.405525,3.0,2.0,2.0,1.0,1.0,1.0,0.625,0.75,0.16666666666666666,0.08,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2420,1610612751,Nenad Krstic,Nenad Krstic,2420,NJN,2067.0,34,-6,66,69,36,3.0,135,2.0,10.0,70,,2.0,2.0,9.0,1.0,,1.0,5.0,,,,25.35211267605634,0.2,0.11764705882352941,0.08695652173913043,0.09090909090909091,0.2,0.2,0.40740999999999994,22.0,,1.0,,,5.0,,,4.0,14.0,1.0,3.0,8.0,,3.0,1.0,4.0,,,3.0,9.0,1.0,5.0,7.0,,,4.0,1.0,1.0,2.0,7.0,6.0,3.0,,3.0,22.0,,,,0.5,0.5,0.5384615384615384,0.3,,0.2777777777777778,0.09090909090909091,0.20689655172413793,0.2857142857142857,0.16666666666666666,0.1,,,,,,,0.23076923076923078,0.23076923076923078,0.21428571428571427,7.7799999999999985,,0.3333333333333333,2.0,,,,7.0,,,,,2.0,1.0,4.0,,,2.0,,,1.0,,,1.0,1.0,,1.0,2.0,,2.0,1.0,1.0,0.2,0.25,,0.25,0.25,0.2,,,,,0.3,,0.25,0.5,1.0,1.0,0.5,0.7,,,,,,,,,,,0.4099,0.36575,,,2.0,,,0.5,,,,0.14285714285714285,3.0,1.0,2.0,3.0,2.0,0.5,0.5,0.25,0.42857142857142855,0.42857142857142855,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1934,1610612751,Rodney Buford,Rodney Buford,1934,NJN,1935.0,32,-28,61,65,47,3.0,126,1.0,6.0,77,1.0,,,4.0,1.0,,1.0,1.0,,0.16666666666666666,,20.0,1.0,,,,0.09090909090909091,0.5454545454545454,0.4520722222222222,29.0,1.0,5.0,,1.0,2.0,,5.0,2.0,6.0,2.0,6.0,2.0,,1.0,,1.0,,,1.0,2.0,1.0,3.0,4.0,1.0,1.0,,,,3.0,5.0,2.0,,1.0,6.0,29.0,,,,0.3333333333333333,0.18181818181818182,0.25,0.375,0.45454545454545453,0.2727272727272727,0.14285714285714285,0.2222222222222222,,,0.45454545454545453,0.2,0.25,0.09090909090909091,,,,,,1.0,15.633333333333333,31.820000000000004,0.47540983606557374,1.0,,1.0,1.0,,,1.0,,4.0,,2.0,3.0,,4.0,2.0,2.0,,,,,,,,,,,,,1.0,0.5,0.5,,0.6666666666666666,0.2857142857142857,,,,,,0.42857142857142855,0.3333333333333333,,,1.0,1.0,,,0.36363636363636365,,,,,0.14285714285714285,1.0,0.14285714285714285,,,,0.48244166666666666,3.0,,,,,,1.0,0.42857142857142855,,,,,,,,,,,,,2.0,0.2,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
467,1610612751,Jason Kidd,Jason Kidd,467,NJN,763.0,13,8,25,24,11,1.0,49,,2.0,21,,,,2.0,,,,,,,,14.814814814814813,,,,,,0.5,0.4159,7.0,,2.0,,,,,2.0,,,,,,,2.0,,2.0,,,2.0,4.0,1.0,1.0,2.0,,,,,,1.0,1.0,,,,,7.0,,,,,,,,0.5,0.14285714285714285,0.25,0.18181818181818182,,,0.5,,,,,,,,,,16.799999999999997,25.299999999999997,0.28,,,,,,,,,2.0,1.0,,2.0,,1.0,,2.0,,,,,,,,,,,,,,,,,,,,,,,,0.25,0.5,,,,,,,0.5,,,,,,,,,,0.2597,0.3559333333333334,1.0,,,,,,,0.3333333333333333,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
696,1610612751,Travis Best,Travis Best,696,NJN,971.0,16,-16,32,34,16,3.0,66,2.0,7.0,39,,,,1.0,3.0,1.0,2.0,3.0,,,,38.23529411764706,1.0,,,,0.2222222222222222,0.4444444444444444,0.4262222222222223,9.0,2.0,5.0,,,3.0,,2.0,3.0,9.0,2.0,6.0,6.0,,1.0,1.0,2.0,,,1.0,5.0,,1.0,1.0,,,,,2.0,,,3.0,,1.0,6.0,9.0,,,,0.42857142857142855,0.3333333333333333,0.4,0.5,0.2222222222222222,0.14285714285714285,,0.1,,,0.5555555555555556,0.4,0.4,,,,,,,0.6666666666666666,13.1,25.55,0.28125,1.0,,1.0,2.0,,,,,2.0,,2.0,5.0,,,,2.0,,1.0,,,,,,,,,,,,,,,0.4,0.4,,,,,,0.25,,,,0.5,0.5,,,0.2222222222222222,,,,,0.4,0.5,,,,,0.44636000000000003,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2074,1610612751,Jabari Smith,Jabari Smith,2074,NJN,344.0,6,-7,10,13,12,,23,,,13,,,,,1.0,1.0,,1.0,,,,30.0,1.0,,,,,,,5.0,,,,,,,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,1.0,1.0,4.0,2.0,,1.0,5.0,,,,,,0.25,0.25,,,,,,,,,,,,,,1.0,1.0,1.0,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2215,1610612751,Jason Collins,Jason Collins,2215,NJN,864.0,14,-2,27,25,9,3.0,52,1.0,5.0,29,1.0,1.0,1.0,2.0,,,,,,0.2,,17.24137931034483,,0.16666666666666666,0.09090909090909091,,0.2,0.2,0.4141,11.0,2.0,2.0,,,4.0,,,,8.0,,4.0,4.0,,,,,,,,,,1.0,1.0,1.0,,,,,1.0,2.0,,,,4.0,11.0,,,,0.8,0.8,0.8,1.0,,0.2,,0.1111111111111111,1.0,,0.4,1.0,1.0,,,,,,,0.5,10.219999999999999,,0.4074074074074074,1.0,1.0,1.0,1.0,2.0,,,,,2.0,2.0,2.0,,,4.0,,,,,,,,1.0,1.0,,,,,,0.5,0.6666666666666666,,1.0,1.0,,,,0.3333333333333333,,,,,,1.0,1.0,,0.4,,,,,0.5,0.5,1.0,,,,0.50895,0.44075,,,4.0,,,1.0,1.0,,,0.5,1.0,2.0,2.0,,,1.0,1.0,,0.5,1.0,,,,1.0,0.5,1.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2243,1610612751,Brian Scalabrine,Brian Scalabrine,2243,NJN,1341.0,22,-17,43,42,22,1.0,85,2.0,4.0,50,1.0,,,2.0,1.0,,1.0,3.0,,0.25,0.5,17.77777777777778,0.3333333333333333,,,,0.5,0.5,0.452225,22.0,,2.0,,,1.0,,,2.0,4.0,2.0,2.0,2.0,,1.0,,1.0,,1.0,,2.0,1.0,,2.0,,,2.0,1.0,1.0,,5.0,2.0,,1.0,2.0,22.0,,,,0.25,0.25,0.4,0.5,,,0.2,0.05,,0.25,0.5,,,,,,,,,0.5,9.7,,0.5116279069767442,1.0,,,,,,,,,,,1.0,,,,,,,,,1.0,,,,,,,,2.0,,,,,,0.5,,,,,,,,,0.5,1.0,,,,,,,,,,,,,,0.3659,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
677,1610612751,Eric Williams,Eric Williams,677,NJN,354.0,6,1,11,11,8,2.0,22,1.0,1.0,13,,,,1.0,,,,,,,,16.666666666666668,,,,,1.0,1.0,0.5722,6.0,,,,,1.0,,,1.0,3.0,,,,,,,,,,,,1.0,,1.0,,,,,,,,2.0,1.0,,,6.0,,,,1.0,1.0,0.75,,,,0.3333333333333333,0.2,,,,,,,,,,0.5,0.5,,,,0.5454545454545454,1.0,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,0.5,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2040,1610612751,Jerome Moiso,Jerome Moiso,2040,NJN,62.0,1,-1,2,3,3,,5,,,3,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1425,1610612751,Aaron Williams,Aaron Williams,1425,NJN,8462.0,141,-60,255,268,126,27.0,523,15.0,26.0,283,3.0,6.0,6.0,30.0,3.0,2.0,1.0,9.0,,0.11538461538461539,0.2,13.636363636363637,0.3333333333333333,0.057692307692307696,0.04918032786885246,0.0625,0.5769230769230769,0.5769230769230769,0.49333846153846156,94.0,2.0,4.0,,,14.0,,,9.0,37.0,1.0,5.0,6.0,,5.0,1.0,6.0,1.0,1.0,4.0,13.0,3.0,20.0,24.0,4.0,1.0,6.0,,1.0,14.0,25.0,10.0,6.0,,5.0,94.0,,,,0.5384615384615384,0.5384615384615384,0.6166666666666667,0.4166666666666667,,0.21052631578947367,0.12,0.19166666666666668,0.3225806451612903,0.1111111111111111,0.15384615384615385,0.5,0.5,,,,,0.2,0.2,0.13513513513513514,4.7807692307692315,,0.3686274509803922,11.0,4.0,1.0,2.0,7.0,,,,,5.0,2.0,5.0,,,22.0,,,,,,1.0,,3.0,2.0,5.0,,5.0,4.0,1.0,0.7857142857142857,1.0,,0.4,0.4,0.09090909090909091,,,0.05,,0.16279069767441862,0.14285714285714285,,0.8,0.7333333333333333,0.9166666666666666,0.7272727272727273,0.2692307692307692,,,,,0.8,0.4,0.5,,,,0.552925,0.44568,,2.0,10.0,,,1.0,1.0,,,0.2702702702702703,1.0,4.0,6.0,3.0,5.0,0.8,0.8,0.0625,0.14285714285714285,0.14285714285714285,,,,4.0,,1.0,False,2.0,2.0,1.0,1.0,0.14285714285714285,1.0,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1500,1610612751,Ron Mercer,Ron Mercer,1500,NJN,23405.0,390,-80,735,731,305,98.0,1466,18.0,155.0,755,4.0,7.0,9.0,40.0,4.0,3.0,1.0,14.0,,0.025806451612903226,0.1111111111111111,20.754716981132074,0.2857142857142857,0.022222222222222223,0.020942408376963352,0.016483516483516484,0.11392405063291139,0.13291139240506328,0.4101870253164559,264.0,52.0,123.0,,2.0,65.0,,3.0,7.0,137.0,4.0,38.0,20.0,,13.0,7.0,20.0,4.0,5.0,6.0,47.0,10.0,21.0,31.0,16.0,4.0,10.0,3.0,4.0,8.0,20.0,10.0,5.0,,38.0,264.0,,,,0.41935483870967744,0.41139240506329117,0.41975308641975306,0.39361702127659576,0.0189873417721519,0.08267716535433071,0.13513513513513514,0.09451219512195122,0.045454545454545456,0.14814814814814814,0.7784810126582279,0.42276422764227645,0.42276422764227645,0.012658227848101266,,,,0.030864197530864196,0.031446540880503145,0.2773722627737226,15.579999999999998,24.46666666666667,0.35918367346938773,7.0,2.0,1.0,5.0,14.0,,1.0,,1.0,16.0,17.0,43.0,,2.0,110.0,1.0,,3.0,1.0,1.0,,2.0,12.0,,2.0,,2.0,1.0,3.0,0.8461538461538461,0.859375,,0.3953488372093023,0.37777777777777777,,0.05263157894736842,0.014925373134328358,0.04,0.020833333333333332,0.09803921568627451,0.1,0.023255813953488372,0.5,0.3888888888888889,0.4375,0.8571428571428571,0.08860759493670886,0.006329113924050633,,,,0.125,0.1111111111111111,0.2,0.022222222222222223,,,0.3937799999999999,0.39263444444444445,1.0,1.0,11.0,,,0.3235294117647059,0.8846153846153846,0.022222222222222223,,0.08029197080291971,6.0,5.0,2.0,2.0,2.0,0.3125,0.3125,0.017241379310344827,0.42857142857142855,0.5,,,1.0,,0.14285714285714285,,False,2.0,1.0,,,0.109375,0.5,,2.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1934,1610612751,Rodney Buford,Rodney Buford,1934,NJN,76687.0,1278,-208,2391,2402,956,294.0,4793,82.0,375.0,2523,18.0,29.0,33.0,185.0,13.0,10.0,3.0,34.0,3.0,0.048,0.14634146341463414,19.423147133990508,0.38235294117647056,0.029381965552178316,0.027250206440957887,0.02912621359223301,0.17154811715481172,0.38702928870292885,0.4603048218029352,797.0,95.0,244.0,17.0,51.0,151.0,34.0,103.0,35.0,439.0,16.0,129.0,86.0,96.0,48.0,14.0,62.0,10.0,20.0,23.0,138.0,40.0,110.0,152.0,39.0,12.0,21.0,4.0,9.0,38.0,96.0,43.0,19.0,1.0,129.0,797.0,0.9411764705882353,0.3300970873786408,0.3300970873786408,0.4026666666666667,0.4225941422594142,0.4407630522088353,0.40822784810126583,0.21548117154811716,0.1385390428211587,0.14869888475836432,0.14111006585136407,0.12698412698412698,0.15104166666666666,0.5104602510460251,0.38934426229508196,0.3958333333333333,0.10669456066945607,0.3333333333333333,0.3333333333333333,0.9411764705882353,0.04024144869215292,0.04834605597964377,0.2938496583143508,13.824533333333338,24.407766990291268,0.3333333333333333,36.0,19.0,16.0,34.0,49.0,6.0,19.0,17.0,52.0,50.0,43.0,110.0,9.0,39.0,216.0,52.0,17.0,4.0,4.0,,2.0,6.0,27.0,2.0,4.0,,4.0,1.0,19.0,0.7152317880794702,0.7552447552447552,0.23076923076923078,0.39090909090909093,0.37919463087248323,0.02247191011235955,,0.017857142857142856,0.037037037037037035,0.006578947368421052,0.16816816816816818,0.14285714285714285,0.02247191011235955,0.25,0.43902439024390244,0.5142857142857142,0.4444444444444444,0.10251046025104603,0.1087866108786611,0.3269230769230769,0.3333333333333333,0.9411764705882353,0.3333333333333333,0.22818791946308725,0.47058823529411764,0.12751677852348994,0.3157894736842105,0.3269230769230769,0.4735214285714286,0.4706533783783783,20.0,3.0,58.0,,1.0,0.4915254237288136,0.8421052631578947,0.1342281879194631,0.009615384615384616,0.13211845102505695,20.0,23.0,16.0,6.0,3.0,0.46,0.4824561403508772,0.019801980198019802,0.40816326530612246,0.425531914893617,,0.01639344262295082,1.0,9.0,0.04081632653061224,0.47368421052631576,False,8.0,1.0,1.0,,0.10526315789473684,0.6,0.2222222222222222,5.0,,2.0,4.0,1.0,3.0,3.0,3.0,7.0,6.0,1.0,2.0,1.0,1.0,1.0,0.42857142857142855,0.009708737864077669,0.019230769230769232,0.041666666666666664,0.07017543859649122,0.5,1.0,0.05263157894736842,0.3333333333333333,1.0,0.15,,,,,
2243,1610612751,Brian Scalabrine,Brian Scalabrine,2243,NJN,68516.0,1142,52,2111,2109,755,292.0,4220,103.0,260.0,2121,24.0,63.0,83.0,242.0,34.0,20.0,14.0,63.0,3.0,0.09230769230769231,0.1262135922330097,17.065261451155248,0.5396825396825397,0.07730061349693251,0.07841239109390126,0.07183908045977011,0.31402439024390244,0.5213414634146342,0.48091687116564397,670.0,36.0,102.0,12.0,33.0,109.0,22.0,68.0,51.0,335.0,22.0,96.0,60.0,66.0,73.0,14.0,87.0,10.0,32.0,34.0,188.0,33.0,108.0,159.0,34.0,12.0,29.0,7.0,15.0,36.0,106.0,67.0,31.0,6.0,96.0,670.0,1.0,0.3235294117647059,0.3283582089552239,0.41923076923076924,0.4329268292682927,0.46657381615598886,0.45714285714285713,0.2073170731707317,0.1518987341772152,0.13692946058091288,0.148109243697479,0.128099173553719,0.15527950310559005,0.31097560975609756,0.35294117647058826,0.3564356435643564,0.10060975609756098,0.36363636363636365,0.36363636363636365,1.0,0.08781869688385269,0.10877192982456141,0.2865671641791045,9.329615384615384,24.822058823529417,0.3173851255329228,56.0,32.0,12.0,25.0,55.0,3.0,9.0,10.0,35.0,46.0,31.0,70.0,4.0,23.0,158.0,34.0,10.0,4.0,18.0,2.0,18.0,3.0,22.0,15.0,17.0,,18.0,11.0,20.0,0.7247706422018348,0.8315789473684211,0.17391304347826086,0.44285714285714284,0.3978494623655914,0.2222222222222222,0.028985507246376812,0.08256880733944955,0.08455882352941177,0.09615384615384616,0.16319444444444445,0.1,0.01775147928994083,0.6111111111111112,0.5436893203883495,0.6222222222222222,0.6785714285714286,0.1676829268292683,0.10670731707317073,0.2857142857142857,0.2857142857142857,1.0,0.5925925925925926,0.26881720430107525,0.48,0.0967741935483871,0.3333333333333333,0.29411764705882354,0.5144765957446809,0.4778016483516486,14.0,8.0,70.0,,,0.5833333333333334,0.9444444444444444,0.15053763440860216,,0.208955223880597,17.0,25.0,28.0,9.0,13.0,0.5434782608695652,0.5740740740740741,0.07692307692307693,0.3090909090909091,0.37777777777777777,1.0,0.00980392156862745,,17.0,0.18181818181818182,0.53125,False,9.0,6.0,,1.0,0.16574585635359115,0.4117647058823529,0.11764705882352941,7.0,1.0,2.0,4.0,2.0,4.0,1.0,4.0,8.0,,,,,4.0,3.0,0.5,,,0.04838709677419355,0.07407407407407407,0.5,1.0,0.07407407407407407,0.5,1.0,0.07142857142857142,1.0,1.0,,,
