EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGA,LongMidRangeFGA,FG2M,FG2A,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsPutbacks,OffThreePtRebounds,OffRebounds,Rebounds,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,Usage,OffThreePtReboundPct,OffFGReboundPct,OffArc3ReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,LongMidRangeFrequency,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,PenaltyOffPossPct,LongMidRangeFGM,Corner3FGM,Corner3FGA,SecondChanceCorner3FGA,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG3M,FG3A,FtPoints,SecondChanceFG3M,SecondChanceFG3A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PtsAssisted3s,PtsUnassisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassTurnovers,DeadBallTurnovers,StepOutOfBoundsTurnovers,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,NonShootingPenaltyNonTakeFouls,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,FG3APct,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,OffShortMidRangeReboundPct,OffCorner3ReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,SelfORebPct,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceCorner3Frequency,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,PenaltyCorner3Frequency,PenaltyArc3Frequency,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,Avg3ptShotDistance,ShortMidRangeFGM,Fg2aBlocked,LostBallTurnovers,NonShootingFoulsDrawn,FG2APctBlocked,ShortMidRangePctBlocked,OffLongMidRangeReboundPct,DefCorner3ReboundPct,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangePctAssisted,BadPassOutOfBoundsTurnovers,DefAtRimReboundPct,SecondChanceArc3PctAssisted,Travels,SecondChanceTurnovers,Loose Ball Fouls,Offensive Fouls,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,Defensive 3 Seconds Violations,AtRimPctBlocked,OffAtRimReboundPct,BlocksRecoveredPct,ShortMidRangePctAssisted,Technical Free Throw Trips,LostBallOutOfBoundsTurnovers,BlockedLongMidRange,PenaltyCorner3FGM,PenaltyCorner3Accuracy,SecondChanceFtPoints,FTOffRebounds,OffFTReboundPct,3SecondViolations,Clear Path Fouls,on,SecondChanceCorner3FGM,Fg3aBlocked,3pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,FG3APctBlocked,LongMidRangePctBlocked,Corner3PctBlocked,Arc3PctBlocked,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,ThreePtShootingFoulsDrawnPct,HeaveAttempts,Blocked3s,BlockedArc3,DefensiveGoaltends,BlockedCorner3,OffensiveGoaltends,HeaveMakes,FoulsDrawn,Offensive Fouls Drawn
1444,1610612741,Lawrence Funderburke,Lawrence Funderburke,1444,CHI,729.0,12,9,19,21,8.0,13.0,3.0,40,3.0,3.0,2.0,2.0,1.0,1.0,1.0,2.0,3.0,6.0,6,19,2.0,2.0,4.0,1.0,1.0,2.0,4.0,2.0,2.0,1.0,1.0,1,1.0,1.0,1.0,2.0,8.0,0.6666666666666666,1.0,0.5,1.0,1.0,0.5,1.0,1.0,0.5,1.0,1.0,27.272727272727273,0.5,0.1111111111111111,0.5,0.5,1.0,1.0,0.6666666666666666,0.16666666666666666,0.3333333333333333,1.0,1.0,0.5,1.0,1.0,0.5,0.5081333333333333,0.6656,0.6671,0.16666666666666666,0.16666666666666666,0.6666666666666666,0.3333333333333333,7.833333333333333,0.42105263157894735,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,
15,1610612741,Eric Piatkowski,Eric Piatkowski,15,CHI,3365.0,56,-8,120,118,45.0,73.0,15.0,238,4.0,4.0,1.0,1.0,2.0,2.0,1.0,3.0,5.0,8.0,28,133,1.0,1.0,5.0,3.0,5.0,11.0,4.0,6.0,,3.0,4.0,8,4.0,,2.0,11.0,45.0,0.4,0.4,0.625,1.0,0.6,0.5952380952380952,0.8333333333333334,0.45,0.6086956521739131,0.8333333333333334,0.5,17.482517482517483,0.15789473684210525,0.06060606060606061,0.14285714285714285,0.19047619047619047,1.0,1.0,0.5,0.047619047619047616,0.14285714285714285,0.3333333333333333,1.0,1.0,0.2,1.0,0.8095238095238095,0.5319833333333334,0.59385,0.5065999999999999,0.08695652173913043,0.2,0.17857142857142858,0.39285714285714285,9.3625,0.375,1.0,2.0,5.0,1.0,2.0,3.0,8.0,1.0,1.0,1.0,3.0,5.0,13.0,3.0,1.0,2.0,1.0,5.0,2.0,9.0,6.0,8.0,3.0,5.0,2.0,7.0,1.0,1.0,2.0,1.0,2.0,16.0,1.0,1.0,2.0,1.0,4.0,1.0,5.0,4.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,3.0,4.0,1.0,0.6,0.38461538461538464,0.5,0.2,0.38461538461538464,0.6190476190476191,0.5,0.09090909090909091,0.05555555555555555,0.02127659574468085,0.09090909090909091,0.06382978723404255,0.0625,0.2,0.1,0.058823529411764705,0.1111111111111111,0.09090909090909091,0.3333333333333333,0.3333333333333333,0.23809523809523808,0.4,0.4,1.0,0.38095238095238093,0.375,0.375,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0,0.2,0.3,0.3333333333333333,0.375,24.48461538461538,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,
1559,1610612741,Adrian Griffin,Adrian Griffin,1559,CHI,2870.0,48,20,99,100,53.0,64.0,11.0,199,,1.0,,,,1.0,3.0,6.0,3.0,10.0,8,81,,1.0,,2.0,7.0,6.0,2.0,4.0,,1.0,3.0,9,2.0,,,6.0,53.0,0.3333333333333333,0.3333333333333333,0.3,,0.2857142857142857,0.2727272727272727,,0.2857142857142857,0.3333333333333333,,0.375,12.499999999999998,0.125,0.06382978723404255,0.14285714285714285,0.09090909090909091,,,,0.2727272727272727,0.5454545454545454,,,,0.14285714285714285,,0.18181818181818182,0.38119545454545456,0.4133,0.38478571428571434,,,,0.75,12.720000000000002,0.5353535353535354,2.0,,,,,,1.0,,,,,,1.0,2.0,,,,,2.0,,,1.0,,5.0,,5.0,,,2.0,,3.0,10.0,2.0,1.0,4.0,1.0,6.0,,1.0,1.0,,2.0,,,,2.0,1.0,1.0,4.0,3.0,,,,,,0.09090909090909091,1.0,0.16666666666666666,0.09523809523809523,0.05128205128205128,0.07142857142857142,0.08928571428571429,,,0.18181818181818182,0.10526315789473684,,,0.3333333333333333,0.3333333333333333,,,,,0.09090909090909091,,,,,,,,,,,24.9,1.0,1.0,2.0,1.0,0.1,0.3333333333333333,0.09523809523809523,0.25,0.3333333333333333,0.5,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,
2457,1610612741,Jannero Pargo,Jannero Pargo,2457,CHI,2584.0,43,23,83,84,48.0,52.0,12.0,167,3.0,3.0,,,1.0,1.0,2.0,15.0,11.0,20.0,30,74,,1.0,3.0,4.0,10.0,13.0,6.0,16.0,,,,3,2.0,,,13.0,48.0,0.2727272727272727,0.2727272727272727,0.55,,0.4,0.56,0.375,0.39285714285714285,0.5769230769230769,0.375,0.43333333333333335,30.392156862745097,,,,0.12,1.0,1.0,0.3333333333333333,0.08,0.6,,,,0.07142857142857142,1.0,0.32,0.43867199999999995,0.4821166666666667,0.41407857142857146,,,0.1,0.43333333333333335,15.135000000000002,0.5783132530120482,7.0,,2.0,1.0,2.0,2.0,3.0,1.0,2.0,1.0,2.0,2.0,5.0,2.0,1.0,3.0,1.0,4.0,2.0,6.0,,3.0,2.0,5.0,4.0,9.0,2.0,2.0,3.0,1.0,1.0,22.0,,,3.0,,3.0,,4.0,3.0,1.0,2.0,,3.0,,5.0,4.0,1.0,3.0,1.0,1.0,0.4,0.3333333333333333,0.25,0.4,0.2,0.4,,0.08823529411764706,,,0.06382978723404255,,,,0.0625,,,0.4666666666666667,0.4666666666666667,0.08,,,,0.12,0.6666666666666666,0.6666666666666666,1.0,0.25,0.5,0.5,0.14285714285714285,0.14285714285714285,0.5,0.6666666666666666,24.5,1.0,,2.0,1.0,,,,,0.5,0.5,0.2857142857142857,3.0,0.2,1.0,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,
2876,1610612741,Jared Reiner,Jared Reiner,2876,CHI,7905.0,132,-20,269,268,101.0,128.0,39.0,537,3.0,10.0,2.0,5.0,1.0,1.0,7.0,13.0,10.0,30.0,21,280,2.0,7.0,4.0,3.0,4.0,7.0,16.0,4.0,4.0,3.0,13.0,38,4.0,,1.0,7.0,101.0,0.8,1.0,0.3333333333333333,0.2857142857142857,0.75,0.3333333333333333,0.2857142857142857,0.75,0.328125,0.25,0.7,12.615384615384615,0.08333333333333333,0.08783783783783784,0.06896551724137931,0.3333333333333333,0.3,0.42857142857142855,0.3333333333333333,0.23333333333333334,0.43333333333333335,0.7142857142857143,0.4,,0.25,1.0,0.3333333333333333,0.43199,0.507,0.4073,0.03225806451612903,0.03225806451612903,0.19047619047619047,0.3333333333333333,9.42333333333333,0.3754646840148699,5.0,,,,,,,,,,,,,1.0,,,,,1.0,,,,,1.0,,1.0,,,,,1.0,2.0,10.0,3.0,16.0,6.0,25.0,1.0,3.0,3.0,,5.0,4.0,4.0,,9.0,1.0,17.0,35.0,9.0,,,,,,,0.5555555555555556,0.3333333333333333,0.1702127659574468,0.08928571428571429,0.10344827586206896,0.15447154471544716,,0.14285714285714285,0.15384615384615385,0.15217391304347827,0.15789473684210525,0.0625,0.38461538461538464,0.38461538461538464,,,,,,,,,,,,,,,,,2.0,4.0,1.0,1.0,0.13333333333333333,0.14285714285714285,0.10204081632653061,,0.2857142857142857,0.3333333333333333,1.0,,0.22727272727272727,,1.0,3.0,3.0,3.0,7.0,4.0,3.0,7.0,3.0,1.0,0.3,0.1724137931034483,0.42857142857142855,1.0,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,
2732,1610612741,Ben Gordon,Ben Gordon,2732,CHI,4188.0,70,9,142,142,54.0,63.0,21.0,284,3.0,4.0,,,,1.0,7.0,16.0,11.0,27.0,43,133,,3.0,,4.0,14.0,17.0,8.0,14.0,,1.0,4.0,11,6.0,1.0,2.0,17.0,54.0,0.36363636363636365,0.36363636363636365,0.4074074074074074,,0.2857142857142857,0.44047619047619047,,0.3684210526315789,0.4772727272727273,,0.4,29.585798816568047,0.045454545454545456,0.05128205128205128,0.05,0.09523809523809523,0.75,1.0,,0.16666666666666666,0.38095238095238093,,,,0.05263157894736842,,0.4523809523809524,0.4723726190476191,0.38516666666666666,0.44253421052631586,0.046511627906976744,0.07142857142857142,,0.3953488372093023,12.82962962962963,0.38028169014084506,8.0,1.0,1.0,,,4.0,14.0,,1.0,2.0,5.0,5.0,15.0,6.0,,1.0,2.0,5.0,3.0,6.0,9.0,14.0,4.0,6.0,2.0,8.0,2.0,,3.0,1.0,2.0,18.0,3.0,2.0,5.0,,7.0,3.0,,,,5.0,2.0,1.0,,6.0,4.0,,2.0,,0.4,0.3333333333333333,,0.4,0.3333333333333333,0.35714285714285715,0.8333333333333334,,0.09615384615384616,0.05357142857142857,0.10526315789473684,0.09859154929577464,0.05263157894736842,,0.0625,0.125,0.1,0.14285714285714285,0.5,0.5,0.023809523809523808,1.0,1.0,1.0,0.3333333333333333,0.2857142857142857,0.2857142857142857,0.25,,0.25,,,0.2631578947368421,0.4,0.2857142857142857,25.133333333333333,,4.0,3.0,1.0,0.14814814814814814,0.42857142857142855,0.09523809523809523,0.1111111111111111,,,0.5,,0.08333333333333333,,,1.0,,1.0,,,,,,,0.25,,,,1.0,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,
2550,1610612741,Kirk Hinrich,Kirk Hinrich,2550,CHI,4360.0,73,-40,154,153,40.0,60.0,22.0,307,4.0,9.0,1.0,2.0,1.0,3.0,9.0,11.0,11.0,29.0,36,164,3.0,5.0,6.0,3.0,11.0,15.0,4.0,18.0,,,1.0,9,9.0,1.0,4.0,15.0,40.0,0.18181818181818182,0.18181818181818182,0.3793103448275862,0.6,0.2727272727272727,0.34146341463414637,0.5,0.34615384615384615,0.4,0.5,0.46875,28.57142857142857,,0.011235955056179775,,0.21951219512195122,0.4444444444444444,0.5,,0.21951219512195122,0.2682926829268293,0.3333333333333333,0.5,,0.23076923076923078,0.3333333333333333,0.5121951219512195,0.4996841463414634,0.46772,0.48434615384615387,0.09090909090909091,0.125,0.16666666666666666,0.4166666666666667,10.079310344827586,0.2597402597402597,4.0,,1.0,,,2.0,11.0,,1.0,1.0,2.0,2.0,12.0,8.0,,1.0,1.0,2.0,6.0,3.0,3.0,11.0,2.0,6.0,2.0,8.0,1.0,1.0,,,6.0,18.0,1.0,2.0,6.0,,8.0,1.0,3.0,2.0,1.0,5.0,4.0,2.0,,7.0,4.0,2.0,2.0,,0.5,0.16666666666666666,,0.5,0.16666666666666666,0.2926829268292683,0.7142857142857143,,0.12,0.016129032258064516,0.14285714285714285,0.125,0.045454545454545456,,0.17647058823529413,0.13043478260869565,0.1,0.04,0.36363636363636365,0.36363636363636365,0.024390243902439025,,,,0.2682926829268293,0.18181818181818182,0.18181818181818182,0.5,,0.16666666666666666,,,0.15384615384615385,0.5,0.18181818181818182,25.525000000000002,3.0,3.0,1.0,1.0,0.10344827586206896,0.2222222222222222,,0.25,0.3333333333333333,0.42857142857142855,0.5,,,,,,,,1.0,,,1.0,1.0,,0.1111111111111111,,1.0,,,2.0,1.0,,,,,,,,True,,,,,,,,,,,,,,,,,,,,
2768,1610612741,Chris Duhon,Chris Duhon,2768,CHI,3544.0,59,-26,118,114,51.0,48.0,19.0,232,2.0,5.0,1.0,1.0,,2.0,,2.0,4.0,7.0,27,139,1.0,1.0,2.0,,2.0,7.0,2.0,6.0,,,,5,5.0,1.0,2.0,7.0,51.0,0.25,0.25,0.5714285714285714,1.0,,0.6052631578947368,0.5,0.42857142857142855,0.6428571428571429,0.5,0.4375,14.473684210526315,,,,0.2631578947368421,0.4,0.5,,,0.10526315789473684,0.5,1.0,,0.2857142857142857,,0.8947368421052632,0.5228277777777778,0.646475,0.509675,0.1,0.25,0.07407407407407407,0.25925925925925924,7.185714285714285,0.4322033898305085,2.0,1.0,2.0,,1.0,4.0,10.0,,1.0,1.0,4.0,5.0,12.0,4.0,,1.0,2.0,5.0,1.0,15.0,,10.0,4.0,3.0,3.0,6.0,2.0,1.0,2.0,,1.0,15.0,,3.0,2.0,,5.0,,2.0,2.0,,1.0,1.0,,,1.0,,2.0,2.0,,1.0,0.4166666666666667,,0.4,0.4166666666666667,0.631578947368421,1.0,,0.05405405405405406,,0.42857142857142855,0.11363636363636363,,,,0.1,0.2,,1.0,1.0,0.10526315789473684,0.5,0.5,1.0,0.5263157894736842,0.4,0.4,1.0,,0.5,,0.14285714285714285,0.5714285714285714,0.25,0.4,26.26666666666667,,1.0,,1.0,0.14285714285714285,,,1.0,,,0.5,,,,,,,,1.0,,1.0,1.0,1.0,,0.2,,1.0,,,,,1.0,1.0,,,,,,True,,,,,,,,,,,,,,,,,,,,
213,1610612741,Antonio Davis,Antonio Davis,213,CHI,1571.0,26,-7,53,51,13.0,10.0,7.0,104,1.0,2.0,,1.0,,1.0,1.0,3.0,1.0,6.0,2,53,,1.0,,,1.0,,2.0,,,2.0,3.0,9,,,,,13.0,1.0,1.0,0.16666666666666666,,,0.16666666666666666,,,0.16666666666666666,,,12.121212121212121,0.16666666666666666,0.08108108108108109,0.1111111111111111,0.3333333333333333,0.5,0.5,1.0,0.16666666666666666,0.5,1.0,,,1.0,,0.3333333333333333,0.4591833333333333,0.5904,0.5904,,,,,10.799999999999999,0.24528301886792453,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,1.0,,,2.0,1.0,1.0,3.0,2.0,6.0,,,,,1.0,,1.0,,2.0,,2.0,6.0,3.0,,,,,,,0.5,0.3333333333333333,0.14285714285714285,0.04,0.5,0.17391304347826086,0.1,0.3333333333333333,,0.18181818181818182,0.5,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,0.25,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,
2804,1610612741,Andres Nocioni,Andres Nocioni,2804,CHI,3519.0,59,-37,115,116,33.0,52.0,22.0,231,3.0,5.0,1.0,1.0,1.0,1.0,7.0,8.0,7.0,20.0,22,140,3.0,5.0,9.0,2.0,7.0,8.0,8.0,6.0,,,5.0,15,6.0,,3.0,8.0,33.0,0.5714285714285714,0.5714285714285714,0.35,0.6,0.2857142857142857,0.40476190476190477,0.6,0.4375,0.4583333333333333,0.6428571428571429,0.4444444444444444,18.75,,0.05714285714285714,,0.23809523809523808,0.6,1.0,0.6666666666666666,0.3333333333333333,0.38095238095238093,0.2,1.0,1.0,0.125,1.0,0.2857142857142857,0.42213571428571434,0.41000000000000003,0.44849375,0.125,0.13043478260869565,0.4090909090909091,0.36363636363636365,10.545,0.28695652173913044,2.0,,,,,1.0,1.0,,,1.0,1.0,1.0,1.0,5.0,,,1.0,1.0,1.0,3.0,,1.0,1.0,1.0,2.0,3.0,2.0,,,,1.0,8.0,4.0,3.0,6.0,1.0,10.0,,,,,2.0,2.0,1.0,,3.0,2.0,4.0,5.0,,1.0,1.0,,1.0,1.0,0.047619047619047616,0.6666666666666666,0.125,0.15789473684210525,0.07017543859649122,0.21428571428571427,0.17307692307692307,0.10526315789473684,,0.16666666666666666,0.11764705882352941,0.3333333333333333,,0.25,0.25,,,,,0.047619047619047616,1.0,1.0,1.0,,,,,0.125,1.0,1.0,25.9,2.0,3.0,,,0.15,0.14285714285714285,0.041666666666666664,0.125,0.2857142857142857,0.3333333333333333,0.5,,0.2222222222222222,,1.0,,,,,,,,,1.0,0.4,0.07142857142857142,,0.5,,,,,,3.0,1.0,0.5,,,True,,,,,,,,,,,,,,,,,,,,
