EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGA,LongMidRangeFGA,FG2M,FG2A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsPutbacks,OffThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,ShootingFouls,Fouls,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,Usage,DefTwoPtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,LongMidRangeFrequency,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,PenaltyOffPossPct,PenaltyFtPoints,TwoPtAssists,Assists,AtRimAssists,AssistPoints,Steals,BadPassSteals,DefLongMidRangeReboundPct,Fg2aBlocked,LongMidRangeAssists,OffTwoPtRebounds,NonShootingPenaltyNonTakeFouls,FG2APctBlocked,ShortMidRangePctBlocked,OffTwoPtReboundPct,OffAtRimReboundPct,OffLongMidRangeReboundPct,DefShortMidRangeReboundPct,ShortMidRangeFGM,LongMidRangeFGM,Arc3FGA,FG3A,HeaveAttempts,NonHeaveArc3FGA,ThreePtAssists,Arc3Assists,ShortMidRangeAssists,DefThreePtRebounds,LostBallSteals,LiveBallTurnovers,BadPassTurnovers,Turnovers,FG3APct,LiveBallTurnoverPct,DefThreePtReboundPct,DefArc3ReboundPct,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Arc3Frequency,Avg3ptShotDistance,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,BlocksRecoveredPct,ShortMidRangePctAssisted,Arc3FGM,PenaltyArc3FGM,PenaltyArc3FGA,FG3M,PenaltyFG3M,PenaltyFG3A,PtsAssisted3s,PtsUnassisted3s,NonHeaveArc3FGM,LostBallTurnovers,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,PenaltyArc3Frequency,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,OffShortMidRangeReboundPct,on,Corner3FGM,Corner3FGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,SecondChanceFG3M,SecondChanceFG3A,Fg3aBlocked,Corner3Assists,FTDefRebounds,SelfOReb,BadPassOutOfBoundsTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,StepOutOfBoundsTurnovers,Travels,SecondChanceTurnovers,PenaltyTurnovers,Clear Path Fouls,Loose Ball Fouls,Offensive Fouls,3pt And 1 Free Throw Trips,Technical Free Throw Trips,ThreePtShootingFoulsDrawn,NonShootingFoulsDrawn,BlockedLongMidRange,SecondChanceFg3Pct,FG3APctBlocked,AtRimPctBlocked,LongMidRangePctBlocked,Corner3PctBlocked,Arc3PctBlocked,DefFTReboundPct,OffCorner3ReboundPct,DefCorner3ReboundPct,SelfORebPct,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,ThreePtShootingFoulsDrawnPct,SecondChanceFtPoints,BlockedShortMidRange,3SecondViolations,Defensive 3 Seconds Violations,FTOffRebounds,DefensiveGoaltends,OffensiveGoaltends,OffFTReboundPct,FoulsDrawn,Offensive Fouls Drawn,Blocked3s,BlockedArc3,HeaveMakes,BlockedCorner3
1444,1610612741,Lawrence Funderburke,Lawrence Funderburke,1444,CHI,1294.0,22,1,36,36,8.0,19,4.0,72,3.0,3.0,2.0,2.0,1.0,1.0,1.0,2.0,3.0,6.0,3.0,9.0,42,2.0,2.0,4.0,1.0,1.0,2.0,4.0,2.0,2.0,1.0,2.0,2.0,1.0,3.0,2.0,2.0,5.0,1.0,3.0,2.0,8.0,0.6666666666666666,1.0,0.5,1.0,1.0,0.5,1.0,1.0,0.5625,1.0,1.0,19.51219512195122,0.14285714285714285,0.25,0.10526315789473684,0.05555555555555555,0.25,0.5,0.5,1.0,1.0,0.6666666666666666,0.16666666666666666,0.3333333333333333,1.0,1.0,0.5,1.0,1.0,0.5,0.5081333333333333,0.6656,0.6671,0.375,0.375,0.4444444444444444,0.2222222222222222,7.833333333333333,0.2222222222222222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,1610612741,Eric Piatkowski,Eric Piatkowski,15,CHI,568.0,9,8,16,15,4.0,10,1.0,31,1.0,1.0,,,,,,,1.0,1.0,3.0,5.0,18,,,,,,2.0,,2.0,,,1.0,1.0,,1.0,1.0,2.0,4.0,,2.0,2.0,4.0,,,1.0,,,1.0,,,0.8333333333333334,,1.0,17.64705882352941,0.16666666666666666,,0.14285714285714285,,,,1.0,1.0,1.0,,,,,,,,,1.0,0.7657,,,0.6666666666666666,0.6666666666666666,,0.4,1.8,0.25,2.0,1.0,1.0,1.0,2.0,2.0,2.0,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1559,1610612741,Adrian Griffin,Adrian Griffin,1559,CHI,1078.0,18,6,30,30,7.0,14,3.0,60,,,,,,,2.0,2.0,,4.0,,,30,,1.0,,,1.0,,,,,,2.0,2.0,2.0,4.0,,1.0,,,,,7.0,,,,,,,,,,,,11.76470588235294,0.14285714285714285,,0.10526315789473684,0.13333333333333333,,,,,,,0.5,0.5,,,,,,,0.394425,0.4198,0.3812,,,,,14.7,0.23333333333333334,,1.0,1.0,,2.0,,,0.125,2.0,1.0,2.0,1.0,0.5,1.0,0.16666666666666666,1.0,0.14285714285714285,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2457,1610612741,Jannero Pargo,Jannero Pargo,2457,CHI,1158.0,19,1,32,33,7.0,17,3.0,65,1.0,1.0,,,,,1.0,7.0,6.0,9.0,,12.0,37,,,,1.0,2.0,2.0,2.0,10.0,,,1.0,2.0,,2.0,1.0,2.0,,,,2.0,7.0,0.16666666666666666,0.16666666666666666,0.6666666666666666,,0.5,0.5454545454545454,,0.5,0.5454545454545454,,0.5,33.333333333333336,0.07142857142857142,,0.10526315789473684,,,0.25,0.09090909090909091,1.0,1.0,,0.09090909090909091,0.6363636363636364,,,,,,0.2727272727272727,0.41708999999999996,,0.29975,,,,0.16666666666666666,15.844444444444447,0.21875,,3.0,4.0,2.0,9.0,2.0,1.0,,,,,1.0,,,,,,,1.0,4.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.18181818181818182,1.0,0.2,0.25,1.0,1.0,0.5714285714285714,0.5714285714285714,0.25,0.18181818181818182,33.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2876,1610612741,Jared Reiner,Jared Reiner,2876,CHI,729.0,12,9,19,21,8.0,13,3.0,40,,,,,,,,2.0,1.0,2.0,,2.0,19,,,,1.0,1.0,2.0,2.0,,,,,2.0,,2.0,,,,,,2.0,8.0,1.0,1.0,0.5,,1.0,0.5,,1.0,0.5,,1.0,9.090909090909092,,,0.15384615384615385,,,,,,,,,1.0,,,,,,,0.2913,,0.2046,,,,1.0,17.9,0.42105263157894735,,1.0,1.0,,2.0,,,,,1.0,,,,,,,,,,1.0,,,,,,,,2.0,,,,,,,0.5,0.6666666666666666,,,0.5,0.5,1.0,,,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
970,1610612741,Othella Harrington,Othella Harrington,970,CHI,310.0,5,4,10,8,,4,,18,1.0,1.0,,,,,1.0,1.0,2.0,3.0,,4.0,9,,,,,,,4.0,,,,1.0,1.0,,1.0,,,,,,,,1.0,1.0,0.6666666666666666,,,0.6666666666666666,,,0.6666666666666666,,,30.0,0.3333333333333333,,0.25,,,,0.3333333333333333,1.0,1.0,1.0,0.3333333333333333,0.3333333333333333,,,,,,0.3333333333333333,0.4151666666666667,,,,,,,10.866666666666667,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2550,1610612741,Kirk Hinrich,Kirk Hinrich,2550,CHI,151.0,3,-2,4,4,1.0,3,1.0,8,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,2.0,,2.0,7,1.0,1.0,2.0,1.0,2.0,2.0,,2.0,,,,,,,,,,,,2.0,1.0,,,0.5,1.0,0.5,0.5,1.0,0.5,0.5,1.0,0.5,40.0,,,,,,,0.5,1.0,1.0,,0.5,,1.0,1.0,,0.5,1.0,0.5,0.4661,0.5424,0.4661,,,1.0,1.0,4.45,0.25,,1.0,1.0,1.0,2.0,,,,1.0,,,,0.5,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2732,1610612741,Ben Gordon,Ben Gordon,2732,CHI,757.0,13,-4,21,21,4.0,8,3.0,42,1.0,1.0,,,,,,1.0,1.0,2.0,1.0,9.0,22,,,,,,3.0,2.0,,,,1.0,1.0,,1.0,,1.0,1.0,1.0,1.0,3.0,4.0,1.0,1.0,0.5,,,0.6666666666666666,,0.5,0.75,,0.5,28.0,0.125,,0.08333333333333333,,,,0.16666666666666666,1.0,1.0,1.0,,0.16666666666666666,,,,,,0.8333333333333334,0.5271833333333333,,0.5552,0.16666666666666666,0.5,,0.3333333333333333,9.6,0.19047619047619047,,,,,,,,0.3333333333333333,,,,,,,,,,,,,4.0,4.0,,4.0,,,,,,1.0,,1.0,0.6666666666666666,1.0,,,,,,,,0.6666666666666666,25.025,,,,,,,2.0,1.0,3.0,2.0,1.0,3.0,3.0,3.0,2.0,1.0,0.5,0.5,0.3333333333333333,0.5,0.5,0.5,0.5,1.0,0.3333333333333333,0.5,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804,1610612741,Andres Nocioni,Andres Nocioni,2804,CHI,255.0,4,-12,7,7,,2,1.0,14,,1.0,,1.0,,,1.0,,,2.0,,,14,,1.0,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,22.22222222222222,,,,0.16666666666666666,,,0.5,,,,0.5,,1.0,,,,,0.5,0.43935,0.5136,,,,,,3.65,,,,,,,,,,,,1.0,,,,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
213,1610612741,Antonio Davis,Antonio Davis,213,CHI,65.0,1,-3,2,2,,2,,4,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
