EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,Fg3aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallTurnovers,Travels,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,Offensive Fouls,FTA,2pt And 1 Free Throw Trips,Technical Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked3s,BlockedArc3,Blocks,RecoveredBlocks,3SecondViolations,Defensive 3 Seconds Violations,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG3APctBlocked,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,Arc3PctBlocked,Usage,LiveBallTurnoverPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,SecondChanceAtRimFGM,FTDefRebounds,SelfOReb,LostBallOutOfBoundsTurnovers,StepOutOfBoundsTurnovers,Blocked2s,BlockedAtRim,BlockedLongMidRange,OffensiveGoaltends,DefFTReboundPct,SelfORebPct,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceTurnovers,Clear Path Fouls,BlockedShortMidRange,LongMidRangePctBlocked,OffCorner3ReboundPct,SecondChanceCorner3FGA,ThreePtShootingFoulsDrawn,SecondChanceCorner3Frequency,ThreePtShootingFoulsDrawnPct,HeaveAttempts,FTOffRebounds,DefensiveGoaltends,OffFTReboundPct,Corner3PctBlocked,SecondChanceCorner3FGM,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,on,BlockedCorner3,3pt And 1 Free Throw Trips
1065,1610612749,Erick Strickland,Erick Strickland,1065,MIL,26392.0,440,-36,805,806,260,145.0,95.0,1611,9.0,21.0,1.0,3.0,9.0,7.0,24.0,24.0,56.0,2.0,11.0,1.0,3.0,8.0,26.0,2.0,4.0,5.0,10.0,40.0,101.0,10.0,37.0,23.0,133.0,854,4.0,10.0,2.0,4.0,1.0,15.0,14.0,38.0,6.0,13.0,9.0,55.0,46.0,34.0,27.0,3.0,2.0,26.0,8.0,4.0,1.0,37.0,8.0,45.0,4.0,4.0,10.0,10.0,17.0,98.0,1.0,4.0,10.0,35.0,45.0,5.0,50.0,16.0,11.0,5.0,18.0,5.0,13.0,14.0,5.0,3.0,32.0,9.0,16.0,47.0,3.0,5.0,31.0,1.0,4.0,10.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,55.0,260,6.0,0.575,0.5897435897435898,0.9,0.2702702702702703,0.5,0.46153846153846156,0.2702702702702703,0.39603960396039606,0.4,0.3684210526315789,0.39855072463768115,0.5,0.45098039215686275,0.4304635761589404,0.5,0.4824561403508772,0.26811594202898553,0.02702702702702703,0.039603960396039604,0.14285714285714285,0.041666666666666664,0.038461538461538464,19.95637949836423,0.5625,0.11904761904761904,0.013422818791946308,0.10638297872340426,0.011764705882352941,0.11597938144329897,0.013054830287206266,0.008620689655172414,0.027777777777777776,0.00909090909090909,0.016129032258064516,0.03409090909090909,0.15384615384615385,0.15625,0.08955223880597014,0.14814814814814814,1.0,0.15217391304347827,0.42857142857142855,0.5,0.4444444444444444,0.17391304347826086,0.2916666666666667,0.30434782608695654,0.2857142857142857,0.4057971014492754,0.42857142857142855,0.42857142857142855,0.7083333333333334,0.07971014492753623,0.18181818181818182,0.18181818181818182,1.0,0.18840579710144928,0.3076923076923077,0.32,0.875,0.07142857142857142,0.2857142857142857,0.5,1.0,0.17647058823529413,0.3333333333333333,0.058823529411764705,0.3333333333333333,0.19607843137254902,0.5,0.42028985507246375,0.3076923076923077,0.4570068840579711,0.43923125,0.4568303921568627,0.06802721088435375,0.09090909090909091,0.11278195488721804,0.41353383458646614,12.074257425742571,25.129729729729725,0.32298136645962733,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,
1496,1610612749,Keith Van Horn,Keith Van Horn,1496,MIL,15373.0,256,-2,475,480,79,120.0,67.0,955,16.0,29.0,9.0,2.0,3.0,5.0,10.0,9.0,20.0,3.0,12.0,1.0,2.0,2.0,16.0,1.0,1.0,1.0,1.0,30.0,59.0,5.0,28.0,19.0,94.0,517,8.0,13.0,1.0,1.0,4.0,23.0,5.0,8.0,2.0,3.0,4.0,20.0,36.0,24.0,15.0,,10.0,16.0,2.0,7.0,,6.0,4.0,10.0,2.0,2.0,3.0,,3.0,24.0,1.0,12.0,7.0,24.0,33.0,13.0,46.0,11.0,5.0,6.0,11.0,3.0,2.0,12.0,9.0,1.0,23.0,5.0,18.0,34.0,1.0,3.0,26.0,2.0,,11.0,3.0,,,3.0,3.0,1.0,,20.0,79,3.0,0.6,0.72,1.0,0.17857142857142858,1.0,0.6666666666666666,0.17857142857142858,0.5084745762711864,0.6153846153846154,0.625,0.43103448275862066,0.6785714285714286,0.7272727272727273,0.47474747474747475,0.71875,0.7142857142857143,0.3218390804597701,,0.11864406779661017,0.20689655172413793,0.1,,22.141560798548095,0.4782608695652174,0.14201183431952663,0.0736196319018405,0.14285714285714285,0.018867924528301886,0.14220183486238533,0.06018518518518518,0.09333333333333334,0.12903225806451613,0.017543859649122806,0.02631578947368421,0.05660377358490566,0.23529411764705882,0.13846153846153847,0.15625,0.11764705882352941,1.0,0.3333333333333333,0.5517241379310345,0.6956521739130435,0.5625,0.11494252873563218,0.5,0.5555555555555556,0.4,0.22988505747126436,0.45,0.45,0.7777777777777778,0.13793103448275862,0.25,0.25,1.0,0.1839080459770115,0.125,0.125,1.0,0.6428571428571429,0.07142857142857142,1.0,1.0,0.2727272727272727,0.6666666666666666,0.18181818181818182,0.5,0.09090909090909091,1.0,0.6551724137931034,0.125,0.5193804597701149,0.505675,0.4813454545454546,0.11458333333333333,0.16176470588235295,0.24468085106382978,0.2127659574468085,7.552542372881355,24.682142857142853,0.16631578947368422,5.0,2.0,1.0,1.0,1.0,3.0,2.0,1.0,1.0,0.14285714285714285,0.022222222222222223,0.5555555555555556,0.2,,,,,,,,,,,,,,,,,,True,,
2046,1610612749,Desmond Mason,Desmond Mason,2046,MIL,55444.0,924,-24,1723,1735,634,554.0,213.0,3458,71.0,133.0,24.0,25.0,51.0,32.0,71.0,50.0,125.0,,1.0,,1.0,,,,,,,153.0,329.0,,1.0,134.0,440.0,1863,19.0,43.0,,,6.0,44.0,48.0,110.0,,1.0,62.0,158.0,182.0,124.0,,,16.0,,,13.0,,48.0,12.0,60.0,7.0,5.0,22.0,9.0,17.0,132.0,6.0,22.0,18.0,44.0,64.0,28.0,92.0,15.0,9.0,6.0,23.0,6.0,14.0,24.0,9.0,2.0,47.0,14.0,22.0,54.0,4.0,7.0,170.0,14.0,10.0,65.0,22.0,,,8.0,3.0,,3.0,158.0,634,6.0,0.5947712418300654,0.6275862068965518,,,,,,0.46504559270516715,0.4418604651162791,0.43636363636363634,0.4636363636363636,0.4418604651162791,0.43243243243243246,0.5397022332506204,0.4782608695652174,0.5340136054421769,0.0030303030303030303,,0.03951367781155015,0.05263157894736842,0.07042253521126761,,22.715800100959115,0.48936170212765956,0.0722495894909688,0.03303303303303303,0.08571428571428572,0.05263157894736842,0.0757020757020757,0.035897435897435895,0.053061224489795916,0.032679738562091505,0.014925373134328358,0.060240963855421686,0.07281553398058252,0.032520325203252036,0.08928571428571429,0.06382978723404255,0.13043478260869565,0.375,0.403030303030303,0.5338345864661654,0.5634920634920635,0.647887323943662,0.21515151515151515,0.4507042253521127,0.48484848484848486,0.53125,0.3787878787878788,0.4,0.4032258064516129,0.56,0.0030303030303030303,,,,,,,,0.5581395348837209,,,,0.4594594594594595,0.49019607843137253,0.009009009009009009,,,,0.40606060606060607,,0.4629862121212121,0.4904742857142858,0.4714229729729729,0.17060367454068243,0.17105263157894737,0.1,0.35909090909090907,8.57386018237082,23.8,0.3679628554846198,9.0,2.0,9.0,3.0,2.0,8.0,6.0,,,0.04081632653061224,0.05625,0.375,0.3333333333333333,2.0,1.0,2.0,0.008,0.03225806451612903,,,,,,,,,,,,,True,,
2072,1610612749,Michael Redd,Michael Redd,2072,MIL,49434.0,824,-50,1558,1555,565,547.0,205.0,3113,44.0,75.0,12.0,15.0,24.0,38.0,96.0,63.0,151.0,9.0,23.0,3.0,7.0,13.0,44.0,,3.0,3.0,12.0,145.0,322.0,22.0,67.0,120.0,476.0,1689,13.0,28.0,,5.0,4.0,30.0,52.0,114.0,6.0,19.0,63.0,185.0,158.0,132.0,57.0,9.0,16.0,44.0,13.0,18.0,,38.0,5.0,43.0,5.0,,16.0,9.0,13.0,91.0,5.0,19.0,18.0,34.0,55.0,24.0,79.0,17.0,11.0,6.0,25.0,2.0,10.0,18.0,15.0,,43.0,15.0,14.0,42.0,2.0,10.0,136.0,11.0,12.0,46.0,20.0,,,1.0,1.0,,,185.0,565,5.0,0.5448275862068965,0.5766423357664233,0.8636363636363636,0.3283582089552239,,0.3157894736842105,0.3283582089552239,0.4503105590062112,0.4642857142857143,0.45614035087719296,0.45758354755784064,0.3939393939393939,0.45864661654135336,0.5224719101123596,0.42857142857142855,0.5512048192771084,0.17223650385604114,,0.055900621118012424,0.09333333333333334,0.08333333333333333,,27.081021087680355,0.5813953488372093,0.06427221172022685,0.03079416531604538,0.0967741935483871,0.04807692307692308,0.07272727272727272,0.033287101248266296,0.023696682464454975,0.03067484662576687,0.037037037037037035,0.056338028169014086,0.05,0.05426356589147287,0.08181818181818182,0.11382113821138211,0.06349206349206349,1.0,0.1928020565552699,0.5866666666666667,0.6470588235294118,0.5,0.2467866323907455,0.3958333333333333,0.4318181818181818,0.42105263157894735,0.38817480719794345,0.41721854304635764,0.42567567567567566,0.6507936507936508,0.05912596401028278,0.391304347826087,0.391304347826087,0.8888888888888888,0.11311053984575835,0.29545454545454547,0.29545454545454547,0.8461538461538461,0.36363636363636365,0.09090909090909091,,,0.18045112781954886,0.625,0.05263157894736842,0.42857142857142855,0.09022556390977443,0.25,0.36503856041131105,0.29545454545454547,0.4518775064267353,0.4680428571428572,0.4280902255639098,0.11058823529411765,0.12885154061624648,0.06302521008403361,0.38865546218487396,11.390993788819875,25.07014925373135,0.3626444159178434,8.0,3.0,6.0,3.0,,1.0,,,,0.07894736842105263,0.029556650246305417,0.6666666666666666,0.25,2.0,,1.0,0.019867549668874173,0.030303030303030304,2.0,1.0,0.06060606060606061,0.014705882352941176,,,,,,,,,True,,
2585,1610612749,Zaza Pachulia,Zaza Pachulia,2585,MIL,83759.0,1396,-7,2599,2607,858,743.0,323.0,5206,115.0,246.0,86.0,33.0,68.0,33.0,76.0,12.0,31.0,,,,,,1.0,,,,1.0,160.0,353.0,,1.0,138.0,458.0,2774,44.0,93.0,,,48.0,136.0,43.0,95.0,,1.0,60.0,146.0,214.0,106.0,,,58.0,,,43.0,,44.0,16.0,60.0,13.0,3.0,16.0,8.0,20.0,136.0,13.0,112.0,53.0,166.0,247.0,131.0,378.0,44.0,23.0,21.0,33.0,9.0,16.0,37.0,17.0,7.0,70.0,22.0,73.0,166.0,25.0,12.0,185.0,17.0,,79.0,23.0,,,34.0,26.0,4.0,4.0,146.0,858,18.0,0.66875,0.816793893129771,,,,,,0.45325779036827196,0.4731182795698925,0.45263157894736844,0.4519774011299435,0.4731182795698925,0.4479166666666667,0.5216400911161732,0.5573770491803278,0.5447761194029851,0.002824858757062147,,0.12181303116147309,0.13414634146341464,0.11842105263157894,,17.00771553170077,0.4714285714285714,0.18444444444444444,0.11313131313131314,0.17207792207792208,0.06532663316582915,0.18129139072847683,0.10513036164844407,0.16986301369863013,0.07883817427385892,0.08072916666666667,0.06293706293706294,0.18,0.18932038834951456,0.18527918781725888,0.1619047619047619,0.19387755102040816,0.7647058823529411,0.6949152542372882,0.46747967479674796,0.539906103286385,0.6260869565217392,0.21468926553672316,0.4342105263157895,0.4925373134328358,0.7272727272727273,0.08757062146892655,0.3870967741935484,0.4,0.9166666666666666,,,,,0.002824858757062147,,,,0.9247311827956989,,,,0.7083333333333334,0.4852941176470588,,,0.010416666666666666,,0.6977401129943502,,0.49937620396600557,0.5311174418604651,0.4987747368421052,0.18990384615384615,0.19036144578313252,0.29694323144104806,0.31877729257641924,3.689235127478753,76.8,0.33012697191227397,42.0,28.0,21.0,1.0,,34.0,30.0,,1.0,0.4117647058823529,0.14093959731543623,0.4883720930232558,0.23809523809523808,10.0,,4.0,0.03225806451612903,0.07142857142857142,,,,,1.0,6.0,1.0,0.08,,,,,True,,
2229,1610612749,Mike James,Mike James,2229,MIL,33995.0,567,39,1030,1025,242,261.0,130.0,2055,30.0,59.0,5.0,9.0,16.0,10.0,23.0,34.0,69.0,7.0,15.0,,1.0,26.0,62.0,2.0,5.0,6.0,16.0,74.0,151.0,33.0,77.0,23.0,270.0,1056,10.0,16.0,2.0,5.0,3.0,29.0,17.0,34.0,6.0,17.0,12.0,64.0,56.0,92.0,87.0,12.0,6.0,62.0,26.0,8.0,,91.0,9.0,100.0,5.0,4.0,47.0,13.0,31.0,209.0,2.0,10.0,13.0,33.0,50.0,12.0,62.0,21.0,10.0,11.0,17.0,3.0,11.0,16.0,6.0,1.0,33.0,8.0,25.0,54.0,,5.0,28.0,4.0,,10.0,6.0,,,1.0,1.0,,,64.0,242,6.0,0.3783783783783784,0.39436619718309857,0.8787878787878788,0.42857142857142855,0.4,0.35294117647058826,0.42857142857142855,0.4900662251655629,0.625,0.5,0.5416666666666666,0.6190476190476191,0.5098039215686274,0.5625,0.6590909090909091,0.5517241379310345,0.33771929824561403,,0.052980132450331126,0.1016949152542373,0.08695652173913043,,23.018549747048905,0.5151515151515151,0.0889487870619946,0.025380710659898477,0.10833333333333334,0.020833333333333332,0.09368635437881874,0.024489795918367346,0.031055900621118012,0.023255813953488372,0.02040816326530612,0.028169014084507043,0.07627118644067797,0.06896551724137931,0.10843373493975904,0.13414634146341464,0.05263157894736842,1.0,0.25877192982456143,0.5084745762711864,0.5660377358490566,0.43333333333333335,0.10087719298245613,0.43478260869565216,0.47619047619047616,0.2,0.3026315789473684,0.4927536231884058,0.4927536231884058,0.38235294117647056,0.06578947368421052,0.4666666666666667,0.4666666666666667,1.0,0.2719298245614035,0.41935483870967744,0.41935483870967744,0.8461538461538461,0.23809523809523808,0.23809523809523808,0.4,0.5,0.3137254901960784,0.5625,0.0196078431372549,,0.3137254901960784,0.375,0.5964912280701754,0.41935483870967744,0.4893269911504424,0.4595675,0.4841849999999999,0.042735042735042736,0.06369426751592357,0.10740740740740741,0.23703703703703705,9.88543046357616,25.754545454545458,0.23495145631067962,4.0,4.0,4.0,1.0,,1.0,,1.0,,0.15384615384615385,0.03669724770642202,0.8,0.5,,,,,,,,,,,,,,,,,,True,,
2590,1610612749,Mo Williams,Mo Williams,2590,MIL,33815.0,564,24,1083,1094,489,451.0,136.0,2177,24.0,50.0,5.0,15.0,23.0,12.0,24.0,44.0,88.0,4.0,7.0,1.0,3.0,7.0,20.0,1.0,3.0,3.0,9.0,80.0,162.0,11.0,27.0,48.0,241.0,1159,4.0,11.0,1.0,3.0,2.0,13.0,36.0,75.0,4.0,12.0,36.0,120.0,36.0,124.0,24.0,9.0,2.0,18.0,7.0,10.0,1.0,98.0,14.0,112.0,8.0,6.0,43.0,12.0,43.0,238.0,,16.0,19.0,37.0,57.0,17.0,74.0,24.0,17.0,7.0,35.0,8.0,27.0,20.0,8.0,3.0,55.0,25.0,27.0,56.0,1.0,1.0,58.0,4.0,,14.0,17.0,,,4.0,3.0,,,120.0,489,13.0,0.225,0.22784810126582278,0.7272727272727273,0.4074074074074074,0.3333333333333333,0.3333333333333333,0.44,0.49382716049382713,0.36363636363636365,0.48,0.5105820105820106,0.39285714285714285,0.4827586206896552,0.5578703703703703,0.43333333333333335,0.5607476635514018,0.14285714285714285,0.037037037037037035,0.06172839506172839,0.14,0.08333333333333333,,21.73215717722534,0.6363636363636364,0.10818713450292397,0.03864734299516908,0.1357142857142857,,0.11618257261410789,0.03382663847780127,0.06293706293706294,0.03,0.023391812865497075,,0.09565217391304348,0.05263157894736842,0.1456953642384106,0.15053763440860216,0.10638297872340426,0.75,0.26455026455026454,0.48,0.5581395348837209,0.08333333333333333,0.12698412698412698,0.5,0.5454545454545454,0.16666666666666666,0.4656084656084656,0.5,0.5057471264367817,0.3181818181818182,0.037037037037037035,0.5714285714285714,0.6666666666666666,1.0,0.10582010582010581,0.35,0.35,0.5714285714285714,0.35714285714285715,0.21428571428571427,0.3333333333333333,,0.26436781609195403,0.6521739130434783,0.034482758620689655,0.3333333333333333,0.10344827586206896,0.3333333333333333,0.4074074074074074,0.3888888888888889,0.4587983957219251,0.4713821428571428,0.4540348837209302,0.07035175879396985,0.08139534883720931,0.05394190871369295,0.4979253112033195,11.36296296296296,27.11111111111111,0.4515235457063712,3.0,1.0,5.0,1.0,,4.0,4.0,,,0.03333333333333333,0.060240963855421686,0.6,,3.0,,,0.011363636363636364,,,,,,2.0,1.0,,0.02857142857142857,0.14285714285714285,,,,True,,
389,1610612749,Toni Kukoc,Toni Kukoc,389,MIL,31832.0,531,56,997,992,315,174.0,117.0,1989,20.0,34.0,8.0,5.0,9.0,4.0,11.0,7.0,18.0,8.0,15.0,3.0,4.0,16.0,41.0,,3.0,5.0,10.0,31.0,63.0,24.0,56.0,25.0,159.0,1008,4.0,9.0,2.0,6.0,2.0,16.0,7.0,17.0,8.0,14.0,5.0,43.0,34.0,28.0,69.0,3.0,4.0,41.0,16.0,3.0,,61.0,13.0,74.0,8.0,5.0,39.0,6.0,16.0,161.0,4.0,11.0,16.0,34.0,54.0,16.0,70.0,23.0,18.0,5.0,29.0,4.0,20.0,7.0,9.0,1.0,36.0,12.0,10.0,31.0,4.0,2.0,35.0,2.0,1.0,14.0,4.0,,,6.0,4.0,,,43.0,315,6.0,0.5483870967741935,0.5862068965517241,0.9583333333333334,0.42857142857142855,0.3333333333333333,0.5714285714285714,0.42857142857142855,0.49206349206349204,0.4444444444444444,0.4117647058823529,0.5630252100840336,0.4666666666666667,0.6129032258064516,0.5888888888888889,0.5,0.5972222222222222,0.47058823529411764,,0.047619047619047616,0.08823529411764706,,,15.240641711229946,0.8055555555555556,0.09742120343839542,0.031073446327683617,0.12903225806451613,0.041666666666666664,0.10570824524312897,0.03333333333333333,0.027972027972027972,0.022222222222222223,0.04132231404958678,0.056338028169014086,0.04918032786885246,0.1527777777777778,0.10967741935483871,0.13414634146341464,0.11904761904761904,0.6666666666666666,0.2857142857142857,0.5882352941176471,0.6451612903225806,0.55,0.09243697478991597,0.36363636363636365,0.36363636363636365,0.25,0.15126050420168066,0.3888888888888889,0.3888888888888889,0.7142857142857143,0.12605042016806722,0.5333333333333333,0.5333333333333333,1.0,0.3445378151260504,0.3902439024390244,0.3902439024390244,0.9375,0.5333333333333333,0.2,,,0.2903225806451613,0.5555555555555556,0.12903225806451613,0.75,0.3225806451612903,0.5,0.7563025210084033,0.3902439024390244,0.5124868644067797,0.5373958333333334,0.5013483333333333,0.10687022900763359,0.18666666666666668,0.10062893081761007,0.27044025157232704,6.914285714285715,24.978571428571424,0.3159478435305918,3.0,4.0,2.0,,,6.0,2.0,3.0,,0.14814814814814814,0.03389830508474576,0.375,0.3333333333333333,4.0,,1.0,,,3.0,,0.2,,,1.0,,0.043478260869565216,,2.0,0.6666666666666666,1.0,True,,
693,1610612749,Joe Smith,Joe Smith,693,MIL,29580.0,493,39,929,933,384,332.0,127.0,1862,28.0,47.0,19.0,15.0,19.0,9.0,22.0,26.0,51.0,,,,,,,,,,,63.0,120.0,,,34.0,160.0,983,12.0,24.0,,,16.0,40.0,28.0,49.0,,,19.0,75.0,96.0,30.0,,,18.0,,,13.0,,14.0,3.0,17.0,2.0,1.0,5.0,6.0,3.0,37.0,4.0,32.0,18.0,47.0,74.0,36.0,110.0,14.0,12.0,2.0,11.0,,7.0,6.0,4.0,2.0,17.0,4.0,33.0,49.0,3.0,2.0,45.0,3.0,,17.0,7.0,,,6.0,4.0,,1.0,75.0,384,3.0,0.7619047619047619,0.8888888888888888,,,,,,0.525,0.5,0.5714285714285714,0.525,0.5,0.5714285714285714,0.5673758865248227,0.5714285714285714,0.6048387096774194,,,0.10833333333333334,0.19148936170212766,0.18181818181818182,,14.629629629629628,0.6470588235294118,0.14873417721518986,0.08602150537634409,0.15517241379310345,0.08888888888888889,0.15046296296296297,0.08633093525179857,0.09917355371900827,0.08235294117647059,0.0783132530120482,0.06451612903225806,0.1574074074074074,0.2727272727272727,0.08450704225352113,0.175,0.1111111111111111,0.6666666666666666,0.39166666666666666,0.5957446808510638,0.7368421052631579,0.6785714285714286,0.18333333333333332,0.4090909090909091,0.5,0.5555555555555556,0.425,0.5098039215686274,0.5098039215686274,0.9230769230769231,,,,,,,,,0.7916666666666666,,,,0.3877551020408163,0.7894736842105263,,,,,0.39166666666666666,,0.45044083333333335,0.5152428571428571,0.4387163265306122,0.12686567164179105,0.12686567164179105,0.25,0.46875,9.366666666666667,,0.4133476856835307,10.0,9.0,,,,6.0,5.0,,,0.3333333333333333,,0.5263157894736842,0.2,2.0,,1.0,,0.14285714285714285,,,,,,,,,,,,,True,,
924,1610612749,Anthony Goldwire,Anthony Goldwire,924,MIL,13714.0,229,-15,411,419,115,64.0,46.0,830,5.0,9.0,,1.0,1.0,,3.0,5.0,10.0,3.0,7.0,,2.0,11.0,25.0,,1.0,2.0,5.0,10.0,22.0,14.0,32.0,11.0,73.0,463,,,,1.0,,,4.0,6.0,2.0,7.0,3.0,17.0,8.0,12.0,39.0,3.0,,24.0,11.0,3.0,,32.0,12.0,44.0,10.0,2.0,9.0,4.0,19.0,100.0,1.0,,4.0,13.0,17.0,2.0,19.0,7.0,5.0,2.0,5.0,,5.0,1.0,,,6.0,4.0,3.0,13.0,,1.0,14.0,,,6.0,1.0,,,,,,,17.0,115,1.0,0.4,0.4,0.9285714285714286,0.4375,,0.2857142857142857,0.45161290322580644,0.45454545454545453,,0.6666666666666666,0.5740740740740741,,0.5384615384615384,0.5983606557377049,,0.5666666666666667,0.5925925925925926,,0.13636363636363635,0.1111111111111111,0.6666666666666666,,14.533622559652928,0.8333333333333334,0.08496732026143791,,0.0975609756097561,0.02857142857142857,0.08762886597938144,0.00558659217877095,,,,0.038461538461538464,0.08333333333333333,0.03333333333333333,0.1111111111111111,0.1,0.09090909090909091,,0.16666666666666666,0.5555555555555556,0.625,0.4,0.05555555555555555,,,,0.18518518518518517,0.5,0.5,0.4,0.12962962962962962,0.42857142857142855,0.42857142857142855,1.0,0.46296296296296297,0.44,0.44,0.9090909090909091,,1.0,,,0.07692307692307693,1.0,0.15384615384615385,,0.38461538461538464,0.4,0.7592592592592593,0.4583333333333333,0.5017716981132075,,0.46207499999999996,0.1,0.21428571428571427,,0.2328767123287671,10.136363636363637,26.243750000000002,0.2798053527980535,,,1.0,,,,,,,,0.038461538461538464,,,,,,,,,,,,1.0,1.0,,0.1,,,,,True,,
