EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,FG2M,FG2A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsPutbacks,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,FTOffRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,Offensive Fouls,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedLongMidRange,BlockedShortMidRange,Blocks,RecoveredBlocks,DefensiveGoaltends,OffensiveGoaltends,3SecondViolations,Defensive 3 Seconds Violations,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,OffFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,PenaltyOffPossPct,Corner3FGM,Corner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,FG3M,FG3A,PenaltyFG3M,PenaltyFG3A,PtsAssisted3s,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,FG3APct,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,Avg3ptShotDistance,SecondChanceCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,SecondChanceFG3M,SecondChanceFG3A,PtsUnassisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,StepOutOfBoundsTurnovers,Clear Path Fouls,Technical Free Throw Trips,ThreePtShootingFoulsDrawn,SecondChanceFg3Pct,LongMidRangePctBlocked,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceCorner3Frequency,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyArc3Frequency,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,ThreePtShootingFoulsDrawnPct,SecondChanceCorner3FGM,HeaveAttempts,Fg3aBlocked,FG3APctBlocked,Arc3PctBlocked,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,3pt And 1 Free Throw Trips,Blocked3s,BlockedArc3,Corner3PctBlocked,on,BlockedCorner3
1502,1610612744,Adonal Foyle,Adonal Foyle,1502,GSW,71791.0,1197,-40,2321,2327,371,398,298,4648,73.0,134.0,15.0,40.0,11.0,20.0,41.0,94.0,6.0,13.0,120.0,241,23.0,263,2432,22.0,57.0,5.0,49.0,22.0,40,6.0,50,160.0,80.0,40.0,18.0,26,15.0,41,14.0,1.0,11.0,2.0,13.0,97,23.0,86.0,5.0,30.0,133.0,21.0,184.0,114.0,298.0,10.0,19.0,14.0,5.0,16.0,5.0,7.0,24,1.0,9.0,2.0,40,2.0,9.0,79.0,141,10.0,9.0,40.0,4.0,20.0,2.0,124.0,75.0,5.0,44.0,124.0,74.0,3.0,1.0,3.0,5.0,50,371,14.0,0.6666666666666666,0.8,0.4979253112033195,0.38596491228070173,0.55,0.4979253112033195,0.38596491228070173,0.55,0.5077220077220077,0.3951612903225806,0.5434782608695652,0.07468879668049792,0.09701492537313433,0.05319148936170213,11.160880925718551,0.4,0.3333333333333333,0.08333333333333333,0.14014752370916755,0.09806157354618016,0.13392857142857142,0.0732484076433121,0.13895993179880647,0.09151973131821999,0.08727272727272728,0.11244979919678715,0.09631728045325778,0.0794979079497908,0.05333333333333334,0.16376306620209058,0.11146496815286625,0.14655172413793102,0.16463414634146342,0.05,0.0970873786407767,0.5967741935483871,0.5560165975103735,0.5447761194029851,0.6033057851239669,0.7397260273972602,0.3900414937759336,0.43617021276595747,0.4606741573033708,0.5365853658536586,0.05394190871369295,0.46153846153846156,0.46153846153846156,0.6666666666666666,0.7017543859649122,0.375,0.06666666666666667,0.5,0.55,0.5560165975103735,0.4779705394190871,0.48870624999999995,0.4912725000000001,0.07782101167315175,0.07782101167315175,0.18631178707224336,0.19011406844106463,4.2551867219917,0.15984489444205083,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,
1738,1610612744,Ansu Sesay,Ansu Sesay,1738,GSW,2498.0,42,4,86,86,55,53,10,172,2.0,5.0,2.0,2.0,1.0,2.0,,2.0,3.0,5.0,5.0,12,5.0,18,81,2.0,3.0,,4.0,2.0,5,3.0,10,6.0,4.0,2.0,2.0,2,1.0,3,,1.0,,,2.0,7,3.0,2.0,,1.0,5.0,2.0,8.0,5.0,13.0,,1.0,1.0,,2.0,,1.0,1,,1.0,1.0,3,,2.0,2.0,5,1.0,,7.0,1.0,3.0,1.0,2.0,2.0,,,2.0,,,,,,10,55,2.0,0.6,0.75,0.4166666666666667,0.6666666666666666,0.4,0.5,0.6666666666666666,0.5833333333333334,0.5625,0.6666666666666666,0.625,0.16666666666666666,0.2,0.5,19.191919191919194,0.6666666666666666,0.3333333333333333,,0.18518518518518517,0.08,0.07692307692307693,0.42857142857142855,0.15,0.15625,,0.16666666666666666,0.058823529411764705,0.25,0.6666666666666666,0.09090909090909091,0.2222222222222222,0.2857142857142857,0.125,,,,0.38461538461538464,0.4,0.5,,0.15384615384615385,,,,0.38461538461538464,0.6,0.6,1.0,0.6666666666666666,1.0,,0.3333333333333333,0.5,0.46153846153846156,0.46907692307692306,0.5829,0.44265,0.2,0.21428571428571427,0.2222222222222222,0.5555555555555556,9.666666666666666,0.6395348837209303,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,0.07692307692307693,0.07692307692307693,1.0,1.0,1.0,0.16666666666666666,1.0,23.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,
2049,1610612744,Speedy Claxton,Speedy Claxton,2049,GSW,61912.0,1032,-96,2049,2039,484,483,252,4088,67.0,118.0,5.0,10.0,11.0,20.0,30.0,81.0,51.0,126.0,148.0,325,102.0,416,2188,10.0,26.0,6.0,29.0,27.0,65,54.0,114,78.0,218.0,2.0,22.0,148,59.0,207,43.0,16.0,61.0,9.0,78.0,473,11.0,12.0,,19.0,52.0,2.0,73.0,23.0,96.0,3.0,51.0,24.0,27.0,29.0,11.0,16.0,31,3.0,13.0,1.0,60,1.0,20.0,34.0,91,3.0,5.0,140.0,14.0,46.0,25.0,4.0,,1.0,3.0,4.0,3.0,,,,,114,484,20.0,0.2635135135135135,0.2653061224489796,0.4553846153846154,0.38461538461538464,0.4153846153846154,0.4373259052924791,0.39655172413793105,0.4225352112676056,0.4892086330935252,0.4393939393939394,0.5285714285714286,0.06769230769230769,0.0847457627118644,0.12345679012345678,20.480893087161874,0.48333333333333334,0.03076923076923077,,0.0707482993197279,0.015384615384615385,0.12582781456953643,0.04700854700854701,0.08013544018058691,0.022682445759368838,0.019230769230769232,0.016216216216216217,0.012919896640826873,0.047058823529411764,0.046875,0.052884615384615384,0.06722689075630252,0.08650519031141868,0.125,0.1282051282051282,0.016666666666666666,0.75,0.3286908077994429,0.5677966101694916,0.6203703703703703,0.29850746268656714,0.22562674094707522,0.37037037037037035,0.4225352112676056,0.1,0.35097493036211697,0.40476190476190477,0.4112903225806452,0.3137254901960784,0.3448275862068966,0.5,0.4,0.28169014084507044,0.55,0.4233983286908078,0.469708659217877,0.48595249999999995,0.44250214285714284,0.11989795918367346,0.12885154061624648,0.06971153846153846,0.27403846153846156,9.501846153846154,0.23621278672523183,2.0,10.0,1.0,2.0,6.0,34.0,2.0,6.0,15.0,0.8333333333333334,0.17647058823529413,0.3333333333333333,0.17647058823529413,0.0947075208913649,0.027855153203342618,0.2,0.2,1.0,0.028169014084507043,0.5,25.305882352941175,1.0,4.0,24.0,1.0,2.0,1.0,4.0,1.0,3.0,3.0,24.0,4.0,3.0,1.0,10.0,1.0,0.3333333333333333,0.015873015873015872,0.06685236768802229,0.16666666666666666,0.16666666666666666,0.75,0.034482758620689655,0.06896551724137931,0.5,1.0,0.056338028169014086,0.25,0.16666666666666666,0.02857142857142857,,,,,,,,,,,,True,
2399,1610612744,Mike Dunleavy,Mike Dunleavy,2399,GSW,154167.0,2569,-51,5042,5022,1159,1205,654,10064,162.0,246.0,32.0,49.0,34.0,50.0,43.0,125.0,96.0,258.0,301.0,629,134.0,1057,5317,43.0,81.0,5.0,136.0,57.0,123,40.0,211,380.0,222.0,46.0,44.0,148,55.0,203,34.0,21.0,80.0,12.0,56.0,461,31.0,65.0,1.0,63.0,245.0,30.0,338.0,97.0,435.0,7.0,79.0,49.0,30.0,70.0,19.0,40.0,62,4.0,30.0,14.0,132,11.0,29.0,98.0,198,9.0,14.0,172.0,15.0,80.0,11.0,26.0,16.0,1.0,9.0,26.0,16.0,2.0,,1.0,,211,1159,21.0,0.6312292358803987,0.6834532374100719,0.4785373608903021,0.5308641975308642,0.4634146341463415,0.5099447513812154,0.5598290598290598,0.4453125,0.5376782077393075,0.5666666666666667,0.49065420560747663,0.06995230524642289,0.11382113821138211,0.096,19.177138922361852,0.5303030303030303,0.17964071856287425,0.0064516129032258064,0.1294241944004226,0.03536452665941241,0.13347457627118645,0.04428571428571428,0.13023255813953488,0.037825059101654845,0.03389830508474576,0.03861788617886179,0.0343558282208589,0.05566218809980806,0.0111731843575419,0.10233393177737882,0.13787638668779714,0.14326241134751774,0.1396011396011396,0.11570247933884298,0.015590200445434299,0.6153846153846154,0.2718232044198895,0.6585365853658537,0.7431192660550459,0.5740740740740741,0.13812154696132597,0.344,0.3805309734513274,0.5116279069767442,0.2850828729281768,0.37209302325581395,0.3779527559055118,0.78125,0.4188034188034188,0.6530612244897959,0.21875,0.2604166666666667,0.68,0.5767955801104973,0.4916382190265488,0.5019315217391302,0.48784345549738223,0.08341915550978372,0.11527377521613832,0.12866603595080417,0.19962157048249762,9.741494435612088,0.22986909956366522,30.0,82.0,3.0,16.0,107.0,276.0,19.0,69.0,309.0,0.9626168224299065,0.38768115942028986,0.2753623188405797,0.3890909090909091,0.30497237569060776,0.09060773480662983,0.36585365853658536,0.36585365853658536,1.0,0.08333333333333333,0.1875,24.834420289855075,12.0,77.0,194.0,11.0,24.0,16.0,53.0,15.0,36.0,12.0,193.0,77.0,1.0,,1.0,1.0,0.4166666666666667,0.015503875968992248,0.2143646408839779,0.39690721649484534,0.39896373056994816,0.948051948051948,0.10256410256410256,0.20512820512820512,0.4583333333333333,0.9090909090909091,0.2760416666666667,0.3018867924528302,0.39896373056994816,0.0036101083032490976,4.0,1.0,1.0,0.0036231884057971015,0.005154639175257732,0.3333333333333333,1.0,,,,,True,
965,1610612744,Derek Fisher,Derek Fisher,965,GSW,80085.0,1335,9,2634,2609,640,700,332,5243,33.0,60.0,,4.0,11.0,22.0,12.0,32.0,68.0,175.0,113.0,267,103.0,527,2729,6.0,25.0,10.0,61.0,23.0,65,46.0,155,82.0,144.0,2.0,14.0,139,39.0,178,28.0,11.0,70.0,20.0,49.0,395,5.0,16.0,1.0,35.0,68.0,6.0,109.0,22.0,131.0,2.0,43.0,13.0,30.0,42.0,18.0,27.0,30,1.0,15.0,2.0,72,3.0,16.0,27.0,98,3.0,5.0,121.0,3.0,27.0,18.0,1.0,1.0,,,1.0,1.0,,,,,155,640,16.0,0.36283185840707965,0.36607142857142855,0.4232209737827715,0.24,0.35384615384615387,0.48735632183908045,0.5204081632653061,0.49099099099099097,0.5311203319502075,0.5660377358490566,0.5671641791044776,0.052434456928838954,0.15,0.125,18.32010582010582,0.5833333333333334,0.057692307692307696,0.012345679012345678,0.07127882599580712,0.01646090534979424,0.12681159420289856,0.013333333333333334,0.08373983739837398,0.015590200445434299,0.025454545454545455,0.015151515151515152,0.011547344110854504,0.014388489208633094,0.010309278350515464,0.0738255033557047,0.052795031055900624,0.08682634730538923,0.13861386138613863,0.0945945945945946,0.008438818565400843,1.0,0.13793103448275862,0.55,0.6470588235294118,0.12121212121212122,0.0735632183908046,0.375,0.42857142857142855,0.16666666666666666,0.40229885057471265,0.38857142857142857,0.39080459770114945,0.5147058823529411,0.08163265306122448,,,0.1981981981981982,0.5,0.5241379310344828,0.473390415704388,0.4797025,0.4524798165137616,0.07112068965517242,0.09278350515463918,0.1157495256166983,0.29411764705882354,14.063295880149814,0.24297646165527714,25.0,60.0,8.0,14.0,66.0,168.0,21.0,46.0,165.0,0.8333333333333334,0.39285714285714285,0.45652173913043476,0.39520958083832336,0.38620689655172413,0.13793103448275862,0.4166666666666667,0.4166666666666667,1.0,0.12612612612612611,0.5714285714285714,24.950595238095232,6.0,41.0,108.0,10.0,18.0,13.0,32.0,13.0,24.0,33.0,107.0,41.0,2.0,,18.0,6.0,0.5416666666666666,0.005714285714285714,0.2482758620689655,0.37962962962962965,0.37962962962962965,0.7317073170731707,0.12244897959183673,0.3673469387755102,0.5555555555555556,0.9,0.2882882882882883,0.40625,0.38317757009345793,0.03468208092485549,3.0,1.0,,,,0.5,1.0,1.0,,,,True,
2202,1610612744,Jason Richardson,Jason Richardson,2202,GSW,107079.0,1785,-60,3520,3502,676,770,467,7022,197.0,288.0,39.0,57.0,40.0,51.0,43.0,139.0,89.0,226.0,329.0,653,126.0,1048,3793,51.0,88.0,14.0,146.0,59.0,109,45.0,217,306.0,352.0,58.0,51.0,137,49.0,186,32.0,17.0,67.0,20.0,50.0,421,24.0,59.0,1.0,31.0,150.0,6.0,187.0,84.0,271.0,18.0,75.0,52.0,23.0,76.0,12.0,44.0,47,1.0,32.0,5.0,123,6.0,17.0,49.0,105,7.0,13.0,182.0,12.0,74.0,21.0,22.0,8.0,1.0,13.0,23.0,13.0,1.0,,,,217,676,12.0,0.46504559270516715,0.51,0.5038284839203675,0.5795454545454546,0.5412844036697247,0.51165371809101,0.5641025641025641,0.5149700598802395,0.5320121951219512,0.58,0.5535714285714286,0.0781010719754977,0.1076388888888889,0.1223021582733813,27.165644171779142,0.6178861788617886,0.058823529411764705,0.009523809523809525,0.11329305135951662,0.045950155763239874,0.09309309309309309,0.047244094488188976,0.1092335546167773,0.04631696428571429,0.05555555555555555,0.07122507122507123,0.0223463687150838,0.04043126684636118,0.06569343065693431,0.07868020304568528,0.11868131868131868,0.1368421052631579,0.09465020576131687,0.08888888888888889,0.04265402843601896,0.5652173913043478,0.3196448390677026,0.6840277777777778,0.7665369649805448,0.5380710659898477,0.15427302996670367,0.30935251798561153,0.3524590163934426,0.18604651162790697,0.25083240843507215,0.3938053097345133,0.3991031390134529,0.43820224719101125,0.48717948717948717,0.6842105263157895,0.1794871794871795,0.30538922155688625,0.7843137254901961,0.5948945615982242,0.5018488876529476,0.5177776041666666,0.4860651515151516,0.07892004153686397,0.1034965034965035,0.13931297709923665,0.20706106870229007,8.479938744257272,0.19204545454545455,23.0,55.0,4.0,10.0,88.0,248.0,18.0,58.0,186.0,0.7045454545454546,0.3548387096774194,0.3103448275862069,0.3562753036437247,0.27524972253052166,0.06104328523862375,0.41818181818181815,0.41818181818181815,0.6086956521739131,0.059880239520958084,0.4,25.047983870967744,11.0,65.0,193.0,5.0,18.0,14.0,48.0,10.0,29.0,78.0,192.0,65.0,3.0,,1.0,2.0,0.3448275862068966,0.01327433628318584,0.2142064372918979,0.33678756476683935,0.33678756476683935,0.7384615384615385,0.09401709401709402,0.15384615384615385,0.2777777777777778,0.8,0.2874251497005988,0.2916666666666667,0.3385416666666667,0.008064516129032258,5.0,1.0,,,,0.45454545454545453,0.8,2.0,1.0,1.0,,True,
2211,1610612744,Troy Murphy,Troy Murphy,2211,GSW,98966.0,1649,-108,3243,3236,707,680,421,6479,103.0,209.0,33.0,75.0,19.0,38.0,28.0,102.0,107.0,249.0,238.0,560,145.0,726,3496,52.0,121.0,30.0,143.0,42.0,101,56.0,158,316.0,160.0,62.0,65.0,44,25.0,69,20.0,5.0,19.0,6.0,19.0,163,34.0,124.0,6.0,39.0,277.0,40.0,356.0,164.0,520.0,19.0,40.0,35.0,5.0,36.0,5.0,14.0,46,,22.0,8.0,82,13.0,14.0,55.0,133,23.0,23.0,196.0,21.0,83.0,26.0,21.0,12.0,,9.0,21.0,12.0,,,1.0,5.0,158,707,13.0,0.6638655462184874,0.7632850241545893,0.425,0.4297520661157025,0.4158415841584158,0.44148936170212766,0.437984496124031,0.4214876033057851,0.4865951742627346,0.48639455782312924,0.5064102564102564,0.11607142857142858,0.20574162679425836,0.20588235294117646,22.127204703367184,0.43902439024390244,0.38461538461538464,0.06315789473684211,0.22854785478547854,0.10499576629974598,0.13732394366197184,0.07623318385650224,0.21122994652406418,0.09711124769514444,0.1239193083573487,0.10714285714285714,0.09125475285171103,0.06906906906906907,0.09734513274336283,0.21787709497206703,0.2275,0.23788546255506607,0.12037037037037036,0.19117647058823528,0.059748427672955975,0.5714285714285714,0.31762917933130697,0.49282296650717705,0.6204819277108434,0.49514563106796117,0.15501519756838905,0.27450980392156865,0.345679012345679,0.39285714285714285,0.378419452887538,0.42971887550200805,0.4314516129032258,0.897196261682243,0.5813953488372093,0.44,0.06060606060606061,0.3140495867768595,0.5,0.46656534954407297,0.47535615501519757,0.4891019047619049,0.47202685950413226,0.11527777777777778,0.13344051446945338,0.19696969696969696,0.21763085399449036,9.799821428571429,0.21800801726796176,4.0,16.0,1.0,3.0,35.0,98.0,6.0,20.0,102.0,0.9714285714285714,0.35714285714285715,0.3,0.35714285714285715,0.14893617021276595,0.0243161094224924,0.25,0.26666666666666666,1.0,0.024793388429752067,0.3333333333333333,25.005102040816325,2.0,31.0,82.0,2.0,6.0,5.0,17.0,3.0,8.0,3.0,82.0,31.0,,,,,0.375,0.004016064257028112,0.12462006079027356,0.3780487804878049,0.3780487804878049,0.967741935483871,0.015503875968992248,0.046511627906976744,0.3333333333333333,1.0,0.14049586776859505,0.29411764705882354,0.3780487804878049,,1.0,,1.0,0.01020408163265306,,0.5,1.0,,,,0.0625,True,
384,1610612744,Calbert Cheaney,Calbert Cheaney,384,GSW,23332.0,389,-13,759,757,273,199,91,1516,21.0,29.0,6.0,7.0,8.0,12.0,11.0,20.0,26.0,68.0,58.0,117,11.0,127,753,9.0,15.0,1.0,19.0,21.0,46,7.0,49,82.0,34.0,10.0,3.0,18,7.0,25,5.0,2.0,7.0,3.0,8.0,57,4.0,13.0,1.0,6.0,28.0,2.0,36.0,18.0,54.0,1.0,6.0,5.0,1.0,5.0,3.0,3.0,8,1.0,2.0,,13,1.0,4.0,8.0,41,,4.0,15.0,1.0,5.0,3.0,9.0,4.0,3.0,2.0,9.0,4.0,,,,,49,273,11.0,0.7068965517241379,0.7735849056603774,0.49572649572649574,0.6,0.45652173913043476,0.49572649572649574,0.6,0.45652173913043476,0.5120967741935484,0.59375,0.4803921568627451,0.02564102564102564,,0.15,15.765247410817032,0.38461538461538464,0.05714285714285714,0.038461538461538464,0.09621993127147767,0.04318936877076412,0.08695652173913043,0.04878048780487805,0.09444444444444444,0.044386422976501305,0.06944444444444445,0.031746031746031744,0.03614457831325301,0.06153846153846154,,0.10666666666666667,0.10309278350515463,0.08403361344537816,0.09090909090909091,0.07142857142857142,0.017857142857142856,0.4444444444444444,0.24786324786324787,0.7241379310344828,0.7241379310344828,0.5714285714285714,0.17094017094017094,0.55,0.6470588235294118,0.45454545454545453,0.5811965811965812,0.38235294117647056,0.38235294117647056,0.9230769230769231,0.4666666666666667,0.8571428571428571,,0.2608695652173913,0.6666666666666666,0.24786324786324787,0.4402726495726495,0.47760909090909104,0.4375804347826087,0.04132231404958678,0.04132231404958678,0.14960629921259844,0.3858267716535433,11.969230769230766,0.35968379446640314,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,
1884,1610612744,Baron Davis,Baron Davis,1884,GSW,35958.0,599,144,1173,1168,242,300,176,2341,45.0,76.0,2.0,4.0,10.0,13.0,12.0,32.0,12.0,36.0,69.0,144,60.0,333,1224,2.0,6.0,2.0,33.0,16.0,27,21.0,68,26.0,112.0,2.0,12.0,98,51.0,149,38.0,13.0,67.0,12.0,19.0,349,1.0,8.0,2.0,12.0,43.0,,55.0,11.0,66.0,2.0,33.0,14.0,19.0,38.0,12.0,31.0,22,1.0,7.0,1.0,60,2.0,17.0,11.0,38,2.0,4.0,82.0,9.0,30.0,10.0,9.0,6.0,1.0,2.0,9.0,3.0,,,1.0,,68,242,4.0,0.18840579710144928,0.19117647058823528,0.4791666666666667,0.3333333333333333,0.5925925925925926,0.5055555555555555,0.6739130434782609,0.47959183673469385,0.5413907284768212,0.66,0.5409836065573771,0.08333333333333333,0.13157894736842105,0.0625,26.099495313626534,0.6333333333333333,,0.06896551724137931,0.0893970893970894,0.021220159151193633,0.08759124087591241,0.004524886877828055,0.0889967637540453,0.015050167224080268,0.014084507042253521,0.02702702702702703,0.024193548387096774,0.006172839506172839,,0.059602649006622516,0.08074534161490683,0.1242603550295858,0.09259259259259259,0.06896551724137931,0.014598540145985401,0.3333333333333333,0.2814814814814815,0.5921052631578947,0.6818181818181818,0.2222222222222222,0.11851851851851852,0.375,0.4,0.25,0.13333333333333333,0.3333333333333333,0.3333333333333333,,0.17391304347826086,0.5,,0.2653061224489796,0.7692307692307693,0.7481481481481481,0.5031834572490707,0.55936,0.47340510204081643,0.10616438356164383,0.18181818181818182,0.0990990990990991,0.2042042042042042,6.886805555555555,0.20630861040068202,2.0,7.0,,3.0,45.0,126.0,5.0,22.0,57.0,0.4222222222222222,0.35714285714285715,0.22727272727272727,0.36,0.4666666666666667,0.025925925925925925,0.2857142857142857,0.2857142857142857,,0.061224489795918366,,25.669841269841267,,43.0,119.0,9.0,17.0,5.0,19.0,9.0,17.0,78.0,118.0,43.0,,,7.0,1.0,0.5294117647058824,,0.44074074074074077,0.36134453781512604,0.36752136752136755,0.4418604651162791,,0.7391304347826086,0.5294117647058824,0.5555555555555556,0.3877551020408163,0.2631578947368421,0.3644067796610169,0.007874015748031496,,1.0,2.0,0.015873015873015872,0.01680672268907563,,,,,,,True,
2554,1610612744,Mickael Pietrus,Mickael Pietrus,2554,GSW,30646.0,511,1,1004,997,306,298,123,2001,30.0,48.0,7.0,12.0,7.0,10.0,8.0,31.0,16.0,43.0,54.0,122,46.0,247,1029,8.0,18.0,4.0,35.0,12.0,29,14.0,74,64.0,44.0,10.0,11.0,26,13.0,39,9.0,4.0,9.0,2.0,15.0,91,6.0,15.0,2.0,14.0,43.0,,57.0,23.0,80.0,4.0,19.0,9.0,10.0,19.0,6.0,11.0,26,3.0,8.0,4.0,45,3.0,13.0,19.0,50,2.0,5.0,73.0,6.0,35.0,3.0,8.0,5.0,,3.0,8.0,4.0,,3.0,,1.0,74,306,7.0,0.5925925925925926,0.6530612244897959,0.4426229508196721,0.4444444444444444,0.41379310344827586,0.49264705882352944,0.62,0.5882352941176471,0.5210970464135021,0.625,0.6166666666666667,0.09016393442622951,0.14583333333333334,0.12903225806451613,24.802110817941955,0.4222222222222222,,0.05263157894736842,0.11168831168831168,0.04854368932038835,0.15053763440860216,0.03773584905660377,0.1192468619246862,0.04487179487179487,0.07608695652173914,0.047058823529411764,0.030303030303030304,0.032520325203252036,0.05555555555555555,0.11403508771929824,0.06716417910447761,0.15328467153284672,0.12121212121212122,0.2222222222222222,0.04,0.5,0.23529411764705882,0.625,0.7317073170731707,0.6666666666666666,0.15196078431372548,0.25806451612903225,0.2962962962962963,0.25,0.2107843137254902,0.37209302325581395,0.37209302325581395,0.625,0.48,0.5833333333333334,0.2857142857142857,0.19607843137254902,0.7,0.6372549019607843,0.49590763546798006,0.48984500000000003,0.4698070000000001,0.15384615384615385,0.23178807947019867,0.1417004048582996,0.29959514170040485,9.376229508196717,0.3047808764940239,10.0,28.0,4.0,5.0,31.0,82.0,12.0,22.0,81.0,0.8709677419354839,0.3780487804878049,0.5454545454545454,0.38271604938271603,0.4019607843137255,0.13725490196078433,0.35714285714285715,0.35714285714285715,1.0,0.09803921568627451,0.8,24.96463414634146,,21.0,54.0,5.0,7.0,8.0,17.0,5.0,7.0,12.0,53.0,21.0,1.0,,,1.0,0.7142857142857143,,0.2647058823529412,0.3888888888888889,0.39622641509433965,0.8095238095238095,,0.28,0.7142857142857143,0.8,0.3333333333333333,0.47058823529411764,0.39622641509433965,0.012048192771084338,,1.0,1.0,0.012195121951219513,0.018518518518518517,,,,,,,True,
