EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGA,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGA,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2A,SecondChanceFG3A,PenaltyFG2M,PenaltyFG2A,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,FTA,TwoPtShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,Fg2Pct,PenaltyFg2Pct,EfgPct,PenaltyEfgPct,TsPct,PenaltyTsPct,FG3APct,Usage,LiveBallTurnoverPct,DefTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,AtRimFrequency,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceCorner3Frequency,SecondChanceArc3Frequency,PenaltyCorner3Frequency,PenaltyArc3Frequency,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,AtRimFGM,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,SecondChanceFG2M,SecondChanceFtPoints,SecondChancePoints,PtsPutbacks,Fg2aBlocked,OffTwoPtRebounds,FTOffRebounds,FTDefRebounds,Travels,Offensive Fouls,2pt And 1 Free Throw Trips,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,3SecondViolations,Defensive 3 Seconds Violations,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,DefFTReboundPct,OffFTReboundPct,OffTwoPtReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,BlocksRecoveredPct,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangePctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,SecondChancePointsPct,Loose Ball Fouls,NonShootingFoulsDrawn,BlockedShortMidRange,PenaltyCorner3FGM,PenaltyArc3FGM,PenaltyFG3M,HeaveAttempts,StepOutOfBoundsTurnovers,BlockedLongMidRange,PenaltyFg3Pct,LongMidRangePctBlocked,OffCorner3ReboundPct,PenaltyCorner3Accuracy,PenaltyArc3Accuracy,Corner3Assists,SecondChanceCorner3FGM,SecondChanceFG3M,PtsUnassisted3s,Technical Free Throw Trips,SecondChanceFg3Pct,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,DefensiveGoaltends,Fg3aBlocked,FG3APctBlocked,Arc3PctBlocked,SecondChanceArc3FGM,OffensiveGoaltends,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,on,Blocked3s,BlockedArc3,3pt And 1 Free Throw Trips,Clear Path Fouls,Corner3PctBlocked
133,1610612740,David Wesley,David Wesley,133,NOH,7622.0,127,-21,230,227,45,44,41,457,2,1.0,2.0,9.0,23.0,1.0,4.0,1.0,2.0,2.0,7.0,2.0,1.0,10.0,27,3.0,11.0,1.0,30,235,1.0,3.0,1.0,5.0,3.0,1.0,3.0,16.0,4.0,9.0,7.0,2.0,12.0,1.0,13.0,1.0,5.0,2.0,5.0,27.0,1.0,4.0,8.0,12,1.0,13,1.0,3.0,2.0,1.0,7.0,1.0,4.0,2.0,1.0,3.0,9.0,1.0,1.0,5.0,8.0,2.0,1.0,3.0,45,1.0,0.8,0.8,1.0,0.2727272727272727,0.2727272727272727,0.37037037037037035,0.2,0.3815789473684211,0.125,0.38461538461538464,0.16666666666666666,0.2894736842105263,16.842105263157894,0.7777777777777778,0.1095890410958904,0.15384615384615385,0.043478260869565216,0.12121212121212122,0.007518796992481203,0.058823529411764705,0.041666666666666664,0.21428571428571427,0.11428571428571428,0.21428571428571427,0.08333333333333333,0.04,0.05263157894736842,0.05263157894736842,0.5,0.5,0.6052631578947368,0.391304347826087,0.391304347826087,0.8888888888888888,0.10526315789473684,0.25,0.25,1.0,0.18421052631578946,0.2857142857142857,0.2857142857142857,1.0,0.25,0.5,0.25,0.125,0.34210526315789475,0.2857142857142857,0.44510657894736844,0.49529999999999996,0.3991375,0.02564102564102564,0.03571428571428571,0.1,17.16296296296296,24.336363636363636,0.1956521739130435,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,
136,1610612740,P.J. Brown,P.J. Brown,136,NOH,8799.0,147,-51,274,276,75,90,34,550,16,3.0,9.0,7.0,20.0,,,,,,,,,16.0,45,,,8.0,40,290,10.0,,3.0,9.0,,2.0,8.0,26.0,6.0,,,,6.0,,6.0,,,,6.0,12.0,,8.0,15.0,24,13.0,37,,6.0,5.0,1.0,4.0,,2.0,4.0,,2.0,8.0,,1.0,8.0,13.0,9.0,5.0,8.0,75,1.0,0.8125,0.9285714285714286,,,,0.35555555555555557,0.3333333333333333,0.35555555555555557,0.3333333333333333,0.40816326530612246,0.4,,17.59259259259259,0.5,0.17857142857142858,0.24242424242424243,,0.19658119658119658,0.07333333333333333,,0.1111111111111111,0.13333333333333333,0.23809523809523808,0.22727272727272727,0.2727272727272727,,0.35555555555555557,0.2,0.3333333333333333,0.42857142857142855,0.4444444444444444,0.35,0.35,1.0,,,,,,,,,,,,,0.35555555555555557,,0.4582311111111112,0.5240700000000001,0.44405555555555554,0.10204081632653061,0.10204081632653061,0.2,9.69111111111111,,0.2737226277372263,6.0,3.0,7.0,1.0,3.0,4.0,2.0,10.0,4.0,6.0,11.0,2.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,0.4,0.4,0.45454545454545453,0.13333333333333333,0.25,0.2222222222222222,0.3333333333333333,0.4,0.09016393442622951,0.0975609756097561,0.13043478260869565,0.06896551724137931,0.5,0.375,0.5,0.6666666666666666,0.6666666666666666,0.7,0.42857142857142855,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,
1884,1610612740,Baron Davis,Baron Davis,1884,NOH,1110.0,18,-17,39,38,22,13,2,77,2,,,,3.0,,1.0,,1.0,1.0,3.0,,2.0,1.0,5,1.0,4.0,,5,45,,,1.0,2.0,3.0,,2.0,,2.0,3.0,3.0,1.0,6.0,,6.0,,6.0,,,12.0,,,1.0,1,,1,,,,,1.0,,1.0,,,,1.0,,1.0,1.0,1.0,,,2.0,22,,,,1.0,0.25,0.25,0.2,0.5,0.2777777777777778,0.2,0.2777777777777778,0.2,0.4444444444444444,24.390243902439025,1.0,0.08333333333333333,,,0.0625,,,,,0.125,,,,0.2222222222222222,,,,0.3333333333333333,,,,0.1111111111111111,,,,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0,,,0.2,0.4,0.6666666666666666,0.3333333333333333,0.48831875,,0.5130375,,,0.4,12.26,26.975,0.5641025641025641,1.0,,,1.0,1.0,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,0.5,0.5,,,,,,0.2,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,
2048,1610612740,Jamaal Magloire,Jamaal Magloire,2048,NOH,8581.0,143,-81,261,263,48,33,40,524,16,4.0,22.0,1.0,5.0,,,,,,,,,15.0,43,,,11.0,41,300,10.0,,2.0,10.0,,2.0,6.0,16.0,14.0,,,,,3.0,3.0,3.0,,,,9.0,5.0,3.0,18.0,24,14.0,38,2.0,,,,2.0,,1.0,4.0,1.0,1.0,6.0,,1.0,5.0,19.0,16.0,8.0,6.0,48,2.0,0.5333333333333333,0.7272727272727273,,,,0.3488372093023256,0.2,0.3488372093023256,0.2,0.41,0.2727272727272727,,18.18181818181818,0.3333333333333333,0.1875,0.125,0.16129032258064516,0.175,0.0915032679738562,0.18518518518518517,0.1111111111111111,0.2727272727272727,0.19148936170212766,0.0625,0.25,0.08333333333333333,0.37209302325581395,0.5116279069767442,0.18181818181818182,0.2,0.11627906976744186,0.2,0.2,1.0,,,,,,,,,,,,,0.37209302325581395,,0.4580441860465116,0.4867124999999999,0.44376999999999994,0.16326530612244897,0.16326530612244897,0.14634146341463414,5.409302325581395,,0.1839080459770115,10.0,6.0,7.0,2.0,3.0,6.0,6.0,18.0,8.0,4.0,9.0,,3.0,,3.0,2.0,5.0,4.0,5.0,4.0,,,0.6,0.6,0.6428571428571429,0.09302325581395349,0.125,0.09090909090909091,0.75,,0.07377049180327869,0.06666666666666667,0.08108108108108109,0.07272727272727272,0.8,0.625,0.7142857142857143,0.6,0.25,0.7,0.8571428571428571,0.3333333333333333,0.3,0.6666666666666666,0.43902439024390244,5.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,
2561,1610612740,David West,David West,2561,NOH,32938.0,549,-217,994,1004,190,224,135,1998,73,11.0,39.0,25.0,55.0,1.0,1.0,,1.0,1.0,4.0,,2.0,73.0,167,2.0,5.0,34.0,186,1091,35.0,,12.0,29.0,3.0,13.0,43.0,82.0,64.0,6.0,3.0,1.0,20.0,3.0,23.0,3.0,10.0,2.0,8.0,49.0,5.0,14.0,69.0,89,40.0,129,13.0,12.0,5.0,7.0,20.0,4.0,13.0,17.0,1.0,7.0,37.0,5.0,7.0,37.0,62.0,50.0,28.0,43.0,190,3.0,0.5616438356164384,0.6721311475409836,1.0,0.4,0.5,0.437125748502994,0.41379310344827586,0.4418604651162791,0.46875,0.484375,0.5512820512820513,0.029069767441860465,19.65665236051502,0.5405405405405406,0.1954674220963173,0.13592233009708737,0.04504504504504504,0.18201754385964913,0.07285974499089254,0.034482758620689655,0.2543859649122807,0.15714285714285714,0.17159763313609466,0.1780821917808219,0.03333333333333333,0.16455696202531644,0.42441860465116277,0.22674418604651161,0.28205128205128205,0.3142857142857143,0.31976744186046513,0.45454545454545453,0.4716981132075472,0.8,0.005813953488372093,1.0,1.0,1.0,0.023255813953488372,0.25,0.25,1.0,,,0.03125,0.0625,0.45348837209302323,0.3333333333333333,0.4614061403508771,0.5117233333333334,0.4817656249999999,0.14736842105263157,0.15135135135135136,0.23118279569892472,7.84191616766467,35.8,0.19114688128772636,37.0,13.0,26.0,9.0,20.0,17.0,13.0,47.0,24.0,14.0,35.0,,6.0,1.0,10.0,10.0,16.0,10.0,16.0,12.0,,1.0,0.4857142857142857,0.4857142857142857,0.573170731707317,0.08383233532934131,0.1095890410958904,0.10256410256410256,0.24,,0.07990867579908675,0.12195121951219512,0.0707070707070707,0.06018518518518518,0.75,0.5068493150684932,0.5692307692307692,0.4864864864864865,0.2727272727272727,0.7428571428571429,0.5,,0.625,0.45,0.25268817204301075,6.0,2.0,4.0,1.0,1.0,2.0,1.0,1.0,2.0,0.6666666666666666,0.03636363636363636,0.08333333333333333,1.0,0.5,,,,,,,,,,,,,,,,,,,True,,,,,
1924,1610612740,Lee Nailon,Lee Nailon,1924,NOH,13571.0,226,-55,419,426,91,93,64,845,22,8.0,23.0,18.0,50.0,,,,,,,,,40.0,95,,,15.0,95,437,14.0,,6.0,16.0,,3.0,15.0,50.0,30.0,,,,9.0,4.0,13.0,3.0,5.0,1.0,3.0,30.0,2.0,7.0,17.0,24,15.0,39,2.0,6.0,4.0,2.0,12.0,1.0,10.0,5.0,,2.0,17.0,2.0,2.0,4.0,23.0,19.0,8.0,15.0,91,2.0,0.625,0.7142857142857143,,,,0.42105263157894735,0.375,0.42105263157894735,0.375,0.4567307692307692,0.39473684210526316,,24.444444444444443,0.7058823529411765,0.11971830985915492,0.13725490196078433,0.07692307692307693,0.12435233160621761,0.06306306306306306,0.08333333333333333,0.1111111111111111,0.13793103448275862,0.11764705882352941,0.12121212121212122,0.16666666666666666,0.0425531914893617,0.23157894736842105,0.24210526315789474,0.34782608695652173,0.4,0.5263157894736842,0.36,0.3829787234042553,0.6666666666666666,,,,,,,,,,,,,0.23157894736842105,,0.4320305263157896,0.48429230769230774,0.40823125,0.0784313725490196,0.0784313725490196,0.15789473684210525,11.19578947368421,,0.2171837708830549,14.0,6.0,8.0,3.0,4.0,8.0,6.0,22.0,10.0,7.0,12.0,1.0,,1.0,3.0,1.0,3.0,2.0,3.0,2.0,,,0.5714285714285714,0.5714285714285714,0.6470588235294118,0.07368421052631578,0.045454545454545456,0.13043478260869565,,0.1,0.061224489795918366,0.08,0.09433962264150944,0.03225806451612903,0.6666666666666666,0.6363636363636364,0.6666666666666666,0.6428571428571429,0.5,0.5714285714285714,0.75,0.16666666666666666,0.25,0.75,0.23157894736842105,4.0,2.0,,,,,,,1.0,,0.06,,,,1.0,,,,,,,,,,,,,,,,,,True,,,,,
2454,1610612740,Junior Harrington,Junior Harrington,2454,NOH,4966.0,83,-46,146,145,16,19,19,291,11,1.0,4.0,10.0,18.0,,,,,,1.0,,,15.0,33,,1.0,3.0,33,161,2.0,,3.0,4.0,,2.0,8.0,22.0,8.0,,1.0,,6.0,1.0,7.0,1.0,2.0,1.0,3.0,15.0,,3.0,3.0,6,3.0,9,2.0,5.0,2.0,3.0,2.0,1.0,1.0,4.0,,1.0,6.0,,,4.0,12.0,3.0,1.0,8.0,16,2.0,0.7333333333333333,0.7857142857142857,,,,0.45454545454545453,0.75,0.4411764705882353,0.75,0.4714285714285714,0.8,0.029411764705882353,23.976608187134502,0.3333333333333333,0.06818181818181818,0.12,,0.08695652173913043,0.03529411764705882,,,0.125,0.08695652173913043,0.047619047619047616,0.5,0.13333333333333333,0.3235294117647059,0.11764705882352941,0.25,0.3333333333333333,0.5294117647058824,0.5555555555555556,0.5555555555555556,1.0,,,,,0.029411764705882353,,,,,,,,0.35294117647058826,,0.4769014705882353,0.48065,0.45425,0.029411764705882353,0.030303030303030304,0.24242424242424243,12.403030303030304,24.8,0.1095890410958904,4.0,1.0,1.0,1.0,1.0,1.0,,2.0,2.0,4.0,3.0,,,,3.0,1.0,4.0,3.0,4.0,1.0,,,0.5,0.5,0.5,0.12121212121212122,0.2727272727272727,0.25,,,0.038461538461538464,0.08333333333333333,,0.02631578947368421,0.25,0.36363636363636365,0.5,0.25,,0.5,1.0,,0.25,1.0,0.06060606060606061,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,
353,1610612740,Darrell Armstrong,Darrell Armstrong,353,NOH,10608.0,177,-58,317,321,58,54,52,638,14,,2.0,4.0,24.0,1.0,4.0,3.0,1.0,6.0,27.0,3.0,5.0,11.0,40,7.0,31.0,4.0,47,318,5.0,6.0,2.0,9.0,6.0,2.0,6.0,12.0,10.0,15.0,27.0,6.0,21.0,2.0,23.0,1.0,4.0,2.0,15.0,48.0,2.0,2.0,11.0,13,7.0,20,2.0,4.0,3.0,1.0,11.0,1.0,8.0,3.0,1.0,3.0,14.0,,2.0,3.0,10.0,5.0,2.0,6.0,58,3.0,0.5454545454545454,0.5454545454545454,0.7142857142857143,0.22580645161290322,0.22580645161290322,0.275,0.2222222222222222,0.3028169014084507,0.13333333333333333,0.3150684931506849,0.1875,0.43661971830985913,22.597402597402596,0.7857142857142857,0.09401709401709402,0.05714285714285714,0.05,0.08552631578947369,0.03763440860215054,0.03225806451612903,0.05714285714285714,0.15,0.0967741935483871,0.09523809523809523,,0.043478260869565216,0.19718309859154928,0.028169014084507043,,,0.3380281690140845,0.16666666666666666,0.18181818181818182,0.5,0.056338028169014086,0.25,0.25,1.0,0.38028169014084506,0.2222222222222222,0.2222222222222222,0.6666666666666666,0.2727272727272727,0.2727272727272727,0.06666666666666667,0.3333333333333333,0.6338028169014085,0.2222222222222222,0.4915321428571429,0.44140833333333335,0.44608999999999993,0.0273972602739726,0.047619047619047616,0.1276595744680851,11.425,25.545161290322575,0.1829652996845426,7.0,,2.0,1.0,3.0,1.0,,5.0,,2.0,5.0,,,,1.0,,2.0,2.0,2.0,2.0,,,0.2,0.22727272727272727,0.22727272727272727,0.05,,,,,0.03424657534246575,0.05405405405405406,,0.041666666666666664,1.0,0.5,0.5,0.5714285714285714,,0.18181818181818182,,,0.2,0.3333333333333333,0.10638297872340426,,,,,,,,,,,0.08333333333333333,0.1111111111111111,,,1.0,1.0,1.0,6.0,1.0,0.16666666666666666,0.3333333333333333,1.0,,,,,,,,,,,True,,,,,
2365,1610612740,Chris Andersen,Chris Andersen,2365,NOH,8886.0,148,-69,260,262,54,56,37,522,19,1.0,6.0,2.0,10.0,,,,,,2.0,,2.0,19.0,35,,2.0,4.0,42,288,8.0,,3.0,8.0,2.0,1.0,7.0,26.0,12.0,,1.0,,10.0,1.0,11.0,1.0,4.0,,6.0,23.0,2.0,4.0,12.0,17,12.0,29,1.0,1.0,,1.0,1.0,,1.0,2.0,1.0,,3.0,,,8.0,13.0,9.0,5.0,7.0,54,,0.6842105263157895,0.9285714285714286,,,,0.5428571428571428,0.375,0.5135135135135135,0.3,0.5121951219512195,0.3181818181818182,0.05405405405405406,14.521452145214523,0.3333333333333333,0.12371134020618557,0.13333333333333333,0.07142857142857142,0.12598425196850394,0.09022556390977443,0.041666666666666664,,0.14285714285714285,0.21428571428571427,0.15,0.1,0.08333333333333333,0.5135135135135135,0.16216216216216217,0.16666666666666666,0.2,0.2702702702702703,0.2,0.2,1.0,,,,,0.05405405405405406,,,,,,,0.2,0.5675675675675675,,0.45705555555555555,0.4699857142857143,0.383,0.12195121951219512,0.1282051282051282,0.16666666666666666,6.428571428571429,35.55,0.2076923076923077,16.0,5.0,6.0,3.0,3.0,5.0,,10.0,10.0,2.0,10.0,,1.0,,1.0,1.0,7.0,5.0,7.0,4.0,,,0.625,0.625,0.625,0.05714285714285714,0.05263157894736842,0.16666666666666666,0.16666666666666666,,0.09523809523809523,0.041666666666666664,0.12,0.10714285714285714,0.5714285714285714,0.8421052631578947,0.8888888888888888,0.625,1.0,0.75,0.8333333333333334,,0.3,1.0,0.23809523809523808,1.0,,1.0,,,,1.0,,1.0,,,0.25,,,,,,,,,,,3.0,,,,,,,,,,True,,,,,
248,1610612740,George Lynch,George Lynch,248,NOH,4692.0,78,-28,132,134,12,24,14,266,3,,3.0,1.0,5.0,,,,,,1.0,,,1.0,11,,1.0,1.0,3,136,2.0,,,,,1.0,1.0,2.0,,,1.0,,1.0,1.0,2.0,,,,1.0,5.0,3.0,1.0,5.0,6,4.0,10,,5.0,4.0,1.0,1.0,1.0,,2.0,,1.0,3.0,,,3.0,5.0,2.0,,1.0,12,,1.0,1.0,,,,0.09090909090909091,,0.08333333333333333,,0.11538461538461539,0.5,0.08333333333333333,10.32258064516129,0.3333333333333333,0.09803921568627451,0.08333333333333333,0.16666666666666666,0.09523809523809523,0.047058823529411764,0.07142857142857142,0.14285714285714285,,0.1,0.09090909090909091,,,0.25,0.25,,,0.4166666666666667,0.2,0.2,1.0,,,,,0.08333333333333333,,,,,,,,0.3333333333333333,,0.44683750000000005,0.48565,,,,0.3333333333333333,11.645454545454545,24.8,0.09090909090909091,,,1.0,,,,1.0,1.0,,1.0,1.0,,,,1.0,,1.0,,1.0,,,,,,0.16666666666666666,0.09090909090909091,0.3333333333333333,,,,0.014925373134328358,0.05,,,,,,,,0.5,,,,,0.3333333333333333,1.0,1.0,1.0,,,,,,,,,0.5,,,1.0,,,,,,,,,,,,,,,,,,True,,,,,
