EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,FTOffRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,StepOutOfBoundsTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Clear Path Fouls,Loose Ball Fouls,Offensive Fouls,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,Blocked3s,BlockedArc3,BlockedAtRim,BlockedLongMidRange,BlockedShortMidRange,Blocks,RecoveredBlocks,DefensiveGoaltends,OffensiveGoaltends,3SecondViolations,Defensive 3 Seconds Violations,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,LongMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,OffFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,HeaveAttempts,Fg3aBlocked,3pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,FG3APctBlocked,Arc3PctBlocked,ThreePtShootingFoulsDrawnPct,Technical Free Throw Trips,BlockedCorner3,on,Corner3PctBlocked,HeaveMakes
1890,1610612756,Shawn Marion,Shawn Marion,1890,PHX,136118.0,2269,663.0,4591,4572,1229,871,545,9163,235.0,357.0,52.0,99.0,62.0,98.0,86.0,196.0,50.0,141.0,32.0,102.0,1.0,8.0,5.0,27.0,62.0,171.0,8.0,15.0,14.0,38.0,371.0,694,94.0,273.0,159.0,1183.0,4881,67.0,133.0,9.0,23.0,18.0,179.0,86.0,179,19.0,65.0,76.0,305.0,542.0,200.0,273.0,9.0,90.0,171.0,62.0,37.0,58.0,39.0,97.0,28.0,11.0,37.0,7.0,14.0,233.0,44.0,121.0,8.0,90.0,354.0,46.0,490.0,173.0,663.0,44.0,125.0,110.0,15.0,46.0,13.0,34.0,30.0,5.0,12.0,1.0,4.0,76.0,5.0,17.0,93.0,141.0,1.0,5.0,4.0,191.0,19.0,83.0,22.0,89.0,3.0,3.0,50.0,12.0,27.0,92.0,52.0,4.0,1.0,1.0,2.0,305.0,1229,11.0,0.7304582210242587,0.8312883435582822,0.9680851063829787,0.3443223443223443,0.391304347826087,0.2923076923076923,0.3443223443223443,0.5345821325648416,0.5037593984962406,0.48044692737430167,0.5294725956566702,0.5160256410256411,0.4692622950819672,0.5617283950617284,0.5327380952380952,0.5350877192982456,0.2823164426059979,0.053314121037463975,0.06722689075630252,0.061224489795918366,0.0070921985815602835,21.54727793696275,0.6052631578947368,0.35658914728682173,0.057971014492753624,0.19721448467966574,0.08890521675238795,0.1717557251908397,0.06442166910688141,0.19146183699870634,0.08072407045009784,0.10256410256410256,0.09443099273607748,0.07083333333333333,0.06479481641468683,0.06363636363636363,0.17122040072859745,0.18924731182795698,0.22023047375160051,0.18271604938271604,0.13445378151260504,0.09544468546637744,0.5652173913043478,0.36918304033092036,0.6582633053221288,0.7057057057057057,0.7531914893617021,0.20268872802481902,0.4387755102040816,0.4673913043478261,0.6395348837209303,0.14581178903826267,0.3546099290780142,0.35714285714285715,0.78,0.10548086866597725,0.3137254901960784,0.3137254901960784,1.0,0.1768355739400207,0.36257309941520466,0.36257309941520466,0.9516129032258065,0.6346153846153846,0.5252525252525253,0.2692307692307692,0.05128205128205128,0.125,1.0,0.09615384615384616,0.5333333333333333,0.75,0.4016393442622951,0.6326530612244898,0.11065573770491803,0.18518518518518517,0.1557377049180328,0.3684210526315789,0.6514994829369183,0.36257309941520466,0.5337190279214066,0.5258774590163934,0.5281272540983607,0.08050436469447139,0.10949868073878628,0.15131022823330514,0.2578191039729501,6.2554755043227654,24.570329670329667,0.2676976693530821,,,,,,,,,,True,,
2047,1610612756,Quentin Richardson,Quentin Richardson,2047,PHX,121832.0,2031,614.0,4100,4070,1063,706,497,8170,82.0,164.0,15.0,37.0,21.0,43.0,10.0,45.0,25.0,65.0,29.0,77.0,3.0,5.0,9.0,23.0,138.0,367.0,5.0,23.0,41.0,91.0,117.0,274,167.0,444.0,88.0,823.0,4356,17.0,49.0,8.0,28.0,4.0,62.0,24.0,68,50.0,114.0,33.0,231.0,132.0,102.0,459.0,42.0,10.0,365.0,138.0,28.0,74.0,36.0,110.0,17.0,19.0,50.0,12.0,12.0,256.0,24.0,36.0,2.0,61.0,203.0,5.0,269.0,62.0,331.0,15.0,75.0,57.0,18.0,32.0,4.0,17.0,21.0,7.0,15.0,1.0,2.0,53.0,3.0,14.0,76.0,136.0,,3.0,4.0,114.0,7.0,49.0,10.0,19.0,2.0,2.0,12.0,1.0,6.0,21.0,12.0,1.0,,1.0,2.0,231.0,1063,14.0,0.5641025641025641,0.5892857142857143,0.9161676646706587,0.3761261261261261,0.2857142857142857,0.43859649122807015,0.3778280542986425,0.42700729927007297,0.3469387755102041,0.35294117647058826,0.5118384401114207,0.37662337662337664,0.5439560439560439,0.5337224383916991,0.3780487804878049,0.5746268656716418,0.6183844011142061,0.10218978102189781,0.12804878048780488,0.15555555555555556,,17.574204569720266,0.6037735849056604,0.045454545454545456,0.016129032258064516,0.12554112554112554,0.03,0.12815126050420167,0.03709428129829984,0.126134734830387,0.03248511099079589,0.037825059101654845,0.02956989247311828,0.022222222222222223,0.03728070175438596,0.03664921465968586,0.10429447852760736,0.13002364066193853,0.1375886524822695,0.12876712328767123,0.12612612612612611,0.03816793893129771,0.5714285714285714,0.22841225626740946,0.5,0.5734265734265734,0.6585365853658537,0.06267409470752089,0.2222222222222222,0.2631578947368421,0.4,0.0905292479108635,0.38461538461538464,0.38461538461538464,0.32,0.10724233983286909,0.37662337662337664,0.37662337662337664,0.9655172413793104,0.5111420612813371,0.3760217983651226,0.38227146814404434,0.9057971014492754,0.4805194805194805,0.40540540540540543,0.4666666666666667,0.06493506493506493,0.6,1.0,0.2987012987012987,0.21739130434782608,0.6,0.23626373626373626,0.4883720930232558,0.12637362637362637,0.391304347826087,0.5,0.45054945054945056,0.8467966573816156,0.3780821917808219,0.5481339160839159,0.5425445454545456,0.5443349162011174,0.06701708278580815,0.1550632911392405,0.07533414337788578,0.28068043742405835,6.171532846715328,25.183558558558566,0.25926829268292684,2.0,6.0,1.0,2.0,0.013513513513513514,0.01634877384196185,0.0044943820224719105,,,True,,
2063,1610612756,Jake Voskuhl,Jake Voskuhl,2063,PHX,8499.0,142,15.0,280,279,91,84,34,559,8.0,15.0,3.0,5.0,2.0,4.0,,,1.0,4.0,,,,,,,,,,,,,9.0,19,,,14.0,32.0,302,3.0,5.0,,,6.0,12.0,2.0,6,,,8.0,12.0,12.0,6.0,,,4.0,,,4.0,3.0,3.0,6.0,2.0,1.0,2.0,,1.0,15.0,2.0,9.0,,1.0,15.0,2.0,18.0,11.0,29.0,,3.0,1.0,2.0,5.0,,3.0,6.0,,2.0,,1.0,11.0,1.0,3.0,10.0,32.0,,5.0,3.0,20.0,,5.0,5.0,4.0,,,1.0,,3.0,4.0,1.0,,,2.0,2.0,12.0,91,3.0,0.6666666666666666,0.8571428571428571,,,,,,0.47368421052631576,0.6,0.3333333333333333,0.47368421052631576,0.6,0.3333333333333333,0.5517241379310345,0.6666666666666666,0.5454545454545454,,0.21052631578947367,0.26666666666666666,,,12.539184952978056,0.45454545454545453,0.4,,0.14423076923076922,0.10465116279069768,0.037037037037037035,0.05714285714285714,0.12213740458015267,0.09090909090909091,0.2413793103448276,0.05555555555555555,0.02564102564102564,0.03333333333333333,0.2,0.17391304347826086,0.125,0.14035087719298245,0.05,,,0.25,0.7894736842105263,0.5333333333333333,0.7272727272727273,0.625,,,,,0.21052631578947367,0.25,0.25,1.0,,,,,,,,,1.0,0.6,,,,,,,,0.6666666666666666,0.5,,,,,0.7894736842105263,,0.5189526315789474,0.603025,0.4758,0.20833333333333334,0.20833333333333334,0.375,0.375,3.878947368421053,,0.325,,,,,,,,,,True,,
2207,1610612756,Joe Johnson,Joe Johnson,2207,PHX,131075.0,2185,567.0,4409,4393,1139,795,527,8802,81.0,138.0,20.0,31.0,24.0,33.0,62.0,131.0,77.0,209.0,83.0,155.0,12.0,19.0,23.0,40.0,55.0,108.0,4.0,10.0,14.0,31.0,220.0,478,138.0,263.0,81.0,935.0,4730,32.0,68.0,16.0,29.0,18.0,130.0,55.0,112,37.0,71.0,32.0,253.0,158.0,282.0,402.0,12.0,32.0,106.0,55.0,30.0,101.0,63.0,164.0,47.0,16.0,53.0,12.0,36.0,391.0,30.0,53.0,,48.0,127.0,6.0,181.0,83.0,264.0,24.0,54.0,36.0,18.0,36.0,9.0,21.0,33.0,11.0,15.0,2.0,6.0,69.0,7.0,20.0,39.0,111.0,,3.0,4.0,106.0,6.0,40.0,13.0,15.0,,,6.0,3.0,6.0,15.0,5.0,,,,2.0,253.0,1139,15.0,0.35909090909090907,0.3872549019607843,0.9710144927536232,0.5247148288973384,0.5517241379310345,0.5211267605633803,0.5287356321839081,0.4602510460251046,0.47058823529411764,0.49107142857142855,0.5762483130904184,0.5773195876288659,0.6038251366120219,0.5917721518987342,0.6074766355140186,0.6262376237623762,0.3549257759784076,0.06276150627615062,0.13768115942028986,0.061068702290076333,0.014354066985645933,17.074140329954282,0.5217391304347826,0.049586776859504134,,0.07261292166952545,0.0401819560272934,0.09467455621301775,0.045454545454545456,0.0775709219858156,0.04194037392622536,0.04719101123595506,0.051597051597051594,0.023554603854389723,0.04212860310421286,0.05263157894736842,0.04419889502762431,0.06637168141592921,0.09681697612732096,0.09895833333333333,0.08130081300813008,0.069164265129683,0.3333333333333333,0.1862348178137652,0.5869565217391305,0.680672268907563,0.4444444444444444,0.1767881241565452,0.4732824427480916,0.5040650406504065,0.16129032258064516,0.28205128205128205,0.3684210526315789,0.3737864077669903,0.42857142857142855,0.20917678812415655,0.535483870967742,0.535483870967742,1.0,0.145748987854251,0.5092592592592593,0.514018691588785,0.9272727272727272,0.31958762886597936,0.6451612903225806,0.2,0.1958762886597938,0.631578947368421,1.0,0.10309278350515463,0.4,0.5,0.18032786885245902,0.7272727272727273,0.2185792349726776,0.575,0.16939890710382513,0.45161290322580644,0.5411605937921727,0.5188679245283019,0.5030863821138208,0.5017405797101447,0.49329027777777784,0.05405405405405406,0.078125,0.13903743315508021,0.27058823529411763,10.557112970711295,24.393155893536125,0.2583352234066682,2.0,1.0,,2.0,0.0038022813688212928,0.009259259259259259,0.007547169811320755,,,True,,
959,1610612756,Steve Nash,Steve Nash,959,PHX,154122.0,2569,662.0,5166,5147,1357,944,623,10313,106.0,175.0,7.0,10.0,29.0,44.0,71.0,152.0,159.0,312.0,8.0,25.0,2.0,4.0,1.0,8.0,86.0,193.0,5.0,15.0,10.0,43.0,336.0,639,94.0,218.0,211.0,1165.0,5535,17.0,33.0,7.0,19.0,4.0,59.0,90.0,172,11.0,51.0,147.0,360.0,68.0,604.0,159.0,123.0,10.0,193.0,86.0,25.0,577.0,284.0,861.0,171.0,113.0,399.0,75.0,103.0,2006.0,28.0,29.0,,50.0,136.0,6.0,192.0,57.0,249.0,12.0,74.0,51.0,23.0,171.0,51.0,130.0,74.0,6.0,41.0,1.0,5.0,245.0,9.0,59.0,56.0,136.0,,8.0,6.0,238.0,10.0,44.0,64.0,6.0,,,2.0,1.0,3.0,6.0,2.0,,,1.0,,360.0,1357,23.0,0.10119047619047619,0.1027190332326284,0.5638297872340425,0.43119266055045874,0.3684210526315789,0.21568627450980393,0.43119266055045874,0.5258215962441315,0.5151515151515151,0.5232558139534884,0.5565927654609102,0.5288461538461539,0.47757847533632286,0.5968586387434555,0.5462962962962963,0.5852842809364549,0.2543757292882147,0.03912363067292645,0.08571428571428572,0.05921052631578947,0.003205128205128205,20.342430920494998,0.6979591836734694,0.04225352112676056,,0.06756085444610035,0.018941868060091443,0.08389261744966443,0.03571428571428571,0.07129168263702568,0.024622030237580993,0.023166023166023165,0.014736842105263158,0.01858736059479554,0.03364485981308411,0.040160642570281124,0.053833605220228384,0.06870229007633588,0.07648401826484018,0.08043478260869565,0.09558823529411764,0.03007518796992481,0.3333333333333333,0.20420070011668612,0.6057142857142858,0.6625,0.12264150943396226,0.17736289381563594,0.46710526315789475,0.4965034965034965,0.056338028169014086,0.36406067677946324,0.5096153846153846,0.5112540192926045,0.1069182389937107,0.029171528588098017,0.32,0.32,0.875,0.22520420070011668,0.44559585492227977,0.44559585492227977,0.5348837209302325,0.19230769230769232,0.7,0.14285714285714285,0.07692307692307693,0.5,0.5,0.28846153846153844,0.3333333333333333,0.8,0.19730941704035873,0.6590909090909091,0.03587443946188341,0.125,0.19282511210762332,0.23255813953488372,0.45857642940490084,0.44559585492227977,0.48536178529754964,0.4836857142857142,0.462542600896861,0.04938271604938271,0.06537890044576523,0.050643776824034335,0.3090128755364807,11.044913928012518,24.98440366972476,0.2626790553619822,,,,,,,,32.0,,True,,
2405,1610612756,Amar'e Stoudemire,Amar'e Stoudemire,2405,PHX,124479.0,2075,599.0,4172,4146,987,635,486,8318,349.0,489.0,78.0,116.0,63.0,91.0,102.0,257.0,102.0,199.0,1.0,2.0,,,,1.0,,4.0,,,,1.0,553.0,945,1.0,6.0,413.0,1522.0,4469,94.0,154.0,,,56.0,244.0,108.0,180,,2.0,147.0,363.0,704.0,402.0,3.0,,116.0,2.0,,60.0,55.0,35.0,90.0,30.0,5.0,28.0,12.0,15.0,215.0,54.0,102.0,5.0,71.0,245.0,39.0,355.0,161.0,516.0,34.0,48.0,36.0,12.0,53.0,6.0,22.0,67.0,6.0,31.0,2.0,13.0,120.0,13.0,17.0,97.0,202.0,,15.0,33.0,571.0,69.0,294.0,26.0,88.0,,,61.0,6.0,21.0,88.0,49.0,11.0,2.0,2.0,2.0,363.0,987,13.0,0.6365280289330922,0.7111111111111111,1.0,0.16666666666666666,,,0.25,0.5851851851851851,0.6103896103896104,0.6,0.5830704521556257,0.6103896103896104,0.5934065934065934,0.6331114808652246,0.6455026455026455,0.6747211895910781,0.006309148264984227,0.06349206349206349,0.06748466257668712,0.10116731517509728,0.005025125628140704,27.849167895512956,0.44166666666666665,0.34513274336283184,0.0390625,0.14966401954795358,0.08333333333333333,0.14791666666666667,0.08794788273615635,0.14926783183750592,0.08487486398258977,0.1198044009779951,0.08020050125313283,0.05048076923076923,0.0970873786407767,0.06930693069306931,0.1482213438735178,0.14553990610328638,0.15319148936170213,0.13934426229508196,0.17543859649122806,0.10149253731343283,0.5568181818181818,0.5141955835962145,0.7137014314928425,0.7653508771929824,0.6962750716332379,0.27024185068349105,0.3968871595330739,0.44155844155844154,0.4215686274509804,0.2092534174553102,0.5125628140703518,0.5151515151515151,0.6470588235294118,0.002103049421661409,0.5,0.5,1.0,0.004206098843322818,,,,0.7532467532467533,0.6724137931034483,0.24358974358974358,,,,,,,0.5,0.6923076923076923,0.005494505494505495,,0.005494505494505495,,0.5205047318611987,,0.5058477344573236,0.5357524752475249,0.5050756906077348,0.25,0.2512820512820513,0.16031537450722733,0.23850197109067017,6.12994708994709,36.71666666666667,0.23657718120805368,2.0,,,,,,,,,True,,
2418,1610612756,Casey Jacobsen,Casey Jacobsen,2418,PHX,16799.0,280,86.0,529,536,154,136,75,1065,6.0,9.0,2.0,2.0,1.0,1.0,1.0,6.0,3.0,5.0,7.0,21.0,1.0,2.0,,5.0,2.0,12.0,1.0,2.0,1.0,3.0,10.0,20,9.0,33.0,14.0,61.0,555,2.0,2.0,2.0,4.0,2.0,12.0,1.0,3,1.0,8.0,2.0,7.0,10.0,10.0,27.0,,2.0,12.0,2.0,5.0,8.0,3.0,11.0,2.0,1.0,2.0,2.0,4.0,25.0,1.0,5.0,1.0,4.0,19.0,,23.0,7.0,30.0,,2.0,,2.0,4.0,1.0,4.0,5.0,2.0,,1.0,,9.0,,3.0,11.0,20.0,,1.0,1.0,19.0,1.0,8.0,2.0,,,,,,,,,,,,,7.0,154,,0.5,0.5555555555555556,1.0,0.2727272727272727,0.5,0.125,0.2727272727272727,0.5,1.0,0.3333333333333333,0.44339622641509435,0.8333333333333334,0.22727272727272727,0.49193548387096775,0.8571428571428571,0.2692307692307692,0.6226415094339622,0.25,0.2222222222222222,0.3333333333333333,0.2,11.47011308562197,0.4444444444444444,,0.047619047619047616,0.09134615384615384,0.03067484662576687,0.06153846153846154,0.013888888888888888,0.08424908424908426,0.02553191489361702,0.05084745762711865,0.017543859649122806,0.02127659574468085,0.02,,0.07142857142857142,0.03571428571428571,0.13541666666666666,0.05357142857142857,0.1111111111111111,,,0.16981132075471697,0.6666666666666666,0.8571428571428571,0.3333333333333333,0.11320754716981132,0.16666666666666666,0.25,,0.09433962264150944,0.6,0.75,1.0,0.39622641509433965,0.3333333333333333,0.3333333333333333,1.0,0.22641509433962265,0.16666666666666666,0.16666666666666666,1.0,0.3333333333333333,1.0,0.5,0.3333333333333333,0.5,1.0,0.3333333333333333,0.5,1.0,0.09090909090909091,1.0,0.45454545454545453,,0.2727272727272727,0.3333333333333333,0.7924528301886793,0.16666666666666666,0.5278669811320754,0.6307,0.5507681818181819,0.13333333333333333,0.2962962962962963,0.19672131147540983,0.11475409836065574,7.474999999999999,24.336363636363632,0.29111531190926276,,,,,,,,,,True,,
2571,1610612756,Leandro Barbosa,Leandro Barbosa,2571,PHX,7854.0,131,9.0,257,259,75,56,29,516,18.0,21.0,,,1.0,1.0,,,3.0,5.0,,2.0,,,,1.0,3.0,12.0,,1.0,,3.0,21.0,26,3.0,14.0,5.0,56.0,301,1.0,1.0,,1.0,,2.0,2.0,2,,4.0,2.0,6.0,32.0,10.0,9.0,,,12.0,3.0,,7.0,5.0,12.0,5.0,,6.0,1.0,,29.0,3.0,2.0,,2.0,6.0,,8.0,5.0,13.0,,6.0,5.0,1.0,3.0,1.0,2.0,1.0,,1.0,,,4.0,,2.0,6.0,10.0,,,,7.0,1.0,3.0,1.0,,,,,,,,,,,,,6.0,75,,0.7619047619047619,0.7619047619047619,1.0,0.21428571428571427,,,0.21428571428571427,0.8076923076923077,1.0,1.0,0.6375,0.5,0.3333333333333333,0.6511627906976745,0.5,0.42857142857142855,0.35,,,,,16.319444444444446,0.75,,,0.06896551724137931,0.029850746268656716,0.08,0.07317073170731707,0.07142857142857142,0.046296296296296294,,0.05263157894736842,0.037037037037037035,0.034482758620689655,0.16666666666666666,0.037037037037037035,0.05263157894736842,0.0975609756097561,0.08333333333333333,,,,0.525,0.8571428571428571,0.8571428571428571,0.7777777777777778,,,,,0.125,0.6,0.6,0.6666666666666666,0.05,,,,0.3,0.25,0.25,1.0,,,,,,,0.5,,,0.16666666666666666,1.0,0.16666666666666666,,0.5,,0.875,0.25,0.5800975,,0.5344083333333334,0.07142857142857142,0.10714285714285714,0.03571428571428571,0.10714285714285714,3.7423076923076923,24.964285714285715,0.2918287937743191,,,,,,,,,,True,,
2573,1610612756,Maciej Lampe,Maciej Lampe,2573,PHX,1566.0,26,-25.0,46,48,18,13,10,94,,1.0,,,,,2.0,4.0,4.0,13.0,,,,,,,,,,,,,6.0,18,,,2.0,14.0,70,2.0,3.0,,,,4.0,3.0,7,,,,6.0,12.0,,,,,,,1.0,,,,,,,,,,,,,,2.0,,2.0,,2.0,,,,,2.0,,1.0,1.0,,1.0,,,3.0,,1.0,5.0,7.0,,,,2.0,,1.0,,,,,,,,,,,,,,6.0,18,,1.0,1.0,,,,,,0.3333333333333333,0.6666666666666666,0.42857142857142855,0.3333333333333333,0.6666666666666666,0.42857142857142855,0.3684210526315789,0.6666666666666666,0.42857142857142855,,0.05555555555555555,,0.25,,37.931034482758626,0.6666666666666666,,,0.09090909090909091,,,,0.08,,,,,,,,0.25,0.125,,,,,0.05555555555555555,,,,0.2222222222222222,0.5,0.6666666666666666,1.0,0.7222222222222222,0.3076923076923077,0.3076923076923077,1.0,,,,,,,,,,,,,,,,,,,,,,,,0.05555555555555555,,0.41935555555555554,0.3979333333333333,0.4080428571428571,0.05263157894736842,0.05263157894736842,0.2857142857142857,0.42857142857142855,16.494444444444444,,0.391304347826087,,,,,,,,,,True,,
754,1610612756,Jim Jackson,Jim Jackson,754,PHX,25585.0,426,43.0,872,873,246,171,95,1745,2.0,6.0,2.0,5.0,,2.0,4.0,10.0,17.0,29.0,15.0,37.0,2.0,3.0,3.0,9.0,21.0,35.0,2.0,4.0,4.0,7.0,23.0,45,36.0,72.0,8.0,162.0,955,4.0,8.0,4.0,7.0,2.0,22.0,6.0,12,7.0,16.0,2.0,35.0,26.0,20.0,102.0,6.0,4.0,35.0,21.0,1.0,19.0,12.0,31.0,8.0,4.0,15.0,3.0,1.0,74.0,3.0,8.0,,17.0,32.0,4.0,53.0,11.0,64.0,1.0,5.0,3.0,2.0,8.0,3.0,7.0,8.0,1.0,1.0,,2.0,16.0,2.0,4.0,23.0,33.0,,1.0,1.0,8.0,,3.0,1.0,2.0,,,1.0,,1.0,2.0,2.0,,,,,35.0,246,1.0,0.5652173913043478,0.6190476190476191,0.9444444444444444,0.5,0.5714285714285714,0.4375,0.5,0.5111111111111111,0.5,0.5,0.6581196581196581,0.6666666666666666,0.5892857142857143,0.6694214876033058,0.6875,0.603448275862069,0.6153846153846154,0.022222222222222223,,0.1,,13.922764227642277,0.5,0.16666666666666666,,0.1032258064516129,0.03162055335968379,0.15178571428571427,0.02127659574468085,0.11611374407582939,0.027918781725888325,,0.0375,0.04716981132075472,0.024691358024691357,0.016666666666666666,0.13186813186813187,0.10112359550561797,0.08461538461538462,0.13253012048192772,0.20689655172413793,0.017543859649122806,1.0,0.05128205128205128,0.3333333333333333,0.3333333333333333,,0.08547008547008547,0.4,0.4444444444444444,0.25,0.24786324786324787,0.5862068965517241,0.5862068965517241,0.7058823529411765,0.3162393162393162,0.40540540540540543,0.40540540540540543,0.9333333333333333,0.29914529914529914,0.6,0.6,0.9523809523809523,0.3333333333333333,0.4,,0.2,0.6666666666666666,0.5,0.26666666666666666,0.5,0.5,0.07142857142857142,,0.32142857142857145,0.3333333333333333,0.25,0.5714285714285714,0.6666666666666666,0.6,0.5187166666666666,0.5384,0.5138767857142857,0.025,0.0625,0.13580246913580246,0.21604938271604937,15.359999999999998,24.38055555555555,0.28211009174311924,,,,,,,,,,True,,
