EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,FTOffRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,Offensive Fouls,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedLongMidRange,BlockedShortMidRange,Blocks,RecoveredBlocks,DefensiveGoaltends,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,OffFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,SecondChanceCorner3FGM,SecondChanceCorner3FGA,Fg3aBlocked,StepOutOfBoundsTurnovers,Blocked3s,BlockedArc3,FG3APctBlocked,ShortMidRangePctBlocked,LongMidRangePctBlocked,Corner3PctBlocked,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,3SecondViolations,Defensive 3 Seconds Violations,HeaveAttempts,3pt And 1 Free Throw Trips,Technical Free Throw Trips,ThreePtShootingFoulsDrawn,BlockedCorner3,OffensiveGoaltends,Arc3PctBlocked,ThreePtShootingFoulsDrawnPct,on,Clear Path Fouls
1901,1610612759,Dion Glover,Dion Glover,1901,SAS,862.0,14,-7.0,27,26,9,13,3,53,1.0,2.0,,,1.0,1.0,1.0,1,,1.0,,1.0,,1.0,,,,,,,2.0,4,,1.0,,4.0,33,1.0,1.0,,,,2.0,1.0,1.0,,1.0,,2.0,4.0,,,,,,,1,,1.0,1.0,,1.0,,,,3.0,,,,1.0,1,,2,,2,,,,,,,,,,,,,,,,3,,,1.0,1.0,1.0,,,,,,,,,2.0,9,1.0,1.0,1.0,,,,,,0.5,1.0,1.0,0.4,1.0,0.5,0.4,1.0,0.5,0.2,0.25,0.5,16.666666666666668,,,,0.2,,0.25,,0.2222222222222222,,,,,,,,0.5,,0.3333333333333333,,,,0.4,0.5,1.0,1.0,0.2,1.0,1.0,1.0,0.2,,,,0.2,,,,,,,,,,,,,,0.5,1.0,0.5,,,,0.6,,0.52225,0.4549,0.631975,0.2,0.25,0.5,0.5,5.925,24.2,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,True,
2484,1610612759,Devin Brown,Devin Brown,2484,SAS,23097.0,385,94.0,719,732,260,215,102,1451,17.0,30.0,,1.0,8.0,11.0,8.0,16,12.0,32.0,7.0,24.0,2.0,9.0,4.0,18.0,,4.0,2.0,8.0,37.0,78,11.0,42.0,25.0,132.0,741,2.0,9.0,,6.0,4.0,8.0,11.0,23.0,4.0,17.0,13.0,47.0,58.0,16.0,30.0,3.0,,17.0,4.0,10,22.0,7.0,29.0,5.0,2.0,12.0,5.0,5.0,65.0,1.0,7.0,1.0,9.0,29,2.0,40,9.0,49,2.0,10.0,9.0,1.0,6.0,3.0,4.0,9.0,2.0,2.0,,15.0,1.0,7.0,16.0,33,1.0,3.0,34.0,3.0,12.0,5.0,5.0,4.0,,1.0,5.0,2.0,,47.0,260,5.0,0.7837837837837838,0.7837837837837838,0.9090909090909091,0.2619047619047619,,0.23529411764705882,0.2682926829268293,0.47435897435897434,0.2222222222222222,0.4782608695652174,0.44583333333333336,0.13333333333333333,0.425,0.48880597014925375,0.23529411764705882,0.4895833333333333,0.35,0.1282051282051282,0.26666666666666666,17.717003567181926,0.4,0.09090909090909091,0.02702702702702703,0.1,0.029288702928870293,0.14754098360655737,0.0125,0.10826210826210826,0.025078369905956112,0.010752688172043012,0.046875,0.036585365853658534,,0.025,0.05747126436781609,0.10869565217391304,0.12612612612612611,0.09090909090909091,0.29411764705882354,0.03278688524590164,0.4,0.25,0.5666666666666667,0.7727272727272727,0.7647058823529411,0.13333333333333333,0.5,0.5714285714285714,0.625,0.26666666666666666,0.375,0.375,0.9166666666666666,0.2,0.2916666666666667,0.2916666666666667,0.8571428571428571,0.15,0.2222222222222222,0.2222222222222222,1.0,0.06666666666666667,,,0.26666666666666666,,,0.275,0.7272727272727273,0.225,0.2222222222222222,0.2,0.25,0.6,0.23529411764705882,0.5110924369747899,0.47770833333333335,0.5078346153846154,0.09302325581395349,0.13793103448275862,0.06060606060606061,0.3560606060606061,9.705128205128204,24.428571428571427,0.3616133518776078,,2.0,,,,,,0.125,,,0.13333333333333333,,,,,1.0,,3.0,,,,,,True,
699,1610612759,Brent Barry,Brent Barry,699,SAS,32800.0,547,196.0,1066,1048,403,338,138,2114,20.0,30.0,1.0,3.0,12.0,14.0,3.0,8,5.0,15.0,7.0,17.0,3.0,8.0,22.0,67.0,4.0,8.0,10.0,26.0,28.0,53,29.0,84.0,38.0,181.0,1001,3.0,6.0,4.0,8.0,,18.0,13.0,17.0,13.0,34.0,21.0,86.0,40.0,16.0,81.0,6.0,2.0,66.0,22.0,4,36.0,15.0,51.0,10.0,5.0,17.0,6.0,13.0,117.0,3.0,6.0,,12.0,36,3.0,51,9.0,60,1.0,17.0,17.0,,9.0,2.0,8.0,5.0,1.0,1.0,,14.0,2.0,3.0,10.0,22,1.0,2.0,47.0,4.0,14.0,7.0,9.0,4.0,2.0,3.0,9.0,5.0,,86.0,403,4.0,0.7142857142857143,0.7407407407407407,0.9310344827586207,0.34523809523809523,0.5,0.38235294117647056,0.3493975903614458,0.5283018867924528,0.5,0.7647058823529411,0.5218978102189781,0.6428571428571429,0.6372549019607843,0.564935064935065,0.6428571428571429,0.6825396825396826,0.6131386861313869,0.07547169811320754,0.06666666666666667,13.680781758957655,0.6428571428571429,0.08571428571428572,,0.08591885441527446,0.01935483870967742,0.16216216216216217,0.021739130434782608,0.0973630831643002,0.020089285714285716,0.02702702702702703,0.02040816326530612,0.009900990099009901,0.022727272727272728,0.02,0.08275862068965517,0.08064516129032258,0.09333333333333334,0.15384615384615385,0.18181818181818182,0.0136986301369863,0.5555555555555556,0.21897810218978103,0.6666666666666666,0.7142857142857143,0.75,0.058394160583941604,0.375,0.5,,0.10948905109489052,0.3333333333333333,0.3333333333333333,1.0,0.12408759124087591,0.4117647058823529,0.4117647058823529,1.0,0.48905109489051096,0.3283582089552239,0.3333333333333333,0.9090909090909091,0.21428571428571427,0.3333333333333333,,0.5714285714285714,0.5,1.0,0.27450980392156865,0.8571428571428571,0.1568627450980392,0.375,0.5098039215686274,0.38461538461538464,0.8321167883211679,0.3333333333333333,0.5329055147058823,0.52443125,0.5449640000000001,0.09523809523809523,0.2222222222222222,0.09944751381215469,0.47513812154696133,7.198113207547169,25.089285714285708,0.3780487804878049,,,1.0,,,,0.011904761904761904,0.25,,,,,,,,1.0,,9.0,,,,0.014925373134328358,,True,
763,1610612759,Tony Massenburg,Tony Massenburg,763,SAS,17788.0,296,55.0,542,542,122,155,67,1084,12.0,26.0,2.0,11.0,1.0,6.0,10.0,26,3.0,13.0,,,,,,,,,,,25.0,65,,,11.0,61.0,546,4.0,14.0,,,4.0,12.0,2.0,9.0,,,3.0,7.0,36.0,14.0,,,4.0,,,9,6.0,2.0,8.0,,2.0,4.0,2.0,,18.0,8.0,17.0,1.0,6.0,33,4.0,43,26.0,69,1.0,7.0,6.0,1.0,7.0,,3.0,6.0,,4.0,1.0,13.0,3.0,4.0,27.0,48,8.0,2.0,14.0,2.0,7.0,1.0,9.0,5.0,,4.0,9.0,6.0,,7.0,122,2.0,0.72,0.782608695652174,,,,,,0.38461538461538464,0.2857142857142857,0.2222222222222222,0.38461538461538464,0.2857142857142857,0.2222222222222222,0.4295774647887324,0.35294117647058826,0.3181818181818182,,0.13846153846153847,0.23076923076923078,13.526570048309178,0.5384615384615384,0.2,0.05555555555555555,0.15789473684210525,0.08762886597938144,0.17647058823529413,0.14035087719298245,0.16049382716049382,0.099601593625498,0.05263157894736842,0.06451612903225806,0.13333333333333333,0.0967741935483871,0.19230769230769232,0.12903225806451613,0.1323529411764706,0.20253164556962025,0.16,0.2222222222222222,0.03225806451612903,0.6666666666666666,0.4,0.46153846153846156,0.6,0.75,0.4,0.38461538461538464,0.4166666666666667,0.6,0.2,0.23076923076923078,0.25,1.0,,,,,,,,,0.7857142857142857,0.18181818181818182,,,,,0.6666666666666666,0.16666666666666666,,,,,0.4,,0.4486153846153847,0.5177250000000001,0.4536,0.1,0.1,0.19672131147540983,0.11475409836065574,7.258461538461538,,0.22509225092250923,,,,,,,,0.07692307692307693,0.07692307692307693,,,,,3.0,,,,,,,,,,True,
990,1610612759,Malik Rose,Malik Rose,990,SAS,26327.0,439,74.0,824,827,303,255,127,1651,39.0,54.0,15.0,21.0,11.0,16.0,10.0,24,20.0,57.0,,,,,,2.0,,,,2.0,69.0,135,,2.0,47.0,185.0,828,23.0,32.0,,,15.0,61.0,23.0,52.0,,2.0,15.0,61.0,78.0,60.0,,,28.0,1.0,,11,18.0,2.0,20.0,2.0,,15.0,1.0,2.0,42.0,17.0,34.0,4.0,6.0,50,10.0,66,55.0,121,7.0,14.0,11.0,3.0,14.0,4.0,9.0,15.0,1.0,5.0,4.0,29.0,5.0,4.0,20.0,65,12.0,4.0,65.0,3.0,28.0,6.0,5.0,4.0,,1.0,5.0,5.0,1.0,61.0,303,12.0,0.5652173913043478,0.7090909090909091,,,,,,0.5111111111111111,0.71875,0.4423076923076923,0.5036496350364964,0.71875,0.42592592592592593,0.5505952380952381,0.7093023255813954,0.4552238805970149,0.014598540145985401,0.08148148148148149,0.09259259259259259,20.10204081632653,0.4827586206896552,0.37037037037037035,0.11764705882352941,0.15337423312883436,0.12546125461254612,0.10526315789473684,0.15315315315315314,0.1462140992167102,0.13350785340314136,0.16483516483516483,0.10526315789473684,0.10576923076923077,0.15625,0.14893617021276595,0.14432989690721648,0.14814814814814814,0.1652892561983471,0.11627906976744186,0.07142857142857142,0.12727272727272726,1.0,0.39416058394160586,0.7222222222222222,0.7959183673469388,0.41025641025641024,0.17518248175182483,0.4166666666666667,0.5,0.5,0.41605839416058393,0.3508771929824561,0.36363636363636365,0.9,,,,,0.014598540145985401,,,,0.65625,0.7142857142857143,0.13333333333333333,,,,0.2962962962962963,0.6875,,,0.037037037037037035,,0.40875912408759124,,0.44827977941176467,0.489024,0.43303679245283017,0.1728395061728395,0.175,0.32972972972972975,0.32972972972972975,9.365925925925925,54.75,0.36771844660194175,,,,,,,,0.16666666666666666,0.03508771929824561,,,,,1.0,1.0,1.0,,,,,,,,True,
299,1610612759,Glenn Robinson,Glenn Robinson,299,SAS,2492.0,42,,83,83,16,26,10,166,1.0,1.0,,,,,3.0,6,6.0,14.0,1.0,2.0,,,1.0,2.0,,,,,10.0,21,2.0,4.0,2.0,28.0,85,1.0,2.0,,,,2.0,,5.0,,,,,12.0,8.0,6.0,,,2.0,1.0,2,,1.0,1.0,,1.0,,,,3.0,,,,2.0,3,1.0,6,,6,,1.0,1.0,,1.0,,1.0,,,,,1.0,,,4.0,6,,,2.0,,1.0,,,,,,,,,,16,,0.6,0.6,1.0,0.5,,,0.5,0.47619047619047616,0.5,,0.52,0.5,,0.5384615384615384,0.5,,0.16,0.09523809523809523,,29.34782608695652,1.0,0.16666666666666666,,0.1,,0.3333333333333333,,0.1388888888888889,,,,,,,0.18181818181818182,,0.08333333333333333,0.5,,,,0.04,1.0,1.0,1.0,0.24,0.5,0.6,0.3333333333333333,0.56,0.42857142857142855,0.46153846153846156,0.6666666666666666,0.08,0.5,0.5,1.0,0.08,0.5,0.5,1.0,,,,,,,,,,,,,0.2,0.5,0.4382939999999999,0.3637,0.38706,0.038461538461538464,0.045454545454545456,0.07142857142857142,,14.628571428571425,23.4,0.1927710843373494,,,,,,,,0.16666666666666666,0.07142857142857142,,,,,,,,,,,,,,,True,
109,1610612759,Robert Horry,Robert Horry,109,SAS,42564.0,709,38.0,1326,1318,526,457,164,2644,29.0,46.0,7.0,9.0,17.0,22.0,10.0,32,10.0,42.0,8.0,22.0,3.0,11.0,21.0,60.0,1.0,3.0,9.0,22.0,49.0,120,29.0,82.0,43.0,228.0,1347,11.0,16.0,2.0,7.0,4.0,32.0,22.0,44.0,12.0,33.0,26.0,106.0,74.0,24.0,81.0,6.0,10.0,60.0,21.0,10,24.0,14.0,38.0,11.0,3.0,16.0,4.0,4.0,90.0,13.0,26.0,3.0,7.0,70,15.0,92,42.0,134,2.0,33.0,23.0,10.0,27.0,3.0,23.0,13.0,1.0,4.0,1.0,40.0,6.0,16.0,36.0,71,5.0,6.0,54.0,4.0,16.0,12.0,30.0,18.0,,12.0,30.0,19.0,1.0,106.0,526,13.0,0.7551020408163265,0.8409090909090909,0.9310344827586207,0.35365853658536583,0.2857142857142857,0.36363636363636365,0.35365853658536583,0.4083333333333333,0.6875,0.5,0.45792079207920794,0.6086956521739131,0.5194805194805194,0.497787610619469,0.6458333333333334,0.5706521739130435,0.40594059405940597,0.08333333333333333,0.10869565217391304,17.388451443569554,0.675,0.29411764705882354,0.057692307692307696,0.1346153846153846,0.058165548098434,0.08045977011494253,0.07142857142857142,0.12685337726523888,0.06200317965023847,0.05,0.05813953488372093,0.06451612903225806,0.04950495049504951,0.09876543209876543,0.08333333333333333,0.14689265536723164,0.1657754010695187,0.08955223880597014,0.05,0.017857142857142856,0.6333333333333333,0.22772277227722773,0.6304347826086957,0.7073170731707317,0.7586206896551724,0.15841584158415842,0.3125,0.35714285714285715,0.7,0.2079207920792079,0.23809523809523808,0.24390243902439024,0.8,0.10891089108910891,0.36363636363636365,0.36363636363636365,1.0,0.297029702970297,0.35,0.35,0.9047619047619048,0.391304347826087,0.7777777777777778,0.42857142857142855,0.13043478260869565,0.3333333333333333,1.0,0.2857142857142857,0.7727272727272727,0.14285714285714285,0.2727272727272727,0.2857142857142857,0.4090909090909091,0.6336633663366337,0.35,0.49035866336633666,0.4819931818181818,0.5083727272727272,0.07476635514018691,0.12121212121212122,0.14035087719298245,0.4649122807017544,9.017500000000002,24.704878048780493,0.39668174962292607,1.0,4.0,,1.0,,,,0.125,0.023809523809523808,,0.17391304347826086,0.25,1.0,,,,,3.0,,,,,,False,
1477,1610612759,Bruce Bowen,Bruce Bowen,1477,SAS,74861.0,1248,-11.0,2293,2306,793,636,299,4599,34.0,62.0,2.0,10.0,10.0,17.0,15.0,47,23.0,73.0,37.0,96.0,16.0,38.0,5.0,13.0,,3.0,1.0,5.0,72.0,182,42.0,109.0,37.0,307.0,2336,3.0,23.0,1.0,14.0,3.0,12.0,19.0,46.0,17.0,43.0,20.0,109.0,112.0,32.0,123.0,3.0,2.0,12.0,5.0,17,40.0,22.0,62.0,17.0,5.0,19.0,6.0,15.0,146.0,7.0,20.0,1.0,13.0,78,21.0,112,28.0,140,8.0,26.0,16.0,10.0,23.0,4.0,17.0,15.0,5.0,6.0,,38.0,5.0,10.0,33.0,89,4.0,4.0,57.0,2.0,20.0,9.0,19.0,8.0,3.0,8.0,23.0,12.0,,109.0,793,5.0,0.7777777777777778,0.7887323943661971,0.9761904761904762,0.3853211009174312,0.07142857142857142,0.3953488372093023,0.3888888888888889,0.3956043956043956,0.13043478260869565,0.41304347826086957,0.4639175257731959,0.12162162162162163,0.5,0.4827044025157233,0.15384615384615385,0.529126213592233,0.3745704467353952,0.09340659340659341,0.1774193548387097,13.439033597583995,0.6052631578947368,0.2727272727272727,0.009345794392523364,0.07862903225806452,0.02320185614849188,0.08609271523178808,0.028112449799196786,0.07961504811898512,0.024302430243024302,0.046413502109704644,0.015772870662460567,0.012987012987012988,0.037037037037037035,0.017543859649122806,0.05144694533762058,0.05357142857142857,0.12753623188405797,0.10344827586206896,0.02857142857142857,0.05194805194805195,0.5217391304347826,0.21305841924398625,0.5483870967741935,0.6666666666666666,0.8235294117647058,0.16151202749140894,0.3191489361702128,0.3488372093023256,0.4,0.2508591065292096,0.3150684931506849,0.323943661971831,0.9565217391304348,0.32989690721649484,0.3854166666666667,0.3894736842105263,0.972972972972973,0.044673539518900345,0.38461538461538464,0.38461538461538464,1.0,0.2702702702702703,0.2,,0.08108108108108109,,,0.19101123595505617,0.5882352941176471,0.42696629213483145,0.42105263157894735,0.056179775280898875,0.2,0.5876288659793815,0.4166666666666667,0.4962656896551725,0.47534259259259265,0.5021767045454545,0.06472491909385113,0.1,0.03908794788273615,0.3550488599348534,9.954945054945055,23.53761467889908,0.3458351504579154,1.0,11.0,1.0,,4.0,2.0,0.009174311926605505,0.0851063829787234,0.0273972602739726,0.010416666666666666,0.2972972972972973,0.09090909090909091,1.0,,,1.0,,,,2.0,,,,False,
1495,1610612759,Tim Duncan,Tim Duncan,1495,SAS,49523.0,825,153.0,1499,1504,467,329,192,3003,74.0,108.0,19.0,35.0,22.0,38.0,68.0,180,40.0,93.0,,,,,1.0,2.0,,,1.0,2.0,182.0,381,1.0,2.0,117.0,484.0,1444,28.0,61.0,,,22.0,78.0,50.0,103.0,1.0,2.0,50.0,153.0,184.0,180.0,3.0,,30.0,2.0,1.0,18,47.0,20.0,67.0,16.0,4.0,26.0,5.0,16.0,154.0,13.0,57.0,4.0,25.0,179,16.0,220,74.0,294,15.0,19.0,15.0,4.0,24.0,7.0,11.0,27.0,2.0,13.0,5.0,51.0,3.0,19.0,30.0,56,8.0,9.0,177.0,13.0,83.0,12.0,70.0,52.0,1.0,17.0,70.0,42.0,,153.0,467,4.0,0.5054945054945055,0.5508982035928144,1.0,0.5,,0.5,0.5,0.4776902887139108,0.45901639344262296,0.4854368932038835,0.47911227154047,0.45901639344262296,0.49047619047619045,0.5204301075268817,0.527027027027027,0.5464285714285714,0.005221932114882507,0.047244094488188976,0.05555555555555555,29.878401852924146,0.47058823529411764,0.38095238095238093,0.058823529411764705,0.27370030581039756,0.10594795539033457,0.24271844660194175,0.08125,0.26948480845442535,0.10028653295128939,0.17333333333333334,0.10101010101010101,0.05789473684210526,0.0449438202247191,0.1267605633802817,0.2694063926940639,0.271889400921659,0.2798165137614679,0.19230769230769232,0.4,0.08287292817679558,0.6,0.2819843342036554,0.6851851851851852,0.7254901960784313,0.6081081081081081,0.4699738903394256,0.37777777777777777,0.4,0.3088235294117647,0.24281984334203655,0.43010752688172044,0.43956043956043955,0.65,,,,,0.005221932114882507,0.5,0.5,1.0,0.5737704918032787,0.5428571428571428,0.10526315789473684,,,,0.3619047619047619,0.5789473684210527,,,0.01904761904761905,0.5,0.28720626631853785,0.5,0.4348395561357702,0.4735320754716981,0.4443195238095239,0.18322295805739514,0.18403547671840353,0.16115702479338842,0.31611570247933884,8.387664041994752,24.5,0.3115410273515677,,,,,,,,0.05555555555555555,0.021505376344086023,,,,,2.0,,,,,,,1.0,,,False,
1901,1610612759,Dion Glover,Dion Glover,1901,SAS,3100.0,52,12.0,95,93,43,76,26,188,3.0,7.0,1.0,2.0,3.0,5.0,2.0,3,,,1.0,4.0,1.0,4.0,,3.0,,1.0,,,5.0,10,1.0,7.0,8.0,21.0,94,1.0,2.0,1.0,3.0,4.0,9.0,4.0,7.0,1.0,4.0,6.0,17.0,4.0,6.0,3.0,,2.0,3.0,,3,2.0,1.0,3.0,,1.0,1.0,1.0,,7.0,1.0,2.0,,,6,,6,3.0,9,,3.0,1.0,2.0,2.0,,1.0,,,1.0,,2.0,1.0,1.0,2.0,6,,,9.0,1.0,3.0,2.0,3.0,1.0,,2.0,3.0,,,17.0,43,2.0,0.4,0.5,1.0,0.14285714285714285,0.3333333333333333,0.25,0.14285714285714285,0.5,0.5,0.5714285714285714,0.38235294117647056,0.5,0.5,0.5,0.6428571428571429,0.6071428571428571,0.4117647058823529,0.3,0.2857142857142857,18.253968253968253,1.0,,,0.15789473684210525,0.05555555555555555,,0.038461538461538464,0.13953488372093023,0.04838709677419355,0.11764705882352941,,,0.0625,,0.14285714285714285,0.13333333333333333,0.1875,,,,,0.4117647058823529,0.42857142857142855,0.6,0.6666666666666666,0.17647058823529413,0.6666666666666666,1.0,,,,,,0.23529411764705882,0.25,0.25,1.0,0.17647058823529413,,,,0.4,0.5,,0.2,,,0.45454545454545453,0.6,0.36363636363636365,0.25,,,0.8235294117647058,,0.5292588235294118,0.5572666666666666,0.5401454545454546,0.15789473684210525,0.25,0.42857142857142855,0.8095238095238095,2.13,23.942857142857143,0.45263157894736844,1.0,2.0,,,,,,0.3333333333333333,,,0.4,0.5,1.0,,,,,,,,,,,False,
2757,1610612759,Beno Udrih,Beno Udrih,2757,SAS,34143.0,569,-25.0,1066,1076,388,394,131,2142,23.0,44.0,1.0,3.0,3.0,9.0,10.0,31,19.0,54.0,9.0,27.0,4.0,16.0,16.0,43.0,2.0,8.0,4.0,13.0,52.0,129,25.0,70.0,38.0,217.0,1088,3.0,11.0,2.0,9.0,3.0,15.0,12.0,35.0,8.0,29.0,13.0,61.0,52.0,52.0,63.0,12.0,,41.0,16.0,13,54.0,19.0,73.0,10.0,9.0,26.0,13.0,15.0,165.0,1.0,8.0,,4.0,27,,31,9.0,40,2.0,19.0,14.0,5.0,28.0,8.0,17.0,12.0,2.0,11.0,1.0,40.0,2.0,12.0,26.0,51,1.0,1.0,50.0,1.0,15.0,8.0,4.0,3.0,,1.0,4.0,2.0,,61.0,388,8.0,0.5,0.5,0.84,0.35714285714285715,0.2222222222222222,0.27586206896551724,0.36764705882352944,0.40310077519379844,0.2727272727272727,0.34285714285714286,0.44974874371859297,0.3,0.375,0.4864864864864865,0.3409090909090909,0.4178082191780822,0.35175879396984927,0.10077519379844961,0.22727272727272727,21.37030995106036,0.7,,,0.060267857142857144,0.021621621621621623,0.07142857142857142,0.007352941176470588,0.061507936507936505,0.017786561264822136,0.021505376344086023,0.022388059701492536,0.02097902097902098,0.013513513513513514,,0.05970149253731343,0.08108108108108109,0.04216867469879518,0.09090909090909091,,0.019417475728155338,0.5,0.22110552763819097,0.5227272727272727,0.6764705882352942,0.4782608695652174,0.15577889447236182,0.3225806451612903,0.3448275862068966,0.4,0.271356783919598,0.35185185185185186,0.3584905660377358,0.5789473684210527,0.135678391959799,0.3333333333333333,0.34615384615384615,0.7777777777777778,0.21608040201005024,0.37209302325581395,0.3902439024390244,0.875,0.15,0.3333333333333333,1.0,0.4,0.25,1.0,0.140625,0.3333333333333333,0.25,0.25,0.203125,0.3076923076923077,0.5728643216080402,0.3902439024390244,0.47753578680203035,0.44893750000000004,0.4648722222222223,0.0794392523364486,0.1048951048951049,0.06912442396313365,0.28110599078341014,9.892248062015502,24.628571428571433,0.36397748592870544,,1.0,3.0,,,,0.04285714285714286,0.06451612903225806,0.018518518518518517,0.037037037037037035,0.05,,,,,2.0,1.0,1.0,2.0,,,0.046511627906976744,0.028169014084507043,False,
