EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Arc3FGA,PenaltyArc3FGA,FG2M,FG2A,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsPutbacks,HeaveAttempts,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,AtRimAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallTurnovers,Travels,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,Offensive Fouls,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Arc3Frequency,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,Corner3FGA,PenaltyCorner3FGA,Arc3FGM,PenaltyArc3FGM,FG3M,SecondChanceFtPoints,PenaltyFG3M,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,Corner3Assists,FTOffRebounds,LostBallSteals,LostBallOutOfBoundsTurnovers,Technical Free Throw Trips,BlockedLongMidRange,3SecondViolations,Defensive 3 Seconds Violations,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,OffFTReboundPct,Corner3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimPctAssisted,PenaltyCorner3Frequency,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,ShortMidRangeAssists,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,Corner3FGM,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,SecondChanceArc3FGM,SecondChanceArc3FGA,SecondChanceFG3M,SecondChanceFG3A,PtsUnassisted3s,StepOutOfBoundsTurnovers,SecondChanceTurnovers,Blocked3s,BlockedArc3,OffensiveGoaltends,SecondChanceFg3Pct,LongMidRangePctBlocked,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,PenaltyCorner3Accuracy,SecondChanceArc3PctAssisted,Fg3aBlocked,FG3APctBlocked,Arc3PctBlocked,DefensiveGoaltends,Clear Path Fouls,on,BlockedCorner3,Corner3PctBlocked,3pt And 1 Free Throw Trips
1052,1610612762,Ben Handlogten,Ben Handlogten,1052,UTA,8308.0,138,11,249,252,100,113,34,501,19.0,28,6.0,11.0,6.0,9,3.0,9,2.0,6,1.0,1.0,24,43,1.0,3,51,266,7.0,12.0,14,8.0,14,1.0,3.0,19.0,34,14,12.0,1.0,5,7.0,2.0,9.0,2.0,3.0,4.0,20.0,2.0,10.0,5.0,14,4.0,23,12.0,35,1.0,3.0,3.0,2,1.0,1,3,1.0,1.0,5,1.0,9,21,2.0,1.0,9,2.0,5,1.0,3.0,2.0,1.0,3.0,1.0,19.0,100,3,0.7083333333333334,0.9444444444444444,0.5581395348837209,0.5833333333333334,0.5714285714285714,0.5454545454545454,0.5833333333333334,0.5333333333333333,0.53125,0.5833333333333334,0.5277777777777778,0.022727272727272728,0.11627906976744186,0.14285714285714285,0.1111111111111111,18.27586206896552,0.4,0.36363636363636365,0.1891891891891892,0.11494252873563218,0.23809523809523808,0.125,0.2,0.11650485436893204,0.2,0.10526315789473684,0.06976744186046512,0.1,0.16666666666666666,0.35294117647058826,0.2222222222222222,0.10256410256410256,0.14285714285714285,0.42857142857142855,0.07692307692307693,0.3333333333333333,0.6363636363636364,0.6785714285714286,0.7916666666666666,0.631578947368421,0.20454545454545456,0.3333333333333333,0.375,1.0,0.13636363636363635,0.3333333333333333,0.3333333333333333,1.0,0.022727272727272728,0.9166666666666666,0.5454545454545454,0.6,0.6666666666666666,0.06666666666666667,0.6590909090909091,0.5060302325581396,0.5654727272727272,0.49039285714285713,0.10638297872340426,0.10869565217391304,0.27450980392156865,0.37254901960784315,4.816279069767442,84.8,0.40160642570281124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,
1723,1610612762,Matt Harpring,Matt Harpring,1723,UTA,23231.0,387,-28,716,717,293,378,109,1433,42.0,65,12.0,20.0,20.0,32,9.0,24,17.0,40,3.0,2.0,68,129,6.0,45,184,818,13.0,24.0,34,27.0,50,4.0,28.0,85.0,94,42,20.0,,12,17.0,3.0,20.0,2.0,10.0,7.0,43.0,4.0,24.0,8.0,30,5.0,43,29.0,72,4.0,10.0,6.0,9,1.0,4,9,5.0,1.0,18,8.0,17,40,5.0,3.0,54,3.0,19,9.0,2.0,1.0,,2.0,2.0,85.0,293,9,0.6911764705882353,0.8103448275862069,0.5271317829457365,0.5416666666666666,0.54,0.5148148148148148,0.5416666666666666,0.5277777777777778,0.571875,0.5862068965517241,0.6,0.044444444444444446,0.09302325581395349,0.13846153846153847,0.125,21.015348288075558,0.5,0.16129032258064516,0.13953488372093023,0.09022556390977443,0.10126582278481013,0.08888888888888889,0.1292517006802721,0.09003215434083602,0.13186813186813187,0.04081632653061224,0.07936507936507936,0.09090909090909091,0.08333333333333333,0.11764705882352941,0.1509433962264151,0.14414414414414414,0.09836065573770492,0.1111111111111111,0.07547169811320754,1.0,0.48148148148148145,0.6461538461538462,0.75,0.6190476190476191,0.17777777777777778,0.375,0.42857142857142855,0.5555555555555556,0.2962962962962963,0.425,0.425,0.9411764705882353,0.022222222222222223,0.8333333333333334,0.6,0.5925925925925926,0.625,0.037037037037037035,0.5259259259259259,0.48105888888888887,0.5707478260869565,0.5046509259259259,0.12582781456953643,0.1310344827586207,0.18478260869565216,0.46195652173913043,7.503875968992248,24.116666666666664,0.4092178770949721,3.0,2.0,1.0,1.0,1.0,8.0,1.0,3.0,3.0,1.0,1.0,1.0,4.0,1.0,1.0,1.0,1.0,2.0,1.0,0.16666666666666666,0.25,0.16666666666666666,0.03125,0.022222222222222223,0.3333333333333333,0.3333333333333333,1.0,0.16666666666666666,0.037037037037037035,0.5,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,
1905,1610612762,Andrei Kirilenko,Andrei Kirilenko,1905,UTA,9109.0,152,-8,282,284,109,93,31,566,14.0,21,4.0,4.0,9.0,10,1.0,4,5.0,10,5.0,2.0,20,35,6.0,34,74,299,4.0,5.0,15,12.0,14,2.0,13.0,37.0,24,16,6.0,,2,11.0,2.0,13.0,1.0,6.0,3.0,28.0,,8.0,2.0,9,5.0,16,8.0,24,,5.0,5.0,6,1.0,3,2,3.0,,8,4.0,4,7,,1.0,41,1.0,17,2.0,7.0,7.0,,7.0,7.0,37.0,109,1,0.6,0.7058823529411765,0.5714285714285714,0.8,0.8571428571428571,0.4878048780487805,0.8,0.75,0.6083333333333333,0.8333333333333334,0.8043478260869565,0.14634146341463414,0.05714285714285714,0.09523809523809523,,21.05263157894737,0.75,0.4166666666666667,0.0967741935483871,0.09411764705882353,0.08333333333333333,,0.09401709401709402,0.07079646017699115,0.12903225806451613,,0.11428571428571428,,,0.03333333333333333,0.15789473684210525,0.11363636363636363,0.1,,,1.0,0.5121951219512195,0.6666666666666666,0.7368421052631579,0.5714285714285714,0.0975609756097561,0.25,0.25,1.0,0.24390243902439024,0.5,0.5,0.6,0.12195121951219512,0.8,1.0,0.625,0.9,0.125,0.6585365853658537,0.5132512195121951,0.573825,0.49410624999999997,0.3103448275862069,0.3333333333333333,0.20270270270270271,0.5,6.325714285714285,24.516666666666666,0.38652482269503546,1.0,,,,,7.0,,,5.0,,1.0,,,,1.0,,,,,,,,,0.024390243902439025,,,,0.25,,,,2.0,1.0,0.14285714285714285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,
2745,1610612762,Kirk Snyder,Kirk Snyder,2745,UTA,54011.0,900,-141,1648,1650,625,781,237,3298,68.0,125,16.0,33.0,35.0,53,1.0,13,23.0,105,46.0,20.0,92,243,85.0,64,338,1835,19.0,49.0,51,44.0,90,36.0,36.0,169.0,116,68,24.0,3.0,25,30.0,6.0,36.0,4.0,20.0,6.0,78.0,7.0,39.0,17.0,48,6.0,71,50.0,121,7.0,26.0,17.0,27,6.0,17,31,10.0,4.0,58,18.0,54,116,2.0,10.0,96,6.0,35,14.0,18.0,9.0,3.0,19.0,11.0,169.0,625,27,0.6304347826086957,0.725,0.3786008230452675,0.3877551020408163,0.4888888888888889,0.4176829268292683,0.4051724137931034,0.5277777777777778,0.4543010752688172,0.425,0.5709459459459459,0.25914634146341464,0.102880658436214,0.168,0.23076923076923078,22.24521469218831,0.46551724137931033,0.07228915662650602,0.09430255402750491,0.0624,0.10119047619047619,0.05511811023622047,0.09601181683899557,0.061170212765957445,0.11004784688995216,0.064,0.027491408934707903,0.053763440860215055,0.058823529411764705,0.07692307692307693,0.09401709401709402,0.10441767068273092,0.10236220472440945,0.0975609756097561,0.040697674418604654,0.5789473684210527,0.38109756097560976,0.544,0.6538461538461539,0.5441176470588235,0.039634146341463415,0.07692307692307693,0.1,1.0,0.3201219512195122,0.21904761904761905,0.22115384615384615,0.8695652173913043,0.1402439024390244,0.5689655172413793,0.48484848484848486,0.42063492063492064,0.660377358490566,0.15873015873015872,0.6402439024390244,0.5043792569659442,0.5072557692307691,0.5060118852459016,0.1005586592178771,0.12867647058823528,0.15088757396449703,0.5,9.301234567901236,25.684705882352933,0.379247572815534,39.0,16.0,11.0,6.0,30.0,4.0,15.0,84.0,43.0,11.0,2.0,4.0,9.0,1.0,,6.0,,2.0,0.9333333333333333,0.35294117647058826,0.4166666666666667,0.36585365853658536,0.05555555555555555,0.11890243902439024,0.2391304347826087,0.2391304347826087,0.8181818181818182,0.25,0.12698412698412698,0.3,0.2558139534883721,4.0,1.0,0.011627906976744186,19.0,2.0,3.0,9.0,1.0,6.0,3.0,9.0,6.0,2.0,6.0,1.0,1.0,2.0,0.3333333333333333,0.009523809523809525,0.48717948717948717,0.48717948717948717,1.0,0.05172413793103448,0.6666666666666666,1.0,0.10344827586206896,0.16666666666666666,0.5625,,,,,,,True,,,
458,1610612762,Howard Eisley,Howard Eisley,458,UTA,24827.0,414,-96,752,746,265,335,117,1498,10.0,14,2.0,2.0,3.0,5,4.0,11,28.0,65,34.0,16.0,42,90,36.0,16,124,839,5.0,10.0,14,15.0,32,17.0,12.0,48.0,38,46,,,3,51.0,12.0,63.0,3.0,27.0,18.0,138.0,,5.0,4.0,14,1.0,19,6.0,25,,12.0,4.0,25,5.0,18,16,7.0,2.0,41,20.0,15,52,,6.0,19,,2,7.0,2.0,1.0,,2.0,1.0,48.0,265,14,0.4523809523809524,0.4523809523809524,0.4666666666666667,0.5,0.46875,0.42857142857142855,0.5416666666666666,0.3673469387755102,0.45555555555555555,0.5384615384615384,0.42857142857142855,0.2857142857142857,0.03333333333333333,0.07142857142857142,0.18181818181818182,19.819819819819816,0.6097560975609756,0.023809523809523808,0.06222222222222222,0.017605633802816902,0.05128205128205128,,0.0594059405940594,0.014044943820224719,0.010869565217391304,0.031746031746031744,0.015503875968992248,,,0.08955223880597014,0.038461538461538464,0.05660377358490566,0.05,0.05555555555555555,,0.5,0.1111111111111111,0.7142857142857143,0.7692307692307693,0.5,0.0873015873015873,0.36363636363636365,0.4444444444444444,,0.5158730158730159,0.4307692307692308,0.4307692307692308,0.5,0.2698412698412698,0.16666666666666666,1.0,0.10204081632653061,0.6,0.32653061224489793,0.3968253968253968,0.432422,0.4259388888888889,0.4341770833333332,0.015625,0.021739130434782608,0.11290322580645161,0.3870967741935484,15.13444444444444,25.233333333333334,0.3523936170212766,2.0,1.0,8.0,2.0,8.0,1.0,2.0,21.0,34.0,8.0,9.0,1.0,8.0,2.0,1.0,1.0,,,0.875,0.2222222222222222,0.11764705882352941,0.2222222222222222,0.034482758620689655,0.015873015873015872,0.23529411764705882,0.23529411764705882,0.875,0.5,0.02040816326530612,0.125,0.23529411764705882,6.0,,,,,,,1.0,2.0,1.0,2.0,3.0,,3.0,,,,0.5,,,,,,,,0.16666666666666666,0.5,,1.0,,,,,,True,,,
988,1610612762,Randy Livingston,Randy Livingston,988,UTA,7383.0,123,21,227,228,117,114,33,455,3.0,7,,1.0,1.0,1,2.0,6,6.0,12,2.0,1.0,11,25,3.0,4,29,245,1.0,3.0,2,5.0,9,2.0,,13.0,6,16,,1.0,1,31.0,3.0,34.0,1.0,16.0,11.0,71.0,1.0,1.0,,4,,4,2.0,6,1.0,6.0,3.0,4,3.0,4,4,,,8,5.0,8,17,1.0,,5,,2,,1.0,,1.0,1.0,,13.0,117,2,0.2727272727272727,0.2727272727272727,0.44,0.3333333333333333,0.5555555555555556,0.44642857142857145,0.3333333333333333,0.5909090909090909,0.48333333333333334,0.3333333333333333,0.5909090909090909,0.10714285714285714,0.04,0.14285714285714285,,14.12639405204461,0.5,,0.056338028169014086,0.012048192771084338,,0.05,0.042105263157894736,0.019417475728155338,,,0.03125,0.0625,,0.07692307692307693,,0.06976744186046512,,,0.07692307692307693,,0.25,0.42857142857142855,0.5,0.3333333333333333,0.21428571428571427,0.3333333333333333,0.3333333333333333,,0.42857142857142855,0.5,0.5,0.3333333333333333,0.07142857142857142,0.3333333333333333,,0.09090909090909091,1.0,0.09090909090909091,0.35714285714285715,0.4333037037037037,0.4676,0.40097000000000005,0.06666666666666667,0.07407407407407407,0.06896551724137931,0.4482758620689655,10.847999999999999,31.33333333333333,0.5154185022026432,1.0,1.0,,,1.0,,1.0,3.0,1.0,,2.0,,3.0,,1.0,,,,1.0,0.3333333333333333,0.5,0.5,,0.03571428571428571,,,,,0.09090909090909091,,,4.0,,,1.0,,,1.0,,,,,,1.0,,,,,,,1.0,1.0,1.0,,,,,,1.0,,,,,,,True,,,
1952,1610612762,Raja Bell,Raja Bell,1952,UTA,8330.0,139,-69,255,258,84,128,40,513,3.0,6,,1.0,1.0,2,1.0,4,10.0,26,4.0,,14,36,8.0,12,46,321,,4.0,2,2.0,10,2.0,9.0,16.0,18,10,,,3,4.0,1.0,5.0,1.0,,3.0,11.0,1.0,3.0,3.0,10,4.0,17,4.0,21,1.0,3.0,1.0,3,,1,1,2.0,,4,,5,13,,1.0,14,,4,3.0,,,,,,16.0,84,2,0.6428571428571429,0.6428571428571429,0.3888888888888889,,0.2,0.38636363636363635,,0.2916666666666667,0.45098039215686275,0.16666666666666666,0.47058823529411764,0.18181818181818182,0.08333333333333333,,0.75,17.973856209150327,0.75,0.2222222222222222,0.13513513513513514,0.02857142857142857,0.1,0.043478260869565216,0.125,0.03125,0.08823529411764706,,,,0.14285714285714285,0.15789473684210525,0.13636363636363635,0.12121212121212122,0.09090909090909091,0.125,0.04,,0.13636363636363635,0.5,0.5,0.6666666666666666,0.09090909090909091,0.25,1.0,,0.5909090909090909,0.38461538461538464,0.38461538461538464,0.7,0.09090909090909091,0.2,,0.16666666666666666,0.5,,0.3181818181818182,0.4621931818181819,0.53985,0.47212499999999996,0.08333333333333333,0.1,0.043478260869565216,0.34782608695652173,14.972222222222221,23.612499999999997,0.32941176470588235,4.0,2.0,1.0,,2.0,2.0,1.0,6.0,4.0,1.0,,,2.0,,,,,,1.0,0.25,0.5,0.25,,0.09090909090909091,0.25,0.25,1.0,,0.16666666666666666,,0.25,1.0,,,1.0,,,1.0,,1.0,,1.0,,,2.0,,,,,,0.25,0.25,1.0,,,,0.2,,0.5,,,,,,,True,,,
2246,1610612762,Mehmet Okur,Mehmet Okur,2246,UTA,27416.0,457,-69,829,818,308,380,125,1647,33.0,57,12.0,21.0,9.0,15,14.0,29,22.0,38,19.0,9.0,69,124,20.0,68,227,917,17.0,29.0,47,18.0,32,10.0,33.0,81.0,54,84,26.0,,11,27.0,3.0,30.0,2.0,17.0,6.0,63.0,5.0,32.0,17.0,56,12.0,85,42.0,127,2.0,7.0,5.0,22,2.0,15,17,7.0,3.0,39,16.0,18,41,4.0,7.0,81,7.0,28,8.0,12.0,5.0,4.0,12.0,6.0,81.0,308,10,0.391304347826087,0.48214285714285715,0.5564516129032258,0.5862068965517241,0.5625,0.5520833333333334,0.5862068965517241,0.5714285714285714,0.617816091954023,0.6527777777777778,0.639344262295082,0.1388888888888889,0.08870967741935484,0.14035087719298245,0.10344827586206896,21.868583162217657,0.5641025641025641,0.3157894736842105,0.23140495867768596,0.10031347962382445,0.19540229885057472,0.08064516129032258,0.22188449848024316,0.09711286089238845,0.10833333333333334,0.16666666666666666,0.06474820143884892,0.08333333333333333,0.07142857142857142,0.15714285714285714,0.2830188679245283,0.25210084033613445,0.21212121212121213,0.14285714285714285,0.03636363636363636,0.5,0.3958333333333333,0.5789473684210527,0.673469387755102,0.42424242424242425,0.2013888888888889,0.4827586206896552,0.5384615384615384,0.21428571428571427,0.2638888888888889,0.5789473684210527,0.5789473684210527,0.45454545454545453,0.13194444444444445,0.7241379310344828,0.5714285714285714,0.35714285714285715,0.6,0.21428571428571427,0.5347222222222222,0.4620805555555555,0.4898119999999999,0.4577511904761906,0.1746987951807229,0.19310344827586207,0.20704845814977973,0.3568281938325991,7.591129032258063,25.0,0.3715319662243667,1.0,1.0,7.0,4.0,7.0,13.0,4.0,21.0,19.0,7.0,1.0,5.0,2.0,1.0,13.0,3.0,1.0,,1.0,0.35,0.4,0.35,0.16129032258064516,0.006944444444444444,0.3684210526315789,0.3684210526315789,1.0,,0.023809523809523808,0.4444444444444444,0.3684210526315789,4.0,1.0,0.047619047619047616,,,,,,,,,,,4.0,,,,,,,,,,,,,,,,,,,,,True,,,
2693,1610612762,Keith McLeod,Keith McLeod,2693,UTA,13665.0,228,-40,422,421,188,255,65,843,9.0,21,,2.0,4.0,11,3.0,5,15.0,33,14.0,9.0,27,59,15.0,22,88,463,2.0,6.0,7,11.0,26,9.0,13.0,41.0,20,34,,3.0,6,30.0,6.0,36.0,4.0,15.0,13.0,78.0,,3.0,2.0,12,,14,3.0,17,1.0,12.0,8.0,12,2.0,9,6,3.0,1.0,18,8.0,12,23,,3.0,27,3.0,11,4.0,,,,,,41.0,188,4,0.37037037037037035,0.37037037037037035,0.4576271186440678,0.3333333333333333,0.4230769230769231,0.44594594594594594,0.5,0.4,0.5116279069767442,0.5,0.47674418604651164,0.20270270270270271,0.1016949152542373,0.23809523809523808,0.2,20.841683366733466,0.6666666666666666,,0.09917355371900827,0.016666666666666666,0.05263157894736842,,0.0880503144654088,0.014563106796116505,0.015384615384615385,,0.023255813953488372,,,0.07894736842105263,0.07142857142857142,0.12727272727272726,0.06896551724137931,,0.03225806451612903,,0.28378378378378377,0.42857142857142855,0.5625,0.3333333333333333,0.06756756756756757,0.6,0.75,0.3333333333333333,0.44594594594594594,0.45454545454545453,0.45454545454545453,0.4,0.1891891891891892,0.2857142857142857,,0.3142857142857143,0.36363636363636365,0.2571428571428571,0.4864864864864865,0.4685323943661971,0.43839999999999996,0.47055156249999996,0.13414634146341464,0.16417910447761194,0.07954545454545454,0.4659090909090909,12.159322033898302,28.939999999999994,0.44549763033175355,1.0,,4.0,2.0,4.0,,2.0,3.0,11.0,4.0,2.0,,4.0,,,,,,0.25,0.26666666666666666,0.2222222222222222,0.3333333333333333,,0.013513513513513514,0.2857142857142857,0.3076923076923077,0.25,,,0.2222222222222222,0.36363636363636365,2.0,,,,,,,1.0,1.0,1.0,1.0,9.0,,,,,,1.0,,,,,,,,0.14285714285714285,1.0,,,1.0,0.06666666666666667,0.07142857142857142,,,True,,,
2260,1610612762,Jarron Collins,Jarron Collins,2260,UTA,12074.0,201,-31,379,373,132,149,57,752,2.0,7,,1.0,,2,3.0,6,2.0,11,,,7,24,,23,37,408,,1.0,5,2.0,8,,14.0,18.0,12,2,,,8,10.0,,10.0,,5.0,3.0,20.0,3.0,4.0,5.0,14,6.0,25,9.0,34,,4.0,3.0,3,1.0,1,6,2.0,,9,3.0,10,22,4.0,3.0,36,,10,8.0,1.0,1.0,,1.0,,18.0,132,2,0.8571428571428571,0.8571428571428571,0.2916666666666667,,0.25,0.2916666666666667,,0.25,0.44047619047619047,0.4166666666666667,0.47368421052631576,,0.3333333333333333,0.5714285714285714,0.5,11.512415349887133,0.3333333333333333,0.3157894736842105,0.11666666666666667,0.027210884353741496,0.11363636363636363,0.12,0.11585365853658537,0.040697674418604654,0.044444444444444446,0.03125,0.014285714285714285,0.1875,,0.15151515151515152,0.13793103448275862,0.08620689655172414,0.15151515151515152,,,,0.2916666666666667,0.2857142857142857,0.6666666666666666,1.0,0.25,0.5,1.0,0.6666666666666666,0.4583333333333333,0.18181818181818182,0.2,1.0,,1.0,,0.25,,,0.2916666666666667,0.41995000000000005,0.5774,0.4047125,0.29411764705882354,0.29411764705882354,0.13513513513513514,0.4864864864864865,10.291666666666666,,0.3482849604221636,,,,,,5.0,,,,,,2.0,1.0,,,,1.0,1.0,,,,,0.125,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,0.09090909090909091,,,,,,,,,,,,,,,,True,,,
