EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,FG2M,FG2A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsPutbacks,Fg2aBlocked,TwoPtAssists,Assists,AtRimAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,DeadBallTurnovers,LostBallTurnovers,Travels,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,Offensive Fouls,FTA,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,3SecondViolations,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG2APctBlocked,AtRimPctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,PenaltyOffPossPct,Corner3FGM,Corner3FGA,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,PenaltyArc3FGA,FG3M,FG3A,PenaltyFG3A,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,ThreePtAssists,Arc3Assists,ShortMidRangeAssists,BadPassOutOfBoundsTurnovers,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,FG3APct,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,PenaltyCorner3Frequency,PenaltyArc3Frequency,NonHeaveArc3Accuracy,Avg3ptShotDistance,BadPassTurnovers,LostBallOutOfBoundsTurnovers,SecondChanceTurnovers,2pt And 1 Free Throw Trips,BlockedLongMidRange,OffensiveGoaltends,Defensive 3 Seconds Violations,LongMidRangePctBlocked,SecondChanceAtRimPctAssisted,SecondChanceCorner3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,SecondChanceFG3M,SecondChanceFG3A,PenaltyFG3M,PtsUnassisted3s,Corner3Assists,StepOutOfBoundsTurnovers,Technical Free Throw Trips,ThreePtShootingFoulsDrawn,SecondChanceFg3Pct,PenaltyFg3Pct,ShortMidRangePctBlocked,OffCorner3ReboundPct,SecondChanceCorner3Frequency,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,PenaltyArc3Accuracy,ThreePtShootingFoulsDrawnPct,HeaveAttempts,Blocked3s,BlockedArc3,Fg3aBlocked,FG3APctBlocked,Arc3PctBlocked,SecondChanceCorner3FGM,PenaltyCorner3FGM,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3PctAssisted,PenaltyCorner3Accuracy,FTOffRebounds,BlockedCorner3,DefensiveGoaltends,OffFTReboundPct,on,Clear Path Fouls,3pt And 1 Free Throw Trips,Corner3PctBlocked
2055,1610612746,Mamadou N'diaye,Mamadou N'diaye,2055,LAC,1393.0,23.0,2.0,48.0,46.0,24.0,37.0,4.0,94.0,2.0,3.0,1.0,1.0,1.0,2.0,1.0,2.0,,,3.0,5.0,,6.0,51.0,1.0,1.0,,2.0,2.0,3.0,,4.0,2.0,4.0,2.0,1.0,1.0,1.0,,,2.0,,2.0,,1.0,2.0,3.0,3.0,6.0,,,,,,,,,,,2.0,5.0,,,2.0,1.0,,1.0,1.0,,1.0,,,4.0,24.0,1.0,0.3333333333333333,0.5,0.6,1.0,0.6666666666666666,0.6,1.0,0.6666666666666666,0.5,0.5,0.5,0.2,,11.11111111111111,,1.0,0.05555555555555555,0.125,,,0.047619047619047616,0.1111111111111111,0.2,0.2,,,,,0.16666666666666666,,,,,0.6,0.6666666666666666,0.6666666666666666,0.5,0.4,0.5,1.0,,,,,,1.0,1.0,0.6666666666666666,0.5,0.6,0.5004,0.6703,0.5322666666666667,0.16666666666666666,0.16666666666666666,0.3333333333333333,0.6666666666666666,3.88,0.5,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,0.5,,,,,,,,,,,,,,,,,,,1.0,,,0.3333333333333333,True,,,
2404,1610612746,Chris Wilcox,Chris Wilcox,2404,LAC,15896.0,265.0,-21.0,504.0,498.0,162.0,134.0,63.0,1002.0,41.0,60.0,9.0,17.0,12.0,18.0,12.0,38.0,2.0,7.0,55.0,105.0,27.0,137.0,528.0,10.0,18.0,5.0,25.0,18.0,34.0,12.0,48.0,76.0,34.0,16.0,3.0,8.0,9.0,4.0,3.0,19.0,,20.0,11.0,31.0,1.0,43.0,20.0,63.0,3.0,4.0,4.0,,17.0,16.0,5.0,2.0,33.0,7.0,18.0,35.0,4.0,5.0,44.0,23.0,4.0,7.0,4.0,3.0,7.0,4.0,4.0,48.0,162.0,2.0,0.6909090909090909,0.8085106382978723,0.5238095238095238,0.5555555555555556,0.5294117647058824,0.5238095238095238,0.5555555555555556,0.5294117647058824,0.5614754098360656,0.5681818181818182,0.5581395348837209,0.02857142857142857,0.03333333333333333,26.678141135972464,0.5151515151515151,0.08333333333333333,0.16230366492146597,0.10362694300518134,0.2037037037037037,,0.17142857142857143,0.09433962264150944,0.11764705882352941,0.11428571428571428,0.08333333333333333,,0.2033898305084746,0.06779661016949153,0.2054794520547945,0.18604651162790697,0.2727272727272727,0.06382978723404255,0.5714285714285714,0.5714285714285714,0.6833333333333333,0.7068965517241379,0.7073170731707317,0.3619047619047619,0.3157894736842105,0.32432432432432434,0.6666666666666666,0.06666666666666667,0.2857142857142857,0.2857142857142857,0.5,0.9444444444444444,0.5294117647058824,0.5294117647058824,0.6666666666666666,0.5714285714285714,0.49664761904761917,0.5680611111111111,0.48310294117647057,0.19491525423728814,0.19491525423728814,0.18248175182481752,0.35036496350364965,3.887619047619048,0.32142857142857145,,,,,,,,,,,,,1.0,1.0,1.0,3.0,,,,,,,,,,,,,,,,,12.0,,2.0,10.0,,1.0,1.0,,0.1111111111111111,,,,,,,,,,,,,,,0.02631578947368421,,,,,,,,,,,,,,,,,,,,,,,True,,,
2763,1610612746,Lionel Chalmers,Lionel Chalmers,2763,LAC,2167.0,36.0,9.0,68.0,68.0,24.0,29.0,10.0,136.0,1.0,2.0,,,,1.0,1.0,1.0,1.0,2.0,3.0,5.0,2.0,11.0,63.0,,,,,1.0,2.0,,5.0,2.0,4.0,,,4.0,4.0,1.0,3.0,8.0,,,,,,,,,,1.0,,1.0,1.0,2.0,1.0,,3.0,,2.0,4.0,,,2.0,1.0,,,,,,,,5.0,24.0,1.0,0.3333333333333333,0.3333333333333333,0.6,,0.5,0.5625,,0.5,0.6111111111111112,,0.5,,,14.634146341463415,0.3333333333333333,,,,,,,,,,,,,,,,,,,0.25,0.5,0.5,1.0,0.125,1.0,1.0,,0.25,0.5,0.5,,,,0.2,,0.625,0.46946875,0.47235,0.47431,0.1111111111111111,0.16666666666666666,,0.45454545454545453,9.3,0.35294117647058826,,2.0,2.0,1.0,1.0,1.0,1.0,3.0,3.0,3.0,1.0,1.0,,,,1.0,1.0,0.3333333333333333,0.3333333333333333,0.375,0.25,,,,0.125,1.0,1.0,1.0,0.4,0.2,1.0,24.233333333333334,,,,,,,,,,1.0,,,1.0,,1.0,1.0,,,1.0,,,,0.3333333333333333,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,True,,,
954,1610612746,Kerry Kittles,Kerry Kittles,954,LAC,933.0,16.0,-10.0,30.0,30.0,13.0,7.0,8.0,60.0,,,,,,,,,,1.0,,1.0,,,42.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,2.0,,,,2.0,1.0,1.0,1.0,,,,,,,,,,,,,13.0,,,,,,,,,,,,,1.0,,10.526315789473685,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,,,,,,,,0.5,0.43935,,0.4707,,,,,15.7,0.43333333333333335,,,,,1.0,1.0,,1.0,1.0,,1.0,,,,,,,,,0.5,,,,,0.5,,,,,1.0,,24.2,2.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,
1442,1610612746,Zeljko Rebraca,Zeljko Rebraca,1442,LAC,45558.0,759.0,2.0,1383.0,1383.0,462.0,427.0,175.0,2766.0,36.0,57.0,10.0,16.0,11.0,18.0,63.0,108.0,6.0,17.0,105.0,182.0,59.0,269.0,1446.0,17.0,27.0,9.0,43.0,34.0,60.0,27.0,95.0,138.0,72.0,20.0,20.0,23.0,24.0,6.0,11.0,49.0,5.0,32.0,21.0,72.0,14.0,107.0,38.0,145.0,,9.0,8.0,1.0,17.0,26.0,11.0,7.0,43.0,5.0,57.0,107.0,5.0,8.0,69.0,28.0,10.0,32.0,25.0,6.0,32.0,16.0,4.0,95.0,462.0,15.0,0.6571428571428571,0.7263157894736842,0.5769230769230769,0.6296296296296297,0.5666666666666667,0.5769230769230769,0.6296296296296297,0.5666666666666667,0.6314553990610329,0.671875,0.625,0.10989010989010989,0.17543859649122806,16.10062893081761,0.3953488372093023,0.25925925925925924,0.13740458015267176,0.057245080500894455,0.12650602409638553,0.078125,0.13478260869565217,0.0593900481540931,0.053691275167785234,0.06,0.057692307692307696,0.07692307692307693,0.15104166666666666,0.16541353383458646,0.10552763819095477,0.1328125,0.10526315789473684,,0.5,0.3131868131868132,0.631578947368421,0.7659574468085106,0.7222222222222222,0.5934065934065934,0.5833333333333334,0.63,0.6190476190476191,0.09340659340659341,0.35294117647058826,0.4,0.6666666666666666,0.5925925925925926,0.625,0.3,0.6111111111111112,0.3131868131868132,0.4335027472527474,0.485392,0.4303566666666666,0.13793103448275862,0.13793103448275862,0.15985130111524162,0.35315985130111527,6.749450549450551,0.33405639913232105,,,,,,,,,,,,,1.0,1.0,6.0,4.0,,,,,,,,,,,,,,,,,6.0,2.0,4.0,7.0,1.0,,2.0,0.11764705882352941,0.1,,,,,,,,,,,,,,,0.07407407407407407,0.08,,,,,,,,,,,,,,,,,,1.0,,2.0,0.022222222222222223,False,,,
1594,1610612746,Rick Brunson,Rick Brunson,1594,LAC,108711.0,1812.0,-25.0,3394.0,3389.0,1022.0,943.0,446.0,6783.0,22.0,48.0,3.0,6.0,9.0,15.0,4.0,21.0,87.0,225.0,113.0,294.0,54.0,412.0,3564.0,9.0,28.0,2.0,35.0,37.0,80.0,46.0,183.0,122.0,104.0,2.0,19.0,362.0,391.0,123.0,181.0,811.0,8.0,12.0,37.0,111.0,6.0,154.0,20.0,174.0,4.0,74.0,37.0,37.0,71.0,47.0,11.0,2.0,118.0,37.0,38.0,97.0,4.0,8.0,70.0,11.0,24.0,7.0,5.0,2.0,7.0,3.0,,183.0,1022.0,13.0,0.5398230088495575,0.5446428571428571,0.3843537414965986,0.32142857142857145,0.4625,0.43341404358353514,0.4230769230769231,0.5229007633587787,0.4597315436241611,0.4268292682926829,0.571875,0.06462585034013606,0.25,14.424304314526422,0.6016949152542372,0.058823529411764705,0.08753943217665615,0.008875739644970414,0.0968586387434555,0.043010752688172046,0.08969696969696969,0.013003901170351105,0.01466275659824047,0.005797101449275362,0.0075075075075075074,0.043478260869565216,0.059907834101382486,0.09198813056379822,0.10865191146881288,0.09797297297297297,0.09302325581395349,0.017467248908296942,0.42857142857142855,0.1162227602905569,0.4583333333333333,0.6111111111111112,0.13636363636363635,0.05084745762711865,0.19047619047619047,0.2222222222222222,0.25,0.5447941888619855,0.38666666666666666,0.3936651583710407,0.6551724137931034,0.15384615384615385,0.5,0.11450381679389313,0.6,0.4043583535108959,0.4535187804878048,0.4530103448275861,0.44641367187500003,0.026004728132387706,0.03618421052631579,0.08495145631067962,0.4441747572815534,15.122448979591837,0.30111962286387745,24.0,54.0,17.0,20.0,65.0,34.0,44.0,119.0,51.0,111.0,62.0,20.0,29.0,17.0,58.0,26.0,0.8409090909090909,0.3697478991596639,0.3793103448275862,0.288135593220339,0.13075060532687652,0.4444444444444444,0.4444444444444444,1.0,0.15738498789346247,0.3076923076923077,0.3076923076923077,0.65,0.1297709923664122,0.2595419847328244,0.3225806451612903,25.31428571428572,60.0,5.0,3.0,1.0,,,,0.017777777777777778,0.3333333333333333,5.0,3.0,6.0,13.0,5.0,11.0,21.0,21.0,12.0,,1.0,,0.45454545454545453,0.4117647058823529,0.14285714285714285,0.04225352112676056,0.1282051282051282,0.15384615384615385,0.5,0.38235294117647056,,3.0,,,,,,2.0,8.0,0.4,1.0,0.6666666666666666,0.47058823529411764,,,,,False,1.0,,
1630,1610612746,Mikki Moore,Mikki Moore,1630,LAC,51604.0,860.0,-44.0,1579.0,1608.0,564.0,534.0,197.0,3187.0,58.0,87.0,25.0,35.0,20.0,29.0,22.0,50.0,22.0,57.0,102.0,194.0,79.0,283.0,1678.0,29.0,42.0,25.0,83.0,42.0,68.0,38.0,122.0,136.0,68.0,42.0,12.0,29.0,33.0,10.0,16.0,70.0,6.0,63.0,24.0,79.0,11.0,114.0,69.0,183.0,7.0,14.0,8.0,6.0,24.0,21.0,9.0,,45.0,15.0,67.0,120.0,9.0,10.0,98.0,40.0,13.0,21.0,9.0,9.0,22.0,9.0,1.0,122.0,564.0,9.0,0.6666666666666666,0.8395061728395061,0.5257731958762887,0.6904761904761905,0.6176470588235294,0.5177664974619289,0.6904761904761905,0.5915492957746479,0.5775510204081633,0.7410714285714286,0.6288659793814433,0.061855670103092786,0.10344827586206896,15.85635359116022,0.5333333333333333,0.1896551724137931,0.13412563667232597,0.109375,0.13333333333333333,0.05084745762711865,0.13394018205461639,0.0994236311239193,0.11409395973154363,0.13533834586466165,0.09523809523809523,0.045454545454545456,0.1388888888888889,0.15789473684210525,0.11673151750972763,0.1506849315068493,0.058823529411764705,0.08860759493670886,0.4090909090909091,0.4416243654822335,0.6666666666666666,0.7435897435897436,0.5862068965517241,0.25380710659898476,0.44,0.4583333333333333,0.5454545454545454,0.2893401015228426,0.38596491228070173,0.39285714285714285,1.0,0.8333333333333334,0.7142857142857143,0.4084507042253521,0.6896551724137931,0.45685279187817257,0.45989187817258886,0.5282263157894735,0.4553535211267607,0.1724137931034483,0.17467248908296942,0.29328621908127206,0.43109540636042404,7.517525773195878,0.357188093730209,,,,,3.0,3.0,,3.0,3.0,,3.0,,4.0,2.0,3.0,6.0,,,,0.015228426395939087,,,,,0.015228426395939087,,,,,0.04225352112676056,,27.599999999999998,15.0,2.0,7.0,5.0,3.0,,1.0,0.017543859649122806,0.2,,,,,,,,,2.0,,,,,,0.04,0.06666666666666667,,,,,,,1.0,1.0,,,,,,,,,,,,,,False,,,
1882,1610612746,Elton Brand,Elton Brand,1882,LAC,142084.0,2368.0,148.0,4407.0,4377.0,1423.0,1167.0,613.0,8784.0,223.0,363.0,62.0,108.0,58.0,95.0,177.0,388.0,96.0,247.0,496.0,998.0,290.0,1282.0,4614.0,83.0,150.0,62.0,228.0,128.0,281.0,121.0,377.0,620.0,372.0,104.0,72.0,138.0,161.0,42.0,76.0,345.0,19.0,217.0,72.0,259.0,38.0,369.0,241.0,610.0,38.0,45.0,29.0,16.0,60.0,83.0,39.0,19.0,143.0,41.0,92.0,186.0,15.0,31.0,382.0,181.0,39.0,125.0,75.0,40.0,127.0,69.0,12.0,377.0,1423.0,15.0,0.625,0.6981981981981982,0.4969939879759519,0.5533333333333333,0.4555160142348754,0.496,0.5533333333333333,0.45229681978798586,0.5511607910576096,0.6063829787234043,0.5339943342776204,0.07214428857715431,0.12947658402203857,25.5078125,0.4195804195804196,0.2814814814814815,0.15602409638554218,0.123155505107832,0.1603563474387528,0.08225108225108226,0.15694642010431484,0.11841445057701956,0.1767337807606264,0.11038961038961038,0.10199296600234467,0.07926829268292683,0.15678776290630975,0.15236051502145923,0.15797317436661698,0.12359550561797752,0.3010752688172043,0.08941176470588236,0.5433070866141733,0.363,0.6143250688705234,0.7056962025316456,0.5560538116591929,0.388,0.45618556701030927,0.4849315068493151,0.5875706214689266,0.247,0.38866396761133604,0.39183673469387753,0.8541666666666666,0.72,0.5740740740740741,0.33568904593639576,0.6105263157894737,0.365,0.4519993993993994,0.5083664233576641,0.43586241134751785,0.1610320284697509,0.16131907308377896,0.17784711388455537,0.29407176287051484,7.848296593186373,0.3228953936918539,,,,,2.0,2.0,,2.0,2.0,,1.0,,23.0,13.0,20.0,4.0,,,,0.002,,,,,0.002,,,,,0.007067137809187279,,39.15,21.0,5.0,17.0,57.0,10.0,2.0,9.0,0.008097165991902834,0.08064516129032258,,,,,,,,,10.0,1.0,,,,,0.059278350515463915,0.08955223880597014,,,,,,1.0,2.0,2.0,,,,,,,,,,5.0,,2.0,0.03424657534246575,False,,,
1894,1610612746,Corey Maggette,Corey Maggette,1894,LAC,121008.0,2017.0,3.0,3806.0,3801.0,1192.0,1102.0,513.0,7607.0,135.0,231.0,15.0,27.0,45.0,76.0,40.0,102.0,139.0,352.0,314.0,685.0,465.0,1213.0,4056.0,30.0,69.0,45.0,120.0,93.0,193.0,204.0,441.0,428.0,200.0,28.0,47.0,152.0,183.0,57.0,62.0,397.0,6.0,54.0,69.0,181.0,17.0,267.0,60.0,327.0,15.0,55.0,37.0,18.0,77.0,84.0,37.0,12.0,161.0,52.0,58.0,155.0,3.0,30.0,546.0,224.0,53.0,7.0,4.0,3.0,7.0,4.0,,441.0,1192.0,21.0,0.6815286624203821,0.7133333333333334,0.4583941605839416,0.43478260869565216,0.48186528497409326,0.45777233782129745,0.42613636363636365,0.4797570850202429,0.5639698965192851,0.5265486725663717,0.6078431372549019,0.06861313868613139,0.12987012987012986,27.748809793697575,0.4782608695652174,0.13709677419354838,0.1303095752339813,0.03609625668449198,0.16911764705882354,0.02926829268292683,0.13912075681691707,0.03527336860670194,0.06172839506172839,0.02806122448979592,0.02575107296137339,0.020833333333333332,0.08558558558558559,0.12365591397849462,0.16928446771378708,0.1838006230529595,0.11494252873563218,0.0375,0.5714285714285714,0.2827417380660955,0.5844155844155844,0.6716417910447762,0.6222222222222222,0.12484700122399021,0.39215686274509803,0.4444444444444444,0.575,0.43084455324357407,0.39488636363636365,0.40057636887608067,0.7697841726618705,0.3068181818181818,0.5555555555555556,0.3076923076923077,0.5921052631578947,0.44430844553243576,0.4776754926108374,0.4869512195121951,0.4807727459016393,0.22475247524752476,0.2557077625570776,0.0989282769991756,0.36356141797197034,11.324817518248175,0.3131897004729375,8.0,18.0,8.0,32.0,114.0,46.0,40.0,132.0,54.0,102.0,111.0,32.0,31.0,17.0,33.0,21.0,0.85,0.30303030303030304,0.31007751937984496,0.16156670746634028,0.022031823745410038,0.4444444444444444,0.4444444444444444,0.75,0.13953488372093023,0.2807017543859649,0.2831858407079646,0.875,0.032388663967611336,0.1862348178137652,0.2882882882882883,26.111363636363638,40.0,12.0,16.0,33.0,,,3.0,0.014204545454545454,0.13333333333333333,3.0,3.0,16.0,12.0,5.0,19.0,17.0,18.0,14.0,,18.0,3.0,0.2631578947368421,0.3148148148148148,0.11764705882352941,0.04918032786885246,0.03409090909090909,0.18181818181818182,0.1875,0.2608695652173913,0.022388059701492536,3.0,,,1.0,0.007575757575757576,0.008771929824561403,2.0,5.0,0.6666666666666666,,0.6666666666666666,0.625,,,3.0,,False,,1.0,
2060,1610612746,Marko Jaric,Marko Jaric,2060,LAC,73775.0,1230.0,68.0,2290.0,2297.0,734.0,643.0,284.0,4587.0,49.0,86.0,4.0,14.0,15.0,26.0,6.0,26.0,41.0,117.0,96.0,229.0,46.0,367.0,2400.0,6.0,23.0,3.0,24.0,31.0,69.0,29.0,115.0,76.0,116.0,,10.0,222.0,249.0,86.0,88.0,525.0,3.0,13.0,26.0,78.0,1.0,105.0,16.0,121.0,2.0,65.0,43.0,22.0,55.0,26.0,11.0,4.0,81.0,21.0,27.0,80.0,2.0,6.0,64.0,18.0,15.0,15.0,7.0,6.0,15.0,7.0,,115.0,734.0,11.0,0.3958333333333333,0.3958333333333333,0.4192139737991266,0.2608695652173913,0.4492753623188406,0.4692982456140351,0.3620689655172414,0.4095238095238095,0.49195710455764075,0.3870967741935484,0.45634920634920634,0.043668122270742356,0.09302325581395349,17.288651942117287,0.6790123456790124,0.014285714285714285,0.09219858156028368,0.015531660692951015,0.11063829787234042,0.02054794520547945,0.09620721554116558,0.01627670396744659,0.004273504273504274,0.018018018018018018,0.02099737532808399,0.02727272727272727,0.0683453237410072,0.075,0.125,0.11299435028248588,0.10344827586206896,0.010638297872340425,0.4666666666666667,0.25146198830409355,0.5697674418604651,0.6282051282051282,0.40816326530612246,0.07602339181286549,0.23076923076923078,0.25,,0.34210526315789475,0.3504273504273504,0.3504273504273504,0.43902439024390244,0.4827586206896552,0.2857142857142857,0.24761904761904763,0.5769230769230769,0.5818713450292398,0.4959598240469209,0.5003420000000001,0.4831971153846152,0.05027932960893855,0.07346938775510205,0.0653950953678474,0.3133514986376022,11.006113537117907,0.3205240174672489,5.0,12.0,1.0,38.0,101.0,35.0,43.0,113.0,36.0,114.0,100.0,38.0,27.0,10.0,48.0,12.0,0.8837209302325582,0.3805309734513274,0.38392857142857145,0.3304093567251462,0.03508771929824561,0.4166666666666667,0.4166666666666667,1.0,0.2953216374269006,0.37623762376237624,0.37623762376237624,0.868421052631579,0.009523809523809525,0.3333333333333333,0.38,25.749557522123894,44.0,3.0,4.0,2.0,2.0,,,,0.5,,3.0,6.0,8.0,3.0,6.0,8.0,15.0,17.0,,,,0.5,0.2222222222222222,0.07692307692307693,,,0.20689655172413793,0.5,0.22857142857142856,,1.0,,,,,,,,,,0.6666666666666666,,,,,,False,,,
2250,1610612746,Bobby Simmons,Bobby Simmons,2250,LAC,145397.0,2423.0,20.0,4517.0,4491.0,1299.0,1043.0,595.0,9008.0,99.0,160.0,28.0,44.0,33.0,50.0,20.0,58.0,249.0,560.0,368.0,778.0,193.0,1058.0,4772.0,54.0,104.0,27.0,147.0,95.0,190.0,99.0,322.0,536.0,200.0,50.0,31.0,161.0,180.0,64.0,39.0,379.0,15.0,91.0,54.0,213.0,12.0,279.0,110.0,389.0,10.0,91.0,56.0,35.0,58.0,56.0,18.0,8.0,114.0,24.0,71.0,197.0,17.0,20.0,230.0,83.0,30.0,15.0,11.0,4.0,15.0,6.0,1.0,322.0,1299.0,25.0,0.7282608695652174,0.7813411078717201,0.4730077120822622,0.5192307692307693,0.5,0.4914772727272727,0.5172413793103449,0.5138248847926268,0.5307377049180327,0.5576923076923077,0.587360594795539,0.03984575835475578,0.1375,20.827744778693237,0.5087719298245614,0.096,0.1254416961130742,0.049835706462212484,0.11416490486257928,0.06147540983606557,0.12298479963150621,0.051207729468599035,0.045064377682403435,0.059447983014861996,0.047244094488188976,0.08484848484848485,0.11392405063291139,0.12903225806451613,0.1323529411764706,0.11936339522546419,0.09375,0.023310023310023312,0.4,0.18181818181818182,0.61875,0.717391304347826,0.494949494949495,0.0659090909090909,0.3448275862068966,0.37037037037037035,0.5,0.6363636363636364,0.4446428571428571,0.4486486486486487,0.8393574297188755,0.3793103448275862,0.6363636363636364,0.2304147465437788,0.66,0.29772727272727273,0.44822873432155086,0.46814757281553404,0.44335841121495334,0.08773784355179703,0.09834123222748815,0.1389413988657845,0.30434782608695654,14.352185089974297,0.28758025237989815,37.0,84.0,17.0,6.0,18.0,10.0,43.0,102.0,27.0,123.0,15.0,6.0,19.0,15.0,58.0,13.0,0.9534883720930233,0.4215686274509804,0.43434343434343436,0.1159090909090909,0.09545454545454546,0.44047619047619047,0.45121951219512196,0.972972972972973,0.020454545454545454,0.3333333333333333,0.3333333333333333,0.8333333333333334,0.07834101382488479,0.04608294930875576,0.4,24.28529411764706,40.0,5.0,9.0,17.0,,,,0.008928571428571428,,11.0,,1.0,4.0,4.0,12.0,11.0,6.0,4.0,2.0,24.0,,0.3333333333333333,0.4074074074074074,0.06896551724137931,0.012658227848101266,0.09482758620689655,0.008620689655172414,,0.4,,3.0,,,2.0,0.0196078431372549,,4.0,7.0,0.36363636363636365,1.0,,0.4117647058823529,4.0,,,0.02857142857142857,False,,,0.023809523809523808
