EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGA,FG2M,FG2A,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFtPoints,PenaltyPoints,PtsUnassisted2s,PtsPutbacks,TwoPtAssists,Assists,AtRimAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LiveBallTurnovers,BadPassTurnovers,DeadBallTurnovers,Travels,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,FTA,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,ShortMidRangeFrequency,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,Corner3Frequency,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,ShortMidRangeFGM,PenaltyCorner3FGA,Arc3FGA,PenaltyArc3FGA,PenaltyFG3A,PtsAssisted2s,NonHeaveArc3FGA,Fg3aBlocked,ShortMidRangeAssists,LostBallSteals,Assisted2sPct,NonPutbacksAssisted2sPct,FG3APctBlocked,Corner3PctBlocked,AtRimPctAssisted,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,Arc3Frequency,PenaltyCorner3Frequency,PenaltyArc3Frequency,ThreePtAssists,Arc3Assists,LostBallTurnovers,Offensive Fouls,LongMidRangePctAssisted,Arc3FGM,PenaltyArc3FGM,FG3M,PenaltyFG3M,PtsAssisted3s,NonHeaveArc3FGM,Fg2aBlocked,FTOffRebounds,BadPassOutOfBoundsTurnovers,LostBallOutOfBoundsTurnovers,NonShootingPenaltyNonTakeFouls,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,OffFTReboundPct,OffCorner3ReboundPct,DefCorner3ReboundPct,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,LongMidRangeAssists,Corner3FGM,PenaltyCorner3FGM,SecondChanceArc3FGA,SecondChanceFG3A,2pt And 1 Free Throw Trips,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceArc3Frequency,PenaltyCorner3Accuracy,PtsUnassisted3s,BlockedLongMidRange,Corner3Assists,SecondChanceTurnovers,Technical Free Throw Trips,3SecondViolations,Loose Ball Fouls,OffensiveGoaltends,BlockedShortMidRange,DefensiveGoaltends,on,SecondChanceCorner3FGM,SecondChanceCorner3FGA,SecondChanceArc3FGM,SecondChanceFG3M,StepOutOfBoundsTurnovers,Clear Path Fouls,Blocked3s,BlockedArc3,Defensive 3 Seconds Violations,SecondChanceFg3Pct,LongMidRangePctBlocked,Arc3PctBlocked,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,HeaveAttempts,3pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,BlockedCorner3,HeaveMakes
1890,1610612756,Shawn Marion,Shawn Marion,1890,PHX,1811.0,30,-17.0,61,64,31,40.0,11.0,125,3.0,7.0,1.0,3.0,1.0,2.0,2.0,1.0,3.0,1.0,4.0,12.0,1.0,5.0,13.0,69,2.0,4.0,2.0,6.0,1.0,5.0,1.0,3.0,8.0,2.0,1.0,1.0,1.0,2.0,1.0,4.0,2.0,6.0,3.0,11.0,5.0,16,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,3.0,3.0,6.0,2.0,1.0,1.0,1.0,1.0,1.0,3.0,31,0.3333333333333333,0.5,0.2,0.3076923076923077,0.5,0.2,0.40625,0.6,0.25,0.0769230769230769,24.324324324324326,0.5,0.6,0.1875,0.16,0.4,0.1666666666666666,0.2162162162162162,0.1612903225806451,0.2222222222222222,0.2,0.0909090909090909,0.2,0.1538461538461538,0.2857142857142857,0.1666666666666666,0.5,0.2222222222222222,1.0,0.5384615384615384,0.4285714285714285,0.4285714285714285,0.1538461538461538,0.2307692307692307,0.3333333333333333,0.3333333333333333,0.0769230769230769,0.75,0.3333333333333333,0.4,0.5,0.6153846153846154,0.5181423076923077,0.5117,0.48108,0.1333333333333333,0.1428571428571428,0.4615384615384615,0.2307692307692307,6.708333333333333,23.9,0.5081967213114754,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,
2047,1610612756,Quentin Richardson,Quentin Richardson,2047,PHX,2743.0,46,,89,90,50,51.0,14.0,179,3.0,5.0,,1.0,3.0,4.0,1.0,,2.0,3.0,4.0,8.0,10.0,1.0,9.0,97,,1.0,,,3.0,6.0,1.0,7.0,2.0,,1.0,1.0,,2.0,,1.0,1.0,5.0,,6.0,1.0,7,,3.0,2.0,,,,,,,2.0,3.0,2.0,1.0,,1.0,1.0,1.0,,7.0,50,0.5,,0.5,0.2222222222222222,,0.2727272727272727,0.2368421052631578,,0.2916666666666667,0.5555555555555556,18.26923076923077,,,0.0980392156862745,0.032258064516129,0.125,,0.1016949152542373,0.0212765957446808,,,0.0714285714285714,,0.074074074074074,0.2,0.0714285714285714,0.2,,,0.2777777777777778,0.6,0.6,0.0555555555555555,0.1111111111111111,,,0.1666666666666666,1.0,,0.3636363636363636,0.75,0.8333333333333334,0.5469361111111112,0.547,0.5502272727272728,0.0526315789473684,0.1111111111111111,,0.7777777777777778,6.0375,24.66,0.5617977528089888,1.0,1.0,7.0,4.0,5.0,6.0,7.0,1.0,1.0,1.0,0.75,0.75,0.1,0.3333333333333333,0.6666666666666666,1.0,1.0,1.0,0.3888888888888889,0.0909090909090909,0.3636363636363636,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,
2063,1610612756,Jake Voskuhl,Jake Voskuhl,2063,PHX,1414.0,24,,49,47,22,31.0,6.0,96,2.0,3.0,1.0,2.0,,,,2.0,3.0,,4.0,6.0,,3.0,11.0,48,1.0,2.0,,2.0,,,2.0,2.0,2.0,2.0,1.0,2.0,1.0,5.0,,3.0,,5.0,2.0,7.0,3.0,10,,,,2.0,1.0,1.0,,3.0,2.0,2.0,4.0,4.0,,2.0,1.0,1.0,1.0,,2.0,22,0.6666666666666666,0.5,,0.6666666666666666,0.5,,0.6875,0.5,1.0,,19.642857142857142,0.6666666666666666,0.5,0.2631578947368421,0.1428571428571428,,,0.2272727272727272,0.125,0.2142857142857142,,,,0.2857142857142857,,0.3,,,,0.5,0.6666666666666666,0.6666666666666666,,0.5,0.6666666666666666,0.6666666666666666,,1.0,0.5,,,0.5,0.4637499999999999,0.5516,,,,0.1818181818181818,0.1818181818181818,7.783333333333334,,0.4489795918367347,,,,,,6.0,,,,,0.75,1.0,,,0.5,,,,,,,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,
2573,1610612756,Maciej Lampe,Maciej Lampe,2573,PHX,7131.0,119,-8.0,239,244,147,138.0,37.0,483,2.0,9.0,1.0,4.0,2.0,8.0,9.0,10.0,28.0,,15.0,46.0,3.0,8.0,44.0,251,3.0,10.0,2.0,8.0,8.0,29.0,4.0,23.0,10.0,2.0,,1.0,,3.0,3.0,5.0,2.0,19.0,2.0,23.0,9.0,32,1.0,1.0,,6.0,3.0,4.0,,10.0,7.0,10.0,20.0,12.0,5.0,1.0,2.0,2.0,2.0,,23.0,147,0.3260869565217391,0.3,0.2758620689655172,0.3673469387755102,0.3,0.3064516129032258,0.4,0.3333333333333333,0.3285714285714285,0.0612244897959183,23.29749103942652,0.6,0.1428571428571428,0.1496062992125984,0.0581395348837209,0.0869565217391304,0.1111111111111111,0.14,0.0707964601769911,0.1212121212121212,0.0588235294117647,,0.0555555555555555,0.109090909090909,0.2307692307692307,0.1521739130434782,0.0588235294117647,0.0357142857142857,,0.1836734693877551,0.2222222222222222,0.2857142857142857,0.1836734693877551,0.5714285714285714,0.3571428571428571,0.3571428571428571,,0.4,0.25,0.2580645161290322,0.25,0.2448979591836734,0.441073469387755,0.4716666666666667,0.4562258064516129,0.0925925925925925,0.0980392156862745,0.1818181818181818,0.5227272727272727,13.8,25.133333333333336,0.6150627615062761,3.0,,3.0,2.0,2.0,20.0,3.0,,,1.0,0.6666666666666666,0.7142857142857143,,,,0.3333333333333333,0.375,0.6666666666666666,0.0612244897959183,,0.064516129032258,1.0,1.0,3.0,1.0,0.8,2.0,1.0,2.0,1.0,6.0,2.0,3.0,1.0,1.0,1.0,5.0,1.0,0.6666666666666666,0.5,0.6666666666666666,0.0652173913043478,0.2222222222222222,0.1111111111111111,0.0909090909090909,0.2222222222222222,0.1666666666666666,0.6666666666666666,0.6666666666666666,1.0,0.5,0.6666666666666666,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,
959,1610612756,Steve Nash,Steve Nash,959,PHX,1566.0,26,-25.0,46,48,18,13.0,10.0,94,,1.0,,,,1.0,2.0,,3.0,,1.0,6.0,1.0,,2.0,70,,,,,1.0,3.0,,2.0,2.0,,7.0,9.0,,20.0,,1.0,,,1.0,1.0,1.0,2,,,,,,,,,,2.0,2.0,,,,,,,,2.0,18,0.1666666666666666,,0.3333333333333333,0.1428571428571428,,0.3333333333333333,0.1428571428571428,,0.3333333333333333,0.1428571428571428,12.06896551724138,,0.5,,0.04,,,,0.0344827586206896,0.1666666666666666,,,,,,,,,,0.1428571428571428,,,0.2857142857142857,0.4285714285714285,,,,,,0.3333333333333333,,0.2857142857142857,0.4749428571428571,,0.4864333333333333,,,,1.0,10.733333333333334,25.5,0.391304347826087,1.0,,1.0,,,,1.0,,2.0,,,,,,,0.5,0.5,,0.1428571428571428,,,2.0,2.0,,,,,,,,,,1.0,,,,,,,,,0.1666666666666666,1.0,,,,,,,,,,5.0,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,
2207,1610612756,Joe Johnson,Joe Johnson,2207,PHX,3384.0,56,-10.0,109,109,56,48.0,17.0,218,3.0,3.0,2.0,2.0,2.0,2.0,2.0,7.0,13.0,1.0,11.0,18.0,6.0,3.0,37.0,113,3.0,3.0,,6.0,5.0,7.0,1.0,20.0,20.0,4.0,4.0,5.0,2.0,11.0,,2.0,2.0,9.0,1.0,12.0,2.0,14,,1.0,1.0,1.0,,1.0,,2.0,1.0,,,5.0,1.0,2.0,,,,,20.0,56,0.6111111111111112,1.0,0.7142857142857143,0.7083333333333334,0.75,0.7916666666666666,0.7115384615384616,0.75,0.7692307692307693,0.25,21.875,0.5,0.1666666666666666,0.1384615384615384,0.0444444444444444,0.1818181818181818,,0.1447368421052631,0.0357142857142857,0.0769230769230769,,0.04,,0.1071428571428571,0.0769230769230769,0.2083333333333333,0.125,,,0.125,1.0,1.0,0.0833333333333333,0.5416666666666666,0.5384615384615384,0.5384615384615384,0.0416666666666666,0.5,1.0,0.1666666666666666,1.0,0.375,0.4493916666666666,0.5528666666666667,0.4876875,0.0416666666666666,0.0555555555555555,0.1621621621621621,0.5405405405405406,14.649999999999997,25.016666666666666,0.5137614678899083,1.0,1.0,5.0,4.0,5.0,2.0,5.0,,,,0.0909090909090909,0.1111111111111111,,,,0.5,0.5,,0.2083333333333333,0.0833333333333333,0.3333333333333333,1.0,1.0,1.0,,0.1428571428571428,3.0,2.0,4.0,3.0,12.0,3.0,,,1.0,,,1.0,0.6666666666666666,0.6,0.6666666666666666,,,,,,0.3333333333333333,0.6,0.6,1.0,0.5,0.6,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.25,1.0,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,
2571,1610612756,Leandro Barbosa,Leandro Barbosa,2571,PHX,5127.0,85,5.0,177,181,123,121.0,25.0,358,4.0,10.0,1.0,1.0,3.0,6.0,1.0,,1.0,4.0,5.0,12.0,12.0,5.0,30.0,175,1.0,1.0,2.0,4.0,3.0,7.0,3.0,12.0,6.0,,8.0,9.0,6.0,19.0,,2.0,2.0,4.0,,6.0,2.0,8,,1.0,,5.0,4.0,6.0,1.0,11.0,9.0,6.0,14.0,6.0,4.0,,3.0,2.0,3.0,1.0,12.0,123,0.4166666666666667,1.0,0.4285714285714285,0.5208333333333334,1.0,0.3214285714285714,0.5769230769230769,1.0,0.4,0.5,18.22660098522168,0.4545454545454545,,0.043010752688172,0.0350877192982456,0.1176470588235294,,0.0545454545454545,0.0259740259740259,0.037037037037037,,0.0526315789473684,,0.0277777777777777,0.0526315789473684,0.0526315789473684,0.1538461538461538,,0.3333333333333333,0.4166666666666667,0.4,0.5,0.0416666666666666,0.0416666666666666,,,0.1666666666666666,1.0,1.0,0.4285714285714285,0.5,0.9166666666666666,0.5649020833333332,0.5864,0.5787785714285715,0.1538461538461538,0.2857142857142857,0.1333333333333333,0.4,2.216666666666667,24.516666666666666,0.6949152542372882,1.0,2.0,8.0,5.0,7.0,4.0,8.0,,,1.0,0.4,0.4,,,0.5,1.0,1.0,,0.3333333333333333,0.1428571428571428,0.3571428571428571,1.0,1.0,1.0,2.0,,3.0,1.0,5.0,1.0,9.0,3.0,2.0,,2.0,1.0,2.0,0.6,0.4166666666666667,0.1428571428571428,0.4166666666666667,0.1666666666666666,0.2,,,,,0.375,0.375,0.6666666666666666,0.2,0.375,2.0,2.0,,,,2.0,0.5,0.5,0.5,,,6.0,1.0,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,
2418,1610612756,Casey Jacobsen,Casey Jacobsen,2418,PHX,5484.0,91,17.0,176,180,104,91.0,24.0,356,7.0,11.0,1.0,1.0,4.0,5.0,1.0,3.0,4.0,3.0,10.0,16.0,7.0,7.0,33.0,174,1.0,1.0,,2.0,4.0,6.0,5.0,19.0,10.0,2.0,3.0,5.0,1.0,12.0,,1.0,1.0,4.0,,5.0,1.0,6,,1.0,1.0,2.0,1.0,,,2.0,1.0,1.0,5.0,8.0,3.0,1.0,,,,,19.0,104,0.625,1.0,0.6666666666666666,0.5652173913043478,0.5,0.6363636363636364,0.6153846153846154,0.5,0.6785714285714286,0.3043478260869565,13.86138613861386,1.0,,0.04,0.0172413793103448,0.0526315789473684,,0.042016806722689,0.0126582278481012,,0.0769230769230769,,,0.0222222222222222,0.0588235294117647,0.0526315789473684,,,,0.4782608695652174,0.6363636363636364,0.7,0.0434782608695652,0.1739130434782608,0.75,0.75,0.1304347826086956,0.5,1.0,0.4545454545454545,0.8,0.782608695652174,0.5347086956521739,0.4271,0.5670409090909092,0.12,0.1666666666666666,0.0606060606060606,0.5757575757575758,4.8875,24.471428571428568,0.5909090909090909,,2.0,4.0,3.0,5.0,10.0,4.0,,1.0,,0.5,0.5555555555555556,,,0.4285714285714285,,,,0.1739130434782608,0.1818181818181818,0.2727272727272727,2.0,1.0,1.0,,0.6666666666666666,2.0,2.0,2.0,2.0,6.0,2.0,1.0,,,,2.0,1.0,0.2857142857142857,0.4,0.2857142857142857,0.0625,0.0909090909090909,,,,0.1666666666666666,0.5,0.5,1.0,0.6666666666666666,0.5,1.0,,,1.0,1.0,1.0,,,,0.5,,,,1.0,1.0,1.0,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,
2212,1610612756,Steven Hunter,Steven Hunter,2212,PHX,1850.0,31,1.0,65,68,47,43.0,13.0,133,6.0,7.0,2.0,2.0,4.0,5.0,2.0,1.0,1.0,,8.0,10.0,,,16.0,71,2.0,2.0,,4.0,5.0,7.0,,10.0,8.0,4.0,,,,,,3.0,1.0,3.0,2.0,6.0,3.0,9,1.0,,,,,2.0,,2.0,1.0,2.0,3.0,1.0,1.0,,6.0,4.0,6.0,3.0,10.0,47,0.8,1.0,0.7142857142857143,0.8,1.0,0.7142857142857143,0.8,1.0,0.7142857142857143,,15.384615384615383,,1.0,0.0967741935483871,0.1304347826086956,0.1428571428571428,,0.1052631578947368,0.1,0.25,,0.0909090909090909,,0.1111111111111111,,0.25,0.1666666666666666,0.5,0.5,0.7,0.8571428571428571,0.8571428571428571,0.2,0.1,1.0,1.0,,1.0,1.0,0.7142857142857143,0.8,0.7,0.56837,0.54695,0.5655142857142857,0.1,0.1,0.25,0.625,3.95,,0.7230769230769231,1.0,,,,,8.0,,,,,0.5,0.6666666666666666,,,0.6666666666666666,0.5,0.5,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,2.0,,,,1.0,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,
2405,1610612756,Amar'e Stoudemire,Amar'e Stoudemire,2405,PHX,2049.0,34,-11.0,63,67,32,18.0,7.0,130,2.0,2.0,1.0,1.0,,,5.0,1.0,2.0,,5.0,9.0,,13.0,23.0,72,1.0,1.0,1.0,3.0,3.0,6.0,10.0,16.0,6.0,2.0,1.0,2.0,,5.0,,3.0,1.0,3.0,1.0,5.0,3.0,8,,,,2.0,,1.0,,3.0,,4.0,5.0,15.0,4.0,4.0,2.0,2.0,2.0,2.0,16.0,32,0.5555555555555556,1.0,0.5,0.5555555555555556,1.0,0.5,0.71875,1.5,0.6666666666666666,,27.142857142857142,0.6666666666666666,0.5,0.0714285714285714,0.15,0.1428571428571428,,0.0816326530612244,0.1071428571428571,,0.2857142857142857,0.1111111111111111,,,,0.1764705882352941,0.3333333333333333,,1.0,0.2222222222222222,1.0,1.0,0.5555555555555556,0.2222222222222222,0.5,0.5,,1.0,1.0,,,0.2222222222222222,0.4215222222222222,0.556,0.38955,0.3333333333333333,0.3333333333333333,0.1304347826086956,0.6956521739130435,8.477777777777778,,0.5079365079365079,2.0,,,,,4.0,,,,,0.4,0.5,,,0.5,0.4,0.4,0.5,,,,1.0,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,1.0,,,,,,,,1.0,2.0,,,1.0,1.0,,,True,,,,,,,,,,,,,,,,,,,,,,,,
