EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,LongMidRangeFGA,FG2M,FG2A,Points,OpponentPoints,PenaltyFG2M,PenaltyFG2A,PenaltyPoints,PtsAssisted2s,ThreePtAssists,Assists,Arc3Assists,AssistPoints,OffThreePtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,DeadBallTurnovers,LostBallTurnovers,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,PenaltyFg2Pct,EfgPct,PenaltyEfgPct,TsPct,PenaltyTsPct,Usage,LiveBallTurnoverPct,DefTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,LongMidRangeFrequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,AtRimFG3AFrequency,ShotQualityAvg,PenaltyShotQualityAvg,PenaltyPointsPct,Avg2ptShotDistance,PenaltyOffPossPct,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,Corner3FGA,PenaltyCorner3FGA,Arc3FGA,FG3A,FtPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PenaltyFG3A,PenaltyFtPoints,PtsUnassisted2s,NonHeaveArc3FGA,Fg2aBlocked,TwoPtAssists,LongMidRangeAssists,Steals,BadPassSteals,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Arc3Frequency,PenaltyCorner3Frequency,SecondChanceShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,Avg3ptShotDistance,SecondChanceAtRimFGA,Arc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG3M,SecondChanceFG3A,PenaltyFG3M,PtsAssisted3s,NonHeaveArc3FGM,ShortMidRangeAssists,OffTwoPtRebounds,FTDefRebounds,StepOutOfBoundsTurnovers,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,DefFTReboundPct,OffTwoPtReboundPct,OffAtRimReboundPct,DefCorner3ReboundPct,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceArc3Frequency,PenaltyArc3Frequency,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,SecondChanceAtRimFGM,SecondChanceFtPoints,PtsPutbacks,AtRimAssists,BadPassTurnovers,SecondChanceAtRimAccuracy,SelfOReb,LostBallSteals,Travels,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,OffLongMidRangeReboundPct,SelfORebPct,BlocksRecoveredPct,Corner3FGM,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Corner3Assists,FTOffRebounds,ShortMidRangePctBlocked,OffFTReboundPct,OffShortMidRangeReboundPct,on,HeaveAttempts,Fg3aBlocked,Offensive Fouls,FoulsDrawn,Offensive Fouls Drawn,BlockedLongMidRange,DefensiveGoaltends,OffensiveGoaltends,3SecondViolations,Defensive 3 Seconds Violations,FG3APctBlocked,LongMidRangePctBlocked,Arc3PctBlocked,OffCorner3ReboundPct,SecondChanceAtRimPctAssisted,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,SecondChanceArc3FGM,SecondChanceFG3M,LostBallOutOfBoundsTurnovers,Technical Free Throw Trips,SecondChanceFg3Pct,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Accuracy,PtsUnassisted3s,ThreePtShootingFoulsDrawn,Blocked3s,BlockedArc3,BlockedCorner3,ThreePtShootingFoulsDrawnPct,Clear Path Fouls,Corner3PctBlocked
1714,1610612739,Robert Traylor,Robert Traylor,1714,CLE,1359.0,23.0,-11.0,47.0,48,18.0,38.0,5.0,95,2.0,2.0,1.0,1.0,2.0,2.0,4.0,4.0,51.0,1.0,1.0,2.0,4.0,2.0,2.0,2.0,6.0,1.0,4.0,5.0,9.0,1.0,10.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,3.0,5.0,1.0,2.0,18.0,1.0,1.0,1.0,0.5,1.0,0.5,1.0,0.5,1.0,11.538461538461538,0.5,0.29411764705882354,0.8,0.14285714285714285,0.4090909090909091,0.041666666666666664,0.16666666666666666,0.5,0.14285714285714285,0.3333333333333333,0.8,0.5,1.0,1.0,1.0,0.5,1.0,1.0,0.5,0.5840500000000001,0.8445,0.5,9.225000000000001,0.3829787234042553,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1956,1610612739,Ira Newble,Ira Newble,1956,CLE,181.0,3.0,,7.0,7,7.0,7.0,1.0,14,,,,,,,,,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2562,1610612739,Sasha Pavlovic,Sasha Pavlovic,2562,CLE,1217.0,20.0,-9.0,44.0,43,19.0,39.0,9.0,87,,3.0,,1.0,5.0,4.0,10.0,12.0,51.0,3.0,5.0,10.0,6.0,,2.0,,4.0,,,2.0,2.0,,2.0,,,1.0,,1.0,,,2.0,3.0,1.0,10.0,19.0,,0.75,0.75,0.4,0.6,0.3333333333333333,0.5,0.375,0.5,32.075471698113205,,0.2222222222222222,,,0.16666666666666666,,,,0.3333333333333333,0.3333333333333333,,0.25,,,,0.4166666666666667,0.16666666666666666,,0.4166666666666667,0.45279583333333334,0.4361333333333333,0.8333333333333334,12.3,0.4318181818181818,1.0,2.0,3.0,1.0,1.0,1.0,2.0,4.0,1.0,2.0,2.0,1.0,4.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,9.0,1.0,3.0,2.0,0.5,0.5,0.5,0.16666666666666666,0.2,0.6666666666666666,0.16666666666666666,0.5,0.5,1.0,0.6,0.6,0.6666666666666666,0.08333333333333333,0.08333333333333333,0.16666666666666666,0.36214999999999997,0.21428571428571427,0.25,0.16666666666666666,23.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2739,1610612739,Luke Jackson,Luke Jackson,2739,CLE,2585.0,43.0,-18.0,90.0,89,35.0,74.0,16.0,179,2.0,6.0,,2.0,9.0,6.0,21.0,29.0,99.0,3.0,8.0,10.0,6.0,,3.0,,6.0,1.0,1.0,,4.0,2.0,6.0,1.0,,1.0,1.0,2.0,1.0,,4.0,4.0,,10.0,35.0,,0.5,0.5,0.2857142857142857,0.375,0.4444444444444444,0.45,0.48333333333333334,0.45454545454545453,28.703703703703702,0.5,,0.125,0.1111111111111111,0.030303030303030304,0.038461538461538464,0.14285714285714285,,,,,0.2222222222222222,0.3333333333333333,0.3333333333333333,1.0,0.3333333333333333,0.2,,0.4444444444444444,0.44737777777777776,0.45033499999999993,0.3448275862068966,10.114285714285714,0.3888888888888889,1.0,6.0,3.0,1.0,1.0,5.0,6.0,5.0,2.0,5.0,4.0,2.0,1.0,6.0,5.0,,3.0,1.0,,,6.0,1.0,3.0,1.0,0.4,0.3333333333333333,0.3333333333333333,0.2222222222222222,,,0.2222222222222222,0.16666666666666666,0.16666666666666666,,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.037037037037037035,0.18518518518518517,0.1,0.36714,0.10344827586206896,0.13043478260869565,0.13793103448275862,25.016666666666666,1.0,4.0,1.0,1.0,1.0,4.0,1.0,1.0,12.0,4.0,2.0,1.0,3.0,1.0,1.0,0.6666666666666666,0.5,0.6666666666666666,0.6,0.023255813953488372,0.1,0.5,0.8,0.8,1.0,0.16666666666666666,0.16666666666666666,0.1,1.0,0.8,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
727,1610612739,Eric Snow,Eric Snow,727,CLE,1820.0,30.0,-8.0,65.0,64,31.0,57.0,10.0,129,1.0,1.0,1.0,1.0,1.0,1.0,3.0,6.0,68.0,1.0,2.0,6.0,,1.0,7.0,1.0,15.0,,,2.0,2.0,1.0,3.0,2.0,,,,2.0,,1.0,2.0,4.0,,6.0,31.0,2.0,,,0.3333333333333333,0.5,0.3333333333333333,0.5,0.6,0.75,9.333333333333334,1.0,0.13333333333333333,,,0.09090909090909091,0.02857142857142857,,,0.14285714285714285,0.25,,0.3333333333333333,1.0,1.0,,0.3333333333333333,0.5,1.0,0.3333333333333333,0.47036666666666666,0.5273,1.0,10.633333333333333,0.47692307692307695,,1.0,,,,,,4.0,1.0,1.0,3.0,,4.0,2.0,,,6.0,2.0,1.0,1.0,5.0,1.0,2.0,1.0,1.0,1.0,1.5,,,,0.3333333333333333,,,,,,,,,,0.6574,0.5,0.5,0.5,,1.0,,,,,,,,,,1.0,1.0,,,,,,,,0.03333333333333333,0.2,,,,,1.0,,,,,1.0,1.0,2.0,3.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2205,1610612739,DeSagana Diop,DeSagana Diop,2205,CLE,831.0,14.0,-4.0,29.0,28,12.0,21.0,6.0,57,,,,,2.0,1.0,3.0,2.0,28.0,1.0,2.0,2.0,2.0,,1.0,,2.0,1.0,,2.0,2.0,3.0,5.0,1.0,,1.0,1.0,2.0,1.0,,,2.0,,2.0,12.0,,1.0,1.0,0.3333333333333333,0.5,0.25,0.5,0.25,0.5,17.142857142857142,0.5,0.2,,0.16666666666666666,0.18181818181818182,0.2,0.2,,0.5,0.2,,,,,,0.5,,,0.25,0.41693749999999996,0.3907,1.0,14.433333333333332,0.41379310344827586,,1.0,1.0,,,1.0,1.0,,,,,,,,1.0,,1.0,,1.0,,,,,,,,,0.25,,,0.25,,,,0.5,0.5,1.0,,0.25,,,,,,24.7,,,,,,,,,,,,2.0,,,,,,,,0.2222222222222222,,,,,,,,,,,,,,1.0,,,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,0.4,0.3333333333333333,0.5,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2402,1610612739,Dajuan Wagner,Dajuan Wagner,2402,CLE,952.0,16.0,-3.0,33.0,33,7.0,26.0,5.0,66,,,,,1.0,3.0,6.0,9.0,34.0,1.0,1.0,2.0,2.0,,,,,,,,,,,1.0,,,,1.0,,,,,,2.0,7.0,,0.3333333333333333,0.3333333333333333,0.5,1.0,0.5,0.5,0.5,0.5,26.31578947368421,1.0,,,,,,,,,,,,,,,0.1111111111111111,,,0.3333333333333333,0.4204444444444444,0.4216,0.2222222222222222,9.1,0.21212121212121213,3.0,5.0,,1.0,,2.0,3.0,,1.0,1.0,2.0,1.0,,4.0,2.0,,,,,,,,,,1.0,0.5,0.5,0.3333333333333333,,,0.5555555555555556,0.6,0.6,0.3333333333333333,,,,0.1111111111111111,0.2222222222222222,,0.61515,,,0.2222222222222222,24.96666666666667,,,1.0,,1.0,1.0,1.0,,3.0,,,,,,1.0,0.3333333333333333,,0.3333333333333333,,,,,,,,,0.5,0.5,,,,,,,1.0,,,,,,,,,,,,,1.0,1.0,1.0,1.0,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
446,1610612739,Lucious Harris,Lucious Harris,446,CLE,1103.0,18.0,-16.0,37.0,35,7.0,26.0,6.0,72,,,,,4.0,,4.0,,41.0,,,,,,1.0,,2.0,,,2.0,2.0,,2.0,,,,,,,,,1.0,,,7.0,1.0,,,,,,,,,11.11111111111111,,0.15384615384615385,,,0.13333333333333333,,,,0.16666666666666666,0.25,,,,,,0.8,,,0.2,0.43332999999999994,,,19.925,0.1891891891891892,,,,,,1.0,1.0,,,,,,,,1.0,,1.0,,,,,,,,,,,0.2,,,,,,,,,,,0.2,,,,,,23.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
976,1610612739,Jeff McInnis,Jeff McInnis,976,CLE,292.0,5.0,-3.0,9.0,10,6.0,7.0,2.0,19,,,,,,,1.0,,11.0,,,,,1.0,1.0,1.0,3.0,,,,,,,,,,,,,,,1.0,,,6.0,1.0,,,,,,,,,15.384615384615383,,,,,,,,,,,,,,,,,,,0.5,0.421875,0.43065,,13.4,0.6666666666666666,,1.0,,,,1.0,1.0,,,,,1.0,,,1.0,,,,,,,,,,,,,0.5,,,0.5,,,,,,,,0.5,,,,,,24.9,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2400,1610612739,Drew Gooden,Drew Gooden,2400,CLE,22.0,,,,1,,,,1,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
