EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGA,PenaltyAtRimFGA,LongMidRangeFGM,LongMidRangeFGA,FG2M,FG2A,FtPoints,Points,OpponentPoints,SecondChanceFG2A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,Fg2aBlocked,TwoPtAssists,Assists,AtRimAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallTurnovers,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,FTA,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,3SecondViolations,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,PenaltyFg2Pct,EfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG2APctBlocked,AtRimPctBlocked,Usage,LiveBallTurnoverPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffArc3ReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefCorner3ReboundPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,SecondChanceAtRimFrequency,PenaltyAtRimFrequency,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,PenaltyOffPossPct,SecondChanceAtRimFGM,PenaltyAtRimFGM,ShortMidRangeFGM,ShortMidRangeFGA,Arc3FGM,Arc3FGA,PenaltyArc3FGA,FG3M,FG3A,SecondChanceFG2M,PenaltyFG3A,PtsAssisted3s,PtsPutbacks,HeaveAttempts,NonHeaveArc3FGA,NonHeaveArc3FGM,ThreePtAssists,Arc3Assists,Corner3Assists,ShortMidRangeAssists,LongMidRangeAssists,FTOffRebounds,FTDefRebounds,SelfOReb,BadPassOutOfBoundsTurnovers,LostBallOutOfBoundsTurnovers,Travels,SecondChanceTurnovers,Offensive Fouls,2pt And 1 Free Throw Trips,Blocked3s,BlockedArc3,BlockedCorner3,BlockedLongMidRange,BlockedShortMidRange,DefensiveGoaltends,OffensiveGoaltends,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,SecondChanceFg2Pct,SecondChanceEfgPct,FG3APct,ShortMidRangePctBlocked,LongMidRangePctBlocked,DefFTReboundPct,OffFTReboundPct,OffLongMidRangeReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefArc3ReboundPct,SelfORebPct,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,PenaltyAtRimAccuracy,PenaltyArc3Frequency,NonHeaveArc3Accuracy,Avg3ptShotDistance,Corner3FGM,Corner3FGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,SecondChanceFG3M,SecondChanceFG3A,PenaltyFG3M,PtsUnassisted3s,Fg3aBlocked,StepOutOfBoundsTurnovers,Clear Path Fouls,3pt And 1 Free Throw Trips,Technical Free Throw Trips,ThreePtShootingFoulsDrawn,SecondChanceFg3Pct,PenaltyFg3Pct,FG3APctBlocked,Arc3PctBlocked,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Accuracy,ThreePtShootingFoulsDrawnPct,Defensive 3 Seconds Violations,on,FoulsDrawn,Offensive Fouls Drawn,Corner3PctBlocked
2798,1610612765,Horace Jenkins,Horace Jenkins,2798,DET,1108.0,18,5,37,36,13,5,4,73,3.0,5.0,,2.0,,3.0,3.0,9.0,3.0,9,28,,,,2.0,4.0,1.0,5.0,4.0,2.0,2.0,,,,,,1.0,,2.0,2.0,1.0,3,,,,1.0,,2.0,1.0,3.0,,,1,,3.0,2.0,,1.0,1.0,1.0,1.0,,5.0,13,,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.5,0.3,0.4,0.4090909090909091,,0.5,0.2222222222222222,0.2,34.146341463414636,0.3333333333333333,0.1111111111111111,0.07692307692307693,,,0.08695652173913043,0.0625,,0.5,,,0.18181818181818182,,1.0,0.5,0.6,0.75,0.6666666666666666,0.3,,,,,0.4,0.6,0.53401,,0.49192,0.18181818181818182,0.2,,0.5555555555555556,7.622222222222222,0.35135135135135137,,2.0,,1.0,,1.0,1.0,,1.0,,1.0,,,,1.0,,,,,,,,,,1.0,,,,1.0,1.0,,,,,,,,,,,,,0.1,1.0,,,,,,,,,0.1,,,,0.1,,,,,,1.0,0.2,,24.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,
922,1610612765,Elden Campbell,Elden Campbell,922,DET,8949.0,149,20,264,261,113,90,29,525,7.0,17.0,4.0,2.0,7.0,14.0,22.0,50.0,18.0,62,253,7.0,2.0,8.0,8.0,16.0,11.0,27.0,38.0,6.0,6.0,8.0,9.0,6.0,19.0,,9.0,5.0,13.0,19.0,12.0,31,7.0,2.0,5.0,5.0,3.0,9.0,2.0,14.0,7.0,9.0,21,2.0,20.0,8.0,2.0,2.0,2.0,2.0,2.0,,27.0,113,3.0,0.8636363636363636,0.9047619047619048,0.44,0.5,0.44,0.5,0.5166666666666667,0.5,0.6136363636363636,0.12,0.17647058823529413,24.74916387959866,0.35714285714285715,0.1368421052631579,0.09473684210526316,0.19230769230769232,,0.1487603305785124,0.07894736842105263,0.034482758620689655,0.1935483870967742,,0.13043478260869565,0.17391304347826086,0.125,1.0,0.34,0.4117647058823529,0.5,1.0,0.28,0.5,0.5,1.0,0.5714285714285714,0.125,0.34,0.43040400000000006,0.44207142857142856,0.40099375,0.13793103448275862,0.13793103448275862,0.12903225806451613,0.43548387096774194,8.388,0.42803030303030304,,1.0,8.0,19.0,,,,,,3.0,,,2.0,,,,1.0,1.0,,2.0,,3.0,1.0,1.0,1.0,,3.0,2.0,5.0,,,,,,,,,,,,0.42857142857142855,0.42857142857142855,,0.15789473684210525,,0.14285714285714285,0.2727272727272727,0.05714285714285714,,0.07692307692307693,0.2222222222222222,0.045454545454545456,0.38,0.42105263157894735,0.5,0.625,,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,
2545,1610612765,Darko Milicic,Darko Milicic,2545,DET,4603.0,77,33,130,135,48,30,15,265,4.0,6.0,1.0,1.0,1.0,6.0,6.0,19.0,5.0,17,103,1.0,,,1.0,2.0,2.0,4.0,10.0,2.0,1.0,1.0,2.0,,5.0,,1.0,1.0,5.0,8.0,1.0,9,1.0,1.0,,5.0,2.0,2.0,3.0,7.0,4.0,3.0,9,,6.0,2.0,1.0,3.0,1.0,3.0,2.0,1.0,4.0,48,,0.8333333333333334,0.8333333333333334,0.3157894736842105,0.5,0.3157894736842105,0.5,0.38636363636363635,,0.6666666666666666,0.05263157894736842,,20.13888888888889,0.7142857142857143,0.07142857142857142,0.02631578947368421,0.05555555555555555,,0.06818181818181818,0.0196078431372549,,,,,0.08333333333333333,,0.6666666666666666,0.3157894736842105,0.6666666666666666,0.6666666666666666,1.0,0.3157894736842105,0.16666666666666666,0.16666666666666666,1.0,1.0,0.5,0.3157894736842105,0.4452473684210526,0.492,0.5142,0.09523809523809523,0.09523809523809523,,0.23529411764705882,8.621052631578948,0.36923076923076925,,1.0,1.0,7.0,,,,,,,,,,,,,1.0,,1.0,1.0,,,2.0,,,,1.0,,,,,,,,2.0,,,,,,,,,0.14285714285714285,,0.5,,0.07142857142857142,,0.09523809523809523,0.07142857142857142,,0.3684210526315789,0.14285714285714285,0.16666666666666666,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,
2568,1610612765,Carlos Delfino,Carlos Delfino,2568,DET,12088.0,201,41,367,357,102,75,43,724,8.0,19.0,4.0,3.0,6.0,17.0,14.0,37.0,8.0,45,354,6.0,,7.0,5.0,10.0,4.0,20.0,20.0,8.0,4.0,9.0,15.0,6.0,36.0,1.0,4.0,4.0,13.0,19.0,5.0,24,7.0,4.0,3.0,4.0,4.0,5.0,,9.0,1.0,3.0,14,,17.0,6.0,3.0,3.0,3.0,3.0,2.0,,20.0,102,1.0,0.7142857142857143,0.8333333333333334,0.3783783783783784,0.5,0.3854166666666667,0.5333333333333333,0.4017857142857143,0.5,0.5263157894736842,0.10810810810810811,0.21052631578947367,15.89242053789731,0.4444444444444444,0.09848484848484848,0.032520325203252036,0.11428571428571428,0.02857142857142857,0.10179640718562874,0.03164556962025317,0.045454545454545456,,0.05263157894736842,0.08,0.08196721311475409,0.18181818181818182,0.6666666666666666,0.3958333333333333,0.42105263157894735,0.5333333333333333,0.5,0.3541666666666667,0.35294117647058826,0.35294117647058826,1.0,0.5714285714285714,0.2,0.625,0.5105208333333334,0.5070642857142856,0.4737566666666666,0.11320754716981132,0.14285714285714285,0.15555555555555556,0.4444444444444444,8.570270270270269,0.2779291553133515,2.0,2.0,,1.0,3.0,7.0,3.0,3.0,11.0,2.0,5.0,9.0,4.0,,7.0,3.0,6.0,3.0,3.0,1.0,2.0,,2.0,1.0,,2.0,1.0,1.0,,1.0,,,,,,,,1.0,0.2727272727272727,0.2727272727272727,0.3333333333333333,0.5,0.22916666666666666,,,0.2857142857142857,,0.037037037037037035,,0.13043478260869565,0.08333333333333333,0.038461538461538464,0.020833333333333332,,,,0.14583333333333334,0.42857142857142855,0.42857142857142855,1.0,0.5,,0.6666666666666666,0.2,0.42857142857142855,24.972727272727273,,4.0,,,,2.0,1.0,1.0,2.0,1.0,1.0,2.0,,,1.0,,,,,1.0,0.4,,,0.08333333333333333,,,,,,,0.14285714285714285,1.0,1.0,0.13333333333333333,,0.6666666666666666,,,True,,,
924,1610612765,Anthony Goldwire,Anthony Goldwire,924,DET,810.0,14,-15,22,26,1,9,2,48,,,,,,,,,,9,34,,,,,,,,,,,,,,,1.0,,,,,1.0,1,,,,,,,,,,1.0,3,1.0,,,,,,,,,,1,1.0,,,,,0.9,,0.9,,,,,20.0,,,,,0.2,,0.06666666666666667,,,0.2,,,,,,,,,,,,,,,1.0,0.52347,,,,,,,,0.045454545454545456,,,,,,2.0,,3.0,5.0,,,9.0,,,2.0,,,,,,,,,,,,,,,,,,,,,,,1.0,0.6,0.6,,,1.0,,,,,,,,,,,,,,0.4,,,,,,,,,24.78,3.0,3.0,,,,,,,,,,,,,,,,,,,,,,0.6,1.0,1.0,1.0,,,,,,,,,,,,True,,,
934,1610612765,Derrick Coleman,Derrick Coleman,934,DET,1520.0,25,-5,49,50,31,40,7,99,,2.0,,1.0,,1.0,1.0,7.0,2.0,4,53,1.0,2.0,2.0,1.0,4.0,2.0,4.0,2.0,,,,,,,,1.0,,5.0,8.0,1.0,9,,,,2.0,1.0,,1.0,2.0,2.0,3.0,4,,2.0,1.0,,,,,,,4.0,31,1.0,1.0,1.0,0.14285714285714285,0.25,0.1111111111111111,0.16666666666666666,0.2,0.3333333333333333,0.2857142857142857,,,21.05263157894737,1.0,0.2631578947368421,0.06666666666666667,,,0.22727272727272727,0.047619047619047616,,0.14285714285714285,,0.25,0.21428571428571427,,,0.2222222222222222,,,,0.1111111111111111,,,,,0.16666666666666666,0.4444444444444444,0.4136666666666666,0.38527500000000003,0.40210000000000007,0.1,0.125,0.5,1.0,7.257142857142857,0.6326530612244898,,,1.0,4.0,,2.0,2.0,,2.0,,2.0,,,,2.0,,,,,,,,3.0,,,,,1.0,,,,,,,,,,,,,,,0.2222222222222222,,,0.75,,,,1.0,,,0.4444444444444444,0.25,0.25,1.0,0.2222222222222222,,,,,,,0.3333333333333333,,24.55,,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,0.5,,,,,,,,True,,,
2470,1610612765,Smush Parker,Smush Parker,2470,DET,1521.0,25,-18,50,50,21,22,8,100,2.0,2.0,,,,2.0,2.0,5.0,,7,54,1.0,,,,1.0,,3.0,2.0,2.0,,,1.0,,3.0,,1.0,1.0,1.0,2.0,1.0,3,,,,2.0,2.0,,,2.0,1.0,,3,,,,,,,,,,3.0,21,2.0,0.5,0.5,0.4,,0.3888888888888889,0.5,0.3888888888888889,,0.5,,,18.965517241379313,1.0,0.07692307692307693,0.047619047619047616,0.2,,0.1111111111111111,0.03571428571428571,,,,0.5,,1.0,,0.2222222222222222,1.0,1.0,0.5,0.2222222222222222,,,,,,0.6666666666666666,0.49689444444444447,0.436,0.39949999999999997,,,,0.42857142857142855,9.6,0.42,,,,1.0,,1.0,1.0,1.0,4.0,,2.0,3.0,,,1.0,,1.0,1.0,,,,,,1.0,,,,,,,,,,,,,,1.0,0.25,0.25,,,0.4444444444444444,,,,,0.1,,,,0.2,0.1111111111111111,,,,0.1111111111111111,,,,,,,0.3333333333333333,,25.325,1.0,3.0,,,1.0,1.0,,,,,,1.0,,,,,,,,,0.5,,,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0,,,,,,,0.3333333333333333,1.0,,,,True,,,
1032,1610612765,Darvin Ham,Darvin Ham,1032,DET,9773.0,163,-41,320,334,168,184,43,654,12.0,19.0,4.0,10.0,1.0,3.0,13.0,24.0,6.0,32,341,4.0,,6.0,8.0,12.0,6.0,22.0,16.0,10.0,1.0,3.0,3.0,1.0,6.0,2.0,10.0,,11.0,13.0,13.0,26,2.0,,2.0,2.0,,1.0,2.0,3.0,1.0,7.0,28,3.0,19.0,9.0,1.0,3.0,3.0,3.0,2.0,,22.0,168,11.0,0.6153846153846154,0.8,0.5416666666666666,0.6666666666666666,0.5416666666666666,0.6666666666666666,0.48484848484848486,0.5,0.5789473684210527,0.041666666666666664,,9.703504043126685,0.6666666666666666,0.10891089108910891,0.08928571428571429,,0.10526315789473684,0.08333333333333333,0.0916030534351145,0.08333333333333333,0.10714285714285714,0.125,0.09523809523809523,0.09090909090909091,,0.6666666666666666,0.7916666666666666,0.631578947368421,0.631578947368421,0.5833333333333334,0.125,0.3333333333333333,0.3333333333333333,1.0,1.0,0.8333333333333334,0.7916666666666666,0.5429958333333333,0.6243,0.5658916666666667,0.28125,0.28125,0.1875,0.6875,3.1125000000000003,0.525,3.0,7.0,,2.0,,,,,,3.0,,,6.0,,,,,,,1.0,1.0,1.0,2.0,,,,,1.0,1.0,1.0,,,,,,,,,,,0.75,0.75,,0.5,,0.10526315789473684,0.058823529411764705,0.08333333333333333,,0.1388888888888889,,,0.08333333333333333,,,,,,,,0.75,,0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,1.0,1.0,
1112,1610612765,Ben Wallace,Ben Wallace,1112,DET,29519.0,492,-1,902,920,372,318,133,1822,52.0,83.0,23.0,29.0,8.0,28.0,66.0,134.0,20.0,152,943,29.0,11.0,47.0,28.0,51.0,14.0,70.0,90.0,42.0,8.0,17.0,17.0,9.0,34.0,4.0,45.0,21.0,76.0,111.0,50.0,161,22.0,11.0,11.0,11.0,5.0,3.0,6.0,14.0,4.0,15.0,30,4.0,52.0,28.0,4.0,29.0,18.0,30.0,22.0,,70.0,372,3.0,0.6818181818181818,0.8490566037735849,0.4925373134328358,0.5490196078431373,0.48175182481751827,0.5283018867924528,0.4840764331210191,0.618421052631579,0.5555555555555556,0.05970149253731343,0.07228915662650602,16.026241799437678,0.7857142857142857,0.2459546925566343,0.11568123393316196,0.21212121212121213,0.07547169811320754,0.23774509803921567,0.11085972850678733,0.15384615384615385,0.10344827586206896,0.05555555555555555,0.3373493975903614,0.2556390977443609,0.26666666666666666,0.7333333333333333,0.6058394160583942,0.6265060240963856,0.6753246753246753,0.6730769230769231,0.20437956204379562,0.2857142857142857,0.2962962962962963,0.75,0.7931034482758621,0.5471698113207547,0.6277372262773723,0.48375444444444454,0.5205296296296296,0.4614355769230768,0.1830065359477124,0.18666666666666668,0.3092105263157895,0.4605263157894737,5.123134328358209,0.4124168514412417,16.0,18.0,6.0,23.0,,3.0,2.0,,3.0,18.0,2.0,,26.0,2.0,1.0,,,,,2.0,6.0,1.0,14.0,5.0,1.0,,,1.0,2.0,12.0,1.0,1.0,,5.0,6.0,2.0,,,,,0.6206896551724138,0.6206896551724138,0.021897810218978103,0.043478260869565216,0.03571428571428571,0.42424242424242425,0.024390243902439025,0.09302325581395349,0.11764705882352941,0.15053763440860216,0.18840579710144928,0.08333333333333333,0.1678832116788321,0.2608695652173913,0.2727272727272727,0.6666666666666666,0.021897810218978103,,,,0.6956521739130435,0.1875,0.6206896551724138,0.03773584905660377,,43.26666666666667,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,1.0,False,,,
1888,1610612765,Richard Hamilton,Richard Hamilton,1888,DET,43672.0,728,39,1346,1353,474,431,203,2699,44.0,86.0,15.0,28.0,39.0,111.0,125.0,281.0,141.0,412,1387,33.0,11.0,50.0,38.0,76.0,59.0,135.0,142.0,108.0,25.0,85.0,99.0,53.0,212.0,5.0,16.0,13.0,26.0,42.0,22.0,64,17.0,12.0,5.0,27.0,16.0,19.0,11.0,46.0,11.0,14.0,58,1.0,155.0,60.0,16.0,5.0,2.0,5.0,3.0,,135.0,474,8.0,0.568,0.5916666666666667,0.44483985765124556,0.5,0.42476489028213166,0.4318181818181818,0.5193298969072165,0.5444444444444444,0.559322033898305,0.08896797153024912,0.22093023255813954,27.244193345888263,0.5869565217391305,0.05664488017429194,0.028985507246376812,0.0962962962962963,0.053763440860215055,0.06565656565656566,0.03255813953488372,0.041916167664670656,0.028169014084507043,0.05970149253731343,0.041666666666666664,0.07246376811594203,0.16279069767441862,0.6,0.26959247648902823,0.5116279069767442,0.6567164179104478,0.5454545454545454,0.34796238244514105,0.35135135135135137,0.35454545454545455,0.6410256410256411,0.375,0.3181818181818182,0.3887147335423197,0.4619946540880503,0.4846194444444445,0.4678844827586207,0.16129032258064516,0.17964071856287425,0.12135922330097088,0.3276699029126214,10.07508896797153,0.3521545319465082,7.0,14.0,42.0,84.0,3.0,24.0,9.0,7.0,38.0,18.0,12.0,21.0,10.0,1.0,23.0,3.0,14.0,8.0,6.0,9.0,23.0,1.0,3.0,6.0,5.0,1.0,,4.0,12.0,7.0,,,,2.0,1.0,,,1.0,0.18421052631578946,0.1891891891891892,0.5454545454545454,0.4875,0.11912225705329153,0.05952380952380952,0.009009009009009009,0.057692307692307696,0.019230769230769232,0.0205761316872428,0.038461538461538464,0.045454545454545456,0.06521739130434782,0.03870967741935484,0.26332288401253917,0.5,0.5316455696202531,0.5238095238095238,0.07523510971786834,0.125,0.125,1.0,0.4666666666666667,0.2857142857142857,0.5,0.10227272727272728,0.13043478260869565,25.23157894736842,4.0,14.0,1.0,3.0,,3.0,,4.0,,1.0,7.0,,,1.0,,,,10.0,,0.14285714285714285,,0.02631578947368421,,0.0438871473354232,0.2857142857142857,0.3076923076923077,1.0,0.075,0.3333333333333333,1.0,0.1,,,0.03409090909090909,,,,,False,,,0.07142857142857142
2306,1610612765,Carlos Arroyo,Carlos Arroyo,2306,DET,29413.0,490,-36,895,903,298,252,145,1798,18.0,40.0,8.0,14.0,29.0,76.0,50.0,127.0,51.0,154,915,17.0,5.0,15.0,17.0,39.0,27.0,64.0,34.0,66.0,9.0,81.0,89.0,35.0,186.0,2.0,11.0,3.0,27.0,30.0,13.0,43,16.0,11.0,5.0,22.0,16.0,18.0,6.0,40.0,12.0,17.0,53,1.0,64.0,19.0,12.0,1.0,,1.0,,,64.0,298,7.0,0.34,0.3541666666666667,0.3937007874015748,0.4358974358974359,0.3759124087591241,0.4111111111111111,0.45180722891566266,0.3409090909090909,0.525,0.07086614173228346,0.2,19.21274601686973,0.55,0.07964601769911504,0.02696078431372549,0.031578947368421054,0.03508771929824561,0.06912442396313365,0.02795698924731183,0.015503875968992248,0.04878048780487805,0.047619047619047616,0.02247191011235955,0.10135135135135136,0.05263157894736842,,0.291970802919708,0.45,0.5625,0.16666666666666666,0.5547445255474452,0.3815789473684211,0.38666666666666666,0.4827586206896552,0.4444444444444444,0.3111111111111111,0.36496350364963503,0.44372316176470583,0.48740000000000006,0.4424613636363637,0.12337662337662338,0.13194444444444445,0.09740259740259741,0.4155844155844156,11.492125984251967,0.3329608938547486,3.0,5.0,3.0,11.0,,7.0,4.0,1.0,10.0,5.0,6.0,3.0,4.0,,7.0,,8.0,7.0,1.0,13.0,33.0,,,1.0,3.0,3.0,1.0,5.0,9.0,2.0,,,,,1.0,,,1.0,0.1,0.1,0.29411764705882354,0.2777777777777778,0.072992700729927,,0.013157894736842105,,,0.025380710659898477,,0.09803921568627451,0.017543859649122806,0.013333333333333334,0.08029197080291971,0.2727272727272727,0.2727272727272727,,0.051094890510948905,,,,0.375,,0.35714285714285715,0.08888888888888889,,25.810000000000002,1.0,3.0,,,1.0,2.0,,1.0,,,1.0,1.0,,,1.0,,,4.0,,,0.16666666666666666,,,0.021897810218978103,0.3333333333333333,0.3333333333333333,1.0,,,,0.05555555555555555,,,0.044444444444444446,0.5,,,,False,,,
2419,1610612765,Tayshaun Prince,Tayshaun Prince,2419,DET,39092.0,652,48,1187,1198,461,438,182,2385,44.0,75.0,18.0,28.0,24.0,65.0,88.0,184.0,63.0,263,1221,33.0,13.0,51.0,27.0,66.0,37.0,103.0,82.0,94.0,11.0,37.0,42.0,16.0,89.0,5.0,29.0,14.0,50.0,72.0,34.0,106,10.0,9.0,1.0,12.0,7.0,9.0,5.0,21.0,3.0,17.0,25,2.0,77.0,30.0,8.0,18.0,14.0,19.0,9.0,,103.0,461,2.0,0.4659090909090909,0.5061728395061729,0.4782608695652174,0.4090909090909091,0.47393364928909953,0.44,0.5285714285714286,0.6375,0.5260416666666666,0.059782608695652176,0.13333333333333333,18.94586894586895,0.5714285714285714,0.11363636363636363,0.05918367346938776,0.12727272727272726,0.05813953488372093,0.11636363636363636,0.059027777777777776,0.06329113924050633,0.08849557522123894,0.08620689655172414,0.11818181818181818,0.12371134020618557,0.10810810810810811,0.47368421052631576,0.35545023696682465,0.5866666666666667,0.676923076923077,0.4772727272727273,0.3080568720379147,0.36923076923076925,0.36923076923076925,0.75,0.5294117647058824,0.37333333333333335,0.4834123222748815,0.4752035545023696,0.501367741935484,0.4675986666666667,0.12658227848101267,0.14285714285714285,0.19391634980988592,0.3916349809885932,8.692391304347824,0.388374052232519,11.0,13.0,20.0,44.0,3.0,15.0,5.0,8.0,27.0,19.0,9.0,24.0,14.0,,15.0,3.0,5.0,2.0,3.0,3.0,18.0,,8.0,4.0,6.0,,2.0,2.0,,4.0,1.0,1.0,,2.0,2.0,,1.0,1.0,0.2962962962962963,0.2962962962962963,0.5757575757575758,0.5588235294117647,0.12796208530805686,0.022727272727272728,,0.17391304347826086,,0.0410958904109589,,0.09558823529411764,0.136986301369863,0.04,0.20853080568720378,0.45454545454545453,0.46511627906976744,0.1,0.07109004739336493,0.2,0.21428571428571427,1.0,0.6111111111111112,0.18181818181818182,0.4642857142857143,0.06666666666666667,0.2,25.12962962962963,5.0,12.0,,,3.0,4.0,,1.0,1.0,,1.0,4.0,,1.0,,,,5.0,,,0.4444444444444444,0.037037037037037035,0.06666666666666667,0.05687203791469194,0.4166666666666667,0.4166666666666667,1.0,,,,0.029411764705882353,,,0.05333333333333334,0.75,0.2,,,False,,,
283,1610612765,Lindsey Hunter,Lindsey Hunter,283,DET,40979.0,683,1,1256,1277,458,482,192,2533,27.0,57.0,11.0,15.0,25.0,64.0,57.0,135.0,30.0,183,1291,17.0,3.0,16.0,21.0,44.0,17.0,71.0,58.0,56.0,8.0,88.0,99.0,42.0,209.0,2.0,18.0,9.0,40.0,50.0,21.0,71,49.0,21.0,28.0,25.0,20.0,18.0,5.0,43.0,15.0,24.0,78,,39.0,12.0,8.0,4.0,3.0,6.0,3.0,,71.0,458,16.0,0.5087719298245614,0.5370370370370371,0.4222222222222222,0.4772727272727273,0.4112903225806452,0.42857142857142855,0.44607843137254904,0.3125,0.4863013698630137,0.05925925925925926,0.07017543859649122,16.632996632996633,0.5813953488372093,0.09195402298850575,0.03536345776031434,0.07086614173228346,0.021505376344086023,0.08718861209964412,0.03322259136212625,0.03636363636363636,0.014925373134328358,0.015384615384615385,0.10891089108910891,0.09230769230769231,0.09523809523809523,0.5,0.3064516129032258,0.47368421052631576,0.5094339622641509,0.4074074074074074,0.34408602150537637,0.390625,0.3968253968253968,0.72,0.4782608695652174,0.23809523809523808,0.5806451612903226,0.4903691891891893,0.48558043478260876,0.46810806451612896,0.061224489795918366,0.08275862068965517,0.08743169398907104,0.3879781420765027,9.934074074074076,0.3646496815286624,3.0,10.0,5.0,14.0,6.0,36.0,15.0,13.0,51.0,5.0,19.0,39.0,6.0,1.0,35.0,6.0,11.0,6.0,5.0,14.0,32.0,1.0,1.0,2.0,7.0,3.0,3.0,6.0,5.0,2.0,2.0,,2.0,1.0,,,,1.0,0.2549019607843137,0.26,0.29411764705882354,0.2826086956521739,0.27419354838709675,0.21428571428571427,0.015625,0.018867924528301886,0.020833333333333332,0.047619047619047616,0.03571428571428571,0.07913669064748201,0.058823529411764705,0.019801980198019802,0.07526881720430108,0.35714285714285715,0.45454545454545453,,0.1935483870967742,0.16666666666666666,0.17142857142857143,1.0,0.2727272727272727,,0.6666666666666666,0.23809523809523808,0.17142857142857143,25.62156862745098,7.0,15.0,1.0,2.0,2.0,4.0,,4.0,2.0,1.0,6.0,4.0,,1.0,,,,1.0,,0.16666666666666666,0.21052631578947367,0.0196078431372549,0.027777777777777776,0.08064516129032258,0.4666666666666667,0.4666666666666667,1.0,0.08695652173913043,0.5,1.0,0.17391304347826086,,,0.06349206349206349,0.5,0.13333333333333333,,,False,,,
