EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,FG2M,FG2A,FtPoints,Points,OpponentPoints,SecondChanceFG2A,PenaltyFG2M,PenaltyFG2A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,AtRimAssists,AssistPoints,FTOffRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,Steals,BadPassSteals,LiveBallTurnovers,DeadBallTurnovers,LostBallTurnovers,Travels,Turnovers,ShootingFouls,Fouls,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,PenaltyFg2Pct,EfgPct,PenaltyEfgPct,TsPct,PenaltyTsPct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,OffFTReboundPct,DefTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,PenaltyPointsPct,Avg2ptShotDistance,PenaltyOffPossPct,SecondChanceAtRimFGM,SecondChanceAtRimFGA,SecondChanceFG2M,SecondChanceFtPoints,SecondChancePoints,PtsPutbacks,Corner3Assists,ShortMidRangeAssists,LongMidRangeAssists,OffThreePtRebounds,OffTwoPtRebounds,SelfOReb,LostBallSteals,PenaltyTurnovers,Loose Ball Fouls,Offensive Fouls,Blocked2s,BlockedAtRim,BlockedLongMidRange,BlockedShortMidRange,Blocks,RecoveredBlocks,DefensiveGoaltends,Defensive 3 Seconds Violations,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,OffTwoPtReboundPct,OffThreePtReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChancePointsPct,ShortMidRangeFGM,Arc3FGM,Arc3FGA,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG3M,FG3A,SecondChanceFG3A,PenaltyFG3M,PenaltyFG3A,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,BadPassTurnovers,SecondChanceTurnovers,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,FG3APct,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceArc3Frequency,PenaltyArc3Frequency,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,Avg3ptShotDistance,ShortMidRangePctAssisted,BadPassOutOfBoundsTurnovers,OffArc3ReboundPct,Corner3FGM,Corner3FGA,LongMidRangePctBlocked,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,HeaveAttempts,3SecondViolations,PenaltyCorner3FGM,PenaltyCorner3FGA,SecondChanceArc3FGM,SecondChanceFG3M,ThreePtShootingFoulsDrawn,SecondChanceFg3Pct,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,ThreePtShootingFoulsDrawnPct,SecondChanceAtRimPctAssisted,on,PtsUnassisted3s,LostBallOutOfBoundsTurnovers,StepOutOfBoundsTurnovers,Technical Free Throw Trips,Fg3aBlocked,Clear Path Fouls,FG3APctBlocked,Arc3PctBlocked,SecondChanceCorner3FGM,SecondChanceCorner3FGA,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,Blocked3s,BlockedCorner3,OffensiveGoaltends,BlockedArc3,Corner3PctBlocked,HeaveMakes
1542,1610612737,Predrag Drobnjak,Predrag Drobnjak,1542,ATL,3384.0,56,-24.0,115.0,112,30.0,70.0,16.0,227,2.0,4,1.0,1.0,6.0,7.0,16.0,9.0,26,8.0,26.0,134,3.0,2.0,4.0,3.0,7.0,16.0,2.0,2.0,2.0,2.0,4.0,2.0,2.0,10.0,1.0,2.0,6.0,1.0,9.0,1.0,10.0,2.0,2.0,2.0,1.0,2.0,1.0,3.0,3.0,6.0,9.0,1.0,4.0,1.0,7.0,30.0,1.0,0.8888888888888888,0.8888888888888888,0.34615384615384615,0.5,0.34615384615384615,0.5,0.43333333333333335,0.7,0.07692307692307693,0.25,0.16666666666666666,24.626865671641788,0.6666666666666666,0.3333333333333333,0.25,0.1875,0.16666666666666666,0.18181818181818182,0.26666666666666666,0.2,0.08333333333333333,0.14285714285714285,0.2,0.15384615384615385,0.5,0.6666666666666666,1.0,0.23076923076923078,0.6153846153846154,0.4375,0.4375,0.8571428571428571,0.25,1.0,0.15384615384615385,0.41516538461538455,0.3975666666666666,0.39705,0.13793103448275862,0.13793103448275862,0.2692307692307692,12.492307692307692,0.2608695652173913,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,
1565,1610612737,Michael Stewart,Michael Stewart,1565,ATL,8560.0,143,-39.0,278.0,279,74.0,119.0,37.0,557,9.0,17,,1.0,2.0,2.0,2.0,11.0,21,3.0,25.0,333,14.0,1.0,2.0,,2.0,8.0,14.0,3.0,3.0,2.0,5.0,1.0,,12.0,,3.0,12.0,4.0,19.0,21.0,40.0,6.0,5.0,,6.0,,2.0,6.0,17.0,32.0,7.0,1.0,4.0,,2.0,74.0,6.0,0.36363636363636365,1.0,0.5238095238095238,0.5,0.5238095238095238,0.5,0.5208333333333334,0.5,0.14285714285714285,0.11764705882352941,0.5,9.287925696594428,,0.4,,0.1643835616438356,0.09090909090909091,0.14150943396226415,0.16,0.13333333333333333,0.18181818181818182,0.13636363636363635,,0.8095238095238095,0.5294117647058824,0.6,0.2222222222222222,0.09523809523809523,0.09523809523809523,1.0,1.0,1.0,0.5,,0.8095238095238095,0.5322523809523809,0.55725,0.43535,0.16666666666666666,0.16666666666666666,0.08,2.0571428571428574,0.26618705035971224,7.0,13.0,7.0,3.0,17.0,14.0,1.0,1.0,2.0,1.0,20.0,3.0,1.0,1.0,3.0,4.0,5.0,3.0,1.0,1.0,5.0,4.0,1.0,1.0,0.5,0.5,0.5,0.1724137931034483,0.06666666666666667,0.16030534351145037,0.2631578947368421,0.13333333333333333,0.125,0.16666666666666666,0.42857142857142855,0.8,0.9285714285714286,0.5384615384615384,0.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,
1731,1610612737,Tyronn Lue,Tyronn Lue,1731,ATL,4063.0,68,-29.0,134.0,133,35.0,47.0,15.0,267,5.0,7,1.0,2.0,5.0,5.0,11.0,11.0,23,15.0,40.0,176,1.0,5.0,11.0,4.0,17.0,2.0,20.0,,9.0,2.0,11.0,2.0,1.0,24.0,,3.0,2.0,,5.0,2.0,7.0,,,8.0,,4.0,,8.0,,1.0,15.0,1.0,7.0,1.0,17.0,35.0,,0.09090909090909091,0.09090909090909091,0.4782608695652174,0.45454545454545453,0.5,0.5416666666666666,0.625,0.6071428571428571,,,,26.143790849673202,1.0,,,0.07407407407407407,0.1875,0.11627906976744186,0.07692307692307693,,0.1111111111111111,,0.5,0.28,0.7142857142857143,0.7142857142857143,0.2,0.2,0.44,0.45454545454545453,0.45454545454545453,,0.16666666666666666,0.5,0.36,0.46625399999999995,0.4476,0.41940416666666663,0.22580645161290322,0.2413793103448276,0.425,10.647826086956524,0.26119402985074625,,,1.0,,2.0,,,,8.0,,2.0,1.0,,1.0,,,,,,,,,,,1.0,0.5,0.5,0.03773584905660377,,0.03278688524590164,0.05555555555555555,,0.047619047619047616,,0.07692307692307693,,,,0.05,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,3.0,2.0,1.0,4.0,1.0,1.0,0.5,1.0,0.5,0.08,0.2,0.2,0.08,0.5,0.5,1.0,0.5,0.08333333333333333,1.0,0.5,26.25,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,
1733,1610612737,Al Harrington,Al Harrington,1733,ATL,358.0,6,-3.0,13.0,12,4.0,5.0,2.0,25,1.0,4,1.0,2.0,,,1.0,1.0,5,,2.0,14,1.0,1.0,3.0,,2.0,2.0,,,1.0,,1.0,,1.0,2.0,,,2.0,,2.0,,2.0,1.0,,,1.0,,,1.0,,,,,,,2.0,4.0,,1.0,1.0,0.2,0.3333333333333333,0.2,0.3333333333333333,0.2,0.3333333333333333,,,,40.0,,,,0.6666666666666666,,0.6666666666666666,1.0,1.0,,,,0.8,0.25,0.25,1.0,,0.2,,,,0.6666666666666666,0.5,0.8,0.5294800000000001,0.5178,0.5182333333333333,,,1.0,3.8200000000000003,0.3076923076923077,,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,
2764,1610612737,Donta Smith,Donta Smith,2764,ATL,2163.0,36,15.0,73.0,74,16.0,38.0,10.0,147,2.0,3,,,3.0,1.0,3.0,4.0,9,3.0,14.0,65,,,,1.0,1.0,6.0,2.0,,4.0,,4.0,,3.0,8.0,,1.0,2.0,,3.0,,3.0,4.0,3.0,1.0,,,,1.0,3.0,3.0,6.0,,3.0,,1.0,16.0,,0.75,0.75,0.4444444444444444,,0.5,,0.5,0.5,,,,17.647058823529413,1.0,,,0.1,0.1,0.1,,,0.2,,1.0,0.2727272727272727,0.6666666666666666,0.6666666666666666,0.5,0.2727272727272727,0.2727272727272727,0.3333333333333333,0.3333333333333333,1.0,,,0.45454545454545453,0.46571818181818175,,,0.21428571428571427,0.25,0.07142857142857142,8.833333333333334,0.2191780821917808,,,,1.0,1.0,,,,1.0,,,,1.0,,,,,,,,,,,,,,0.5,,,,,,,,,,,,0.07142857142857142,1.0,1.0,2.0,,,,1.0,2.0,,,,3.0,2.0,1.0,1.0,,1.0,0.5,,0.5,0.18181818181818182,0.3333333333333333,0.3333333333333333,0.18181818181818182,0.5,0.5,1.0,,,,0.5,24.5,1.0,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,
339,1610612737,Tom Gugliotta,Tom Gugliotta,339,ATL,1501.0,25,8.0,48.0,48,7.0,17.0,5.0,96,,1,,,1.0,5.0,6.0,5.0,8,,13.0,53,,,,,,10.0,,,,,,,,,,1.0,,,1.0,1.0,2.0,1.0,1.0,,1.0,,,1.0,2.0,2.0,,,,,,7.0,,1.0,1.0,0.625,,0.65,,0.65,,,,,20.37037037037037,,,,,0.125,0.07142857142857142,,,,0.16666666666666666,,0.1,,,,0.1,0.6,0.8333333333333334,0.8333333333333334,1.0,,,0.3,0.43349000000000004,,0.6099,,,,13.4375,0.14583333333333334,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,0.3333333333333333,0.06666666666666667,,,,0.5,,,,,,,1.0,2.0,,,1.0,1.0,2.0,,,1.0,3.0,2.0,1.0,,1.0,1.0,0.5,,0.5,0.2,,,0.2,0.5,0.5,1.0,,1.0,,0.5,26.450000000000003,,1.0,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,
2564,1610612737,Boris Diaw,Boris Diaw,2564,ATL,2667.0,44,-15.0,84.0,87,20.0,45.0,15.0,171,3.0,5,,,5.0,1.0,5.0,8.0,15,3.0,19.0,104,3.0,2.0,4.0,2.0,6.0,6.0,10.0,,5.0,3.0,8.0,2.0,4.0,19.0,,,3.0,1.0,4.0,1.0,5.0,1.0,1.0,2.0,1.0,,,3.0,1.0,3.0,4.0,,2.0,,6.0,20.0,,0.375,0.375,0.5333333333333333,0.5,0.47058823529411764,0.5,0.5,0.6,,,,21.782178217821784,0.6666666666666666,0.25,,0.125,,0.09375,0.125,,0.18181818181818182,,,0.29411764705882354,0.6,0.6,0.3333333333333333,0.29411764705882354,0.29411764705882354,0.2,0.2,,,,0.4117647058823529,0.4745617647058824,0.46325000000000005,0.3618,0.10526315789473684,0.11764705882352941,0.3157894736842105,8.153333333333334,0.23809523809523808,1.0,2.0,1.0,,2.0,,1.0,,1.0,1.0,,,,,,,,,,,,,,,0.3333333333333333,0.3333333333333333,0.3333333333333333,,0.2,0.023809523809523808,,,,,,,0.6666666666666666,0.5,0.10526315789473684,4.0,,2.0,,,,,2.0,,,,,2.0,,2.0,1.0,,,,,0.11764705882352941,0.8,0.8,0.11764705882352941,,,,,,,,24.95,0.5,1.0,0.25,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,
2735,1610612737,Josh Childress,Josh Childress,2735,ATL,6677.0,111,-39.0,216.0,215,64.0,84.0,29.0,431,11.0,23,4.0,7.0,2.0,2.0,11.0,13.0,36,14.0,43.0,258,3.0,4.0,11.0,2.0,10.0,22.0,4.0,4.0,7.0,3.0,10.0,1.0,4.0,23.0,1.0,2.0,7.0,1.0,10.0,6.0,16.0,5.0,5.0,2.0,2.0,,,4.0,3.0,5.0,17.0,1.0,8.0,1.0,10.0,64.0,1.0,0.8461538461538461,0.8461538461538461,0.3611111111111111,0.36363636363636365,0.3815789473684211,0.36363636363636365,0.4673913043478261,0.38461538461538464,0.1111111111111111,0.13043478260869565,,19.762845849802375,0.5,0.125,0.125,0.1320754716981132,0.07692307692307693,0.11392405063291139,0.047619047619047616,0.3333333333333333,0.13043478260869565,0.058823529411764705,0.1111111111111111,0.6052631578947368,0.4782608695652174,0.55,0.9090909090909091,0.05263157894736842,0.2894736842105263,0.18181818181818182,0.2,0.5,0.6363636363636364,0.5714285714285714,0.6578947368421053,0.5244289473684212,0.4926333333333333,0.5443818181818183,0.17777777777777778,0.18604651162790697,0.23255813953488372,5.9444444444444455,0.2962962962962963,,3.0,,,,,2.0,1.0,2.0,1.0,4.0,,,1.0,,,1.0,1.0,,,1.0,,,,,,,0.042105263157894736,0.1,0.047619047619047616,,0.08,0.04878048780487805,,,,1.0,,,,,,,,,1.0,2.0,,,,3.0,,,2.0,,1.0,0.5,,0.5,0.05263157894736842,,,,,,,,,,,23.7,,1.0,0.25,1.0,2.0,0.09090909090909091,0.05263157894736842,0.5,0.5,1.0,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,
2746,1610612737,Josh Smith,Josh Smith,2746,ATL,5281.0,88,-17.0,175.0,176,43.0,64.0,22.0,351,5.0,8,2.0,3.0,6.0,5.0,11.0,11.0,25,11.0,36.0,208,3.0,4.0,8.0,4.0,12.0,10.0,12.0,,9.0,1.0,10.0,,4.0,21.0,1.0,9.0,12.0,,21.0,5.0,26.0,1.0,1.0,6.0,3.0,1.0,,9.0,2.0,5.0,12.0,,6.0,,12.0,43.0,,0.45454545454545453,0.5555555555555556,0.44,0.5,0.4032258064516129,0.4444444444444444,0.4864864864864865,0.5454545454545454,,,,23.0,0.6666666666666666,,0.14285714285714285,0.24,0.391304347826087,0.2876712328767123,0.29411764705882354,0.2222222222222222,0.20833333333333334,0.5,0.14285714285714285,0.25806451612903225,0.625,0.625,0.4,0.1935483870967742,0.3548387096774194,0.45454545454545453,0.45454545454545453,0.6,0.3333333333333333,0.6666666666666666,0.45161290322580644,0.4758416666666666,0.5398666666666666,0.476075,0.16216216216216217,0.1935483870967742,0.3333333333333333,10.184,0.24571428571428572,2.0,2.0,3.0,4.0,10.0,4.0,1.0,2.0,3.0,,4.0,2.0,,2.0,,1.0,9.0,9.0,,,9.0,6.0,,,1.0,1.0,1.0,0.057971014492753624,,0.05128205128205128,0.043478260869565216,0.11764705882352941,0.034482758620689655,,0.1111111111111111,0.6666666666666666,0.6666666666666666,1.0,0.2777777777777778,1.0,,2.0,,,1.0,1.0,6.0,,,1.0,3.0,1.0,,5.0,,1.0,0.16666666666666666,,0.2,0.1935483870967742,0.16666666666666666,0.16666666666666666,0.06451612903225806,,,,,0.1111111111111111,,,27.316666666666666,,1.0,,1.0,4.0,,0.12903225806451613,0.25,0.25,1.0,1.0,1.0,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,
960,1610612737,Tony Delk,Tony Delk,960,ATL,2660.0,44,,83.0,82,32.0,45.0,8.0,165,4.0,5,1.0,2.0,5.0,3.0,5.0,7.0,15,1.0,36.0,95,2.0,3.0,8.0,1.0,16.0,6.0,8.0,1.0,7.0,,7.0,,3.0,14.0,,2.0,2.0,,4.0,,4.0,3.0,1.0,,1.0,,1.0,1.0,1.0,5.0,4.0,1.0,1.0,,16.0,32.0,2.0,0.42857142857142855,0.42857142857142855,0.4666666666666667,0.375,0.7,0.625,0.6923076923076923,0.6153846153846154,0.06666666666666667,,0.2,28.72340425531915,,,,0.08,0.25,0.12121212121212122,,0.1111111111111111,0.08333333333333333,0.25,0.25,0.2,0.8,0.8,,0.2,0.2,0.6,0.6,1.0,0.16666666666666666,0.5,0.6,0.500654,0.3834,0.46526666666666666,0.07692307692307693,0.06666666666666667,0.4444444444444444,8.973333333333333,0.3855421686746988,1.0,1.0,1.0,,5.0,,,,4.0,,,,2.0,,1.0,,,,,,,,,,0.5,0.8333333333333334,0.8333333333333334,,,,,,,,,,0.3333333333333333,1.0,0.1388888888888889,,6.0,9.0,1.0,2.0,3.0,7.0,10.0,1.0,3.0,4.0,21.0,9.0,6.0,,,1.0,0.7,0.75,0.7,0.4,,,0.36,0.6666666666666666,0.6666666666666666,1.0,0.3333333333333333,0.25,0.6666666666666666,0.6666666666666666,25.160000000000004,,,,1.0,1.0,,0.04,1.0,1.0,1.0,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.08333333333333333,1.0,0.09090909090909091,,True,,,,,,,,,,,,,,,,,,,
