EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,Fg3aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,Offensive Fouls,FTA,2pt And 1 Free Throw Trips,Technical Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,Blocked3s,BlockedArc3,BlockedAtRim,Blocks,RecoveredBlocks,Defensive 3 Seconds Violations,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG3APctBlocked,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,LongMidRangePctBlocked,Corner3PctBlocked,Arc3PctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceArc3Frequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,SecondChanceCorner3FGM,SecondChanceCorner3FGA,SecondChanceArc3FGM,SecondChanceFG3M,PtsUnassisted3s,ShortMidRangeAssists,SelfOReb,BadPassOutOfBoundsTurnovers,BlockedLongMidRange,BlockedShortMidRange,SecondChanceFg3Pct,DefCorner3ReboundPct,SelfORebPct,ShortMidRangePctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,HeaveAttempts,StepOutOfBoundsTurnovers,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,FTOffRebounds,FoulsDrawn,Offensive Fouls Drawn,3SecondViolations,OffFTReboundPct,DefensiveGoaltends,on,Clear Path Fouls,OffensiveGoaltends,BlockedCorner3,3pt And 1 Free Throw Trips
1506,1610612754,Austin Croshere,Austin Croshere,1506,IND,21400.0,357,7,643,643,233,233,92.0,1286,18.0,32.0,3.0,6.0,5.0,10.0,1.0,10.0,8.0,28.0,2.0,8.0,1.0,2.0,7.0,26.0,4.0,2.0,6.0,27.0,70,9.0,34.0,42.0,123.0,674,6.0,9.0,4.0,12.0,24.0,8.0,24.0,3.0,8.0,20.0,45.0,40.0,14.0,27.0,4.0,26.0,7.0,8.0,2.0,8.0,7.0,15.0,4.0,3.0,4.0,4.0,37.0,2.0,13.0,5.0,43.0,4.0,52.0,15.0,67.0,7.0,6.0,1.0,6.0,3.0,8.0,2.0,3.0,2.0,14.0,1.0,4.0,14.0,25.0,4.0,4.0,46.0,3.0,5.0,16.0,6.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,45.0,233,4.0,0.7407407407407407,0.8,1.0,0.2647058823529412,0.375,0.2647058823529412,0.38571428571428573,0.6666666666666666,0.3333333333333333,0.3894230769230769,0.46153846153846156,0.390625,0.483739837398374,0.631578947368421,0.524390243902439,0.3269230769230769,0.058823529411764705,0.11428571428571428,0.1875,0.1,0.03571428571428571,0.125,0.038461538461538464,18.21808510638298,0.42857142857142855,0.13333333333333333,0.18143459915611815,0.05531914893617021,0.1111111111111111,0.018691588785046728,0.1702127659574468,0.043859649122807015,0.07246376811594203,0.06557377049180328,0.0380952380952381,0.013513513513513514,0.030303030303030304,0.16901408450704225,0.14285714285714285,0.20512820512820512,0.13513513513513514,1.0,0.3076923076923077,0.5625,0.6923076923076923,0.7222222222222222,0.09615384615384616,0.1,0.1111111111111111,0.2692307692307692,0.2857142857142857,0.2962962962962963,0.875,0.07692307692307693,0.25,0.2857142857142857,1.0,0.25,0.2692307692307692,0.28,1.0,0.46153846153846156,0.5,0.6666666666666666,0.3076923076923077,0.3125,0.5,0.0625,0.5,0.1875,0.3333333333333333,0.6346153846153846,0.2692307692307692,0.48450480769230764,0.5383041666666667,0.4627343749999999,0.13675213675213677,0.1927710843373494,0.1951219512195122,0.36585365853658536,9.392857142857144,24.852941176470587,0.36236391912908245,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,
1533,1610612754,Anthony Johnson,Anthony Johnson,1533,IND,47261.0,788,112,1405,1417,405,404,176.0,2822,22.0,44.0,3.0,4.0,10.0,14.0,21.0,56.0,27.0,74.0,8.0,14.0,5.0,6.0,13.0,38.0,4.0,2.0,19.0,70.0,174,21.0,52.0,38.0,241.0,1400,9.0,15.0,7.0,1.0,31.0,29.0,46.0,7.0,25.0,16.0,95.0,46.0,94.0,45.0,2.0,38.0,13.0,12.0,,103.0,41.0,144.0,26.0,15.0,49.0,42.0,329.0,3.0,9.0,9.0,51.0,2.0,62.0,12.0,74.0,26.0,13.0,13.0,28.0,24.0,13.0,2.0,4.0,1.0,41.0,2.0,9.0,20.0,65.0,2.0,5.0,50.0,3.0,1.0,18.0,8.0,5.0,1.0,1.0,3.0,6.0,3.0,,95.0,405,6.0,0.32857142857142857,0.3333333333333333,0.7142857142857143,0.40384615384615385,0.28,0.40384615384615385,0.40229885057471265,0.6,0.6304347826086957,0.4491150442477876,0.6818181818181818,0.5563380281690141,0.4839357429718876,0.6458333333333334,0.59375,0.23008849557522124,,0.06896551724137931,0.20454545454545456,0.05357142857142857,,,,18.102372034956304,0.6829268292682927,0.03508771929824561,0.08443708609271523,0.01818181818181818,0.07692307692307693,0.01694915254237288,0.08321775312066575,0.017857142857142856,0.008064516129032258,0.02127659574468085,0.021739130434782608,0.014925373134328358,0.023255813953488372,0.06666666666666667,0.06626506024096386,0.1111111111111111,0.07777777777777778,0.5,0.19469026548672566,0.5,0.6285714285714286,0.09090909090909091,0.24778761061946902,0.375,0.39622641509433965,0.3274336283185841,0.36486486486486486,0.36486486486486486,0.6666666666666666,0.061946902654867256,0.5714285714285714,0.5714285714285714,0.75,0.168141592920354,0.34210526315789475,0.34210526315789475,0.6923076923076923,0.18181818181818182,0.75,,0.18181818181818182,0.19718309859154928,0.7142857142857143,0.08450704225352113,0.8333333333333334,0.2676056338028169,0.10526315789473684,0.4247787610619469,0.34210526315789475,0.45568008849557506,0.4768466666666667,0.45116690140845067,0.07468879668049792,0.09523809523809523,0.12863070539419086,0.3941908713692946,10.563218390804598,24.713461538461537,0.28825622775800713,2.0,3.0,2.0,4.0,18.0,12.0,4.0,4.0,1.0,1.0,0.5714285714285714,0.07407407407407407,0.03333333333333333,0.14285714285714285,0.13636363636363635,0.6666666666666666,0.5,0.5,0.5,,,,,,,,,,,True,,,,
1536,1610612754,Stephen Jackson,Stephen Jackson,1536,IND,42370.0,706,104,1275,1277,357,357,176.0,2552,40.0,75.0,8.0,16.0,8.0,17.0,20.0,61.0,32.0,93.0,16.0,34.0,5.0,12.0,26.0,78.0,5.0,7.0,18.0,92.0,229,42.0,112.0,78.0,388.0,1271,11.0,25.0,10.0,5.0,39.0,18.0,54.0,12.0,30.0,22.0,94.0,68.0,116.0,117.0,10.0,74.0,26.0,12.0,1.0,25.0,14.0,39.0,9.0,5.0,13.0,11.0,92.0,4.0,13.0,11.0,59.0,10.0,80.0,17.0,97.0,28.0,21.0,7.0,25.0,14.0,20.0,3.0,11.0,2.0,45.0,2.0,12.0,31.0,65.0,,8.0,96.0,6.0,1.0,43.0,6.0,9.0,,,4.0,9.0,7.0,,94.0,357,8.0,0.3695652173913043,0.39080459770114945,0.9285714285714286,0.375,0.4,0.3888888888888889,0.4017467248908297,0.44,0.3333333333333333,0.45454545454545453,0.4857142857142857,0.42857142857142855,0.5025974025974026,0.5135135135135135,0.4793814432989691,0.3284457478005865,0.008928571428571428,0.05240174672489083,0.12,0.04918032786885246,,,0.01282051282051282,29.054054054054053,0.5555555555555556,0.20408163265306123,0.11174242424242424,0.028199566160520606,0.12222222222222222,0.023121387283236993,0.11326860841423948,0.026813880126182965,0.040983606557377046,0.02962962962962963,0.0196078431372549,0.022900763358778626,0.023809523809523808,0.09202453987730061,0.14864864864864866,0.10138248847926268,0.11428571428571428,0.7777777777777778,0.21994134897360704,0.5333333333333333,0.6060606060606061,0.45,0.17888563049853373,0.32786885245901637,0.3448275862068966,0.2727272727272727,0.34408602150537637,0.34408602150537637,0.34375,0.09970674486803519,0.47058823529411764,0.47058823529411764,0.9375,0.2287390029325513,0.3333333333333333,0.33766233766233766,0.9230769230769231,0.45714285714285713,0.5,0.25,0.14285714285714285,0.20238095238095238,0.47058823529411764,0.14285714285714285,0.4166666666666667,0.21428571428571427,0.3888888888888889,0.5483870967741935,0.35135135135135137,0.48352967359050447,0.5430884615384616,0.47017987804878036,0.11609498680738786,0.16165413533834586,0.10051546391752578,0.2422680412371134,10.252838427947596,26.20357142857143,0.28,2.0,5.0,2.0,4.0,9.0,1.0,2.0,4.0,1.0,4.0,0.4,0.15,0.010582010582010581,0.25,0.14285714285714285,0.4,1.0,0.4,1.0,4.0,1.0,1.0,0.008849557522123894,,,,,,,True,,,,
1902,1610612754,Jeff Foster,Jeff Foster,1902,IND,96203.0,1603,209,2895,2919,789,787,378.0,5814,147.0,231.0,67.0,104.0,35.0,59.0,9.0,37.0,12.0,51.0,,1.0,,,,4.0,1.0,,2.0,168.0,319,,5.0,90.0,426.0,2894,70.0,119.0,1.0,27.0,167.0,40.0,84.0,,2.0,31.0,111.0,192.0,144.0,,122.0,2.0,,27.0,,24.0,19.0,43.0,15.0,4.0,11.0,9.0,105.0,47.0,149.0,47.0,263.0,35.0,345.0,205.0,550.0,46.0,28.0,18.0,23.0,14.0,32.0,4.0,9.0,1.0,55.0,9.0,12.0,87.0,186.0,34.0,20.0,142.0,18.0,,70.0,10.0,12.0,,,9.0,12.0,7.0,3.0,111.0,789,21.0,0.5714285714285714,0.897196261682243,,,,,0.5266457680250783,0.5882352941176471,0.47619047619047616,0.5185185185185185,0.5833333333333334,0.46511627906976744,0.5518134715025906,0.6007194244604317,0.5235849056603774,0.015432098765432098,,0.08463949843260188,0.09090909090909091,0.16216216216216217,,,,13.21546299071022,0.41818181818181815,0.29914529914529914,0.2247863247863248,0.14368370298939248,0.19831223628691982,0.12771739130434784,0.22032693674484718,0.13950177935943062,0.17049180327868851,0.15824915824915825,0.11494252873563218,0.10830324909747292,0.18681318681318682,0.20270270270270271,0.27419354838709675,0.21020408163265306,0.19101123595505617,0.5833333333333334,0.7129629629629629,0.6363636363636364,0.7,0.5374149659863946,0.11419753086419752,0.24324324324324326,0.2903225806451613,0.1574074074074074,0.23529411764705882,0.23529411764705882,1.0,0.0030864197530864196,,,,0.012345679012345678,,,,0.8666666666666667,0.6442307692307693,0.07462686567164178,0.008333333333333333,0.686046511627907,0.5932203389830508,,,0.023255813953488372,,0.7283950617283951,,0.5136431677018631,0.5296881188118814,0.5111666666666668,0.18617021276595744,0.18867924528301888,0.392018779342723,0.2605633802816901,4.350783699059563,39.28,0.27253886010362693,,,,,,4.0,17.0,4.0,,3.0,,0.22033898305084745,0.13709677419354838,0.5555555555555556,,,,,,2.0,,,,9.0,1.0,1.0,2.0,0.10588235294117647,,True,,,,
2109,1610612754,Eddie Gill,Eddie Gill,2109,IND,15485.0,258,5,450,467,172,174,62.0,917,2.0,8.0,,3.0,1.0,2.0,2.0,6.0,1.0,9.0,8.0,17.0,1.0,4.0,6.0,28.0,2.0,3.0,13.0,5.0,23,14.0,45.0,28.0,80.0,445,,3.0,4.0,,3.0,2.0,7.0,4.0,17.0,15.0,31.0,4.0,6.0,39.0,,27.0,6.0,4.0,1.0,16.0,9.0,25.0,3.0,6.0,6.0,7.0,59.0,,4.0,8.0,17.0,3.0,28.0,4.0,32.0,17.0,9.0,8.0,11.0,8.0,5.0,,3.0,,16.0,,6.0,11.0,29.0,,3.0,29.0,,,7.0,6.0,,,,,,,,31.0,172,2.0,0.4,0.4,0.9285714285714286,0.3111111111111111,0.23529411764705882,0.3181818181818182,0.21739130434782608,,0.2857142857142857,0.38235294117647056,0.21428571428571427,0.3333333333333333,0.4878048780487805,0.21428571428571427,0.484375,0.6617647058823529,0.022222222222222223,0.17391304347826086,0.25,0.16666666666666666,0.1111111111111111,0.058823529411764705,,18.773946360153257,0.6875,0.14285714285714285,0.09883720930232558,0.025477707006369428,0.23529411764705882,,0.12135922330097088,0.017543859649122806,0.041666666666666664,0.02702702702702703,0.013888888888888888,,,0.05172413793103448,0.08571428571428572,0.13924050632911392,0.26666666666666666,,0.11764705882352941,0.25,0.3333333333333333,,0.08823529411764706,0.3333333333333333,0.4,0.1323529411764706,0.1111111111111111,0.125,1.0,0.25,0.47058823529411764,0.5,1.0,0.4117647058823529,0.21428571428571427,0.21428571428571427,0.8333333333333334,0.42857142857142855,,,0.2857142857142857,0.08333333333333333,0.5,0.16666666666666666,0.25,0.5416666666666666,0.23076923076923078,0.7794117647058824,0.2222222222222222,0.48654402985074624,0.576525,0.46151521739130436,0.10526315789473684,0.23333333333333334,0.0375,0.3875,10.113043478260868,25.55333333333333,0.38222222222222224,,2.0,1.0,1.0,3.0,3.0,,2.0,,,0.25,,,0.5,0.2857142857142857,,,0.5,1.0,1.0,,1.0,0.021739130434782608,,,,,,,True,,,,
2410,1610612754,Fred Jones,Fred Jones,2410,IND,45483.0,758,47,1363,1378,525,545,182.0,2741,33.0,58.0,3.0,6.0,11.0,17.0,10.0,27.0,23.0,53.0,5.0,11.0,,2.0,15.0,43.0,5.0,7.0,19.0,66.0,138,20.0,54.0,66.0,258.0,1377,3.0,11.0,6.0,4.0,19.0,20.0,41.0,7.0,21.0,39.0,100.0,20.0,112.0,54.0,2.0,43.0,15.0,14.0,1.0,44.0,29.0,73.0,14.0,15.0,17.0,23.0,175.0,5.0,8.0,12.0,45.0,7.0,64.0,14.0,78.0,24.0,17.0,7.0,26.0,14.0,8.0,,12.0,1.0,34.0,5.0,13.0,33.0,58.0,2.0,4.0,78.0,2.0,,19.0,15.0,6.0,,,4.0,6.0,4.0,1.0,100.0,525,6.0,0.15151515151515152,0.15384615384615385,0.9,0.37037037037037035,0.3333333333333333,0.37037037037037035,0.4782608695652174,0.2727272727272727,0.4878048780487805,0.5,0.4411764705882353,0.49193548387096775,0.5657894736842105,0.5,0.5882352941176471,0.28125,0.018518518518518517,0.10144927536231885,0.1896551724137931,0.1111111111111111,,,0.023255813953488372,16.603295310519645,0.7647058823529411,0.09859154929577464,0.08928571428571429,0.016293279022403257,0.10714285714285714,0.026041666666666668,0.09253246753246754,0.01903367496339678,0.03680981595092025,0.007874015748031496,0.004975124378109453,0.02877697841726619,0.018867924528301886,0.0625,0.07092198581560284,0.12315270935960591,0.11904761904761904,0.6666666666666666,0.3020833333333333,0.5689655172413793,0.7021276595744681,0.15151515151515152,0.140625,0.37037037037037035,0.4166666666666667,0.2760416666666667,0.4339622641509434,0.4339622641509434,0.13043478260869565,0.057291666666666664,0.45454545454545453,0.45454545454545453,1.0,0.22395833333333334,0.3488372093023256,0.35714285714285715,0.8666666666666667,0.35294117647058826,0.5,,0.29411764705882354,0.27419354838709675,0.6470588235294118,0.03225806451612903,,0.3064516129032258,0.3684210526315789,0.5833333333333334,0.3488372093023256,0.4747602094240838,0.48629166666666673,0.4767927419354837,0.107981220657277,0.12258064516129032,0.07364341085271318,0.3875968992248062,9.135507246376806,25.105555555555558,0.38517975055025677,1.0,1.0,2.0,3.0,6.0,4.0,,,1.0,1.0,0.5,0.07142857142857142,,0.2,0.058823529411764705,1.0,1.0,0.4,1.0,,2.0,4.0,0.06896551724137931,1.0,,,,0.019230769230769232,,True,,,,
2592,1610612754,James Jones,James Jones,2592,IND,28777.0,480,68,847,871,189,184,102.0,1718,4.0,7.0,1.0,2.0,1.0,1.0,1.0,6.0,17.0,44.0,10.0,18.0,6.0,7.0,12.0,31.0,,6.0,10.0,22.0,57,22.0,49.0,9.0,119.0,831,4.0,7.0,,,8.0,5.0,10.0,12.0,17.0,4.0,50.0,26.0,18.0,60.0,2.0,31.0,12.0,,,14.0,10.0,24.0,2.0,8.0,6.0,7.0,58.0,4.0,7.0,6.0,34.0,7.0,47.0,11.0,58.0,13.0,11.0,2.0,9.0,9.0,7.0,,,,16.0,2.0,6.0,24.0,46.0,2.0,2.0,10.0,,,3.0,2.0,13.0,,,10.0,13.0,7.0,,50.0,189,1.0,0.5909090909090909,0.6190476190476191,0.9090909090909091,0.4489795918367347,0.7058823529411765,0.4489795918367347,0.38596491228070173,0.5714285714285714,0.5,0.5188679245283019,0.5714285714285714,0.8518518518518519,0.536036036036036,0.5714285714285714,0.8620689655172413,0.46226415094339623,,,,,,,,13.229166666666668,0.5625,0.21875,0.09686609686609686,0.023411371237458192,0.07058823529411765,0.039603960396039604,0.09174311926605505,0.0275,0.023255813953488372,0.012195121951219513,0.030534351145038167,0.03896103896103896,0.041666666666666664,0.09090909090909091,0.14634146341463414,0.07432432432432433,0.06060606060606061,0.5384615384615384,0.0660377358490566,0.5714285714285714,0.5714285714285714,0.5,0.05660377358490566,0.16666666666666666,0.16666666666666666,0.41509433962264153,0.38636363636363635,0.38636363636363635,0.5882352941176471,0.16981132075471697,0.5555555555555556,0.5555555555555556,1.0,0.29245283018867924,0.3870967741935484,0.3870967741935484,0.8333333333333334,0.2857142857142857,0.5,,,0.037037037037037035,1.0,0.25925925925925924,0.8571428571428571,0.37037037037037035,0.6,0.5283018867924528,0.3870967741935484,0.4643306603773583,0.36725,0.4535888888888888,0.027522935779816515,0.05,0.06722689075630252,0.42016806722689076,15.147368421052631,24.669387755102044,0.2231404958677686,,,,,6.0,1.0,,2.0,,3.0,,0.10526315789473684,,1.0,,,,,,,3.0,,,,,,,,,True,,,,
397,1610612754,Reggie Miller,Reggie Miller,397,IND,72078.0,1201,212,2197,2201,527,502,289.0,4398,16.0,24.0,1.0,3.0,4.0,6.0,23.0,35.0,85.0,182.0,20.0,51.0,3.0,17.0,35.0,123.0,13.0,3.0,23.0,124.0,241,55.0,174.0,147.0,560.0,2201,11.0,18.0,22.0,5.0,48.0,30.0,57.0,6.0,40.0,84.0,162.0,166.0,82.0,159.0,2.0,122.0,35.0,4.0,2.0,62.0,19.0,81.0,14.0,5.0,29.0,21.0,181.0,4.0,7.0,18.0,57.0,2.0,77.0,11.0,88.0,20.0,13.0,7.0,27.0,22.0,26.0,2.0,5.0,2.0,53.0,2.0,10.0,19.0,70.0,1.0,11.0,158.0,3.0,24.0,30.0,34.0,3.0,,,1.0,3.0,2.0,1.0,162.0,527,14.0,0.6693548387096774,0.6747967479674797,0.9636363636363636,0.3160919540229885,0.15,0.3179190751445087,0.5145228215767634,0.6111111111111112,0.5263157894736842,0.4975903614457831,0.5375,0.4020618556701031,0.5636743215031316,0.5595238095238095,0.5661764705882353,0.41927710843373495,0.011494252873563218,0.016597510373443983,0.041666666666666664,0.05714285714285714,0.005494505494505495,,0.016260162601626018,20.9137455691217,0.5094339622641509,0.02564102564102564,0.06263736263736264,0.008985879332477536,0.0989010989010989,0.01444043321299639,0.06868131868131869,0.010416666666666666,0.017316017316017316,,0.009404388714733543,0.013888888888888888,0.01639344262295082,0.034482758620689655,0.06995884773662552,0.07957559681697612,0.09090909090909091,0.6666666666666666,0.05783132530120482,0.6666666666666666,0.6956521739130435,0.75,0.08433734939759036,0.6571428571428571,0.696969696969697,0.43855421686746987,0.46703296703296704,0.4696132596685083,0.6941176470588235,0.12289156626506025,0.39215686274509803,0.39215686274509803,1.0,0.2963855421686747,0.2845528455284553,0.2892561983471074,0.9428571428571428,0.075,0.3333333333333333,,0.325,0.061855670103092786,0.6666666666666666,0.17525773195876287,0.17647058823529413,0.23711340206185566,0.13043478260869565,0.4771084337349398,0.28688524590163933,0.47414358353510877,0.49200740740740734,0.4619847368421053,0.07415730337078652,0.11194029850746269,0.08571428571428572,0.2892857142857143,15.478838174273859,25.05287356321839,0.23987255348202094,3.0,9.0,4.0,7.0,6.0,12.0,1.0,9.0,1.0,1.0,0.3181818181818182,0.12,0.004405286343612335,0.5217391304347826,0.225,0.3333333333333333,1.0,0.3076923076923077,1.0,1.0,2.0,3.0,0.01694915254237288,,,,,,,True,,,,
1762,1610612754,Tremaine Fowlkes,Tremaine Fowlkes,1762,IND,151.0,3,-2,4,5,1,4,,9,,,,,,,,,,2.0,,,,,,,,,,,2,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,50.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,0.3643,,,,,,,17.45,,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,
905,1610612754,Dale Davis,Dale Davis,905,IND,16344.0,272,87,491,490,107,98,66.0,981,20.0,32.0,8.0,16.0,4.0,8.0,3.0,15.0,1.0,3.0,,,,,,,,,,24.0,50,,,15.0,63.0,466,8.0,16.0,,3.0,19.0,5.0,11.0,,,7.0,17.0,32.0,16.0,,12.0,,,4.0,,7.0,4.0,11.0,3.0,1.0,2.0,4.0,26.0,11.0,23.0,4.0,49.0,6.0,59.0,34.0,93.0,12.0,8.0,4.0,5.0,1.0,7.0,1.0,4.0,,12.0,3.0,3.0,17.0,32.0,3.0,2.0,25.0,1.0,,10.0,3.0,14.0,,,10.0,14.0,9.0,,17.0,107,3.0,0.6666666666666666,0.8888888888888888,,,,,0.48,0.5,0.45454545454545453,0.48,0.5,0.45454545454545453,0.5080645161290323,0.4523809523809524,0.5,,,0.08,0.125,,,,,13.028169014084508,0.4166666666666667,0.35294117647058826,0.22072072072072071,0.13690476190476192,0.10526315789473684,0.1774193548387097,0.20384615384615384,0.14782608695652175,0.1590909090909091,0.17391304347826086,0.10256410256410256,0.17307692307692307,0.2,0.2318840579710145,0.18333333333333332,0.23655913978494625,0.06451612903225806,0.6428571428571429,0.64,0.625,0.7142857142857143,0.65,0.3,0.2,0.2,0.06,0.3333333333333333,0.3333333333333333,1.0,,,,,,,,,1.0,0.5,0.125,,0.7272727272727273,0.5,,,,,0.64,,0.5075219999999999,0.5509000000000001,0.5525000000000001,0.1694915254237288,0.1694915254237288,0.30158730158730157,0.2698412698412698,4.064,,0.21792260692464357,,,,,,1.0,2.0,,,4.0,,0.2857142857142857,0.09090909090909091,0.6666666666666666,,,,,,,,,,,,,4.0,,1.0,True,,,,
