EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,FTOffRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,Offensive Fouls,FTA,2pt And 1 Free Throw Trips,Technical Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedLongMidRange,BlockedShortMidRange,Blocks,RecoveredBlocks,3SecondViolations,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,LongMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,OffFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,Travels,PenaltyCorner3FGM,SecondChanceArc3FGM,SecondChanceArc3FGA,PtsUnassisted3s,Blocked3s,BlockedCorner3,DefensiveGoaltends,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Accuracy,Defensive 3 Seconds Violations,StepOutOfBoundsTurnovers,Clear Path Fouls,HeaveAttempts,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,BlockedArc3,Fg3aBlocked,OffensiveGoaltends,FG3APctBlocked,Arc3PctBlocked,on,Corner3PctBlocked,3pt And 1 Free Throw Trips
1723,1610612762,Matt Harpring,Matt Harpring,1723,UTA,64680.0,1078,-149,2037,2034,682,769,288,4071,92,142,29.0,46.0,28.0,47.0,24.0,46,50.0,138.0,1.0,7.0,1.0,1.0,2.0,4.0,11.0,2.0,5.0,166,326,5.0,18.0,103,450,2318,38.0,61.0,1.0,1.0,22.0,101,52.0,101.0,2.0,7.0,66.0,176,246,86,15.0,40.0,11.0,4.0,26,50,6.0,56,5.0,1.0,16.0,6.0,28,118,7.0,78.0,2.0,23.0,67,8.0,98,87.0,185,15.0,27.0,13.0,14.0,35,3.0,19,25,5.0,16.0,60,10.0,15,37,110,9.0,11.0,131,9.0,1.0,50,20.0,4.0,2.0,1.0,1.0,4.0,1.0,1.0,176,682,27,0.7409638554216867,0.8424657534246576,1.0,0.2777777777777778,1.0,0.2857142857142857,0.2777777777777778,0.50920245398773,0.6229508196721312,0.5148514851485149,0.5043604651162791,0.6370967741935484,0.5092592592592593,0.5555555555555556,0.6824324324324325,0.6027397260273972,0.05232558139534884,0.07975460122699386,0.14084507042253522,0.08695652173913043,0.014492753623188406,19.64436917866215,0.5833333333333334,0.1038961038961039,0.02666666666666667,0.10668789808917198,0.09811320754716982,0.11219512195121951,0.06363636363636363,0.10804321728691477,0.09392265193370165,0.13596491228070176,0.08484848484848485,0.08208955223880597,0.058823529411764705,0.08,0.053763440860215055,0.10126582278481013,0.1443661971830986,0.12244897959183673,0.08620689655172414,0.10273972602739725,0.25,0.4127906976744186,0.647887323943662,0.7540983606557377,0.6413043478260869,0.13372093023255813,0.5217391304347826,0.5714285714285714,0.8333333333333334,0.4011627906976744,0.36231884057971014,0.36764705882352944,0.88,0.020348837209302327,0.14285714285714285,0.14285714285714285,1.0,0.03197674418604651,0.36363636363636365,0.36363636363636365,1.0,0.7419354838709677,0.6304347826086957,0.20689655172413793,0.016129032258064516,1.0,1.0,0.4351851851851852,0.5957446808510638,0.018518518518518517,0.046296296296296294,0.4,0.46511627906976744,0.36363636363636365,0.48267979651162785,0.5284227272727272,0.47982916666666664,0.12987012987012986,0.1362397820163488,0.22444444444444445,0.39111111111111113,8.963190184049079,24.377777777777776,0.33480608738340695,,,,,,,,,,,,,,,,,,,,,,,,True,,
1893,1610612762,Aleksandar Radojevic,Aleksandar Radojevic,1893,UTA,5573.0,93,-5,177,177,33,59,17,354,1,7,,4.0,1.0,5.0,1.0,2,2.0,3.0,,,,,,,,,,4,12,,,1,9,179,,4.0,,,1.0,1,1.0,6.0,,,,2,6,2,,,,,2,5,,5,,,2.0,,3,10,1.0,5.0,1.0,1.0,12,2.0,15,7.0,22,1.0,,,,4,1.0,4,6,1.0,,10,1.0,1,14,24,,3.0,2,,,1,,1.0,1.0,,,1.0,1.0,,2,33,2,0.75,0.75,,,,,,0.3333333333333333,,0.16666666666666666,0.3333333333333333,,0.16666666666666666,0.34615384615384615,0.1,0.16666666666666666,,0.16666666666666666,0.2857142857142857,,,11.557788944723619,0.4,0.2,0.16666666666666666,0.21818181818181817,0.07246376811594203,0.0625,0.1,0.18309859154929578,0.0759493670886076,0.15789473684210525,0.1111111111111111,,0.14285714285714285,,0.1875,0.26666666666666666,0.20833333333333334,0.09090909090909091,,0.16666666666666666,1.0,0.5833333333333334,0.14285714285714285,0.2,1.0,0.16666666666666666,0.5,0.5,1.0,0.25,0.6666666666666666,0.6666666666666666,0.5,,,,,,,,,1.0,,,,,,0.8333333333333334,0.2,,,,0.5833333333333334,,0.5021,0.545075,0.5750000000000001,0.07692307692307693,0.07692307692307693,0.1111111111111111,0.2222222222222222,5.183333333333334,,0.1864406779661017,1.0,,,,,,,,,,,,,,,,,,,,,,,True,,
1921,1610612762,Gordan Giricek,Gordan Giricek,1921,UTA,45720.0,762,20,1431,1432,399,433,192,2863,43,74,2.0,4.0,8.0,16.0,25.0,51,56.0,136.0,8.0,15.0,1.0,1.0,5.0,14.0,26.0,,5.0,124,261,22.0,41.0,55,369,1517,11.0,22.0,2.0,3.0,2.0,30,24.0,53.0,3.0,10.0,20.0,77,158,90,63.0,2.0,26.0,14.0,18,63,4.0,67,3.0,1.0,31.0,10.0,22,138,1.0,8.0,,14.0,47,4.0,65,9.0,74,4.0,19.0,11.0,8.0,20,6.0,12,17,1.0,8.0,37,3.0,7,32,80,,2.0,63,9.0,12.0,28,2.0,1.0,1.0,,,2.0,,,77,399,15,0.6370967741935484,0.6422764227642277,0.9545454545454546,0.5365853658536586,0.6666666666666666,0.3,0.5365853658536586,0.47509578544061304,0.5,0.4528301886792453,0.5198675496688742,0.56,0.4523809523809524,0.5572755417956656,0.5769230769230769,0.5211267605633803,0.1357615894039735,0.06896551724137931,0.20270270270270271,0.0196078431372549,0.014705882352941176,21.80496668685645,0.5405405405405406,0.09523809523809523,,0.09418837675350701,0.014109347442680775,0.10294117647058823,0.01694915254237288,0.09606299212598425,0.01437699680511182,0.005988023952095809,0.024193548387096774,0.014492753623188406,0.020833333333333332,,0.07432432432432433,0.09090909090909091,0.1095890410958904,0.11827956989247312,0.06976744186046512,0.029197080291970802,,0.24503311258278146,0.581081081081081,0.7288135593220338,0.6744186046511628,0.16887417218543047,0.49019607843137253,0.5,0.36,0.4503311258278146,0.4117647058823529,0.417910447761194,0.7321428571428571,0.04966887417218543,0.5333333333333333,0.5333333333333333,1.0,0.08609271523178808,0.5384615384615384,0.5384615384615384,0.9285714285714286,0.16,0.5,0.5,0.04,1.0,1.0,0.25396825396825395,0.5,0.07936507936507936,0.07936507936507936,,0.38079470198675497,0.5384615384615384,0.4658948675496691,0.44976400000000005,0.463979365079365,0.08722741433021806,0.1,0.08130081300813008,0.2086720867208672,12.029885057471263,24.299999999999997,0.27882599580712786,5.0,3.0,1.0,2.0,3.0,1.0,1.0,1.0,0.08,0.5,1.0,0.6,,,,,,,,,,,,True,,
2221,1610612762,Raul Lopez,Raul Lopez,2221,UTA,20080.0,335,73,625,623,150,148,74,1248,11,19,2.0,3.0,4.0,5.0,2.0,8,11.0,28.0,1.0,1.0,,,,15.0,34.0,5.0,11.0,24,55,16.0,35.0,9,105,622,4.0,7.0,2.0,2.0,,14,5.0,10.0,5.0,11.0,4.0,29,18,30,30.0,,34.0,15.0,2,68,11.0,79,4.0,7.0,32.0,7.0,29,169,1.0,6.0,,4.0,14,,18,7.0,25,2.0,17.0,6.0,11.0,15,3.0,11,7,1.0,4.0,22,2.0,4,16,49,3.0,1.0,9,,1.0,3,1.0,1.0,,,1.0,1.0,,,29,150,7,0.375,0.375,0.625,0.45714285714285713,1.0,0.45454545454545453,0.45714285714285713,0.43636363636363634,0.5714285714285714,0.5,0.5333333333333333,0.7777777777777778,0.5952380952380952,0.5531914893617021,0.7777777777777778,0.6304347826086957,0.3888888888888889,0.03636363636363636,0.05263157894736842,0.125,,16.45390070921986,0.6818181818181818,,,0.07142857142857142,0.027522935779816515,0.05063291139240506,0.022222222222222223,0.06545454545454546,0.026615969581749048,0.057692307692307696,0.020833333333333332,0.01694915254237288,0.02857142857142857,,0.09615384615384616,0.057692307692307696,0.06521739130434782,0.03333333333333333,0.10526315789473684,0.041666666666666664,,0.2111111111111111,0.5789473684210527,0.6111111111111112,0.36363636363636365,0.08888888888888889,0.25,0.2857142857142857,,0.3111111111111111,0.39285714285714285,0.39285714285714285,0.45454545454545453,0.011111111111111112,1.0,1.0,1.0,0.37777777777777777,0.4411764705882353,0.4411764705882353,0.6,0.3333333333333333,0.6666666666666666,,,,,0.23809523809523808,0.8,,0.5238095238095238,0.45454545454545453,0.6,0.4411764705882353,0.49888111111111105,0.4781611111111112,0.5184690476190477,0.03225806451612903,0.05172413793103448,0.13333333333333333,0.2761904761904762,11.336363636363636,24.737142857142857,0.24,1.0,,2.0,2.0,18.0,,,,0.2222222222222222,1.0,1.0,,1.0,,,,,,,,,,,True,,
2430,1610612762,Carlos Boozer,Carlos Boozer,2430,UTA,106853.0,1781,-101,3360,3359,1040,1222,453,6719,199,303,40.0,72.0,81.0,112.0,74.0,177,88.0,212.0,,,,,,,1.0,,,361,692,,1.0,187,909,3665,55.0,113.0,,,30.0,140,130.0,215.0,,,95.0,355,490,232,,68.0,1.0,,67,123,21.0,144,18.0,3.0,54.0,18.0,51,309,19.0,113.0,9.0,60.0,212,44.0,316,141.0,457,15.0,41.0,22.0,19.0,74,14.0,41,63,6.0,33.0,137,24.0,37,81,179,12.0,30.0,268,26.0,2.0,124,22.0,24.0,15.0,2.0,7.0,24.0,16.0,1.0,355,1040,29,0.6786703601108033,0.7492354740061162,,,,,,0.5216763005780347,0.48672566371681414,0.6046511627906976,0.5209235209235209,0.48672566371681414,0.6046511627906976,0.557810578105781,0.5225563909774437,0.6436363636363637,0.001443001443001443,0.0968208092485549,0.1485148514851485,0.0903954802259887,0.02830188679245283,24.43415637860082,0.5401459854014599,0.3308270676691729,0.08035714285714286,0.19081908190819083,0.08593155893536121,0.17857142857142858,0.1043956043956044,0.18797512093987562,0.08817635270541083,0.09711286089238845,0.09420289855072464,0.07598784194528875,0.07971014492753623,0.18181818181818182,0.16666666666666666,0.21908127208480566,0.19135802469135801,0.17073170731707318,0.2,0.056818181818181816,0.6666666666666666,0.43722943722943725,0.6567656765676567,0.7713178294573644,0.7085427135678392,0.2554112554112554,0.4180790960451977,0.45962732919254656,0.5540540540540541,0.3059163059163059,0.41509433962264153,0.42718446601941745,0.7159090909090909,,,,,0.001443001443001443,,,,0.6371681415929203,0.5555555555555556,0.175,,,,0.5209302325581395,0.7232142857142857,,,,0.43867243867243866,,0.474190331890332,0.494745631067961,0.4934362790697673,0.15676359039190899,0.1569620253164557,0.15401540154015403,0.39053905390539057,7.7187861271676335,24.6,0.30952380952380953,8.0,,,,,,,1.0,,,,,,1.0,1.0,,,,,,,,,True,,
2306,1610612762,Carlos Arroyo,Carlos Arroyo,2306,UTA,37245.0,621,-106,1177,1172,356,410,158,2349,26,44,,2.0,10.0,18.0,6.0,20,38.0,101.0,1.0,2.0,1.0,1.0,,5.0,13.0,4.0,8.0,70,165,6.0,15.0,43,201,1339,4.0,13.0,2.0,2.0,2.0,16,21.0,47.0,4.0,8.0,30.0,84,60,80,9.0,,12.0,5.0,13,122,9.0,131,7.0,2.0,58.0,17.0,47,271,1.0,5.0,,6.0,21,,27,6.0,33,1.0,17.0,6.0,11.0,25,9.0,19,24,2.0,6.0,49,3.0,13,22,62,2.0,5.0,50,2.0,2.0,16,9.0,2.0,2.0,,,3.0,1.0,,84,356,20,0.42857142857142855,0.42857142857142855,0.5,0.4,1.0,0.5,0.42857142857142855,0.42424242424242425,0.3076923076923077,0.44680851063829785,0.4388888888888889,0.4666666666666667,0.4909090909090909,0.49261083743842365,0.47058823529411764,0.5928571428571429,0.08333333333333333,0.07878787878787878,0.20454545454545456,0.15,0.009900990099009901,18.407596785975166,0.5102040816326531,,,0.05483028720626632,0.010040160642570281,0.05357142857142857,0.018867924528301886,0.05454545454545454,0.010889292196007259,0.015151515151515152,,0.011406844106463879,0.027777777777777776,,0.05555555555555555,0.0380952380952381,0.06578947368421052,0.06172839506172839,0.03225806451612903,0.011111111111111112,0.3333333333333333,0.24444444444444444,0.5909090909090909,0.7428571428571429,0.19230769230769232,0.1111111111111111,0.3,0.35294117647058826,0.5,0.5611111111111111,0.37623762376237624,0.38,0.5789473684210527,0.011111111111111112,0.5,0.5,1.0,0.07222222222222222,0.38461538461538464,0.38461538461538464,0.4,0.13333333333333333,,,0.06666666666666667,1.0,1.0,0.32727272727272727,0.5555555555555556,,0.14545454545454545,0.5,0.3277777777777778,0.4166666666666667,0.454836592178771,0.43348666666666674,0.476425,0.08247422680412371,0.0893854748603352,0.07960199004975124,0.417910447761194,12.04545454545455,26.280000000000005,0.30246389124893797,2.0,,1.0,1.0,9.0,1.0,1.0,,0.06666666666666667,1.0,,,,1.0,,1.0,,,,,,,,True,,
1952,1610612762,Raja Bell,Raja Bell,1952,UTA,50906.0,848,-81,1621,1616,532,657,241,3237,30,46,7.0,10.0,8.0,16.0,9.0,32,69.0,170.0,19.0,39.0,3.0,3.0,18.0,11.0,34.0,4.0,11.0,108,248,30.0,73.0,50,356,1789,9.0,24.0,6.0,8.0,1.0,37,27.0,70.0,12.0,29.0,27.0,117,166,50,90.0,10.0,33.0,11.0,12,43,3.0,46,1.0,2.0,17.0,6.0,20,95,2.0,19.0,4.0,15.0,47,5.0,67,25.0,92,6.0,22.0,14.0,8.0,17,6.0,13,23,1.0,4.0,40,1.0,9,39,96,,9.0,67,2.0,1.0,20,14.0,4.0,2.0,1.0,1.0,4.0,1.0,,117,532,25,0.7685185185185185,0.8058252427184466,1.0,0.410958904109589,0.75,0.41379310344827586,0.4166666666666667,0.43548387096774194,0.375,0.38571428571428573,0.4766355140186916,0.5625,0.45454545454545453,0.5028328611898017,0.5606060606060606,0.5043478260869565,0.22741433021806853,0.04838709677419355,0.15217391304347827,0.09375,0.011764705882352941,20.68421052631579,0.425,0.06666666666666667,0.06896551724137931,0.09343936381709742,0.02945736434108527,0.0847457627118644,0.019417475728155338,0.09117647058823529,0.02807486631016043,0.03488372093023256,0.029197080291970802,0.026785714285714284,0.02666666666666667,,0.08974358974358974,0.032520325203252036,0.12946428571428573,0.09701492537313433,0.046511627906976744,0.03592814371257485,0.25,0.14330218068535824,0.6521739130434783,0.7692307692307693,0.5333333333333333,0.09968847352024922,0.28125,0.3103448275862069,0.5555555555555556,0.5295950155763239,0.40588235294117647,0.4107142857142857,0.8985507246376812,0.12149532710280374,0.48717948717948717,0.48717948717948717,1.0,0.1059190031152648,0.3235294117647059,0.3235294117647059,1.0,0.3125,0.7,0.14285714285714285,0.09375,1.0,1.0,0.16161616161616163,0.5,0.18181818181818182,0.1111111111111111,0.36363636363636365,0.3707165109034268,0.3333333333333333,0.46809703125000013,0.49476249999999994,0.47529897959183676,0.058997050147492625,0.07518796992481203,0.10393258426966293,0.32865168539325845,14.518548387096777,24.201369863013696,0.3281924737816163,1.0,8.0,3.0,5.0,,,,,0.15625,0.6,1.0,0.4444444444444444,1.0,2.0,,1.0,,,,,,,,True,,
2693,1610612762,Keith McLeod,Keith McLeod,2693,UTA,28964.0,483,11,918,916,243,327,120,1834,13,31,,1.0,5.0,12.0,3.0,10,34.0,84.0,,,,,,5.0,17.0,3.0,7.0,50,125,5.0,17.0,37,152,963,3.0,4.0,,2.0,2.0,8,18.0,38.0,3.0,7.0,12.0,57,34,66,3.0,,17.0,5.0,4,87,9.0,96,6.0,3.0,40.0,10.0,37,201,,5.0,,8.0,29,1.0,38,5.0,43,1.0,17.0,9.0,8.0,29,5.0,18,13,1.0,11.0,42,1.0,9,24,57,,4.0,49,4.0,,22,3.0,3.0,,,3.0,3.0,3.0,,57,243,14,0.34,0.34,0.2,0.29411764705882354,,0.42857142857142855,0.29411764705882354,0.4,0.75,0.47368421052631576,0.40492957746478875,0.5,0.5,0.4634146341463415,0.5714285714285714,0.5480769230769231,0.11971830985915492,0.032,0.0967741935483871,0.1,,19.507575757575758,0.6904761904761905,0.03125,,0.08841463414634146,0.014005602240896359,0.1,,0.09068627450980392,0.012626262626262626,0.03418803418803419,0.013333333333333334,,,,0.1326530612244898,0.058823529411764705,0.07586206896551724,0.08771929824561403,0.13043478260869565,0.012048192771084338,1.0,0.21830985915492956,0.41935483870967744,0.4642857142857143,0.15384615384615385,0.07042253521126761,0.3,0.3333333333333333,0.3333333333333333,0.5915492957746479,0.40476190476190477,0.40476190476190477,0.4117647058823529,,,,,0.11971830985915492,0.29411764705882354,0.29411764705882354,0.2,0.16666666666666666,,,,,,0.26666666666666666,0.4166666666666667,,0.15555555555555556,0.42857142857142855,0.3380281690140845,0.29411764705882354,0.45517676056338036,0.4931166666666667,0.46426222222222224,0.14285714285714285,0.15384615384615385,0.05263157894736842,0.375,13.630400000000002,25.52941176470588,0.2647058823529412,1.0,,,2.0,12.0,,,,0.3333333333333333,,,,,,,,1.0,0.05555555555555555,,,,,,True,,
458,1610612762,Howard Eisley,Howard Eisley,458,UTA,28348.0,472,-93,884,892,363,453,123,1776,11,31,,3.0,4.0,18.0,2.0,6,26.0,57.0,2.0,2.0,,,,6.0,28.0,,8.0,39,94,8.0,30.0,16,118,1008,5.0,12.0,1.0,3.0,3.0,16,16.0,50.0,,8.0,11.0,43,46,32,24.0,,28.0,6.0,2,73,17.0,90,8.0,9.0,25.0,12.0,36,197,1.0,2.0,,7.0,21,,28,3.0,31,1.0,19.0,8.0,11.0,20,9.0,16,18,2.0,4.0,38,3.0,10,22,56,1.0,3.0,23,1.0,,5,7.0,1.0,,1.0,,1.0,1.0,,43,363,19,0.5897435897435898,0.5897435897435898,1.0,0.26666666666666666,0.3333333333333333,,0.26666666666666666,0.4148936170212766,0.4166666666666667,0.32,0.4112903225806452,0.43333333333333335,0.27586206896551724,0.43703703703703706,0.47058823529411764,0.32575757575757575,0.24193548387096775,0.02127659574468085,0.03225806451612903,0.16666666666666666,,16.747337850919653,0.5263157894736842,,,0.07526881720430108,0.006060606060606061,0.07368421052631578,0.015625,0.0748663101604278,0.007614213197969543,0.018018018018018018,,,0.02040816326530612,,0.07446808510638298,0.06557377049180328,0.08064516129032258,0.08571428571428572,0.04,0.0136986301369863,1.0,0.25,0.3548387096774194,0.36666666666666664,0.5454545454545454,0.04838709677419355,0.3333333333333333,0.4,,0.4596774193548387,0.45614035087719296,0.45614035087719296,0.6538461538461539,0.016129032258064516,1.0,1.0,1.0,0.22580645161290322,0.21428571428571427,0.21428571428571427,1.0,0.2,,,,,,0.3103448275862069,0.2222222222222222,,0.13793103448275862,,0.49193548387096775,0.21428571428571427,0.4452951219512195,0.43803333333333333,0.43869224137931034,0.0390625,0.05102040816326531,0.13559322033898305,0.3644067796610169,12.09042553191489,25.460000000000004,0.4106334841628959,2.0,,1.0,3.0,,,,,0.2,0.3333333333333333,1.0,,,1.0,,,,,,,,,,True,,
2745,1610612762,Kirk Snyder,Kirk Snyder,2745,UTA,15207.0,253,-67,462,472,145,195,43,934,20,33,5.0,7.0,6.0,9.0,,1,7.0,29.0,7.0,12.0,,,5.0,3.0,10.0,1.0,2.0,27,63,10.0,22.0,14,98,543,5.0,11.0,,1.0,1.0,11,7.0,16.0,4.0,7.0,4.0,30,36,18,30.0,10.0,9.0,3.0,5,7,2.0,9,1.0,1.0,2.0,1.0,4,20,2.0,8.0,1.0,5.0,16,1.0,22,11.0,33,2.0,6.0,3.0,3.0,10,2.0,6,11,,4.0,21,1.0,7,22,39,1.0,5.0,22,,,9,2.0,4.0,2.0,1.0,1.0,5.0,3.0,,30,145,8,0.6666666666666666,0.8181818181818182,1.0,0.45454545454545453,,0.5714285714285714,0.47619047619047616,0.42857142857142855,0.45454545454545453,0.4375,0.49411764705882355,0.4166666666666667,0.5652173913043478,0.5104166666666666,0.4230769230769231,0.6,0.25882352941176473,0.07936507936507936,0.15151515151515152,,,22.8515625,0.47619047619047616,0.038461538461538464,0.06666666666666667,0.10126582278481013,0.049689440993788817,0.12195121951219512,0.06666666666666667,0.10552763819095477,0.05235602094240838,0.11764705882352941,,0.023809523809523808,0.08333333333333333,,0.13043478260869565,0.06976744186046512,0.10144927536231885,0.11764705882352941,0.14285714285714285,0.05,0.6,0.38823529411764707,0.6060606060606061,0.7142857142857143,0.6,0.011764705882352941,,,,0.3411764705882353,0.2413793103448276,0.2413793103448276,0.8571428571428571,0.1411764705882353,0.5833333333333334,0.5833333333333334,1.0,0.11764705882352941,0.3,0.3,1.0,0.5833333333333334,0.7142857142857143,,,,,0.391304347826087,0.6666666666666666,0.21739130434782608,0.08695652173913043,0.5,0.6470588235294118,0.3333333333333333,0.5167291666666666,0.510035,0.5125818181818181,0.09574468085106383,0.125,0.11224489795918367,0.30612244897959184,9.611111111111109,25.35,0.31385281385281383,2.0,3.0,,1.0,,1.0,,,0.08333333333333333,,,0.6,,2.0,,1.0,,,1.0,,,,,True,,
