EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,FG2M,FG2A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsPutbacks,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,Offensive Fouls,FTA,2pt And 1 Free Throw Trips,Technical Free Throw Trips,TwoPtShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,OffensiveGoaltends,3SecondViolations,Defensive 3 Seconds Violations,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG2APctBlocked,AtRimPctBlocked,LongMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,PenaltyOffPossPct,Arc3FGA,SecondChanceArc3FGA,FG3A,SecondChanceFG3A,NonHeaveArc3FGA,BadPassOutOfBoundsTurnovers,Travels,NonShootingFoulsDrawn,BlockedLongMidRange,FG3APct,ShortMidRangePctBlocked,Arc3Frequency,SecondChanceArc3Frequency,Avg3ptShotDistance,Corner3FGA,PenaltyCorner3FGA,PenaltyArc3FGA,PenaltyFG3A,Corner3Frequency,PenaltyCorner3Frequency,PenaltyArc3Frequency,Corner3FGM,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,Arc3FGM,PenaltyArc3FGM,FG3M,SecondChanceFG3M,PenaltyFG3M,PtsAssisted3s,NonHeaveArc3FGM,StepOutOfBoundsTurnovers,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,PenaltyCorner3Accuracy,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,PtsUnassisted3s,HeaveAttempts,Fg3aBlocked,FTOffRebounds,DefensiveGoaltends,FG3APctBlocked,Arc3PctBlocked,OffFTReboundPct,SecondChanceArc3FGM,ThreePtShootingFoulsDrawn,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,ThreePtShootingFoulsDrawnPct,Clear Path Fouls,on,Blocked3s,BlockedArc3,3pt And 1 Free Throw Trips,Corner3PctBlocked,BlockedCorner3,HeaveMakes
136,1610612740,P.J. Brown,P.J. Brown,136,NOH,23941.0,399,-76.0,745,741,158.0,213,114,1486,26.0,45.0,12.0,21.0,5.0,7.0,8.0,23.0,14.0,38.0,48.0,106,35.0,131.0,841,14.0,25.0,12.0,40.0,6.0,13.0,6.0,18.0,62.0,34.0,20.0,11.0,26.0,6.0,32.0,4.0,2.0,12.0,2.0,12.0,70.0,14.0,32.0,10.0,56.0,2.0,68.0,46.0,114.0,3.0,6.0,4.0,2.0,7.0,1.0,11.0,1.0,6.0,18.0,1.0,7.0,22.0,44.0,5.0,3.0,41.0,2.0,1.0,21.0,7.0,6.0,1.0,7.0,2.0,1.0,2.0,3.0,18.0,158.0,4.0,0.6458333333333334,0.8157894736842105,0.4528301886792453,0.56,0.4615384615384615,0.4528301886792453,0.56,0.4615384615384615,0.52,0.6451612903225806,0.5,0.1037735849056603,0.2222222222222222,0.0263157894736842,16.21315192743764,0.3888888888888889,0.125,0.20817843866171,0.1049180327868852,0.1886792452830188,0.2028985507246377,0.2049689440993788,0.1229946524064171,0.1176470588235294,0.1282051282051282,0.08,0.2115384615384615,0.1764705882352941,0.2117647058823529,0.2542372881355932,0.184,0.1351351351351351,0.3125,0.0638297872340425,0.2857142857142857,0.4245283018867924,0.5777777777777777,0.7428571428571429,0.6153846153846154,0.2169811320754717,0.3478260869565217,0.3478260869565217,0.375,0.3584905660377358,0.3684210526315789,0.3783783783783784,0.8571428571428571,0.84,0.5714285714285714,0.1666666666666666,0.5384615384615384,0.7142857142857143,0.4245283018867924,0.4647877358490564,0.5485947368421051,0.4894615384615385,0.168,0.168,0.3053435114503817,0.1374045801526717,8.291509433962267,0.2120805369127516,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,
1924,1610612740,Lee Nailon,Lee Nailon,1924,NOH,19618.0,327,-67.0,606,607,125.0,165,88,1213,22.0,40.0,4.0,9.0,4.0,5.0,14.0,33.0,32.0,69.0,68.0,142,14.0,150.0,684,9.0,20.0,2.0,20.0,7.0,18.0,4.0,18.0,102.0,34.0,12.0,8.0,14.0,4.0,18.0,2.0,2.0,11.0,1.0,2.0,40.0,2.0,16.0,3.0,26.0,1.0,30.0,18.0,48.0,4.0,4.0,3.0,1.0,6.0,5.0,7.0,1.0,1.0,13.0,1.0,2.0,14.0,29.0,1.0,2.0,18.0,2.0,2.0,8.0,4.0,1.0,1.0,4.0,4.0,,,,18.0,125.0,3.0,0.75,0.8225806451612904,0.4788732394366197,0.45,0.3888888888888889,0.4755244755244755,0.4285714285714285,0.3888888888888889,0.4933333333333333,0.4545454545454545,0.4047619047619047,0.056338028169014,0.125,0.0144927536231884,22.92545710267229,0.4615384615384615,0.0909090909090909,0.1140350877192982,0.0625,0.0612244897959183,0.0434782608695652,0.1046931407942238,0.0596026490066225,0.1098901098901098,0.03125,0.0396039603960396,0.0526315789473684,,0.1044776119402985,0.0961538461538461,0.128440366972477,0.0277777777777777,0.1538461538461538,0.0606060606060606,1.0,0.2797202797202797,0.55,0.6285714285714286,0.7727272727272727,0.2307692307692307,0.4242424242424242,0.4516129032258064,0.5,0.4825174825174825,0.463768115942029,0.4705882352941176,0.84375,0.4285714285714285,0.4444444444444444,,0.2777777777777778,0.8,0.2867132867132867,0.4464293706293705,0.4784888888888889,0.4320722222222222,0.0536912751677852,0.054054054054054,0.1333333333333333,0.12,10.563380281690142,0.2062706270627062,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,0.0069930069930069,0.0606060606060606,0.0069930069930069,0.0476190476190476,24.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,
2049,1610612740,Speedy Claxton,Speedy Claxton,2049,NOH,8212.0,137,3.0,253,253,61.0,78,31,506,7.0,14.0,1.0,1.0,,3.0,3.0,5.0,4.0,19.0,14.0,38,4.0,32.0,247,2.0,5.0,,4.0,2.0,9.0,3.0,7.0,8.0,20.0,,2.0,21.0,11.0,32.0,6.0,5.0,13.0,3.0,5.0,75.0,,2.0,2.0,7.0,,9.0,2.0,11.0,,9.0,2.0,7.0,4.0,3.0,5.0,1.0,1.0,9.0,,1.0,1.0,11.0,,1.0,12.0,,,6.0,1.0,1.0,,1.0,,,,,7.0,61.0,2.0,0.2857142857142857,0.2857142857142857,0.3684210526315789,0.4,0.2222222222222222,0.3414634146341463,0.4,0.1818181818181818,0.3404255319148936,0.4,0.2692307692307692,0.0526315789473684,0.0714285714285714,0.0526315789473684,19.24398625429553,0.4444444444444444,,0.0729166666666666,0.02,0.0869565217391304,,0.0756302521008403,0.0157480314960629,0.0227272727272727,,0.0256410256410256,,,0.0588235294117647,0.0869565217391304,0.0769230769230769,0.125,,,,0.3414634146341463,0.5,0.5384615384615384,0.2857142857142857,0.1219512195121951,0.6,0.6,0.3333333333333333,0.4634146341463415,0.2105263157894736,0.2222222222222222,0.25,0.2,1.0,,0.2727272727272727,,0.4146341463414634,0.4748243902439024,0.42244,0.4574772727272727,0.1276595744680851,0.1363636363636363,0.125,0.21875,10.176315789473684,0.2411067193675889,2.0,,3.0,,2.0,2.0,1.0,,,0.073170731707317,,0.048780487804878,,25.46666666666667,1.0,1.0,1.0,2.0,0.024390243902439,0.0909090909090909,0.0909090909090909,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,
2418,1610612740,Casey Jacobsen,Casey Jacobsen,2418,NOH,17456.0,291,-3.0,554,546,153.0,196,78,1100,19.0,36.0,3.0,6.0,7.0,11.0,1.0,8.0,6.0,10.0,26.0,54,29.0,117.0,551,4.0,8.0,4.0,15.0,9.0,16.0,13.0,37.0,24.0,28.0,2.0,6.0,22.0,4.0,26.0,4.0,,12.0,1.0,9.0,56.0,2.0,5.0,4.0,24.0,1.0,29.0,7.0,36.0,2.0,6.0,3.0,3.0,8.0,5.0,4.0,,3.0,12.0,1.0,,7.0,13.0,1.0,1.0,38.0,5.0,1.0,15.0,6.0,4.0,,6.0,2.0,,,,37.0,153.0,1.0,0.4615384615384615,0.48,0.4814814814814814,0.5,0.5625,0.5301204819277109,0.55,0.5217391304347826,0.5858585858585859,0.625,0.5967741935483871,0.1111111111111111,0.1111111111111111,,17.262830482115085,0.6666666666666666,0.0769230769230769,0.1142857142857142,0.0233644859813084,0.1111111111111111,0.0408163265306122,0.1138211382113821,0.026615969581749,0.0375,,0.0235294117647058,0.0571428571428571,,0.0821917808219178,0.1351351351351351,0.13,0.1153846153846153,0.1,0.0526315789473684,0.3333333333333333,0.4337349397590361,0.5277777777777778,0.59375,0.4210526315789473,0.0963855421686747,0.125,0.1666666666666666,,0.1204819277108433,0.6,0.6,0.6666666666666666,0.6,0.5,0.3333333333333333,0.4782608695652174,0.6363636363636364,0.7831325301204819,0.5246367469879518,0.5123500000000001,0.5003630434782609,0.1612903225806451,0.234375,0.1282051282051282,0.3162393162393162,4.809259259259259,0.2761732851985559,15.0,,29.0,2.0,15.0,1.0,,6.0,2.0,0.3493975903614458,0.25,0.180722891566265,,24.10689655172413,14.0,2.0,5.0,7.0,0.1686746987951807,0.0869565217391304,0.217391304347826,5.0,1.0,2.0,1.0,7.0,1.0,12.0,1.0,2.0,36.0,7.0,1.0,1.0,0.4137931034482758,0.5,0.2857142857142857,0.4137931034482758,0.3571428571428571,0.3571428571428571,1.0,0.4666666666666667,0.4666666666666667,1.0,0.2,0.5,1.0,0.5,0.2,0.4666666666666667,,,,,,,,,,,,,,,True,,,,,,
2761,1610612740,Jackson Vroman,Jackson Vroman,2761,NOH,38996.0,650,-58.0,1223,1213,320.0,387,174,2436,54.0,113.0,15.0,37.0,12.0,25.0,10.0,26.0,12.0,41.0,76.0,180,44.0,196.0,1303,18.0,45.0,7.0,43.0,16.0,44.0,15.0,47.0,102.0,50.0,18.0,21.0,27.0,6.0,33.0,6.0,,12.0,2.0,13.0,72.0,11.0,48.0,17.0,79.0,7.0,103.0,59.0,162.0,8.0,22.0,14.0,8.0,28.0,19.0,29.0,5.0,9.0,57.0,4.0,19.0,43.0,94.0,7.0,10.0,68.0,4.0,,28.0,17.0,12.0,3.0,17.0,10.0,2.0,,,47.0,320.0,12.0,0.6710526315789473,0.7611940298507462,0.4222222222222222,0.4,0.3636363636363636,0.4153005464480874,0.391304347826087,0.3478260869565217,0.4558139534883721,0.4056603773584906,0.3983050847457627,0.1166666666666666,0.1327433628318584,0.024390243902439,18.994413407821227,0.4912280701754385,0.25,0.1783295711060948,0.1,0.1808510638297872,0.0924369747899159,0.1787709497206704,0.0984974958263772,0.1477272727272727,0.0847457627118644,0.064516129032258,0.0909090909090909,0.0967741935483871,0.1773049645390071,0.1808510638297872,0.1778846153846154,0.1617647058823529,0.2307692307692307,0.0952380952380952,0.5882352941176471,0.6174863387978142,0.4778761061946903,0.5510204081632653,0.5925925925925926,0.1420765027322404,0.3846153846153846,0.4761904761904761,0.7,0.2240437158469945,0.2926829268292683,0.3,1.0,0.8043478260869565,0.4054054054054054,0.2,0.5434782608695652,0.48,0.6338797814207651,0.5054480769230768,0.5366179487179488,0.4965244444444445,0.1352657004830917,0.1372549019607843,0.2193877551020408,0.2397959183673469,5.0744444444444445,0.2616516762060507,2.0,1.0,3.0,1.0,2.0,5.0,3.0,8.0,2.0,0.0163934426229508,0.1923076923076923,0.0109289617486338,0.0217391304347826,27.23333333333333,1.0,,2.0,2.0,0.0054644808743169,,0.0434782608695652,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,
2747,1610612740,JR Smith,JR Smith,2747,NOH,25273.0,421,-46.0,794,787,220.0,240,117,1581,19.0,35.0,5.0,5.0,8.0,12.0,12.0,32.0,23.0,51.0,54.0,118,38.0,212.0,858,7.0,10.0,6.0,23.0,13.0,31.0,13.0,57.0,50.0,58.0,4.0,11.0,29.0,2.0,31.0,2.0,,9.0,5.0,15.0,64.0,,6.0,7.0,24.0,3.0,34.0,7.0,41.0,1.0,16.0,14.0,2.0,16.0,10.0,8.0,,6.0,24.0,1.0,10.0,15.0,33.0,2.0,1.0,54.0,4.0,,24.0,,,,,,,,,57.0,220.0,2.0,0.4629629629629629,0.4807692307692308,0.4576271186440678,0.7,0.4193548387096774,0.4603174603174603,0.6071428571428571,0.4230769230769231,0.4953271028037383,0.6764705882352942,0.4596774193548387,0.0932203389830508,0.0857142857142857,0.0784313725490196,25.42735042735043,0.6666666666666666,0.1666666666666666,0.0836236933797909,0.019108280254777,0.1129032258064516,,0.0888252148997134,0.0151898734177215,0.0275229357798165,0.0121951219512195,0.016260162601626,,,0.0348837209302325,0.0454545454545454,0.1333333333333333,0.0681818181818181,0.2222222222222222,0.0103092783505154,,0.1851851851851851,0.5428571428571428,0.59375,0.5263157894736842,0.1693121693121693,0.375,0.4285714285714285,0.4166666666666667,0.2698412698412698,0.4509803921568627,0.4893617021276595,0.4347826086956521,0.3571428571428571,1.0,0.2,0.2307692307692307,0.6666666666666666,0.5608465608465608,0.4848101604278076,0.4937541666666667,0.4746500000000002,0.1148325358851674,0.1739130434782608,0.1084905660377358,0.2688679245283019,10.829661016949151,0.2770780856423174,59.0,2.0,71.0,4.0,57.0,7.0,,5.0,,0.3756613756613756,0.125,0.3121693121693121,0.1428571428571428,25.432394366197183,12.0,6.0,15.0,21.0,0.0634920634920634,0.1153846153846153,0.2884615384615384,7.0,1.0,2.0,3.0,15.0,3.0,22.0,1.0,6.0,60.0,15.0,,0.9090909090909092,0.3098591549295774,0.25,0.2857142857142857,0.3188405797101449,0.5833333333333334,0.5833333333333334,1.0,0.2542372881355932,0.2586206896551724,0.8666666666666667,0.1428571428571428,0.5,1.0,0.5,0.2,0.2631578947368421,6.0,2.0,1.0,1.0,1.0,0.0140845070422535,0.0169491525423728,0.0454545454545454,,,,,,,True,,,,,,
2424,1610612740,Dan Dickau,Dan Dickau,2424,NOH,23977.0,400,-58.0,749,745,174.0,219,112,1494,14.0,29.0,,2.0,6.0,7.0,7.0,20.0,24.0,51.0,45.0,100,29.0,161.0,838,4.0,10.0,1.0,15.0,12.0,19.0,16.0,46.0,26.0,64.0,,6.0,62.0,13.0,75.0,8.0,5.0,27.0,11.0,24.0,163.0,3.0,3.0,1.0,15.0,,16.0,7.0,23.0,3.0,8.0,5.0,3.0,16.0,8.0,10.0,,8.0,26.0,5.0,6.0,13.0,40.0,1.0,,31.0,,4.0,6.0,1.0,1.0,,1.0,1.0,,,,46.0,174.0,10.0,0.2888888888888888,0.2888888888888888,0.45,0.4,0.631578947368421,0.4748201438848921,0.4375,0.5357142857142857,0.5164473684210527,0.4375,0.6216216216216216,0.06,0.1379310344827586,,20.112994350282488,0.6153846153846154,,0.0588235294117647,0.0101694915254237,0.0172413793103448,0.04,0.0511182108626198,0.0162162162162162,0.0096153846153846,0.0128205128205128,0.0088495575221238,0.0350877192982456,0.0555555555555555,0.0410958904109589,0.0338983050847457,0.08130081300813,0.0238095238095238,,0.0410958904109589,1.0,0.2086330935251798,0.4827586206896552,0.56,0.1428571428571428,0.1438848920863309,0.35,0.3888888888888889,0.1428571428571428,0.3669064748201439,0.4705882352941176,0.4705882352941176,0.4166666666666667,0.125,,,0.25,0.8571428571428571,0.4892086330935252,0.4858902877697842,0.4942428571428571,0.4608839285714285,0.047945205479452,0.0566037735849056,0.093167701863354,0.2857142857142857,11.629,0.2323097463284379,25.0,3.0,39.0,6.0,25.0,7.0,,6.0,,0.2805755395683453,0.1,0.1798561151079136,0.1875,24.646153846153844,14.0,4.0,5.0,9.0,0.1007194244604316,0.1428571428571428,0.1785714285714285,6.0,1.0,3.0,1.0,8.0,1.0,14.0,2.0,2.0,21.0,8.0,3.0,0.5,0.358974358974359,0.3333333333333333,0.2222222222222222,0.358974358974359,0.4285714285714285,0.4285714285714285,0.5,0.32,0.32,0.5,0.1875,0.3333333333333333,1.0,0.25,0.2,0.32,21.0,,,1.0,,,,0.04,1.0,1.0,0.3333333333333333,1.0,0.025,,True,,,,,,
2411,1610612740,Bostjan Nachbar,Bostjan Nachbar,2411,NOH,15809.0,263,17.0,507,496,182.0,188,70,1003,15.0,24.0,3.0,4.0,4.0,7.0,4.0,9.0,7.0,14.0,26.0,47,31.0,140.0,509,5.0,7.0,4.0,14.0,7.0,16.0,17.0,55.0,26.0,26.0,2.0,7.0,15.0,7.0,22.0,2.0,5.0,8.0,3.0,4.0,51.0,2.0,4.0,3.0,24.0,3.0,30.0,6.0,36.0,2.0,13.0,8.0,5.0,7.0,5.0,9.0,2.0,2.0,16.0,1.0,5.0,12.0,33.0,,,34.0,5.0,1.0,18.0,3.0,2.0,,3.0,1.0,,,,55.0,182.0,8.0,0.5,0.52,0.5531914893617021,0.7142857142857143,0.4375,0.592391304347826,0.4166666666666667,0.59375,0.6556603773584906,0.5,0.6875,0.1489361702127659,0.1666666666666666,0.0714285714285714,20.57335581787521,0.4375,0.2307692307692307,0.1348314606741573,0.0217391304347826,0.0789473684210526,0.0327868852459016,0.125,0.0244897959183673,0.027027027027027,0.0434782608695652,,0.0476190476190476,,0.0793650793650793,0.1794871794871795,0.1578947368421052,0.1111111111111111,,0.05,0.3333333333333333,0.2608695652173913,0.625,0.75,0.4,0.0978260869565217,0.4444444444444444,0.5714285714285714,0.5,0.1521739130434782,0.5,0.5384615384615384,0.7142857142857143,0.3333333333333333,0.75,0.6666666666666666,0.21875,0.5714285714285714,0.75,0.5239739130434783,0.4897722222222221,0.5148968749999999,0.1714285714285714,0.3,0.1,0.3928571428571428,7.759574468085106,0.358974358974359,34.0,5.0,45.0,5.0,34.0,2.0,1.0,1.0,1.0,0.4891304347826087,0.2222222222222222,0.3695652173913043,0.4166666666666667,24.58,11.0,4.0,12.0,16.0,0.1195652173913043,0.125,0.375,6.0,,,3.0,13.0,5.0,19.0,,8.0,54.0,13.0,2.0,0.9473684210526316,0.4222222222222222,,0.5,0.4222222222222222,0.5454545454545454,0.5454545454545454,1.0,0.3823529411764705,0.3823529411764705,0.9230769230769232,,,,0.75,0.4166666666666667,0.3823529411764705,3.0,,,,,,,,,,,,,,True,,,,,,
2365,1610612740,Chris Andersen,Chris Andersen,2365,NOH,6590.0,110,14.0,204,205,43.0,60,24,409,9.0,16.0,2.0,3.0,,2.0,,6.0,2.0,5.0,11.0,27,14.0,36.0,187,2.0,4.0,,4.0,,4.0,4.0,4.0,18.0,4.0,4.0,2.0,3.0,,3.0,,,2.0,,1.0,6.0,,4.0,3.0,19.0,3.0,25.0,4.0,29.0,,,,,2.0,2.0,6.0,,,8.0,1.0,1.0,3.0,12.0,2.0,3.0,21.0,3.0,,11.0,10.0,9.0,,10.0,4.0,2.0,,,4.0,43.0,2.0,0.8181818181818182,1.0,0.4074074074074074,0.5,,0.4074074074074074,0.5,,0.5,0.5,0.2857142857142857,0.074074074074074,0.0625,0.2,19.047619047619047,0.25,0.5,0.2317073170731707,0.054054054054054,0.2,,0.2268041237113402,0.0416666666666666,0.0689655172413793,0.1176470588235294,,,,0.1851851851851851,,0.3333333333333333,0.3,,,0.4,0.5925925925925926,0.5625,0.6,0.7777777777777778,0.2222222222222222,,,,0.1851851851851851,0.4,0.5,1.0,0.75,0.6666666666666666,,0.5,,0.5925925925925926,0.5084111111111111,0.556075,0.4508999999999999,0.3142857142857143,0.3142857142857143,0.1111111111111111,0.1111111111111111,5.2,0.2107843137254902,,,,,,1.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,
2561,1610612740,David West,David West,2561,NOH,540.0,9,-9.0,19,17,2.0,11,1,36,,,,,,,,1.0,1.0,1.0,1.0,2,,2.0,30,,,,,,,,,2.0,,,,,,,,,,,,,,,2.0,,,2.0,,2.0,,,,,,,,,,,,,1.0,2.0,,,,,,,,,,,,,,,,2.0,,1.0,1.0,0.5,,,0.5,,,0.5,,,,,,10.526315789473683,,,,,1.0,,0.5,,,,,,,,,,1.0,,,,,,,,0.5,,,,0.5,1.0,1.0,1.0,,,,,,,0.3842,,,,,,,14.2,0.1052631578947368,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,
