EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,FG2M,FG2A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsPutbacks,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,AtRimAssists,ShortMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Offensive Fouls,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,3SecondViolations,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG2APctBlocked,AtRimPctBlocked,LongMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,PenaltyOffPossPct,Corner3FGM,Corner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,PenaltyArc3FGA,FG3M,FG3A,PenaltyFG3M,PenaltyFG3A,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,Corner3Assists,LongMidRangeAssists,FTDefRebounds,BadPassOutOfBoundsTurnovers,Loose Ball Fouls,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,FG3APct,DefFTReboundPct,BlocksRecoveredPct,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,NonHeaveArc3Accuracy,Avg3ptShotDistance,SecondChanceArc3FGA,PenaltyArc3FGM,SecondChanceFG3A,PtsUnassisted3s,HeaveAttempts,LostBallOutOfBoundsTurnovers,Technical Free Throw Trips,BlockedLongMidRange,ShortMidRangePctBlocked,SecondChanceAtRimPctAssisted,SecondChanceArc3Frequency,PenaltyArc3Accuracy,SecondChanceCorner3FGM,SecondChanceCorner3FGA,SecondChanceArc3FGM,SecondChanceFG3M,Fg3aBlocked,FTOffRebounds,StepOutOfBoundsTurnovers,BlockedShortMidRange,DefensiveGoaltends,Defensive 3 Seconds Violations,SecondChanceFg3Pct,FG3APctBlocked,Arc3PctBlocked,OffFTReboundPct,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,on,OffensiveGoaltends,3pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,Blocked3s,BlockedArc3,Corner3PctBlocked,ThreePtShootingFoulsDrawnPct,BlockedCorner3,Clear Path Fouls
1531,1610612755,Marc Jackson,Marc Jackson,1531,PHI,11284.0,188,38.0,376,374,148,134,42.0,750,20.0,40.0,8.0,17.0,9.0,14.0,9.0,20.0,13.0,27.0,42.0,87.0,43.0,127.0,372,9.0,20.0,4.0,22.0,15.0,30.0,20.0,50.0,50.0,34.0,16.0,12.0,3.0,1.0,4.0,1.0,2.0,1.0,9.0,7.0,16.0,5.0,26.0,31.0,23.0,54.0,3.0,4.0,2.0,2.0,6.0,3.0,7.0,3.0,3.0,13.0,2.0,4.0,8.0,14.0,3.0,45.0,1.0,19.0,4.0,1.0,50.0,148,1.0,0.5952380952380952,0.7352941176470589,0.4827586206896552,0.45,0.5,0.4827586206896552,0.45,0.5,0.5825688073394495,0.5,0.625,0.13793103448275862,0.275,0.037037037037037035,28.43822843822844,0.46153846153846156,0.20155038759689922,0.12307692307692308,0.10869565217391304,0.1320754716981132,0.17714285714285713,0.12568306010928962,0.18181818181818182,0.037037037037037035,0.10416666666666667,0.11904761904761904,0.18181818181818182,0.25,0.21212121212121213,0.16666666666666666,0.1111111111111111,0.1,0.09090909090909091,0.45977011494252873,0.5,0.6896551724137931,0.5,0.22988505747126436,0.45,0.45,0.7777777777777778,0.3103448275862069,0.48148148148148145,0.5,0.6153846153846154,0.85,0.47058823529411764,0.4666666666666667,0.6428571428571429,0.45977011494252873,0.4796264367816092,0.5529882352941177,0.47475666666666677,0.18095238095238095,0.18095238095238095,0.1732283464566929,0.3937007874015748,7.510344827586206,0.39361702127659576,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,
1563,1610612755,Kevin Ollie,Kevin Ollie,1563,PHI,957.0,16,5.0,32,32,12,24,6.0,64,,1.0,,,,,,1.0,,1.0,,3.0,,,21,,,,,,1.0,,,,,,1.0,1.0,,1.0,,,1.0,2.0,,,,1.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,12,,,,,,,,,,,,,0.3333333333333333,1.0,,7.692307692307692,,0.14285714285714285,,,,0.07692307692307693,,,,,,,,,0.16666666666666666,,,,0.3333333333333333,,,,0.3333333333333333,,,,0.3333333333333333,,,,,,,,0.3333333333333333,0.46469999999999995,,0.4176,,,,,8.5,0.375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,
2422,1610612755,John Salmons,John Salmons,2422,PHI,8516.0,142,2.0,291,300,116,122,28.0,591,5.0,9.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,5.0,8.0,16.0,1.0,26.0,281,2.0,3.0,,4.0,3.0,6.0,1.0,10.0,6.0,10.0,,1.0,16.0,5.0,21.0,4.0,11.0,2.0,47.0,2.0,,7.0,9.0,21.0,2.0,23.0,,4.0,4.0,,4.0,4.0,1.0,,,5.0,,1.0,8.0,12.0,,2.0,,,1.0,,10.0,116,,0.375,0.375,0.5,0.6666666666666666,0.5,0.4166666666666667,0.6666666666666666,0.4090909090909091,0.41935483870967744,0.6666666666666666,0.4166666666666667,0.0625,0.1111111111111111,,11.11111111111111,0.8,0.10344827586206896,,0.16666666666666666,0.038461538461538464,0.12403100775193798,0.014388489208633094,,,,0.023255813953488372,0.1111111111111111,0.08,0.13636363636363635,0.1,0.15151515151515152,0.2222222222222222,,0.3,0.5555555555555556,0.625,0.4,0.06666666666666667,0.5,0.5,,0.16666666666666666,0.4,0.4,0.5,0.3333333333333333,1.0,0.18181818181818182,0.5,0.7666666666666667,0.5037732142857143,0.33365,0.4571166666666666,,,0.15384615384615385,0.38461538461538464,6.175,0.39862542955326463,2.0,5.0,1.0,2.0,1.0,9.0,3.0,3.0,14.0,1.0,5.0,9.0,9.0,1.0,1.0,3.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.21428571428571427,0.2,0.21428571428571427,0.4666666666666667,0.2631578947368421,1.0,0.16666666666666666,0.4,0.4,1.0,0.3,0.1111111111111111,0.1111111111111111,1.0,0.18181818181818182,0.5,0.2727272727272727,0.1111111111111111,26.86428571428572,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,
2584,1610612755,Willie Green,Willie Green,2584,PHI,6111.0,102,13.0,208,214,98,99,25.0,422,10.0,14.0,2.0,2.0,4.0,6.0,1.0,4.0,5.0,16.0,16.0,34.0,14.0,64.0,190,2.0,2.0,,4.0,5.0,13.0,10.0,26.0,6.0,26.0,2.0,1.0,5.0,4.0,9.0,2.0,4.0,,22.0,,2.0,6.0,4.0,10.0,2.0,12.0,,3.0,2.0,1.0,7.0,7.0,4.0,,,11.0,1.0,4.0,5.0,13.0,2.0,17.0,2.0,7.0,2.0,,26.0,98,5.0,0.1875,0.2,0.47058823529411764,1.0,0.38461538461538464,0.43103448275862066,0.6666666666666666,0.3076923076923077,0.4846153846153846,0.6666666666666666,0.4032258064516129,0.029411764705882353,,,32.0675105485232,0.6363636363636364,0.07017543859649122,0.03389830508474576,0.18181818181818182,,0.1111111111111111,0.01904761904761905,,,0.08,,,,0.17647058823529413,0.03333333333333333,0.1724137931034483,0.25,,0.2413793103448276,0.7142857142857143,0.7142857142857143,0.3,0.06896551724137931,0.25,0.3333333333333333,,0.27586206896551724,0.3125,0.3125,,0.6666666666666666,1.0,0.23076923076923078,0.6666666666666666,0.6551724137931034,0.49759732142857144,0.629375,0.4721895833333332,0.1111111111111111,0.1794871794871795,0.0625,0.40625,10.08529411764706,0.47115384615384615,2.0,2.0,,,4.0,22.0,13.0,6.0,24.0,2.0,13.0,12.0,21.0,4.0,2.0,1.0,,,,1.0,,1.0,1.0,0.6666666666666666,0.25,0.15384615384615385,0.2608695652173913,0.41379310344827586,,1.0,0.034482758620689655,1.0,1.0,1.0,0.3793103448275862,0.18181818181818182,0.18181818181818182,0.5,,,0.5,0.19047619047619047,26.358333333333334,1.0,2.0,1.0,6.0,1.0,2.0,1.0,1.0,0.25,0.5,0.3333333333333333,0.15384615384615385,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,
2668,1610612755,Josh Davis,Josh Davis,2668,PHI,19120.0,319,35.0,642,645,267,267,66.0,1287,22.0,47.0,5.0,15.0,5.0,14.0,,3.0,1.0,8.0,23.0,58.0,14.0,117.0,621,5.0,15.0,4.0,23.0,5.0,19.0,5.0,45.0,34.0,12.0,10.0,11.0,8.0,4.0,12.0,3.0,5.0,1.0,28.0,10.0,18.0,10.0,29.0,50.0,29.0,79.0,6.0,8.0,5.0,3.0,8.0,7.0,7.0,1.0,,15.0,1.0,11.0,29.0,45.0,1.0,17.0,1.0,8.0,1.0,1.0,45.0,267,5.0,0.7391304347826086,0.9444444444444444,0.39655172413793105,0.3333333333333333,0.2631578947368421,0.46396396396396394,0.4523809523809524,0.43478260869565216,0.49159663865546216,0.5,0.45,0.1896551724137931,0.19148936170212766,,18.50828729281768,0.5333333333333333,0.14146341463414633,0.08530805687203792,0.11235955056179775,0.0970873786407767,0.1326530612244898,0.08917197452229299,0.10112359550561797,0.0975609756097561,0.06172839506172839,0.08433734939759036,0.15,0.19642857142857142,0.10714285714285714,0.12903225806451613,0.10294117647058823,0.14285714285714285,0.10526315789473684,0.42342342342342343,0.46808510638297873,0.5789473684210527,0.7272727272727273,0.02702702702702703,,,,0.07207207207207207,0.125,0.125,1.0,0.7142857142857143,0.3333333333333333,0.30434782608695654,0.35714285714285715,0.9009009009009009,0.5492765765765766,0.5880799999999999,0.5318282608695654,0.06779661016949153,0.12307692307692308,0.19658119658119658,0.38461538461538464,3.1241379310344826,0.4158878504672897,4.0,13.0,1.0,5.0,15.0,40.0,22.0,19.0,53.0,10.0,27.0,54.0,40.0,15.0,1.0,2.0,11.0,3.0,3.0,4.0,3.0,4.0,2.0,0.9473684210526315,0.3584905660377358,0.37037037037037035,0.3584905660377358,0.4774774774774775,0.3793103448275862,0.5,0.11711711711711711,0.3076923076923077,0.3076923076923077,0.75,0.36036036036036034,0.375,0.38461538461538464,1.0,0.10869565217391304,0.2,0.4782608695652174,0.375,25.03584905660377,3.0,9.0,6.0,3.0,,,,,0.6666666666666666,,0.14285714285714285,0.4090909090909091,2.0,3.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,3.0,0.5,0.018867924528301886,0.025,0.07692307692307693,0.14285714285714285,0.6666666666666666,0.5,0.3333333333333333,1.0,True,,,,,,,,,
243,1610612755,Aaron McKie,Aaron McKie,243,PHI,7231.0,121,33.0,245,240,98,105,25.0,485,2.0,2.0,,,,,3.0,5.0,1.0,3.0,6.0,10.0,2.0,14.0,220,,,,,,1.0,2.0,2.0,6.0,6.0,,,6.0,6.0,12.0,4.0,3.0,,30.0,,,4.0,8.0,13.0,,13.0,,3.0,2.0,1.0,3.0,2.0,2.0,1.0,,5.0,,2.0,4.0,14.0,1.0,4.0,,,2.0,,2.0,98,4.0,0.5,0.5,0.6,,,0.5,,,0.5,,0.25,,,,6.83453237410072,0.6,0.08888888888888889,,0.12121212121212122,,0.0975609756097561,,,,,,,0.15384615384615385,0.034482758620689655,0.08571428571428572,0.08,0.25,,0.16666666666666666,1.0,1.0,,0.4166666666666667,0.6,0.6,0.6666666666666666,0.25,0.3333333333333333,0.3333333333333333,1.0,,,,,0.3333333333333333,0.4486624999999999,,0.455075,,,,0.14285714285714285,10.65,0.4,,1.0,,1.0,,1.0,,,2.0,,1.0,,1.0,,2.0,3.0,1.0,,2.0,2.0,,2.0,1.0,,,,,0.16666666666666666,0.1,0.5,0.08333333333333333,,,,0.08333333333333333,,,,0.5,,,,24.549999999999997,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,
2594,1610612755,Kyle Korver,Kyle Korver,2594,PHI,11308.0,188,24.0,372,374,167,138,40.0,746,2.0,4.0,,,2.0,4.0,1.0,2.0,3.0,9.0,6.0,15.0,3.0,57.0,370,,,,3.0,3.0,8.0,1.0,19.0,6.0,6.0,,,12.0,4.0,16.0,3.0,6.0,2.0,36.0,1.0,1.0,6.0,17.0,24.0,2.0,26.0,,7.0,4.0,3.0,6.0,5.0,1.0,1.0,,7.0,,4.0,11.0,21.0,,4.0,,1.0,1.0,,19.0,167,2.0,0.5,0.5,0.4,,0.375,0.5,0.375,0.32142857142857145,0.5089285714285714,0.375,0.3275862068965517,,,,14.96437054631829,0.8571428571428571,0.1504424778761062,0.008771929824561403,0.11764705882352941,0.015873015873015872,0.1402439024390244,0.011299435028248588,0.0196078431372549,,,0.02040816326530612,,0.07142857142857142,0.16666666666666666,0.18181818181818182,0.08333333333333333,0.2,,0.07407407407407407,0.5,0.5,,0.037037037037037035,0.5,0.5,1.0,0.16666666666666666,0.3333333333333333,0.3333333333333333,0.6666666666666666,,,0.14285714285714285,0.5,0.7962962962962963,0.5135972222222221,0.46035,0.5238017857142857,0.01818181818181818,0.0625,0.05263157894736842,0.3333333333333333,12.34,0.4489247311827957,2.0,7.0,,3.0,12.0,32.0,17.0,14.0,39.0,4.0,20.0,42.0,32.0,12.0,1.0,4.0,1.0,1.0,1.0,2.0,,2.0,1.0,1.0,0.358974358974359,0.2,0.358974358974359,0.7222222222222222,0.06666666666666667,0.5,0.12962962962962962,0.2857142857142857,0.2857142857142857,1.0,0.5925925925925926,0.375,0.375,1.0,0.10714285714285714,,0.6071428571428571,0.375,25.284615384615385,3.0,4.0,4.0,,,,,1.0,,,0.75,0.23529411764705882,,1.0,1.0,1.0,,,,1.0,,,0.25,,,,0.25,,,0.3333333333333333,1.0,True,,,,,,,,,
2738,1610612755,Andre Iguodala,Andre Iguodala,2738,PHI,10714.0,179,11.0,354,355,139,143,34.0,709,14.0,19.0,2.0,2.0,6.0,8.0,1.0,3.0,3.0,8.0,18.0,30.0,7.0,61.0,357,2.0,4.0,,4.0,7.0,12.0,3.0,23.0,20.0,16.0,2.0,,5.0,7.0,12.0,7.0,2.0,1.0,31.0,3.0,2.0,13.0,19.0,36.0,5.0,41.0,1.0,10.0,7.0,3.0,3.0,2.0,1.0,1.0,,4.0,,2.0,12.0,18.0,1.0,11.0,3.0,6.0,1.0,,23.0,139,1.0,0.5555555555555556,0.5882352941176471,0.6,0.5,0.5833333333333334,0.6585365853658537,0.5,0.625,0.6777777777777778,0.5,0.6388888888888888,,,,12.25,0.75,0.16379310344827586,0.016,0.2765957446808511,0.061224489795918366,0.19631901840490798,0.028735632183908046,0.019230769230769232,0.041666666666666664,,0.07692307692307693,,0.11764705882352941,0.16666666666666666,0.19230769230769232,0.2777777777777778,0.2727272727272727,0.0625,0.4634146341463415,0.7368421052631579,0.7368421052631579,0.5,0.07317073170731707,0.3333333333333333,0.3333333333333333,1.0,0.1951219512195122,0.375,0.375,0.6666666666666666,0.5,1.0,0.5,0.75,0.7317073170731707,0.5637597560975611,0.4339666666666666,0.562071875,0.13636363636363635,0.18181818181818182,0.06557377049180328,0.3770491803278688,5.966666666666666,0.3926553672316384,2.0,4.0,,1.0,4.0,7.0,3.0,6.0,11.0,2.0,4.0,18.0,7.0,4.0,,2.0,4.0,,,2.0,1.0,2.0,1.0,1.0,0.5454545454545454,0.5,0.5454545454545454,0.2682926829268293,0.3076923076923077,0.5,0.0975609756097561,0.5,0.5,1.0,0.17073170731707318,0.5714285714285714,0.5714285714285714,1.0,0.0625,,0.1875,0.5714285714285714,24.9,,2.0,,,,,,,,,,0.6666666666666666,,,,,,,,1.0,,1.0,,,,,,,,,,True,,,,,,,,,
947,1610612755,Allen Iverson,Allen Iverson,947,PHI,12379.0,206,23.0,418,414,165,168,40.0,832,21.0,43.0,,1.0,10.0,14.0,7.0,18.0,12.0,37.0,40.0,98.0,52.0,141.0,415,1.0,6.0,3.0,5.0,19.0,39.0,28.0,66.0,18.0,62.0,,7.0,31.0,14.0,45.0,10.0,21.0,5.0,104.0,,3.0,3.0,5.0,9.0,3.0,12.0,1.0,13.0,11.0,2.0,12.0,8.0,4.0,4.0,1.0,16.0,,2.0,2.0,8.0,,60.0,2.0,20.0,9.0,,66.0,165,4.0,0.225,0.225,0.40816326530612246,0.16666666666666666,0.48717948717948717,0.3869565217391304,0.16666666666666666,0.3877551020408163,0.4823943661971831,0.3125,0.49230769230769234,0.07142857142857142,0.11627906976744186,0.02702702702702703,33.83297644539615,0.75,0.03496503496503497,0.02040816326530612,0.05454545454545454,,0.04040404040404041,0.015151515151515152,0.03125,0.03225806451612903,,,,0.022727272727272728,0.02564102564102564,0.05,0.05,0.06666666666666667,0.015873015873015872,0.3739130434782609,0.4883720930232558,0.5526315789473685,0.19047619047619047,0.1565217391304348,0.3888888888888889,0.4117647058823529,,0.3217391304347826,0.32432432432432434,0.3333333333333333,0.4166666666666667,0.16666666666666666,,0.2857142857142857,0.7142857142857143,0.5217391304347826,0.48793495575221246,0.42083333333333334,0.45955000000000007,0.15037593984962405,0.1724137931034483,0.03546099290780142,0.46808510638297873,8.476530612244897,0.39473684210526316,,,,,3.0,17.0,10.0,3.0,17.0,,10.0,3.0,15.0,3.0,4.0,5.0,1.0,,1.0,,,,,0.3333333333333333,0.17647058823529413,,0.2,0.14782608695652175,0.047619047619047616,,,,,,0.14782608695652175,0.17647058823529413,0.17647058823529413,0.3333333333333333,,,0.20408163265306123,0.2,28.629411764705885,,,,6.0,2.0,3.0,4.0,,0.05555555555555555,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,
2223,1610612755,Samuel Dalembert,Samuel Dalembert,2223,PHI,4648.0,77,1.0,154,156,81,68,17.0,310,9.0,13.0,2.0,4.0,5.0,7.0,4.0,8.0,,4.0,13.0,25.0,2.0,28.0,144,3.0,6.0,,6.0,6.0,11.0,1.0,13.0,20.0,6.0,4.0,2.0,,1.0,1.0,1.0,,,3.0,2.0,3.0,4.0,8.0,15.0,5.0,20.0,,3.0,2.0,1.0,5.0,4.0,2.0,1.0,1.0,7.0,1.0,2.0,7.0,14.0,1.0,4.0,2.0,3.0,,,13.0,81,5.0,0.7692307692307693,0.9090909090909091,0.52,0.5,0.5454545454545454,0.52,0.5,0.5454545454545454,0.5384615384615384,0.5,0.5909090909090909,0.08,0.15384615384615385,,18.64406779661017,0.7142857142857143,0.17777777777777778,0.06,0.14814814814814814,0.05714285714285714,0.16666666666666666,0.058823529411764705,0.047619047619047616,0.25,,0.03571428571428571,0.14285714285714285,0.25,0.08333333333333333,0.19047619047619047,0.15789473684210525,0.125,,0.52,0.6923076923076923,0.8181818181818182,0.8888888888888888,0.32,0.5,0.5,0.5,0.16,,,,0.6666666666666666,0.5,0.6363636363636364,0.7142857142857143,0.52,0.487856,0.6114333333333334,0.5061545454545455,0.11538461538461539,0.11538461538461539,0.21428571428571427,0.4642857142857143,5.52,0.525974025974026,,,,,,,,,,,,,,,,,3.0,,3.0,4.0,4.0,4.0,4.0,,,,,,0.6,1.0,,,,,,,,,,,,,,,,,,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,
