EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGA,FG2M,FG2A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsPutbacks,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,FTOffRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassTurnovers,DeadBallTurnovers,Turnovers,SecondChanceTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,Offensive Fouls,FTA,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG2APctBlocked,AtRimPctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,OffFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangeFrequency,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,PenaltyOffPossPct,LongMidRangeFGM,Arc3FGM,Arc3FGA,PenaltyArc3FGA,FG3M,FG3A,PenaltyFG3A,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,BadPassOutOfBoundsTurnovers,PenaltyTurnovers,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,FG3APct,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,PenaltyArc3Frequency,NonHeaveArc3Accuracy,Avg3ptShotDistance,Corner3FGA,PenaltyCorner3FGA,SecondChanceArc3FGA,PenaltyArc3FGM,SecondChanceFG3A,SecondChanceFtPoints,PenaltyFG3M,HeaveAttempts,Corner3Assists,LostBallOutOfBoundsTurnovers,LostBallTurnovers,StepOutOfBoundsTurnovers,Travels,2pt And 1 Free Throw Trips,Blocked3s,BlockedArc3,BlockedCorner3,BlockedLongMidRange,DefensiveGoaltends,PenaltyFg3Pct,ShortMidRangePctBlocked,ShortMidRangePctAssisted,LongMidRangePctAssisted,Corner3Frequency,SecondChanceAtRimPctAssisted,SecondChanceArc3Frequency,PenaltyCorner3Frequency,PenaltyArc3Accuracy,Corner3FGM,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,SecondChanceFG3M,PtsUnassisted3s,Clear Path Fouls,Technical Free Throw Trips,Defensive 3 Seconds Violations,SecondChanceFg3Pct,LongMidRangePctBlocked,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,PenaltyCorner3Accuracy,SecondChanceArc3FGM,ThreePtShootingFoulsDrawn,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,ThreePtShootingFoulsDrawnPct,Fg3aBlocked,FG3APctBlocked,Corner3PctBlocked,OffCorner3ReboundPct,3SecondViolations,on,OffensiveGoaltends,FoulsDrawn,Offensive Fouls Drawn,Arc3PctBlocked,3pt And 1 Free Throw Trips
1519,1610612750,John Thomas,John Thomas,1519,MIN,10827.0,180,59.0,334,334,90.0,94,46,668,12.0,22.0,5.0,7.0,5.0,10.0,2.0,8.0,3.0,14.0,33.0,8.0,36.0,323,6.0,9.0,12.0,6.0,16.0,4.0,16.0,14.0,14.0,10.0,2.0,3.0,1.0,4.0,1.0,1.0,1.0,1.0,9.0,1.0,12.0,2.0,6.0,11.0,3.0,20.0,15.0,35.0,2.0,6.0,5.0,1.0,1.0,1.0,2.0,3.0,1.0,6.0,26.0,2.0,2.0,12.0,5.0,1.0,4.0,2.0,2.0,4.0,4.0,16.0,90.0,3.0,0.5,0.7777777777777778,0.42424242424242425,0.6666666666666666,0.375,0.42424242424242425,0.6666666666666666,0.375,0.46153846153846156,0.6666666666666666,0.4444444444444444,0.06060606060606061,0.09090909090909091,10.741687979539641,0.3333333333333333,0.21428571428571427,0.16666666666666666,0.0873015873015873,0.096,0.18181818181818182,0.03571428571428571,0.1069182389937107,0.08496732026143791,0.21212121212121213,0.08333333333333333,0.04411764705882353,0.05,0.11428571428571428,0.09375,0.06779661016949153,0.19047619047619047,0.16666666666666666,0.11764705882352941,1.0,0.6666666666666666,0.5454545454545454,0.6,0.5833333333333334,0.24242424242424243,0.25,0.25,0.09090909090909091,0.7777777777777778,0.7142857142857143,0.625,0.5,0.6666666666666666,0.5082757575757576,0.5062444444444444,0.5137999999999999,0.13157894736842105,0.13157894736842105,0.3333333333333333,0.4444444444444444,4.012121212121213,0.2694610778443114,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,
1607,1610612750,Troy Hudson,Troy Hudson,1607,MIN,1438.0,24,23.0,44,43,14.0,14,7,87,1.0,2.0,,,,1.0,,,4.0,2.0,6.0,2.0,9.0,32,,2.0,,,2.0,2.0,2.0,,4.0,,,4.0,1.0,5.0,1.0,2.0,1.0,1.0,11.0,,1.0,,,,,,1.0,1.0,,1.0,1.0,,,,1.0,1.0,,,,,,2.0,1.0,,,,,,,2.0,14.0,,,,0.3333333333333333,,,0.4375,,,0.5,,0.25,,,17.857142857142854,,,,,0.05263157894736842,,,,0.04,,,0.1,,,,,,,,,0.25,0.5,0.5,,,,,0.5,,,0.3333333333333333,,0.5,0.46185624999999997,0.37029999999999996,0.48456666666666665,0.1111111111111111,0.14285714285714285,,0.2222222222222222,12.299999999999999,0.3181818181818182,1.0,1.0,2.0,1.0,1.0,2.0,1.0,3.0,2.0,1.0,1.0,1.0,1.0,0.5,0.5,0.25,0.25,0.25,0.25,0.5,0.5,1.0,0.3333333333333333,0.5,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,
1853,1610612750,Anthony Carter,Anthony Carter,1853,MIN,42939.0,716,1.0,1313,1354,354.0,402,175,2667,36.0,60.0,2.0,3.0,9.0,13.0,3.0,10.0,90.0,70.0,160.0,35.0,181.0,1371,5.0,13.0,14.0,15.0,35.0,18.0,51.0,80.0,60.0,,7.0,144.0,17.0,161.0,13.0,59.0,28.0,57.0,339.0,1.0,11.0,,9.0,48.0,,57.0,12.0,69.0,2.0,35.0,22.0,13.0,34.0,29.0,28.0,62.0,2.0,32.0,88.0,2.0,6.0,51.0,18.0,10.0,14.0,5.0,5.0,18.0,9.0,51.0,354.0,13.0,0.5714285714285714,0.5714285714285714,0.4375,0.38461538461538464,0.42857142857142855,0.4124293785310734,0.35714285714285715,0.35106382978723405,0.4525,0.4375,0.425,0.04375,0.1,17.22550953320184,0.5483870967741935,,,0.09230769230769231,0.021359223300970873,0.06976744186046512,0.010416666666666666,0.08782742681047766,0.019639934533551555,,0.02142857142857143,0.031496062992125984,0.014084507042253521,0.09740259740259741,0.08275862068965517,0.09502262443438914,0.06896551724137931,0.07142857142857142,0.023255813953488372,0.5,0.3389830508474576,0.6,0.6666666666666666,0.5,0.05649717514124294,0.3,0.3333333333333333,0.5084745762711864,0.21428571428571427,0.6666666666666666,0.2765957446808511,0.6923076923076923,0.4350282485875706,0.48003859649122793,0.4302458333333334,0.45276951219512185,0.09473684210526316,0.10404624277456648,0.07734806629834254,0.281767955801105,11.099374999999998,0.26961157654226964,31.0,2.0,15.0,10.0,2.0,17.0,12.0,6.0,10.0,2.0,16.0,14.0,1.0,0.11764705882352941,0.16666666666666666,0.096045197740113,0.34444444444444444,0.34444444444444444,0.0847457627118644,0.13333333333333333,0.13333333333333333,1.0,0.2127659574468085,0.2,35.1,2.0,2.0,1.0,1.0,1.0,4.0,1.0,5.0,4.0,3.0,5.0,1.0,1.0,5.0,4.0,2.0,2.0,4.0,1.0,0.08333333333333333,0.1,0.3333333333333333,0.6774193548387096,0.011299435028248588,1.0,0.07142857142857142,0.0425531914893617,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,
1887,1610612750,Wally Szczerbiak,Wally Szczerbiak,1887,MIN,28654.0,478,-22.0,884,911,262.0,301,118,1795,35.0,52.0,6.0,11.0,11.0,17.0,16.0,36.0,90.0,89.0,178.0,56.0,267.0,955,11.0,21.0,28.0,20.0,43.0,18.0,64.0,130.0,48.0,6.0,8.0,39.0,8.0,47.0,6.0,19.0,8.0,12.0,102.0,3.0,9.0,,11.0,33.0,11.0,55.0,12.0,67.0,3.0,7.0,5.0,2.0,16.0,7.0,10.0,26.0,,13.0,36.0,5.0,4.0,65.0,30.0,3.0,2.0,,2.0,2.0,2.0,64.0,262.0,4.0,0.7303370786516854,0.7558139534883721,0.5,0.5238095238095238,0.46511627906976744,0.49764150943396224,0.5,0.46,0.5475206611570248,0.5,0.5338983050847458,0.0449438202247191,0.11538461538461539,26.19745845552297,0.6153846153846154,0.28205128205128205,,0.09322033898305085,0.026865671641791045,0.12790697674418605,0.043478260869565216,0.1,0.0297029702970297,0.025974025974025976,0.022988505747126436,0.029239766081871343,0.061224489795918366,0.07142857142857142,0.061224489795918366,0.13194444444444445,0.1111111111111111,0.15625,0.02912621359223301,1.0,0.24528301886792453,0.6730769230769231,0.7608695652173914,0.8571428571428571,0.16981132075471697,0.4444444444444444,0.45714285714285713,0.42452830188679247,0.39285714285714285,0.5454545454545454,0.34,0.6470588235294118,0.4056603773584906,0.4714771226415094,0.4929543478260868,0.46925700000000004,0.12552301255230125,0.14634146341463414,0.10486891385767791,0.2397003745318352,11.129213483146069,0.29638009049773756,38.0,5.0,18.0,4.0,11.0,34.0,7.0,30.0,18.0,5.0,2.0,5.0,0.9090909090909091,0.3235294117647059,0.3235294117647059,0.16037735849056603,0.4222222222222222,0.42696629213483145,0.08490566037735849,0.2777777777777778,0.2777777777777778,0.8,0.08,0.2777777777777778,23.958823529411763,16.0,3.0,1.0,1.0,7.0,,2.0,,2.0,1.0,9.0,,3.0,3.0,,,,,,0.2857142857142857,0.027777777777777776,0.5625,0.6842105263157895,0.07547169811320754,0.6666666666666666,0.03571428571428571,0.06,0.25,6.0,2.0,6.0,1.0,2.0,3.0,1.0,2.0,2.0,0.2857142857142857,0.011111111111111112,0.375,0.375,1.0,0.21428571428571427,0.3333333333333333,1.0,0.3333333333333333,,,,,,,,,,,True,,,,,
697,1610612750,Fred Hoiberg,Fred Hoiberg,697,MIN,17122.0,285,-26.0,519,540,154.0,180,58,1059,7.0,11.0,1.0,1.0,2.0,3.0,2.0,5.0,31.0,24.0,47.0,28.0,118.0,564,1.0,2.0,10.0,8.0,13.0,12.0,43.0,44.0,4.0,,,28.0,2.0,30.0,1.0,9.0,8.0,11.0,62.0,,5.0,,10.0,25.0,5.0,40.0,5.0,45.0,1.0,7.0,4.0,3.0,4.0,4.0,2.0,6.0,2.0,15.0,26.0,,1.0,32.0,8.0,5.0,2.0,2.0,,2.0,1.0,43.0,154.0,2.0,0.9166666666666666,0.9166666666666666,0.5106382978723404,0.5,0.6153846153846154,0.5769230769230769,0.6666666666666666,0.775,0.6292134831460674,0.7142857142857143,0.8269230769230769,,,16.129032258064516,0.6666666666666666,0.19230769230769232,,0.11210762331838565,0.02577319587628866,0.18181818181818182,,0.12589928057553956,0.02145922746781116,0.022727272727272728,0.017543859649122806,0.03225806451612903,,0.08333333333333333,0.07246376811594203,0.17073170731707318,0.19444444444444445,0.15789473684210525,0.02631578947368421,0.5,0.14102564102564102,0.6363636363636364,0.6363636363636364,1.0,0.0641025641025641,0.4,0.4,0.3974358974358974,0.16666666666666666,1.0,0.15,0.6666666666666666,0.5384615384615384,0.48196688311688307,0.5154000000000001,0.45909210526315786,0.10714285714285714,0.15384615384615385,0.0847457627118644,0.3644067796610169,13.923404255319149,0.29672447013487474,15.0,11.0,23.0,6.0,14.0,31.0,7.0,42.0,22.0,11.0,,2.0,1.0,0.45161290322580644,0.4666666666666667,0.3974358974358974,0.4838709677419355,0.4838709677419355,0.2948717948717949,0.4782608695652174,0.4782608695652174,1.0,0.3,0.5,25.493548387096777,8.0,1.0,3.0,4.0,4.0,2.0,5.0,1.0,1.0,,,,1.0,3.0,,,,,,0.7142857142857143,,0.5,0.9333333333333333,0.10256410256410256,1.0,0.5,0.05,0.6666666666666666,3.0,1.0,1.0,1.0,2.0,,,6.0,,0.5,,0.375,0.375,1.0,0.16666666666666666,1.0,1.0,1.0,1.0,1.0,0.3333333333333333,1.0,0.03125,,,,,,True,,,,,
2204,1610612750,Eddie Griffin,Eddie Griffin,2204,MIN,15053.0,251,-16.0,466,483,165.0,128,66,949,12.0,21.0,5.0,9.0,4.0,7.0,5.0,19.0,15.0,21.0,55.0,12.0,66.0,502,7.0,17.0,17.0,7.0,19.0,3.0,23.0,24.0,18.0,14.0,5.0,5.0,,5.0,,4.0,,1.0,10.0,3.0,16.0,2.0,16.0,37.0,4.0,57.0,21.0,78.0,3.0,2.0,1.0,1.0,5.0,4.0,4.0,9.0,,12.0,14.0,1.0,,16.0,7.0,1.0,24.0,17.0,7.0,24.0,17.0,23.0,165.0,1.0,0.5714285714285714,0.8571428571428571,0.38181818181818183,0.4117647058823529,0.3684210526315789,0.34177215189873417,0.3684210526315789,0.37037037037037035,0.3793103448275862,0.40476190476190477,0.39655172413793105,0.09090909090909091,0.047619047619047616,17.679558011049725,0.5555555555555556,0.17391304347826086,0.08,0.18686868686868688,0.09411764705882353,0.3137254901960784,0.07142857142857142,0.21285140562248997,0.08962264150943396,0.09523809523809523,0.11538461538461539,0.07894736842105263,,0.16923076923076924,0.20833333333333334,0.18823529411764706,0.27586206896551724,0.36363636363636365,0.0625,0.7083333333333334,0.26582278481012656,0.5714285714285714,0.6,0.5833333333333334,0.24050632911392406,0.2631578947368421,0.3333333333333333,0.189873417721519,0.47368421052631576,0.5555555555555556,0.25925925925925924,0.5714285714285714,0.569620253164557,0.4855284810126582,0.49799722222222226,0.4839185185185186,0.08139534883720931,0.11290322580645161,0.25757575757575757,0.3484848484848485,8.005454545454546,0.3540772532188841,4.0,4.0,23.0,7.0,4.0,24.0,8.0,12.0,23.0,4.0,2.0,2.0,1.0,0.16666666666666666,0.16666666666666666,0.3037974683544304,0.26666666666666666,0.26666666666666666,0.2911392405063291,0.17391304347826086,0.17391304347826086,1.0,0.25925925925925924,0.17391304347826086,24.999999999999996,1.0,1.0,2.0,2.0,2.0,3.0,2.0,,,1.0,1.0,,1.0,,,,,,2.0,0.25,0.21052631578947367,0.4,0.75,0.012658227848101266,,0.10526315789473684,0.037037037037037035,0.2857142857142857,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.041666666666666664,1.0,0.375,,True,,,,,
1709,1610612750,Michael Olowokandi,Michael Olowokandi,1709,MIN,9433.0,157,12.0,277,286,49.0,54,41,563,9.0,13.0,5.0,7.0,,,14.0,30.0,5.0,25.0,48.0,6.0,56.0,293,7.0,11.0,14.0,3.0,5.0,2.0,8.0,28.0,22.0,10.0,3.0,3.0,2.0,5.0,1.0,1.0,,2.0,12.0,4.0,12.0,1.0,2.0,13.0,1.0,16.0,17.0,33.0,1.0,5.0,4.0,1.0,,,4.0,4.0,,9.0,26.0,7.0,1.0,8.0,4.0,,8.0,3.0,3.0,8.0,5.0,8.0,49.0,6.0,0.56,0.7,0.5208333333333334,0.6363636363636364,0.6,0.5208333333333334,0.6363636363636364,0.6,0.5384615384615384,0.6363636363636364,0.6666666666666666,0.0625,,16.91842900302115,,0.3333333333333333,0.25,0.11304347826086956,0.09523809523809523,0.07692307692307693,0.2222222222222222,0.10638297872340426,0.1111111111111111,0.1875,0.022727272727272728,0.1,0.14285714285714285,0.16129032258064516,0.08571428571428572,0.10204081632653061,0.1111111111111111,,0.05,0.625,0.2708333333333333,0.6923076923076923,0.6923076923076923,0.5555555555555556,0.625,0.4666666666666667,0.5185185185185185,0.10416666666666667,0.6363636363636364,0.7142857142857143,,,0.2708333333333333,0.4212916666666667,0.50191,0.37914,0.07692307692307693,0.07692307692307693,0.25,0.14285714285714285,7.312499999999999,0.17689530685920576,2.0,,,,,,,,,,,,,,,,0.4,0.4,,,,,,,,,,,,,,,,1.0,1.0,,,2.0,,,,,2.0,1.0,,0.1,0.6428571428571429,,,0.2,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,0.5,,True,,,,,
2058,1610612750,Mark Madsen,Mark Madsen,2058,MIN,7558.0,126,51.0,224,233,57.0,60,29,457,8.0,11.0,5.0,7.0,2.0,2.0,3.0,5.0,2.0,11.0,18.0,5.0,27.0,200,5.0,7.0,11.0,3.0,6.0,4.0,10.0,12.0,10.0,8.0,1.0,2.0,,2.0,,1.0,,1.0,4.0,2.0,11.0,,,13.0,3.0,16.0,13.0,29.0,,2.0,,2.0,1.0,,3.0,4.0,1.0,11.0,20.0,2.0,2.0,11.0,2.0,4.0,3.0,2.0,,3.0,2.0,10.0,57.0,1.0,0.5454545454545454,0.8571428571428571,0.6111111111111112,0.7142857142857143,0.5,0.6111111111111112,0.7142857142857143,0.5,0.5869565217391305,0.6875,0.45454545454545453,0.05555555555555555,,10.424710424710426,0.25,0.3,,0.12745098039215685,0.13580246913580246,,0.11764705882352941,0.10833333333333334,0.1326530612244898,0.08695652173913043,0.23529411764705882,0.12195121951219512,0.08333333333333333,0.21428571428571427,0.1388888888888889,0.05263157894736842,,,,0.6666666666666666,0.6111111111111112,0.7272727272727273,0.7272727272727273,0.375,0.2777777777777778,0.6,0.75,0.1111111111111111,1.0,0.7142857142857143,0.3333333333333333,1.0,0.6111111111111112,0.4997666666666667,0.5861833333333334,0.4345666666666667,0.10526315789473684,0.10526315789473684,0.4074074074074074,0.37037037037037035,3.788888888888889,0.2544642857142857,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,1.0,1.0,,,1.0,,,,1.0,,,0.2,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,,True,,,,,
2239,1610612750,Trenton Hassell,Trenton Hassell,2239,MIN,20796.0,347,4.0,625,645,132.0,167,80,1270,14.0,21.0,1.0,2.0,2.0,2.0,4.0,15.0,39.0,36.0,75.0,20.0,92.0,650,3.0,7.0,13.0,6.0,11.0,5.0,17.0,52.0,20.0,4.0,5.0,14.0,1.0,15.0,1.0,9.0,1.0,4.0,31.0,2.0,13.0,,2.0,15.0,,17.0,15.0,32.0,,12.0,7.0,5.0,8.0,4.0,8.0,16.0,3.0,14.0,45.0,4.0,4.0,23.0,13.0,1.0,6.0,4.0,2.0,6.0,3.0,17.0,132.0,6.0,0.7222222222222222,0.7647058823529411,0.48,0.42857142857142855,0.5454545454545454,0.46153846153846156,0.42857142857142855,0.42857142857142855,0.5287356321839081,0.65,0.53125,0.06666666666666667,0.14285714285714285,14.42577030812325,0.5,,,0.06302521008403361,0.05394190871369295,0.03773584905660377,0.05555555555555555,0.058419243986254296,0.05415162454873646,0.0196078431372549,0.06493506493506493,0.061946902654867256,0.034482758620689655,0.07246376811594203,0.03076923076923077,0.07692307692307693,0.04878048780487805,,,0.5,0.2692307692307692,0.6666666666666666,0.7777777777777778,0.7142857142857143,0.19230769230769232,0.26666666666666666,0.2857142857142857,0.5,0.2857142857142857,0.5,0.14285714285714285,1.0,0.3076923076923077,0.4405177631578947,0.44188571428571427,0.3830291666666666,0.1511627906976744,0.1566265060240964,0.14130434782608695,0.18478260869565216,11.053333333333333,0.2112,18.0,,3.0,3.0,,3.0,3.0,,2.0,,2.0,4.0,,,,0.038461538461538464,0.46153846153846156,0.47368421052631576,0.038461538461538464,,,,0.21428571428571427,,36.666666666666664,,,,,,7.0,,1.0,,,4.0,,1.0,5.0,,,,,,,0.06666666666666667,,0.8888888888888888,,,,,,,,,,,,,,,,0.02564102564102564,,,,,,,,,,,,,,,,0.14285714285714285,,True,,,,,
84,1610612750,Latrell Sprewell,Latrell Sprewell,84,MIN,22118.0,369,-19.0,686,712,182.0,238,91,1398,16.0,28.0,3.0,6.0,3.0,5.0,15.0,30.0,79.0,61.0,137.0,35.0,193.0,709,7.0,20.0,25.0,14.0,27.0,16.0,44.0,76.0,46.0,6.0,6.0,29.0,2.0,31.0,1.0,12.0,5.0,12.0,64.0,,8.0,,3.0,20.0,1.0,24.0,8.0,32.0,2.0,5.0,5.0,,12.0,3.0,3.0,15.0,1.0,6.0,16.0,,1.0,40.0,16.0,4.0,5.0,3.0,1.0,5.0,4.0,44.0,182.0,5.0,0.6229508196721312,0.6551724137931034,0.44525547445255476,0.35,0.5185185185185185,0.4463276836158192,0.4166666666666667,0.4827586206896552,0.4948717948717949,0.46296296296296297,0.5945945945945946,0.043795620437956206,0.10714285714285714,26.41509433962264,0.8,0.041666666666666664,,0.07604562737642585,0.02857142857142857,0.04477611940298507,,0.0696969696969697,0.024390243902439025,,0.04,0.03424657534246575,,0.014084507042253521,0.08108108108108109,0.11016949152542373,0.020833333333333332,0.10526315789473684,0.021052631578947368,0.8,0.15819209039548024,0.5714285714285714,0.64,0.5625,0.1694915254237288,0.5,0.5357142857142857,0.4463276836158192,0.25,0.5,0.1724137931034483,0.6,0.384180790960452,0.47040454545454546,0.4756409090909091,0.42054464285714294,0.08900523560209424,0.10666666666666667,0.12953367875647667,0.22797927461139897,12.849635036496352,0.2653061224489796,30.0,8.0,29.0,2.0,12.0,40.0,2.0,33.0,28.0,8.0,,4.0,0.9166666666666666,0.3,0.3076923076923077,0.22598870056497175,0.379746835443038,0.38461538461538464,0.1638418079096045,0.27586206896551724,0.27586206896551724,0.875,0.06896551724137931,0.2857142857142857,24.9075,11.0,,4.0,,4.0,5.0,,1.0,1.0,1.0,9.0,,,3.0,,,,1.0,,,0.06666666666666667,0.4666666666666667,0.7333333333333333,0.062146892655367235,0.3333333333333333,0.16666666666666666,,,4.0,,,,2.0,3.0,,,,0.5,0.012658227848101266,0.36363636363636365,0.36363636363636365,1.0,,,,,2.0,1.0,0.5,1.0,0.024390243902439025,,,,,1.0,True,,,,,
