EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,FTOffRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,StepOutOfBoundsTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,Offensive Fouls,FTA,2pt And 1 Free Throw Trips,Technical Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,DefensiveGoaltends,3SecondViolations,Defensive 3 Seconds Violations,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,LongMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,OffFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceArc3Frequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,HeaveAttempts,Fg3aBlocked,BlockedLongMidRange,FG3APctBlocked,Arc3PctBlocked,SecondChanceCorner3FGA,SecondChanceCorner3Frequency,Blocked3s,BlockedArc3,OffensiveGoaltends,SecondChanceArc3FGM,SecondChanceFG3M,HeaveMakes,Clear Path Fouls,ThreePtShootingFoulsDrawn,SecondChanceFg3Pct,Corner3PctBlocked,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,ThreePtShootingFoulsDrawnPct,on,SecondChanceCorner3FGM,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,BlockedCorner3
2767,1610612737,Royal Ivey,Royal Ivey,2767,ATL,25290.0,422,-23,817,805,262.0,288,99.0,1622,14.0,30.0,1.0,4.0,5.0,12.0,12.0,30.0,12.0,34.0,1.0,1.0,1.0,1.0,1.0,4.0,,1.0,2.0,38.0,94.0,2.0,5.0,30.0,112.0,803,3.0,11.0,,,6.0,11.0,32.0,2.0,3.0,16.0,44.0,34.0,42.0,3.0,3.0,2.0,2.0,1.0,15.0,44.0,6.0,50.0,5.0,1.0,13.0,7.0,24.0,106.0,2.0,6.0,,9.0,29.0,1.0,39.0,8.0,47.0,2.0,22.0,12.0,10.0,15.0,5.0,11.0,20.0,2.0,4.0,,2.0,35.0,3.0,11.0,18.0,74.0,4.0,9.0,46.0,3.0,1.0,16.0,8.0,3.0,2.0,,3.0,1.0,,,,44.0,262.0,13.0,0.4473684210526316,0.4594594594594595,0.5,0.4,0.6666666666666666,0.6666666666666666,0.40425531914893614,0.2727272727272727,0.34375,0.41414141414141414,0.2727272727272727,0.4,0.4625,0.2727272727272727,0.4782608695652174,0.050505050505050504,0.1595744680851064,0.2,0.26666666666666666,0.029411764705882353,16.630901287553648,0.42857142857142855,0.058823529411764705,,0.10622710622710622,0.018808777429467086,0.125,0.0425531914893617,0.11014492753623188,0.02185792349726776,0.030303030303030304,0.02912621359223301,,0.058823529411764705,,0.11627906976744186,0.125,0.08695652173913043,0.08333333333333333,0.20833333333333334,0.047619047619047616,0.3333333333333333,0.30303030303030304,0.4666666666666667,0.5833333333333334,0.35714285714285715,0.30303030303030304,0.4,0.5454545454545454,0.25,0.3434343434343434,0.35294117647058826,0.36363636363636365,0.75,0.010101010101010102,1.0,1.0,1.0,0.04040404040404041,0.25,0.25,,0.36363636363636365,0.25,,,0.34285714285714286,0.4166666666666667,0.02857142857142857,1.0,0.05714285714285714,0.5,0.35353535353535354,0.5,0.4438164948453608,0.428,0.4501485714285714,0.14285714285714285,0.14953271028037382,0.05357142857142857,0.39285714285714285,8.856382978723406,33.54,0.32068543451652387,2.0,,1.0,,,,,,,,,,,,,,,,,,True,,,,
1918,1610612737,Obinna Ekezie,Obinna Ekezie,1918,ATL,1398.0,23,-1,44,41,9.0,5,5.0,85,,,,,,,2.0,3.0,3.0,4.0,,,,,,,,,,5.0,7.0,,,2.0,12.0,49,1.0,1.0,,,2.0,,,,,,,6.0,4.0,,,,,,,,,,,,,,,,,1.0,,,5.0,,5.0,1.0,6.0,,,,,,,,,,,,,,,,2.0,5.0,1.0,,2.0,,,1.0,,,,,,,,,,,9.0,,0.6,0.6,,,,,0.7142857142857143,1.0,,0.7142857142857143,1.0,,0.75,1.0,,,,,,,16.0,,,,0.3125,0.05555555555555555,,,0.25,0.047619047619047616,,,0.1111111111111111,,,0.5,0.3333333333333333,0.2727272727272727,,,,,,,,,0.42857142857142855,0.6666666666666666,0.6666666666666666,0.5,0.5714285714285714,0.75,0.75,0.6666666666666666,,,,,,,,,,,,,,,,,,,,,0.4177571428571428,0.4246,,0.125,0.125,0.16666666666666666,,12.7,,0.20454545454545456,,,,,,,,,,,,,,,,,,,,,True,,,,
2044,1610612737,Jason Collier,Jason Collier,2044,ATL,1785.0,30,3,58,58,16.0,25,12.0,116,1.0,2.0,,,1.0,1.0,,3.0,1.0,4.0,,,,,,,,,,2.0,9.0,,,6.0,10.0,44,,,,2.0,2.0,1.0,4.0,,,,2.0,4.0,,,,,,,1.0,1.0,,1.0,,,,,1.0,2.0,,1.0,,,4.0,,4.0,1.0,5.0,,1.0,1.0,,1.0,2.0,1.0,3.0,,,,,4.0,,1.0,5.0,7.0,1.0,1.0,6.0,,,3.0,,2.0,2.0,,2.0,1.0,,,,2.0,16.0,1.0,1.0,1.0,,,,,0.2222222222222222,,0.25,0.2222222222222222,,0.25,0.4166666666666667,1.0,0.25,,0.1111111111111111,,,0.25,22.22222222222222,0.25,,,0.16,0.037037037037037035,,,0.12903225806451613,0.03571428571428571,0.1,,,,,,0.2857142857142857,0.16666666666666666,,,,0.5,0.2222222222222222,0.5,0.5,1.0,0.3333333333333333,,,,0.4444444444444444,0.25,0.3333333333333333,1.0,,,,,,,,,,,,,0.25,1.0,,,,,0.2222222222222222,,0.39914444444444447,,0.39335,0.25,0.25,0.2,0.2,9.744444444444445,,0.27586206896551724,,,,,,,,,,,,,,,,,,,,,True,,,,
952,1610612737,Antoine Walker,Antoine Walker,952,ATL,41435.0,691,-83,1329,1320,417.0,459,177.0,2649,78.0,145.0,14.0,33.0,20.0,41.0,26.0,80.0,9.0,20.0,2.0,16.0,1.0,5.0,26.0,68.0,4.0,9.0,30.0,113.0,245.0,28.0,84.0,73.0,383.0,1409,16.0,42.0,5.0,14.0,49.0,29.0,74.0,10.0,35.0,33.0,121.0,70.0,156.0,78.0,6.0,26.0,68.0,26.0,22.0,51.0,12.0,63.0,8.0,4.0,32.0,2.0,17.0,138.0,3.0,47.0,2.0,29.0,80.0,21.0,130.0,52.0,182.0,13.0,20.0,8.0,12.0,25.0,10.0,13.0,37.0,1.0,12.0,2.0,6.0,62.0,6.0,17.0,20.0,54.0,4.0,14.0,129.0,13.0,,60.0,11.0,8.0,5.0,3.0,8.0,7.0,,2.0,,121.0,417.0,3.0,0.30973451327433627,0.35,0.9285714285714286,0.3333333333333333,0.2857142857142857,0.3333333333333333,0.46122448979591835,0.38095238095238093,0.3918918918918919,0.47112462006079026,0.3723404255319149,0.4036697247706422,0.49483204134366926,0.4152542372881356,0.4416058394160584,0.2553191489361702,0.08979591836734693,0.12413793103448276,0.05,,29.136924075275793,0.4032258064516129,0.5526315789473685,0.028985507246376812,0.18099547511312217,0.09362549800796813,0.21804511278195488,0.025,0.18956521739130436,0.08038585209003216,0.1368421052631579,0.050359712230215826,0.08092485549132948,0.023255813953488372,0.029411764705882353,0.15625,0.205607476635514,0.18857142857142858,0.22916666666666666,0.1891891891891892,0.07975460122699386,0.875,0.44072948328267475,0.5379310344827586,0.6141732283464567,0.32051282051282054,0.24316109422492402,0.325,0.34210526315789475,0.23076923076923078,0.060790273556231005,0.45,0.45,0.4444444444444444,0.0486322188449848,0.125,0.125,1.0,0.2066869300911854,0.38235294117647056,0.38235294117647056,0.9230769230769231,0.7021276595744681,0.42424242424242425,0.07142857142857142,0.0851063829787234,0.3761467889908257,0.4878048780487805,0.045871559633027525,0.2,0.27522935779816515,0.3,0.6960486322188449,0.38235294117647056,0.5055416158536584,0.5585440476190475,0.49025879629629615,0.1595744680851064,0.2054794520547945,0.1279373368146214,0.31592689295039167,4.121224489795918,25.515476190476193,0.31376975169300225,,,,,,1.0,0.02127659574468085,,,,1.0,1.0,,,,0.2,,0.25,1.0,,True,,,,
788,1610612737,Kevin Willis,Kevin Willis,788,ATL,2491.0,42,-15,81,78,26.0,44,13.0,159,3.0,5.0,,1.0,,2.0,,3.0,1.0,4.0,,,,,,1.0,,,,4.0,12.0,,1.0,1.0,9.0,91,,2.0,,,,,3.0,,,,,6.0,2.0,,,,,,1.0,1.0,,1.0,,,1.0,,,2.0,,,1.0,2.0,6.0,2.0,10.0,1.0,11.0,,,,,,,,,,,,,,,,4.0,10.0,,,1.0,1.0,,1.0,,1.0,,1.0,1.0,1.0,,,,,26.0,1.0,0.75,0.75,,,,,0.3333333333333333,,,0.3076923076923077,,,0.34615384615384615,,,0.07692307692307693,0.08333333333333333,0.2,,,13.68421052631579,,0.3333333333333333,0.5,0.20689655172413793,,0.2857142857142857,,0.2222222222222222,,,,,,,0.375,0.16666666666666666,0.13333333333333333,0.3333333333333333,,,1.0,0.38461538461538464,0.6,0.75,0.6666666666666666,0.23076923076923078,,,,0.3076923076923077,0.25,0.25,1.0,,,,,0.07692307692307693,,,,0.5,,,,0.6666666666666666,,,,,,0.46153846153846156,,0.44654999999999995,0.47615,0.4970666666666667,0.07692307692307693,0.08333333333333333,,,7.216666666666668,56.3,0.32098765432098764,1.0,,,,,,,,,,,,,,,,,,,,True,,,,
2839,1610612737,James Thomas,James Thomas,2839,ATL,139.0,2,-5,5,4,5.0,4,3.0,9,1.0,2.0,1.0,2.0,1.0,2.0,,,,,,,,,,,,,,1.0,2.0,,,,2.0,8,1.0,2.0,,,2.0,1.0,2.0,,,,2.0,,2.0,,,2.0,,,,,,,,,,,,,,2.0,,,,,,2.0,2.0,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,2.0,5.0,,,,,,,,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,,,,,,25.0,,,,,0.4,,,,0.4,0.5,1.0,,,,,,,,,,,1.0,0.5,0.5,,,,,,,,,,,,,,,,,,1.0,0.5,,,1.0,0.5,,,,,1.0,,0.57445,0.57445,0.57445,,,1.0,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,True,,,,
1741,1610612737,Jelani McCoy,Jelani McCoy,1741,ATL,754.0,13,16,22,22,2.0,3,4.0,44,1.0,1.0,,,,,,,,,,,,,,,,,,1.0,1.0,,,,2.0,19,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,1.0,,,1.0,,1.0,1.0,2.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,2.0,2.0,,2.0,2.0,,,,,2.0,,,,,,,,1.0,,,1.0,,,1.0,,,,,,,,3.7037037037037033,,,,0.2,0.125,,,0.125,0.1111111111111111,,,0.25,,,0.3333333333333333,,,,,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,0.5362,,,,,,,,,0.09090909090909091,,,,,,,,,,,,,,,,,,,,,True,,,,
468,1610612737,Jon Barry,Jon Barry,468,ATL,8002.0,133,-21,252,242,88.0,98,30.0,494,5.0,7.0,,1.0,3.0,3.0,1.0,3.0,4.0,15.0,2.0,5.0,1.0,2.0,4.0,11.0,1.0,1.0,3.0,10.0,25.0,6.0,16.0,4.0,42.0,268,,1.0,2.0,,3.0,4.0,8.0,2.0,5.0,2.0,16.0,14.0,6.0,18.0,,,10.0,4.0,1.0,11.0,2.0,13.0,2.0,,7.0,2.0,2.0,28.0,1.0,,,3.0,5.0,,8.0,1.0,9.0,,8.0,6.0,2.0,3.0,2.0,,2.0,,3.0,,,5.0,,1.0,5.0,11.0,,,6.0,,,1.0,2.0,2.0,2.0,,2.0,1.0,,,,16.0,88.0,2.0,0.7,0.7,1.0,0.375,0.4,0.4,0.4,,0.5,0.4634146341463415,0.5,0.5384615384615384,0.4772727272727273,0.5,0.5333333333333333,0.3902439024390244,0.04,0.14285714285714285,,,17.01388888888889,0.6,,,0.06493506493506493,,0.12,0.047619047619047616,0.0784313725490196,0.007936507936507936,,,,0.07142857142857142,,,0.058823529411764705,0.12121212121212122,0.06666666666666667,0.2,,0.5,0.17073170731707318,0.7142857142857143,0.8333333333333334,0.8,0.07317073170731707,0.3333333333333333,0.3333333333333333,,0.36585365853658536,0.26666666666666666,0.26666666666666666,0.75,0.12195121951219512,0.4,0.4,1.0,0.2682926829268293,0.36363636363636365,0.36363636363636365,1.0,0.3333333333333333,,,0.3333333333333333,0.23076923076923078,1.0,0.15384615384615385,0.5,0.23076923076923078,0.3333333333333333,0.5609756097560976,0.4,0.48039999999999994,0.5258,0.49460384615384617,0.023809523809523808,0.038461538461538464,0.07142857142857142,0.38095238095238093,12.019999999999998,26.04375,0.3492063492063492,1.0,,,,,1.0,0.3333333333333333,,,,1.0,1.0,,,,0.5,,1.0,1.0,,True,,,,
72,1610612737,Kenny Anderson,Kenny Anderson,72,ATL,18231.0,304,-9,582,580,171.0,187,78.0,1162,9.0,18.0,,1.0,4.0,7.0,5.0,15.0,17.0,39.0,2.0,4.0,1.0,2.0,2.0,2.0,1.0,,,31.0,72.0,4.0,6.0,9.0,83.0,617,,3.0,1.0,1.0,4.0,13.0,27.0,1.0,2.0,3.0,32.0,32.0,30.0,12.0,,,2.0,2.0,5.0,38.0,6.0,44.0,3.0,3.0,16.0,4.0,18.0,94.0,1.0,5.0,,10.0,15.0,,25.0,6.0,31.0,,15.0,7.0,8.0,11.0,6.0,9.0,7.0,,2.0,,,18.0,1.0,5.0,14.0,38.0,1.0,1.0,13.0,1.0,2.0,5.0,1.0,,,,,,,,,32.0,171.0,7.0,0.5161290322580645,0.5161290322580645,1.0,0.6666666666666666,0.5,0.6666666666666666,0.4305555555555556,,0.48148148148148145,0.47435897435897434,0.375,0.5,0.4939759036144578,0.4,0.5161290322580645,0.07692307692307693,0.06944444444444445,0.1111111111111111,0.2,,15.052160953800298,0.6111111111111112,,,0.078125,0.021739130434782608,0.16393442622950818,0.029411764705882353,0.09881422924901186,0.022727272727272728,0.011235955056179775,0.03508771929824561,0.023809523809523808,0.043478260869565216,,0.0136986301369863,0.12244897959183673,0.11428571428571428,0.15555555555555556,0.1875,,,0.23076923076923078,0.5,0.5625,0.2222222222222222,0.19230769230769232,0.3333333333333333,0.4166666666666667,0.2,0.5,0.4358974358974359,0.4358974358974359,0.7647058823529411,0.05128205128205128,0.5,0.5,1.0,0.02564102564102564,1.0,1.0,1.0,0.25,,,0.25,0.2413793103448276,0.5714285714285714,0.06896551724137931,0.5,,,0.3076923076923077,1.0,0.4399019230769231,0.4680375,0.4213103448275862,0.06097560975609756,0.06578947368421052,0.04819277108433735,0.3855421686746988,11.366666666666667,24.400000000000002,0.29381443298969073,,,,,,,,,,,1.0,1.0,,1.0,,1.0,,1.0,1.0,,True,,,,
292,1610612737,Anthony Miller,Anthony Miller,292,ATL,360.0,6,3,16,17,16.0,17,1.0,33,2.0,2.0,,,2.0,2.0,,,,,,,,,,,,,,2.0,2.0,,,,4.0,16,,,,,,2.0,2.0,,,,4.0,4.0,,,,,,,,1.0,,1.0,,,1.0,,,2.0,,,,1.0,,,1.0,,1.0,,1.0,1.0,,,1.0,,1.0,,,,,1.0,,1.0,,1.0,,,,,,,,,,,,,,,,4.0,16.0,1.0,1.0,1.0,,,,,1.0,,1.0,1.0,,1.0,1.0,,1.0,,,,,,17.64705882352941,,,,,,1.0,,0.3333333333333333,,,,,,,,,,1.0,,,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,1.0,,0.70445,,0.70445,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,True,,,,
1565,1610612737,Michael Stewart,Michael Stewart,1565,ATL,5176.0,86,-15,163,167,44.0,49,21.0,330,6.0,10.0,4.0,7.0,,,,1.0,2.0,2.0,,,,,,,,,,8.0,13.0,,,,16.0,199,4.0,8.0,,,8.0,1.0,1.0,,,,2.0,8.0,8.0,,,8.0,,,2.0,,2.0,2.0,1.0,1.0,,,,6.0,,12.0,,1.0,7.0,3.0,11.0,12.0,23.0,2.0,4.0,3.0,1.0,,,,4.0,,,,2.0,4.0,,,9.0,16.0,2.0,2.0,3.0,1.0,,2.0,,2.0,1.0,,2.0,2.0,1.0,,1.0,2.0,44.0,2.0,0.5,1.0,,,,,0.6153846153846154,0.5,1.0,0.6153846153846154,0.5,1.0,0.5714285714285714,0.4444444444444444,1.0,,0.15384615384615385,0.1,1.0,,9.523809523809524,,0.42857142857142855,,0.17073170731707318,0.19047619047619047,0.047619047619047616,,0.12903225806451613,0.16901408450704225,0.25,0.2,0.14285714285714285,,,0.2,0.1,0.19047619047619047,0.06666666666666667,,0.6666666666666666,1.0,0.7692307692307693,0.6,0.6666666666666666,0.3333333333333333,0.07692307692307693,,,,0.15384615384615385,1.0,1.0,1.0,,,,,,,,,0.875,0.5714285714285714,,,,,,,,,0.7692307692307693,,0.5272846153846154,0.542675,0.3661,0.14285714285714285,0.14285714285714285,0.5,0.125,2.9615384615384617,,0.26993865030674846,,,1.0,,,,,,,,,,,,,,,,,,False,,,,
1731,1610612737,Tyronn Lue,Tyronn Lue,1731,ATL,66739.0,1112,-273,2079,2099,388.0,458,306.0,4178,45.0,82.0,2.0,6.0,10.0,20.0,28.0,68.0,81.0,158.0,3.0,6.0,,1.0,29.0,78.0,7.0,5.0,18.0,154.0,308.0,32.0,84.0,86.0,490.0,2451,6.0,14.0,7.0,2.0,17.0,24.0,62.0,5.0,19.0,32.0,95.0,56.0,252.0,69.0,27.0,2.0,78.0,29.0,21.0,162.0,23.0,185.0,12.0,11.0,69.0,16.0,77.0,393.0,,7.0,,12.0,47.0,1.0,60.0,7.0,67.0,2.0,20.0,10.0,10.0,35.0,10.0,23.0,21.0,1.0,12.0,,2.0,56.0,4.0,17.0,31.0,86.0,5.0,5.0,95.0,5.0,19.0,32.0,9.0,,,,,,,,,95.0,388.0,13.0,0.18181818181818182,0.1830065359477124,0.71875,0.38095238095238093,0.2631578947368421,0.38095238095238093,0.5,0.42857142857142855,0.3870967741935484,0.5153061224489796,0.35714285714285715,0.3888888888888889,0.552570093457944,0.35714285714285715,0.4791666666666667,0.21428571428571427,0.06818181818181818,0.12195121951219512,0.10294117647058823,0.02531645569620253,19.770773638968482,0.625,0.014705882352941176,,0.06582633053221289,0.008187134502923977,0.05741626794258373,,0.06392199349945829,0.0068359375,0.013513513513513514,0.004149377593360996,0.006289308176100629,,,0.07407407407407407,0.02857142857142857,0.08812260536398467,0.02702702702702703,0.13114754098360656,0.011494252873563218,,0.20918367346938777,0.5487804878048781,0.625,0.26666666666666666,0.17346938775510204,0.4117647058823529,0.45901639344262296,0.10714285714285714,0.4030612244897959,0.5126582278481012,0.525974025974026,0.16049382716049382,0.015306122448979591,0.5,0.5,1.0,0.1989795918367347,0.3717948717948718,0.38666666666666666,0.6896551724137931,0.2857142857142857,0.3333333333333333,,0.3333333333333333,0.24691358024691357,0.5,0.012345679012345678,,0.2222222222222222,0.2777777777777778,0.42346938775510207,0.3717948717948718,0.46134064102564126,0.4691300000000001,0.45778937500000005,0.07637231503579953,0.0955223880597015,0.03469387755102041,0.19387755102040816,11.181493506493506,25.479761904761908,0.18662818662818662,,3.0,,0.03571428571428571,0.038461538461538464,,,,,,1.0,1.0,,1.0,,0.14285714285714285,,0.14285714285714285,1.0,,False,,,,
2044,1610612737,Jason Collier,Jason Collier,2044,ATL,54709.0,912,-364,1715,1732,309.0,386,256.0,3447,80.0,125.0,29.0,48.0,15.0,23.0,32.0,88.0,54.0,140.0,5.0,11.0,1.0,4.0,1.0,3.0,,,1.0,166.0,353.0,6.0,14.0,42.0,392.0,1992,36.0,66.0,,13.0,85.0,25.0,53.0,1.0,5.0,14.0,67.0,230.0,102.0,18.0,,44.0,3.0,1.0,27.0,15.0,2.0,17.0,1.0,1.0,10.0,,5.0,36.0,16.0,62.0,5.0,12.0,69.0,15.0,96.0,83.0,179.0,11.0,14.0,11.0,3.0,37.0,6.0,19.0,22.0,,18.0,,2.0,59.0,7.0,4.0,85.0,140.0,11.0,10.0,65.0,7.0,,29.0,7.0,11.0,10.0,1.0,11.0,7.0,3.0,2.0,,67.0,309.0,8.0,0.6927710843373494,0.7986111111111112,1.0,0.42857142857142855,0.2,0.42857142857142855,0.4702549575070821,0.5454545454545454,0.4716981132075472,0.4768392370572207,0.5454545454545454,0.45689655172413796,0.494949494949495,0.5743243243243243,0.4855072463768116,0.03814713896457766,0.0764872521246459,0.096,0.1590909090909091,0.007142857142857143,22.580645161290324,0.6271186440677966,0.2830188679245283,0.10869565217391304,0.12234042553191489,0.08389715832205684,0.0821917808219178,0.10526315789473684,0.11408450704225352,0.08754208754208755,0.12550607287449392,0.09359605911330049,0.04152249134948097,0.1,0.11538461538461539,0.10869565217391304,0.12751677852348994,0.12987012987012986,0.10679611650485436,0.023255813953488372,0.0658682634730539,0.6363636363636364,0.3405994550408719,0.64,0.7079646017699115,0.675,0.23978201634877383,0.36363636363636365,0.43243243243243246,0.40625,0.3814713896457766,0.38571428571428573,0.38848920863309355,0.8888888888888888,0.02997275204359673,0.45454545454545453,0.45454545454545453,1.0,0.008174386920980926,0.3333333333333333,0.3333333333333333,1.0,0.7272727272727273,0.6041666666666666,0.2413793103448276,,0.39655172413793105,0.6521739130434783,0.06896551724137931,0.25,0.017241379310344827,,0.3787465940054496,0.3333333333333333,0.4663516393442621,0.5350672131147542,0.4884140350877195,0.07455012853470437,0.07733333333333334,0.21683673469387754,0.17091836734693877,9.359490084985838,24.55714285714286,0.18017492711370262,,,,,,,,,,,,,,,,,,,,,False,,,,
2735,1610612737,Josh Childress,Josh Childress,2735,ATL,91987.0,1533,-340,2927,2950,776.0,968,450.0,5877,157.0,267.0,55.0,93.0,42.0,65.0,9.0,37.0,29.0,83.0,8.0,25.0,6.0,12.0,1.0,14.0,2.0,1.0,7.0,195.0,387.0,9.0,39.0,132.0,549.0,3381,61.0,108.0,4.0,19.0,144.0,50.0,91.0,7.0,19.0,49.0,170.0,214.0,176.0,24.0,3.0,100.0,11.0,1.0,47.0,81.0,16.0,97.0,9.0,7.0,41.0,6.0,34.0,210.0,18.0,116.0,2.0,36.0,130.0,13.0,179.0,136.0,315.0,10.0,52.0,39.0,13.0,49.0,3.0,30.0,22.0,2.0,19.0,1.0,4.0,71.0,6.0,15.0,69.0,124.0,3.0,7.0,154.0,13.0,5.0,72.0,9.0,19.0,15.0,3.0,20.0,8.0,1.0,1.0,,170.0,776.0,25.0,0.5487179487179488,0.7379310344827587,0.8888888888888888,0.23076923076923078,0.3684210526315789,0.25,0.5038759689922481,0.5648148148148148,0.5494505494505495,0.4894366197183099,0.5580357142857143,0.55,0.5526315789473685,0.5853658536585366,0.6176470588235294,0.09154929577464789,0.12144702842377261,0.149812734082397,0.16216216216216217,0.012048192771084338,16.305916305916305,0.6901408450704225,0.1092436974789916,0.02,0.1337448559670782,0.09563066776586975,0.12286689419795221,0.08372093023255814,0.13122529644268774,0.0938375350140056,0.10180995475113122,0.11239193083573487,0.07547169811320754,0.0880503144654088,0.07142857142857142,0.08595988538681948,0.12547528517110265,0.18611111111111112,0.13145539906103287,0.1,0.059880239520958084,0.4,0.6267605633802817,0.5880149812734082,0.6916299559471366,0.4968152866242038,0.08685446009389672,0.24324324324324326,0.2903225806451613,0.5555555555555556,0.19483568075117372,0.3493975903614458,0.35365853658536583,0.8275862068965517,0.05868544600938967,0.32,0.3333333333333333,1.0,0.03286384976525822,0.07142857142857142,0.07692307692307693,,0.8303571428571429,0.5913978494623656,0.12727272727272726,0.017857142857142856,0.5909090909090909,0.6461538461538462,0.10909090909090909,0.5,0.06363636363636363,0.14285714285714285,0.7183098591549296,0.09090909090909091,0.5376187943262412,0.5520245,0.5405097222222223,0.14845360824742268,0.16143497757847533,0.26229508196721313,0.30965391621129323,4.7622739018087845,26.038461538461533,0.2651178681243594,3.0,2.0,1.0,0.05128205128205128,0.07142857142857142,2.0,0.017857142857142856,1.0,1.0,,,1.0,,,,0.25,0.04,,,,False,1.0,0.5,1.0,
