EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,FG2M,FG2A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsPutbacks,Fg2aBlocked,TwoPtAssists,Assists,AtRimAssists,ShortMidRangeAssists,AssistPoints,OffTwoPtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,DeadBallTurnovers,LostBallTurnovers,Travels,Turnovers,SecondChanceTurnovers,ShootingFouls,Fouls,FTA,TwoPtShootingFoulsDrawn,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG2APctBlocked,ShortMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,PenaltyOffPossPct,PenaltyFtPoints,LongMidRangeAssists,SelfOReb,BadPassTurnovers,PenaltyTurnovers,NonShootingPenaltyNonTakeFouls,LongMidRangePctBlocked,OffLongMidRangeReboundPct,SelfORebPct,Corner3FGA,Arc3FGM,Arc3FGA,PenaltyArc3FGA,FG3M,FG3A,PenaltyFG3A,PtsUnassisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,ThreePtAssists,Arc3Assists,Corner3Assists,OffThreePtRebounds,DefThreePtRebounds,Offensive Fouls,Technical Free Throw Trips,NonShootingFoulsDrawn,BlockedLongMidRange,3SecondViolations,Fg3Pct,NonHeaveFg3Pct,FG3APct,AtRimPctBlocked,DefThreePtReboundPct,OffThreePtReboundPct,OffCorner3ReboundPct,DefArc3ReboundPct,Corner3Frequency,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,SecondChanceAtRimPctAssisted,PenaltyArc3Frequency,NonHeaveArc3Accuracy,Avg3ptShotDistance,SecondChanceFtPoints,FTOffRebounds,Loose Ball Fouls,2pt And 1 Free Throw Trips,BlockedShortMidRange,Defensive 3 Seconds Violations,OffFTReboundPct,PenaltyArc3FGM,PenaltyFG3M,PtsAssisted3s,Assisted3sPct,PenaltyFg3Pct,Arc3PctAssisted,PenaltyArc3Accuracy,Corner3FGM,PenaltyCorner3FGM,PenaltyCorner3FGA,SecondChanceArc3FGA,SecondChanceFG3A,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceArc3Frequency,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,DefensiveGoaltends,DefCorner3ReboundPct,HeaveAttempts,on,Fg3aBlocked,FoulsDrawn,Offensive Fouls Drawn,OffensiveGoaltends,FG3APctBlocked,Arc3PctBlocked,OffArc3ReboundPct,SecondChanceCorner3FGM,SecondChanceCorner3FGA,SecondChanceArc3FGM,SecondChanceFG3M,LostBallOutOfBoundsTurnovers,StepOutOfBoundsTurnovers,SecondChanceFg3Pct,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,ThreePtShootingFoulsDrawn,Blocked3s,BlockedArc3,BlockedCorner3,ThreePtShootingFoulsDrawnPct,Clear Path Fouls,Corner3PctBlocked
1714,1610612739,Robert Traylor,Robert Traylor,1714,CLE,3038.0,51,-5,91,90,11.0,28,14.0,181,3.0,5.0,1.0,1.0,1.0,1.0,4.0,11.0,1.0,4.0,8.0,20.0,1.0,17.0,90,2.0,3.0,4.0,1.0,2.0,2.0,14.0,2.0,2.0,1.0,4.0,4.0,3.0,1.0,8.0,2.0,4.0,1.0,5,2.0,7,3.0,2.0,1.0,2.0,1.0,2.0,2.0,1.0,4.0,1.0,7.0,8.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,11.0,0.875,1.0,0.4,0.6666666666666666,0.5,0.4,0.6666666666666666,0.5,0.38636363636363635,0.6666666666666666,0.5,0.05,0.09090909090909091,24.528301886792452,0.5,0.3333333333333333,0.11764705882352941,0.046511627906976744,0.0975609756097561,0.043478260869565216,0.06666666666666667,0.06666666666666667,0.16666666666666666,0.1111111111111111,0.07692307692307693,1.0,0.25,0.6,0.6,0.6666666666666666,0.55,0.36363636363636365,0.4,1.0,0.2,0.25,0.25,1.0,0.3333333333333333,1.0,0.5,1.0,0.25,0.4483600000000001,0.454,0.5804,0.09090909090909091,0.09090909090909091,0.23529411764705882,0.11764705882352941,9.1,0.12087912087912088,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,
1956,1610612739,Ira Newble,Ira Newble,1956,CLE,2963.0,49,-8,95,95,28.0,40,10.0,190,3.0,6.0,1.0,3.0,,,,,1.0,8.0,4.0,14.0,2.0,10.0,89,1.0,3.0,2.0,1.0,1.0,4.0,6.0,2.0,2.0,1.0,4.0,4.0,1.0,1.0,8.0,3.0,4.0,,4,3.0,7,1.0,1.0,,3.0,,,,,3.0,,2.0,3.0,2.0,1.0,,,,,4.0,28.0,0.75,1.0,0.2857142857142857,0.3333333333333333,1.0,0.2857142857142857,0.3333333333333333,1.0,0.3333333333333333,0.3333333333333333,1.0,0.07142857142857142,,16.666666666666664,1.0,,0.11428571428571428,0.06818181818181818,0.09302325581395349,0.061224489795918366,0.07692307692307693,0.09090909090909091,0.07142857142857142,0.5,,,0.42857142857142855,0.5,0.5,0.6666666666666666,,,,,0.5714285714285714,0.125,0.14285714285714285,1.0,1.0,0.3333333333333333,,,0.42857142857142855,0.5100214285714285,0.6391333333333334,0.3992,0.06666666666666667,0.06666666666666667,0.2,0.4,10.242857142857144,0.29473684210526313,2.0,2.0,1.0,3.0,1.0,1.0,0.125,0.05,0.125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,
2544,1610612739,LeBron James,LeBron James,2544,CLE,6133.0,102,-23,193,193,78.0,95,23.0,386,13.0,21.0,3.0,3.0,4.0,8.0,3.0,8.0,10.0,25.0,26.0,54.0,10.0,65.0,211,3.0,6.0,6.0,11.0,24.0,29.0,20.0,32.0,4.0,2.0,12.0,16.0,6.0,3.0,36.0,3.0,9.0,,12,4.0,16,5.0,3.0,2.0,2.0,1.0,3.0,1.0,,5.0,1.0,,5.0,21.0,6.0,2.0,1.0,2.0,1.0,29.0,78.0,0.38461538461538464,0.4166666666666667,0.48148148148148145,0.5,0.4583333333333333,0.47413793103448276,0.5,0.44,0.47761194029850745,0.5,0.4666666666666667,0.037037037037037035,0.125,32.57918552036199,0.4,,0.14285714285714285,0.038461538461538464,0.15384615384615385,0.0449438202247191,0.043478260869565216,0.045454545454545456,0.08,0.21428571428571427,0.16666666666666666,0.5,0.3620689655172414,0.6190476190476191,0.65,0.46153846153846156,0.13793103448275862,0.375,0.42857142857142855,,0.43103448275862066,0.4,0.4,0.4,0.5,1.0,0.32,0.5,0.43103448275862066,0.4716474137931033,0.50426,0.4230419999999999,0.09375,0.1,0.09230769230769231,0.4461538461538462,10.15,0.40414507772020725,7.0,3.0,1.0,1.0,2.0,1.0,,0.030303030303030304,0.038461538461538464,1.0,1.0,3.0,1.0,1.0,4.0,1.0,3.0,3.0,1.0,4.0,2.0,2.0,1.0,3.0,1.0,3.0,3.0,1.0,1.0,0.25,0.25,0.06896551724137931,0.047619047619047616,0.2,0.09090909090909091,0.25,0.3,0.017241379310344827,0.05172413793103448,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.04,0.3333333333333333,24.775,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,
281,1610612739,Scott Williams,Scott Williams,281,CLE,9101.0,152,-30,284,283,105.0,141,41.0,567,6.0,14.0,6.0,10.0,1.0,3.0,2.0,11.0,4.0,15.0,12.0,40.0,9.0,33.0,308,6.0,11.0,15.0,1.0,10.0,5.0,16.0,8.0,6.0,7.0,7.0,8.0,2.0,2.0,17.0,14.0,12.0,3.0,15,15.0,30,4.0,3.0,1.0,3.0,,2.0,1.0,,5.0,,12.0,30.0,11.0,5.0,6.0,2.0,6.0,4.0,5.0,105.0,0.6666666666666666,0.8888888888888888,0.3,0.5454545454545454,0.1,0.2926829268292683,0.5454545454545454,0.09090909090909091,0.358695652173913,0.625,0.19230769230769232,0.175,0.2727272727272727,15.454545454545455,0.6,0.23076923076923078,0.13333333333333333,0.11475409836065574,0.10619469026548672,0.10294117647058823,0.09375,0.1794871794871795,0.1875,0.08333333333333333,0.11764705882352941,0.6666666666666666,0.34146341463414637,0.42857142857142855,0.5454545454545454,0.3333333333333333,0.2682926829268293,0.18181818181818182,0.25,1.0,0.36585365853658536,0.26666666666666666,0.2857142857142857,1.0,0.9090909090909091,0.6,0.2727272727272727,0.3333333333333333,0.36585365853658536,0.4682048780487805,0.5673363636363636,0.4400545454545455,0.1111111111111111,0.11363636363636363,0.45454545454545453,0.15151515151515152,9.097500000000002,0.36971830985915494,3.0,3.0,1.0,2.0,2.0,7.0,0.06666666666666667,0.0784313725490196,0.047619047619047616,,,1.0,1.0,,1.0,1.0,,1.0,,1.0,1.0,,,,1.0,,1.0,,1.0,,,0.024390243902439025,0.21428571428571427,,,,,,0.024390243902439025,,,0.3333333333333333,0.09090909090909091,,24.4,3.0,1.0,6.0,1.0,4.0,1.0,0.1,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,
727,1610612739,Eric Snow,Eric Snow,727,CLE,5621.0,94,-24,169,171,44.0,73,28.0,340,,1.0,,,,,1.0,6.0,6.0,9.0,7.0,16.0,4.0,21.0,188,1.0,1.0,2.0,1.0,2.0,5.0,10.0,4.0,,,16.0,17.0,6.0,5.0,35.0,1.0,3.0,1.0,4,1.0,5,2.0,1.0,1.0,4.0,1.0,3.0,2.0,1.0,7.0,,2.0,8.0,6.0,3.0,,,,,5.0,44.0,0.7142857142857143,0.7142857142857143,0.4375,1.0,0.5,0.4722222222222222,1.0,0.8333333333333334,0.5,1.0,0.8333333333333334,,,13.93034825870647,0.5714285714285714,0.2,0.0625,0.013333333333333334,0.04838709677419355,0.012195121951219513,,0.037037037037037035,0.09090909090909091,0.05263157894736842,0.05555555555555555,,0.05555555555555555,,,,0.3333333333333333,0.16666666666666666,0.16666666666666666,1.0,0.5,0.6666666666666666,0.6666666666666666,0.6666666666666666,,,,,0.16666666666666666,0.4166861111111111,0.4002,0.42969999999999997,0.14285714285714285,0.15789473684210525,0.09523809523809523,0.23809523809523808,14.25625,0.2603550295857988,,5.0,,2.0,2.0,2.0,,,,1.0,1.0,1.0,1.0,1.0,2.0,1.0,,1.0,1.0,1.0,,1.0,,,1.0,,,,,0.5,0.5,0.1111111111111111,,,,,,0.05555555555555555,0.05555555555555555,1.0,1.0,,0.3333333333333333,1.0,24.15,,,,,,,,1.0,1.0,3.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,
976,1610612739,Jeff McInnis,Jeff McInnis,976,CLE,5177.0,86,-20,165,162,79.0,94,22.0,327,7.0,14.0,,,2.0,4.0,5.0,13.0,2.0,3.0,14.0,30.0,8.0,48.0,181,1.0,2.0,2.0,6.0,13.0,28.0,16.0,12.0,2.0,3.0,7.0,8.0,3.0,1.0,17.0,3.0,4.0,,5,3.0,8,4.0,2.0,2.0,2.0,2.0,4.0,,,6.0,,2.0,5.0,12.0,6.0,,,,,28.0,79.0,0.5714285714285714,0.6153846153846154,0.4666666666666667,0.5,0.46153846153846156,0.5128205128205128,0.3333333333333333,0.631578947368421,0.5581395348837209,0.3333333333333333,0.6666666666666666,0.1,,25.789473684210527,0.3333333333333333,,0.07407407407407407,0.041666666666666664,0.07462686567164178,0.0375,0.041666666666666664,,0.12,0.1,,,0.358974358974359,0.5,0.6363636363636364,0.5714285714285714,0.3333333333333333,0.38461538461538464,0.38461538461538464,0.4,0.07692307692307693,0.6666666666666666,0.6666666666666666,1.0,,,0.21052631578947367,0.5,0.5897435897435898,0.4777025641025641,0.44695,0.4367842105263158,0.14634146341463414,0.1875,0.041666666666666664,0.5833333333333334,5.943333333333332,0.47878787878787876,4.0,3.0,,2.0,3.0,,,0.08,,2.0,3.0,7.0,4.0,4.0,9.0,6.0,3.0,7.0,3.0,1.0,1.0,,,1.0,2.0,,2.0,,,0.4444444444444444,0.4444444444444444,0.23076923076923078,0.21428571428571427,0.07692307692307693,,,0.1111111111111111,0.05128205128205128,0.1794871794871795,0.42857142857142855,0.42857142857142855,,0.21052631578947367,0.42857142857142855,24.57777777777778,,,,4.0,,,,3.0,4.0,9.0,0.75,0.6666666666666666,0.6666666666666666,0.75,1.0,1.0,2.0,1.0,1.0,0.5,0.5,1.0,0.3333333333333333,0.10526315789473684,0.5,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,
2562,1610612739,Sasha Pavlovic,Sasha Pavlovic,2562,CLE,2920.0,49,-13,95,92,38.0,49,19.0,187,3.0,5.0,,,,2.0,1.0,5.0,,4.0,4.0,14.0,2.0,13.0,106,,1.0,1.0,1.0,6.0,7.0,6.0,2.0,,3.0,,,,,,1.0,3.0,,5,1.0,6,1.0,1.0,,1.0,1.0,4.0,,1.0,5.0,,1.0,10.0,4.0,,2.0,2.0,2.0,1.0,7.0,38.0,0.75,0.75,0.2857142857142857,,0.16666666666666666,0.36666666666666664,,0.35714285714285715,0.38235294117647056,0.25,0.3888888888888889,0.21428571428571427,0.2,19.29824561403509,0.2,,0.10714285714285714,0.022727272727272728,0.1388888888888889,0.020833333333333332,,,0.1111111111111111,0.1,0.1111111111111111,0.5,0.3333333333333333,0.6,1.0,0.6666666666666666,0.3333333333333333,0.2,0.25,1.0,0.26666666666666666,,,,,,0.2857142857142857,,0.4,0.5035366666666666,0.3871,0.4948642857142857,,,0.07692307692307693,0.5384615384615384,8.792857142857143,0.4,2.0,,,1.0,,3.0,,0.058823529411764705,,1.0,,,,1.0,1.0,1.0,,,,,,,,2.0,2.0,,2.0,,,1.0,1.0,0.06666666666666667,0.4,0.25,,,0.3333333333333333,0.06666666666666667,,,,,,,22.8,1.0,,,,,,,,1.0,3.0,1.0,1.0,,,1.0,1.0,1.0,,,1.0,1.0,1.0,,0.14285714285714285,1.0,2.0,0.2,,True,,,,,,,,,,,,,,,,,,,,,,,,,,
446,1610612739,Lucious Harris,Lucious Harris,446,CLE,4443.0,74,-6,135,136,53.0,66,21.0,271,,,,,,,1.0,1.0,2.0,8.0,3.0,9.0,11.0,23.0,152,,1.0,2.0,,2.0,8.0,4.0,2.0,,,5.0,5.0,2.0,1.0,10.0,2.0,4.0,,7,2.0,9,3.0,2.0,1.0,3.0,,,1.0,,3.0,,,3.0,11.0,3.0,,,,,8.0,53.0,0.6666666666666666,0.6666666666666666,0.3333333333333333,,,0.4,,0.5,0.55,0.5,0.7,,,14.64968152866242,1.0,,0.0975609756097561,0.037037037037037035,0.13725490196078433,0.03278688524590164,0.07142857142857142,,0.08333333333333333,,0.1875,,,,,,0.06666666666666667,1.0,1.0,1.0,0.5333333333333333,0.25,0.25,0.5,,,,,0.4,0.46674666666666664,0.4079,0.4584,0.16666666666666666,0.25,0.08695652173913043,0.34782608695652173,16.82222222222222,0.3925925925925926,5.0,2.0,,2.0,1.0,1.0,,0.038461538461538464,,2.0,1.0,4.0,1.0,2.0,6.0,1.0,,4.0,1.0,,,,,3.0,,1.0,2.0,,,0.3333333333333333,0.3333333333333333,0.4,,0.3,,,0.25,0.13333333333333333,0.26666666666666666,0.25,0.25,,0.3333333333333333,0.25,24.733333333333334,2.0,,,,,,,1.0,1.0,6.0,1.0,1.0,1.0,1.0,1.0,,,,,0.5,0.5,1.0,,,,,0.5,,True,,,,,,,,,,,,,,,,,,,,,,,,,,
2402,1610612739,Dajuan Wagner,Dajuan Wagner,2402,CLE,259.0,4,-5,8,7,,7,,15,,,,,,,,,,,,,,,9,,,,,,,,,,,,,,,,,1.0,,1,,1,1.0,,1.0,1.0,,,,,1.0,,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,37.5,1.0,,0.5,,0.5,,,,,,1.0,,,,,,,,,,,,,,,,,,1.0,0.54675,,,,,,,,,,,,1.0,,1.0,,,,,,2.0,,,2.0,,,1.0,,,,,,,,,,,,,,1.0,,,,,,,1.0,,,,,,33.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,
2400,1610612739,Drew Gooden,Drew Gooden,2400,CLE,2996.0,50,-6,93,97,36.0,58,8.0,190,5.0,6.0,1.0,1.0,5.0,6.0,4.0,4.0,,2.0,9.0,12.0,2.0,20.0,102,1.0,1.0,2.0,8.0,9.0,17.0,16.0,2.0,,,3.0,3.0,3.0,,6.0,,5.0,4.0,10,,10,1.0,1.0,,1.0,,2.0,1.0,1.0,3.0,,2.0,6.0,4.0,1.0,2.0,2.0,2.0,1.0,17.0,36.0,0.8888888888888888,0.8888888888888888,0.75,1.0,0.8888888888888888,0.75,1.0,0.8888888888888888,0.7142857142857143,1.0,0.85,,,16.504854368932037,0.3333333333333333,0.5714285714285714,0.15625,,0.15384615384615385,,,,,,0.38461538461538464,0.5,0.5,0.8333333333333334,0.8333333333333334,1.0,0.3333333333333333,1.0,1.0,0.75,0.16666666666666666,,,,1.0,1.0,0.6666666666666666,0.8333333333333334,0.5,0.508325,0.7395,0.5466222222222221,0.07692307692307693,0.07692307692307693,0.1,0.85,6.0,0.3870967741935484,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,1.0,1.0,,1.0,,,,,,,0.14285714285714285,,,0.25,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,
