EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGA,ShortMidRangeFGA,FG2A,FtPoints,Points,OpponentPoints,SecondChanceFtPoints,SecondChancePoints,Fg2aBlocked,TwoPtAssists,Assists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,Steals,LostBallSteals,DeadBallTurnovers,Turnovers,ShootingFouls,Fouls,Offensive Fouls,FTA,TwoPtShootingFoulsDrawn,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,PenaltyOffPossExcludingTakeFouls,TsPct,SecondChanceTsPct,FG2APctBlocked,AtRimPctBlocked,Usage,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffCorner3ReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,BlocksRecoveredPct,AtRimFrequency,ShortMidRangeFrequency,AtRimFG3AFrequency,ShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,Avg2ptShotDistance,PenaltyOffPossPct,AtRimFGM,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG3M,FG3A,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,PtsPutbacks,HeaveAttempts,NonHeaveArc3FGA,NonHeaveArc3FGM,ThreePtAssists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,FTOffRebounds,FTDefRebounds,SelfOReb,BadPassSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,StepOutOfBoundsTurnovers,Travels,SecondChanceTurnovers,PenaltyTurnovers,Loose Ball Fouls,2pt And 1 Free Throw Trips,Technical Free Throw Trips,NonShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,PenaltyTsPct,FG3APct,ShortMidRangePctBlocked,LiveBallTurnoverPct,DefFTReboundPct,OffFTReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefCorner3ReboundPct,SelfORebPct,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,PenaltyPointsPct,Avg3ptShotDistance,SecondChanceCorner3FGA,SecondChanceCorner3Frequency,SecondChanceCorner3FGM,3pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,BlockedShortMidRange,LongMidRangePctBlocked,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,ThreePtShootingFoulsDrawnPct,Fg3aBlocked,BlockedLongMidRange,DefensiveGoaltends,OffensiveGoaltends,Defensive 3 Seconds Violations,FG3APctBlocked,Corner3PctBlocked,FoulsDrawn,Offensive Fouls Drawn,Blocked3s,BlockedArc3,3SecondViolations,BlockedCorner3,on,Arc3PctBlocked,Clear Path Fouls
1425,1610612761,Aaron Williams,Aaron Williams,1425,TOR,1297.0,22,-4,40,42,14,12,4,82,1,1,2,2,2,42,2.0,2,1.0,1.0,1.0,1.0,2.0,1.0,1,1,1,2,2,4,1.0,1.0,1.0,1.0,2,3,1.0,2,1,2.0,2.0,2.0,1.0,14,0.3333333333333333,1.0,0.5,1.0,9.090909090909092,0.07142857142857142,0.08333333333333333,0.2,0.14285714285714285,0.10526315789473684,0.10526315789473684,0.3333333333333333,0.5,0.2,0.2,0.5,0.5,0.5,0.5,0.584,0.3333333333333333,0.3333333333333333,1.0,6.6,0.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,
147,1610612761,Jalen Rose,Jalen Rose,147,TOR,63568.0,1059,37,2052,2040,735,803,219,4092,103,155,389,153,650,2263,13.0,44,26.0,43.0,82.0,10.0,203.0,7.0,11,21,41,87,19,106,19.0,13.0,41.0,83.0,28,84,16.0,181,57,4.0,4.0,4.0,1.0,735,0.56875,0.55,0.06683804627249357,0.17475728155339806,27.968682035667683,0.05459387483355526,0.017350157728706624,0.0945945945945946,0.023178807947019868,0.06372045220966084,0.019230769230769232,0.019230769230769232,0.024,0.0744336569579288,0.10457516339869281,0.25,0.21106557377049182,0.3176229508196721,0.4139344262295082,0.4577878600823044,0.10857142857142857,0.13380281690140844,0.06769230769230769,9.751156812339332,0.358187134502924,68.0,6.0,8.0,21.0,31.0,77.0,51.0,131.0,18.0,40.0,2.0,10.0,17.0,59.0,1.0,6.0,5.0,28.0,196.0,35.0,99.0,14.0,27.0,1.0,6.0,61.0,122.0,7.0,38.0,89.0,232.0,134.0,258.0,84.0,21.0,6.0,2.0,57.0,17.0,39.0,19.0,20.0,29.0,4.0,1.0,25.0,5.0,6.0,42.0,15.0,22.0,2.0,20.0,1.0,7.0,2.0,30.0,5.0,20.0,17.0,35.0,232.0,19.0,0.34183673469387754,0.3471502590673575,0.8,0.35353535353535354,0.16666666666666666,0.18421052631578946,0.36082474226804123,0.5038560411311054,0.5185185185185185,0.5,0.5092213114754098,0.4696969696969697,0.446875,0.5558252427184466,0.2028688524590164,0.05161290322580645,0.5060240963855421,0.2604166666666667,0.015384615384615385,0.03225806451612903,0.004166666666666667,0.022598870056497175,0.0311284046692607,0.05405405405405406,0.07246376811594203,0.022222222222222223,0.6601941747572816,0.8,0.36764705882352944,0.4967741935483871,0.5238095238095238,0.19480519480519481,0.26844262295081966,0.3893129770992366,0.3893129770992366,0.5294117647058824,0.08196721311475409,0.45,0.45,0.8888888888888888,0.12090163934426229,0.288135593220339,0.288135593220339,0.7058823529411765,0.24242424242424243,0.75,0.16666666666666666,0.18181818181818182,0.16666666666666666,1.0,0.19375,0.6774193548387096,0.0625,0.2,0.175,0.17857142857142858,0.2982456140350877,0.421828947368421,0.446834493670886,0.3569230769230769,24.84141414141415,,,,,,,,,,,,,,,,,,,,,,,,True,,
1747,1610612761,Rafer Alston,Rafer Alston,1747,TOR,55143.0,919,66,1800,1791,739,803,197,3591,128,34,212,95,400,1975,2.0,20,16.0,110.0,178.0,42.0,424.0,3.0,14,19,57,78,17,95,42.0,20.0,23.0,46.0,39,90,6.0,128,40,1.0,1.0,1.0,,739,0.5222513089005235,0.45454545454545453,0.07547169811320754,0.1171875,21.25124131082423,0.09193548387096774,0.026515151515151516,0.09895833333333333,0.01079136690647482,0.09359605911330049,0.02109181141439206,0.054945054945054944,0.009259259259259259,0.08032128514056225,0.11194029850746269,,0.39751552795031053,0.10559006211180125,0.7391304347826086,0.5223557812499999,0.11267605633802817,0.16326530612244897,0.05,5.916981132075472,0.41055555555555556,58.0,1.0,5.0,28.0,50.0,14.0,19.0,50.0,2.0,9.0,,3.0,39.0,101.0,4.0,11.0,14.0,35.0,91.0,41.0,110.0,3.0,9.0,4.0,12.0,41.0,83.0,14.0,38.0,68.0,192.0,24.0,158.0,75.0,48.0,4.0,1.0,100.0,39.0,68.0,26.0,42.0,47.0,21.0,,2.0,8.0,22.0,23.0,8.0,18.0,4.0,5.0,3.0,,,21.0,2.0,7.0,1.0,27.0,192.0,13.0,0.13186813186813187,0.1348314606741573,0.6097560975609756,0.37272727272727274,0.3333333333333333,0.3684210526315789,0.3761467889908257,0.42924528301886794,0.3333333333333333,0.4939759036144578,0.47360248447204967,0.42857142857142855,0.512396694214876,0.593167701863354,0.3416149068322981,0.029411764705882353,0.5,0.02531645569620253,,0.013245033112582781,0.010256410256410256,0.011764705882352941,0.1201923076923077,0.0736196319018405,0.06896551724137931,0.047058823529411764,0.453125,0.5132743362831859,0.15517241379310345,0.4117647058823529,0.42424242424242425,,0.15527950310559005,0.38,0.38,0.15789473684210525,0.027950310559006212,0.2222222222222222,0.2222222222222222,1.0,0.3136645962732919,0.38613861386138615,0.38613861386138615,0.5897435897435898,0.23809523809523808,0.2,,0.5238095238095238,0.36363636363636365,0.5,0.4132231404958678,0.56,0.024793388429752067,,0.2892561983471074,0.4,0.39,0.5121823529411764,0.5085125,0.48,25.79181818181819,1.0,0.047619047619047616,,,,,,,,,,,,,,,,,,,,,,True,,
2050,1610612761,Morris Peterson,Morris Peterson,2050,TOR,52963.0,883,26,1705,1722,589,696,196,3427,80,30,164,68,322,1902,9.0,38,14.0,27.0,58.0,10.0,147.0,9.0,20,23,66,95,30,125,34.0,11.0,18.0,25.0,36,69,8.0,85,33,7.0,6.0,7.0,4.0,589,0.5096153846153846,0.5285714285714286,0.08536585365853659,0.1,17.515592515592516,0.1045958795562599,0.0380952380952381,0.1270718232044199,0.03237410071942446,0.10960591133004927,0.0361145703611457,0.015789473684210527,0.023255813953488372,0.13360323886639677,0.10687022900763359,0.5714285714285714,0.2909090909090909,0.10909090909090909,0.6945454545454546,0.5266859778597786,0.11513157894736842,0.171875,0.11801242236024845,7.748170731707316,0.34545454545454546,46.0,8.0,13.0,14.0,25.0,7.0,14.0,54.0,21.0,54.0,3.0,12.0,19.0,57.0,2.0,5.0,4.0,21.0,67.0,40.0,111.0,10.0,20.0,3.0,11.0,21.0,50.0,7.0,33.0,17.0,80.0,82.0,52.0,108.0,12.0,10.0,4.0,53.0,19.0,31.0,7.0,24.0,15.0,2.0,1.0,6.0,1.0,23.0,7.0,3.0,7.0,3.0,,1.0,2.0,1.0,5.0,,5.0,4.0,8.0,80.0,11.0,0.6119402985074627,0.6612903225806451,0.9,0.36036036036036034,0.2727272727272727,0.21212121212121213,0.37383177570093457,0.40853658536585363,0.5,0.42,0.4618181818181818,0.46774193548387094,0.3795180722891566,0.42473118279569894,0.4036363636363636,0.16666666666666666,0.28,0.08333333333333333,0.019230769230769232,0.046153846153846156,0.05365853658536585,0.040268456375838924,0.06278026905829596,0.11801242236024845,0.18,0.006756756756756757,0.575,0.6388888888888888,0.5869565217391305,0.23333333333333334,0.28,0.42857142857142855,0.19636363636363635,0.25925925925925924,0.2641509433962264,0.7857142857142857,0.19636363636363635,0.3888888888888889,0.3888888888888889,1.0,0.20727272727272728,0.3333333333333333,0.3333333333333333,0.7894736842105263,0.41935483870967744,0.6153846153846154,0.25,0.16129032258064516,0.4,0.5,0.30120481927710846,0.56,0.14457831325301204,0.25,0.25301204819277107,0.19047619047619047,0.3584905660377358,0.5375195652173913,0.5232841772151899,0.2484472049689441,25.04414414414415,6.0,0.1935483870967742,1.0,1.0,2.0,1.0,0.018518518518518517,0.16666666666666666,1.0,0.017857142857142856,,,,,,,,,,,,,,True,,
923,1610612761,Donyell Marshall,Donyell Marshall,923,TOR,99444.0,1657,35,3184,3184,1024,1130,363,6368,134,31,229,72,747,3488,23.0,128,20.0,62.0,81.0,20.0,181.0,21.0,68,62,226,334,94,428,57.0,14.0,16.0,42.0,84,136,7.0,91,33,46.0,32.0,46.0,28.0,1024,0.5881889763779528,0.64,0.08733624454148471,0.09701492537313433,18.863193089997214,0.19332763045337895,0.06739345887016848,0.18289085545722714,0.043933054393305436,0.1909814323607427,0.05985205110961668,0.09649122807017543,0.039603960396039604,0.16702819956616052,0.2025862068965517,0.6086956521739131,0.22635135135135134,0.052364864864864864,0.839527027027027,0.5365029610829103,0.05466237942122187,0.12790697674418605,0.1713520749665328,6.68646288209607,0.32160804020100503,93.0,34.0,54.0,19.0,29.0,6.0,12.0,64.0,98.0,214.0,33.0,63.0,53.0,149.0,4.0,10.0,17.0,52.0,111.0,151.0,363.0,36.0,62.0,11.0,25.0,24.0,57.0,50.0,115.0,39.0,237.0,150.0,72.0,450.0,3.0,54.0,1.0,148.0,53.0,19.0,10.0,9.0,33.0,9.0,5.0,46.0,12.0,43.0,26.0,3.0,16.0,2.0,10.0,,3.0,2.0,15.0,7.0,4.0,,13.0,237.0,15.0,0.6756756756756757,0.8928571428571429,0.9933774834437086,0.41597796143250687,0.44,0.43478260869565216,0.4171270718232044,0.4847161572052402,0.5806451612903226,0.42105263157894735,0.5701013513513513,0.603448275862069,0.5755813953488372,0.6139896373056994,0.6131756756756757,0.16129032258064516,0.6190476190476191,0.3511450381679389,0.04672897196261682,0.05947955390334572,0.04773869346733668,0.04710144927536232,0.17632241813602015,0.2540192926045016,0.14018691588785046,0.039603960396039604,0.6940298507462687,0.768595041322314,0.6559139784946236,0.1935483870967742,0.23076923076923078,0.5,0.10810810810810811,0.1875,0.1935483870967742,0.9166666666666666,0.3614864864864865,0.45794392523364486,0.46445497630331756,1.0,0.2516891891891892,0.35570469798657717,0.35570469798657717,0.9811320754716981,0.6206896551724138,0.6296296296296297,0.17647058823529413,0.11494252873563218,0.4,1.0,0.1686046511627907,0.6551724137931034,0.36627906976744184,0.5238095238095238,0.3023255813953488,0.3269230769230769,0.3581081081081081,0.5324369863013699,0.5170795321637427,0.3172690763052209,24.236088154269975,15.0,0.1724137931034483,7.0,,1.0,10.0,0.03125,0.4666666666666667,1.0,0.0027472527472527475,3.0,4.0,1.0,1.0,2.0,0.008264462809917356,0.014018691588785047,,,,,,,True,,
441,1610612761,Lamond Murray,Lamond Murray,441,TOR,32398.0,540,5,1028,1025,248,279,120,2053,32,19,108,44,234,1084,4.0,20,8.0,21.0,28.0,10.0,63.0,7.0,13,19,44,70,21,91,17.0,4.0,19.0,30.0,21,48,5.0,59,21,9.0,8.0,9.0,5.0,248,0.571078431372549,0.5588235294117647,0.07407407407407407,0.1875,20.120378331900255,0.11369509043927649,0.036312849162011177,0.1623931623931624,0.04827586206896552,0.125,0.039761431411530816,0.00847457627118644,0.09375,0.10135135135135136,0.11538461538461539,0.5555555555555556,0.1807909604519774,0.10734463276836158,0.5706214689265536,0.4978190340909091,0.1116751269035533,0.16535433070866143,0.08547008547008547,11.516666666666662,0.24124513618677043,18.0,4.0,7.0,4.0,8.0,5.0,27.0,57.0,16.0,35.0,4.0,7.0,14.0,34.0,1.0,3.0,2.0,8.0,50.0,30.0,69.0,5.0,11.0,2.0,4.0,6.0,21.0,6.0,15.0,12.0,42.0,66.0,34.0,84.0,6.0,4.0,1.0,33.0,14.0,7.0,2.0,5.0,10.0,1.0,1.0,7.0,1.0,13.0,11.0,5.0,9.0,1.0,2.0,,5.0,5.0,9.0,3.0,2.0,2.0,7.0,42.0,3.0,0.66,0.6875,0.9333333333333333,0.43478260869565216,0.5,0.4,0.4411764705882353,0.46296296296296297,0.45454545454545453,0.2857142857142857,0.536723163841808,0.5333333333333333,0.4166666666666667,0.4772727272727273,0.3898305084745763,0.05263157894736842,0.36666666666666664,0.17073170731707318,0.030303030303030304,0.061224489795918366,0.04225352112676056,0.012345679012345678,0.12686567164179105,0.11428571428571428,0.2564102564102564,0.011363636363636364,0.5625,0.6923076923076923,0.5,0.2631578947368421,0.2777777777777778,0.4,0.3220338983050847,0.47368421052631576,0.48214285714285715,0.8148148148148148,0.1977401129943503,0.45714285714285713,0.45714285714285713,0.875,0.192090395480226,0.4117647058823529,0.4117647058823529,1.0,0.4666666666666667,0.5714285714285714,,0.2,0.3333333333333333,1.0,0.2222222222222222,0.5,0.19444444444444445,0.5714285714285714,0.2222222222222222,0.25,0.42424242424242425,0.4801277777777777,0.51255,0.1794871794871795,24.54782608695652,1.0,0.06666666666666667,1.0,,1.0,1.0,0.017543859649122806,1.0,1.0,0.014285714285714285,,,1.0,,,,,,,,,,,True,,
677,1610612761,Eric Williams,Eric Williams,677,TOR,15295.0,255,-32,492,503,143,178,56,995,17,14,42,24,77,552,6.0,13,1.0,14.0,24.0,5.0,58.0,8.0,3,8,17,27,11,38,9.0,3.0,8.0,15.0,16,30,2.0,33,16,1.0,1.0,1.0,,143,0.5661764705882353,0.5909090909090909,0.023809523809523808,,15.036231884057973,0.10059171597633136,0.02054794520547945,0.17391304347826086,0.1,0.11627906976744186,0.048672566371681415,0.017857142857142856,0.07692307692307693,0.1323529411764706,0.2222222222222222,,0.32075471698113206,0.2641509433962264,0.5283018867924528,0.4781846153846154,0.24242424242424243,0.2909090909090909,0.16883116883116883,7.75,0.29065040650406504,6.0,1.0,3.0,,3.0,7.0,6.0,11.0,2.0,3.0,1.0,1.0,3.0,8.0,1.0,1.0,1.0,4.0,19.0,5.0,11.0,2.0,7.0,1.0,1.0,5.0,11.0,2.0,5.0,12.0,28.0,14.0,24.0,15.0,,2.0,,8.0,3.0,10.0,7.0,3.0,7.0,2.0,,2.0,,6.0,7.0,2.0,3.0,1.0,4.0,1.0,2.0,3.0,3.0,2.0,3.0,,2.0,28.0,2.0,0.3684210526315789,0.3888888888888889,1.0,0.45454545454545453,1.0,0.4,0.45454545454545453,0.4523809523809524,0.2857142857142857,0.45454545454545453,0.5,0.4375,0.5,0.6086956521739131,0.20754716981132076,0.07142857142857142,0.4666666666666667,0.09523809523809523,,,0.030303030303030304,0.1111111111111111,0.041666666666666664,0.11320754716981132,0.10526315789473684,,0.35294117647058826,0.35294117647058826,0.16666666666666666,0.5,0.5384615384615384,0.14285714285714285,0.20754716981132076,0.5454545454545454,0.5454545454545454,0.8333333333333334,0.05660377358490566,0.6666666666666666,0.6666666666666666,1.0,0.1509433962264151,0.375,0.375,1.0,0.375,0.3333333333333333,,0.125,1.0,1.0,0.1875,,0.0625,1.0,0.25,0.25,0.375,0.4629666666666667,0.47787333333333337,0.36363636363636365,26.11818181818182,,,,,,,,,,,,,,,,,,,,,,,,True,,
1960,1610612761,Milt Palacio,Milt Palacio,1960,TOR,54049.0,901,14,1681,1692,377,439,195,3373,117,21,225,73,276,1824,4.0,26,12.0,100.0,180.0,61.0,440.0,3.0,15,13,39,54,18,72,23.0,9.0,30.0,57.0,36,72,10.0,97,48,5.0,1.0,6.0,3.0,377,0.5036496350364964,0.5909090909090909,0.05333333333333334,0.07692307692307693,17.384453781512605,0.05855855855855856,0.026690391459074734,0.0718232044198895,0.012244897959183673,0.06139315230224321,0.022304832713754646,0.037037037037037035,,0.07936507936507936,0.06722689075630252,0.5,0.5021459227467812,0.09012875536480687,0.5364806866952789,0.49881847826086956,0.18045112781954886,0.18604651162790697,0.09420289855072464,7.94088888888889,0.22427126710291492,58.0,7.0,12.0,8.0,17.0,6.0,36.0,87.0,,,,,1.0,8.0,,1.0,1.0,5.0,100.0,1.0,8.0,11.0,20.0,,1.0,20.0,40.0,1.0,5.0,18.0,61.0,70.0,130.0,,3.0,2.0,3.0,5.0,1.0,80.0,47.0,33.0,31.0,8.0,,2.0,4.0,14.0,27.0,10.0,21.0,3.0,6.0,,2.0,2.0,7.0,2.0,15.0,,8.0,61.0,5.0,0.35,0.35353535353535354,,0.125,,0.2,0.2,0.4444444444444444,0.55,0.5,0.4356223175965665,0.5238095238095238,0.4777777777777778,0.5446428571428571,0.034334763948497854,0.047619047619047616,0.47368421052631576,0.031746031746031744,,0.02158273381294964,0.021367521367521368,0.022556390977443608,0.04782608695652174,0.043478260869565216,0.08064516129032258,0.03508771929824561,0.49572649572649574,0.5370370370370371,0.27586206896551724,0.2857142857142857,0.3,0.3333333333333333,0.37339055793991416,0.41379310344827586,0.4235294117647059,0.4722222222222222,,,,,0.034334763948497854,0.125,0.125,,0.5714285714285714,0.5833333333333334,0.14285714285714285,0.047619047619047616,,,0.37777777777777777,0.47058823529411764,,,0.1111111111111111,0.2,0.2,0.5091794117647058,0.48646785714285706,0.2210144927536232,34.9,,,,,,2.0,0.022988505747126436,,,,,2.0,,,,,,1.0,1.0,1.0,1.0,,,True,,
2588,1610612761,Matt Bonner,Matt Bonner,2588,TOR,48293.0,805,-59,1536,1538,418,418,191,3074,40,46,180,24,296,1698,7.0,66,9.0,11.0,25.0,4.0,64.0,12.0,36,9,76,93,49,142,12.0,8.0,19.0,30.0,57,117,13.0,25,11,13.0,10.0,13.0,5.0,418,0.6065573770491803,0.66,0.05,0.1,15.675057208237986,0.13693693693693693,0.06883365200764818,0.057692307692307696,0.05194805194805195,0.11954992967651196,0.0636604774535809,0.06666666666666667,0.061224489795918366,0.13679245283018868,0.057692307692307696,0.38461538461538464,0.17167381974248927,0.19742489270386265,0.39914163090128757,0.4591743534482759,0.04564315352697095,0.05851063829787234,0.22297297297297297,12.077777777777778,0.2721354166666667,22.0,11.0,18.0,7.0,11.0,21.0,51.0,94.0,7.0,12.0,4.0,5.0,21.0,41.0,3.0,5.0,1.0,4.0,94.0,28.0,53.0,22.0,39.0,5.0,7.0,22.0,43.0,5.0,9.0,13.0,72.0,128.0,60.0,84.0,,22.0,1.0,40.0,21.0,14.0,2.0,12.0,5.0,2.0,1.0,8.0,6.0,4.0,11.0,,4.0,1.0,7.0,,3.0,3.0,3.0,12.0,3.0,,3.0,72.0,14.0,0.6808510638297872,0.7710843373493976,1.0,0.5283018867924528,0.7142857142857143,0.5555555555555556,0.5384615384615384,0.5222222222222223,0.5641025641025641,0.5116279069767442,0.5836909871244635,0.6413043478260869,0.5673076923076923,0.6101694915254238,0.22746781115879827,0.06521739130434782,0.36666666666666664,0.13333333333333333,0.02564102564102564,0.08450704225352113,0.06018518518518518,0.045112781954887216,0.15384615384615385,0.11486486486486487,0.057692307692307696,0.0594059405940594,0.55,0.6111111111111112,0.5454545454545454,0.45652173913043476,0.4883720930232558,0.19047619047619047,0.4034334763948498,0.5425531914893617,0.5543478260869565,0.9411764705882353,0.05150214592274678,0.5833333333333334,0.5833333333333334,1.0,0.1759656652360515,0.5121951219512195,0.5121951219512195,1.0,0.391304347826087,0.6111111111111112,0.2727272727272727,0.10869565217391304,0.6,1.0,0.21153846153846154,0.6363636363636364,0.09615384615384616,0.8,0.07692307692307693,0.25,0.525,0.4909136363636364,0.4647134615384616,0.24324324324324326,24.847169811320757,2.0,0.043478260869565216,2.0,,,1.0,0.02127659574468085,1.0,1.0,,,2.0,,,,,,,,,,,,True,,
2254,1610612761,Loren Woods,Loren Woods,2254,TOR,3941.0,66,15,128,119,41,39,21,247,11,4,19,1,17,120,,10,2.0,2.0,2.0,,4.0,,14,2,10,13,14,27,3.0,2.0,5.0,5.0,3,12,2.0,2,1,2.0,1.0,2.0,2.0,41,0.425,0.5555555555555556,0.10526315789473684,0.09090909090909091,16.33986928104575,0.20833333333333334,0.25925925925925924,0.2,,0.20689655172413793,0.1917808219178082,0.3333333333333333,,0.19047619047619047,0.14285714285714285,1.0,0.5789473684210527,0.21052631578947367,0.5789473684210527,0.5109736842105264,0.05,0.05,0.5882352941176471,5.731578947368422,0.3203125,7.0,5.0,7.0,2.0,5.0,,1.0,4.0,,,,,,,,,,,8.0,,,5.0,9.0,,,3.0,8.0,,,,6.0,6.0,10.0,,,6.0,,,,,,,2.0,,,1.0,1.0,1.0,,,,1.0,,1.0,,2.0,2.0,1.0,,,,6.0,2.0,0.375,0.6,,,,,,0.42105263157894735,0.5555555555555556,0.375,0.42105263157894735,0.5555555555555556,0.375,0.375,,0.25,,1.0,,0.3125,0.19230769230769232,,0.35714285714285715,0.07692307692307693,0.3333333333333333,0.1111111111111111,0.6363636363636364,0.7,0.2857142857142857,,,,0.21052631578947367,0.25,0.25,1.0,,,,,,,,,0.7777777777777778,0.7142857142857143,0.2,,,,0.625,0.4,,,,,,0.5771777777777777,0.49150000000000005,0.35294117647058826,,,,,,,1.0,,,,,,,,,,,,,,,,1.0,,True,,
