EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGA,ShortMidRangeFGA,FG2A,OpponentPoints,Fg2aBlocked,OffTwoPtRebounds,OffRebounds,Rebounds,LiveBallTurnovers,BadPassTurnovers,LostBallTurnovers,Turnovers,SecondChanceTurnovers,Fouls,Loose Ball Fouls,PenaltyOffPossExcludingTakeFouls,FG2APctBlocked,AtRimPctBlocked,Usage,LiveBallTurnoverPct,OffTwoPtReboundPct,OffFGReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,AtRimFrequency,ShortMidRangeFrequency,AtRimFG3AFrequency,ShotQualityAvg,Avg2ptShotDistance,PenaltyOffPossPct,AtRimFGM,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGA,Arc3FGA,PenaltyArc3FGA,FG2M,FG3M,FG3A,FtPoints,Points,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsPutbacks,NonHeaveArc3FGA,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,BadPassOutOfBoundsTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,StepOutOfBoundsTurnovers,Travels,PenaltyTurnovers,ShootingFouls,Offensive Fouls,FTA,2pt And 1 Free Throw Trips,Technical Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedShortMidRange,Blocks,RecoveredBlocks,Defensive 3 Seconds Violations,PenaltyPointsExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,ShortMidRangePctBlocked,DefFTReboundPct,DefTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffAtRimReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceCorner3Frequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg3ptShotDistance,SecondChanceCorner3FGM,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,SecondChanceFG3M,SecondChanceFtPoints,PenaltyFG3M,PtsUnassisted3s,HeaveAttempts,NonHeaveArc3FGM,Fg3aBlocked,ThreePtShootingFoulsDrawn,SecondChanceFg3Pct,PenaltyFg3Pct,FG3APctBlocked,LongMidRangePctBlocked,Arc3PctBlocked,OffCorner3ReboundPct,ShortMidRangePctAssisted,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimPctAssisted,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,ThreePtShootingFoulsDrawnPct,Blocked3s,BlockedArc3,BlockedAtRim,FTOffRebounds,BlockedLongMidRange,DefensiveGoaltends,OffensiveGoaltends,3SecondViolations,OffFTReboundPct,Corner3PctBlocked,BlockedCorner3,Clear Path Fouls,on,3pt And 1 Free Throw Trips
1425,1610612751,Aaron Williams,Aaron Williams,1425,NJN,915.0,15,-16,29,31,4,10,4.0,60,1.0,1.0,2.0,31,1.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,4,0.5,1.0,12.121212121212121,1.0,0.2,0.14285714285714285,0.5,0.16666666666666666,0.5,0.5,0.5,0.4894,3.35,0.13793103448275862,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,
1521,1610612751,Jacque Vaughn,Jacque Vaughn,1521,NJN,45304.0,755,4,1397,1396,363,373,155.0,2793,50.0,16.0,175.0,1450,13.0,8.0,9.0,52.0,25.0,19.0,6.0,37.0,1.0,61.0,2.0,363,0.07428571428571429,0.22,15.540113708149084,0.6756756756756757,0.014652014652014652,0.013636363636363636,0.013071895424836602,0.01556420233463035,0.2702702702702703,0.08648648648648649,0.32432432432432434,0.466667027027027,12.422285714285717,0.25984251968503935,25.0,3.0,4.0,5.0,9.0,6.0,49.0,109.0,4.0,6.0,1.0,4.0,1.0,80.0,4.0,10.0,48.0,220.0,8.0,17.0,1.0,16.0,16.0,39.0,1.0,18.0,50.0,108.0,52.0,12.0,2.0,4.0,51.0,21.0,72.0,16.0,5.0,23.0,9.0,19.0,165.0,1.0,12.0,30.0,1.0,43.0,3.0,25.0,13.0,12.0,1.0,12.0,3.0,2.0,1.0,10.0,19.0,3.0,57.0,3.0,6.0,22.0,5.0,1.0,1.0,1.0,1.0,1.0,50.0,9.0,0.675,0.6835443037974683,1.0,0.4,0.4,0.45714285714285713,0.47058823529411764,0.41025641025641024,0.4648648648648649,0.4444444444444444,0.4,0.5143540669856459,0.4444444444444444,0.5,0.05405405405405406,0.125,0.025,0.05758157389635317,0.0975609756097561,0.008771929824561403,0.06521739130434782,0.014705882352941176,0.011363636363636364,0.039473684210526314,0.08270676691729323,0.05508474576271186,0.08333333333333333,0.1282051282051282,0.034482758620689655,1.0,0.5,0.6410256410256411,0.68,0.375,0.42857142857142855,0.5891891891891892,0.44954128440366975,0.44954128440366975,0.7551020408163265,0.032432432432432434,0.6666666666666666,0.6666666666666666,1.0,0.021621621621621623,0.2222222222222222,0.75,0.05555555555555555,0.225,0.5555555555555556,0.025,0.44532499999999997,0.43612374999999987,0.10784313725490197,0.1134020618556701,0.07272727272727272,0.22727272727272727,24.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,
1934,1610612751,Rodney Buford,Rodney Buford,1934,NJN,37091.0,618,-56,1153,1160,342,376,156.0,2313,42.0,20.0,179.0,1215,9.0,14.0,17.0,98.0,6.0,4.0,2.0,19.0,2.0,48.0,1.0,342,0.05027932960893855,0.16666666666666666,19.517709118311984,0.3157894736842105,0.029106029106029108,0.028862478777589132,0.02727272727272727,0.026615969581749048,0.18502202643171806,0.0881057268722467,0.3964757709251101,0.4666241150442477,13.745810055865922,0.2966175195143105,21.0,6.0,11.0,8.0,17.0,9.0,45.0,117.0,7.0,18.0,2.0,30.0,14.0,75.0,19.0,48.0,23.0,230.0,11.0,22.0,4.0,29.0,18.0,49.0,22.0,7.0,64.0,100.0,50.0,54.0,12.0,29.0,26.0,8.0,34.0,7.0,1.0,10.0,4.0,12.0,76.0,3.0,22.0,58.0,1.0,81.0,2.0,21.0,17.0,4.0,3.0,13.0,,2.0,3.0,5.0,19.0,4.0,28.0,1.0,,12.0,1.0,,,,,,64.0,7.0,0.6666666666666666,0.7246376811594203,0.9473684210526315,0.3958333333333333,0.40425531914893614,0.41899441340782123,0.5,0.3673469387755102,0.45594713656387664,0.5384615384615384,0.4014084507042254,0.4791666666666667,0.5370370370370371,0.4266666666666667,0.21145374449339208,0.05,0.02564102564102564,0.14320987654320988,0.17886178861788618,0.027777777777777776,0.15151515151515152,0.037037037037037035,0.01282051282051282,0.13636363636363635,0.10084033613445378,0.17613636363636365,0.1511627906976744,0.24324324324324326,0.016666666666666666,,0.5,0.6,0.38095238095238093,0.45,0.47368421052631576,0.5154185022026432,0.38461538461538464,0.3879310344827586,0.8,0.07929515418502203,0.3888888888888889,0.3888888888888889,0.8571428571428571,0.13215859030837004,0.4230769230769231,0.5454545454545454,0.07692307692307693,0.23943661971830985,0.47058823529411764,0.19718309859154928,0.5000954545454546,0.47470357142857134,0.05439330543933055,0.06315789473684211,0.12608695652173912,0.2782608695652174,24.537499999999998,1.0,4.0,8.0,12.0,1.0,2.0,3.0,2.0,1.0,7.0,3.0,1.0,12.0,1.0,1.0,0.5,0.3181818181818182,0.020833333333333332,0.008547008547008548,0.03333333333333333,0.06666666666666667,0.6666666666666666,0.4,0.41379310344827586,1.0,0.16666666666666666,0.5,1.0,0.07692307692307693,0.5,1.0,0.11267605633802817,0.5,0.21428571428571427,0.41379310344827586,0.02040816326530612,,,,,,,,,,,,,True,
2210,1610612751,Richard Jefferson,Richard Jefferson,2210,NJN,24004.0,400,-42,751,735,236,211,82.0,1486,42.0,36.0,148.0,786,11.0,7.0,9.0,49.0,17.0,12.0,5.0,28.0,7.0,28.0,3.0,236,0.07432432432432433,0.11904761904761904,27.79740871613663,0.6071428571428571,0.02348993288590604,0.025,0.012195121951219513,0.034482758620689655,0.2413793103448276,0.20689655172413793,0.39080459770114945,0.4669329479768787,10.768243243243242,0.31424766977363516,23.0,2.0,7.0,7.0,14.0,10.0,27.0,70.0,3.0,11.0,2.0,15.0,3.0,60.0,7.0,26.0,67.0,208.0,7.0,15.0,3.0,24.0,16.0,44.0,5.0,29.0,67.0,72.0,48.0,15.0,,14.0,23.0,8.0,31.0,6.0,2.0,9.0,7.0,7.0,70.0,2.0,9.0,20.0,11.0,40.0,5.0,5.0,4.0,1.0,1.0,11.0,2.0,1.0,4.0,11.0,17.0,3.0,74.0,5.0,1.0,28.0,11.0,5.0,1.0,6.0,4.0,1.0,67.0,1.0,0.6,0.6,0.7142857142857143,0.2692307692307692,0.28,0.40540540540540543,0.4666666666666667,0.36363636363636365,0.4051724137931034,0.4722222222222222,0.3877551020408163,0.49759615384615385,0.5714285714285714,0.5238095238095238,0.14942528735632185,0.1388888888888889,0.3793103448275862,0.07662835249042145,0.12162162162162163,0.03225806451612903,0.08656716417910448,0.014084507042253521,0.044444444444444446,0.043010752688172046,0.11764705882352941,0.08,0.1320754716981132,0.09523809523809523,0.05263157894736842,0.6666666666666666,0.5476190476190477,0.6216216216216216,0.6521739130434783,0.2777777777777778,0.3225806451612903,0.40229885057471265,0.38571428571428573,0.391304347826087,0.5185185185185185,0.06321839080459771,0.2727272727272727,0.2727272727272727,0.6666666666666666,0.08620689655172414,0.3888888888888889,0.2857142857142857,0.1111111111111111,0.2857142857142857,0.5,0.061224489795918366,0.48009,0.4625625,0.14213197969543148,0.16374269005847952,0.11538461538461539,0.32211538461538464,25.280769230769224,,1.0,2.0,4.0,1.0,1.0,1.0,1.0,7.0,2.0,6.0,1.0,4.0,,,0.3333333333333333,0.4,,0.014285714285714285,,,0.7,0.26666666666666666,0.26666666666666666,0.75,,,,0.05555555555555555,1.0,1.0,0.04081632653061224,0.5,0.3333333333333333,0.2857142857142857,,1.0,1.0,4.0,,,,,,,,,,True,
2420,1610612751,Nenad Krstic,Nenad Krstic,2420,NJN,118063.0,1968,72,3641,3648,954,989,452.0,7289,279.0,188.0,568.0,3743,77.0,121.0,161.0,401.0,49.0,17.0,32.0,112.0,12.0,279.0,31.0,954,0.13556338028169015,0.21505376344086022,19.197501201345506,0.4375,0.08636688079942897,0.08926553672316384,0.08443271767810026,0.06596701649175413,0.48947368421052634,0.3298245614035088,0.49298245614035086,0.4785152021089632,5.762499999999998,0.2620159296896457,163.0,44.0,85.0,26.0,48.0,83.0,35.0,101.0,,,,2.0,2.0,281.0,,2.0,185.0,747.0,55.0,119.0,,145.0,50.0,109.0,2.0,86.0,186.0,384.0,178.0,,84.0,2.0,51.0,26.0,77.0,20.0,6.0,13.0,4.0,34.0,180.0,37.0,38.0,185.0,17.0,240.0,9.0,32.0,25.0,7.0,3.0,63.0,6.0,1.0,9.0,29.0,136.0,25.0,255.0,21.0,,106.0,32.0,63.0,18.0,63.0,32.0,10.0,186.0,36.0,0.6832740213523132,0.803347280334728,,,,0.49471830985915494,0.46218487394957986,0.45871559633027525,0.49298245614035086,0.46218487394957986,0.45045045045045046,0.5436681222707423,0.5105633802816901,0.5502958579881657,0.0035087719298245615,0.0851063829787234,0.14912280701754385,0.14122137404580154,0.10160427807486631,0.1002710027100271,0.1324228028503563,0.1267605633802817,0.1033210332103321,0.14470284237726097,0.1352112676056338,0.1426056338028169,0.10038610038610038,0.10434782608695652,0.043478260869565216,0.5079365079365079,0.5842293906810035,0.7442922374429224,0.6503067484662577,0.44148936170212766,0.48255813953488375,0.17719298245614035,0.3465346534653465,0.35,0.9142857142857143,,,,,0.0035087719298245615,0.7142857142857143,0.5176470588235295,,0.43243243243243246,0.5416666666666666,0.018018018018018018,0.517011111111111,0.46309590909090925,0.1618320610687023,0.16232771822358347,0.19410977242302543,0.24899598393574296,32.6,,,,,,,,,35.0,,,,,,,,,,0.009900990099009901,,0.09183673469387756,0.6506024096385542,,,,0.045454545454545456,,,,,,,,,,,,,44.0,3.0,1.0,3.0,4.0,9.0,0.030303030303030304,,,,True,
677,1610612751,Eric Williams,Eric Williams,677,NJN,3834.0,64,-49,125,125,76,87,10.0,250,8.0,6.0,16.0,151,2.0,,,3.0,3.0,2.0,1.0,6.0,,6.0,,76,0.125,0.125,23.88059701492537,0.5,,,,,0.38095238095238093,0.2857142857142857,0.6190476190476191,0.5090880952380952,6.18125,0.608,4.0,,,4.0,7.0,2.0,2.0,2.0,2.0,2.0,,3.0,3.0,8.0,2.0,5.0,7.0,29.0,,,,1.0,5.0,10.0,4.0,6.0,19.0,10.0,6.0,3.0,,3.0,3.0,1.0,4.0,1.0,,,2.0,1.0,9.0,,1.0,,2.0,3.0,,,,,2.0,3.0,,,1.0,4.0,2.0,,11.0,1.0,,6.0,,,,,,,19.0,3.0,0.625,0.625,0.5,0.4,0.4,0.5,,0.5,0.5238095238095238,,0.4642857142857143,0.5576923076923077,0.5,0.5,0.23809523809523808,0.16666666666666666,0.3333333333333333,,0.09090909090909091,,0.021739130434782608,,,,,,,0.25,,,0.5,0.5714285714285714,0.5,0.3333333333333333,0.4,0.09523809523809523,1.0,1.0,1.0,0.09523809523809523,1.0,1.0,0.5,0.14285714285714285,,,,0.5,0.5714285714285714,0.21428571428571427,,0.535825,0.23076923076923078,0.2857142857142857,0.034482758620689655,0.6551724137931034,24.02,,1.0,1.0,,,,,,1.0,1.0,3.0,,,,,,0.25,,,,,0.5,,,,,,,,,,0.07142857142857142,1.0,,,,,,,,,,,,,,,,True,
2079,1610612751,Kaniel Dickens,Kaniel Dickens,2079,NJN,2067.0,34,-6,66,69,22,36,3.0,135,2.0,,3.0,70,,1.0,2.0,7.0,1.0,,1.0,1.0,,4.0,,22,,,16.901408450704228,1.0,0.058823529411764705,0.043478260869565216,,,0.2,,0.9,0.52849,7.033333333333334,0.3333333333333333,1.0,,1.0,1.0,2.0,,,1.0,1.0,5.0,,2.0,,1.0,2.0,7.0,2.0,10.0,,1.0,,,1.0,2.0,3.0,,2.0,2.0,,6.0,,2.0,,,,,,,,,,,2.0,1.0,2.0,5.0,1.0,1.0,,1.0,,,,,,,,,2.0,,,1.0,,1.0,,1.0,1.0,,2.0,2.0,1.0,1.0,1.0,0.2857142857142857,0.2857142857142857,0.3333333333333333,,0.5,0.4,,0.2,0.45454545454545453,,0.2,0.7,,0.4,0.05555555555555555,0.18181818181818182,,0.10344827586206896,0.5,,,,0.1,0.16666666666666666,0.2,0.16666666666666666,1.0,0.5,0.5,1.0,,,0.1,,,,0.5,0.2,0.2,1.0,0.2,1.0,,,0.4,0.5,,0.5256,0.5420499999999999,0.09090909090909091,0.25,,0.2,24.071428571428573,,,3.0,1.0,,,,,,,,,1.0,,,,,,,,,,0.5,0.5,1.0,,,,,,,0.6,,,0.5,,,,,1.0,1.0,,,,0.5,,,,True,
467,1610612751,Jason Kidd,Jason Kidd,467,NJN,95047.0,1584,208,2938,2931,690,685,367.0,5869,87.0,49.0,304.0,2975,13.0,38.0,56.0,306.0,75.0,54.0,21.0,104.0,11.0,67.0,2.0,690,0.04276315789473684,0.10344827586206896,20.36926742108398,0.7211538461538461,0.034203420342034205,0.03859649122807018,0.02,0.04046242774566474,0.16171003717472118,0.09107806691449814,0.5966542750929368,0.5073606203007519,12.20296052631579,0.23485364193328795,54.0,7.0,12.0,11.0,22.0,20.0,68.0,168.0,19.0,56.0,9.0,178.0,53.0,142.0,74.0,234.0,75.0,581.0,14.0,26.0,25.0,52.0,32.0,71.0,66.0,35.0,156.0,126.0,158.0,201.0,10.0,176.0,301.0,52.0,353.0,41.0,11.0,119.0,57.0,125.0,758.0,17.0,44.0,180.0,26.0,250.0,13.0,80.0,51.0,29.0,21.0,29.0,1.0,2.0,1.0,26.0,26.0,3.0,104.0,7.0,12.0,34.0,14.0,4.0,,4.0,3.0,,156.0,13.0,0.44366197183098594,0.45985401459854014,0.9054054054054054,0.3162393162393162,0.31896551724137934,0.46710526315789475,0.5384615384615384,0.4507042253521127,0.47026022304832715,0.4803921568627451,0.4416058394160584,0.49310344827586206,0.4807692307692308,0.48717948717948717,0.4349442379182156,0.08163265306122448,0.3291139240506329,0.16791044776119404,0.14666666666666667,0.054140127388535034,0.16326530612244897,0.03767123287671233,0.060085836909871244,0.12861736334405144,0.17073170731707318,0.19198312236286919,0.12322274881516587,0.20224719101123595,0.043333333333333335,0.75,0.6206896551724138,0.6923076923076923,0.35185185185185186,0.40816326530612246,0.4444444444444444,0.31226765799256506,0.40476190476190477,0.40476190476190477,0.5882352941176471,0.10408921933085502,0.3392857142857143,0.3392857142857143,0.9473684210526315,0.3308550185873606,0.23529411764705882,0.5833333333333334,0.17647058823529413,0.16058394160583941,0.5,0.38686131386861317,0.49616756756756747,0.49411401515151504,0.061837455830388695,0.1027190332326284,0.08950086058519793,0.2685025817555938,25.12222222222223,2.0,4.0,13.0,55.0,5.0,16.0,15.0,7.0,3.0,19.0,21.0,2.0,55.0,2.0,1.0,0.28,0.2878787878787879,0.008547008547008548,,0.011235955056179775,0.037037037037037035,0.2,0.3089887640449438,0.3125,0.8909090909090909,0.42857142857142855,0.2222222222222222,1.0,0.3137254901960784,0.3125,1.0,0.0948905109489051,0.3076923076923077,0.2830188679245283,0.3125,0.00425531914893617,,,4.0,1.0,,,,,0.0125,,,,True,
696,1610612751,Travis Best,Travis Best,696,NJN,31243.0,521,-64,949,962,315,345,118.0,1911,28.0,19.0,118.0,1019,5.0,4.0,8.0,44.0,16.0,12.0,4.0,24.0,,57.0,,315,0.0423728813559322,0.07142857142857142,17.51152073732719,0.6666666666666666,0.011527377521613832,0.017817371937639197,0.010869565217391304,0.011976047904191617,0.18064516129032257,0.12258064516129032,0.41935483870967744,0.4736862416107382,13.476271186440679,0.33192834562697576,20.0,2.0,2.0,6.0,9.0,5.0,28.0,71.0,2.0,5.0,,32.0,10.0,53.0,11.0,37.0,28.0,167.0,4.0,10.0,3.0,12.0,15.0,35.0,11.0,8.0,47.0,42.0,64.0,30.0,,27.0,47.0,13.0,60.0,8.0,5.0,18.0,5.0,24.0,133.0,4.0,10.0,25.0,1.0,36.0,,31.0,18.0,13.0,1.0,8.0,2.0,1.0,1.0,11.0,29.0,2.0,32.0,3.0,7.0,12.0,2.0,3.0,1.0,3.0,3.0,,47.0,7.0,0.39622641509433965,0.39622641509433965,0.9090909090909091,0.2972972972972973,0.34375,0.4491525423728814,0.4,0.42857142857142855,0.4483870967741935,0.4230769230769231,0.42391304347826086,0.4879518072289157,0.46153846153846156,0.45918367346938777,0.23870967741935484,0.10526315789473684,0.027777777777777776,0.07374631268436578,0.08928571428571429,0.0392156862745098,0.07760532150776053,0.011363636363636364,0.05405405405405406,0.0594059405940594,0.061855670103092786,0.09219858156028368,0.0759493670886076,0.12121212121212122,,1.0,0.7142857142857143,0.7692307692307693,0.35,0.2631578947368421,0.29411764705882354,0.45806451612903226,0.39436619718309857,0.4,0.4642857142857143,0.03225806451612903,0.4,0.5,1.0,0.2064516129032258,0.15384615384615385,1.0,,0.1956521739130435,0.6666666666666666,0.21739130434782608,0.4693708333333333,0.4511487804878049,0.07317073170731707,0.09448818897637795,0.0718562874251497,0.281437125748503,28.85945945945945,,1.0,1.0,9.0,1.0,3.0,2.0,1.0,1.0,3.0,3.0,5.0,9.0,1.0,,0.3333333333333333,0.2727272727272727,0.02702702702702703,0.014084507042253521,,,0.2,0.28125,0.28125,0.8888888888888888,0.5,,,0.23076923076923078,0.3333333333333333,1.0,0.021739130434782608,1.0,0.2,0.3333333333333333,,,,1.0,,1.0,,,,,0.2,,,True,
1500,1610612751,Ron Mercer,Ron Mercer,1500,NJN,6435.0,107,14,204,205,81,92,33.0,409,2.0,4.0,45.0,200,1.0,2.0,3.0,16.0,,,,,,5.0,,81,0.022222222222222223,,20.0,,0.024691358024691357,0.01834862385321101,,0.020833333333333332,0.0425531914893617,0.0851063829787234,0.0851063829787234,0.39998191489361706,16.928888888888892,0.39705882352941174,1.0,,,,,1.0,21.0,39.0,,1.0,,1.0,1.0,23.0,,2.0,1.0,47.0,1.0,5.0,,3.0,5.0,13.0,2.0,,10.0,42.0,4.0,,,1.0,2.0,4.0,6.0,2.0,2.0,1.0,,1.0,16.0,,3.0,10.0,,13.0,,4.0,3.0,1.0,,,,,,,2.0,,2.0,,,1.0,,1.0,,1.0,1.0,,10.0,,0.9130434782608695,0.9130434782608695,,,,0.5111111111111111,0.2,0.38461538461538464,0.48936170212765956,0.2,0.3333333333333333,0.4895833333333333,0.25,0.3333333333333333,0.0425531914893617,0.25,,0.136986301369863,0.1875,,0.14606741573033707,0.0625,,0.08333333333333333,0.25,0.10344827586206896,0.16666666666666666,0.25,,1.0,0.5,0.5,1.0,0.25,0.3333333333333333,0.8297872340425532,0.5384615384615384,0.5384615384615384,0.9047619047619048,0.02127659574468085,,,,0.02127659574468085,,,,,,0.06666666666666667,0.36132,0.39186333333333334,0.020833333333333332,0.021739130434782608,0.06382978723404255,0.2127659574468085,25.0,,,1.0,,,,,,1.0,,,,,,,,,,,,,1.0,,,,,,,,,,0.06666666666666667,,,,,,,1.0,1.0,,,,,0.3333333333333333,,,,True,
