EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGA,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,Offensive Fouls,FTA,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,Blocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffLongMidRangeReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,SelfORebPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,SecondChanceFtPoints,OffThreePtRebounds,FTOffRebounds,Travels,SecondChanceTurnovers,Loose Ball Fouls,2pt And 1 Free Throw Trips,BlockedShortMidRange,RecoveredBlocks,DefensiveGoaltends,OffensiveGoaltends,3SecondViolations,OffFTReboundPct,OffThreePtReboundPct,OffShortMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefCorner3ReboundPct,BlocksRecoveredPct,PtsUnassisted3s,HeaveAttempts,LongMidRangePctBlocked,BlockedLongMidRange,Corner3FGM,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,Fg3aBlocked,Technical Free Throw Trips,Blocked3s,BlockedArc3,FG3APctBlocked,Corner3PctBlocked,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,PenaltyCorner3Accuracy,Clear Path Fouls,Defensive 3 Seconds Violations,on,StepOutOfBoundsTurnovers,3pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,Arc3PctBlocked,ThreePtShootingFoulsDrawnPct,BlockedCorner3
1501,1610612752,Tim Thomas,Tim Thomas,1501,NYK,14279.0,238,29.0,456,448,131.0,120,51.0,904,17.0,26.0,4.0,4.0,4.0,7.0,11.0,28.0,4.0,10.0,6.0,3.0,4.0,10.0,1.0,2.0,2.0,3.0,32.0,64.0,4.0,16.0,20.0,96.0,468,5.0,7.0,1.0,2.0,13.0,6.0,14.0,2.0,6.0,8.0,26.0,28.0,36.0,12.0,4.0,10.0,4.0,7.0,8.0,6.0,14.0,4.0,2.0,1.0,1.0,6.0,34.0,3.0,5.0,21.0,1.0,27.0,3.0,30.0,1.0,4.0,2.0,2.0,9.0,1.0,6.0,4.0,1.0,3.0,13.0,3.0,10.0,17.0,2.0,24.0,9.0,3.0,1.0,1.0,1.0,26.0,131.0,3.0,0.4375,0.4666666666666667,1.0,0.25,0.5,0.3333333333333333,0.25,0.5,0.7142857142857143,0.42857142857142855,0.475,0.7222222222222222,0.45,0.5217391304347826,0.7222222222222222,0.52,0.2,0.109375,0.11538461538461539,0.14285714285714285,20.5078125,0.6923076923076923,0.09090909090909091,0.1320754716981132,0.02054794520547945,0.12195121951219512,0.13,0.015228426395939087,0.02702702702702703,0.03389830508474576,0.0975609756097561,0.08771929824561403,0.19672131147540983,0.16129032258064516,0.02702702702702703,0.325,0.6538461538461539,0.7391304347826086,0.47058823529411764,0.35,0.39285714285714285,0.4583333333333333,0.2727272727272727,0.125,0.4,0.4,0.75,0.075,0.125,0.4,0.4,1.0,0.4444444444444444,1.0,0.25,0.2222222222222222,0.5,1.0,0.35,0.5714285714285714,0.15,0.15,0.6666666666666666,0.525,0.4,0.47961625,0.48665,0.4794875,0.10112359550561797,0.1232876712328767,0.13541666666666666,0.2708333333333333,6.1484375,24.53125,0.28728070175438597,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,
1737,1610612752,Nazr Mohammed,Nazr Mohammed,1737,NYK,21082.0,351,2.0,651,649,154.0,162,73.0,1300,43.0,65.0,17.0,27.0,10.0,19.0,23.0,53.0,,2.0,,,,,,,,,66.0,120.0,,,24.0,156.0,699,19.0,31.0,,,44.0,13.0,30.0,,,9.0,35.0,76.0,56.0,,30.0,,,11.0,5.0,2.0,7.0,2.0,,1.0,2.0,2.0,16.0,35.0,16.0,43.0,6.0,65.0,40.0,105.0,4.0,18.0,8.0,10.0,4.0,1.0,1.0,15.0,3.0,3.0,19.0,5.0,15.0,37.0,5.0,36.0,18.0,2.0,10.0,9.0,10.0,35.0,154.0,4.0,0.5757575757575758,0.7450980392156863,,,,,,0.55,0.6129032258064516,0.43333333333333335,0.55,0.6129032258064516,0.43333333333333335,0.5735294117647058,0.6470588235294118,0.5147058823529411,,0.09166666666666666,0.1076923076923077,0.07547169811320754,20.97428958051421,0.21052631578947367,0.5,0.18454935622317598,0.15217391304347827,0.25396825396825395,0.19932432432432431,0.13310580204778158,0.296875,0.09278350515463918,0.125,0.17333333333333334,0.2441860465116279,0.25,0.09302325581395349,0.5416666666666666,0.6615384615384615,0.7413793103448276,0.4883720930232558,0.44166666666666665,0.4339622641509434,0.46938775510204084,0.7391304347826086,0.016666666666666666,,,,,,,,,0.8709677419354839,0.6296296296296297,,,,,0.6333333333333333,0.5263157894736842,,,,0.5416666666666666,,0.4836008333333334,0.5423600000000001,0.51202,0.13432835820895522,0.13432835820895522,0.28205128205128205,0.22435897435897437,3.8225000000000002,,0.23655913978494625,6.0,4.0,1.0,3.0,2.0,3.0,4.0,1.0,5.0,3.0,1.0,2.0,0.07692307692307693,0.06349206349206349,0.10144927536231885,0.044444444444444446,0.1111111111111111,0.2727272727272727,0.5,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,
2037,1610612752,Jamal Crawford,Jamal Crawford,2037,NYK,5729.0,95,-24.0,180,182,77.0,72,23.0,362,3.0,3.0,1.0,1.0,,,2.0,6.0,4.0,17.0,1.0,,5.0,18.0,,,2.0,11.0,9.0,26.0,5.0,19.0,7.0,40.0,209,2.0,2.0,,,4.0,3.0,10.0,2.0,11.0,7.0,19.0,4.0,14.0,12.0,4.0,17.0,5.0,1.0,8.0,3.0,11.0,2.0,1.0,4.0,2.0,2.0,25.0,3.0,,7.0,,7.0,3.0,10.0,,4.0,2.0,2.0,2.0,1.0,1.0,2.0,,1.0,4.0,1.0,5.0,8.0,1.0,8.0,2.0,2.0,2.0,2.0,2.0,19.0,77.0,,0.2222222222222222,0.2857142857142857,0.8,0.2631578947368421,,0.18181818181818182,0.2777777777777778,0.34615384615384615,1.0,0.3,0.36666666666666664,1.0,0.2857142857142857,0.40816326530612246,1.0,0.38,0.4222222222222222,0.038461538461538464,,,25.60386473429952,0.5,,0.0945945945945946,0.04225352112676056,,0.07692307692307693,0.03225806451612903,0.05,,0.041666666666666664,0.1,0.13333333333333333,,,0.06666666666666667,1.0,1.0,,0.13333333333333333,0.3333333333333333,0.3333333333333333,0.5,0.37777777777777777,0.23529411764705882,0.25,0.25,0.022222222222222223,0.4,0.2777777777777778,0.2777777777777778,0.8,0.5,1.0,,,,,,,,0.5238095238095238,0.18181818181818182,0.4888888888888889,0.29411764705882354,0.4560309523809524,0.51795,0.4424277777777778,0.0425531914893617,0.07142857142857142,0.1,0.475,13.642307692307694,27.42105263157895,0.42777777777777776,,,,,,,,,2.0,,,,,,0.125,,,,1.0,3.0,1.0,0.058823529411764705,,,,,,,,,,,,,,,,,,,,,True,,,,,,
2552,1610612752,Michael Sweetney,Michael Sweetney,2552,NYK,7108.0,118,32.0,220,218,71.0,47,32.0,438,15.0,22.0,6.0,8.0,5.0,6.0,5.0,9.0,5.0,9.0,,,,,,,,,25.0,40.0,,,17.0,67.0,228,9.0,12.0,,,21.0,8.0,12.0,,,5.0,21.0,36.0,14.0,,6.0,,,2.0,3.0,,3.0,,,1.0,1.0,1.0,6.0,10.0,6.0,17.0,2.0,25.0,11.0,36.0,,1.0,1.0,,,,,5.0,,,5.0,,10.0,21.0,4.0,19.0,10.0,,2.0,,2.0,21.0,71.0,4.0,0.72,0.8181818181818182,,,,,,0.625,0.75,0.6666666666666666,0.625,0.75,0.6666666666666666,0.6836734693877551,0.75,0.7,,0.05,0.045454545454545456,0.1111111111111111,21.09375,,0.25,0.17894736842105263,0.12048192771084337,0.3333333333333333,0.20353982300884957,0.10101010101010101,0.13636363636363635,0.09302325581395349,0.10714285714285714,0.24,0.19047619047619047,0.2857142857142857,,0.55,0.6818181818181818,0.7142857142857143,0.6666666666666666,0.225,0.5555555555555556,0.625,0.6,0.225,0.5555555555555556,0.5555555555555556,1.0,,,,,,0.6666666666666666,0.75,0.3333333333333333,,,,0.5,0.8333333333333334,,,,0.55,,0.5008100000000001,0.5106083333333333,0.4783416666666667,0.20408163265306123,0.20408163265306123,0.31343283582089554,0.31343283582089554,6.0575,,0.32272727272727275,3.0,,1.0,1.0,,1.0,1.0,1.0,,,,,0.1111111111111111,,0.16666666666666666,,,0.5,,,,,1.0,,,,,,,,,,,,,,,,,,,,True,,,,,,
275,1610612752,Allan Houston,Allan Houston,275,NYK,32053.0,534,24.0,1000,992,305.0,285,112.0,1992,2.0,5.0,,,,1.0,14.0,25.0,38.0,95.0,31.0,7.0,21.0,49.0,3.0,5.0,8.0,18.0,54.0,125.0,31.0,80.0,36.0,237.0,1063,3.0,4.0,4.0,8.0,18.0,12.0,29.0,10.0,25.0,15.0,69.0,70.0,38.0,87.0,,48.0,21.0,4.0,40.0,2.0,42.0,2.0,,15.0,13.0,12.0,86.0,3.0,4.0,14.0,1.0,19.0,4.0,23.0,,8.0,3.0,5.0,16.0,2.0,10.0,5.0,,6.0,21.0,7.0,18.0,40.0,2.0,43.0,12.0,6.0,1.0,,2.0,69.0,305.0,3.0,0.6481481481481481,0.6481481481481481,0.9354838709677419,0.3875,0.5,0.4,0.3924050632911392,0.432,0.75,0.41379310344827586,0.4902439024390244,0.75,0.5,0.5226244343891403,0.75,0.5483870967741935,0.3902439024390244,0.032,0.2,,21.284080914687777,0.7619047619047619,0.037037037037037035,0.03856749311294766,0.008522727272727272,0.0425531914893617,0.03938730853391685,0.008908685968819599,,0.012269938650306749,0.03636363636363636,0.025423728813559324,0.05185185185185185,0.05194805194805195,,0.024390243902439025,0.4,0.5,,0.12195121951219512,0.56,0.56,0.5714285714285714,0.4634146341463415,0.4,0.41304347826086957,0.7105263157894737,0.15121951219512195,0.23902439024390243,0.42857142857142855,0.42857142857142855,0.9047619047619048,,,,0.4166666666666667,0.6,1.0,0.018518518518518517,,0.12962962962962962,0.3333333333333333,0.4444444444444444,0.4146341463414634,0.4375,0.4629049261083744,0.5348499999999999,0.45631509433962264,0.05581395348837209,0.08888888888888889,0.0759493670886076,0.2911392405063291,15.771200000000004,25.03625,0.305,,1.0,,1.0,,3.0,2.0,1.0,,,,,,0.010309278350515464,0.01098901098901099,0.014925373134328358,,,,6.0,1.0,0.031578947368421054,,10.0,1.0,3.0,2.0,1.0,9.0,1.0,1.0,0.0125,0.03225806451612903,0.3225806451612903,0.3333333333333333,1.0,0.25,0.3333333333333333,1.0,0.2857142857142857,,,True,,,,,,
703,1610612752,Kurt Thomas,Kurt Thomas,703,NYK,24441.0,407,18.0,769,756,231.0,207,72.0,1525,5.0,6.0,2.0,2.0,3.0,3.0,13.0,25.0,42.0,88.0,1.0,1.0,,1.0,,,,,60.0,119.0,,2.0,14.0,134.0,810,7.0,13.0,,1.0,14.0,20.0,34.0,,1.0,12.0,52.0,104.0,16.0,,6.0,1.0,,3.0,17.0,10.0,27.0,8.0,2.0,6.0,3.0,8.0,64.0,6.0,19.0,54.0,8.0,81.0,11.0,92.0,2.0,14.0,11.0,3.0,8.0,3.0,6.0,6.0,,2.0,14.0,2.0,24.0,41.0,1.0,16.0,3.0,5.0,11.0,10.0,11.0,52.0,231.0,8.0,0.8666666666666667,0.9122807017543859,,,,,,0.5042016806722689,0.5384615384615384,0.5882352941176471,0.49586776859504134,0.5,0.5714285714285714,0.5193798449612403,0.5,0.6190476190476191,0.01652892561983471,0.025210084033613446,,0.04,16.666666666666668,0.5714285714285714,0.42105263157894735,0.2037735849056604,0.02247191011235955,0.25,0.21407624633431085,0.029154518950437316,0.04838709677419355,0.0078125,0.19736842105263158,0.18681318681318682,0.22448979591836735,0.234375,0.034482758620689655,0.049586776859504134,0.8333333333333334,0.8333333333333334,0.6,0.2066115702479339,0.52,0.5416666666666666,0.6153846153846154,0.7272727272727273,0.4772727272727273,0.4883720930232558,0.9761904761904762,0.008264462809917356,0.008264462809917356,,,,0.14285714285714285,1.0,0.5,,,,0.08571428571428572,1.0,0.02857142857142857,,,0.06611570247933884,,0.39911157024793387,0.42372272727272725,0.38773857142857143,0.024193548387096774,0.02459016393442623,0.1044776119402985,0.3880597014925373,14.7672268907563,25.3,0.30039011703511054,,4.0,1.0,2.0,1.0,4.0,,1.0,7.0,,,,0.05,0.05263157894736842,0.025974025974025976,0.08,,0.3333333333333333,0.6363636363636364,,,0.022727272727272728,,,,1.0,,,,,,,,,,,0.07142857142857142,,,,1.0,,True,,,,,,
966,1610612752,Jerome Williams,Jerome Williams,966,NYK,14421.0,240,,440,441,155.0,157,58.0,881,17.0,32.0,5.0,13.0,10.0,15.0,1.0,7.0,5.0,8.0,,,,,,,,,23.0,47.0,,,16.0,62.0,485,6.0,15.0,,,15.0,12.0,18.0,,,10.0,34.0,28.0,18.0,,8.0,,,5.0,9.0,2.0,11.0,1.0,1.0,3.0,3.0,3.0,24.0,25.0,3.0,27.0,3.0,33.0,28.0,61.0,2.0,10.0,5.0,5.0,6.0,2.0,2.0,5.0,,4.0,11.0,5.0,9.0,29.0,2.0,24.0,12.0,2.0,2.0,1.0,2.0,34.0,155.0,5.0,0.6086956521739131,0.7368421052631579,,,,,,0.48936170212765956,0.4,0.6666666666666666,0.48936170212765956,0.4,0.6666666666666666,0.5344827586206896,0.4166666666666667,0.7083333333333334,,0.10638297872340426,0.09375,0.2857142857142857,13.102119460500962,0.5454545454545454,0.21428571428571427,0.16770186335403728,0.1524390243902439,0.06976744186046512,0.14705882352941177,0.1339712918660287,0.22033898305084745,0.0958904109589041,0.08163265306122448,0.2777777777777778,0.13793103448275862,0.05714285714285714,0.10526315789473684,0.6808510638297872,0.53125,0.5862068965517241,0.47058823529411764,0.14893617021276595,0.14285714285714285,0.2,1.0,0.1702127659574468,0.625,0.625,1.0,,,,,,0.8666666666666667,0.38461538461538464,,,,,0.8333333333333334,0.6666666666666666,,,,0.6808510638297872,,0.514831914893617,0.5424666666666667,0.566238888888889,0.21428571428571427,0.21428571428571427,0.24193548387096775,0.5483870967741935,4.314893617021277,,0.3522727272727273,3.0,3.0,,,2.0,1.0,3.0,1.0,2.0,,,,,0.06666666666666667,0.15625,0.06451612903225806,0.07142857142857142,0.125,1.0,,,,,,,,,,,,,,,,,,,,,,,2.0,True,,,,,,
2249,1610612752,Jamison Brewer,Jamison Brewer,2249,NYK,235.0,4,-1.0,6,6,,3,1.0,12,,,,,,,,,,,,,,,,,,,,,,,,,8,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,,,1.0,2.0,,1.0,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,0.5,,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,
950,1610612752,Stephon Marbury,Stephon Marbury,950,NYK,27093.0,452,31.0,853,842,262.0,254,96.0,1695,37.0,65.0,2.0,4.0,13.0,25.0,8.0,15.0,20.0,39.0,3.0,,10.0,38.0,,4.0,3.0,11.0,65.0,119.0,12.0,41.0,53.0,219.0,898,3.0,10.0,,4.0,10.0,17.0,36.0,3.0,11.0,26.0,69.0,16.0,114.0,18.0,,38.0,10.0,8.0,95.0,17.0,112.0,12.0,5.0,24.0,15.0,56.0,241.0,6.0,1.0,21.0,1.0,23.0,8.0,31.0,1.0,17.0,12.0,5.0,23.0,6.0,14.0,12.0,3.0,9.0,35.0,9.0,9.0,20.0,,65.0,27.0,8.0,1.0,1.0,1.0,69.0,262.0,6.0,0.12307692307692308,0.12307692307692308,0.5,0.2926829268292683,,0.2727272727272727,0.2926829268292683,0.5462184873949579,0.3,0.4722222222222222,0.51875,0.21428571428571427,0.4574468085106383,0.5763157894736842,0.3125,0.5655737704918032,0.25625,0.06722689075630252,0.1076923076923077,0.06666666666666667,23.171987641606588,0.6571428571428571,0.043478260869565216,0.06796116504854369,0.019933554817275746,0.011904761904761904,0.05597964376590331,0.020618556701030927,0.03529411764705882,0.014925373134328358,0.08163265306122448,0.08,0.04504504504504504,0.014705882352941176,0.014084507042253521,0.40625,0.5692307692307692,0.6379310344827587,0.02702702702702703,0.09375,0.5333333333333333,0.5714285714285714,,0.24375,0.5128205128205128,0.5128205128205128,0.35,0.01875,0.2375,0.2631578947368421,0.2631578947368421,0.5,0.2857142857142857,0.5,,0.2857142857142857,,,0.5319148936170213,0.52,,0.23404255319148937,0.2727272727272727,0.6625,0.2631578947368421,0.5092834374999998,0.4634318181818182,0.48598404255319144,0.14835164835164835,0.19148936170212766,0.045662100456621,0.3150684931506849,7.177310924369749,25.080487804878043,0.3071512309495897,4.0,2.0,,3.0,2.0,,5.0,,,,,,,0.022988505747126436,0.012195121951219513,0.016666666666666666,0.037037037037037035,,,18.0,,,,2.0,,,,,,,,,,0.6666666666666666,0.6666666666666666,0.5,,,,,,,True,,,,,,
358,1610612752,Anfernee Hardaway,Anfernee Hardaway,358,NYK,129.0,2,-4.0,3,4,3.0,4,,7,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,
