EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,PtsPutbacks,HeaveAttempts,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,StepOutOfBoundsTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,Offensive Fouls,FTA,2pt And 1 Free Throw Trips,3pt And 1 Free Throw Trips,Technical Free Throw Trips,TwoPtShootingFoulsDrawn,ThreePtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,Blocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceCorner3Frequency,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,ThreePtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,SecondChanceCorner3FGM,FTOffRebounds,Blocked3s,BlockedArc3,BlockedLongMidRange,BlockedShortMidRange,RecoveredBlocks,DefensiveGoaltends,OffensiveGoaltends,LongMidRangePctBlocked,OffFTReboundPct,OffLongMidRangeReboundPct,BlocksRecoveredPct,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,Defensive 3 Seconds Violations,3SecondViolations,SecondChanceAtRimPctAssisted,on,Fg3aBlocked,FG3APctBlocked,Corner3PctBlocked,Arc3PctBlocked,Clear Path Fouls,BlockedCorner3,FoulsDrawn,Offensive Fouls Drawn
147,1610612761,Jalen Rose,Jalen Rose,147,TOR,30603.0,510,-78.0,1017,1008,268.0,258.0,129.0,2025,18.0,30.0,1.0,2.0,7.0,10.0,22.0,49.0,30.0,76.0,7.0,21.0,1.0,2.0,5.0,10.0,30.0,1.0,4.0,1.0,8.0,70.0,155.0,17.0,51.0,55.0,246.0,1098,6.0,16.0,1.0,5.0,6.0,21.0,17.0,37.0,3.0,13.0,33.0,76.0,54.0,86.0,48.0,3.0,4.0,1.0,29.0,10.0,5.0,28.0,7.0,35.0,6.0,1.0,15.0,2.0,11.0,77.0,4.0,2.0,8.0,27.0,13.0,48.0,6.0,54.0,2.0,19.0,12.0,7.0,23.0,3.0,11.0,16.0,1.0,12.0,2.0,3.0,39.0,2.0,11.0,9.0,32,2.0,6.0,59.0,6.0,2.0,3.0,16.0,2.0,14.0,1.0,1.0,1.0,76.0,268.0,5.0,0.3857142857142857,0.3970588235294117,0.9411764705882352,0.3333333333333333,0.2,0.2307692307692307,0.34,0.4516129032258064,0.375,0.4594594594594595,0.4635922330097087,0.3571428571428571,0.43,0.5304347826086957,0.4375,0.5681818181818182,0.2475728155339805,0.032258064516129,0.0666666666666666,0.0612244897959183,23.07032590051458,0.5897435897435898,0.4642857142857143,0.074792243767313,0.0050761421319796,0.0879120879120879,0.0314960629921259,0.077433628318584,0.0115163147792706,0.0076923076923076,0.0091743119266055,0.021505376344086,0.0588235294117647,0.0648148148148148,0.0446428571428571,0.1063829787234042,0.0625,0.1481481481481481,0.0176991150442477,0.145631067961165,0.6,0.6428571428571429,0.1666666666666666,0.2378640776699029,0.4489795918367347,0.4782608695652174,0.2272727272727272,0.3689320388349514,0.3947368421052631,0.3947368421052631,0.6333333333333333,0.1019417475728155,0.3333333333333333,0.3333333333333333,1.0,0.145631067961165,0.3333333333333333,0.3333333333333333,0.9,0.0952380952380952,0.5,0.0476190476190476,0.1904761904761904,0.25,1.0,0.2,0.7,0.1,0.4,0.16,0.125,0.3932038834951456,0.3448275862068966,0.4710280487804879,0.466925,0.4776632653061224,0.0833333333333333,0.0969696969696969,0.0392156862745098,0.0853658536585365,0.3089430894308943,11.846451612903223,24.90392156862745,0.2635201573254671,,,,,,,,,,,,,,,,,,,True,,,,,,,,
1713,1610612761,Vince Carter,Vince Carter,1713,TOR,36344.0,606,-110.0,1193,1185,347.0,306.0,152.0,2378,37.0,69.0,5.0,14.0,16.0,27.0,22.0,67.0,46.0,107.0,3.0,12.0,2.0,,2.0,16.0,47.0,,6.0,8.0,21.0,105.0,243.0,19.0,59.0,50.0,317.0,1287,10.0,28.0,1.0,8.0,2.0,25.0,33.0,76.0,8.0,23.0,24.0,114.0,104.0,106.0,48.0,9.0,12.0,1.0,46.0,16.0,11.0,45.0,16.0,61.0,9.0,7.0,21.0,7.0,17.0,138.0,7.0,20.0,11.0,27.0,,38.0,28.0,66.0,11.0,25.0,15.0,10.0,8.0,2.0,5.0,14.0,,3.0,1.0,,22.0,1.0,6.0,29.0,56,,9.0,72.0,8.0,,,29.0,,11.0,14.0,9.0,15.0,114.0,347.0,7.0,0.4952380952380952,0.5252525252525253,0.8421052631578947,0.3220338983050847,0.125,0.3478260869565217,0.3275862068965517,0.4320987654320987,0.3571428571428571,0.4342105263157895,0.4420529801324503,0.3194444444444444,0.4545454545454545,0.4745508982035928,0.3378378378378378,0.4871794871794871,0.195364238410596,0.0452674897119341,0.072463768115942,0.0746268656716417,25.853304284676835,0.3636363636363636,,0.0610859728506787,0.0429184549356223,0.0990990990990991,0.0451612903225806,0.0687160940325497,0.0434782608695652,0.08,0.0381679389312977,0.0560747663551401,0.0208333333333333,0.037037037037037,0.0610687022900763,0.0795454545454545,0.1265822784810126,0.03125,0.06875,0.2284768211920529,0.5362318840579711,0.578125,0.4864864864864865,0.2218543046357615,0.3283582089552239,0.3548387096774194,0.3181818181818182,0.3543046357615894,0.4299065420560747,0.4339622641509434,0.5869565217391305,0.0397350993377483,0.25,0.25,1.0,0.1556291390728476,0.3404255319148936,0.3404255319148936,0.8125,0.3888888888888889,0.3571428571428571,0.0555555555555555,0.1666666666666666,,,0.2727272727272727,0.5925925925925926,0.0202020202020202,,0.2121212121212121,0.3809523809523809,0.423841059602649,0.3478260869565217,0.4698684385382058,0.4726865384615383,0.4744045918367346,0.0897832817337461,0.1098484848484848,,0.0788643533123028,0.3596214511041009,10.71111111111111,25.27796610169492,0.2908633696563286,1.0,1.0,1.0,1.0,2.0,3.0,10.0,1.0,1.0,0.0093457943925233,0.0227272727272727,0.0162162162162162,0.6666666666666666,0.5,1.0,,,,True,,,,,,,,
1747,1610612761,Rafer Alston,Rafer Alston,1747,TOR,31765.0,529,-92.0,1034,1025,274.0,232.0,135.0,2059,25.0,58.0,,5.0,12.0,24.0,9.0,21.0,10.0,26.0,3.0,8.0,,1.0,3.0,23.0,77.0,2.0,8.0,7.0,21.0,44.0,105.0,26.0,85.0,17.0,183.0,1120,1.0,10.0,2.0,8.0,2.0,10.0,15.0,30.0,8.0,24.0,10.0,64.0,20.0,68.0,51.0,27.0,,,77.0,23.0,9.0,81.0,19.0,100.0,11.0,8.0,22.0,16.0,43.0,219.0,,9.0,10.0,44.0,1.0,55.0,9.0,64.0,2.0,25.0,10.0,15.0,16.0,7.0,13.0,11.0,,3.0,,1.0,27.0,,10.0,19.0,47,4.0,3.0,26.0,2.0,,,7.0,,7.0,,,,64.0,274.0,5.0,0.2272727272727272,0.2272727272727272,0.6538461538461539,0.3058823529411765,0.25,0.3333333333333333,0.3058823529411765,0.419047619047619,0.1,0.5,0.4368421052631579,0.2222222222222222,0.5,0.452970297029703,0.2631578947368421,0.5245901639344263,0.4473684210526316,0.0857142857142857,0.1379310344827586,0.0476190476190476,19.14715719063545,0.5925925925925926,0.04,0.1111111111111111,0.0220048899755501,0.1075268817204301,,0.1104294478527607,0.0165137614678899,0.0472440944881889,0.0168067226890756,,,0.1367521367521367,0.0924369747899159,0.10625,0.1014492753623188,0.125,0.0181818181818181,0.3052631578947368,0.4310344827586206,0.5,0.24,0.1105263157894736,0.4285714285714285,0.45,0.1111111111111111,0.1368421052631579,0.3846153846153846,0.3846153846153846,0.3,0.0421052631578947,0.375,0.375,1.0,0.4052631578947368,0.2987012987012987,0.2987012987012987,0.6086956521739131,0.2777777777777778,,,0.4444444444444444,0.25,,0.4444444444444444,0.5,0.0555555555555555,0.3333333333333333,0.3888888888888889,0.3333333333333333,0.7526315789473684,0.2987012987012987,0.5245213157894737,0.5028250000000001,0.5348740740740742,0.0358974358974358,0.0636363636363636,,0.0546448087431694,0.3497267759562841,6.201904761904763,25.334117647058825,0.264990328820116,,,,,,,,,,,,0.0061349693251533,,,,1.0,,,True,,,,,,,,
1960,1610612761,Milt Palacio,Milt Palacio,1960,TOR,5681.0,95,-21.0,191,197,88.0,79.0,18.0,388,5.0,9.0,,,2.0,2.0,1.0,3.0,5.0,6.0,,,,,,,,,,,,11.0,18.0,,,9.0,31.0,199,,1.0,,,,,5.0,6.0,,,3.0,13.0,8.0,14.0,,,,,,,4.0,6.0,4.0,10.0,2.0,2.0,1.0,2.0,3.0,24.0,,1.0,3.0,2.0,,5.0,1.0,6.0,,4.0,4.0,,5.0,,3.0,4.0,1.0,2.0,,1.0,9.0,,3.0,3.0,11,,2.0,12.0,,,,6.0,,,1.0,1.0,1.0,13.0,88.0,1.0,0.3636363636363636,0.3636363636363636,,,,,,0.6111111111111112,,0.8333333333333334,0.6111111111111112,,0.8333333333333334,0.6458333333333334,,0.8125,,0.2222222222222222,0.4444444444444444,,15.277777777777777,0.5555555555555556,,0.0285714285714285,0.0149253731343283,0.125,,0.0531914893617021,0.0113636363636363,,,,,0.074074074074074,,,0.125,0.125,,0.5,0.5555555555555556,1.0,0.6,0.1666666666666666,0.3333333333333333,0.3333333333333333,,0.3333333333333333,0.8333333333333334,0.8333333333333334,0.2,,,,,,,,,,,,,,,0.3333333333333333,1.0,,,,,0.5,,0.5367777777777778,0.4003,0.5428666666666666,0.25,0.25,,,0.4193548387096774,7.338888888888889,,0.4607329842931937,,,,,,,1.0,,,,,0.0384615384615384,1.0,,,,,,True,,,,,,,,
2050,1610612761,Morris Peterson,Morris Peterson,2050,TOR,4485.0,75,-30.0,146,146,68.0,62.0,21.0,292,2.0,7.0,1.0,2.0,2.0,4.0,,2.0,,1.0,3.0,12.0,3.0,1.0,7.0,1.0,3.0,,,1.0,1.0,2.0,10.0,4.0,15.0,11.0,27.0,165,1.0,2.0,,3.0,,2.0,2.0,6.0,2.0,8.0,5.0,15.0,2.0,2.0,12.0,,2.0,,3.0,1.0,2.0,5.0,,5.0,,,4.0,,1.0,10.0,4.0,1.0,1.0,3.0,1.0,5.0,5.0,10.0,2.0,1.0,1.0,,1.0,,1.0,,,,,,1.0,1.0,,4.0,18,1.0,,14.0,,,,3.0,2.0,1.0,,,,15.0,68.0,7.0,0.5,1.0,1.0,0.2666666666666666,,0.25,0.2666666666666666,0.2,0.5,0.3333333333333333,0.32,0.2,0.3571428571428571,0.4354838709677419,0.2,0.4411764705882353,0.6,0.2,0.2857142857142857,,18.181818181818183,1.0,0.1666666666666666,0.0652173913043478,0.0185185185185185,0.0714285714285714,0.1428571428571428,0.0666666666666666,0.0609756097560975,,,,0.2352941176470588,0.0769230769230769,0.1,0.0434782608695652,0.1,,0.125,0.28,0.2857142857142857,0.4,0.5,0.08,,,,0.04,,,,0.48,0.25,0.25,1.0,0.12,0.3333333333333333,0.3333333333333333,1.0,0.4,0.5,0.6,,,,0.2857142857142857,0.5,0.5,0.1428571428571428,0.0714285714285714,1.0,0.88,0.3333333333333333,0.550922,0.55883,0.5280607142857142,0.1666666666666666,0.2307692307692307,0.1176470588235294,0.074074074074074,0.5555555555555556,3.99,23.706666666666667,0.4657534246575342,,,,,,,,,,,,0.05,,,,,,,True,,,,,,,,
2254,1610612761,Loren Woods,Loren Woods,2254,TOR,22458.0,374,-51.0,726,730,136.0,93.0,91.0,1456,30.0,61.0,14.0,33.0,7.0,15.0,5.0,18.0,7.0,14.0,,,,,,,,,,,,42.0,93.0,,,14.0,98.0,766,16.0,37.0,,,5.0,37.0,8.0,16.0,,,4.0,20.0,40.0,44.0,,,24.0,,,,13.0,6.0,1.0,7.0,1.0,,1.0,2.0,3.0,15.0,7.0,37.0,13.0,63.0,5.0,81.0,44.0,125.0,1.0,3.0,3.0,,5.0,3.0,2.0,17.0,1.0,3.0,1.0,2.0,22.0,4.0,5.0,19.0,36,2.0,4.0,27.0,5.0,,,15.0,,1.0,23.0,16.0,23.0,20.0,136.0,1.0,0.4761904761904761,0.6666666666666666,,,,,,0.4516129032258064,0.4324324324324324,0.5,0.4516129032258064,0.4324324324324324,0.5,0.4711538461538461,0.4404761904761904,0.4761904761904761,,0.1397849462365591,0.180327868852459,0.0555555555555555,15.0,0.2272727272727272,0.4545454545454545,0.2266187050359712,0.1225165562913907,0.1805555555555555,0.0795454545454545,0.2171428571428571,0.1128205128205128,0.125,0.1764705882352941,0.0746268656716417,0.0952380952380952,0.1923076923076923,0.2209302325581395,0.2543859649122807,0.1428571428571428,0.2608695652173913,0.0263157894736842,0.6559139784946236,0.4918032786885246,0.6,0.4666666666666667,0.1935483870967742,0.2777777777777778,0.2941176470588235,0.4,0.1505376344086021,0.5,0.5384615384615384,0.5714285714285714,,,,,,,,,0.8918918918918919,0.4242424242424242,,,,,0.9375,0.4666666666666667,,,,,0.6559139784946236,,0.5181623655913978,0.5464090909090908,0.58566875,0.145631067961165,0.145631067961165,,0.3775510204081632,0.2040816326530612,4.345161290322581,,0.18732782369146,,,,,1.0,6.0,10.0,1.0,,0.0714285714285714,,0.0826446280991735,0.4347826086956521,,,1.0,6.0,0.1428571428571428,True,,,,,,,,
2547,1610612761,Chris Bosh,Chris Bosh,2547,TOR,30062.0,501,-103.0,980,973,276.0,207.0,122.0,1953,26.0,49.0,7.0,12.0,6.0,13.0,20.0,44.0,24.0,58.0,,,,,,,,,,,,70.0,151.0,,,36.0,176.0,1074,9.0,20.0,,,5.0,23.0,13.0,35.0,,,12.0,38.0,102.0,38.0,,,12.0,,,,13.0,15.0,8.0,23.0,7.0,1.0,8.0,2.0,5.0,54.0,15.0,15.0,11.0,57.0,1.0,69.0,31.0,100.0,3.0,14.0,8.0,6.0,19.0,,8.0,14.0,,11.0,1.0,5.0,33.0,5.0,7.0,21.0,44,4.0,7.0,60.0,5.0,,,27.0,,6.0,11.0,7.0,11.0,38.0,276.0,6.0,0.7285714285714285,0.796875,,,,,,0.4635761589403973,0.45,0.3714285714285714,0.4635761589403973,0.45,0.3714285714285714,0.4916201117318435,0.4791666666666667,0.4418604651162791,,0.086092715231788,0.2448979591836734,0.0227272727272727,18.65605658709107,0.5757575757575758,0.0526315789473684,0.1570247933884297,0.0385604113110539,0.1309523809523809,0.12,0.1521252796420581,0.0583657587548638,0.048,0.0194174757281553,0.1022727272727272,0.1621621621621621,0.091743119266055,0.1775700934579439,0.1904761904761904,0.1475409836065573,0.0869565217391304,0.0454545454545454,0.3245033112582781,0.5306122448979592,0.7027027027027027,0.6153846153846154,0.2913907284768212,0.4545454545454545,0.4651162790697674,0.8,0.3841059602649007,0.4137931034482758,0.4137931034482758,0.7916666666666666,,,,,,,,,0.6,0.5833333333333334,,,,,0.3714285714285714,0.4615384615384615,,,,,0.3245033112582781,,0.4429576158940397,0.4905411764705882,0.4485142857142857,0.1560693641618497,0.1560693641618497,,0.1306818181818181,0.2159090909090909,9.389403973509934,,0.2816326530612245,,1.0,,,,4.0,5.0,,,,0.0333333333333333,0.0434782608695652,0.4545454545454545,,,1.0,1.0,0.2857142857142857,True,,,,,,,,
2040,1610612761,Jerome Moiso,Jerome Moiso,2040,TOR,1940.0,32,-12.0,64,65,30.0,37.0,15.0,129,,2.0,,1.0,,1.0,,1.0,,,,,,,,,,,,,,,3.0,,,1.0,1.0,74,,2.0,,,,,,1.0,,,,,,,,,,,,,2.0,,,,,,,,,,1.0,3.0,,6.0,,6.0,4.0,10.0,,1.0,1.0,,,,,2.0,,,,1.0,2.0,,1.0,2.0,5,1.0,1.0,2.0,,,,1.0,,,,,,,30.0,1.0,,,,,,,,,,,,,,0.125,,,,0.6666666666666666,0.5,1.0,7.228915662650603,,,0.2727272727272727,0.1111111111111111,,0.0666666666666666,0.2222222222222222,0.0952380952380952,0.2222222222222222,,,0.2,0.25,0.125,0.5,,,,0.6666666666666666,,,,0.3333333333333333,,,,,,,,,,,,,,,,0.5,,,,,,1.0,,,,,,0.6666666666666666,,0.5105333333333334,0.56015,0.4113,0.25,0.25,,,,2.9333333333333336,,0.46875,,,,,,,,,,,,0.1666666666666666,,,,,,,True,,,,,,,,
2588,1610612761,Matt Bonner,Matt Bonner,2588,TOR,7536.0,126,-18.0,251,246,97.0,107.0,39.0,497,6.0,8.0,4.0,5.0,,,3.0,5.0,11.0,23.0,,2.0,,,,,,,,,,20.0,36.0,,2.0,1.0,41.0,260,6.0,9.0,,,,12.0,5.0,11.0,,,,10.0,28.0,12.0,,,8.0,,,,,1.0,1.0,2.0,,1.0,,,1.0,5.0,5.0,6.0,1.0,6.0,1.0,8.0,12.0,20.0,2.0,3.0,1.0,2.0,,,,2.0,,,,1.0,2.0,,1.0,8.0,20,3.0,1.0,2.0,,,,1.0,,,,,,10.0,97.0,5.0,0.7,0.875,,,,,,0.5555555555555556,0.6666666666666666,0.4545454545454545,0.5263157894736842,0.6666666666666666,0.4545454545454545,0.5256410256410257,0.6666666666666666,0.4545454545454545,0.0526315789473684,,,,13.89830508474576,,0.0625,0.0674157303370786,0.064516129032258,0.0454545454545454,0.131578947368421,0.063063063063063,0.0839694656488549,0.0344827586206896,0.0476190476190476,0.1666666666666666,0.0714285714285714,0.1515151515151515,0.037037037037037,,0.0625,,0.1111111111111111,0.2105263157894736,0.75,0.75,0.5,0.131578947368421,0.6,0.6,,0.6052631578947368,0.4782608695652174,0.4782608695652174,1.0,0.0526315789473684,,,,,,,,0.5555555555555556,0.8,,,,,,,,,,,0.2631578947368421,,0.4404065789473684,0.48806,0.3701545454545454,0.0256410256410256,0.027027027027027,,0.2926829268292683,0.2439024390243902,13.805555555555555,23.55,0.3864541832669322,,1.0,,,,,,,,,0.0666666666666666,0.0930232558139534,,,,,,0.25,True,,,,,,,,
2737,1610612761,Rafael Araujo,Rafael Araujo,2737,TOR,992.0,17,-4.0,35,37,8.0,25.0,3.0,72,,1.0,,1.0,,,,1.0,,,,,,,,,,,,,,,2.0,,,4.0,4.0,37,,1.0,,,,,,,,,4.0,4.0,,,,,,,,,1.0,,,,,,,,,,,2.0,1.0,2.0,1.0,4.0,2.0,6.0,,,,,1.0,,,1.0,1.0,1.0,,,2.0,1.0,,4.0,7,,,4.0,,,,1.0,,1.0,,,,4.0,8.0,2.0,,,,,,,,,,,,,,0.5,,1.0,,0.5,,1.0,15.384615384615383,0.5,1.0,0.1333333333333333,0.1176470588235294,0.2,,0.15,0.1,0.1428571428571428,0.1428571428571428,,,,,0.2222222222222222,,1.0,,0.5,,,,0.5,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,0.5,,0.4684,0.5492,,0.3333333333333333,0.3333333333333333,,,1.0,3.9,,0.2285714285714285,,,,,,,,,,,,,,,,1.0,,,True,,,,,,,,
