EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,TotalPoss,FtPoints,Points,OpponentPoints,PenaltyFtPoints,PenaltyPoints,DefTwoPtRebounds,DefRebounds,Rebounds,FTA,NonShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,TsPct,PenaltyTsPct,Usage,DefTwoPtReboundPct,DefFGReboundPct,DefShortMidRangeReboundPct,PenaltyPointsPct,PenaltyOffPossPct,SecondChanceOffPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGA,PenaltyAtRimFGA,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Arc3FGA,FG2M,FG2A,FG3A,SecondChanceFG2A,PenaltyFG2M,PenaltyFG2A,PtsAssisted2s,PtsUnassisted2s,NonHeaveArc3FGA,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,AtRimAssists,LongMidRangeAssists,AssistPoints,OffTwoPtRebounds,OffRebounds,Steals,BadPassSteals,LostBallSteals,BadPassOutOfBoundsTurnovers,DeadBallTurnovers,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,TwoPtShootingFoulsDrawn,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,PenaltyFg2Pct,EfgPct,PenaltyEfgPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,OffTwoPtReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,DefAtRimReboundPct,DefLongMidRangeReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Arc3Frequency,SecondChanceAtRimFrequency,PenaltyAtRimFrequency,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,Avg2ptShotDistance,Avg3ptShotDistance,DefThreePtRebounds,Travels,Loose Ball Fouls,Blocked2s,BlockedAtRim,Blocks,DefThreePtReboundPct,DefCorner3ReboundPct,SecondChanceAtRimFGM,PenaltyAtRimFGM,ShortMidRangeFGM,Corner3FGA,PenaltyCorner3FGA,PenaltyArc3FGA,SecondChanceFG2M,SecondChancePoints,PenaltyFG3A,PtsPutbacks,ShortMidRangeAssists,OffThreePtRebounds,FTOffRebounds,LiveBallTurnovers,BadPassTurnovers,2pt And 1 Free Throw Trips,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,LiveBallTurnoverPct,OffFTReboundPct,OffThreePtReboundPct,OffArc3ReboundPct,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,Corner3Frequency,SecondChanceAtRimAccuracy,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyArc3Frequency,SecondChancePointsPct,FTDefRebounds,DefFTReboundPct,Corner3FGM,PenaltyCorner3FGM,Arc3FGM,PenaltyArc3FGM,FG3M,PenaltyFG3M,PtsAssisted3s,PtsUnassisted3s,NonHeaveArc3FGM,Blocked3s,BlockedArc3,RecoveredBlocks,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,BlocksRecoveredPct,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Accuracy,UnblockedArc3Accuracy,PenaltyCorner3Accuracy,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,SecondChanceFtPoints,SelfOReb,LostBallTurnovers,BlockedShortMidRange,DefArc3ReboundPct,SelfORebPct,ShortMidRangePctAssisted,LostBallOutOfBoundsTurnovers,Offensive Fouls,Arc3PctAssisted,Corner3Assists,on,SecondChanceCorner3FGM,SecondChanceCorner3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,SecondChanceFG3M,SecondChanceFG3A,HeaveAttempts,Fg3aBlocked,Technical Free Throw Trips,Defensive 3 Seconds Violations,SecondChanceFg3Pct,FG3APctBlocked,LongMidRangePctBlocked,Arc3PctBlocked,OffLongMidRangeReboundPct,OffCorner3ReboundPct,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,StepOutOfBoundsTurnovers,BlockedLongMidRange,DefensiveGoaltends,OffensiveGoaltends,3SecondViolations,3pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,Corner3PctBlocked,Clear Path Fouls
1498,1610612760,Antonio Daniels,Antonio Daniels,1498,SEA,131.0,2,-3,6,6,5,3,12,2.0,2.0,5.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,5,1.0,1.0,16.666666666666668,1.0,0.5,1.0,1.0,0.8333333333333334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1740,1610612760,Rashard Lewis,Rashard Lewis,1740,SEA,31.0,1,2,1,2,1,2,3,,,,,,,,,,,,1,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2043,1610612760,Mateen Cleaves,Mateen Cleaves,2043,SEA,3854.0,64,-25,122,122,61,62,244,3.0,13.0,138.0,,4.0,4.0,4.0,6.0,4.0,1.0,4.0,61,0.40625,0.5,13.13868613138686,0.1,0.08163265306122448,,0.3076923076923077,0.5,11.0,1.0,5.0,1.0,2.0,1.0,4.0,6.0,2.0,5.0,12.0,2.0,1.0,2.0,4.0,8.0,2.0,2.0,2.0,6.0,1.0,7.0,1.0,3.0,3.0,15.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,0.8,0.8,0.4166666666666667,0.5,0.35714285714285715,0.5,0.14285714285714285,0.16666666666666666,0.2,1.0,0.05714285714285714,0.03773584905660377,0.09090909090909091,0.125,0.125,0.11764705882352941,0.35714285714285715,0.2,0.25,1.0,0.07142857142857142,0.42857142857142855,0.6666666666666666,0.6666666666666666,0.75,0.14285714285714285,1.0,0.5,0.5,0.4514821428571429,0.2645,0.33385,0.06666666666666667,0.07692307692307693,11.049999999999999,26.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2501,1610612760,Reggie Evans,Reggie Evans,2501,SEA,897.0,15,5,28,30,11,22,58,,,34.0,,,1.0,2.0,2.0,,,,11,,,6.25,0.14285714285714285,0.2222222222222222,0.5,,0.39285714285714285,3.0,,,,,1.0,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,1.0,1.0,,1.0,,3.0,,3.0,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,0.3581,,0.3581,,,12.3,,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2863,1610612760,Damien Wilkins,Damien Wilkins,2863,SEA,3049.0,51,-27,94,94,45,44,188,4.0,18.0,108.0,1.0,9.0,2.0,2.0,6.0,6.0,,9.0,45,0.391304347826087,0.3,22.641509433962263,0.058823529411764705,0.05,0.2,0.5,0.4787234042553192,9.0,5.0,7.0,3.0,5.0,2.0,1.0,3.0,8.0,7.0,12.0,9.0,3.0,4.0,8.0,8.0,6.0,8.0,,5.0,,5.0,,1.0,,10.0,2.0,4.0,3.0,2.0,1.0,,,1.0,,,1.0,3.0,4.0,1.0,0.5714285714285714,0.6666666666666666,0.5833333333333334,0.5,0.3333333333333333,0.26666666666666666,0.42857142857142855,,,,0.07407407407407407,0.07142857142857142,0.1,0.25,0.06666666666666667,,0.3333333333333333,0.7142857142857143,0.7142857142857143,0.6,0.09523809523809523,0.14285714285714285,0.3333333333333333,0.3333333333333333,1.0,0.38095238095238093,1.0,0.3333333333333333,0.7619047619047619,0.48841904761904764,0.5846,0.47923999999999994,0.17391304347826086,0.2857142857142857,6.108333333333332,25.41111111111111,,,,,,,,,2.0,3.0,1.0,1.0,1.0,6.0,2.0,4.0,7.0,2.0,4.0,1.0,1.0,1.0,1.0,2.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,1.0,0.16666666666666666,0.06666666666666667,0.07142857142857142,0.5,0.5,0.047619047619047616,0.6666666666666666,0.6,0.06666666666666667,0.4,0.2222222222222222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2209,1610612760,Vladimir Radmanovic,Vladimir Radmanovic,2209,SEA,393.0,7,-10,16,16,15,9,32,,,20.0,,,1.0,2.0,2.0,,,,15,,,12.5,0.25,0.16666666666666666,,,0.9375,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,2.0,2.0,,,,,,,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,1.0,0.6123,,0.6123,,,,22.5,,,,,,,,,,,,1.0,1.0,,,,1.0,,,,,1.0,1.0,,,,,1.0,,,,,,1.0,,,1.0,,,1.0,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2436,1610612760,Flip Murray,Flip Murray,2436,SEA,2665.0,44,-14,79,80,25,25,159,,23.0,88.0,,8.0,2.0,2.0,2.0,,,8.0,25,0.4423076923076923,0.6666666666666666,29.545454545454547,0.06896551724137931,0.05405405405405406,,0.34782608695652173,0.31645569620253167,7.0,1.0,1.0,,,5.0,2.0,11.0,8.0,7.0,17.0,9.0,,1.0,2.0,4.0,10.0,8.0,,4.0,,4.0,,1.0,3.0,8.0,,,2.0,2.0,,,,,,,1.0,1.0,,,0.2857142857142857,0.2857142857142857,0.4117647058823529,0.5,0.4423076923076923,0.6666666666666666,0.34615384615384615,,,,,,,,0.07692307692307693,0.07692307692307693,0.038461538461538464,1.0,1.0,,0.19230769230769232,0.4230769230769231,0.18181818181818182,0.18181818181818182,1.0,0.3076923076923077,,,0.38461538461538464,0.42319615384615383,,0.39608333333333334,,,14.86470588235294,25.533333333333335,,,,,,1.0,,,,,4.0,1.0,1.0,3.0,,,4.0,,,,,,,,,,,,,,,0.8,0.8,0.038461538461538464,,,0.16666666666666666,0.5,,,,1.0,1.0,2.0,1.0,3.0,2.0,3.0,6.0,2.0,1.0,1.0,1.0,0.3333333333333333,0.3333333333333333,0.5,0.3333333333333333,1.0,1.0,1.0,1.0,0.25,0.25,1.0,0.3333333333333333,0.25,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2555,1610612760,Nick Collison,Nick Collison,2555,SEA,3171.0,53,-23,98,98,52,45,196,4.0,12.0,110.0,1.0,7.0,8.0,15.0,21.0,8.0,1.0,7.0,52,0.3333333333333333,0.3888888888888889,19.819819819819816,0.23529411764705882,0.24390243902439024,0.3333333333333333,0.5833333333333334,0.5306122448979592,9.0,4.0,8.0,3.0,5.0,2.0,,4.0,,4.0,14.0,,6.0,3.0,7.0,6.0,2.0,,3.0,1.0,,1.0,,1.0,,2.0,3.0,6.0,1.0,1.0,,1.0,2.0,4.0,,3.0,1.0,2.0,3.0,,0.75,1.0,0.2857142857142857,0.42857142857142855,0.2857142857142857,0.42857142857142855,,0.21428571428571427,0.25,0.5,0.10344827586206896,0.13043478260869565,0.2,0.14285714285714285,0.07142857142857142,0.35714285714285715,0.5714285714285714,0.5,0.6666666666666666,0.75,0.14285714285714285,0.2857142857142857,,,,,0.5,0.7142857142857143,0.5714285714285714,0.4847857142857142,0.43953333333333333,0.5043714285714286,0.17647058823529413,0.17647058823529413,6.3,,2.0,1.0,,1.0,,1.0,0.2857142857142857,,1.0,3.0,,,,,1.0,4.0,,2.0,,3.0,,2.0,1.0,,0.16666666666666666,0.16666666666666666,0.2857142857142857,0.5,,0.17647058823529413,0.2,,,,0.3333333333333333,0.6,,,0.3333333333333333,5.0,0.8333333333333334,,,,,,,,,,,,1.0,,,,,1.0,,,,,,,,,2.0,1.0,1.0,1.0,0.3333333333333333,0.16666666666666666,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2741,1610612760,Robert Swift,Robert Swift,2741,SEA,1746.0,29,-11,55,55,30,28,110,3.0,13.0,58.0,1.0,3.0,2.0,3.0,4.0,5.0,1.0,3.0,30,0.7222222222222222,0.375,15.873015873015873,0.09090909090909091,0.12,,0.23076923076923078,0.5454545454545454,6.0,1.0,2.0,,1.0,4.0,1.0,1.0,,5.0,7.0,,,1.0,3.0,10.0,,,,1.0,,1.0,,,1.0,2.0,,1.0,,,,,1.0,1.0,,1.0,4.0,6.0,2.0,1.0,1.0,1.0,0.7142857142857143,0.3333333333333333,0.7142857142857143,0.3333333333333333,,,,,,0.047619047619047616,,,0.09090909090909091,0.1111111111111111,0.2857142857142857,0.5,0.5,1.0,0.5714285714285714,0.14285714285714285,1.0,1.0,1.0,,,0.3333333333333333,0.2857142857142857,0.4381,,0.40149999999999997,0.25,0.25,7.1571428571428575,,1.0,,,5.0,5.0,5.0,0.3333333333333333,,,,3.0,,,,,,,,,1.0,,,,1.0,,,,,,0.1,0.1,0.75,0.75,,,,,,,,,,,,,,,,,,,,3.0,,,,,0.6,,,,,,,,,,,,,0.5,,1.0,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1744,1610612760,Jerome James,Jerome James,1744,SEA,453.0,8,-6,14,16,1,6,30,,2.0,15.0,,,1.0,1.0,2.0,,,,1,1.0,,13.333333333333334,0.14285714285714285,0.125,,,0.07142857142857142,1.0,1.0,1.0,1.0,,,,,,1.0,1.0,,1.0,,,,2.0,,,,,,,,,,1.0,1.0,1.0,,1.0,,1.0,1.0,,,1.0,3.0,,1.0,,,1.0,,1.0,,,,,,0.16666666666666666,0.14285714285714285,1.0,,,0.25,1.0,1.0,1.0,,,,,,,,1.0,,1.0,0.5702,0.5702,,,,,,,,1.0,2.0,2.0,2.0,,,1.0,,,,,,1.0,2.0,,2.0,,,,,,,1.0,1.0,1.0,,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,1.0,,,,,0.5,,,,,,,,,,,,,,,,1.0,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
