EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,Fg3aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,FTOffRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,StepOutOfBoundsTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Clear Path Fouls,Loose Ball Fouls,Offensive Fouls,FTA,2pt And 1 Free Throw Trips,Technical Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,Blocked3s,BlockedArc3,BlockedAtRim,BlockedLongMidRange,BlockedShortMidRange,Blocks,RecoveredBlocks,DefensiveGoaltends,3SecondViolations,Defensive 3 Seconds Violations,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG3APctBlocked,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,LongMidRangePctBlocked,Arc3PctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,OffFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,HeaveAttempts,3pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,BlockedCorner3,OffensiveGoaltends,Corner3PctBlocked,on,HeaveMakes
1890,1610612756,Shawn Marion,Shawn Marion,1890,PHX,140440.0,2341,603,4719,4684,1189,845,534,9403,216.0,319,51.0,89.0,53.0,79.0,87.0,192.0,45.0,141.0,27.0,102.0,1.0,9.0,4.0,25.0,61.0,163.0,8.0,13.0,14.0,38.0,348.0,652,88.0,265.0,157.0,1117,5060,69.0,121.0,9.0,22.0,20.0,185.0,74.0,159.0,18.0,63.0,67.0,269.0,484.0,212.0,255.0,9.0,94.0,163.0,61.0,36.0,1.0,63.0,48.0,111.0,34.0,14.0,34.0,10.0,19.0,270.0,44.0,110.0,10.0,88.0,357.0,43.0,488.0,164,652,37.0,125.0,109.0,16.0,51.0,16.0,36.0,37.0,5.0,15.0,1.0,6.0,88.0,2.0,22.0,94.0,150.0,1.0,4.0,5.0,188.0,18.0,10.0,81.0,17.0,89.0,3.0,3.0,48.0,12.0,29.0,92.0,52.0,2.0,1.0,2.0,269.0,1189,13.0,0.6954022988505747,0.8039867109634552,0.9659090909090909,0.3320754716981132,0.4090909090909091,0.2857142857142857,0.3320754716981132,0.5337423312883436,0.5702479338842975,0.46540880503144655,0.5234460196292258,0.5769230769230769,0.45495495495495497,0.555667001003009,0.5967741935483871,0.5115384615384615,0.2889858233369684,0.0037735849056603774,0.05521472392638037,0.05642633228840126,0.07291666666666667,0.028368794326241134,0.006134969325153374,20.22765441313678,0.5795454545454546,0.3208955223880597,0.07246376811594203,0.19444444444444445,0.07834757834757834,0.16236162361623616,0.06461086637298091,0.18713204373423045,0.07386091127098321,0.08441558441558442,0.09534368070953436,0.05702647657841141,0.06772009029345373,0.058823529411764705,0.17437722419928825,0.17864476386036962,0.21855146124523506,0.15931372549019607,0.17164179104477612,0.08428246013667426,0.5652173913043478,0.3478735005452563,0.677115987460815,0.717607973421927,0.7222222222222222,0.2093784078516903,0.453125,0.4887640449438202,0.6091954022988506,0.15376226826608505,0.3191489361702128,0.3284671532846715,0.7333333333333333,0.11123227917121047,0.2647058823529412,0.2647058823529412,1.0,0.1777535441657579,0.37423312883435583,0.3765432098765432,0.9508196721311475,0.6223776223776224,0.5730337078651685,0.23529411764705882,0.06293706293706294,0.1111111111111111,1.0,0.09090909090909091,0.6153846153846154,0.75,0.35585585585585583,0.6708860759493671,0.11261261261261261,0.16,0.17117117117117117,0.3684210526315789,0.6368593238822247,0.37423312883435583,0.52991346782988,0.5277884259259259,0.5195594594594596,0.0826530612244898,0.11328671328671329,0.1656222023276634,0.24082363473589974,6.573773006134968,24.554339622641503,0.25196016105107016,,,,,,,,True,
2047,1610612756,Quentin Richardson,Quentin Richardson,2047,PHX,129976.0,2166,537,4348,4314,1010,714,499,8662,87.0,162,21.0,38.0,21.0,42.0,17.0,60.0,30.0,75.0,35.0,88.0,3.0,6.0,9.0,20.0,150.0,397.0,6.0,25.0,37.0,84.0,134.0,297,185.0,485.0,92.0,915,4643,22.0,50.0,9.0,31.0,1.0,72.0,24.0,69.0,46.0,104.0,31.0,217.0,126.0,142.0,507.0,48.0,18.0,393.0,150.0,30.0,4.0,80.0,36.0,116.0,18.0,18.0,53.0,14.0,13.0,268.0,23.0,41.0,1.0,68.0,206.0,7.0,281.0,65,346,21.0,75.0,56.0,19.0,38.0,5.0,26.0,29.0,7.0,12.0,2.0,3.0,67.0,4.0,16.0,92.0,159.0,,3.0,6.0,123.0,10.0,3.0,52.0,10.0,21.0,2.0,2.0,13.0,1.0,7.0,23.0,13.0,1.0,1.0,2.0,217.0,1010,14.0,0.4701492537313433,0.504,0.9135135135135135,0.38144329896907214,0.2903225806451613,0.4423076923076923,0.38461538461538464,0.4511784511784512,0.44,0.34782608695652173,0.5262148337595908,0.4382716049382716,0.5375722543352601,0.5466507177033493,0.43373493975903615,0.5680628272251309,0.6202046035805626,0.008247422680412371,0.10101010101010101,0.12345679012345678,0.16666666666666666,,0.010075566750629723,18.292435611437842,0.5671641791044776,0.05982905982905983,0.007633587786259542,0.12011661807580175,0.031906614785992216,0.13203883495145632,0.03554868624420402,0.12286995515695068,0.033126293995859216,0.05104408352668213,0.02631578947368421,0.01834862385321101,0.033936651583710405,0.03902439024390244,0.1,0.11879049676025918,0.1347708894878706,0.14507772020725387,0.09302325581395349,0.0498812351543943,0.5652173913043478,0.2071611253196931,0.5370370370370371,0.6126760563380281,0.5632183908045977,0.07672634271099744,0.2833333333333333,0.34,0.29411764705882354,0.0959079283887468,0.4,0.4,0.3,0.11253196930946291,0.3977272727272727,0.3977272727272727,0.9428571428571428,0.5076726342710998,0.3778337531486146,0.3816793893129771,0.9066666666666666,0.4691358024691358,0.5526315789473685,0.38095238095238093,0.07407407407407407,0.5,1.0,0.30864197530864196,0.24,0.8333333333333334,0.24277456647398843,0.5,0.11560693641618497,0.45,0.48554913294797686,0.44047619047619047,0.8273657289002557,0.3816793893129771,0.5404845758354754,0.5447833333333333,0.5284779411764707,0.06658595641646489,0.15339233038348082,0.07868852459016394,0.2371584699453552,6.767003367003368,25.28577319587629,0.23229070837166513,4.0,1.0,3.0,0.006160164271047228,,,,True,
2063,1610612756,Jake Voskuhl,Jake Voskuhl,2063,PHX,6891.0,115,49,218,213,35,43,33,431,3.0,4,1.0,2.0,1.0,1.0,,1.0,,4.0,,,,,,,,,,,,,3.0,9,,,5.0,11,189,1.0,3.0,,,2.0,4.0,1.0,3.0,,,3.0,5.0,6.0,,,,,,,1.0,,4.0,2.0,6.0,,2.0,2.0,1.0,1.0,14.0,4.0,3.0,,4.0,14.0,1.0,19.0,7,26,,1.0,,1.0,3.0,,3.0,1.0,,,,,4.0,,,8.0,18.0,,2.0,,8.0,,,3.0,1.0,3.0,1.0,,1.0,,2.0,4.0,1.0,,1.0,,5.0,35,1.0,1.0,1.0,,,,,,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.4230769230769231,0.4,0.5,,,0.1111111111111111,,1.0,,,6.614785992217899,0.75,0.16666666666666666,,0.15217391304347827,0.03409090909090909,0.11764705882352941,0.21052631578947367,0.14285714285714285,0.06542056074766354,,0.09375,,0.2,0.2222222222222222,0.16666666666666666,0.15625,0.14583333333333334,0.09523809523809523,0.15384615384615385,,0.25,0.4444444444444444,0.75,0.75,1.0,0.1111111111111111,,,,0.4444444444444444,,,,,,,,,,,,0.6666666666666666,0.5,1.0,,,,,,,0.3333333333333333,1.0,,,,,0.4444444444444444,,0.4764222222222222,0.4037,0.4681666666666667,0.25,0.25,0.36363636363636365,0.45454545454545453,9.544444444444444,,0.16055045871559634,,,,,1.0,,,True,
2207,1610612756,Joe Johnson,Joe Johnson,2207,PHX,149371.0,2490,570,4990,4952,1212,884,575,9942,88.0,151,18.0,34.0,20.0,30.0,80.0,168.0,82.0,229.0,82.0,160.0,10.0,16.0,25.0,46.0,56.0,122.0,5.0,12.0,9.0,36.0,250.0,548,138.0,282.0,97.0,1011,5345,30.0,67.0,15.0,28.0,23.0,128.0,51.0,118.0,34.0,82.0,47.0,251.0,154.0,346.0,399.0,15.0,30.0,116.0,56.0,40.0,2.0,128.0,102.0,230.0,73.0,29.0,68.0,17.0,43.0,562.0,31.0,58.0,,54.0,158.0,3.0,215.0,89,304,22.0,61.0,38.0,23.0,51.0,10.0,30.0,42.0,9.0,21.0,2.0,8.0,93.0,10.0,21.0,50.0,134.0,,4.0,11.0,124.0,7.0,,43.0,21.0,20.0,,,9.0,3.0,8.0,20.0,9.0,,,2.0,251.0,1212,19.0,0.308,0.3276595744680851,0.9637681159420289,0.48936170212765956,0.5357142857142857,0.4146341463414634,0.5,0.4562043795620438,0.44776119402985076,0.4322033898305085,0.5506024096385542,0.5526315789473685,0.51,0.5692567567567568,0.5925925925925926,0.552863436123348,0.3397590361445783,0.0070921985815602835,0.072992700729927,0.152317880794702,0.07142857142857142,0.021834061135371178,0.01639344262295082,17.28939020091646,0.5483870967741935,0.023622047244094488,,0.07931726907630522,0.03861517976031957,0.09424083769633508,0.04246575342465753,0.08265107212475634,0.039874551971326166,0.0430327868852459,0.0440251572327044,0.0297951582867784,0.04132231404958678,0.044715447154471545,0.05115511551155116,0.0724907063197026,0.10377358490566038,0.10185185185185185,0.07092198581560284,0.05641025641025641,0.45,0.1819277108433735,0.5827814569536424,0.6875,0.42045454545454547,0.20240963855421687,0.47619047619047616,0.5128205128205128,0.125,0.27590361445783135,0.35807860262008734,0.36607142857142855,0.36585365853658536,0.1927710843373494,0.5125,0.5125,1.0,0.14698795180722893,0.45901639344262296,0.4666666666666667,0.9107142857142857,0.35789473684210527,0.5294117647058824,0.16666666666666666,0.16842105263157894,0.625,1.0,0.12631578947368421,0.4166666666666667,0.8,0.15,0.6666666666666666,0.23,0.5434782608695652,0.18,0.25,0.5216867469879518,0.4827586206896552,0.49477190533980575,0.5032574626865671,0.4827206185567013,0.05074971164936563,0.07363013698630137,0.12660731948565776,0.24826904055390703,10.446532846715328,24.803900709219857,0.24288577154308616,6.0,,1.0,0.0035335689045936395,,,,True,
2405,1610612756,Amar'e Stoudemire,Amar'e Stoudemire,2405,PHX,173100.0,2885,606,5765,5730,1421,1026,659,11495,440.0,635,101.0,148.0,82.0,122.0,150.0,371.0,154.0,314.0,1.0,3.0,,1.0,,2.0,2.0,13.0,1.0,1.0,,7.0,744.0,1320,3.0,16.0,583.0,2080,6183,125.0,208.0,1.0,2.0,73.0,326.0,151.0,269.0,,9.0,217.0,519.0,888.0,600.0,6.0,3.0,150.0,9.0,2.0,94.0,,74.0,57.0,131.0,41.0,16.0,42.0,13.0,19.0,319.0,75.0,137.0,6.0,98.0,345.0,52.0,495.0,218,713,45.0,77.0,49.0,28.0,86.0,11.0,37.0,103.0,13.0,49.0,7.0,20.0,189.0,16.0,31.0,133.0,278.0,,23.0,44.0,795.0,95.0,,402.0,43.0,130.0,,,86.0,8.0,36.0,130.0,74.0,14.0,2.0,4.0,519.0,1421,20.0,0.5967741935483871,0.6636771300448431,0.6666666666666666,0.1875,0.5,,0.25,0.5636363636363636,0.6009615384615384,0.5613382899628253,0.5602544910179641,0.6023809523809524,0.5431654676258992,0.6168446026097272,0.6417322834645669,0.6391625615763546,0.011976047904191617,,0.07121212121212121,0.08503937007874016,0.10512129380053908,0.0031847133757961785,,28.64344637946838,0.455026455026455,0.3333333333333333,0.03333333333333333,0.15184859154929578,0.07946635730858469,0.1451851851851852,0.08992805755395683,0.1503223617237869,0.08287724784988272,0.12093862815884476,0.0766488413547237,0.04433497536945813,0.10018214936247723,0.07017543859649122,0.14513788098693758,0.1537190082644628,0.1554192229038855,0.140625,0.15950920245398773,0.09240246406570841,0.5692307692307692,0.4752994011976048,0.6929133858267716,0.7573149741824441,0.6681818181818182,0.2776946107784431,0.40431266846361186,0.45180722891566266,0.36,0.23502994011976047,0.49044585987261147,0.49201277955271566,0.6233766233766234,0.002245508982035928,0.3333333333333333,0.3333333333333333,1.0,0.009730538922155689,0.15384615384615385,0.15384615384615385,0.5,0.7047619047619048,0.6824324324324325,0.22772277227722773,0.004761904761904762,,,0.004761904761904762,1.0,,0.43884892086330934,0.6721311475409836,0.007194244604316547,,0.025179856115107913,,0.48727544910179643,0.2222222222222222,0.4940462837837836,0.5242609929078015,0.48472454545454546,0.2446743761412051,0.24708051628764596,0.15673076923076923,0.24951923076923077,6.629848484848485,33.81250000000001,0.24648742411101474,4.0,,,,,2.0,,True,
2418,1610612756,Casey Jacobsen,Casey Jacobsen,2418,PHX,29128.0,485,53,913,918,226,224,101,1831,13.0,21,3.0,5.0,2.0,3.0,2.0,9.0,2.0,8.0,18.0,37.0,2.0,2.0,3.0,8.0,6.0,21.0,,2.0,,2.0,17.0,38,24.0,58.0,34.0,140,959,3.0,7.0,2.0,4.0,2.0,14.0,3.0,4.0,3.0,10.0,11.0,26.0,16.0,18.0,72.0,,4.0,21.0,6.0,3.0,,17.0,5.0,22.0,4.0,1.0,5.0,5.0,7.0,49.0,2.0,7.0,1.0,6.0,26.0,,32.0,10,42,1.0,9.0,3.0,6.0,10.0,2.0,8.0,9.0,1.0,2.0,3.0,,19.0,,4.0,18.0,34.0,,,3.0,45.0,3.0,1.0,18.0,5.0,1.0,,,1.0,,,1.0,,,,,26.0,226,2.0,0.47058823529411764,0.5333333333333333,1.0,0.41379310344827586,0.5,0.3,0.41379310344827586,0.4473684210526316,0.42857142857142855,0.75,0.5520833333333334,0.5454545454545454,0.5357142857142857,0.5991379310344828,0.5833333333333334,0.5909090909090909,0.6041666666666666,,0.07894736842105263,0.047619047619047616,0.2222222222222222,,,13.081395348837209,0.5263157894736842,,0.029411764705882353,0.07162534435261708,0.025925925925925925,0.05217391304347826,0.016666666666666666,0.06694560669456066,0.023076923076923078,0.036585365853658534,0.021739130434782608,0.020833333333333332,0.01282051282051282,0.023809523809523808,0.045454545454545456,0.04395604395604396,0.10493827160493827,0.05434782608695652,0.043478260869565216,0.0196078431372549,,0.21875,0.6190476190476191,0.65,0.46153846153846156,0.09375,0.2222222222222222,0.2857142857142857,,0.08333333333333333,0.25,0.25,1.0,0.3854166666666667,0.4864864864864865,0.4864864864864865,1.0,0.21875,0.2857142857142857,0.2857142857142857,1.0,0.45454545454545453,0.6,0.3333333333333333,0.18181818181818182,1.0,1.0,0.18181818181818182,,,0.21428571428571427,0.6666666666666666,0.5714285714285714,0.375,0.14285714285714285,,0.8229166666666666,0.2857142857142857,0.5486895833333334,0.5387722222222222,0.5716535714285714,0.17117117117117117,0.33962264150943394,0.1,0.18571428571428572,5.999999999999998,24.09310344827586,0.2475355969331873,,1.0,1.0,0.017241379310344827,,,,True,
959,1610612756,Steve Nash,Steve Nash,959,PHX,124479.0,2075,599,4172,4146,987,635,486,8318,90.0,147,5.0,8.0,20.0,31.0,49.0,115.0,123.0,234.0,6.0,19.0,2.0,3.0,,4.0,78.0,148.0,4.0,10.0,6.0,25.0,262.0,496,84.0,167.0,157.0,933,4469,12.0,27.0,6.0,13.0,4.0,46.0,57.0,109.0,6.0,29.0,104.0,236.0,54.0,470.0,138.0,114.0,8.0,148.0,78.0,18.0,,472.0,227.0,699.0,137.0,90.0,330.0,62.0,80.0,1625.0,20.0,20.0,,38.0,102.0,5.0,145.0,40,185,11.0,61.0,41.0,20.0,141.0,41.0,109.0,58.0,4.0,32.0,1.0,5.0,199.0,9.0,47.0,47.0,102.0,,7.0,3.0,178.0,5.0,27.0,32.0,46.0,5.0,,,2.0,1.0,2.0,5.0,2.0,,1.0,,236.0,987,14.0,0.10305343511450382,0.10465116279069768,0.5476190476190477,0.5029940119760479,0.46153846153846156,0.20689655172413793,0.5029940119760479,0.5282258064516129,0.4444444444444444,0.5229357798165137,0.5852187028657617,0.525,0.4782608695652174,0.6195652173913043,0.5476190476190477,0.5932642487046632,0.25188536953242835,,0.036290322580645164,0.07482993197278912,0.05217391304347826,0.004273504273504274,,19.69665051611544,0.7085427135678392,0.04424778761061947,,0.06230910201588271,0.016339869281045753,0.07916666666666666,0.03257328990228013,0.06613131790269249,0.02176278563656148,0.017114914425427872,0.017543859649122806,0.014423076923076924,0.03155339805825243,0.034653465346534656,0.05138339920948617,0.06103286384976526,0.07092198581560284,0.07377049180327869,0.09649122807017543,0.03691275167785235,0.4,0.22171945701357465,0.6122448979591837,0.6617647058823529,0.1111111111111111,0.17345399698340874,0.4260869565217391,0.44954128440366975,0.08163265306122448,0.35294117647058826,0.5256410256410257,0.5278969957081545,0.10569105691056911,0.02865761689291101,0.3157894736842105,0.3157894736842105,0.8333333333333334,0.22322775263951736,0.527027027027027,0.527027027027027,0.5256410256410257,0.2,0.625,0.2,0.075,0.6666666666666666,0.5,0.25,0.4,0.75,0.2246376811594203,0.6451612903225806,0.028985507246376812,,0.18115942028985507,0.24,0.473604826546003,0.527027027027027,0.49039555052790357,0.48031964285714285,0.4640365942028986,0.0463768115942029,0.06118546845124283,0.04930332261521972,0.2529474812433012,10.685483870967733,24.99341317365269,0.23657718120805368,,,,,,,,True,
2212,1610612756,Steven Hunter,Steven Hunter,2212,PHX,18089.0,301,19,579,593,171,110,63,1172,20.0,33,7.0,14.0,8.0,12.0,3.0,7.0,,1.0,,,,,,,,,,,,,23.0,41,,,22.0,68,647,7.0,16.0,,,2.0,16.0,10.0,15.0,,,12.0,32.0,34.0,12.0,,,10.0,,,7.0,,7.0,1.0,8.0,,1.0,5.0,1.0,1.0,17.0,6.0,16.0,1.0,4.0,20.0,2.0,26.0,23,49,2.0,1.0,1.0,,5.0,1.0,4.0,5.0,1.0,1.0,,,10.0,1.0,3.0,17.0,37.0,,3.0,2.0,45.0,3.0,,19.0,5.0,28.0,1.0,,15.0,5.0,8.0,29.0,18.0,5.0,1.0,3.0,32.0,171,1.0,0.7391304347826086,0.9444444444444444,,,,,,0.5609756097560976,0.4375,0.6666666666666666,0.5609756097560976,0.4375,0.6666666666666666,0.5483870967741935,0.4444444444444444,0.6153846153846154,,,0.17073170731707318,0.15151515151515152,0.2857142857142857,,,10.975609756097562,0.5,0.16666666666666666,0.034482758620689655,0.0796812749003984,0.09580838323353294,0.0547945205479452,0.10526315789473684,0.07407407407407407,0.09821428571428571,0.16,0.0847457627118644,0.05172413793103448,0.04878048780487805,0.25,0.07317073170731707,0.10294117647058823,0.06930693069306931,0.034482758620689655,0.13333333333333333,0.18181818181818182,0.6206896551724138,0.8048780487804879,0.6060606060606061,0.7142857142857143,0.7,0.17073170731707318,0.42857142857142855,0.6,1.0,0.024390243902439025,,,,,,,,,,,,0.875,0.5,0.2857142857142857,,,,,,,0.8,0.6666666666666666,,,,,0.8048780487804879,,0.5597829268292683,0.5569538461538462,0.5496933333333334,0.3333333333333333,0.3333333333333333,0.23529411764705882,0.47058823529411764,1.7390243902439024,,0.29533678756476683,,,,,1.0,,,True,
2470,1610612756,Smush Parker,Smush Parker,2470,PHX,864.0,14,-4,29,27,10,9,3,56,,1,,,,1.0,1.0,2.0,1.0,1.0,,1.0,,,,1.0,,1.0,,,,1.0,2.0,4,,2.0,,4,26,,,,,,,1.0,2.0,,2.0,,2.0,2.0,2.0,,,,1.0,,,,2.0,1.0,3.0,1.0,,1.0,1.0,,7.0,1.0,,,,1.0,,1.0,1,2,,2.0,,2.0,4.0,,2.0,1.0,1.0,2.0,,,5.0,,,,2.0,,,,,,,,,,,,,,,,,,,,2.0,10,,0.5,0.5,,,,,,0.5,,0.5,0.3333333333333333,,0.25,0.3333333333333333,,0.25,0.3333333333333333,,,,,,,34.375,0.8,,,0.1111111111111111,,,0.2,0.07692307692307693,0.07142857142857142,,,,0.3333333333333333,,,,0.25,,,,,0.16666666666666666,,,,0.3333333333333333,0.5,0.5,,0.16666666666666666,1.0,1.0,1.0,0.16666666666666666,,,,0.16666666666666666,,,,,,,,,,,,,0.25,,0.25,,0.25,,0.5,,0.47625,,0.5269499999999999,,,,0.5,9.75,24.0,0.3448275862068966,,,,,,,,True,
2571,1610612756,Leandro Barbosa,Leandro Barbosa,2571,PHX,36074.0,601,25,1197,1186,352,270,131,2383,50.0,75,6.0,7.0,14.0,21.0,5.0,19.0,10.0,20.0,8.0,21.0,,1.0,4.0,9.0,24.0,57.0,,3.0,4.0,12.0,65.0,114,32.0,78.0,23.0,249,1322,7.0,10.0,,4.0,2.0,16.0,18.0,32.0,8.0,21.0,9.0,69.0,52.0,78.0,72.0,24.0,6.0,57.0,24.0,12.0,,43.0,28.0,71.0,18.0,10.0,26.0,5.0,12.0,170.0,6.0,13.0,,14.0,32.0,,46.0,19,65,1.0,18.0,11.0,7.0,31.0,7.0,21.0,16.0,1.0,10.0,1.0,3.0,47.0,1.0,14.0,23.0,64.0,,1.0,3.0,31.0,7.0,,15.0,4.0,3.0,,,2.0,1.0,,3.0,2.0,,,,69.0,352,9.0,0.4,0.41935483870967744,0.75,0.41025641025641024,,0.38095238095238093,0.41025641025641024,0.5701754385964912,0.7,0.5625,0.5885416666666666,0.5,0.5660377358490566,0.6102941176470589,0.5333333333333333,0.5948275862068966,0.40625,,0.10526315789473684,0.10666666666666667,0.21052631578947367,,,18.60637509266123,0.6595744680851063,,,0.06852248394004283,0.037463976945244955,0.09859154929577464,0.033707865168539325,0.0755336617405583,0.03619047619047619,0.04716981132075472,0.02702702702702703,0.038461538461538464,0.02608695652173913,0.047619047619047616,0.020833333333333332,0.07142857142857142,0.10152284263959391,0.0990990990990991,0.0967741935483871,0.012048192771084338,0.6666666666666666,0.390625,0.6666666666666666,0.746268656716418,0.42,0.09895833333333333,0.2631578947368421,0.3333333333333333,0.2,0.10416666666666667,0.5,0.5,0.4,0.109375,0.38095238095238093,0.38095238095238093,0.875,0.296875,0.42105263157894735,0.42105263157894735,0.7083333333333334,0.5,0.8571428571428571,0.3333333333333333,0.07142857142857142,,,0.21428571428571427,,,0.39622641509433965,0.6666666666666666,0.16981132075471697,0.4444444444444444,0.22641509433962265,0.3333333333333333,0.796875,0.42105263157894735,0.5537937499999999,0.554815,0.5417264150943397,0.075,0.12295081967213115,0.0642570281124498,0.27710843373493976,4.864035087719297,24.737179487179493,0.29406850459482037,,,,,,,,True,
