EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,LongMidRangeFGA,FG2A,OpponentPoints,PenaltyFG2A,ShootingFouls,Fouls,PenaltyOffPossExcludingTakeFouls,Usage,LongMidRangeFrequency,ShotQualityAvg,PenaltyShotQualityAvg,Avg2ptShotDistance,PenaltyOffPossPct,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,FG2M,FtPoints,Points,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsPutbacks,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,StepOutOfBoundsTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,Loose Ball Fouls,Offensive Fouls,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,DefensiveGoaltends,3SecondViolations,PenaltyPointsExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,LongMidRangePctBlocked,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,AtRimFG3AFrequency,SecondChanceShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Corner3FGM,Corner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGA,FG3M,FG3A,PenaltyFG3M,PenaltyFG3A,PtsAssisted3s,NonHeaveArc3FGA,Corner3Assists,FTOffRebounds,Blocked3s,BlockedCorner3,BlockedLongMidRange,Defensive 3 Seconds Violations,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,FG3APct,OffFTReboundPct,OffCorner3ReboundPct,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,Avg3ptShotDistance,Arc3FGM,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,SecondChanceFG3M,SecondChanceFG3A,PtsUnassisted3s,NonHeaveArc3FGM,Fg3aBlocked,Technical Free Throw Trips,ThreePtShootingFoulsDrawn,SecondChanceFg3Pct,FG3APctBlocked,Arc3PctBlocked,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyArc3Frequency,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,ThreePtShootingFoulsDrawnPct,SecondChanceCorner3FGA,HeaveAttempts,SecondChanceCorner3Frequency,Corner3PctBlocked,SecondChanceCorner3FGM,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,BlockedArc3,on,3pt And 1 Free Throw Trips,Clear Path Fouls,OffensiveGoaltends
1000,1610612752,Shandon Anderson,Shandon Anderson,1000,NYK,813.0,14,-1.0,24,25,11,11.0,3.0,49,1.0,1.0,22,1.0,1.0,2.0,11,3.7037037037037033,1.0,0.3896,0.3896,17.1,0.4583333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,
2552,1610612752,Michael Sweetney,Michael Sweetney,2552,NYK,25177.0,420,49.0,774,783,204,175.0,112.0,1557,18.0,134.0,789,31.0,25.0,58.0,204,21.810250817884405,0.13432835820895522,0.5063238805970149,0.5383290322580646,4.295522388059702,0.26356589147286824,57.0,85.0,23.0,30.0,14.0,23.0,15.0,31.0,5.0,77.0,60.0,214.0,24.0,31.0,18.0,66.0,18.0,17.0,53.0,92.0,62.0,34.0,10.0,9.0,1.0,10.0,1.0,4.0,2.0,3.0,21.0,5.0,39.0,17.0,62.0,3.0,82.0,44.0,126.0,7.0,8.0,5.0,3.0,9.0,3.0,8.0,26.0,2.0,1.0,1.0,7.0,35.0,2.0,4.0,4.0,11.0,73.0,11.0,39.0,3.0,11.0,5.0,6.0,11.0,9.0,1.0,1.0,53.0,5.0,0.5974025974025974,0.7666666666666667,0.5746268656716418,0.7741935483870968,0.5806451612903226,0.5746268656716418,0.7741935483870968,0.5806451612903226,0.6484848484848484,0.8461538461538461,0.6794871794871795,0.07462686567164178,0.07058823529411765,0.06451612903225806,0.1111111111111111,0.2571428571428571,0.17647058823529413,0.2206405693950178,0.13,0.22077922077922077,0.078125,0.2206703910614525,0.12087912087912088,0.13934426229508196,0.14754098360655737,0.1111111111111111,0.09803921568627451,0.25287356321839083,0.23376623376623376,0.18803418803418803,0.20408163265306123,0.25,0.14893617021276595,0.8181818181818182,0.6343283582089553,0.6705882352941176,0.7215189873417721,0.5789473684210527,0.23134328358208955,0.4838709677419355,0.5172413793103449,0.5333333333333333,0.2777777777777778,0.3125,1.0,0.967741935483871,0.7666666666666667,0.17391304347826086,0.7419354838709677,0.6086956521739131,0.6343283582089553,0.5704482758620689,0.24074074074074073,0.24074074074074073,0.308411214953271,0.24766355140186916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,
2772,1610612752,Trevor Ariza,Trevor Ariza,2772,NYK,31310.0,522,36.0,958,967,311,269.0,138.0,1925,42.0,133.0,963,31.0,10.0,57.0,311,17.68346595932803,0.30434782608695654,0.502492028985507,0.5044885714285715,7.112781954887218,0.3246346555323591,37.0,72.0,11.0,21.0,9.0,17.0,4.0,19.0,16.0,57.0,51.0,171.0,12.0,26.0,11.0,35.0,17.0,20.0,60.0,70.0,44.0,20.0,16.0,23.0,6.0,29.0,4.0,9.0,6.0,8.0,64.0,2.0,30.0,19.0,39.0,2.0,60.0,34.0,94.0,,25.0,17.0,8.0,15.0,1.0,11.0,14.0,4.0,4.0,,3.0,29.0,4.0,8.0,4.0,6.0,71.0,5.0,29.0,9.0,7.0,5.0,,8.0,3.0,1.0,,60.0,11.0,0.6140350877192983,0.7446808510638298,0.42857142857142855,0.46153846153846156,0.5483870967741935,0.43478260869565216,0.46153846153846156,0.5714285714285714,0.5,0.5303030303030303,0.6,0.12030075187969924,0.16666666666666666,0.15789473684210525,0.023809523809523808,0.5172413793103449,0.05555555555555555,0.11304347826086956,0.08064516129032258,0.2159090909090909,0.029850746268656716,0.13394919168591224,0.07289293849658314,0.10071942446043165,0.08791208791208792,0.056338028169014086,0.01818181818181818,0.08247422680412371,0.13829787234042554,0.11688311688311688,0.2711864406779661,0.10344827586206896,,0.375,0.5217391304347826,0.5138888888888888,0.6166666666666667,0.5405405405405406,0.13768115942028986,0.21052631578947367,0.25,0.75,0.38095238095238093,0.3902439024390244,0.75,0.8076923076923077,0.5238095238095238,,0.4857142857142857,0.5294117647058824,0.5579710144927537,0.5388208333333334,0.17901234567901234,0.18471337579617833,0.2046783625730994,0.3508771929824561,2.0,4.0,2.0,4.0,1.0,2.0,5.0,2.0,4.0,6.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,0.4,0.5,0.4,0.036231884057971016,0.03773584905660377,0.08333333333333333,0.028985507246376812,0.5,0.5,1.0,0.007246376811594203,0.11428571428571428,0.5,23.880000000000003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,
950,1610612752,Stephon Marbury,Stephon Marbury,950,NYK,48552.0,809,93.0,1538,1542,542,585.0,219.0,3080,78.0,253.0,1630,89.0,20.0,46.0,542,25.15201768933112,0.22941176470588234,0.49919073529411756,0.48808442622950815,7.252569169960474,0.35240572171651496,78.0,133.0,7.0,11.0,27.0,51.0,20.0,42.0,39.0,137.0,123.0,475.0,11.0,24.0,9.0,37.0,43.0,72.0,188.0,52.0,222.0,2.0,15.0,136.0,30.0,166.0,19.0,55.0,12.0,69.0,362.0,3.0,9.0,10.0,33.0,1.0,44.0,12.0,56.0,3.0,29.0,20.0,9.0,34.0,9.0,25.0,19.0,2.0,9.0,,1.0,53.0,4.0,17.0,1.0,6.0,146.0,16.0,59.0,16.0,,,,1.0,1.0,,,188.0,11.0,0.1897810218978102,0.19117647058823528,0.541501976284585,0.4583333333333333,0.48314606741573035,0.5176470588235295,0.4666666666666667,0.47540983606557374,0.585820895522388,0.5285714285714286,0.5807453416149069,0.05928853754940711,0.11278195488721804,,,0.6415094339622641,0.0196078431372549,0.06432748538011696,0.015957446808510637,0.0641025641025641,0.01948051948051948,0.06427503736920777,0.016713091922005572,0.02926829268292683,0.006993006993006993,0.009259259259259259,0.017391304347826087,0.036585365853658534,0.1103448275862069,0.05392156862745098,0.04424778761061947,0.11627906976744186,0.019230769230769232,1.0,0.3911764705882353,0.5864661654135338,0.6610169491525424,0.11538461538461539,0.12352941176470589,0.47619047619047616,0.47619047619047616,0.05,0.5,0.5,0.41025641025641024,0.36666666666666664,0.6363636363636364,,0.4180327868852459,0.5294117647058824,0.6470588235294118,0.4684195652173913,0.16062176165803108,0.19932432432432431,0.07789473684210527,0.3957894736842105,4.0,9.0,1.0,4.0,78.0,26.0,87.0,10.0,33.0,51.0,78.0,11.0,,1.0,1.0,,,0.6538461538461539,0.2988505747126437,0.30303030303030304,0.2988505747126437,0.25588235294117645,,0.02564102564102564,0.026470588235294117,0.4444444444444444,0.4444444444444444,1.0,0.22941176470588234,0.03278688524590164,0.25,25.394252873563214,22.0,2.0,6.0,9.0,29.0,2.0,6.0,27.0,22.0,1.0,4.0,3.0,0.3333333333333333,0.011494252873563218,0.01282051282051282,0.28205128205128205,0.2857142857142857,0.5909090909090909,0.2,0.3333333333333333,1.0,0.23770491803278687,0.3103448275862069,0.28205128205128205,0.03333333333333333,,,,,,,,,True,,,
966,1610612752,Jerome Williams,Jerome Williams,966,NYK,72651.0,1211,24.0,2262,2282,724,767.0,324.0,4544,43.0,238.0,2368,82.0,52.0,155.0,724,14.494930529478033,0.17695473251028807,0.5171361570247934,0.514175,4.383613445378151,0.32007073386383733,94.0,161.0,30.0,55.0,33.0,61.0,11.0,34.0,17.0,122.0,115.0,359.0,33.0,61.0,29.0,95.0,39.0,50.0,128.0,148.0,96.0,54.0,22.0,34.0,7.0,41.0,5.0,14.0,6.0,14.0,89.0,18.0,93.0,32.0,116.0,20.0,168.0,115.0,283.0,9.0,55.0,33.0,22.0,27.0,6.0,10.0,38.0,4.0,17.0,,2.0,65.0,7.0,18.0,12.0,18.0,172.0,15.0,79.0,15.0,10.0,7.0,3.0,10.0,6.0,,5.0,128.0,25.0,0.6065573770491803,0.7789473684210526,0.5126050420168067,0.5409836065573771,0.47560975609756095,0.5020576131687243,0.5238095238095238,0.4588235294117647,0.5574534161490683,0.5588235294117647,0.5289256198347108,0.09243697478991597,0.10559006211180125,0.14705882352941177,,0.4153846153846154,0.25316455696202533,0.1514360313315927,0.10954063604240283,0.13389121338912133,0.08823529411764706,0.1472636815920398,0.10541310541310542,0.16225165562913907,0.0945273631840796,0.07225433526011561,0.09740259740259741,0.13191489361702127,0.1822429906542056,0.14511041009463724,0.12352941176470589,0.15942028985507245,0.09375,0.6,0.6625514403292181,0.5838509316770186,0.6527777777777778,0.5531914893617021,0.13991769547325103,0.3235294117647059,0.3793103448275862,0.45454545454545453,0.3953488372093023,0.3953488372093023,1.0,0.873015873015873,0.5454545454545454,0.06666666666666667,0.7176470588235294,0.5409836065573771,0.6831275720164609,0.5461614754098361,0.25732899022801303,0.26158940397350994,0.2646239554317549,0.3565459610027855,,3.0,,2.0,2.0,,5.0,,3.0,,1.0,2.0,4.0,,,,5.0,,,,,0.0205761316872428,0.043010752688172046,0.06,0.012345679012345678,,,,0.00823045267489712,0.023529411764705882,,27.860000000000003,,,1.0,,1.0,,2.0,,,,,,,,,,,,0.015873015873015872,,,0.011764705882352941,,,,1.0,1.0,0.015873015873015872,,,,,,True,,,
983,1610612752,Moochie Norris,Moochie Norris,983,NYK,10843.0,181,7.0,324,326,93,119.0,52.0,650,23.0,52.0,308,13.0,12.0,28.0,93,21.2987012987013,0.40350877192982454,0.45165090909090905,0.4765033333333333,10.938461538461537,0.28703703703703703,3.0,17.0,,3.0,2.0,5.0,4.0,12.0,12.0,19.0,13.0,51.0,2.0,5.0,2.0,6.0,4.0,4.0,12.0,24.0,14.0,,10.0,18.0,2.0,20.0,2.0,5.0,2.0,11.0,42.0,,5.0,6.0,13.0,1.0,20.0,5.0,25.0,,11.0,4.0,7.0,11.0,3.0,8.0,7.0,1.0,3.0,,,18.0,1.0,6.0,,2.0,16.0,2.0,8.0,1.0,1.0,1.0,,1.0,,,,12.0,5.0,0.631578947368421,0.631578947368421,0.36538461538461536,0.4,0.3076923076923077,0.3333333333333333,0.3333333333333333,0.23529411764705882,0.3984375,0.42857142857142855,0.3157894736842105,0.19230769230769232,0.4117647058823529,0.16666666666666666,0.043478260869565216,0.6111111111111112,0.07142857142857142,0.10655737704918032,0.04032258064516129,0.1935483870967742,,0.12418300653594772,0.03424657534246575,0.05555555555555555,0.06060606060606061,0.01818181818181818,,0.02702702702702703,0.15151515151515152,0.1346153846153846,0.18181818181818182,0.2222222222222222,,,0.2982456140350877,0.17647058823529413,0.3,0.3333333333333333,0.21052631578947367,0.3333333333333333,0.4,0.25,0.5217391304347826,0.5454545454545454,0.8333333333333334,0.5,,,0.29411764705882354,0.4,0.38596491228070173,0.5063833333333333,0.12698412698412698,0.13793103448275862,0.11764705882352941,0.23529411764705882,,1.0,,1.0,4.0,,5.0,,4.0,,2.0,,,,,,,,,,,0.08771929824561403,,,0.017543859649122806,,,,0.07017543859649122,0.058823529411764705,,39.14,,,1.0,,3.0,,1.0,,,1.0,,,,0.2,,,,,0.16666666666666666,,,0.17647058823529413,,,,,2.0,,1.0,,,,,True,,,
1501,1610612752,Tim Thomas,Tim Thomas,1501,NYK,13869.0,231,-15.0,447,447,160,211.0,70.0,894,12.0,63.0,488,20.0,12.0,26.0,160,20.527306967984934,0.13333333333333333,0.5114680232558141,0.5085999999999999,6.066666666666667,0.3579418344519016,15.0,33.0,4.0,5.0,4.0,10.0,6.0,18.0,2.0,23.0,8.0,84.0,4.0,6.0,5.0,16.0,8.0,6.0,25.0,20.0,26.0,6.0,4.0,9.0,2.0,11.0,2.0,1.0,1.0,7.0,24.0,2.0,6.0,5.0,23.0,,28.0,8.0,36.0,5.0,4.0,2.0,2.0,7.0,1.0,5.0,7.0,1.0,2.0,,1.0,14.0,1.0,3.0,,4.0,10.0,,3.0,2.0,1.0,1.0,,1.0,,,,25.0,5.0,0.43478260869565216,0.5,0.36507936507936506,0.6666666666666666,0.4,0.4222222222222222,0.55,0.31666666666666665,0.4421052631578947,0.6153846153846154,0.36764705882352944,0.06349206349206349,0.09090909090909091,0.05555555555555555,,0.5,,0.1564625850340136,0.03508771929824561,0.13513513513513514,0.045454545454545456,0.15217391304347827,0.037209302325581395,0.04411764705882353,0.06521739130434782,,0.030303030303030304,0.10869565217391304,0.10256410256410256,0.22580645161290322,0.16666666666666666,0.07692307692307693,0.10204081632653061,,0.36666666666666664,0.45454545454545453,0.5,0.6,0.2,0.3333333333333333,0.35294117647058826,,0.16666666666666666,0.16666666666666666,0.5,0.5,0.8,0.25,0.3333333333333333,0.4,0.6666666666666666,0.5619785714285713,0.03225806451612903,0.045454545454545456,0.19047619047619047,0.2976190476190476,5.0,12.0,1.0,4.0,15.0,10.0,27.0,1.0,10.0,30.0,12.0,,,,,,,1.0,0.37037037037037035,0.1,0.4166666666666667,0.3,,0.09090909090909091,0.13333333333333333,0.4166666666666667,0.4166666666666667,1.0,0.16666666666666666,0.13333333333333333,0.25,28.370370370370374,5.0,,2.0,,6.0,1.0,4.0,,5.0,,,,0.25,,,0.3333333333333333,0.3333333333333333,1.0,0.2,,,0.2,,0.4166666666666667,,2.0,3.0,0.2,,1.0,0.5,1.0,,True,,,
1508,1610612752,Maurice Taylor,Maurice Taylor,1508,NYK,11097.0,185,13.0,335,339,92,86.0,46.0,674,22.0,64.0,341,15.0,14.0,25.0,92,22.78481012658228,0.3384615384615385,0.4272230769230769,0.4725466666666667,9.515625,0.2746268656716418,11.0,17.0,2.0,4.0,3.0,6.0,13.0,25.0,9.0,33.0,9.0,75.0,4.0,6.0,,8.0,5.0,1.0,11.0,38.0,28.0,2.0,4.0,4.0,1.0,5.0,1.0,,1.0,3.0,11.0,1.0,9.0,5.0,17.0,8.0,30.0,11.0,41.0,3.0,5.0,3.0,2.0,10.0,,6.0,8.0,3.0,4.0,,1.0,18.0,3.0,2.0,3.0,3.0,16.0,2.0,8.0,1.0,5.0,2.0,3.0,5.0,3.0,,1.0,11.0,,0.5757575757575758,0.59375,0.515625,0.6666666666666666,0.3333333333333333,0.5076923076923077,0.6666666666666666,0.3333333333333333,0.5208333333333334,0.6666666666666666,0.3235294117647059,0.0625,0.23529411764705882,,,0.5555555555555556,0.4444444444444444,0.15454545454545454,0.08108108108108109,0.11363636363636363,0.03333333333333333,0.14285714285714285,0.07092198581560284,0.07894736842105263,0.16,0.041666666666666664,0.043478260869565216,0.11538461538461539,0.17647058823529413,0.16,0.06060606060606061,0.2727272727272727,0.10714285714285714,0.6,0.26153846153846155,0.6470588235294118,0.8461538461538461,0.7272727272727273,0.38461538461538464,0.52,0.52,0.38461538461538464,0.4090909090909091,0.4090909090909091,0.6666666666666666,0.6666666666666666,0.5,0.5,0.4,0.5,0.27692307692307694,0.5272833333333332,0.11267605633802817,0.11428571428571428,0.10666666666666667,0.14666666666666667,,,,,1.0,,1.0,,,,1.0,,1.0,,,,1.0,,,,,0.015384615384615385,0.058823529411764705,,,,,,0.015384615384615385,,,24.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,
1983,1610612752,Jermaine Jackson,Jermaine Jackson,1983,NYK,6464.0,108,-21.0,191,204,40,53.0,22.0,395,7.0,12.0,218,,2.0,12.0,40,10.502283105022832,0.5384615384615384,0.45298333333333335,,11.991666666666667,0.2094240837696335,4.0,4.0,,,,,,1.0,2.0,6.0,4.0,16.0,1.0,1.0,,2.0,,1.0,1.0,2.0,10.0,,,12.0,2.0,14.0,,7.0,1.0,4.0,30.0,1.0,1.0,3.0,4.0,,7.0,2.0,9.0,,3.0,2.0,1.0,5.0,1.0,5.0,2.0,,,,1.0,7.0,,,,,6.0,,2.0,1.0,,,,,,,,1.0,3.0,0.16666666666666666,0.16666666666666666,0.5,1.0,,0.46153846153846156,1.0,,0.5,1.0,0.25,,,,,0.7142857142857143,,0.06779661016949153,0.01639344262295082,0.12,0.07142857142857142,0.08333333333333333,0.02666666666666667,,,0.02857142857142857,0.09090909090909091,0.1,,0.08,0.15,,,,0.3076923076923077,1.0,1.0,0.25,0.07692307692307693,,,,0.2857142857142857,0.2857142857142857,,,,,,,0.38461538461538464,,0.13333333333333333,0.14285714285714285,0.125,0.0625,,,,,1.0,,1.0,,1.0,,1.0,2.0,,,,,,,,,,0.07692307692307693,,,,,,,0.07692307692307693,,,38.1,,,,,1.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,True,,,
2037,1610612752,Jamal Crawford,Jamal Crawford,2037,NYK,38928.0,649,10.0,1235,1246,400,461.0,182.0,2481,81.0,165.0,1310,54.0,11.0,32.0,400,25.859697386519947,0.26557377049180325,0.4843057046979865,0.46347599999999994,11.296363636363639,0.32388663967611336,27.0,49.0,2.0,2.0,8.0,14.0,18.0,35.0,34.0,79.0,61.0,348.0,5.0,10.0,9.0,34.0,25.0,27.0,122.0,40.0,118.0,4.0,9.0,57.0,11.0,68.0,7.0,23.0,5.0,29.0,147.0,4.0,5.0,9.0,24.0,1.0,34.0,10.0,44.0,2.0,30.0,20.0,10.0,29.0,4.0,19.0,11.0,,10.0,,1.0,40.0,,13.0,1.0,6.0,77.0,3.0,17.0,15.0,5.0,4.0,1.0,6.0,3.0,,,122.0,4.0,0.25316455696202533,0.2597402597402597,0.47878787878787876,0.5,0.46296296296296297,0.4704918032786885,0.5208333333333334,0.4439252336448598,0.5074404761904762,0.5862068965517241,0.484,0.05454545454545454,0.14285714285714285,0.02857142857142857,0.012345679012345678,0.725,0.022222222222222223,0.06217616580310881,0.011286681715575621,0.06569343065693431,0.02962962962962963,0.06309751434034416,0.015570934256055362,0.011834319526627219,0.020202020202020204,0.005714285714285714,0.038461538461538464,0.056,0.04,0.08074534161490683,0.0625,0.07317073170731707,0.012578616352201259,0.5,0.16065573770491803,0.5510204081632653,0.6428571428571429,0.25925925925925924,0.11475409836065574,0.5142857142857142,0.5294117647058824,0.16666666666666666,0.41975308641975306,0.425,0.29411764705882354,0.08333333333333333,1.0,,0.1308411214953271,0.5714285714285714,0.6196721311475409,0.47849210526315783,0.059190031152647975,0.09497206703910614,0.09770114942528736,0.3505747126436782,11.0,30.0,5.0,7.0,110.0,43.0,140.0,15.0,53.0,90.0,107.0,4.0,1.0,1.0,,,1.0,0.6976744186046512,0.30714285714285716,0.2830188679245283,0.31386861313868614,0.45901639344262296,0.020833333333333332,,0.09836065573770492,0.36666666666666664,0.36666666666666664,0.9090909090909091,0.36065573770491804,0.06542056074766354,0.7142857142857143,25.80071428571429,32.0,2.0,9.0,10.0,46.0,5.0,14.0,39.0,32.0,1.0,10.0,2.0,0.35714285714285715,0.007142857142857143,0.00909090909090909,0.2909090909090909,0.29357798165137616,0.625,0.375,0.2222222222222222,1.0,0.42990654205607476,0.21739130434782608,0.29906542056074764,0.014084507042253521,5.0,3.0,0.20833333333333334,,3.0,0.6,0.6666666666666666,1.0,True,,,
