EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGA,FG2M,FG2A,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsPutbacks,TwoPtAssists,Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,Steals,BadPassSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,Offensive Fouls,FTA,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,3SecondViolations,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,PenaltyAtRimFrequency,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,PenaltyAtRimFGM,Corner3FGM,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG3M,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,PenaltyFG3M,PenaltyFG3A,PtsAssisted3s,PtsUnassisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,ThreePtAssists,Arc3Assists,OffThreePtRebounds,SelfOReb,LostBallSteals,StepOutOfBoundsTurnovers,Travels,2pt And 1 Free Throw Trips,Technical Free Throw Trips,ThreePtShootingFoulsDrawn,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,OffThreePtReboundPct,OffCorner3ReboundPct,DefCorner3ReboundPct,SelfORebPct,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,ThreePtShootingFoulsDrawnPct,SecondChanceCorner3FGA,HeaveAttempts,Fg3aBlocked,Corner3Assists,BlockedLongMidRange,FG3APctBlocked,Arc3PctBlocked,OffLongMidRangeReboundPct,OffArc3ReboundPct,SecondChanceCorner3Frequency,FTOffRebounds,Blocked3s,BlockedCorner3,DefensiveGoaltends,Defensive 3 Seconds Violations,OffFTReboundPct,BlockedArc3,LongMidRangePctBlocked,on,Clear Path Fouls,OffensiveGoaltends,SecondChanceCorner3FGM,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,3pt And 1 Free Throw Trips
1548,1610612738,Mark Blount,Mark Blount,1548,BOS,7562.0,126,12,231,239,62,86,22,470,8,10,2.0,4.0,1,7.0,13.0,11.0,24,1.0,26,47,1.0,8.0,60,245,2.0,7,4.0,4.0,11,2.0,10,42.0,10.0,2.0,7,7,4.0,1.0,2.0,14,3.0,1.0,7,1.0,9,3,12,1.0,1.0,5.0,1.0,2.0,5.0,1.0,3.0,10,1.0,2.0,7.0,14,1.0,1.0,12,4,2.0,4.0,3.0,1.0,4.0,2.0,2.0,10,62,1.0,0.8076923076923077,0.84,0.5531914893617021,0.2857142857142857,0.36363636363636365,0.5416666666666666,0.2857142857142857,0.36363636363636365,0.5555555555555556,0.2857142857142857,0.35714285714285715,0.020833333333333332,24.806201550387595,0.5,0.1,0.06422018348623854,0.041666666666666664,0.047619047619047616,0.06153846153846154,0.033707865168539325,0.11764705882352941,0.047619047619047616,0.022727272727272728,0.09523809523809523,0.09090909090909091,0.06666666666666667,0.5,0.20833333333333334,0.8,0.8,0.75,0.2708333333333333,0.5384615384615384,0.5384615384615384,0.5714285714285714,0.5,0.4583333333333333,0.4583333333333333,1.0,0.020833333333333332,0.5714285714285714,0.5,0.5,0.09090909090909091,0.22916666666666666,0.43223541666666665,0.44541428571428565,0.3838454545454546,0.07692307692307693,0.0784313725490196,0.06666666666666667,0.16666666666666666,11.274468085106385,23.5,0.2683982683982684,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,
1718,1610612738,Paul Pierce,Paul Pierce,1718,BOS,12183.0,203,10,379,383,115,182,51,762,18,31,3.0,6.0,16,4.0,11.0,14.0,25,7.0,36,67,26.0,32.0,140,403,5.0,9,16.0,16.0,30,12.0,53,28.0,44.0,6.0,16,23,9.0,3.0,4.0,53,5.0,3.0,25,2.0,30,7,37,6.0,2.0,8.0,,6.0,4.0,,2.0,12,1.0,2.0,8.0,16,,2.0,36,14,2.0,2.0,2.0,,2.0,,,53,115,1.0,0.3888888888888889,0.42424242424242425,0.5373134328358209,0.5555555555555556,0.5333333333333333,0.5806451612903226,0.5909090909090909,0.5256410256410257,0.6355140186915887,0.6666666666666666,0.5777777777777777,0.27956989247311825,26.741573033707866,0.6666666666666666,0.1,0.14534883720930233,0.03816793893129771,0.06382978723404255,0.1278538812785388,0.04,0.10204081632653061,,0.0847457627118644,0.20454545454545456,0.15942028985507245,0.06060606060606061,,0.3333333333333333,0.5806451612903226,0.6428571428571429,0.3333333333333333,0.11827956989247312,0.36363636363636365,0.5,0.25,0.26881720430107525,0.56,0.56,0.5,0.07526881720430108,0.5454545454545454,0.5,,0.41025641025641024,0.6129032258064516,0.5025155913978493,0.511005,0.5034628205128205,0.14285714285714285,0.1794871794871795,0.11428571428571428,0.37857142857142856,9.107462686567166,24.815384615384616,0.3034300791556728,9.0,4.0,1.0,2.0,8.0,19.0,1.0,2.0,2.0,7.0,12.0,1.0,2.0,3.0,3.0,9.0,30.0,6.0,19.0,8.0,6.0,7.0,7.0,2.0,2.0,4.0,1.0,1.0,3.0,4.0,1.0,0.8333333333333334,0.46153846153846156,0.5,0.3333333333333333,0.46153846153846156,0.08955223880597014,0.0967741935483871,0.2727272727272727,0.045454545454545456,0.125,0.07142857142857142,0.05128205128205128,0.5714285714285714,0.5714285714285714,0.5,0.20430107526881722,0.42105263157894735,0.42105263157894735,1.0,0.18181818181818182,0.5,1.0,0.5625,0.05128205128205128,0.5,0.1794871794871795,0.2857142857142857,0.42105263157894735,0.037037037037037035,,,,,,,,,,,,,,,,,,,True,,,,,,
1729,1610612738,Ricky Davis,Ricky Davis,1729,BOS,24058.0,401,-33,757,770,235,309,94,1527,23,35,6.0,10.0,7,11.0,29.0,44.0,82,6.0,78,146,26.0,43.0,223,817,7.0,15,14.0,18.0,38,14.0,53,66.0,90.0,4.0,21,33,14.0,2.0,5.0,78,5.0,4.0,13,2.0,19,7,26,14.0,10.0,19.0,5.0,10.0,15.0,3.0,9.0,34,2.0,7.0,12.0,22,,1.0,58,27,3.0,4.0,1.0,2.0,4.0,2.0,,53,235,2.0,0.4230769230769231,0.4342105263157895,0.5342465753424658,0.4666666666666667,0.47368421052631576,0.5232558139534884,0.4117647058823529,0.40625,0.5609137055837563,0.4117647058823529,0.4727272727272727,0.1511627906976744,26.43020594965675,0.5588235294117647,0.05405405405405406,0.04421768707482993,0.02032520325203252,0.05,0.045454545454545456,0.02280130293159609,0.021739130434782608,0.031746031746031744,0.030612244897959183,0.02702702702702703,0.06557377049180328,0.05263157894736842,0.5,0.20348837209302326,0.6571428571428571,0.696969696969697,0.30434782608695654,0.1686046511627907,0.3793103448275862,0.4074074074074074,0.45454545454545453,0.47674418604651164,0.5365853658536586,0.5365853658536586,0.4772727272727273,0.03488372093023256,0.5882352941176471,0.6,0.5,0.14583333333333334,0.3546511627906977,0.46233005952380946,0.5688318181818182,0.44429111111111097,0.13917525773195877,0.16071428571428573,0.06278026905829596,0.23766816143497757,12.09931506849315,27.8576923076923,0.3104359313077939,5.0,2.0,1.0,3.0,6.0,20.0,,1.0,,7.0,8.0,,2.0,,1.0,10.0,18.0,6.0,17.0,6.0,4.0,12.0,9.0,2.0,2.0,4.0,2.0,4.0,5.0,3.0,,0.75,0.3076923076923077,,0.1,0.34782608695652173,0.0273972602739726,0.05714285714285714,0.06896551724137931,0.03278688524590164,,0.043478260869565216,0.02631578947368421,0.3333333333333333,0.3333333333333333,1.0,0.11627906976744186,0.3,0.3157894736842105,0.6666666666666666,0.058823529411764705,,,0.7142857142857143,0.0625,0.3333333333333333,0.14583333333333334,,0.35294117647058826,,1.0,3.0,1.0,3.0,1.0,0.038461538461538464,0.05,0.01098901098901099,0.04878048780487805,0.058823529411764705,,,,,,,,,True,,,,,,
2556,1610612738,Marcus Banks,Marcus Banks,2556,BOS,21240.0,354,45,664,679,184,235,86,1343,18,32,4.0,7.0,6,,6.0,6.0,18,6.0,24,56,17.0,24.0,99,658,4.0,7,11.0,6.0,11,9.0,24,10.0,38.0,4.0,52,58,22.0,9.0,21.0,122,9.0,9.0,18,1.0,28,13,41,17.0,9.0,16.0,1.0,9.0,12.0,3.0,7.0,28,1.0,5.0,10.0,34,1.0,4.0,34,10,7.0,4.0,,4.0,4.0,3.0,,24,184,5.0,0.20833333333333334,0.22727272727272727,0.42857142857142855,0.5714285714285714,0.5454545454545454,0.5136986301369864,0.6111111111111112,0.5357142857142857,0.5561797752808989,0.6111111111111112,0.5454545454545454,0.2328767123287671,15.116279069767442,0.5714285714285714,0.03571428571428571,0.072,0.04072398190045249,0.12857142857142856,0.084375,0.047619047619047616,0.060240963855421686,,0.04,0.07017543859649122,0.09322033898305085,0.1111111111111111,0.75,0.4383561643835616,0.5625,0.6428571428571429,0.1111111111111111,0.0821917808219178,,,,0.2465753424657534,0.3333333333333333,0.3333333333333333,0.5,0.0821917808219178,0.7777777777777778,0.5714285714285714,,0.42857142857142855,0.6712328767123288,0.5383048611111111,0.5824666666666666,0.5245653846153846,0.12195121951219512,0.15384615384615385,0.1111111111111111,0.24242424242424243,7.628571428571428,25.21764705882353,0.27710843373493976,5.0,4.0,1.0,1.0,5.0,11.0,1.0,1.0,,2.0,9.0,1.0,2.0,,1.0,3.0,24.0,3.0,10.0,5.0,4.0,6.0,3.0,4.0,2.0,8.0,,1.0,1.0,,,0.8888888888888888,0.5294117647058824,0.5,0.3333333333333333,0.5625,0.07142857142857142,0.125,,0.07692307692307693,0.05555555555555555,0.1875,0.05714285714285714,0.6666666666666666,0.6666666666666666,1.0,0.1506849315068493,0.45454545454545453,0.45454545454545453,0.8,0.1111111111111111,1.0,1.0,0.8333333333333334,0.07142857142857142,1.0,0.14285714285714285,,0.5,,1.0,1.0,,3.0,,,,0.05063291139240506,0.08823529411764706,0.1111111111111111,,,,,,,,,True,,,,,,
2570,1610612738,Kendrick Perkins,Kendrick Perkins,2570,BOS,32444.0,541,1,1024,1043,334,434,132,2067,42,75,16.0,31.0,26,11.0,33.0,3.0,11,,56,119,,37.0,149,1069,19.0,38,45.0,19.0,40,17.0,55,64.0,48.0,32.0,19,21,11.0,1.0,7.0,44,42.0,32.0,68,23.0,123,53,176,9.0,5.0,20.0,4.0,8.0,23.0,2.0,12.0,43,5.0,14.0,38.0,98,7.0,13.0,58,24,7.0,36.0,21.0,12.0,37.0,17.0,2.0,55,334,13.0,0.5714285714285714,0.8,0.47058823529411764,0.5,0.475,0.47058823529411764,0.5,0.475,0.5102739726027398,0.5113636363636364,0.5188679245283019,,15.909090909090908,0.46511627906976744,0.45098039215686275,0.16790123456790124,0.1206896551724138,0.29906542056074764,0.1953125,0.11085450346420324,0.1652892561983471,0.09183673469387756,0.183206106870229,0.1717171717171717,0.15428571428571428,0.325,0.4594594594594595,0.6302521008403361,0.56,0.6666666666666666,0.5238095238095238,0.2773109243697479,0.3333333333333333,0.3548387096774194,0.6363636363636364,0.09243697478991597,0.2727272727272727,0.2727272727272727,1.0,,0.8157894736842105,0.5161290322580645,,0.65,0.6302521008403361,0.4891621848739497,0.5234735294117647,0.46759250000000013,0.17266187050359713,0.17266187050359713,0.30201342281879195,0.3691275167785235,4.492436974789917,,0.326171875,15.0,,,,,,,,,,,,,7.0,,,,,,,14.0,2.0,2.0,6.0,3.0,4.0,,2.0,4.0,,,,,,,,0.11764705882352941,0.16,0.06060606060606061,0.07058823529411765,0.034482758620689655,0.2222222222222222,0.06382978723404255,,,,,,,,,,,0.5769230769230769,,,,,,,,,,,3.0,,,0.10077519379844961,0.08928571428571429,,5.0,1.0,1.0,4.0,4.0,0.10638297872340426,,,True,,,,,,
2753,1610612738,Delonte West,Delonte West,2753,BOS,6188.0,103,-18,195,205,50,70,20,400,3,6,,1.0,2,1.0,3.0,6.0,10,4.0,10,19,10.0,8.0,37,203,1.0,3,4.0,3.0,5,4.0,10,14.0,6.0,,15,16,5.0,2.0,8.0,33,1.0,2.0,4,,6,1,7,7.0,3.0,5.0,,4.0,3.0,,1.0,8,,2.0,9.0,18,1.0,2.0,11,4,2.0,1.0,1.0,,1.0,1.0,,10,50,2.0,0.7,0.7,0.5263157894736842,0.3333333333333333,0.6,0.5,0.25,0.42857142857142855,0.5441176470588235,0.4,0.5,0.3448275862068966,19.444444444444443,0.625,,0.05063291139240506,0.01818181818181818,0.1111111111111111,0.061855670103092786,0.013513513513513514,,0.06666666666666667,0.09523809523809523,,0.05263157894736842,0.08333333333333333,1.0,0.20689655172413793,0.5,0.5,1.0,0.10344827586206896,0.3333333333333333,0.5,1.0,0.3448275862068966,0.6,0.6,0.5,0.13793103448275862,0.25,,,0.2857142857142857,0.5517241379310345,0.4933827586206897,0.46671666666666667,0.5079714285714285,0.125,0.18181818181818182,0.10810810810810811,0.2702702702702703,11.626315789473685,24.259999999999998,0.2564102564102564,1.0,,,1.0,3.0,6.0,,,,1.0,3.0,,1.0,2.0,,2.0,6.0,3.0,6.0,3.0,1.0,1.0,,,,4.0,,1.0,1.0,,,0.6666666666666666,0.3,,,0.3,0.05263157894736842,,0.3333333333333333,,,0.16666666666666666,,,,,0.20689655172413793,0.5,0.5,0.6666666666666666,,,,0.5,0.14285714285714285,,0.14285714285714285,,0.5,,1.0,,,1.0,,,,,,0.25,,,,,,,,,True,,,,,,
56,1610612738,Gary Payton,Gary Payton,56,BOS,8812.0,147,-11,281,284,120,171,41,565,7,14,,,5,3.0,10.0,1.0,11,2.0,11,35,7.0,11.0,33,319,,1,,6.0,14,8.0,20,8.0,14.0,,12,20,5.0,3.0,4.0,48,2.0,,7,1.0,8,3,11,7.0,7.0,1.0,3.0,1.0,6.0,1.0,,7,,3.0,2.0,7,,2.0,15,6,3.0,1.0,1.0,,1.0,1.0,,20,120,3.0,0.36363636363636365,0.36363636363636365,0.3142857142857143,,0.42857142857142855,0.2619047619047619,,0.375,0.34375,,0.5,0.16666666666666666,16.666666666666668,0.14285714285714285,0.058823529411764705,0.0546875,0.018867924528301886,,0.04487179487179487,0.014814814814814815,,0.03225806451612903,0.0625,,0.0851063829787234,,1.0,0.3333333333333333,0.5,0.5384615384615384,0.5714285714285714,0.23809523809523808,0.3,0.42857142857142855,,0.2619047619047619,0.09090909090909091,0.09090909090909091,,0.047619047619047616,,,,0.3125,0.5,0.4932130952380952,0.525575,0.494246875,0.13333333333333333,0.15789473684210525,,0.6060606060606061,8.131428571428572,24.72857142857143,0.42704626334519574,3.0,,,1.0,,5.0,,,,1.0,,,1.0,,,2.0,,,5.0,,4.0,8.0,5.0,,1.0,,,,3.0,,,,,,,,0.11428571428571428,0.07142857142857142,0.3,,,,0.037037037037037035,,,,0.11904761904761904,,,,,,,0.6,0.0625,,0.0625,,,,1.0,,,3.0,,,,0.025,,0.5,1.0,,,,,0.07142857142857142,,,True,,,,,,
2412,1610612738,Jiri Welsch,Jiri Welsch,2412,BOS,11325.0,189,-51,357,366,114,145,47,723,12,15,,,6,1.0,5.0,7.0,18,9.0,20,38,16.0,28.0,80,402,2.0,6,6.0,6.0,12,14.0,29,22.0,18.0,,7,7,2.0,,5.0,14,2.0,1.0,15,1.0,17,2,19,7.0,4.0,5.0,1.0,1.0,5.0,1.0,4.0,10,1.0,1.0,10.0,24,4.0,2.0,38,16,5.0,2.0,1.0,1.0,2.0,2.0,,29,114,2.0,0.55,0.55,0.5263157894736842,0.3333333333333333,0.5,0.48148148148148145,0.25,0.39473684210526316,0.5633802816901409,0.3333333333333333,0.5370370370370371,0.2962962962962963,19.612590799031477,0.5,0.07692307692307693,0.125,0.014285714285714285,0.02857142857142857,0.1032258064516129,0.012121212121212121,0.02127659574468085,0.025,0.11428571428571428,0.14285714285714285,0.12,0.038461538461538464,1.0,0.2777777777777778,0.8,0.8571428571428571,0.4166666666666667,0.09259259259259259,0.2,0.2,1.0,0.3333333333333333,0.3888888888888889,0.3888888888888889,0.7142857142857143,0.16666666666666666,,,,0.3157894736842105,0.5740740740740741,0.5230935185185184,0.4233625000000001,0.5425236842105263,0.24242424242424243,0.32,0.075,0.3625,11.118421052631579,24.187499999999996,0.31932773109243695,5.0,3.0,1.0,4.0,1.0,7.0,,2.0,,3.0,4.0,,2.0,2.0,1.0,7.0,12.0,,7.0,1.0,1.0,,,,,3.0,,1.0,4.0,,,1.0,0.25,,0.14285714285714285,0.25,0.02631578947368421,0.06666666666666667,,,,,,0.3333333333333333,0.3333333333333333,1.0,0.12962962962962962,0.14285714285714285,0.14285714285714285,1.0,0.25,,,0.8333333333333334,0.21052631578947367,0.25,0.15789473684210525,,0.14285714285714285,,,,,,,,,,,,,,,,,,,,True,,,,,,
2754,1610612738,Tony Allen,Tony Allen,2754,BOS,11169.0,186,83,367,366,148,142,46,733,24,34,4.0,8.0,14,2.0,4.0,7.0,15,3.0,33,53,9.0,13.0,88,318,6.0,11,13.0,13.0,18,5.0,34,38.0,28.0,8.0,10,13,5.0,3.0,2.0,29,11.0,2.0,18,1.0,21,13,34,13.0,8.0,12.0,1.0,8.0,5.0,,4.0,17,1.0,10.0,10.0,13,,2.0,20,11,,5.0,4.0,,5.0,3.0,,34,148,,0.5757575757575758,0.6551724137931034,0.6226415094339622,0.5454545454545454,0.7222222222222222,0.6048387096774194,0.5454545454545454,0.6304347826086957,0.6285714285714286,0.5416666666666666,0.6538461538461539,0.14516129032258066,20.470588235294116,0.7058823529411765,0.043478260869565216,0.13533834586466165,0.09401709401709402,0.05263157894736842,0.11695906432748537,0.09154929577464789,0.08333333333333333,0.17647058823529413,0.09523809523809523,0.10344827586206896,0.1774193548387097,0.0625,0.6,0.5483870967741935,0.7058823529411765,0.75,0.5833333333333334,0.06451612903225806,0.5,0.5,0.5,0.24193548387096775,0.4666666666666667,0.4666666666666667,0.5714285714285714,0.04838709677419355,0.7272727272727273,0.5,,0.6086956521739131,0.6935483870967742,0.5492024590163935,0.5149444444444444,0.5531704545454544,0.15714285714285714,0.18032786885245902,0.14772727272727273,0.38636363636363635,6.313207547169812,28.211111111111116,0.4032697547683924,11.0,2.0,1.0,1.0,1.0,6.0,,,,4.0,3.0,,,1.0,1.0,5.0,9.0,,5.0,1.0,2.0,3.0,1.0,2.0,2.0,5.0,1.0,,3.0,1.0,,1.0,0.3333333333333333,,0.2,0.375,0.03773584905660377,0.058823529411764705,,0.08,0.16666666666666666,,0.09523809523809523,0.6666666666666666,0.6666666666666666,1.0,0.0967741935483871,0.16666666666666666,0.16666666666666666,1.0,,,,0.7857142857142857,0.043478260869565216,1.0,0.17391304347826086,,0.2,,,1.0,,2.0,1.0,,,0.0425531914893617,0.05263157894736842,,,,,,,,,,True,,,,,,
952,1610612738,Antoine Walker,Antoine Walker,952,BOS,1946.0,32,-11,63,59,24,38,7,122,1,3,,1.0,2,2.0,4.0,,2,,3,9,2.0,,6,67,,1,,1.0,2,,2,4.0,2.0,,3,4,3.0,,,9,,,7,,7,1,8,,,2.0,,2.0,4.0,,,6,,2.0,2.0,6,1.0,2.0,2,1,,1.0,1.0,,1.0,1.0,2.0,2,24,,0.6666666666666666,0.6666666666666666,0.3333333333333333,,0.5,0.2727272727272727,,0.25,0.25,,0.2,0.18181818181818182,24.65753424657534,0.3333333333333333,,0.2413793103448276,,,0.2,0.038461538461538464,,,0.1,0.2,0.35714285714285715,,1.0,0.2727272727272727,0.3333333333333333,0.5,1.0,0.36363636363636365,0.5,0.5,0.5,0.18181818181818182,,,,,1.0,,,0.5,0.45454545454545453,0.4441181818181818,,0.46919999999999995,0.08333333333333333,0.1,,0.3333333333333333,8.18888888888889,27.05,0.38095238095238093,1.0,,,,,2.0,,,,2.0,,,,,,2.0,,,2.0,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,0.1111111111111111,0.3333333333333333,,0.16666666666666666,0.5,,,,,,0.18181818181818182,,,,,,,0.5,,,0.5,,,,,,,,,,,,,,,,,,,,,,True,,,,,,
