EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGA,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGA,SecondChanceCorner3FGA,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,HeaveAttempts,NonHeaveArc3FGA,NonHeaveArc3FGM,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,Offensive Fouls,FTA,2pt And 1 Free Throw Trips,Technical Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,Corner3Frequency,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceCorner3Frequency,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,PenaltyAtRimFrequency,PenaltyCorner3Frequency,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,SecondChanceAtRimFGM,PenaltyAtRimFGM,Corner3FGM,PtsPutbacks,Fg2aBlocked,OffThreePtRebounds,Travels,SecondChanceTurnovers,Defensive 3 Seconds Violations,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,OffThreePtReboundPct,OffCorner3ReboundPct,DefLongMidRangeReboundPct,ShortMidRangePctAssisted,LongMidRangePctAssisted,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,PenaltyAtRimAccuracy,SecondChanceFtPoints,FTOffRebounds,StepOutOfBoundsTurnovers,Loose Ball Fouls,Blocked3s,BlockedArc3,BlockedCorner3,BlockedLongMidRange,DefensiveGoaltends,3SecondViolations,OffFTReboundPct,OffArc3ReboundPct,PenaltyCorner3FGM,ThreePtShootingFoulsDrawn,PenaltyCorner3Accuracy,ThreePtShootingFoulsDrawnPct,SecondChanceCorner3FGM,3pt And 1 Free Throw Trips,LongMidRangePctBlocked,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3PctAssisted,Fg3aBlocked,FG3APctBlocked,Corner3PctBlocked,on,Clear Path Fouls,OffensiveGoaltends,Arc3PctBlocked
2415,1610612763,Ryan Humphrey,Ryan Humphrey,2415,MEM,5243.0,87,-32,155,160,82,88,29.0,315,6.0,14,7.0,7,2.0,8.0,4.0,7.0,1.0,,1.0,,1.0,,1.0,,,12,29,,2.0,11,35,179,3.0,8.0,,1.0,14.0,8,14,,1.0,4,20,18.0,6.0,,,,1.0,,2.0,,2.0,,,2.0,,,4.0,13.0,5.0,3,1.0,9,14.0,23,,3.0,1.0,2.0,1.0,,,2.0,,1.0,3.0,2.0,3.0,10.0,,20,,,10.0,,,,,,,20,82,4.0,0.75,0.9,,,,,,0.41379310344827586,0.375,0.5714285714285714,0.3870967741935484,0.3333333333333333,0.5333333333333333,0.4268292682926829,0.4666666666666667,0.5263157894736842,0.06451612903225806,22.916666666666668,0.3333333333333333,0.2,0.061224489795918366,0.18571428571428572,0.20833333333333334,0.1095890410958904,0.15555555555555556,0.22580645161290322,0.07142857142857142,0.2,0.06666666666666667,0.058823529411764705,0.2857142857142857,0.1,,,0.45161290322580644,0.42857142857142855,0.5,0.6666666666666666,0.25806451612903225,0.25,0.2857142857142857,0.22580645161290322,0.5714285714285714,0.5714285714285714,0.03225806451612903,0.03225806451612903,,,,0.7777777777777778,,0.1111111111111111,,0.4666666666666667,0.06666666666666667,,,0.5161290322580645,,0.4857403225806452,0.5682857142857143,0.49155000000000004,0.24390243902439024,0.2564102564102564,0.4,0.5714285714285714,6.8724137931034495,24.75,0.5290322580645161,3.0,4.0,,4.0,3.0,1.0,2.0,,,0.10344827586206896,0.14285714285714285,0.125,0.05,,0.058823529411764705,0.5,1.0,,,,0.42857142857142855,0.3333333333333333,0.5714285714285714,8.0,,,,,,,,,,,0.07692307692307693,,,,,,,,,,,,,,True,,,
1899,1610612763,James Posey,James Posey,1899,MEM,4331.0,72,-12,128,138,57,87,21.0,266,7.0,12,2.0,5,,,1.0,3.0,6.0,2.0,3.0,1.0,3.0,,,1.0,2.0,8,15,3.0,9.0,9,34,139,,3.0,2.0,2.0,10.0,4,6,2.0,5.0,6,20,12.0,4.0,9.0,,,3.0,1.0,4.0,1.0,5.0,1.0,,2.0,,2.0,11.0,2.0,1.0,8,,9,3.0,12,1.0,5.0,4.0,1.0,3.0,2.0,1.0,3.0,,2.0,6.0,2.0,1.0,10.0,1.0,10,1.0,1.0,3.0,2.0,1.0,,1.0,1.0,,20,57,4.0,0.75,0.75,1.0,0.3333333333333333,1.0,0.4,0.3333333333333333,0.5333333333333333,,0.6666666666666666,0.5208333333333334,0.6,0.6363636363636364,0.6071428571428571,0.7142857142857143,0.7142857142857143,0.375,22.36842105263158,0.5,,0.18604651162790697,0.043478260869565216,0.07692307692307693,0.16071428571428573,0.046153846153846156,0.0625,0.08333333333333333,,0.3333333333333333,0.16666666666666666,,0.16666666666666666,0.07692307692307693,,0.5,0.5833333333333334,0.5833333333333334,0.7142857142857143,,,,0.125,0.3333333333333333,0.3333333333333333,0.25,0.125,0.3333333333333333,0.3333333333333333,1.0,0.4,0.4,,,0.45454545454545453,0.2727272727272727,0.18181818181818182,0.5,0.875,0.3333333333333333,0.5650770833333333,0.5600799999999999,0.5367863636363637,0.11538461538461539,0.17647058823529413,0.29411764705882354,0.5882352941176471,4.153333333333333,24.433333333333334,0.4453125,,3.0,2.0,,,1.0,,,,,,,0.05263157894736842,,0.0625,,1.0,0.3333333333333333,0.3333333333333333,1.0,,,0.6,4.0,,,,,,,,,,,0.09090909090909091,1.0,,0.3333333333333333,,2.0,,,1.0,1.0,,,,,True,,,
2765,1610612763,Andre Emmett,Andre Emmett,2765,MEM,310.0,5,-2,12,11,12,11,,23,1.0,2,,2,,1.0,,,,,,,,,,,,1,3,,,1,3,13,,,,,,1,3,,,1,3,2.0,,,,,,,,,,,,,,,,,,1,,1,,1,,,,,,,,,,,,,,,,2,,,,1.0,,,,,,3,12,,1.0,1.0,,,,,,0.3333333333333333,,0.3333333333333333,0.3333333333333333,,0.3333333333333333,0.375,,0.375,,33.333333333333336,,,0.25,,,0.16666666666666666,,,,,0.5,,,,,,0.6666666666666666,0.5,1.0,1.0,0.3333333333333333,,,,,,,,,,,,,,,0.6666666666666666,,,,0.6666666666666666,,0.3780666666666666,,0.3780666666666666,,,,1.0,4.566666666666667,,1.0,,1.0,,,2.0,,,,,0.6666666666666666,0.5,1.0,,,,,,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,
2054,1610612763,Jake Tsakalidis,Jake Tsakalidis,2054,MEM,5234.0,87,-3,169,170,92,106,31.0,339,6.0,13,3.0,9,3.0,5.0,2.0,3.0,,,,,,,,,,11,21,,,5,27,173,3.0,4.0,,,8.0,9,16,,,5,23,16.0,6.0,,,,,,5.0,1.0,6.0,,1.0,3.0,,2.0,13.0,4.0,1.0,14,3.0,18,6.0,24,,1.0,1.0,,4.0,,2.0,2.0,1.0,2.0,6.0,3.0,8.0,14.0,1.0,6,,,1.0,2.0,7.0,4.0,3.0,7.0,6.0,23,92,3.0,0.7272727272727273,1.0,,,,,,0.5238095238095238,0.75,0.5625,0.5238095238095238,0.75,0.5625,0.5625,0.8,0.6052631578947368,,14.423076923076923,0.6666666666666666,0.42857142857142855,0.21875,0.05970149253731343,0.06666666666666667,0.189873417721519,0.06976744186046512,0.10714285714285714,,0.04,0.23529411764705882,0.17647058823529413,,0.16666666666666666,,0.8571428571428571,0.6190476190476191,0.46153846153846156,0.6,0.5,0.23809523809523808,0.6,0.6,0.14285714285714285,0.6666666666666666,0.6666666666666666,,,,,,0.75,,,,0.5625,,,,0.6190476190476191,,0.4957523809523809,0.6209,0.4780875,0.045454545454545456,0.045454545454545456,0.2962962962962963,0.8518518518518519,4.671428571428571,,0.5443786982248521,3.0,4.0,,6.0,3.0,2.0,,1.0,,0.14285714285714285,0.23076923076923078,,0.10526315789473684,0.18181818181818182,0.23333333333333334,1.0,1.0,,,,1.0,,0.4444444444444444,2.0,,,,,,,,,,,,,,,,,,,,,,,,,True,,,
2766,1610612763,Antonio Burks,Antonio Burks,2766,MEM,3154.0,53,8,98,98,58,56,12.0,196,2.0,3,,2,,1.0,2.0,5.0,1.0,,,2.0,2.0,,,,,4,9,2.0,3.0,7,21,92,,,,,,2,5,,,5,9,2.0,6.0,3.0,3.0,,2.0,2.0,5.0,1.0,6.0,,1.0,2.0,1.0,2.0,13.0,,1.0,2,,3,,3,,5.0,3.0,2.0,1.0,,,,,1.0,1.0,1.0,,3.0,,8,,,2.0,2.0,,,,,,9,58,1.0,0.25,0.25,0.5,0.6666666666666666,,,0.6666666666666666,0.4444444444444444,,0.4,0.5833333333333334,,0.4,0.65625,,0.5625,0.25,15.315315315315313,1.0,,0.06666666666666667,,0.07142857142857142,0.06818181818181818,,,,,0.0625,,0.14285714285714285,,,,0.25,0.6666666666666666,0.6666666666666666,0.5,0.08333333333333333,,,0.4166666666666667,0.4,0.4,0.08333333333333333,0.16666666666666666,1.0,1.0,0.5,,,,,0.4,,,,0.5,1.0,0.46199583333333333,,0.4747,0.14285714285714285,0.18181818181818182,,0.42857142857142855,11.777777777777779,24.266666666666666,0.5918367346938775,,1.0,,,,,,,,,,,,,0.125,,,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,
1715,1610612763,Jason Williams,Jason Williams,1715,MEM,103224.0,1720,76,3211,3205,873,941,390.0,6416,74.0,119,4.0,32,10.0,21.0,56.0,131.0,40.0,2.0,9.0,80.0,241.0,10.0,27.0,15.0,61.0,140,271,93.0,281.0,64,623,3372,3.0,13.0,11.0,29.0,44.0,33,69,15.0,70.0,28,139,54.0,226.0,219.0,60.0,5.0,236.0,80.0,270.0,77.0,347.0,54.0,23.0,148.0,44.0,78.0,771.0,11.0,25.0,66,1.0,92,14.0,106,1.0,62.0,40.0,22.0,76.0,18.0,62.0,41.0,5.0,14.0,117.0,30.0,26.0,75.0,7.0,81,7.0,22.0,22.0,9.0,2.0,2.0,,3.0,2.0,139,873,14.0,0.19285714285714287,0.19424460431654678,0.7849462365591398,0.3309608540925267,0.3793103448275862,0.21428571428571427,0.33695652173913043,0.5166051660516605,0.23076923076923078,0.4782608695652174,0.5063405797101449,0.4642857142857143,0.39928057553956836,0.5251299826689775,0.4772727272727273,0.4375,0.5090579710144928,18.966930855424977,0.6495726495726496,0.009900990099009901,0.05392156862745098,0.010597302504816955,0.07961783439490445,0.05916775032509753,0.008005336891260841,0.012919896640826873,0.006329113924050633,0.011940298507462687,0.046948356807511735,0.027972027972027972,0.07894736842105263,0.08139534883720931,0.0034482758620689655,0.6666666666666666,0.21557971014492755,0.6218487394957983,0.7115384615384616,0.22972972972972974,0.03804347826086957,0.47619047619047616,0.47619047619047616,0.23731884057971014,0.42748091603053434,0.4307692307692308,0.07246376811594203,0.4365942028985507,0.33195020746887965,0.33195020746887965,0.75,0.09523809523809523,0.047619047619047616,0.6428571428571429,0.37037037037037035,0.2302158273381295,0.06474820143884892,0.43884892086330934,0.2459016393442623,0.7246376811594203,0.3389830508474576,0.5234324448529412,0.5213250000000001,0.5147277777777779,0.040492957746478875,0.07692307692307693,0.07062600321027288,0.2231139646869984,10.119188191881916,25.627758007117432,0.271877919651199,,19.0,13.0,2.0,16.0,1.0,7.0,5.0,,0.05904059040590406,0.12605042016806722,,0.0021691973969631237,,0.07421875,,0.17857142857142858,0.325,0.325,1.0,,,0.59375,5.0,2.0,3.0,,1.0,1.0,,,,,0.020833333333333332,0.003105590062111801,,1.0,,0.0035460992907801418,1.0,,0.007633587786259542,0.5,1.0,1.0,,,,False,,,
1719,1610612763,Bonzi Wells,Bonzi Wells,1719,MEM,78899.0,1315,-7,2438,2437,661,729,304.0,4875,134.0,226,37.0,52,24.0,69.0,47.0,154.0,75.0,6.0,21.0,8.0,24.0,1.0,3.0,2.0,7.0,205,449,35.0,99.0,122,637,2510,26.0,48.0,3.0,9.0,70.0,43,100,8.0,28.0,32,142,264.0,146.0,96.0,9.0,1.0,23.0,8.0,50.0,20.0,70.0,16.0,4.0,35.0,5.0,10.0,160.0,29.0,30.0,110,13.0,153,46.0,199,12.0,76.0,43.0,33.0,35.0,9.0,17.0,42.0,6.0,18.0,77.0,14.0,55.0,151.0,20.0,162,12.0,,70.0,15.0,20.0,9.0,8.0,20.0,13.0,142,661,21.0,0.6439024390243903,0.6839378238341969,0.9142857142857143,0.35353535353535354,0.3333333333333333,0.2857142857142857,0.35714285714285715,0.45657015590200445,0.5416666666666666,0.43,0.4698905109489051,0.5350877192982456,0.4296875,0.5120578778135049,0.5645161290322581,0.4797297297297297,0.18065693430656934,24.937477670596643,0.45454545454545453,0.18571428571428572,0.12514220705346984,0.034360189573459717,0.12295081967213115,0.1246660730186999,0.040214477211796246,0.05278592375366569,0.036036036036036036,0.010676156583629894,0.07947019867549669,0.10900473933649289,0.14285714285714285,0.07246376811594203,0.046153846153846156,0.65,0.4124087591240876,0.5929203539823009,0.6836734693877551,0.6417910447761194,0.1259124087591241,0.34782608695652173,0.4,0.28102189781021897,0.3051948051948052,0.31333333333333335,0.13686131386861314,0.043795620437956206,0.3333333333333333,0.3333333333333333,0.875,0.6491228070175439,0.10526315789473684,0.05263157894736842,0.3333333333333333,0.40625,0.1640625,0.0546875,0.2857142857142857,0.593065693430657,0.34782608695652173,0.5047928702010969,0.5308431818181819,0.4987492125984252,0.11696869851729819,0.13806706114398423,0.10989010989010989,0.22291993720565148,7.685077951002225,23.853535353535356,0.27112387202625104,22.0,30.0,27.0,24.0,43.0,16.0,4.0,6.0,1.0,0.0957683741648107,0.13274336283185842,0.13043478260869565,0.05818181818181818,0.054945054945054944,0.1721311475409836,0.375,0.7872340425531915,0.36,0.3698630136986301,0.9259259259259259,0.5945945945945946,0.3181818181818182,0.5769230769230769,9.0,1.0,1.0,6.0,,,,3.0,,,0.012345679012345678,0.059782608695652176,6.0,1.0,0.2857142857142857,0.01,2.0,,0.025974025974025976,0.3333333333333333,1.0,1.0,2.0,0.020202020202020204,0.02666666666666667,False,1.0,,
1899,1610612763,James Posey,James Posey,1899,MEM,78720.0,1312,-56,2409,2415,701,796,274.0,4824,43.0,92,19.0,27,8.0,38.0,13.0,33.0,70.0,5.0,20.0,26.0,99.0,2.0,9.0,5.0,23.0,64,163,52.0,169.0,87,371,2501,10.0,26.0,4.0,14.0,42.0,16,39,10.0,43.0,47,109,64.0,64.0,150.0,6.0,2.0,97.0,26.0,48.0,35.0,83.0,22.0,13.0,29.0,4.0,15.0,201.0,23.0,37.0,108,20.0,165,42.0,207,7.0,43.0,25.0,18.0,26.0,4.0,16.0,37.0,4.0,10.0,63.0,15.0,41.0,124.0,16.0,101,2.0,9.0,21.0,26.0,19.0,11.0,5.0,22.0,13.0,109,701,22.0,0.5,0.5423728813559322,0.9615384615384616,0.3076923076923077,0.2857142857142857,0.23255813953488372,0.31137724550898205,0.39263803680981596,0.38461538461538464,0.41025641025641024,0.42771084337349397,0.4,0.3780487804878049,0.48010610079575594,0.4666666666666667,0.5,0.5090361445783133,16.15864854939405,0.4126984126984127,0.22988505747126436,0.12272727272727273,0.029077117572692796,0.14682539682539683,0.12809187279151943,0.03504043126684636,0.03503184713375796,0.02262443438914027,0.02734375,0.0949367088607595,0.14871794871794872,0.1534090909090909,0.13157894736842105,0.0374331550802139,0.5909090909090909,0.27710843373493976,0.4673913043478261,0.5584415584415584,0.5581395348837209,0.1144578313253012,0.21052631578947367,0.23529411764705882,0.09939759036144578,0.3939393939393939,0.40625,0.21084337349397592,0.29819277108433734,0.26262626262626265,0.26262626262626265,0.9615384615384616,0.475,0.125,0.225,0.2222222222222222,0.32926829268292684,0.24390243902439024,0.2804878048780488,0.21739130434782608,0.786144578313253,0.26804123711340205,0.5219445454545455,0.5207758620689655,0.51650875,0.05982905982905983,0.11538461538461539,0.11320754716981132,0.29380053908355797,5.586503067484661,24.53727810650887,0.2909921129099211,7.0,12.0,26.0,10.0,20.0,16.0,5.0,8.0,,0.12269938650306748,0.16304347826086957,0.10526315789473684,0.049689440993788817,0.04,0.13279132791327913,0.25,0.46153846153846156,0.37142857142857144,0.37681159420289856,0.9615384615384616,0.3684210526315789,0.2857142857142857,0.4444444444444444,10.0,3.0,5.0,13.0,3.0,2.0,1.0,3.0,1.0,,0.03614457831325301,0.05405405405405406,5.0,,0.25,,2.0,,0.030303030303030304,0.4,1.0,0.5,1.0,0.005917159763313609,0.014285714285714285,False,,,
2031,1610612763,Stromile Swift,Stromile Swift,2031,MEM,55549.0,926,-8,1723,1725,521,590,226.0,3448,108.0,177,40.0,49,29.0,99.0,19.0,66.0,,,,,3.0,,,,3.0,156,342,,3.0,123,435,1796,31.0,55.0,,,79.0,44,96,,3.0,45,133,202.0,110.0,,,2.0,1.0,,19.0,7.0,26.0,6.0,1.0,14.0,2.0,3.0,59.0,47.0,24.0,79,27.0,130,63.0,193,6.0,27.0,18.0,9.0,30.0,6.0,16.0,35.0,5.0,14.0,65.0,17.0,77.0,133.0,14.0,165,11.0,,75.0,13.0,64.0,41.0,20.0,66.0,35.0,133,521,14.0,0.6474358974358975,0.7372262773722628,,,,,,0.45614035087719296,0.5636363636363636,0.4583333333333333,0.45217391304347826,0.5636363636363636,0.4444444444444444,0.5154028436018957,0.5984848484848485,0.51953125,0.008695652173913044,24.73336719146775,0.46153846153846156,0.38028169014084506,0.12210200927357033,0.08047945205479452,0.14201183431952663,0.12622549019607843,0.07881136950904392,0.10204081632653061,0.07894736842105263,0.053475935828877004,0.10849056603773585,0.13580246913580246,0.13114754098360656,0.1702127659574468,0.041379310344827586,0.5303030303030303,0.5130434782608696,0.6101694915254238,0.7012987012987013,0.6759259259259259,0.28695652173913044,0.29292929292929293,0.3372093023255814,0.19130434782608696,0.2878787878787879,0.30158730158730157,,0.008695652173913044,,,,0.7272727272727273,,,,0.494949494949495,,0.030303030303030304,,0.5217391304347826,,0.4800049562682216,0.5252488888888889,0.4714329896907217,0.18337408312958436,0.18472906403940886,0.18160919540229886,0.3057471264367816,5.651169590643275,42.900000000000006,0.3023795705165409,26.0,29.0,,38.0,39.0,14.0,5.0,9.0,1.0,0.11403508771929824,0.12994350282485875,0.13131313131313133,0.07368421052631578,0.06153846153846154,0.12454212454212454,0.4827586206896552,0.7368421052631579,,,,0.65,0.15384615384615385,0.5918367346938775,17.0,2.0,2.0,11.0,2.0,2.0,,3.0,2.0,2.0,0.027777777777777776,0.08,,,,,,,0.045454545454545456,,,,,,,False,,,
2073,1610612763,Brian Cardinal,Brian Cardinal,2073,MEM,70520.0,1175,106,2153,2141,720,681,252.0,4294,41.0,93,19.0,25,19.0,49.0,40.0,120.0,28.0,2.0,12.0,30.0,86.0,3.0,8.0,15.0,40.0,100,262,40.0,114.0,122,442,2165,13.0,35.0,4.0,10.0,55.0,28,74,19.0,52.0,58,171,114.0,86.0,114.0,6.0,1.0,85.0,30.0,77.0,24.0,101.0,16.0,8.0,53.0,17.0,7.0,226.0,36.0,30.0,86,13.0,129,49.0,178,6.0,77.0,55.0,22.0,44.0,9.0,35.0,30.0,6.0,9.0,74.0,18.0,77.0,138.0,7.0,138,7.0,13.0,46.0,20.0,14.0,9.0,4.0,14.0,9.0,171,720,18.0,0.57,0.6129032258064516,0.95,0.3508771929824561,0.4,0.36538461538461536,0.35398230088495575,0.3816793893129771,0.37142857142857144,0.3783783783783784,0.425531914893617,0.4222222222222222,0.44841269841269843,0.49310344827586206,0.5,0.5290322580645161,0.30319148936170215,20.826513911620292,0.5945945945945946,0.17567567567567569,0.11241830065359477,0.05006954102920723,0.12931034482758622,0.11634904714142427,0.04804804804804805,0.045454545454545456,0.03278688524590164,0.068,0.10236220472440945,0.14659685863874344,0.09937888198757763,0.19718309859154928,0.029411764705882353,0.6428571428571429,0.2473404255319149,0.44086021505376344,0.5466666666666666,0.5365853658536586,0.13031914893617022,0.3877551020408163,0.4418604651162791,0.3191489361702128,0.3333333333333333,0.3389830508474576,0.07446808510638298,0.22872340425531915,0.3488372093023256,0.3488372093023256,0.9333333333333333,0.4222222222222222,0.044444444444444446,0.17777777777777778,0.375,0.1984126984126984,0.09523809523809523,0.31746031746031744,0.375,0.550531914893617,0.35294117647058826,0.471968,0.4893652777777777,0.470616,0.1108433734939759,0.15282392026578073,0.1244343891402715,0.38687782805429866,10.253816793893128,24.88947368421053,0.3344170924291686,8.0,8.0,10.0,14.0,26.0,12.0,2.0,6.0,6.0,0.09923664122137404,0.1935483870967742,0.12244897959183673,0.04285714285714286,0.05,0.1,0.2631578947368421,0.75,0.35714285714285715,0.35714285714285715,1.0,0.42105263157894735,0.25,0.32,17.0,1.0,,12.0,,,,1.0,,2.0,0.0136986301369863,0.03888888888888889,4.0,,0.3333333333333333,,1.0,,0.016666666666666666,0.5,1.0,1.0,,,,False,,1.0,
2200,1610612763,Pau Gasol,Pau Gasol,2200,MEM,99234.0,1654,148,3063,3061,798,947,382.0,6124,196.0,299,51.0,84,106.0,263.0,30.0,81.0,2.0,,1.0,1.0,3.0,,,,2.0,332,643,1.0,5.0,257,924,3166,41.0,80.0,,,113.0,81,151,,3.0,112,274,378.0,286.0,3.0,,,3.0,1.0,71.0,53.0,124.0,38.0,15.0,56.0,6.0,9.0,301.0,89.0,48.0,176,37.0,261,123.0,384,17.0,36.0,28.0,8.0,81.0,9.0,41.0,49.0,9.0,40.0,130.0,34.0,76.0,137.0,10.0,334,31.0,,148.0,34.0,79.0,54.0,15.0,84.0,51.0,274,798,18.0,0.5692771084337349,0.6196721311475409,1.0,0.2,,,0.2,0.5163297045101088,0.5125,0.5364238410596026,0.5146604938271605,0.5125,0.525974025974026,0.5782227784730913,0.5824742268041238,0.6088888888888889,0.007716049382716049,26.318774815655136,0.6230769230769231,0.3425925925925926,0.1474036850921273,0.0869140625,0.1702127659574468,0.15176151761517614,0.0835117773019272,0.09226932668329177,0.06752411575562701,0.09935897435897435,0.11778290993071594,0.19011406844106463,0.1724137931034483,0.16455696202531644,0.06882591093117409,0.6071428571428571,0.46141975308641975,0.6555183946488294,0.7452471482889734,0.6224489795918368,0.4058641975308642,0.40304182509505704,0.45493562231759654,0.125,0.37037037037037035,0.375,0.0030864197530864196,0.004629629629629629,0.3333333333333333,0.3333333333333333,1.0,0.6375,,,,0.5454545454545454,0.006493506493506494,0.012987012987012988,,0.4691358024691358,0.3333333333333333,0.47092731481481487,0.49075147058823526,0.48735162337662336,0.19477124183006536,0.19473684210526315,0.12229437229437229,0.29653679653679654,5.239191290824261,24.4,0.2605288932419197,32.0,53.0,,54.0,67.0,28.0,11.0,15.0,2.0,0.104199066874028,0.12040133779264214,0.11406844106463879,0.07427055702917772,0.0784313725490196,0.15060240963855423,0.4056603773584906,0.8,,,,0.6274509803921569,0.09375,0.6309523809523809,31.0,6.0,1.0,9.0,5.0,4.0,1.0,10.0,,3.0,0.06,0.07272727272727272,,1.0,,0.2,,1.0,0.012345679012345678,,,,,,,False,,1.0,
