EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,FTOffRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,Offensive Fouls,FTA,2pt And 1 Free Throw Trips,Technical Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedLongMidRange,BlockedShortMidRange,Blocks,RecoveredBlocks,DefensiveGoaltends,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,OffFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,SelfOReb,Blocked3s,BlockedArc3,BlockedCorner3,LongMidRangePctBlocked,SelfORebPct,SecondChanceFtPoints,Travels,OffensiveGoaltends,3SecondViolations,Defensive 3 Seconds Violations,SecondChanceArc3FGM,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,HeaveAttempts,Fg3aBlocked,3pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,FG3APctBlocked,Corner3PctBlocked,Arc3PctBlocked,ThreePtShootingFoulsDrawnPct,Clear Path Fouls,on,StepOutOfBoundsTurnovers
109,1610612759,Robert Horry,Robert Horry,109,SAS,23162.0,386,91.0,722,715,193,178,79.0,1437,23.0,36.0,8.0,12.0,6.0,8.0,10.0,22.0,8.0,21.0,5.0,10.0,1.0,1.0,1.0,3.0,7.0,24.0,1.0,1.0,3.0,41.0,79.0,12.0,34.0,18.0,136.0,696,10.0,17.0,1.0,2.0,23.0,9.0,18.0,2.0,6.0,6.0,30.0,56.0,26.0,27.0,9.0,8.0,24.0,7.0,7.0,14.0,5.0,19.0,3.0,2.0,9.0,4.0,1.0,43.0,8.0,13.0,1.0,2.0,42.0,4.0,48.0,22.0,70.0,16.0,11.0,5.0,11.0,4.0,9.0,10.0,1.0,2.0,21.0,2.0,5.0,12.0,34.0,2.0,3.0,22.0,3.0,1.0,11.0,1.0,17.0,8.0,1.0,8.0,17.0,8.0,1.0,30.0,193,5.0,0.6829268292682927,0.7567567567567568,0.75,0.35294117647058826,0.5,0.3333333333333333,0.35294117647058826,0.5189873417721519,0.5882352941176471,0.5,0.5221238938053098,0.6052631578947368,0.5,0.5532786885245902,0.6052631578947368,0.5370370370370371,0.3008849557522124,0.08860759493670886,0.16666666666666666,0.045454545454545456,17.7639751552795,0.5238095238095238,0.2,0.038461538461538464,0.14634146341463414,0.06220095693779904,0.045454545454545456,0.08,0.13293051359516617,0.06796116504854369,0.058823529411764705,0.08695652173913043,0.041666666666666664,0.10344827586206896,0.047619047619047616,0.16666666666666666,0.15789473684210525,0.12280701754385964,0.03225806451612903,0.07692307692307693,0.47058823529411764,0.3185840707964602,0.6388888888888888,0.7666666666666667,0.6086956521739131,0.19469026548672566,0.45454545454545453,0.47619047619047616,0.7,0.18584070796460178,0.38095238095238093,0.38095238095238093,0.875,0.08849557522123894,0.5,0.5,0.6,0.21238938053097345,0.2916666666666667,0.2916666666666667,0.8571428571428571,0.631578947368421,0.6666666666666666,0.375,0.05263157894736842,1.0,1.0,0.05263157894736842,0.3333333333333333,0.75,0.125,0.3333333333333333,0.125,0.3333333333333333,0.6194690265486725,0.2916666666666667,0.5090035398230088,0.5039433333333333,0.4821020833333334,0.09090909090909091,0.12643678160919541,0.16911764705882354,0.22058823529411764,7.817721518987342,24.438235294117643,0.2673130193905817,,,,,,,,,,,,,,,,,,,,,,,,True,
1477,1610612759,Bruce Bowen,Bruce Bowen,1477,SAS,78120.0,1302,282.0,2355,2369,462,412,316.0,4724,33.0,55.0,2.0,4.0,7.0,9.0,5.0,30.0,33.0,82.0,49.0,118.0,3.0,13.0,13.0,24.0,7.0,13.0,1.0,1.0,2.0,71.0,167.0,56.0,131.0,34.0,344.0,2258,5.0,17.0,3.0,14.0,19.0,13.0,26.0,14.0,26.0,9.0,77.0,114.0,28.0,168.0,,2.0,13.0,7.0,15.0,39.0,25.0,64.0,15.0,10.0,17.0,9.0,13.0,153.0,3.0,19.0,2.0,21.0,85.0,13.0,119.0,24.0,143.0,22.0,15.0,7.0,15.0,4.0,12.0,12.0,2.0,3.0,27.0,4.0,1.0,36.0,88.0,4.0,5.0,55.0,3.0,,23.0,6.0,17.0,7.0,4.0,6.0,20.0,10.0,,77.0,462,7.0,0.8028169014084507,0.8142857142857143,1.0,0.42748091603053434,0.21428571428571427,0.5384615384615384,0.42748091603053434,0.4251497005988024,0.29411764705882354,0.5,0.5201342281879194,0.3064516129032258,0.6538461538461539,0.5308641975308642,0.296875,0.6637931034482759,0.4395973154362416,0.08982035928143713,0.16363636363636364,0.16666666666666666,12.801755669348939,0.5555555555555556,0.23636363636363636,0.02247191011235955,0.0804162724692526,0.02106430155210643,0.15,0.013215859030837005,0.0885547201336675,0.01948627103631532,0.03018867924528302,0.012048192771084338,0.022950819672131147,0.028037383177570093,,0.05362776025236593,0.05994550408719346,0.12332439678284182,0.18,0.075,0.5,0.18456375838926176,0.6,0.717391304347826,0.7575757575757576,0.10067114093959731,0.16666666666666666,0.2,0.4,0.2751677852348993,0.4024390243902439,0.4074074074074074,0.9090909090909091,0.3959731543624161,0.4152542372881356,0.4152542372881356,1.0,0.0436241610738255,0.5384615384615384,0.5384615384615384,1.0,0.12903225806451613,0.5,0.5,0.41935483870967744,0.23076923076923078,1.0,0.03225806451612903,0.17307692307692307,0.7777777777777778,0.46153846153846156,0.5416666666666666,0.038461538461538464,0.5,0.6241610738255033,0.5384615384615384,0.5241632550335571,0.5053673076923078,0.5144788461538462,0.07232704402515723,0.12299465240641712,0.055232558139534885,0.2238372093023256,10.828742514970061,23.26259541984733,0.1961783439490446,4.0,3.0,1.0,2.0,0.012195121951219513,0.025806451612903226,,,,,,,,,,,,,,,,,,True,
1725,1610612759,Rasho Nesterovic,Rasho Nesterovic,1725,SAS,106986.0,1783,413.0,3273,3280,784,682,439.0,6553,98.0,154.0,30.0,67.0,18.0,27.0,69.0,165.0,31.0,111.0,,,,,,,,,,,,198.0,430.0,,,14.0,410.0,3145,40.0,95.0,,,84.0,30.0,77.0,,,8.0,68.0,280.0,116.0,,,66.0,,,20.0,56.0,15.0,71.0,10.0,5.0,40.0,5.0,11.0,157.0,36.0,135.0,13.0,20.0,240.0,15.0,275.0,184.0,459.0,31.0,24.0,7.0,30.0,13.0,14.0,43.0,3.0,16.0,73.0,7.0,16.0,138.0,207.0,25.0,10.0,30.0,6.0,,14.0,4.0,117.0,83.0,1.0,33.0,117.0,70.0,1.0,68.0,784,11.0,0.7070707070707071,0.8484848484848485,,,,,,0.4604651162790698,0.42105263157894735,0.38961038961038963,0.4604651162790698,0.42105263157894735,0.38961038961038963,0.4638009049773756,0.42857142857142855,0.40963855421686746,,0.046511627906976744,0.05194805194805195,0.05454545454545454,13.59915500396092,0.410958904109589,0.17647058823529413,0.10236220472440945,0.1643835616438356,0.1143099068585944,0.10362694300518134,0.10619469026548672,0.1572897761645493,0.1125,0.14647887323943662,0.1089588377723971,0.09200968523002422,0.15819209039548024,0.04938271604938271,0.16590909090909092,0.18236472945891782,0.14587332053742802,0.10071942446043165,0.1111111111111111,0.5982905982905983,0.3581395348837209,0.6363636363636364,0.6712328767123288,0.673469387755102,0.38372093023255816,0.41818181818181815,0.4423076923076923,0.6666666666666666,0.25813953488372093,0.27927927927927926,0.28703703703703703,0.9032258064516129,,,,,,,,,0.7052631578947368,0.44776119402985076,0.06666666666666667,,,,,0.35064935064935066,0.6666666666666666,,,,,0.3581395348837209,,0.4484860465116277,0.5078302325581396,0.438235064935065,0.0319634703196347,0.0319634703196347,0.2048780487804878,0.16585365853658537,7.910465116279071,,0.2395355942560342,13.0,,,,0.02702702702702703,0.061611374407582936,4.0,4.0,1.0,10.0,6.0,,,,,,,,,,,,,True,
1901,1610612759,Dion Glover,Dion Glover,1901,SAS,1075.0,18,4.0,30,30,9,20,4.0,60,,1.0,,,,,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,,,1.0,3.0,1.0,2.0,1.0,6.0,35,1.0,1.0,1.0,2.0,5.0,,,1.0,1.0,,3.0,2.0,,3.0,,,1.0,,,,,,,,,,,,,,,,2.0,,2.0,,2.0,,,,,,,,,,,,,2.0,6.0,,,3.0,1.0,,2.0,,2.0,1.0,,1.0,2.0,,,3.0,9,2.0,1.0,1.0,1.0,0.5,0.5,1.0,0.5,0.3333333333333333,1.0,,0.5,0.8333333333333334,1.5,0.5,0.8333333333333334,1.5,0.4,,,,17.142857142857142,,,,0.15384615384615385,,,,0.13333333333333333,,,,,,,,0.5,,,,,0.2,,,,0.2,1.0,1.0,1.0,0.2,,,,0.2,1.0,1.0,1.0,0.2,,,,,,,0.3333333333333333,1.0,1.0,0.3333333333333333,,,1.0,1.0,,,0.6,,0.46276,0.5168,0.4572,0.3333333333333333,0.5,0.8333333333333334,0.5,6.866666666666667,24.5,0.3,,,,,,,,,,,,,,,,,,,,,,,,True,
2225,1610612759,Tony Parker,Tony Parker,2225,SAS,82892.0,1382,334.0,2542,2542,633,510,348.0,5084,168.0,260.0,22.0,28.0,39.0,60.0,47.0,120.0,53.0,137.0,10.0,32.0,1.0,3.0,2.0,15.0,13.0,40.0,6.0,4.0,15.0,268.0,517.0,23.0,72.0,121.0,726.0,2430,34.0,49.0,2.0,9.0,83.0,56.0,113.0,6.0,30.0,52.0,182.0,158.0,378.0,63.0,6.0,8.0,40.0,13.0,43.0,173.0,69.0,242.0,30.0,39.0,69.0,37.0,67.0,553.0,10.0,9.0,2.0,15.0,120.0,1.0,136.0,21.0,157.0,46.0,31.0,15.0,52.0,12.0,34.0,50.0,8.0,18.0,102.0,11.0,25.0,27.0,87.0,5.0,14.0,177.0,15.0,,71.0,25.0,2.0,,1.0,1.0,2.0,2.0,,182.0,633,7.0,0.2947761194029851,0.29924242424242425,0.9130434782608695,0.3194444444444444,0.2222222222222222,0.2,0.3194444444444444,0.5183752417794971,0.6938775510204082,0.49557522123893805,0.5135823429541596,0.6379310344827587,0.45454545454545453,0.5417910447761194,0.6484375,0.4945652173913043,0.12224108658743633,0.08317214700193423,0.11153846153846154,0.11666666666666667,26.107541427122083,0.5098039215686274,0.015873015873015872,0.02127659574468085,0.10582010582010581,0.009564293304994687,0.09933774834437085,0.03773584905660377,0.10505836575875487,0.015754560530679935,0.006756756756756757,0.005934718100890208,0.016233766233766232,0.015503875968992248,0.058823529411764705,0.0771513353115727,0.10173697270471464,0.13451776649746192,0.10091743119266056,0.09523809523809523,1.0,0.44142614601018676,0.6461538461538462,0.7272727272727273,0.27976190476190477,0.2037351443123939,0.39166666666666666,0.44339622641509435,0.19148936170212766,0.23259762308998302,0.38686131386861317,0.38686131386861317,0.4339622641509434,0.05432937181663837,0.3125,0.3125,1.0,0.06791171477079797,0.325,0.325,0.8461538461538461,0.4827586206896552,0.7857142857142857,0.18181818181818182,0.05172413793103448,0.3333333333333333,1.0,0.10344827586206896,0.4195804195804196,0.65,0.1048951048951049,0.13333333333333333,0.1048951048951049,0.26666666666666666,0.5636672325976231,0.325,0.5067198979591836,0.48233333333333334,0.4973158450704225,0.11007751937984496,0.12390924956369982,0.11432506887052342,0.25068870523415976,7.297678916827852,24.56805555555556,0.24901652242328876,2.0,,,,,0.008,9.0,8.0,,1.0,,1.0,0.16666666666666666,1.0,,,,,,,,,,True,
1938,1610612759,Manu Ginobili,Manu Ginobili,1938,SAS,71864.0,1198,384.0,2204,2213,457,326,289.0,4417,104.0,165.0,10.0,19.0,25.0,38.0,26.0,73.0,8.0,39.0,23.0,54.0,4.0,8.0,9.0,15.0,28.0,83.0,8.0,4.0,13.0,138.0,277.0,51.0,137.0,171.0,600.0,2081,20.0,38.0,7.0,16.0,77.0,31.0,58.0,13.0,28.0,62.0,163.0,112.0,164.0,135.0,18.0,10.0,81.0,28.0,24.0,121.0,34.0,155.0,10.0,24.0,68.0,23.0,30.0,344.0,10.0,25.0,2.0,30.0,126.0,5.0,161.0,37.0,198.0,60.0,38.0,22.0,57.0,16.0,37.0,42.0,6.0,20.0,99.0,7.0,18.0,30.0,92.0,12.0,7.0,218.0,13.0,12.0,82.0,27.0,14.0,8.0,1.0,5.0,15.0,7.0,,163.0,457,9.0,0.4057971014492754,0.42105263157894735,0.8823529411764706,0.3722627737226277,0.4375,0.4642857142857143,0.37777777777777777,0.4981949458483754,0.5263157894736842,0.5344827586206896,0.5181159420289855,0.5648148148148148,0.5872093023255814,0.5784313725490197,0.6031746031746031,0.644,0.3309178743961353,0.08664259927797834,0.09696969696969697,0.1095890410958904,23.9275875639512,0.5757575757575758,0.1111111111111111,0.023255813953488372,0.12663316582914572,0.03302509907529723,0.2222222222222222,0.044444444444444446,0.13805309734513274,0.035641547861507125,0.029166666666666667,0.03435114503816794,0.03529411764705882,0.03508771929824561,0.05405405405405406,0.08609271523178808,0.11550151975683891,0.17032967032967034,0.24489795918367346,0.16216216216216217,0.4666666666666667,0.39855072463768115,0.6303030303030303,0.697986577181208,0.3942307692307692,0.17632850241545894,0.3561643835616438,0.4,0.4230769230769231,0.09420289855072464,0.20512820512820512,0.20512820512820512,0.5,0.13043478260869565,0.42592592592592593,0.4339622641509434,0.9130434782608695,0.20048309178743962,0.3373493975903614,0.34146341463414637,0.8571428571428571,0.35185185185185186,0.5263157894736842,0.5,0.14814814814814814,0.5,0.75,0.14814814814814814,0.4418604651162791,0.6578947368421053,0.1744186046511628,0.6,0.1511627906976744,0.3076923076923077,0.7294685990338164,0.345679012345679,0.527081432038835,0.5163511904761906,0.5083223529411764,0.17184265010351968,0.23699421965317918,0.12833333333333333,0.27166666666666667,5.267509025270757,24.633576642335765,0.2073502722323049,2.0,1.0,,1.0,,0.010416666666666666,16.0,7.0,1.0,1.0,,3.0,0.375,0.6666666666666666,2.0,2.0,1.0,1.0,0.014598540145985401,0.018518518518518517,0.012048192771084338,0.0072992700729927005,,True,
2757,1610612759,Beno Udrih,Beno Udrih,2757,SAS,24177.0,403,80.0,732,740,165,176,91.0,1472,24.0,34.0,1.0,1.0,3.0,6.0,11.0,26.0,16.0,40.0,14.0,22.0,1.0,1.0,2.0,6.0,10.0,24.0,3.0,2.0,5.0,51.0,100.0,24.0,46.0,22.0,196.0,713,3.0,6.0,1.0,4.0,12.0,10.0,21.0,4.0,11.0,4.0,36.0,46.0,56.0,72.0,,,23.0,10.0,2.0,40.0,14.0,54.0,5.0,9.0,20.0,11.0,9.0,122.0,,2.0,,3.0,27.0,,30.0,2.0,32.0,16.0,14.0,2.0,18.0,6.0,11.0,10.0,1.0,7.0,28.0,1.0,4.0,13.0,31.0,,1.0,29.0,2.0,,10.0,4.0,5.0,3.0,1.0,1.0,6.0,3.0,,36.0,165,1.0,0.45098039215686275,0.45098039215686275,1.0,0.5217391304347826,0.25,0.36363636363636365,0.5333333333333333,0.51,0.5,0.47619047619047616,0.5958904109589042,0.45,0.5,0.6163522012578616,0.5,0.5142857142857142,0.3150684931506849,0.02,0.029411764705882353,0.038461538461538464,22.53012048192771,0.6428571428571429,,,0.08132530120481928,0.00823045267489712,0.07142857142857142,,0.08021390374331551,0.006349206349206349,,0.012658227848101266,0.009900990099009901,,,0.05714285714285714,0.11,0.07874015748031496,0.10344827586206896,,0.5,0.2328767123287671,0.7058823529411765,0.7272727272727273,0.6666666666666666,0.1780821917808219,0.4230769230769231,0.44,0.18181818181818182,0.273972602739726,0.4,0.4,0.3125,0.1506849315068493,0.6363636363636364,0.6363636363636364,1.0,0.1643835616438356,0.4166666666666667,0.43478260869565216,1.0,0.1,1.0,,0.1,1.0,1.0,0.3,0.1875,0.5,0.1875,0.3333333333333333,0.15625,0.4,0.547945205479452,0.43478260869565216,0.4851962068965517,0.4688555555555556,0.44598709677419346,0.07096774193548387,0.09259259259259259,0.061224489795918366,0.1836734693877551,9.616,24.54347826086957,0.22540983606557377,1.0,1.0,1.0,,,0.014925373134328358,3.0,1.0,,1.0,,,,,1.0,1.0,,1.0,0.021739130434782608,,0.041666666666666664,0.02127659574468085,,True,
2366,1610612759,Mike Wilks,Mike Wilks,2366,SAS,2288.0,38,-12.0,70,69,16,27,8.0,139,4.0,6.0,1.0,1.0,1.0,1.0,2.0,4.0,2.0,5.0,,,,,,,,1.0,,,,8.0,15.0,,1.0,,16.0,69,1.0,1.0,,,2.0,2.0,3.0,,,,4.0,6.0,10.0,,,,1.0,,1.0,4.0,,4.0,,,2.0,2.0,,8.0,,1.0,,1.0,1.0,,2.0,1.0,3.0,2.0,,2.0,2.0,,1.0,,,1.0,2.0,,,1.0,3.0,,,2.0,,,1.0,,,,,,,,,4.0,16,1.0,0.375,0.375,,,,,,0.5333333333333333,1.0,0.6666666666666666,0.5,1.0,0.6666666666666666,0.47058823529411764,1.0,0.6666666666666666,0.0625,0.06666666666666667,0.16666666666666666,,23.75,1.0,,,0.04,0.03571428571428571,0.25,,0.06896551724137931,0.02564102564102564,,,0.07142857142857142,,,,0.14285714285714285,,0.3333333333333333,,,0.375,0.6666666666666666,0.8,,0.25,0.5,0.5,0.5,0.3125,0.4,0.4,1.0,,,,,0.0625,,,,1.0,1.0,,,,,,0.3333333333333333,1.0,,,,,0.4375,,0.434578125,0.4108,0.43436666666666673,0.058823529411764705,0.0625,0.125,0.25,8.486666666666666,25.3,0.22857142857142856,,,,,,,,,,,,,,,,,,,,,,,,True,
2484,1610612759,Devin Brown,Devin Brown,2484,SAS,25140.0,419,62.0,785,785,247,243,110.0,1570,27.0,46.0,4.0,8.0,8.0,16.0,6.0,11.0,17.0,40.0,9.0,20.0,1.0,4.0,4.0,5.0,8.0,25.0,2.0,2.0,7.0,50.0,97.0,17.0,45.0,34.0,185.0,774,8.0,17.0,1.0,6.0,21.0,13.0,33.0,6.0,12.0,10.0,54.0,74.0,26.0,45.0,6.0,8.0,25.0,8.0,12.0,30.0,6.0,36.0,2.0,4.0,17.0,6.0,7.0,78.0,5.0,10.0,,6.0,31.0,5.0,42.0,15.0,57.0,9.0,8.0,1.0,10.0,3.0,5.0,8.0,1.0,5.0,18.0,1.0,5.0,19.0,30.0,2.0,1.0,42.0,6.0,6.0,20.0,1.0,1.0,,,1.0,1.0,1.0,,54.0,247,4.0,0.74,0.8043478260869565,0.8823529411764706,0.37777777777777777,0.16666666666666666,0.5,0.37777777777777777,0.5154639175257731,0.47058823529411764,0.3939393939393939,0.5316901408450704,0.41304347826086957,0.4888888888888889,0.5764331210191083,0.4375,0.5408163265306123,0.31690140845070425,0.12371134020618557,0.21739130434782608,0.18181818181818182,19.188596491228072,0.5555555555555556,0.16129032258064516,,0.09337349397590361,0.034722222222222224,0.13636363636363635,0.0625,0.09840425531914894,0.04076086956521739,0.03260869565217391,0.025,0.04310344827586207,0.045454545454545456,0.08333333333333333,0.0625,0.05405405405405406,0.152,0.15625,0.08333333333333333,1.0,0.323943661971831,0.5869565217391305,0.75,0.6666666666666666,0.07746478873239436,0.5454545454545454,0.6666666666666666,0.6666666666666666,0.28169014084507044,0.425,0.425,0.8823529411764706,0.14084507042253522,0.45,0.45,0.8888888888888888,0.176056338028169,0.32,0.32,0.875,0.34782608695652173,0.5,,0.17391304347826086,0.25,1.0,0.08695652173913043,0.35555555555555557,0.5,0.1111111111111111,0.8,0.15555555555555556,0.2857142857142857,0.6408450704225352,0.32,0.5076503546099291,0.4519944444444444,0.481081111111111,0.1282051282051282,0.18018018018018017,0.11351351351351352,0.2918918918918919,9.016494845360826,24.746666666666666,0.3146496815286624,1.0,,,,,0.017857142857142856,2.0,2.0,,,,,,,,,,,,,,,,True,
699,1610612759,Brent Barry,Brent Barry,699,SAS,37745.0,629,112.0,1179,1171,398,373,160.0,2350,22.0,35.0,1.0,3.0,8.0,11.0,6.0,15.0,9.0,21.0,7.0,25.0,,3.0,1.0,9.0,31.0,83.0,9.0,11.0,31.0,37.0,71.0,38.0,108.0,31.0,219.0,1152,3.0,7.0,4.0,12.0,20.0,11.0,19.0,12.0,40.0,17.0,75.0,48.0,26.0,108.0,6.0,2.0,83.0,31.0,8.0,51.0,16.0,67.0,8.0,8.0,23.0,11.0,17.0,150.0,5.0,7.0,,10.0,50.0,6.0,66.0,12.0,78.0,16.0,14.0,2.0,9.0,3.0,7.0,9.0,1.0,2.0,18.0,1.0,5.0,26.0,52.0,3.0,3.0,39.0,3.0,6.0,12.0,6.0,6.0,3.0,1.0,2.0,6.0,4.0,,75.0,398,7.0,0.6486486486486487,0.6666666666666666,0.9473684210526315,0.35185185185185186,0.3333333333333333,0.3,0.35185185185185186,0.5211267605633803,0.42857142857142855,0.5789473684210527,0.5251396648044693,0.47368421052631576,0.4915254237288136,0.5489690721649485,0.475,0.5367647058823529,0.6033519553072626,0.11267605633802817,0.11428571428571428,0.26666666666666666,15.588235294117647,0.5,0.16666666666666666,,0.09578544061302682,0.017456359102244388,0.14925373134328357,0.03424657534246575,0.10186757215619695,0.021937842778793418,0.02654867256637168,0.013986013986013986,0.013793103448275862,0.034482758620689655,0.03389830508474576,0.08333333333333333,0.09090909090909091,0.11377245508982035,0.10416666666666667,0.2631578947368421,0.6666666666666666,0.19553072625698323,0.6285714285714286,0.7096774193548387,0.6818181818181818,0.08379888268156424,0.4,0.5454545454545454,0.3333333333333333,0.11731843575418995,0.42857142857142855,0.42857142857142855,0.7777777777777778,0.13966480446927373,0.28,0.28,1.0,0.46368715083798884,0.37349397590361444,0.3780487804878049,0.9354838709677419,0.15789473684210525,0.3333333333333333,,0.15789473684210525,,,0.47368421052631576,0.1864406779661017,0.7272727272727273,0.15254237288135594,0.1111111111111111,0.5254237288135594,0.3548387096774194,0.7988826815642458,0.37349397590361444,0.528490782122905,0.520525,0.528214406779661,0.06382978723404255,0.15,0.091324200913242,0.3424657534246575,7.514084507042252,24.763888888888893,0.3375742154368109,3.0,,,,,0.031914893617021274,2.0,2.0,,,1.0,4.0,0.4444444444444444,1.0,,1.0,,,0.009259259259259259,,0.012048192771084338,,1.0,True,
