EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,TotalPoss,LongMidRangeFGM,LongMidRangeFGA,Arc3FGA,FG2M,FG2A,FG3A,Points,OpponentPoints,PtsAssisted2s,NonHeaveArc3FGA,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,LongMidRangeAssists,AssistPoints,DefTwoPtRebounds,DefRebounds,Rebounds,ShootingFouls,Fouls,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,EfgPct,TsPct,FG3APct,Usage,DefTwoPtReboundPct,DefFGReboundPct,DefLongMidRangeReboundPct,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Arc3Frequency,AtRimFG3AFrequency,ShotQualityAvg,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,SecondChanceOffPoss,AtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,FtPoints,PenaltyFG2A,PenaltyFtPoints,PenaltyPoints,AtRimAssists,OffTwoPtRebounds,DefThreePtRebounds,FTDefRebounds,OffRebounds,Steals,BadPassSteals,FTA,NonShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,PenaltyTsPct,DefFTReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffFGReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,DefShortMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,AtRimFrequency,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,PenaltyShotQualityAvg,PenaltyPointsPct,Arc3FGM,PenaltyArc3FGA,FG3M,PenaltyFG2M,PenaltyFG3A,PtsUnassisted2s,PtsAssisted3s,NonHeaveArc3FGM,Corner3Assists,ShortMidRangeAssists,LostBallSteals,LiveBallTurnovers,LostBallTurnovers,Turnovers,PenaltyTurnovers,NonShootingPenaltyNonTakeFouls,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,PenaltyFg2Pct,PenaltyEfgPct,LiveBallTurnoverPct,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,PenaltyArc3Frequency,NonHeaveArc3Accuracy,AtRimFGM,Corner3FGA,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,DefensiveGoaltends,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,Corner3Frequency,BadPassOutOfBoundsTurnovers,Loose Ball Fouls,Blocked2s,BlockedAtRim,Blocks,3SecondViolations,DefAtRimReboundPct,TwoPtShootingFoulsDrawn,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChanceAtRimFGA,Corner3FGM,SecondChanceFG2A,Fg2aBlocked,FG2APctBlocked,AtRimPctBlocked,OffAtRimReboundPct,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceAtRimFrequency,SecondChanceShotQualityAvg,SecondChanceAtRimFGM,PenaltyAtRimFGM,PenaltyAtRimFGA,SecondChanceFG2M,SecondChancePoints,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,SecondChancePointsPct,on,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,SecondChanceFG3A,SecondChanceFtPoints,PenaltyFG3M,PtsPutbacks,OffThreePtRebounds,FTOffRebounds,SelfOReb,SecondChanceTurnovers,Offensive Fouls,2pt And 1 Free Throw Trips,Blocked3s,BlockedCorner3,BlockedLongMidRange,BlockedShortMidRange,RecoveredBlocks,Defensive 3 Seconds Violations,PenaltyFg3Pct,ShortMidRangePctBlocked,LongMidRangePctBlocked,OffFTReboundPct,OffThreePtReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,SecondChanceCorner3Frequency,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,SecondChanceArc3FGA,SecondChanceArc3Frequency,Clear Path Fouls,BlockedArc3,SecondChanceArc3FGM,PenaltyArc3FGM,SecondChanceFG3M,PtsUnassisted3s,Travels,Technical Free Throw Trips,SecondChanceFg3Pct,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyArc3Accuracy,HeaveMakes,HeaveAttempts,StepOutOfBoundsTurnovers,OffensiveGoaltends,SecondChanceCorner3FGM,Fg3aBlocked,3pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,FG3APctBlocked,Arc3PctBlocked,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,ThreePtShootingFoulsDrawnPct
1000,1610612748,Shandon Anderson,Shandon Anderson,1000,MIA,69147.0,1152,151.0,2172,2203,875.0,767,4375,23.0,51.0,6.0,93.0,187.0,28.0,255.0,2215,128.0,6.0,54.0,16.0,70.0,10.0,17.0,156.0,119.0,150.0,190.0,70.0,136.0,875.0,0.6881720430107527,0.7619047619047619,0.49732620320855614,0.46744186046511627,0.5182926829268293,0.13023255813953488,12.065439672801636,0.13773148148148148,0.12932604735883424,0.12568306010928962,0.2372093023255814,0.45098039215686275,0.46,0.7391304347826086,0.027906976744186046,0.5534883720930233,0.4928923255813953,7.244919786096255,23.58928571428571,0.40285451197053407,245.0,91.0,15.0,45.0,54.0,58.0,26.0,89.0,31.0,29.0,23.0,8.0,40.0,40.0,22.0,66.0,7.0,89.0,0.5235294117647059,0.11267605633802817,0.04160688665710186,0.09829059829059829,0.04040404040404041,0.03723404255319149,0.02666666666666667,0.15352697095435686,0.10465116279069768,0.08064516129032258,0.4232558139534884,0.20930232558139536,0.3333333333333333,0.3409090909090909,0.7333333333333333,0.4900376811594203,0.34901960784313724,1.0,3.0,5.0,30.0,11.0,58.0,15.0,1.0,6.0,6.0,18.0,32.0,9.0,49.0,16.0,18.0,1.0,0.17857142857142858,0.17857142857142858,0.5172413793103449,0.45652173913043476,0.6530612244897959,0.16666666666666666,0.16666666666666666,1.0,0.043478260869565216,0.16666666666666666,55.0,22.0,23.0,17.0,2.0,,0.6043956043956044,0.6707317073170732,0.6545454545454545,0.10232558139534884,7.0,4.0,13.0,10.0,14.0,,0.14007782101167315,28.0,0.11715481171548117,0.13270142180094788,21.0,4.0,30.0,11.0,0.058823529411764705,0.0989010989010989,0.06698564593301436,0.18181818181818182,0.18181818181818182,1.0,0.65625,0.5062807692307693,11.0,23.0,32.0,14.0,38.0,0.4666666666666667,0.4375,0.5,0.5238095238095238,0.09090909090909091,0.463768115942029,0.71875,0.14901960784313725,False,2.0,1.0,8.0,2.0,10.0,1.0,18.0,7.0,4.0,5.0,1.0,7.0,4.0,1.0,1.0,1.0,2.0,9.0,4.0,0.09090909090909091,0.022222222222222223,0.0196078431372549,0.030534351145038167,0.03608247422680412,0.038461538461538464,0.03125,0.04807692307692308,0.6428571428571429,0.0625,0.11594202898550725,0.125,,,,,,,,,,,,,,,,,,,,,,,,,,,
120,1610612748,Steven Smith,Steven Smith,120,MIA,5840.0,97,,189,178,64.0,45,367,1.0,6.0,7.0,5.0,14.0,14.0,21.0,182,8.0,7.0,10.0,2.0,12.0,1.0,3.0,26.0,6.0,13.0,15.0,2.0,6.0,64.0,0.8,0.8,0.35714285714285715,0.3392857142857143,0.3620689655172414,0.5,15.238095238095237,0.11764705882352941,0.13513513513513514,0.18181818181818182,0.21428571428571427,0.16666666666666666,0.16666666666666666,1.0,0.25,0.6785714285714286,0.5177053571428571,9.728571428571428,24.02857142857143,0.3386243386243386,18.0,5.0,1.0,3.0,2.0,3.0,2.0,7.0,7.0,1.0,4.0,3.0,2.0,2.0,,3.0,1.0,7.0,0.3888888888888889,0.3,0.014705882352941176,0.17391304347826086,0.02127659574468085,,0.029411764705882353,0.07692307692307693,0.16666666666666666,0.2,0.17857142857142858,0.10714285714285714,0.3333333333333333,0.3333333333333333,,0.5208,0.3333333333333333,,3.0,3.0,1.0,5.0,2.0,9.0,,1.0,,2.0,2.0,,3.0,,1.0,1.0,0.21428571428571427,0.21428571428571427,0.3333333333333333,0.3125,0.6666666666666666,,,,0.375,,3.0,7.0,2.0,1.0,,,0.6,0.75,1.0,0.25,1.0,,,,,,0.0625,1.0,0.03571428571428571,0.07142857142857142,2.0,3.0,3.0,1.0,0.07142857142857142,0.2,,0.42857142857142855,0.42857142857142855,1.0,0.4,0.5289625,1.0,,1.0,1.0,2.0,0.3333333333333333,0.2,0.2,0.5,1.0,0.125,,0.09523809523809523,False,1.0,1.0,2.0,2.0,,1.0,,1.0,,,,,1.0,,,,,,,0.2,,,,0.038461538461538464,0.05263157894736842,,,,0.2,0.25,0.5,1.0,0.2,,,,,,,,,,,,,,,,,,,,,,,,,
1720,1610612748,Michael Doleac,Michael Doleac,1720,MIA,68817.0,1147,57.0,2135,2141,769.0,659,4276,95.0,203.0,2.0,146.0,322.0,2.0,315.0,2193,252.0,2.0,35.0,9.0,44.0,8.0,14.0,97.0,120.0,178.0,250.0,83.0,158.0,769.0,0.863013698630137,0.9402985074626866,0.453416149068323,0.4506172839506173,0.4605263157894737,0.006172839506172839,15.561959654178676,0.1534526854219949,0.14737883283877348,0.16352201257861634,0.6265432098765432,0.46798029556650245,0.47029702970297027,0.968421052631579,0.006172839506172839,0.2191358024691358,0.42217299382716045,12.722049689440999,25.8,0.36018735362997656,262.0,69.0,22.0,50.0,23.0,101.0,9.0,127.0,19.0,51.0,29.0,29.0,72.0,22.0,17.0,39.0,4.0,127.0,0.5772727272727273,0.42028985507246375,0.06463878326996197,0.12663755458515283,0.07040816326530612,0.05649717514124294,0.055415617128463476,0.145748987854251,0.1317365269461078,0.11290322580645161,0.21296296296296297,0.15432098765432098,0.44,0.4782608695652174,0.7272727272727273,0.4132441747572816,0.4031746031746032,,2.0,,59.0,2.0,40.0,,,1.0,2.0,5.0,18.0,7.0,36.0,14.0,18.0,,,,0.5841584158415841,0.5728155339805825,0.5,,,,0.019417475728155338,,29.0,,11.0,18.0,,,0.42028985507246375,0.5272727272727272,0.6206896551724138,,3.0,20.0,21.0,17.0,22.0,2.0,0.14746543778801843,17.0,0.05029585798816568,0.050595238095238096,29.0,,56.0,19.0,0.059006211180124224,0.2028985507246377,0.08837209302325581,,,,0.5178571428571429,0.46939583333333323,12.0,12.0,19.0,27.0,69.0,0.48214285714285715,0.48214285714285715,0.5,0.41379310344827586,0.08333333333333333,0.18446601941747573,0.631578947368421,0.21904761904761905,False,,,,,15.0,,24.0,18.0,3.0,5.0,5.0,11.0,3.0,1.0,,1.0,3.0,12.0,3.0,,0.08,0.0049261083743842365,0.033707865168539325,0.09424083769633508,0.08695652173913043,0.11320754716981132,0.03184713375796178,0.5454545454545454,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,
2039,1610612748,Keyon Dooling,Keyon Dooling,2039,MIA,69473.0,1158,49.0,2114,2120,676.0,577,4234,60.0,155.0,60.0,117.0,266.0,73.0,371.0,2142,48.0,60.0,103.0,26.0,129.0,14.0,49.0,284.0,62.0,78.0,89.0,31.0,118.0,676.0,0.20512820512820512,0.20512820512820512,0.4398496240601504,0.4247787610619469,0.47429305912596403,0.2153392330383481,18.64406779661017,0.07478890229191798,0.0717614165890028,0.08839779005524862,0.45722713864306785,0.3870967741935484,0.39215686274509803,0.3,0.17699115044247787,0.415929203539823,0.4546754437869819,12.484586466165416,24.96849315068493,0.3197729422894986,262.0,68.0,18.0,43.0,83.0,78.0,44.0,125.0,39.0,10.0,15.0,1.0,11.0,38.0,22.0,107.0,16.0,125.0,0.4844961240310077,0.013513513513513514,0.013020833333333334,0.06147540983606557,0.01166489925768823,0.009569377990430622,0.009009009009009009,0.0851063829787234,0.06557377049180328,0.04918032786885246,0.20058997050147492,0.12684365781710916,0.4186046511627907,0.43902439024390244,,0.44203252427184475,0.33692722371967654,14.0,25.0,18.0,33.0,26.0,186.0,42.0,14.0,12.0,15.0,16.0,41.0,11.0,62.0,19.0,22.0,0.7777777777777778,0.2465753424657534,0.2465753424657534,0.4230769230769231,0.3894230769230769,0.6612903225806451,0.23333333333333334,0.23333333333333334,0.7142857142857143,0.2403846153846154,0.23333333333333334,39.0,13.0,30.0,21.0,2.0,,0.5735294117647058,0.65,0.15384615384615385,0.038348082595870206,7.0,2.0,10.0,1.0,11.0,,0.04310344827586207,38.0,0.10187667560321716,0.12666666666666668,4.0,4.0,13.0,12.0,0.045112781954887216,0.11764705882352941,0.022123893805309734,0.3076923076923077,0.3076923076923077,1.0,0.19047619047619047,0.4722026315789474,2.0,12.0,21.0,5.0,16.0,0.38461538461538464,0.38095238095238093,0.38095238095238093,0.5,,0.20192307692307693,0.5714285714285714,0.0431266846361186,False,1.0,,1.0,8.0,,5.0,,1.0,,3.0,4.0,1.0,4.0,1.0,1.0,3.0,6.0,7.0,,0.19230769230769232,0.046511627906976744,0.012903225806451613,,0.005714285714285714,0.007874015748031496,,0.016129032258064516,0.6363636363636364,0.047619047619047616,0.009615384615384616,,7.0,0.3333333333333333,,,2.0,5.0,2.0,12.0,4.0,2.0,0.25,0.2857142857142857,0.5,0.2,,,,,,,,,,,,,
2548,1610612748,Dwyane Wade,Dwyane Wade,2548,MIA,178662.0,2978,397.0,5662,5643,2002.0,1597,11305,168.0,396.0,35.0,617.0,1273.0,45.0,1854.0,5926,310.0,29.0,363.0,157.0,520.0,96.0,127.0,1197.0,216.0,287.0,397.0,80.0,230.0,2002.0,0.25121555915721233,0.2600671140939597,0.4846818538884525,0.48292867981790594,0.5572634116937915,0.03414264036418816,30.753690753690755,0.09809264305177112,0.1016949152542373,0.10294117647058823,0.30045523520485584,0.42424242424242425,0.42857142857142855,0.16071428571428573,0.026555386949924126,0.49165402124430957,0.48089329268292674,7.630007855459546,28.29333333333333,0.3535853055457436,661.0,603.0,97.0,274.0,581.0,457.0,263.0,715.0,205.0,78.0,66.0,5.0,110.0,121.0,75.0,762.0,96.0,715.0,0.5544323483670296,0.02717391304347826,0.04220779220779221,0.11558669001751314,0.044920235096557515,0.045098039215686274,0.034818941504178275,0.12368024132730016,0.12037037037037036,0.10071942446043165,0.4575113808801214,0.2078907435508346,0.354014598540146,0.375968992248062,0.07216494845360824,0.4619482254697284,0.3856526429341963,12.0,22.0,13.0,214.0,27.0,924.0,12.0,11.0,61.0,31.0,46.0,173.0,76.0,321.0,111.0,36.0,0.3076923076923077,0.28888888888888886,0.3,0.4682713347921225,0.4669421487603306,0.5389408099688473,0.34285714285714286,0.34285714285714286,0.25,0.045454545454545456,0.3793103448275862,352.0,10.0,97.0,148.0,19.0,5.0,0.5837479270315091,0.64,0.34375,0.007587253414264037,47.0,12.0,75.0,37.0,82.0,,0.06132879045996593,317.0,0.20281509916826615,0.2088274044795784,78.0,1.0,115.0,73.0,0.05734485467399843,0.087893864013267,0.04838709677419355,0.1,0.1,1.0,0.65,0.4908816326530613,34.0,121.0,206.0,49.0,146.0,0.4260869565217391,0.42083333333333334,0.5,0.4358974358974359,0.14705882352941177,0.4256198347107438,0.587378640776699,0.07874865156418555,False,2.0,,5.0,5.0,45.0,8.0,42.0,29.0,3.0,24.0,24.0,47.0,72.0,7.0,1.0,18.0,20.0,38.0,1.0,0.2962962962962963,0.058394160583941604,0.010101010101010102,0.00967741935483871,0.054307116104868915,0.0633245382585752,0.03225806451612903,0.04054054054054054,0.4634146341463415,0.016666666666666666,0.010330578512396695,,3.0,0.025,,6.0,1.0,8.0,1.0,27.0,17.0,7.0,0.2,0.3333333333333333,,0.36363636363636365,1.0,5.0,,,,,,,,,,,
2617,1610612748,Udonis Haslem,Udonis Haslem,2617,MIA,160195.0,2670,422.0,5026,5022,1617.0,1289,10048,109.0,250.0,4.0,343.0,634.0,4.0,864.0,5223,502.0,1.0,90.0,18.0,108.0,13.0,14.0,234.0,343.0,487.0,726.0,111.0,259.0,1617.0,0.7317784256559767,0.856655290102389,0.5410094637223974,0.5376175548589341,0.5838971583220568,0.006269592476489028,14.859437751004016,0.17707795560144554,0.1735234215885947,0.1792452830188679,0.39184952978056425,0.436,0.43775100401606426,0.8990825688073395,0.006269592476489028,0.5047021943573667,0.48858149606299206,7.76719242902208,47.275,0.32172701949860727,585.0,318.0,27.0,66.0,178.0,159.0,91.0,249.0,62.0,168.0,83.0,61.0,239.0,63.0,41.0,225.0,28.0,249.0,0.5737327188940092,0.3961038961038961,0.10275229357798166,0.16023166023166024,0.10895310279488395,0.11353711790393013,0.06869009584664537,0.17766497461928935,0.17215189873417722,0.12195121951219512,0.49843260188087773,0.10344827586206896,0.4090909090909091,0.4576271186440678,0.5555555555555556,0.48623656249999997,0.2881944444444444,,4.0,,79.0,4.0,184.0,,,5.0,14.0,22.0,66.0,25.0,113.0,36.0,42.0,,,,0.4968553459119497,0.48466257668711654,0.584070796460177,,,,0.024539877300613498,,207.0,,41.0,47.0,3.0,1.0,0.6509433962264151,0.708904109589041,0.6666666666666666,,8.0,26.0,40.0,27.0,41.0,9.0,0.17269076305220885,97.0,0.13642756680731363,0.1371994342291372,126.0,,150.0,34.0,0.05362776025236593,0.08176100628930817,0.132486388384755,,,,0.84,0.5314976562500001,60.0,62.0,95.0,71.0,185.0,0.47333333333333333,0.47333333333333333,0.5255681818181818,0.47619047619047616,0.1,0.5828220858895705,0.6526315789473685,0.21412037037037038,False,,,,,43.0,,100.0,62.0,9.0,19.0,12.0,13.0,24.0,1.0,,5.0,8.0,26.0,4.0,,0.10606060606060606,0.004,0.032490974729241874,0.13025210084033614,0.12285714285714286,0.15079365079365079,0.07421875,0.6341463414634146,,,,,,,1.0,,,,,2.0,1.0,,,,,,3.0,1.0,2.0,,,,,,,,,
1800,1610612748,Damon Jones,Damon Jones,1800,MIA,154594.0,2577,446.0,4953,4938,1929.0,1595,9891,62.0,132.0,417.0,106.0,205.0,520.0,955.0,5172,94.0,417.0,303.0,47.0,350.0,37.0,105.0,747.0,169.0,217.0,231.0,42.0,121.0,1929.0,0.44339622641509435,0.44339622641509435,0.5170731707317073,0.6117241379310345,0.6222076215505913,0.7172413793103448,15.296844357282938,0.08890057864281957,0.08935993349958438,0.1108433734939759,0.1820689655172414,0.4696969696969697,0.4732824427480916,0.4032258064516129,0.5751724137931035,0.7917241379310345,0.5230682068965518,13.023414634146345,24.76788461538461,0.3894609327680194,555.0,54.0,6.0,19.0,68.0,73.0,54.0,419.0,148.0,5.0,46.0,2.0,14.0,44.0,34.0,86.0,30.0,419.0,0.6376146788990825,0.011976047904191617,0.003289473684210526,0.09108910891089109,0.005876591576885406,0.004640371229698376,0.0052173913043478265,0.08131487889273356,0.08290155440414508,0.11764705882352941,0.07448275862068965,0.02620689655172414,0.3157894736842105,0.3333333333333333,0.3333333333333333,0.5108328231292516,0.4387434554973822,177.0,175.0,225.0,43.0,221.0,118.0,534.0,177.0,10.0,50.0,10.0,71.0,13.0,98.0,34.0,28.0,0.7911111111111111,0.4326923076923077,0.4326923076923077,0.589041095890411,0.6207482993197279,0.7244897959183674,0.4244604316546763,0.42961165048543687,0.7457627118644068,0.5952380952380952,0.4244604316546763,38.0,103.0,58.0,27.0,4.0,,0.7037037037037037,0.7450980392156863,0.5263157894736842,0.14206896551724138,13.0,,5.0,1.0,5.0,,0.060851926977687626,8.0,0.012311901504787962,0.037914691943127965,1.0,48.0,12.0,5.0,0.024390243902439025,0.05555555555555555,,0.46601941747572817,0.46601941747572817,0.9583333333333334,0.016666666666666666,0.496827027027027,1.0,15.0,22.0,7.0,64.0,0.5833333333333334,0.5166666666666667,0.5163934426229508,1.0,,0.07482993197278912,0.6818181818181818,0.06701570680628273,False,11.0,23.0,46.0,48.0,2.0,93.0,,7.0,2.0,6.0,1.0,2.0,2.0,,,4.0,,2.0,2.0,0.42081447963800905,0.05263157894736842,0.007575757575757576,0.006993006993006993,0.013409961685823755,0.005115089514066497,0.03816793893129771,0.015957446808510637,0.4,0.18333333333333332,0.1564625850340136,0.5,37.0,0.6166666666666667,1.0,,10.0,70.0,16.0,141.0,2.0,12.0,0.3333333333333333,0.2702702702702703,1.0,0.4,,,3.0,,6.0,5.0,1.0,1.0,0.009615384615384616,0.011990407673860911,0.5454545454545454,0.6666666666666666,0.0019230769230769232
224,1610612748,Eddie Jones,Eddie Jones,224,MIA,170240.0,2837,489.0,5402,5380,1877.0,1494,10782,61.0,163.0,258.0,209.0,438.0,382.0,1018.0,5528,286.0,257.0,171.0,41.0,212.0,28.0,56.0,465.0,270.0,367.0,405.0,107.0,251.0,1877.0,0.6842105263157895,0.7044334975369458,0.4771689497716895,0.5146341463414634,0.5509413067552602,0.4658536585365854,16.372549019607842,0.12610929472209248,0.12714392244593586,0.1481103166496425,0.19878048780487806,0.37423312883435583,0.37423312883435583,0.7377049180327869,0.3146341463414634,0.6939024390243902,0.5149855745721272,8.992922374429224,24.564136125654453,0.34746390225842283,617.0,187.0,34.0,88.0,174.0,147.0,78.0,377.0,88.0,26.0,71.0,26.0,38.0,86.0,54.0,216.0,30.0,377.0,0.5519287833827893,0.1511627906976744,0.015366430260047281,0.13123844731977818,0.01511783014673188,0.01652892561983471,0.0220125786163522,0.12540192926045016,0.1497584541062802,0.07086614173228346,0.2280487804878049,0.1073170731707317,0.38636363636363635,0.40963855421686746,0.4117647058823529,0.5079785958904109,0.3703339882121807,97.0,112.0,142.0,70.0,147.0,132.0,423.0,97.0,13.0,27.0,32.0,56.0,13.0,99.0,36.0,40.0,0.9929577464788732,0.3717277486910995,0.37270341207349084,0.47619047619047616,0.5085034013605442,0.5656565656565656,0.375968992248062,0.377431906614786,1.0,0.38095238095238093,0.377431906614786,114.0,124.0,43.0,43.0,4.0,1.0,0.6096256684491979,0.6745562130177515,0.7368421052631579,0.15121951219512195,13.0,12.0,31.0,24.0,38.0,,0.08703703703703704,72.0,0.0859106529209622,0.147239263803681,18.0,45.0,40.0,23.0,0.05251141552511415,0.0962566844919786,0.006993006993006993,0.3629032258064516,0.3629032258064516,0.9777777777777777,0.27692307692307694,0.506240425531915,7.0,41.0,67.0,14.0,63.0,0.35,0.4,0.43478260869565216,0.3888888888888889,0.2857142857142857,0.22789115646258504,0.6119402985074627,0.0618860510805501,False,11.0,12.0,35.0,25.0,11.0,53.0,12.0,8.0,4.0,6.0,6.0,8.0,21.0,7.0,2.0,6.0,1.0,18.0,2.0,0.36054421768707484,0.056818181818181816,,0.013201320132013201,0.01436265709156194,0.016826923076923076,0.0070921985815602835,0.013761467889908258,0.47368421052631576,0.16923076923076924,0.11904761904761904,0.34285714285714286,14.0,0.2153846153846154,,5.0,3.0,41.0,8.0,3.0,2.0,26.0,0.32,0.21428571428571427,1.0,0.36607142857142855,,1.0,6.0,,5.0,1.0,1.0,3.0,0.002617801047120419,0.003875968992248062,0.45454545454545453,1.0,0.0078125
297,1610612748,Alonzo Mourning,Alonzo Mourning,297,MIA,14231.0,237,-5.0,449,444,182.0,179,893,2.0,8.0,,32.0,62.0,,94.0,438,38.0,,4.0,,4.0,,,8.0,31.0,48.0,70.0,14.0,31.0,182.0,0.59375,0.7037037037037037,0.5161290322580645,0.5161290322580645,0.5465116279069767,,18.631178707224336,0.16756756756756758,0.16521739130434782,0.19117647058823528,0.12903225806451613,0.25,0.25,1.0,,0.532258064516129,0.4662209677419356,4.9225806451612915,,0.4053452115812918,64.0,33.0,9.0,21.0,30.0,25.0,16.0,38.0,3.0,17.0,7.0,10.0,22.0,3.0,3.0,51.0,5.0,38.0,0.5135135135135135,0.5555555555555556,0.11258278145695365,0.15555555555555556,0.10344827586206896,0.09375,0.09090909090909091,0.20512820512820512,0.16666666666666666,0.1111111111111111,0.532258064516129,0.3387096774193548,0.42857142857142855,0.47368421052631576,0.3333333333333333,0.4415039999999999,0.40425531914893614,,,,11.0,,26.0,,,,1.0,,4.0,4.0,12.0,6.0,6.0,,,,0.44,0.44,0.3333333333333333,,,,,,21.0,,,8.0,,5.0,0.6363636363636364,0.6774193548387096,0.6666666666666666,,3.0,3.0,33.0,27.0,33.0,2.0,0.1282051282051282,22.0,0.2716049382716049,0.2716049382716049,10.0,,14.0,4.0,0.06451612903225806,0.06060606060606061,0.1509433962264151,,,,0.7142857142857143,0.4789583333333334,6.0,8.0,14.0,9.0,24.0,0.6428571428571429,0.6428571428571429,0.6,0.6,0.16666666666666666,0.56,0.5714285714285714,0.2553191489361702,False,,,,,6.0,,10.0,4.0,1.0,4.0,3.0,3.0,3.0,,,,6.0,20.0,3.0,,0.09523809523809523,,0.04,0.07692307692307693,0.08108108108108109,0.06666666666666667,0.16666666666666666,0.6060606060606061,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
406,1610612748,Shaquille O'Neal,Shaquille O'Neal,406,MIA,149866.0,2498,472.0,4750,4727,1592.0,1220,9477,,3.0,,658.0,1095.0,,1669.0,4910,698.0,,131.0,69.0,200.0,63.0,26.0,469.0,354.0,507.0,760.0,149.0,262.0,1592.0,0.5303951367781155,0.6243291592128801,0.6009132420091324,0.6009132420091324,0.5819386331938633,,30.42992741485204,0.18543740178103718,0.1943744752308984,0.20224719101123595,0.0027397260273972603,,,,,0.5917808219178082,0.48971059360730596,3.2630136986301363,,0.3351578947368421,531.0,648.0,184.0,444.0,353.0,304.0,162.0,534.0,102.0,200.0,109.0,44.0,253.0,36.0,21.0,765.0,99.0,534.0,0.5842450765864332,0.3076923076923077,0.13679890560875513,0.23044397463002114,0.12950391644908615,0.10460251046025104,0.12473118279569892,0.1903914590747331,0.2103825136612022,0.29906542056074764,0.5917808219178082,0.4054794520547945,0.4144144144144144,0.423963133640553,0.41847826086956524,0.5014358552631579,0.3199520671060515,,,,186.0,,618.0,,,6.0,3.0,15.0,87.0,37.0,203.0,53.0,18.0,,,,0.6118421052631579,0.6118421052631579,0.42857142857142855,,,,,,474.0,,50.0,116.0,7.0,16.0,0.7314814814814815,0.7770491803278688,0.5738396624472574,,8.0,34.0,171.0,98.0,171.0,29.0,0.14660831509846828,331.0,0.24794007490636705,0.24794007490636705,156.0,,186.0,48.0,0.043835616438356165,0.05864197530864197,0.17726396917148363,,,,0.8387096774193549,0.5279170886075949,122.0,141.0,188.0,135.0,331.0,0.7258064516129032,0.7258064516129032,0.6782786885245902,0.782051282051282,0.13934426229508196,0.618421052631579,0.75,0.1983223487118035,False,,,,,61.0,,198.0,48.0,5.0,52.0,14.0,39.0,91.0,,,9.0,64.0,102.0,24.0,,0.02252252252252252,,0.016286644951140065,0.10596026490066225,0.09523809523809523,0.13675213675213677,0.13402061855670103,0.5964912280701754,,,,,,,,,,,,21.0,,,,,,,,5.0,5.0,,,,,,,,,
