EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Arc3FGA,FG2M,FG2A,FG3A,FtPoints,Points,OpponentPoints,PenaltyFG2M,PenaltyFG2A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,NonHeaveArc3FGA,TwoPtAssists,ThreePtAssists,Assists,Corner3Assists,ShortMidRangeAssists,AssistPoints,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,Rebounds,LiveBallTurnovers,DeadBallTurnovers,LostBallTurnovers,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Offensive Fouls,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,PenaltyFg2Pct,EfgPct,PenaltyEfgPct,TsPct,PenaltyTsPct,FG3APct,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefCorner3ReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,Arc3Frequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,AtRimFG3AFrequency,ShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,SecondChanceAtRimFGM,SecondChanceAtRimFGA,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PtsPutbacks,Arc3Assists,AtRimAssists,OffThreePtRebounds,OffRebounds,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,OffThreePtReboundPct,OffFGReboundPct,OffArc3ReboundPct,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceShotQualityAvg,SecondChancePointsPct,Corner3FGM,Corner3FGA,PenaltyCorner3FGA,Arc3FGM,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG3M,SecondChanceFG3M,SecondChanceFG3A,PenaltyFG3M,PenaltyFG3A,PtsAssisted3s,PtsUnassisted3s,NonHeaveArc3FGM,Fg2aBlocked,LongMidRangeAssists,OffTwoPtRebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,BadPassTurnovers,NonShootingPenaltyNonTakeFouls,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,FG2APctBlocked,ShortMidRangePctBlocked,OffTwoPtReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffCorner3ReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,SelfORebPct,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Frequency,PenaltyArc3Frequency,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,ShortMidRangeFGM,BadPassOutOfBoundsTurnovers,AtRimPctBlocked,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LostBallOutOfBoundsTurnovers,Travels,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,DefensiveGoaltends,Defensive 3 Seconds Violations,LongMidRangePctBlocked,OffAtRimReboundPct,BlocksRecoveredPct,ShortMidRangePctAssisted,LongMidRangePctAssisted,PenaltyCorner3FGM,StepOutOfBoundsTurnovers,PenaltyCorner3Accuracy,SecondChanceCorner3FGM,SecondChanceCorner3FGA,HeaveAttempts,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,3SecondViolations,on,SecondChanceFtPoints,Fg3aBlocked,FTOffRebounds,Clear Path Fouls,Loose Ball Fouls,Technical Free Throw Trips,Blocked3s,BlockedArc3,BlockedLongMidRange,FG3APctBlocked,Corner3PctBlocked,Arc3PctBlocked,OffFTReboundPct,SecondChanceAtRimPctAssisted,OffensiveGoaltends,BlockedCorner3,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,3pt And 1 Free Throw Trips,FoulsDrawn,Offensive Fouls Drawn
1506,1610612754,Austin Croshere,Austin Croshere,1506,IND,3087.0,51,-53,102,105,44,39,9.0,207,5.0,7.0,2.0,2.0,1.0,1.0,2.0,2.0,6.0,10.0,2.0,10.0,22.0,142,3.0,3.0,2.0,8.0,2.0,10.0,2.0,1.0,2.0,3.0,2.0,1.0,8.0,1.0,5.0,2.0,8.0,8.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,11.0,1.0,5.0,1.0,8.0,44,0.16666666666666666,0.16666666666666666,0.6,1.0,0.5,1.0,0.6470588235294118,1.0,0.16666666666666666,16.8141592920354,0.5,0.6666666666666666,0.1724137931034483,0.1,0.15384615384615385,0.23076923076923078,0.5,0.2,0.5833333333333334,0.7142857142857143,0.7142857142857143,0.2,0.08333333333333333,0.16666666666666666,0.5,0.5,0.16666666666666666,0.6666666666666666,1.0,0.75,0.5150833333333333,0.5503666666666667,0.3125,0.35714285714285715,0.36363636363636365,4.5600000000000005,25.049999999999997,0.43137254901960786,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,
1533,1610612754,Anthony Johnson,Anthony Johnson,1533,IND,1346.0,22,-21,41,41,24,24,5.0,82,3.0,3.0,2.0,2.0,3.0,1.0,1.0,,4.0,7.0,,3.0,11.0,62,2.0,3.0,2.0,6.0,2.0,6.0,,1.0,1.0,2.0,,,5.0,1.0,,,1.0,3.0,,,,,,,2.0,3.0,,4.0,,1.0,1.0,6.0,24,0.25,0.3333333333333333,0.5714285714285714,0.6666666666666666,0.5714285714285714,0.6666666666666666,0.6111111111111112,0.75,,18.75,,,,0.16666666666666666,0.058823529411764705,,,0.25,0.42857142857142855,1.0,1.0,0.3333333333333333,0.42857142857142855,0.14285714285714285,1.0,1.0,,0.6666666666666666,1.0,0.42857142857142855,0.4443857142857142,0.5571,0.125,0.125,0.5454545454545454,8.17142857142857,,0.5853658536585366,2.0,2.0,2.0,3.0,4.0,2.0,1.0,1.0,2.0,2.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.4,0.09523809523809523,0.4,0.6666666666666666,1.0,0.2018,0.36363636363636365,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,
2109,1610612754,Eddie Gill,Eddie Gill,2109,IND,5756.0,96,-32,186,183,118,89,16.0,369,3.0,4.0,3.0,4.0,4.0,3.0,6.0,6.0,6.0,14.0,8.0,6.0,27.0,194,5.0,10.0,3.0,16.0,,12.0,6.0,8.0,2.0,10.0,2.0,1.0,22.0,3.0,4.0,,7.0,10.0,8.0,1.0,3.0,9.0,,3.0,1.0,8.0,1.0,7.0,1.0,4.0,,16.0,118,,,0.42857142857142855,0.5,0.4772727272727273,0.40625,0.54,0.47058823529411764,0.36363636363636365,16.91542288557214,0.8888888888888888,,0.06060606060606061,0.2,0.08641975308641975,,0.2727272727272727,0.14285714285714285,0.18181818181818182,0.75,0.75,,0.18181818181818182,0.2727272727272727,0.5,0.5,0.2727272727272727,0.25,0.75,0.5454545454545454,0.4666,0.4857968749999999,0.16,0.23529411764705882,0.5925925925925926,9.864285714285714,24.725,0.6344086021505376,2.0,2.0,2.0,2.0,7.0,2.0,,3.0,1.0,3.0,1.0,1.1666666666666667,1.1666666666666667,0.045454545454545456,0.043478260869565216,,0.6666666666666666,1.0,0.55355,0.25925925925925924,1.0,2.0,1.0,2.0,1.0,1.0,1.0,5.0,3.0,1.0,1.0,1.0,6.0,6.0,3.0,2.0,1.0,4.0,2.0,1.0,3.0,1.0,2.0,5.0,2.0,0.6666666666666666,0.375,1.0,0.16666666666666666,0.375,0.07142857142857142,0.25,0.0425531914893617,0.06666666666666667,0.05555555555555555,0.3333333333333333,0.034482758620689655,0.25,0.08333333333333333,0.09090909090909091,0.5,0.5,1.0,0.3333333333333333,0.3333333333333333,0.5,0.3333333333333333,1.0,1.0,0.0625,0.3125,0.2,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,
2224,1610612754,Jamaal Tinsley,Jamaal Tinsley,2224,IND,1928.0,32,-33,64,66,20,22,9.0,130,4.0,7.0,1.0,2.0,8.0,1.0,3.0,2.0,10.0,18.0,3.0,5.0,25.0,94,5.0,7.0,3.0,13.0,2.0,18.0,2.0,4.0,2.0,6.0,2.0,,14.0,1.0,1.0,,2.0,3.0,2.0,3.0,1.0,5.0,,1.0,,2.0,,8.0,,4.0,,13.0,20,0.1,0.1,0.5555555555555556,0.7142857142857143,0.47619047619047616,0.625,0.5,0.65,0.14285714285714285,40.0,0.4,,0.08333333333333333,0.1,0.09090909090909091,0.14285714285714285,,0.25,0.3333333333333333,0.5714285714285714,0.6666666666666666,0.25,0.38095238095238093,0.14285714285714285,0.3333333333333333,0.3333333333333333,0.09523809523809523,0.25,0.5,0.47619047619047616,0.49363333333333337,0.46125,0.16,0.18181818181818182,0.52,6.883333333333334,24.900000000000002,0.3125,,,,,,,,4.0,,1.0,,,,,0.03333333333333333,,,,,,,1.0,,,,,,1.0,,,,,1.0,,,,1.0,,1.0,,2.0,1.0,1.0,1.0,,,,,,,0.05555555555555555,,0.043478260869565216,0.1111111111111111,,,,,,0.047619047619047616,,,,,,,,,,,0.125,,,5.0,3.0,0.14285714285714285,0.625,0.625,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,
2823,1610612754,John Edwards,John Edwards,2823,IND,7999.0,133,-70,255,254,132,104,25.0,509,5.0,9.0,1.0,4.0,16.0,1.0,5.0,,11.0,30.0,,7.0,29.0,291,4.0,18.0,7.0,15.0,10.0,12.0,,2.0,1.0,3.0,,,7.0,2.0,7.0,2.0,11.0,19.0,5.0,3.0,4.0,8.0,,3.0,8.0,12.0,1.0,14.0,,4.0,3.0,15.0,132,0.45454545454545453,0.5555555555555556,0.36666666666666664,0.2222222222222222,0.36666666666666664,0.2222222222222222,0.3918918918918919,0.3125,,16.01423487544484,0.625,0.18181818181818182,0.08333333333333333,0.08,0.08256880733944955,0.02857142857142857,0.23076923076923078,,0.3,0.5555555555555556,0.5555555555555556,0.4,0.5333333333333333,0.16666666666666666,0.2,0.25,,0.2222222222222222,0.25,0.3,0.41730000000000006,0.39854999999999996,0.11764705882352941,0.11764705882352941,0.5172413793103449,6.969999999999999,,0.5176470588235295,2.0,5.0,2.0,6.0,4.0,4.0,1.0,1.0,2.0,8.0,0.3333333333333333,0.3333333333333333,0.2857142857142857,0.06451612903225806,0.0761904761904762,0.07407407407407407,0.8333333333333334,0.4,0.48,0.13793103448275862,,,,,,,,,,,,,,,,,2.0,1.0,6.0,2.0,3.0,3.0,,1.0,1.0,,,,,,0.06666666666666667,0.0625,0.08108108108108109,0.11538461538461539,0.04,,0.08333333333333333,0.13333333333333333,0.11764705882352941,,,,,,,,,,,,,,,5.0,,,0.3125,0.3333333333333333,1.0,1.0,4.0,1.0,3.0,4.0,2.0,1.0,1.0,0.2,0.08695652173913043,0.5,0.4,1.0,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,
2592,1610612754,James Jones,James Jones,2592,IND,6389.0,106,-59,204,204,106,78,19.0,408,1.0,3.0,1.0,2.0,3.0,1.0,6.0,10.0,4.0,12.0,16.0,3.0,29.0,230,3.0,5.0,3.0,15.0,4.0,4.0,10.0,3.0,2.0,5.0,,,12.0,2.0,11.0,1.0,14.0,18.0,3.0,1.0,2.0,4.0,1.0,2.0,5.0,6.0,,6.0,,2.0,1.0,15.0,106,0.5,0.5,0.3333333333333333,0.6,0.4642857142857143,0.5454545454545454,0.46774193548387094,0.5769230769230769,0.5714285714285714,15.624999999999998,0.75,0.1,0.1506849315068493,0.1111111111111111,0.14285714285714285,0.1,,0.14285714285714285,0.10714285714285714,0.3333333333333333,0.5,1.0,0.10714285714285714,0.21428571428571427,0.16666666666666666,0.16666666666666666,0.35714285714285715,0.18181818181818182,0.5,0.6785714285714286,0.47941428571428574,0.4630454545454546,0.06666666666666667,0.14285714285714285,0.5172413793103449,12.050000000000002,24.625000000000004,0.5196078431372549,,1.0,,1.0,3.0,,2.0,2.0,1.0,4.0,,0.375,0.3,0.041666666666666664,0.047058823529411764,0.05,0.25,,0.57585,0.10344827586206896,4.0,6.0,2.0,2.0,1.0,3.0,1.0,4.0,6.0,1.0,3.0,2.0,6.0,12.0,6.0,2.0,1.0,1.0,3.0,1.0,4.0,3.0,1.0,1.0,1.0,0.6666666666666666,0.375,0.3333333333333333,0.3333333333333333,0.375,0.08333333333333333,,0.04918032786885246,0.047619047619047616,,,0.26666666666666666,0.09090909090909091,0.058823529411764705,0.21428571428571427,0.6666666666666666,0.6666666666666666,1.0,0.2,0.2,,0.75,0.3333333333333333,,0.18181818181818182,0.36363636363636365,0.25,0.2,2.0,,0.3333333333333333,0.6666666666666666,0.6666666666666666,,,1.0,1.0,,1.0,,,,,0.09523809523809523,,,1.0,1.0,1.0,0.5,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,
2410,1610612754,Fred Jones,Fred Jones,2410,IND,5104.0,85,-49,160,158,53,49,16.0,318,4.0,9.0,1.0,3.0,2.0,2.0,6.0,12.0,7.0,17.0,13.0,,26.0,176,3.0,6.0,,6.0,2.0,12.0,11.0,2.0,1.0,3.0,1.0,1.0,7.0,2.0,8.0,,10.0,10.0,6.0,2.0,1.0,8.0,,2.0,4.0,6.0,1.0,,,,,6.0,53,0.14285714285714285,0.14285714285714285,0.4117647058823529,0.5,0.43333333333333335,0.2727272727272727,0.43333333333333335,0.2727272727272727,0.43333333333333335,21.468926553672315,0.75,,0.16,0.125,0.15151515151515152,0.0625,0.3333333333333333,,0.3,0.4444444444444444,0.5,0.25,0.06666666666666667,0.2,0.3333333333333333,0.3333333333333333,0.4,0.2727272727272727,0.3333333333333333,0.7333333333333333,0.47403448275862076,0.40556000000000003,,,0.23076923076923078,8.841176470588234,27.246153846153845,0.33125,,,,,3.0,,,1.0,,,,1.5,1.5,,,,,,0.7032,0.11538461538461539,1.0,1.0,,3.0,,,,5.0,4.0,1.0,1.0,,5.0,12.0,,3.0,1.0,,,,3.0,3.0,,5.0,1.0,1.0,0.3076923076923077,1.0,,0.3333333333333333,0.058823529411764705,,,,,,0.16,0.18181818181818182,,0.03333333333333333,1.0,1.0,1.0,0.25,0.25,1.0,,,,,0.45454545454545453,,0.2727272727272727,1.0,,0.1111111111111111,0.5,0.5,,1.0,3.0,3.0,,3.0,1.0,,,,,0.3333333333333333,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,,True,,,,,,,,,,,,,,,,,,,,,
1536,1610612754,Stephen Jackson,Stephen Jackson,1536,IND,857.0,14,-10,26,28,23,12,3.0,54,1.0,2.0,1.0,2.0,1.0,,,1.0,2.0,3.0,2.0,,7.0,31,2.0,3.0,,7.0,,4.0,1.0,,,,,,,,1.0,1.0,2.0,2.0,1.0,,1.0,1.0,,1.0,1.0,1.0,,,,,,7.0,23,,,0.6666666666666666,0.6666666666666666,0.7,0.7,0.7,0.7,0.4,20.689655172413794,1.0,0.3333333333333333,0.09090909090909091,,0.07692307692307693,,1.0,,0.4,0.5,0.5,,0.2,,,,0.2,0.4,0.5,0.8,0.58331,0.58331,,,1.0,3.933333333333333,24.15,0.8846153846153846,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,1.0,1.0,,,1.0,2.0,3.0,,,,,,,1.0,1.0,,,,1.0,0.5,,0.5,0.5,,,,,,,,,,0.2,1.0,1.0,1.0,,,,,,,0.2,0.2,,,1.0,,,1.0,1.0,,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,
1902,1610612754,Jeff Foster,Jeff Foster,1902,IND,207.0,3,2,6,6,5,6,,12,,,,,,,,,,,,,,9,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,5,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.8333333333333334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,
2758,1610612754,David Harrison,David Harrison,2758,IND,2066.0,34,2,61,61,34,24,6.0,122,5.0,8.0,4.0,5.0,4.0,1.0,1.0,,9.0,13.0,,2.0,20.0,54,5.0,6.0,1.0,11.0,12.0,6.0,,2.0,,2.0,,,4.0,,4.0,,4.0,6.0,,1.0,,1.0,,,1.0,3.0,,4.0,,1.0,1.0,11.0,34,0.6666666666666666,0.75,0.6923076923076923,0.8333333333333334,0.6923076923076923,0.8333333333333334,0.6666666666666666,0.7857142857142857,,23.88059701492537,,,0.14285714285714285,,0.11428571428571428,0.1,,,0.6153846153846154,0.625,0.8333333333333334,0.8,0.3076923076923077,0.07692307692307693,1.0,1.0,,0.8333333333333334,0.8,0.6153846153846154,0.5165230769230769,0.6204,0.07142857142857142,0.07142857142857142,0.55,3.5,,0.5573770491803278,1.0,2.0,2.0,3.0,4.0,2.0,,1.0,,2.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,,0.08,,0.6666666666666666,0.5,0.4721,0.2,,,,,,,,,,,,,,,,,2.0,1.0,2.0,,,,,,1.0,,,,,,0.15384615384615385,,0.125,,,,0.23076923076923078,,,,,,,,,,,,,,,,,3.0,,0.25,0.75,0.75,,,2.0,2.0,,2.0,1.0,,,,0.2222222222222222,0.5,0.3333333333333333,1.0,,,,,,,,,,1.0,True,,,,,,,,,,,,,,,,,,,,,
