EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsPutbacks,HeaveAttempts,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallTurnovers,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,Offensive Fouls,FTA,2pt And 1 Free Throw Trips,Technical Free Throw Trips,TwoPtShootingFoulsDrawn,ThreePtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,Defensive 3 Seconds Violations,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,SecondChanceArc3Frequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,ThreePtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,PenaltyCorner3FGM,PenaltyCorner3FGA,SecondChanceArc3FGM,SecondChanceFG3M,PtsUnassisted3s,HeaveMakes,FTOffRebounds,BadPassOutOfBoundsTurnovers,LostBallOutOfBoundsTurnovers,Travels,SecondChanceTurnovers,3pt And 1 Free Throw Trips,BlockedLongMidRange,DefensiveGoaltends,3SecondViolations,SecondChanceFg3Pct,LongMidRangePctBlocked,OffFTReboundPct,OffCorner3ReboundPct,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,SecondChanceCorner3FGM,Fg3aBlocked,StepOutOfBoundsTurnovers,Blocked3s,BlockedArc3,FG3APctBlocked,Arc3PctBlocked,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,BlockedCorner3,OffensiveGoaltends,Corner3PctBlocked,on
1496,1610612742,Keith Van Horn,Keith Van Horn,1496,DAL,19697.0,328,76,631,632,260,270,72.0,1263,43.0,57.0,12.0,13.0,15.0,18.0,11.0,29.0,7.0,22.0,2.0,7.0,1.0,6.0,25.0,1.0,2.0,11.0,61.0,108.0,8.0,32.0,31.0,177.0,646,13.0,16.0,2.0,6.0,32.0,21.0,38.0,2.0,11.0,15.0,63.0,48.0,74.0,24.0,20.0,1.0,24.0,6.0,8.0,11.0,6.0,17.0,5.0,1.0,6.0,4.0,1.0,40.0,2.0,14.0,8.0,31.0,9.0,48.0,16.0,64.0,2.0,9.0,8.0,1.0,6.0,5.0,6.0,1.0,12.0,2.0,29.0,54,1.0,6.0,41.0,3.0,1.0,17.0,1.0,3.0,6.0,4.0,2.0,6.0,3.0,1.0,63.0,260,8.0,0.39344262295081966,0.47058823529411764,1.0,0.25,0.18181818181818182,0.25806451612903225,0.5648148148148148,0.8125,0.5526315789473685,0.5214285714285715,0.7222222222222222,0.4897959183673469,0.5569620253164557,0.7619047619047619,0.5344827586206896,0.22857142857142856,0.07407407407407407,0.05263157894736842,0.1724137931034483,23.943661971830988,0.5,0.3103448275862069,0.14903846153846154,0.06334841628959276,0.11764705882352941,0.02666666666666667,0.14130434782608695,0.05405405405405406,0.16666666666666666,0.024691358024691357,0.025,0.03636363636363636,0.11267605633802817,0.16923076923076924,0.16666666666666666,0.10909090909090909,0.15384615384615385,0.03389830508474576,0.5,0.40714285714285714,0.7543859649122807,0.7962962962962963,0.37209302325581395,0.20714285714285716,0.3793103448275862,0.4583333333333333,0.2727272727272727,0.15714285714285714,0.3181818181818182,0.3181818181818182,0.7142857142857143,0.05,0.2857142857142857,0.2857142857142857,1.0,0.17857142857142858,0.24,0.24,1.0,0.7222222222222222,0.9230769230769231,0.08333333333333333,0.05555555555555555,0.05555555555555555,0.3673469387755102,0.8333333333333334,0.22448979591836735,0.18181818181818182,0.6357142857142857,0.25,0.504138489208633,0.5027733333333333,0.49031874999999997,0.11612903225806452,0.13934426229508196,0.030303030303030304,0.1807909604519774,0.3559322033898305,6.0546296296296305,25.434375,0.4120443740095087,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
1717,1610612742,Dirk Nowitzki,Dirk Nowitzki,1717,DAL,118867.0,1981,407,3846,3814,1097,1040,475.0,7660,111.0,187.0,15.0,30.0,36.0,62.0,57.0,128.0,210.0,486.0,2.0,10.0,,55.0,132.0,13.0,13.0,41.0,378.0,801.0,57.0,142.0,373.0,1300.0,3965,41.0,87.0,13.0,18.0,127.0,97.0,201.0,14.0,43.0,158.0,394.0,388.0,368.0,135.0,24.0,2.0,129.0,54.0,40.0,133.0,41.0,174.0,25.0,16.0,76.0,20.0,37.0,389.0,14.0,37.0,73.0,308.0,57.0,438.0,53.0,491.0,6.0,55.0,35.0,20.0,69.0,49.0,37.0,20.0,106.0,25.0,82.0,140,5.0,14.0,432.0,37.0,5.0,184.0,4.0,44.0,88.0,63.0,22.0,88.0,42.0,5.0,394.0,1097,19.0,0.5132275132275133,0.5300546448087432,0.7894736842105263,0.4014084507042254,0.32558139534883723,0.4,0.47191011235955055,0.47126436781609193,0.48258706467661694,0.49151643690349944,0.545,0.48360655737704916,0.5699823943661971,0.5825688073394495,0.599388379204893,0.15058324496288442,0.049937578027465665,0.13368983957219252,0.0625,28.362639872116922,0.6509433962264151,0.4634146341463415,0.20505992010652463,0.02718589272593681,0.17590361445783131,0.03608247422680412,0.19874804381846636,0.029159519725557463,0.031007751937984496,0.024096385542168676,0.0264797507788162,0.041379310344827586,0.17835671342685372,0.24489795918367346,0.19750889679715303,0.18688524590163935,0.14545454545454545,0.01293103448275862,0.4772727272727273,0.19830328738069988,0.5935828877005348,0.6851851851851852,0.44144144144144143,0.1357370095440085,0.4453125,0.475,0.3157894736842105,0.5153764581124072,0.43209876543209874,0.4384133611691023,0.6047619047619047,0.010604453870625663,0.2,0.2,1.0,0.13997879109225875,0.4166666666666667,0.4166666666666667,0.7818181818181819,0.3,0.5,0.26666666666666666,,0.13,0.2540983606557377,0.5806451612903226,0.1680327868852459,0.3170731707317073,0.3488865323435843,0.4186046511627907,0.4556256382978723,0.4591074074074074,0.4600014462809919,0.17216117216117216,0.1940928270042194,0.027777777777777776,0.09769230769230769,0.3030769230769231,12.309612983770284,25.660563380281687,0.28523140925637025,1.0,2.0,9.0,9.0,36.0,1.0,2.0,15.0,4.0,1.0,14.0,2.0,3.0,1.0,1.0,0.6923076923076923,0.01440329218106996,0.0196078431372549,0.02040816326530612,0.6923076923076923,0.8888888888888888,0.00819672131147541,0.5,,,,,,,,,,,,,True
1891,1610612742,Jason Terry,Jason Terry,1891,DAL,92892.0,1548,311,2999,2988,731,772,365.0,5987,65.0,111.0,,1.0,14.0,23.0,43.0,91.0,69.0,128.0,19.0,38.0,6.0,46.0,108.0,9.0,14.0,46.0,177.0,330.0,65.0,146.0,90.0,639.0,3156,5.0,11.0,15.0,4.0,41.0,44.0,70.0,20.0,59.0,44.0,192.0,74.0,280.0,150.0,2.0,1.0,107.0,46.0,23.0,237.0,68.0,305.0,51.0,17.0,107.0,30.0,100.0,678.0,7.0,19.0,16.0,70.0,5.0,91.0,27.0,118.0,10.0,69.0,51.0,18.0,65.0,49.0,34.0,16.0,99.0,21.0,38.0,120,2.0,10.0,104.0,9.0,7.0,36.0,,17.0,6.0,4.0,,8.0,5.0,1.0,192.0,731,20.0,0.20903954802259886,0.21022727272727273,0.7692307692307693,0.4452054794520548,0.3389830508474576,0.4482758620689655,0.5363636363636364,0.45454545454545453,0.6285714285714286,0.5766806722689075,0.7115384615384616,0.5736434108527132,0.6086538461538461,0.7321428571428571,0.625,0.3067226890756303,0.0696969696969697,0.11711711711711711,0.0989010989010989,18.163145539906104,0.6565656565656566,0.05102040816326531,0.060240963855421686,0.017873941674506115,0.04833836858006042,0.023255813953488372,0.05760214333556597,0.01906158357771261,0.0165016501650165,0.0071174377224199285,0.025052192066805846,0.0228310502283105,0.0431266846361186,0.049132947976878616,0.08314606741573034,0.04780876494023904,0.05,0.04807692307692308,0.625,0.23319327731092437,0.5855855855855856,0.6632653061224489,0.12307692307692308,0.19117647058823528,0.4725274725274725,0.524390243902439,0.18604651162790697,0.2689075630252101,0.5390625,0.5433070866141733,0.30434782608695654,0.07983193277310924,0.5,0.5,1.0,0.226890756302521,0.42592592592592593,0.42990654205607476,0.6739130434782609,0.038461538461538464,,,0.23076923076923078,0.34615384615384615,0.17829457364341086,0.6086956521739131,0.35658914728682173,0.30434782608695654,0.5399159663865546,0.42990654205607476,0.49701042105263155,0.4992894736842105,0.4952636718750001,0.07157057654075547,0.10084033613445378,,0.06416275430359937,0.3004694835680751,9.376060606060605,24.641780821917806,0.24374791597199066,6.0,13.0,6.0,9.0,45.0,,1.0,16.0,1.0,3.0,7.0,,2.0,,,0.6,0.0078125,0.012658227848101266,0.024390243902439025,0.6666666666666666,1.0,0.10077519379844961,0.46153846153846156,3.0,1.0,1.0,2.0,2.0,0.00684931506849315,0.009259259259259259,0.5,1.0,,,,True
2572,1610612742,Josh Howard,Josh Howard,2572,DAL,81495.0,1358,316,2638,2632,667,617,331.0,5270,126.0,194.0,36.0,53.0,30.0,43.0,47.0,97.0,41.0,109.0,5.0,16.0,,13.0,39.0,1.0,4.0,13.0,214.0,400.0,18.0,55.0,102.0,584.0,2736,52.0,76.0,1.0,12.0,116.0,41.0,71.0,5.0,16.0,40.0,137.0,228.0,200.0,54.0,68.0,1.0,38.0,13.0,30.0,50.0,19.0,69.0,14.0,5.0,12.0,11.0,27.0,157.0,16.0,78.0,55.0,113.0,10.0,178.0,97.0,275.0,17.0,65.0,49.0,16.0,35.0,28.0,34.0,7.0,69.0,14.0,66.0,134,6.0,11.0,136.0,18.0,,65.0,1.0,10.0,29.0,13.0,8.0,30.0,16.0,,137.0,667,12.0,0.5327102803738317,0.6333333333333333,1.0,0.32727272727272727,0.3125,0.3333333333333333,0.535,0.6842105263157895,0.5774647887323944,0.5296703296703297,0.6753246753246753,0.5574712643678161,0.5692007797270955,0.6904761904761905,0.6171171171171171,0.12087912087912088,0.075,0.10309278350515463,0.08247422680412371,19.34840425531915,0.5072463768115942,0.12195121951219512,0.10896817743490839,0.08423326133909287,0.18456375838926176,0.06374501992031872,0.1258426966292135,0.07986406117247238,0.09022556390977443,0.07983193277310924,0.08293838862559241,0.06315789473684211,0.07624633431085044,0.09933774834437085,0.1446700507614213,0.167420814479638,0.23376623376623376,0.08900523560209424,0.5333333333333333,0.42637362637362636,0.6494845360824743,0.7241379310344828,0.5158730158730159,0.21318681318681318,0.4845360824742268,0.5280898876404494,0.48936170212765956,0.23956043956043957,0.3761467889908257,0.38317757009345793,0.6341463414634146,0.035164835164835165,0.3125,0.3125,1.0,0.08571428571428572,0.3333333333333333,0.3333333333333333,1.0,0.6883116883116883,0.6792452830188679,0.16666666666666666,,0.012987012987012988,0.4942528735632184,0.6976744186046512,0.14942528735632185,0.3076923076923077,0.5472527472527473,0.34210526315789475,0.5133862334801764,0.5088179687500001,0.5307302325581397,0.1312127236580517,0.14541387024608501,0.017857142857142856,0.19863013698630136,0.2345890410958904,7.001749999999998,25.06545454545454,0.2528430629264594,1.0,3.0,,,,,3.0,6.0,4.0,8.0,6.0,,8.0,2.0,,,0.01834862385321101,0.04054054054054054,0.06557377049180328,,,0.034482758620689655,0.3333333333333333,,,1.0,1.0,,,,,,1.0,,,True
714,1610612742,Michael Finley,Michael Finley,714,DAL,141936.0,2366,376,4588,4578,1365,1320,571.0,9166,45.0,78.0,12.0,20.0,13.0,19.0,70.0,175.0,156.0,369.0,37.0,83.0,5.0,79.0,202.0,14.0,28.0,72.0,271.0,622.0,116.0,285.0,113.0,1003.0,4803,37.0,75.0,19.0,9.0,116.0,73.0,159.0,41.0,102.0,45.0,314.0,284.0,258.0,306.0,16.0,5.0,197.0,79.0,28.0,132.0,37.0,169.0,24.0,13.0,55.0,17.0,60.0,375.0,13.0,30.0,45.0,168.0,4.0,217.0,45.0,262.0,11.0,48.0,39.0,9.0,40.0,29.0,20.0,11.0,60.0,19.0,70.0,123,7.0,5.0,136.0,7.0,25.0,46.0,,13.0,17.0,13.0,4.0,18.0,9.0,,314.0,1365,9.0,0.5239852398523985,0.5399239543726235,0.8793103448275862,0.4070175438596491,0.4019607843137255,0.4142857142857143,0.43569131832797425,0.49333333333333335,0.4591194968553459,0.4906284454244763,0.5691489361702128,0.5153256704980843,0.513555787278415,0.5858585858585859,0.5440140845070423,0.31422271223814774,0.04501607717041801,0.15384615384615385,0.06285714285714286,19.472073450650345,0.6666666666666666,0.02631578947368421,0.09583571021106674,0.01850709438618137,0.08982035928143713,0.02850877192982456,0.09449866903283052,0.020702936928261917,0.03111111111111111,0.01647058823529412,0.012064343163538873,0.03812316715542522,0.08027923211169284,0.10815939278937381,0.0995405819295559,0.09358288770053476,0.07874015748031496,0.023305084745762712,0.5,0.08599779492833518,0.5769230769230769,0.6818181818181818,0.5333333333333333,0.19294377067254687,0.4,0.4268292682926829,0.2857142857142857,0.40683572216097025,0.42276422764227645,0.42857142857142855,0.6282051282051282,0.09151047409040794,0.4457831325301205,0.4457831325301205,1.0,0.2227122381477398,0.3910891089108911,0.39303482587064675,0.8227848101265823,0.2127659574468085,0.6,0.25,0.05319148936170213,0.14893617021276595,0.07279693486590039,0.6842105263157895,0.27586206896551724,0.3888888888888889,0.4002205071664829,0.4010152284263959,0.45676662971175175,0.4634398734177215,0.4506675781250002,0.048625792811839326,0.06959152798789713,,0.1156530408773679,0.31306081754735793,13.331672025723474,24.978596491228082,0.2975152571926766,13.0,30.0,9.0,11.0,42.0,,2.0,7.0,4.0,1.0,4.0,,,,,0.5789473684210527,0.013550135501355014,0.015503875968992248,,0.6428571428571429,1.0,0.11494252873563218,0.43333333333333335,2.0,1.0,,1.0,1.0,0.0035087719298245615,0.0049504950495049506,0.4,1.0,,1.0,,True
2605,1610612742,Marquis Daniels,Marquis Daniels,2605,DAL,26944.0,449,16,867,865,338,356,115.0,1732,39.0,65.0,7.0,13.0,13.0,22.0,24.0,51.0,8.0,31.0,1.0,3.0,,1.0,6.0,,,3.0,71.0,147.0,2.0,9.0,28.0,176.0,924,12.0,21.0,,1.0,25.0,24.0,49.0,,5.0,12.0,60.0,72.0,70.0,6.0,18.0,,6.0,1.0,17.0,30.0,10.0,40.0,6.0,4.0,15.0,5.0,10.0,90.0,8.0,19.0,4.0,34.0,1.0,39.0,27.0,66.0,4.0,29.0,24.0,5.0,21.0,16.0,16.0,5.0,37.0,13.0,15.0,42,2.0,6.0,37.0,7.0,,20.0,,2.0,4.0,2.0,2.0,4.0,4.0,1.0,60.0,338,5.0,0.5070422535211268,0.5806451612903226,1.0,0.2222222222222222,,0.2222222222222222,0.48299319727891155,0.5714285714285714,0.4897959183673469,0.47435897435897434,0.5714285714285714,0.4444444444444444,0.5146198830409356,0.5952380952380952,0.4838709677419355,0.057692307692307696,0.11564625850340136,0.13846153846153847,0.0784313725490196,20.73778664007976,0.5675675675675675,0.034482758620689655,0.11486486486486487,0.057750759878419454,0.04040404040404041,0.1038961038961039,0.09620253164556962,0.0665024630541872,0.05434782608695652,0.05102040816326531,0.06474820143884892,0.11290322580645161,0.054945054945054944,0.12371134020618557,0.1574074074074074,0.0547945205479452,,0.0625,1.0,0.4166666666666667,0.6,0.6964285714285714,0.5897435897435898,0.3269230769230769,0.47058823529411764,0.5106382978723404,0.3333333333333333,0.1987179487179487,0.25806451612903225,0.2962962962962963,0.625,0.019230769230769232,0.3333333333333333,0.3333333333333333,1.0,0.038461538461538464,0.16666666666666666,0.16666666666666666,1.0,0.6190476190476191,0.5384615384615384,0.14285714285714285,,,0.4074074074074074,0.5909090909090909,0.05555555555555555,,0.47435897435897434,0.16666666666666666,0.49228525641025644,0.4945833333333333,0.49087962962962955,0.11834319526627218,0.125,,0.14204545454545456,0.3409090909090909,6.6020408163265305,24.755555555555556,0.38985005767012687,,2.0,,,,,,2.0,7.0,1.0,5.0,,,1.0,,,0.12903225806451613,,0.06666666666666667,,,0.037037037037037035,,,,,,,,,,,,,,True
2734,1610612742,Devin Harris,Devin Harris,2734,DAL,32350.0,539,22,1073,1073,421,383,130.0,2146,31.0,52.0,,3.0,13.0,23.0,7.0,16.0,10.0,27.0,6.0,11.0,,18.0,43.0,4.0,7.0,14.0,48.0,95.0,24.0,54.0,35.0,203.0,1141,1.0,5.0,4.0,,8.0,17.0,37.0,8.0,18.0,17.0,75.0,26.0,70.0,54.0,,2.0,41.0,18.0,11.0,59.0,20.0,79.0,14.0,6.0,24.0,5.0,30.0,178.0,4.0,11.0,8.0,22.0,,30.0,15.0,45.0,3.0,35.0,28.0,7.0,24.0,18.0,22.0,6.0,46.0,19.0,19.0,59,,6.0,49.0,5.0,,19.0,,8.0,11.0,3.0,4.0,11.0,5.0,1.0,75.0,421,10.0,0.2708333333333333,0.2708333333333333,0.75,0.4444444444444444,0.4444444444444444,0.46153846153846156,0.5052631578947369,0.2,0.4594594594594595,0.5637583892617449,0.4444444444444444,0.5272727272727272,0.5935672514619883,0.4444444444444444,0.5681818181818182,0.3624161073825503,0.11578947368421053,0.1346153846153846,0.25,17.81609195402299,0.5217391304347826,,0.057441253263707574,0.030726256983240222,0.07207207207207207,0.03669724770642202,0.06072874493927125,0.032119914346895075,0.030303030303030304,0.04597701149425287,0.023255813953488372,0.037037037037037035,0.06060606060606061,0.02608695652173913,0.08088235294117647,0.0759493670886076,0.0625,0.05,0.45454545454545453,0.348993288590604,0.5961538461538461,0.6888888888888889,0.2903225806451613,0.10738255033557047,0.4375,0.5833333333333334,0.42857142857142855,0.18120805369127516,0.37037037037037035,0.37037037037037035,0.1,0.0738255033557047,0.5454545454545454,0.6,1.0,0.28859060402684567,0.4186046511627907,0.4186046511627907,0.6666666666666666,0.3333333333333333,,,,0.4444444444444444,0.41818181818181815,0.5652173913043478,0.2545454545454545,0.5,0.7114093959731543,0.43902439024390244,0.5231674657534248,0.534607142857143,0.5125923076923076,0.1165644171779141,0.1743119266055046,,0.03940886699507389,0.3694581280788177,7.271578947368421,26.024074074074072,0.3923578751164958,1.0,4.0,2.0,2.0,18.0,,,11.0,1.0,1.0,3.0,,4.0,,,0.5,,,0.03571428571428571,0.5,0.5,0.07272727272727272,0.25,,1.0,1.0,,,0.018518518518518517,,,,,,0.09090909090909091,True
353,1610612742,Darrell Armstrong,Darrell Armstrong,353,DAL,20600.0,343,25,695,697,266,251,78.0,1392,9.0,19.0,,,4.0,9.0,1.0,10.0,6.0,18.0,2.0,6.0,,3.0,15.0,1.0,1.0,7.0,16.0,47.0,5.0,21.0,15.0,62.0,713,1.0,1.0,1.0,2.0,7.0,7.0,17.0,2.0,9.0,8.0,28.0,4.0,28.0,12.0,2.0,1.0,14.0,3.0,9.0,49.0,19.0,68.0,14.0,5.0,16.0,12.0,21.0,155.0,3.0,8.0,8.0,20.0,3.0,31.0,11.0,42.0,2.0,16.0,12.0,4.0,14.0,10.0,9.0,4.0,23.0,11.0,14.0,43,2.0,1.0,20.0,,,5.0,,5.0,2.0,2.0,,2.0,1.0,,28.0,266,9.0,0.125,0.13333333333333333,0.8,0.23809523809523808,0.2222222222222222,0.25,0.3404255319148936,1.0,0.4117647058823529,0.34558823529411764,1.25,0.38461538461538464,0.3974358974358974,1.1666666666666667,0.4375,0.3088235294117647,0.19148936170212766,0.2631578947368421,0.4,12.93213828425096,0.6086956521739131,0.10344827586206896,0.08620689655172414,0.034934497816593885,0.09195402298850575,0.036585365853658534,0.0877742946708464,0.03536977491961415,0.018867924528301886,0.06451612903225806,0.02631578947368421,0.047619047619047616,0.06493506493506493,0.04225352112676056,0.14285714285714285,0.10606060606060606,0.047619047619047616,0.058823529411764705,0.5,0.27941176470588236,0.47368421052631576,0.6428571428571429,0.1111111111111111,0.14705882352941177,0.1,0.16666666666666666,,0.2647058823529412,0.3333333333333333,0.3333333333333333,0.16666666666666666,0.08823529411764706,0.3333333333333333,0.3333333333333333,0.5,0.22058823529411764,0.2,0.2,1.0,,,,,0.5,0.34615384615384615,0.4444444444444444,0.2692307692307692,0.14285714285714285,0.5882352941176471,0.21428571428571427,0.5025761194029851,0.526375,0.506164,0.0684931506849315,0.09615384615384616,,0.11290322580645161,0.45161290322580644,9.093617021276595,26.271428571428572,0.38273381294964026,1.0,2.0,1.0,1.0,3.0,,,5.0,1.0,,,,,,,1.0,,,,1.0,1.0,0.07692307692307693,0.5,,,,,,,,,,,,,True
673,1610612742,Alan Henderson,Alan Henderson,673,DAL,37581.0,626,-131,1203,1211,397,374,166.0,2414,41.0,65.0,17.0,28.0,16.0,22.0,12.0,34.0,3.0,6.0,,,,,1.0,,,1.0,56.0,105.0,,1.0,24.0,136.0,1354,21.0,36.0,,13.0,55.0,18.0,32.0,,1.0,8.0,44.0,62.0,50.0,,38.0,,1.0,,14.0,10.0,1.0,11.0,1.0,,4.0,1.0,5.0,23.0,17.0,60.0,23.0,63.0,9.0,95.0,77.0,172.0,1.0,17.0,11.0,6.0,17.0,11.0,13.0,6.0,30.0,10.0,49.0,88,4.0,7.0,46.0,2.0,,20.0,,4.0,19.0,14.0,5.0,19.0,7.0,1.0,44.0,397,7.0,0.5535714285714286,0.8378378378378378,,,,,0.5333333333333333,0.5833333333333334,0.5625,0.5283018867924528,0.5833333333333334,0.5454545454545454,0.53125,0.625,0.55,0.009433962264150943,0.13333333333333333,0.15384615384615385,0.11764705882352941,11.416184971098266,0.5666666666666667,0.20930232558139536,0.13347457627118645,0.1284796573875803,0.20535714285714285,0.14782608695652175,0.14726027397260275,0.1323024054982818,0.16,0.14184397163120568,0.09950248756218906,0.13793103448275862,0.1513157894736842,0.13380281690140844,0.11797752808988764,0.2159090909090909,0.16666666666666666,0.02857142857142857,0.3684210526315789,0.6132075471698113,0.6307692307692307,0.7454545454545455,0.5609756097560976,0.32075471698113206,0.35294117647058826,0.4,0.4166666666666667,0.05660377358490566,0.5,0.5,1.0,,,,,0.009433962264150943,,,,0.7777777777777778,0.6071428571428571,,,,0.6666666666666666,0.7272727272727273,0.030303030303030304,,0.6226415094339622,,0.5060066037735849,0.53034,0.5023515151515152,0.16129032258064516,0.16260162601626016,,0.40441176470588236,0.3235294117647059,3.636190476190476,27.3,0.33000831255195345,,,,,,,,2.0,,2.0,5.0,,,,1.0,,,,0.17857142857142858,,,,,,,,,,,,,,,1.0,,True
711,1610612742,Jerry Stackhouse,Jerry Stackhouse,711,DAL,41203.0,687,63,1341,1339,521,461,165.0,2680,47.0,81.0,6.0,13.0,24.0,39.0,26.0,53.0,44.0,90.0,6.0,21.0,1.0,7.0,25.0,3.0,3.0,12.0,117.0,224.0,13.0,46.0,115.0,388.0,1462,7.0,18.0,4.0,7.0,24.0,39.0,75.0,6.0,19.0,77.0,173.0,94.0,140.0,33.0,6.0,,25.0,7.0,15.0,30.0,20.0,50.0,13.0,7.0,15.0,3.0,12.0,120.0,4.0,16.0,17.0,51.0,2.0,70.0,20.0,90.0,6.0,20.0,17.0,3.0,26.0,17.0,19.0,9.0,45.0,18.0,15.0,43,2.0,5.0,130.0,9.0,7.0,40.0,,26.0,2.0,2.0,,2.0,2.0,,173.0,521,9.0,0.4017094017094017,0.41228070175438597,0.8461538461538461,0.2826086956521739,0.3157894736842105,0.2826086956521739,0.5223214285714286,0.3888888888888889,0.52,0.5055555555555555,0.38636363636363635,0.5106382978723404,0.5840978593272171,0.48,0.6278195488721805,0.17037037037037037,0.06696428571428571,0.13580246913580246,0.018867924528301886,24.441524310118265,0.5777777777777777,0.044444444444444446,0.09845559845559845,0.0365296803652968,0.12878787878787878,0.02666666666666667,0.10461538461538461,0.034013605442176874,0.059322033898305086,0.017699115044247787,0.033816425120772944,0.00909090909090909,0.07100591715976332,0.03067484662576687,0.1827956989247312,0.12871287128712872,0.12903225806451613,0.04878048780487805,1.0,0.3,0.5802469135802469,0.6714285714285714,0.5531914893617021,0.1962962962962963,0.49056603773584906,0.5,0.19230769230769232,0.3333333333333333,0.4888888888888889,0.5057471264367817,0.36363636363636365,0.07777777777777778,0.2857142857142857,0.2857142857142857,0.8333333333333334,0.09259259259259259,0.28,0.28,0.8571428571428571,0.5909090909090909,0.46153846153846156,0.16666666666666666,0.045454545454545456,0.13636363636363635,0.4148936170212766,0.6153846153846154,0.1276595744680851,0.25,0.4703703703703704,0.28,0.4879081481481482,0.5101176470588236,0.5128154255319151,0.132890365448505,0.1568627450980392,,0.061855670103092786,0.44587628865979384,9.741964285714287,24.349999999999998,0.38851603281133484,3.0,7.0,1.0,1.0,6.0,,,6.0,2.0,2.0,4.0,,,,,0.25,0.03333333333333333,,0.075,0.3333333333333333,1.0,0.07446808510638298,0.42857142857142855,,,1.0,,,,,,,,,,True
