EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,FG2M,FG2A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsPutbacks,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,Offensive Fouls,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedLongMidRange,BlockedShortMidRange,Blocks,RecoveredBlocks,DefensiveGoaltends,3SecondViolations,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,PenaltyOffPossPct,Corner3FGM,Corner3FGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG3M,FG3A,SecondChanceFG3M,SecondChanceFG3A,PenaltyFG3M,PenaltyFG3A,PtsAssisted3s,PtsUnassisted3s,HeaveAttempts,NonHeaveArc3FGA,NonHeaveArc3FGM,Corner3Assists,LostBallOutOfBoundsTurnovers,Clear Path Fouls,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,FG3APct,LongMidRangePctBlocked,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,Avg3ptShotDistance,OffensiveGoaltends,Defensive 3 Seconds Violations,FTOffRebounds,StepOutOfBoundsTurnovers,Blocked3s,BlockedArc3,OffFTReboundPct,Fg3aBlocked,3pt And 1 Free Throw Trips,Technical Free Throw Trips,ThreePtShootingFoulsDrawn,FG3APctBlocked,Arc3PctBlocked,ThreePtShootingFoulsDrawnPct,Corner3PctBlocked,on,BlockedCorner3
1442,1610612746,Zeljko Rebraca,Zeljko Rebraca,1442,LAC,27150.0,452,26.0,831,829,296,280,103.0,1660,20.0,37.0,5.0,12.0,5.0,9.0,49.0,77.0,3.0,11.0,72.0,125.0,30.0,174.0,867,6.0,15.0,7.0,19.0,25.0,39.0,16.0,66.0,96.0,48.0,8.0,8.0,12.0,1.0,13.0,1.0,3.0,4.0,5.0,27.0,3.0,17.0,16.0,39.0,7.0,62.0,20.0,82.0,1.0,7.0,6.0,1.0,9.0,1.0,4.0,11.0,5.0,3.0,20.0,2.0,1.0,40.0,71.0,6.0,3.0,34.0,4.0,12.0,7.0,23.0,20.0,1.0,2.0,23.0,10.0,1.0,4.0,66.0,296,8.0,0.6666666666666666,0.7058823529411765,0.576,0.4,0.6410256410256411,0.576,0.4,0.6410256410256411,0.6214285714285714,0.5,0.6875,0.064,0.10810810810810811,0.05194805194805195,16.842105263157894,0.45,0.18421052631578946,0.12037037037037036,0.05029585798816568,0.16666666666666666,0.1,0.13095238095238096,0.05434782608695652,0.07692307692307693,0.056179775280898875,0.03164556962025317,0.13333333333333333,0.06666666666666667,0.13043478260869565,0.11627906976744186,0.11382113821138211,0.16901408450704225,0.16,0.022727272727272728,0.43478260869565216,0.296,0.5405405405405406,0.6060606060606061,0.7,0.616,0.6363636363636364,0.6712328767123288,0.6530612244897959,0.088,0.2727272727272727,0.2727272727272727,0.6666666666666666,0.8,0.4166666666666667,0.2,0.23076923076923078,0.5555555555555556,0.296,0.4333768000000002,0.5168866666666667,0.41642307692307695,0.09022556390977443,0.09022556390977443,0.10919540229885058,0.3793103448275862,6.9424,0.3561973525872443,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,
1594,1610612746,Rick Brunson,Rick Brunson,1594,LAC,71621.0,1194,8.0,2294,2274,718,683,317.0,4568,12.0,28.0,2.0,5.0,5.0,11.0,3.0,14.0,62.0,146.0,77.0,188.0,32.0,276.0,2433,6.0,17.0,,24.0,24.0,56.0,26.0,119.0,88.0,66.0,2.0,14.0,234.0,19.0,253.0,10.0,76.0,37.0,121.0,525.0,7.0,10.0,25.0,75.0,4.0,104.0,17.0,121.0,2.0,53.0,27.0,26.0,48.0,17.0,40.0,29.0,8.0,,77.0,2.0,21.0,31.0,69.0,4.0,4.0,40.0,,5.0,15.0,5.0,3.0,,2.0,5.0,2.0,,,119.0,718,10.0,0.5714285714285714,0.5789473684210527,0.4095744680851064,0.35294117647058826,0.42857142857142855,0.4674329501915709,0.46153846153846156,0.5,0.49110320284697506,0.46153846153846156,0.5458715596330275,0.07446808510638298,0.25,0.21428571428571427,13.443484791588435,0.6233766233766234,0.05714285714285714,0.09068923821039904,0.011037527593818985,0.099601593625498,0.056,0.09276437847866419,0.016488845780795344,0.01276595744680851,0.008333333333333333,0.01160092807424594,0.06493506493506493,0.041666666666666664,0.05734767025089606,0.0958904109589041,0.11550151975683891,0.10880829015544041,0.06896551724137931,0.014598540145985401,0.4,0.10727969348659004,0.42857142857142855,0.5714285714285714,0.16666666666666666,0.05363984674329502,0.21428571428571427,0.2727272727272727,0.3333333333333333,0.5593869731800766,0.4246575342465753,0.43661971830985913,0.6612903225806451,0.19230769230769232,0.4,,0.11827956989247312,0.45454545454545453,0.38697318007662834,0.4532810810810812,0.4771388888888889,0.4535340659340659,0.018796992481203006,0.025906735751295335,0.08695652173913043,0.4311594202898551,15.194148936170214,0.3129904097646033,19.0,38.0,2.0,5.0,6.0,13.0,11.0,35.0,2.0,4.0,9.0,24.0,30.0,73.0,4.0,9.0,15.0,37.0,75.0,15.0,2.0,33.0,11.0,9.0,3.0,1.0,0.8333333333333334,0.410958904109589,0.4444444444444444,0.40540540540540543,0.4225352112676056,0.2796934865900383,0.0273972602739726,0.14559386973180077,0.5,0.5,1.0,0.13409961685823754,0.3142857142857143,0.3142857142857143,0.5454545454545454,0.19230769230769232,0.4,1.0,0.15384615384615385,0.5,0.5,0.13978494623655913,0.46153846153846156,0.25806451612903225,0.375,0.3333333333333333,25.210958904109592,,,,,,,,,,,,,,,,True,
1630,1610612746,Mikki Moore,Mikki Moore,1630,LAC,35571.0,593,-70.0,1108,1134,465,457,141.0,2242,39.0,67.0,16.0,26.0,12.0,23.0,15.0,33.0,10.0,34.0,64.0,134.0,40.0,168.0,1224,20.0,35.0,21.0,61.0,23.0,50.0,19.0,65.0,90.0,38.0,28.0,12.0,25.0,1.0,26.0,1.0,9.0,2.0,14.0,53.0,4.0,49.0,14.0,48.0,7.0,69.0,53.0,122.0,7.0,9.0,8.0,1.0,16.0,2.0,10.0,12.0,6.0,1.0,28.0,3.0,14.0,42.0,82.0,6.0,5.0,55.0,2.0,21.0,8.0,17.0,5.0,2.0,10.0,17.0,7.0,,1.0,65.0,465,11.0,0.703125,0.9,0.47761194029850745,0.5714285714285714,0.46,0.463768115942029,0.5714285714285714,0.4339622641509434,0.509090909090909,0.6354166666666666,0.48507462686567165,0.08955223880597014,0.13432835820895522,0.06060606060606061,15.011727912431589,0.5714285714285714,0.1590909090909091,0.12090680100755667,0.12128712871287128,0.11290322580645161,0.05263157894736842,0.11900191938579655,0.11041666666666666,0.11965811965811966,0.15217391304347827,0.1076923076923077,0.046153846153846156,0.09090909090909091,0.12396694214876033,0.16666666666666666,0.09195402298850575,0.1262135922330097,0.047619047619047616,0.11864406779661017,0.4117647058823529,0.4855072463768116,0.582089552238806,0.6724137931034483,0.6666666666666666,0.2391304347826087,0.45454545454545453,0.4838709677419355,0.6,0.2463768115942029,0.29411764705882354,0.30303030303030304,1.0,0.7428571428571429,0.6153846153846154,0.25,0.4339622641509434,0.5217391304347826,0.5144927536231884,0.47157934782608685,0.524571875,0.4569905660377359,0.1337579617834395,0.13725490196078433,0.3630952380952381,0.3869047619047619,6.833582089552241,0.4196750902527076,,,,,,,,4.0,,,,3.0,,4.0,,,,3.0,,,,4.0,,,2.0,,,,,,,0.028985507246376812,0.029411764705882353,,,,,0.028985507246376812,,,,,,,,,,,,0.05660377358490566,,,27.475,1.0,1.0,,,,,,,,,,,,,,True,
1882,1610612746,Elton Brand,Elton Brand,1882,LAC,115758.0,1929,96.0,3682,3639,1267,1083,502.0,7321,185.0,297.0,52.0,87.0,60.0,90.0,122.0,286.0,70.0,193.0,377.0,776.0,229.0,983.0,3874,66.0,120.0,57.0,189.0,114.0,231.0,103.0,331.0,490.0,264.0,84.0,56.0,115.0,18.0,133.0,10.0,34.0,19.0,62.0,284.0,18.0,179.0,54.0,208.0,28.0,290.0,201.0,491.0,32.0,33.0,27.0,6.0,45.0,4.0,20.0,73.0,25.0,18.0,118.0,16.0,39.0,77.0,155.0,13.0,23.0,303.0,43.0,137.0,36.0,116.0,64.0,9.0,43.0,119.0,70.0,3.0,9.0,331.0,1267,15.0,0.649867374005305,0.7313432835820896,0.48582474226804123,0.55,0.4935064935064935,0.4851994851994852,0.55,0.49137931034482757,0.541896361631753,0.6136363636363636,0.5629251700680272,0.07216494845360824,0.11784511784511785,0.06993006993006994,24.03282532239156,0.3813559322033898,0.24778761061946902,0.1536189069423929,0.12413314840499307,0.14361702127659576,0.09375,0.15144508670520232,0.12056303549571604,0.1958762886597938,0.08673469387755102,0.1042296072507553,0.07692307692307693,0.12903225806451613,0.15058823529411763,0.15544041450777202,0.15469613259668508,0.12121212121212122,0.22784810126582278,0.093841642228739,0.5882352941176471,0.38223938223938225,0.622895622895623,0.7061068702290076,0.5675675675675675,0.3680823680823681,0.42657342657342656,0.45864661654135336,0.6557377049180327,0.2483912483912484,0.3626943005181347,0.3645833333333333,0.8571428571428571,0.725,0.5977011494252874,0.09615384615384616,0.3879310344827586,0.6666666666666666,0.3835263835263835,0.4586981981981982,0.5149467889908257,0.4558103448275862,0.15729047072330654,0.15747126436781608,0.19226856561546288,0.3367243133265514,7.586340206185568,0.344106463878327,,,,,,,,1.0,,,,1.0,,1.0,,,,1.0,,,,1.0,,8.0,6.0,,,,,,,0.001287001287001287,0.0051813471502590676,,,,,0.001287001287001287,,,,,,,,,,,,0.004310344827586207,,,25.0,2.0,8.0,4.0,2.0,3.0,3.0,0.03389830508474576,,,,,,,,,True,
1894,1610612746,Corey Maggette,Corey Maggette,1894,LAC,146799.0,2447,-22.0,4643,4633,1532,1405,611.0,9276,160.0,285.0,17.0,31.0,55.0,99.0,49.0,122.0,165.0,411.0,374.0,818.0,563.0,1464.0,4944,34.0,79.0,53.0,139.0,120.0,246.0,261.0,570.0,490.0,258.0,32.0,58.0,192.0,33.0,225.0,17.0,73.0,49.0,70.0,483.0,8.0,62.0,83.0,216.0,25.0,324.0,70.0,394.0,17.0,70.0,46.0,24.0,94.0,24.0,49.0,101.0,45.0,13.0,195.0,16.0,65.0,73.0,191.0,4.0,37.0,657.0,36.0,261.0,70.0,8.0,5.0,,3.0,8.0,5.0,3.0,,570.0,1532,27.0,0.6550802139037433,0.6843575418994413,0.4572127139364303,0.43037974683544306,0.4878048780487805,0.45689655172413796,0.43,0.4889240506329114,0.5638629283489096,0.5348837209302325,0.6159737417943107,0.07090464547677261,0.13333333333333333,0.12295081967213115,27.582991421111526,0.48205128205128206,0.16778523489932887,0.12638970157987128,0.03431101272827892,0.17008196721311475,0.0326530612244898,0.13609467455621302,0.0341130604288499,0.05588822355289421,0.028985507246376812,0.024301336573511544,0.023529411764705882,0.05333333333333334,0.08302583025830258,0.12473572938689217,0.16138328530259366,0.17616580310880828,0.14705882352941177,0.035269709543568464,0.625,0.28904665314401623,0.5614035087719298,0.6477732793522267,0.60625,0.12373225152129817,0.4016393442622951,0.45794392523364486,0.5102040816326531,0.41683569979716023,0.40145985401459855,0.4064039408866995,0.7454545454545455,0.31,0.5483870967741935,0.11764705882352941,0.31329113924050633,0.5555555555555556,0.4594320486815416,0.47903224489795937,0.4876923913043477,0.47814711538461524,0.21828665568369027,0.25023969319271333,0.09494535519125682,0.38934426229508196,11.126161369193152,0.32995907818220976,8.0,27.0,2.0,4.0,5.0,13.0,43.0,141.0,4.0,17.0,18.0,57.0,51.0,168.0,6.0,21.0,23.0,70.0,132.0,21.0,3.0,138.0,43.0,16.0,15.0,,0.8627450980392157,0.30357142857142855,0.2857142857142857,0.32857142857142857,0.3090909090909091,0.17038539553752535,0.012165450121654502,0.02738336713995943,0.2962962962962963,0.2962962962962963,0.75,0.14300202839756593,0.3049645390070922,0.30714285714285716,0.8837209302325582,0.04,0.5,,0.17,0.23529411764705882,0.5,0.04113924050632911,0.38461538461538464,0.18037974683544303,0.3157894736842105,0.3115942028985507,25.91369047619048,,4.0,,2.0,,,,1.0,1.0,21.0,4.0,0.005952380952380952,0.0070921985815602835,0.023391812865497075,,True,
2060,1610612746,Marko Jaric,Marko Jaric,2060,LAC,53139.0,886,14.0,1670,1675,579,524,209.0,3345,34.0,56.0,2.0,9.0,10.0,18.0,1.0,15.0,29.0,79.0,64.0,150.0,30.0,227.0,1794,4.0,15.0,,14.0,21.0,48.0,18.0,75.0,62.0,66.0,,8.0,129.0,19.0,148.0,11.0,51.0,29.0,49.0,315.0,3.0,8.0,26.0,53.0,2.0,81.0,11.0,92.0,1.0,44.0,29.0,15.0,35.0,6.0,26.0,18.0,9.0,6.0,53.0,4.0,17.0,23.0,59.0,1.0,3.0,39.0,3.0,11.0,10.0,12.0,4.0,2.0,6.0,12.0,6.0,,,75.0,579,8.0,0.484375,0.484375,0.4266666666666667,0.26666666666666666,0.4375,0.46462264150943394,0.35,0.40714285714285714,0.4934782608695652,0.35,0.4573170731707317,0.05333333333333334,0.10714285714285714,0.13333333333333333,14.724245577523414,0.660377358490566,0.04,0.08717105263157894,0.01335559265442404,0.15568862275449102,0.0297029702970297,0.10193548387096774,0.015714285714285715,,0.018404907975460124,0.01984126984126984,0.0375,,0.07772020725388601,0.0670391061452514,0.11016949152542373,0.15748031496062992,0.15,0.008771929824561403,0.5,0.2641509433962264,0.6071428571428571,0.68,0.5,0.07075471698113207,0.06666666666666667,0.07692307692307693,,0.37264150943396224,0.3670886075949367,0.3670886075949367,0.4827586206896552,0.45,0.2222222222222222,0.5,0.2571428571428571,0.5555555555555556,0.5566037735849056,0.49601202830188695,0.48001874999999994,0.4847035714285714,0.05,0.06962025316455696,0.06167400881057269,0.3303964757709251,11.227333333333332,0.3467065868263473,2.0,7.0,,,,2.0,21.0,55.0,2.0,5.0,5.0,20.0,23.0,62.0,2.0,5.0,5.0,22.0,63.0,6.0,,55.0,21.0,8.0,2.0,,0.9130434782608695,0.3709677419354839,0.4,0.22727272727272727,0.3709677419354839,0.29245283018867924,,0.0330188679245283,0.2857142857142857,0.2857142857142857,1.0,0.25943396226415094,0.38181818181818183,0.3888888888888889,0.9047619047619048,,,,0.25,0.4,1.0,0.02857142857142857,,0.2857142857142857,0.25,0.38181818181818183,25.353225806451615,,,,,,,,1.0,,,,0.016129032258064516,0.01818181818181818,,,True,
2250,1610612746,Bobby Simmons,Bobby Simmons,2250,LAC,93747.0,1562,43.0,2995,2945,899,760,396.0,5940,58.0,96.0,17.0,25.0,23.0,33.0,14.0,31.0,153.0,340.0,225.0,467.0,122.0,665.0,3164,30.0,63.0,19.0,85.0,55.0,112.0,73.0,213.0,328.0,122.0,28.0,15.0,109.0,8.0,117.0,5.0,43.0,34.0,32.0,242.0,8.0,65.0,35.0,125.0,10.0,170.0,74.0,244.0,7.0,56.0,36.0,20.0,31.0,7.0,26.0,34.0,5.0,4.0,65.0,4.0,12.0,50.0,140.0,10.0,16.0,145.0,8.0,47.0,25.0,9.0,8.0,,1.0,9.0,4.0,,1.0,213.0,899,20.0,0.7288888888888889,0.7772511848341233,0.4817987152034261,0.47619047619047616,0.49107142857142855,0.5046468401486989,0.4647887323943662,0.5303030303030303,0.5431893687707641,0.51875,0.6176470588235294,0.032119914346895075,0.10416666666666667,0.06451612903225806,19.196299508528476,0.47692307692307695,0.12048192771084337,0.11488970588235294,0.05485232067510549,0.11006289308176101,0.050314465408805034,0.11379800853485064,0.05431547619047619,0.06031746031746032,0.05573770491803279,0.05132743362831858,0.06796116504854369,0.017857142857142856,0.10888252148997135,0.12416107382550336,0.11337868480725624,0.11538461538461539,0.08620689655172414,0.026923076923076925,0.4444444444444444,0.17843866171003717,0.6041666666666666,0.6744186046511628,0.5172413793103449,0.05762081784386617,0.45161290322580644,0.4827586206896552,0.5714285714285714,0.6319702602230484,0.45,0.4540059347181009,0.8235294117647058,0.352112676056338,0.68,,0.25,0.696969696969697,0.3104089219330855,0.44807518587360606,0.46230859374999994,0.44790416666666666,0.08145580589254767,0.09288537549407115,0.12781954887218044,0.32030075187969925,14.47708779443255,0.3001669449081803,24.0,55.0,1.0,6.0,5.0,12.0,7.0,16.0,1.0,2.0,5.0,8.0,31.0,71.0,2.0,8.0,10.0,20.0,90.0,3.0,,16.0,7.0,3.0,2.0,,0.967741935483871,0.43661971830985913,0.25,0.5,0.43661971830985913,0.13197026022304834,0.008823529411764706,0.10223048327137546,0.43636363636363634,0.4528301886792453,1.0,0.02973977695167286,0.4375,0.4375,0.8571428571428571,0.08450704225352113,0.16666666666666666,1.0,0.028169014084507043,0.5,1.0,0.09090909090909091,0.4166666666666667,0.06060606060606061,0.625,0.4375,23.943661971830984,,,1.0,1.0,,,0.011235955056179775,2.0,,12.0,,0.028169014084507043,,,0.03636363636363636,True,
2549,1610612746,Chris Kaman,Chris Kaman,2549,LAC,60284.0,1005,-50.0,1903,1902,488,445,266.0,3805,70.0,126.0,24.0,50.0,19.0,30.0,60.0,127.0,14.0,41.0,144.0,294.0,55.0,343.0,2044,38.0,74.0,12.0,88.0,31.0,60.0,30.0,92.0,174.0,114.0,48.0,26.0,42.0,9.0,51.0,5.0,19.0,8.0,15.0,111.0,13.0,68.0,22.0,136.0,20.0,178.0,83.0,261.0,11.0,14.0,8.0,6.0,40.0,6.0,20.0,31.0,20.0,11.0,71.0,3.0,17.0,67.0,107.0,8.0,9.0,78.0,7.0,35.0,8.0,35.0,24.0,2.0,9.0,35.0,22.0,1.0,2.0,92.0,488,9.0,0.6041666666666666,0.725,0.4897959183673469,0.5135135135135135,0.5166666666666667,0.488135593220339,0.5135135135135135,0.5081967213114754,0.5181268882175226,0.5238095238095238,0.5822784810126582,0.08843537414965986,0.1111111111111111,0.07874015748031496,18.071203244704822,0.5633802816901409,0.37037037037037035,0.18994413407821228,0.08607594936708861,0.12154696132596685,0.14444444444444443,0.17614269788182832,0.09204545454545454,0.0945945945945946,0.08333333333333333,0.08238636363636363,0.10714285714285714,0.20588235294117646,0.18604651162790697,0.23232323232323232,0.16501650165016502,0.11888111888111888,0.13157894736842105,0.08870967741935484,0.6285714285714286,0.4271186440677966,0.5555555555555556,0.625,0.5428571428571428,0.43050847457627117,0.47244094488188976,0.5128205128205128,0.6333333333333333,0.13898305084745763,0.34146341463414637,0.358974358974359,0.7857142857142857,0.6756756756756757,0.48,0.125,0.4918032786885246,0.6333333333333333,0.43050847457627117,0.46625646258503406,0.5075393939393941,0.45563499999999996,0.10835913312693499,0.10869565217391304,0.2565597667638484,0.26822157434402333,5.803061224489795,0.256437204414083,,,,,,,,1.0,,,,1.0,,1.0,,,,1.0,,,1.0,,,4.0,1.0,,,,,,,0.003389830508474576,0.04878048780487805,,,,,0.003389830508474576,,,,,,,,,,,,0.01639344262295082,,,89.9,,2.0,2.0,,,,0.03636363636363636,,,,,,,,,True,
2624,1610612746,Quinton Ross,Quinton Ross,2624,LAC,35832.0,597,-68.0,1125,1165,407,451,148.0,2290,22.0,39.0,7.0,14.0,6.0,11.0,9.0,24.0,20.0,50.0,51.0,113.0,21.0,123.0,1230,9.0,21.0,3.0,21.0,12.0,32.0,13.0,37.0,70.0,32.0,10.0,11.0,42.0,3.0,45.0,2.0,19.0,6.0,17.0,93.0,1.0,12.0,12.0,45.0,2.0,59.0,13.0,72.0,,17.0,9.0,8.0,18.0,,11.0,4.0,7.0,,22.0,1.0,7.0,31.0,74.0,1.0,3.0,33.0,3.0,17.0,1.0,9.0,7.0,1.0,1.0,9.0,7.0,,,37.0,407,11.0,0.6862745098039216,0.7608695652173914,0.45132743362831856,0.42857142857142855,0.375,0.4473684210526316,0.42857142857142855,0.36363636363636365,0.47674418604651164,0.4772727272727273,0.45121951219512196,0.09734513274336283,0.23076923076923078,0.08333333333333333,11.687306501547988,0.8181818181818182,0.05,0.1089588377723971,0.027972027972027972,0.09090909090909091,0.02127659574468085,0.10458715596330276,0.0273109243697479,0.05172413793103448,0.05172413793103448,,0.029411764705882353,,0.11851851851851852,0.1111111111111111,0.1,0.09615384615384616,0.07142857142857142,,0.7777777777777778,0.34210526315789475,0.5641025641025641,0.7333333333333333,0.5909090909090909,0.21052631578947367,0.375,0.4090909090909091,0.6666666666666666,0.43859649122807015,0.4,0.4,0.8,0.6666666666666666,0.5,0.14285714285714285,0.3333333333333333,0.5454545454545454,0.3508771929824561,0.4604929203539824,0.5096549999999999,0.4423718750000001,0.1328125,0.13385826771653545,0.17073170731707318,0.3008130081300813,10.219469026548671,0.36177777777777775,,,,,,,,1.0,,,,1.0,,1.0,,,,1.0,,,1.0,,,1.0,,,,,,,,0.008771929824561403,,,,,,0.008771929824561403,,,,,,,,,,,,0.030303030303030304,,,41.8,,,,,,,,,,,,,,,,True,
2733,1610612746,Shaun Livingston,Shaun Livingston,2733,LAC,25791.0,430,-25.0,837,832,340,303,98.0,1669,17.0,34.0,2.0,8.0,6.0,15.0,13.0,36.0,11.0,35.0,41.0,105.0,31.0,113.0,888,4.0,16.0,,8.0,12.0,37.0,21.0,45.0,44.0,38.0,2.0,6.0,71.0,8.0,79.0,7.0,34.0,18.0,19.0,166.0,1.0,15.0,5.0,23.0,,28.0,16.0,44.0,7.0,20.0,15.0,5.0,21.0,8.0,14.0,17.0,7.0,,38.0,1.0,15.0,23.0,47.0,2.0,5.0,37.0,4.0,13.0,8.0,9.0,4.0,3.0,2.0,10.0,3.0,,,45.0,340,8.0,0.5365853658536586,0.55,0.3904761904761905,0.25,0.32432432432432434,0.3904761904761905,0.25,0.32432432432432434,0.46311475409836067,0.25,0.45918367346938777,0.05714285714285714,0.08823529411764706,0.08333333333333333,16.824395373291274,0.5526315789473685,,0.071875,0.04823151125401929,0.0625,0.025,0.07,0.045584045584045586,0.052083333333333336,0.04395604395604396,0.04838709677419355,,0.07142857142857142,0.05102040816326531,0.0891089108910891,0.0743801652892562,0.046153846153846156,0.13333333333333333,0.12280701754385964,0.3,0.3238095238095238,0.5,0.5483870967741935,0.4117647058823529,0.34285714285714286,0.3611111111111111,0.3939393939393939,0.38461538461538464,0.3333333333333333,0.3142857142857143,0.3142857142857143,0.9090909090909091,0.5,0.25,0.5,0.40540540540540543,0.4,0.3238095238095238,0.45696190476190474,0.49787857142857145,0.47106756756756757,0.11403508771929824,0.11403508771929824,0.07079646017699115,0.39823008849557523,9.296190476190478,0.4062126642771804,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,True,
