EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,ShortMidRangeFGA,LongMidRangeFGA,Corner3FGA,FG2M,FG2A,FG3A,Points,OpponentPoints,PtsUnassisted2s,TwoPtAssists,Assists,LongMidRangeAssists,AssistPoints,DefTwoPtRebounds,DefRebounds,Rebounds,Fg2Pct,EfgPct,TsPct,FG3APct,Usage,DefTwoPtReboundPct,DefFGReboundPct,DefAtRimReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,ShortMidRangeFrequency,LongMidRangeFrequency,Corner3Frequency,AtRimFG3AFrequency,ShotQualityAvg,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPoss,PenaltyDefPoss,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,LongMidRangeFGM,FtPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsPutbacks,Fg2aBlocked,ThreePtAssists,Corner3Assists,ShortMidRangeAssists,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,FTDefRebounds,OffRebounds,Steals,BadPassSteals,LiveBallTurnovers,BadPassTurnovers,LostBallTurnovers,Turnovers,SecondChanceTurnovers,ShootingFouls,Fouls,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,SecondChanceFg2Pct,PenaltyFg2Pct,SecondChanceEfgPct,PenaltyEfgPct,SecondChanceTsPct,PenaltyTsPct,FG2APctBlocked,AtRimPctBlocked,LiveBallTurnoverPct,DefFTReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffCorner3ReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefCorner3ReboundPct,BlocksRecoveredPct,AtRimPctAssisted,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,PenaltyOffPossPct,Corner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG3M,SecondChanceFG3A,PenaltyFG3M,PenaltyFG3A,PtsAssisted3s,PtsUnassisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,Arc3Assists,AtRimAssists,LostBallSteals,DeadBallTurnovers,Loose Ball Fouls,Offensive Fouls,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,ShortMidRangePctBlocked,DefArc3ReboundPct,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,FTOffRebounds,Travels,PenaltyTurnovers,LongMidRangePctBlocked,OffFTReboundPct,OffArc3ReboundPct,ShortMidRangePctAssisted,SecondChanceArc3FGM,SecondChanceArc3FGA,SecondChanceFG3M,BadPassOutOfBoundsTurnovers,SecondChanceFg3Pct,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,LostBallOutOfBoundsTurnovers,Defensive 3 Seconds Violations,SelfOReb,SelfORebPct,Technical Free Throw Trips,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,DefensiveGoaltends,on,SecondChanceCorner3FGM,HeaveAttempts,Fg3aBlocked,StepOutOfBoundsTurnovers,FG3APctBlocked,Corner3PctBlocked,Arc3PctBlocked,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,Blocked3s,BlockedArc3,BlockedLongMidRange,BlockedCorner3,3SecondViolations,OffensiveGoaltends,Clear Path Fouls
1510,1610612766,Brevin Knight,Brevin Knight,1510,CHA,579.0,10,-8,17,17,4,34,2.0,2,1.0,1.0,1.0,2,4,1.0,4,26,4.0,1.0,1.0,1.0,2.0,1,1,1,0.5,0.4,0.4,0.2,21.73913043478261,0.3333333333333333,0.16666666666666666,0.5,0.4,1.0,1.0,0.2,0.2,0.2,0.6,0.42738,8.15,24.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,
2056,1610612766,Primoz Brezec,Primoz Brezec,2056,CHA,5034.0,84,-25,171,174,32,345,9.0,13,3.0,8.0,,14,24,,38,187,12.0,2.0,3.0,1.0,7.0,13,16,24,0.5833333333333334,0.5833333333333334,0.6551724137931034,,15.609756097560977,0.21666666666666667,0.18421052631578946,0.4090909090909091,0.5416666666666666,0.6923076923076923,0.75,0.125,0.3333333333333333,,0.5416666666666666,0.48969999999999997,7.133333333333333,,75.0,78.0,5.0,6.0,2.0,2.0,1.0,4.0,10.0,5.0,6.0,6.0,16.0,4.0,6.0,5.0,13.0,16.0,10.0,1.0,1.0,1.0,1.0,1.0,7.0,1.0,2.0,8.0,1.0,1.0,3.0,2.0,1.0,3.0,1.0,5.0,7.0,12.0,2.0,5.0,2.0,3.0,2.0,1.0,3.0,1.0,13.0,75.0,1.0,0.5714285714285714,0.8888888888888888,0.8333333333333334,0.6666666666666666,0.8333333333333334,0.6666666666666666,0.8888888888888888,0.7222222222222222,0.041666666666666664,0.07692307692307693,1.0,0.6666666666666666,0.0945945945945946,0.0625,0.07142857142857142,0.09090909090909091,0.2,0.08695652173913043,0.05555555555555555,0.14285714285714285,0.11764705882352941,0.09523809523809523,0.16666666666666666,0.3333333333333333,0.4444444444444444,0.3333333333333333,0.3333333333333333,0.5,0.5,1.0,1.0,0.8333333333333334,0.3333333333333333,1.0,0.5886,0.46878333333333333,0.18518518518518517,0.18518518518518517,0.42105263157894735,0.34210526315789475,0.43859649122807015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,
2574,1610612766,Jason Kapono,Jason Kapono,2574,CHA,6012.0,100,-21,203,196,28,399,2.0,2,6.0,23.0,6.0,13,31,13.0,44,204,8.0,4.0,5.0,1.0,11.0,6,8,12,0.41935483870967744,0.4318181818181818,0.46808510638297873,0.29545454545454547,21.888412017167383,0.07894736842105263,0.08247422680412371,0.08695652173913043,0.045454545454545456,1.0,1.0,0.13636363636363635,0.5227272727272727,0.13636363636363635,0.3409090909090909,0.44544090909090905,15.693548387096772,24.361538461538462,77.0,70.0,1.0,1.0,,,1.0,10.0,6.0,2.0,4.0,,4.0,5.0,7.0,,19.0,18.0,,1.0,1.0,,1.0,,4.0,2.0,,4.0,3.0,2.0,3.0,2.0,1.0,4.0,,1.0,4.0,6.0,,3.0,,1.0,1.0,,1.0,1.0,19.0,77.0,,0.6923076923076923,0.6923076923076923,0.5,0.7142857142857143,0.4,0.6333333333333333,0.4,0.6333333333333333,0.03225806451612903,,0.75,,0.04938271604938271,0.09523809523809523,,0.03773584905660377,0.125,0.041666666666666664,0.024390243902439025,,0.06666666666666667,0.07894736842105263,0.125,1.0,1.0,0.16666666666666666,0.2,0.43478260869565216,0.43478260869565216,0.7,0.2,1.0,,,0.4990500000000001,0.45172,0.06382978723404255,0.08823529411764706,0.09090909090909091,0.4318181818181818,0.3793103448275862,2.0,1.0,2.0,4.0,2.0,7.0,1.0,4.0,4.0,1.0,3.0,8.0,9.0,3.0,7.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,0.75,0.3076923076923077,0.375,0.3076923076923077,0.16666666666666666,0.07692307692307693,0.3333333333333333,0.3333333333333333,1.0,0.1590909090909091,0.2857142857142857,0.2857142857142857,0.5,1.0,0.2,0.26666666666666666,0.5,0.26666666666666666,0.25,0.2857142857142857,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,
2731,1610612766,Emeka Okafor,Emeka Okafor,2731,CHA,6754.0,113,-49,216,220,39,436,13.0,20,13.0,7.0,,19,40,1.0,47,256,18.0,1.0,1.0,,2.0,11,22,40,0.475,0.4634146341463415,0.47,0.024390243902439025,20.930232558139533,0.1506849315068493,0.22,0.125,0.4878048780487805,0.65,0.8125,0.3170731707317073,0.17073170731707318,,0.5121951219512195,0.47842926829268284,5.6875,27.0,51.0,81.0,7.0,10.0,6.0,6.0,6.0,,9.0,9.0,12.0,4.0,22.0,9.0,10.0,2.0,20.0,20.0,16.0,5.0,,,,1.0,15.0,11.0,,18.0,3.0,1.0,2.0,1.0,1.0,5.0,1.0,5.0,9.0,17.0,,7.0,2.0,2.0,2.0,,2.0,1.0,20.0,51.0,2.0,0.5263157894736842,0.9090909090909091,0.75,0.9,0.75,0.8181818181818182,0.7333333333333333,0.7142857142857143,0.125,0.2,0.4,,0.16483516483516483,0.4074074074074074,0.05,0.14414414414414414,0.19047619047619047,0.21428571428571427,0.11904761904761904,,0.05555555555555555,0.22580645161290322,0.2222222222222222,0.5,0.46153846153846156,0.46153846153846156,0.46153846153846156,,,,0.8333333333333334,0.7,0.5454545454545454,1.0,0.5639545454545455,0.47029090909090904,0.14583333333333334,0.14893617021276595,0.46808510638297873,0.425531914893617,0.2361111111111111,,,,,,1.0,,1.0,,,,1.0,,,1.0,,,1.0,2.0,3.0,,2.0,,,,,,0.5,,,,0.024390243902439025,,,,,,,,0.09090909090909091,,,2.0,1.0,2.0,0.14285714285714285,0.16666666666666666,0.1,0.6666666666666666,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,
724,1610612766,Cory Alexander,Cory Alexander,724,CHA,11857.0,198,-61,394,390,62,784,5.0,10,7.0,13.0,1.0,8,30,19.0,49,431,12.0,31.0,37.0,21.0,80.0,14,21,29,0.26666666666666666,0.40816326530612246,0.44545454545454544,0.3877551020408163,16.052060737527114,0.10144927536231885,0.11731843575418995,0.045454545454545456,0.20408163265306123,0.5,0.625,0.14285714285714285,0.2653061224489796,0.02040816326530612,0.5918367346938775,0.48244183673469393,10.829999999999997,25.26842105263158,165.0,158.0,,1.0,2.0,3.0,,3.0,9.0,,3.0,4.0,13.0,4.0,11.0,9.0,29.0,4.0,,4.0,6.0,2.0,1.0,2.0,3.0,7.0,,8.0,9.0,4.0,12.0,8.0,4.0,19.0,2.0,12.0,29.0,12.0,,3.0,3.0,1.0,1.0,,1.0,,29.0,165.0,9.0,0.25,0.25,,0.36363636363636365,0.5625,0.45454545454545453,0.65,0.5178571428571429,0.13333333333333333,0.2,0.631578947368421,,0.018867924528301886,0.17073170731707318,0.05128205128205128,0.025252525252525252,,0.02,0.02631578947368421,0.07692307692307693,0.08823529411764706,0.15,0.2,,0.4,,,0.23076923076923078,0.2727272727272727,,0.125,,0.13636363636363635,0.6666666666666666,0.4911285714285714,0.46196590909090907,0.057692307692307696,0.09090909090909091,0.2653061224489796,0.5918367346938775,0.41878172588832485,1.0,,,,7.0,18.0,4.0,11.0,8.0,5.0,4.0,11.0,24.0,,18.0,7.0,4.0,9.0,5.0,7.0,2.0,2.0,1.0,0.42105263157894735,0.36363636363636365,0.42105263157894735,,0.15384615384615385,1.0,1.0,1.0,0.3673469387755102,0.3888888888888889,0.3888888888888889,1.0,,,,,0.5,0.36363636363636365,0.3888888888888889,3.0,,4.0,0.15384615384615385,0.13636363636363635,0.038461538461538464,,3.0,5.0,3.0,5.0,0.6,0.625,0.6,1.0,,,,,,,,,True,,,,,,,,,,,,,,,,
2774,1610612766,Bernard Robinson,Bernard Robinson,2774,CHA,2408.0,40,-12,83,78,11,161,2.0,3,3.0,3.0,1.0,4,9,1.0,12,86,4.0,4.0,5.0,1.0,11.0,2,3,4,0.4444444444444444,0.55,0.6,0.1,12.765957446808512,0.1,0.0967741935483871,0.25,0.3,0.6666666666666666,1.0,0.3,0.3,0.1,0.4,0.4533150000000001,9.222222222222221,24.1,40.0,43.0,,,,,1.0,1.0,1.0,,,,,1.0,3.0,,5.0,4.0,,2.0,1.0,,2.0,1.0,,1.0,,1.0,,,2.0,1.0,1.0,2.0,,,3.0,1.0,1.0,1.0,,,,,,,5.0,40.0,2.0,0.5,0.5,,0.3333333333333333,,0.625,,0.625,0.2222222222222222,0.3333333333333333,1.0,,,0.09090909090909091,0.08333333333333333,0.023809523809523808,,,,,,,,,,0.3333333333333333,0.5,0.3333333333333333,0.3333333333333333,1.0,,,,,,0.3796125,0.1,0.1111111111111111,,0.4166666666666667,0.4819277108433735,1.0,,1.0,1.0,,,,,1.0,,1.0,1.0,3.0,,,,1.0,1.0,,,2.0,,1.0,1.0,1.0,1.0,0.3333333333333333,0.125,1.0,1.0,1.0,,,,,,,0.25,1.0,,,,,,1.0,,,0.1111111111111111,1.0,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,
2124,1610612766,Malik Allen,Malik Allen,2124,CHA,3814.0,64,-28,130,124,13,254,2.0,3,4.0,17.0,,11,24,,22,133,6.0,1.0,2.0,1.0,5.0,6,10,13,0.4583333333333333,0.4583333333333333,0.4583333333333333,,18.881118881118883,0.14285714285714285,0.14545454545454545,,0.125,0.6666666666666666,0.6666666666666666,0.16666666666666666,0.7083333333333334,,0.125,0.411475,13.554166666666667,,74.0,57.0,1.0,2.0,,1.0,2.0,7.0,,1.0,3.0,,2.0,4.0,13.0,,8.0,16.0,2.0,1.0,1.0,,,1.0,2.0,2.0,2.0,3.0,1.0,1.0,1.0,1.0,,3.0,,5.0,6.0,,,,,3.0,3.0,,3.0,2.0,8.0,74.0,1.0,0.7272727272727273,0.8,0.3333333333333333,0.3076923076923077,0.3333333333333333,0.3076923076923077,0.3333333333333333,0.3076923076923077,0.041666666666666664,,0.3333333333333333,0.6666666666666666,0.0425531914893617,0.15384615384615385,0.05555555555555555,0.046153846153846156,,,0.07407407407407407,,0.14285714285714285,0.23809523809523808,0.2,0.6666666666666666,0.5,0.5,0.5,0.4117647058823529,0.4375,0.8571428571428571,0.6666666666666666,0.5,0.07692307692307693,,0.54175,0.3987384615384615,,,0.09090909090909091,0.36363636363636365,0.5692307692307692,,,,,,,,,,,,,,,,,1.0,,,2.0,,,,,,,,0.125,,,,,,,,,,,,,,,,,1.0,0.058823529411764705,,0.0625,0.5,,,,,,,,,1.0,,,,,,,,True,,,,,,,,,,,,,,,,
2222,1610612766,Gerald Wallace,Gerald Wallace,2222,CHA,4059.0,68,-30,128,135,23,263,3.0,6,,7.0,1.0,4,13,2.0,16,155,2.0,2.0,3.0,1.0,7.0,4,5,7,0.3076923076923077,0.26666666666666666,0.36363636363636365,0.13333333333333333,16.556291390728475,0.08163265306122448,0.08333333333333333,,0.4,0.5,0.5,,0.4666666666666667,0.06666666666666667,0.5333333333333333,0.51786,9.884615384615385,25.1,46.0,55.0,1.0,1.0,1.0,2.0,,1.0,8.0,1.0,1.0,,2.0,1.0,5.0,3.0,5.0,6.0,,,1.0,,,,2.0,1.0,,2.0,4.0,2.0,1.0,1.0,,3.0,1.0,1.0,3.0,15.0,1.0,6.0,2.0,4.0,4.0,,4.0,1.0,5.0,46.0,1.0,0.75,0.75,1.0,0.2,1.0,0.14285714285714285,1.0,0.22727272727272727,,,0.3333333333333333,,0.04,0.09090909090909091,,0.03333333333333333,,0.07692307692307693,0.038461538461538464,,,0.25,,0.25,0.6666666666666666,,,0.14285714285714285,0.14285714285714285,1.0,1.0,1.0,0.2857142857142857,0.5,0.6961,0.5174857142857143,0.3,0.3333333333333333,0.125,0.3125,0.359375,,,,1.0,,1.0,,1.0,,,,2.0,,,1.0,,1.0,1.0,2.0,2.0,,,,,,,,0.16666666666666666,,,,0.06666666666666667,,,,1.0,,0.14285714285714285,,0.14285714285714285,,,,,3.0,,,,,,,,1.0,,,,,1.0,1.0,,,,,,,True,,,,,,,,,,,,,,,,
2408,1610612766,Melvin Ely,Melvin Ely,2408,CHA,5477.0,91,-23,179,173,32,352,7.0,12,18.0,4.0,,14,34,,45,207,20.0,5.0,9.0,1.0,22.0,7,14,23,0.4117647058823529,0.4117647058823529,0.45918367346938777,,25.925925925925924,0.10294117647058823,0.09411764705882353,,0.35294117647058826,0.5833333333333334,0.7,0.5294117647058824,0.11764705882352941,,0.35294117647058826,0.44458823529411756,6.3735294117647046,,85.0,81.0,2.0,4.0,4.0,7.0,6.0,1.0,17.0,3.0,6.0,4.0,10.0,6.0,13.0,12.0,24.0,8.0,6.0,3.0,4.0,3.0,1.0,3.0,5.0,1.0,6.0,9.0,1.0,1.0,5.0,3.0,2.0,7.0,2.0,8.0,14.0,30.0,,13.0,2.0,4.0,2.0,2.0,4.0,2.0,24.0,85.0,2.0,0.2857142857142857,0.36363636363636365,0.5,0.46153846153846156,0.5,0.46153846153846156,0.5,0.5714285714285714,0.08823529411764706,0.16666666666666666,0.7142857142857143,1.0,0.06666666666666667,0.058823529411764705,0.25,0.09195402298850575,0.1111111111111111,0.034482758620689655,0.07142857142857142,0.2,0.16666666666666666,0.125,,0.5,0.2857142857142857,0.3333333333333333,0.35294117647058826,0.25,0.25,1.0,0.6666666666666666,0.5,0.5384615384615384,0.5714285714285714,0.45742499999999997,0.46333846153846153,0.2765957446808511,0.2765957446808511,0.2222222222222222,0.5333333333333333,0.4748603351955307,,,,,,,,,,,,,,,,,1.0,3.0,,2.0,2.0,2.0,,,,,0.05555555555555555,0.09090909090909091,,,,,,,,,,,,,,,1.0,,3.0,,0.07142857142857142,0.2857142857142857,0.16666666666666666,,,,,,,,,,,1.0,0.058823529411764705,,,,,True,,,,,,,,,,,,,,,,
2078,1610612766,Jason Hart,Jason Hart,2078,CHA,1467.0,24,7,51,47,7,98,1.0,1,4.0,7.0,1.0,6,12,3.0,22,53,8.0,3.0,4.0,,9.0,1,2,2,0.5,0.6,0.6176470588235294,0.2,31.147540983606557,0.1,0.13333333333333333,,0.06666666666666667,1.0,1.0,0.26666666666666666,0.4666666666666667,0.06666666666666667,0.26666666666666666,0.39001,12.6,24.96666666666667,18.0,21.0,,,,,,5.0,4.0,,,,3.0,3.0,4.0,2.0,11.0,4.0,,1.0,1.0,,,,,1.0,,,2.0,2.0,1.0,1.0,,2.0,,1.0,1.0,5.0,,1.0,1.0,,,,,,11.0,18.0,,0.3333333333333333,0.3333333333333333,,0.75,1.5,0.75,1.5,0.7857142857142857,0.08333333333333333,,0.5,,,0.2,,,,,,,,0.2,0.3333333333333333,,1.0,,,0.7142857142857143,0.7142857142857143,0.2,,,,,0.61905,0.3184666666666667,0.0625,0.07692307692307693,0.13636363636363635,0.5,0.35294117647058826,1.0,,1.0,1.0,1.0,2.0,,1.0,2.0,1.0,1.0,2.0,6.0,,2.0,1.0,1.0,3.0,,1.0,,,1.0,0.6666666666666666,0.5,0.6666666666666666,0.25,,1.0,1.0,1.0,0.13333333333333333,0.5,0.5,1.0,,,0.16666666666666666,1.0,0.16666666666666666,,0.5,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,1.0,,,,True,,,,,,,,,,,,,,,,
