EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGA,PenaltyAtRimFGA,ShortMidRangeFGA,FG2A,OpponentPoints,PenaltyFG2A,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,Rebounds,PenaltyOffPossExcludingTakeFouls,Usage,DefTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,DefAtRimReboundPct,DefCorner3ReboundPct,AtRimFrequency,ShortMidRangeFrequency,PenaltyAtRimFrequency,AtRimFG3AFrequency,ShotQualityAvg,PenaltyShotQualityAvg,Avg2ptShotDistance,PenaltyOffPossPct,AtRimFGM,PenaltyAtRimFGM,LongMidRangeFGM,LongMidRangeFGA,Arc3FGA,PenaltyArc3FGA,FG2M,FG3A,FtPoints,Points,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PenaltyFG2M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,NonHeaveArc3FGA,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffTwoPtRebounds,OffRebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,StepOutOfBoundsTurnovers,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,Offensive Fouls,FTA,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,Blocked3s,BlockedAtRim,BlockedCorner3,BlockedLongMidRange,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,LiveBallTurnoverPct,OffTwoPtReboundPct,OffFGReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Arc3Frequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,SecondChanceShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg3ptShotDistance,SecondChanceAtRimFGM,SecondChanceAtRimFGA,ShortMidRangeFGM,Corner3FGM,Corner3FGA,Arc3FGM,PenaltyArc3FGM,FG3M,SecondChanceFtPoints,PenaltyFG3M,PtsAssisted3s,PtsPutbacks,NonHeaveArc3FGM,Corner3Assists,OffThreePtRebounds,FTDefRebounds,LostBallTurnovers,Loose Ball Fouls,2pt And 1 Free Throw Trips,Technical Free Throw Trips,NonShootingPenaltyNonTakeFouls,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,LongMidRangePctBlocked,DefFTReboundPct,OffThreePtReboundPct,OffCorner3ReboundPct,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,SecondChanceTurnovers,OffArc3ReboundPct,Travels,BlockedShortMidRange,OffensiveGoaltends,3SecondViolations,OffAtRimReboundPct,SecondChanceAtRimPctAssisted,PenaltyCorner3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,SecondChanceFG3M,SecondChanceFG3A,PtsUnassisted3s,SecondChanceFg3Pct,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Frequency,Fg3aBlocked,FG3APctBlocked,Arc3PctBlocked,ShortMidRangePctBlocked,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,BlockedArc3,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,PenaltyCorner3Accuracy,Clear Path Fouls,DefensiveGoaltends,Defensive 3 Seconds Violations,on,FTOffRebounds,OffFTReboundPct,HeaveAttempts,FoulsDrawn,Offensive Fouls Drawn,ThreePtShootingFoulsDrawn,Corner3PctBlocked,ThreePtShootingFoulsDrawnPct,3pt And 1 Free Throw Trips
1519,1610612750,John Thomas,John Thomas,1519,MIN,179.0,3,-2,6,6,6,4,2,12,1,1.0,1.0,2,8,2,1.0,1.0,2.0,2.0,6,20.0,0.5,1.0,0.6666666666666666,0.5,1.0,0.5,0.5,0.5,0.5,0.44455,0.44455,2.75,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,
1853,1610612750,Anthony Carter,Anthony Carter,1853,MIN,6715.0,112,-40,204,209,38,39,28,413,12,1.0,2.0,30,217,3,1.0,6.0,7.0,12.0,38,18.565400843881857,0.0759493670886076,0.06666666666666667,0.07446808510638298,0.0967741935483871,,0.3870967741935484,0.06451612903225806,0.25,0.41935483870967744,0.5146790322580646,0.3838125,10.176666666666668,0.18627450980392157,9.0,1.0,5.0,16.0,1.0,1.0,14.0,1.0,3.0,31.0,1.0,2.0,2.0,1.0,1.0,1.0,3.0,20.0,8.0,1.0,1.0,24.0,2.0,26.0,2.0,10.0,4.0,10.0,54.0,5.0,5.0,1.0,7.0,4.0,3.0,6.0,2.0,6.0,5.0,1.0,1.0,11.0,3.0,5.0,9.0,1.0,4.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,3.0,2.0,3.0,0.7142857142857143,0.7142857142857143,0.4666666666666667,0.5,0.3333333333333333,0.45161290322580644,0.5,0.25,0.4696969696969697,0.5,0.3,0.03225806451612903,0.03333333333333333,0.08333333333333333,0.5454545454545454,0.05263157894736842,0.04672897196261682,0.08695652173913043,0.0625,0.06666666666666667,0.06060606060606061,0.09090909090909091,0.06666666666666667,0.6666666666666666,0.75,0.8181818181818182,0.5555555555555556,0.5161290322580645,0.3125,0.3125,1.0,0.03225806451612903,1.0,0.25,0.423,0.03125,0.03225806451612903,0.06451612903225806,0.0967741935483871,30.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,
1887,1610612750,Wally Szczerbiak,Wally Szczerbiak,1887,MIN,9639.0,161,-46,299,298,64,75,34,597,15,7.0,13.0,58,349,18,2.0,8.0,12.0,18.0,64,24.633431085043988,0.07079646017699115,0.07142857142857142,0.07092198581560284,0.05555555555555555,,0.21739130434782608,0.18840579710144928,0.3684210526315789,0.37681159420289856,0.4721282608695652,0.4885184210526315,11.805172413793102,0.2140468227424749,12.0,7.0,10.0,30.0,6.0,1.0,30.0,11.0,16.0,94.0,5.0,8.0,12.0,11.0,1.0,3.0,28.0,38.0,22.0,6.0,2.0,8.0,2.0,10.0,1.0,1.0,2.0,5.0,22.0,5.0,6.0,1.0,5.0,5.0,,5.0,,4.0,4.0,,,9.0,2.0,3.0,12.0,4.0,17.0,9.0,,,,,,,,,28.0,0.6333333333333333,0.7037037037037037,0.5172413793103449,0.625,0.6111111111111112,0.5652173913043478,0.625,0.6578947368421053,0.6133333333333333,0.6666666666666666,0.7,0.15942028985507245,0.034482758620689655,0.06666666666666667,0.5555555555555556,0.03937007874015748,0.0392156862745098,,0.06666666666666667,0.08,0.07692307692307693,0.09523809523809523,0.03225806451612903,,0.8,0.8571428571428571,0.6666666666666666,0.43478260869565216,0.3333333333333333,0.3448275862068966,0.7,0.08695652173913043,1.0,0.05263157894736842,0.45121428571428573,0.12,0.140625,0.1276595744680851,0.2978723404255319,24.327272727272728,2.0,2.0,8.0,2.0,5.0,4.0,1.0,6.0,2.0,1.0,18.0,6.0,4.0,1.0,1.0,2.0,1.0,1.0,3.0,2.0,3.0,1.0,0.5454545454545454,1.0,0.5454545454545454,0.03333333333333333,0.3333333333333333,0.038461538461538464,0.16666666666666666,0.6153846153846154,0.6153846153846154,0.5,0.07246376811594203,0.4,0.4,1.0,0.6666666666666666,0.6666666666666666,1.0,0.25,1.0,1.0,0.6666666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,
697,1610612750,Fred Hoiberg,Fred Hoiberg,697,MIN,3770.0,63,-10,118,120,51,68,17,238,1,1.0,1.0,7,130,2,1.0,6.0,7.0,10.0,51,10.21897810218978,0.10909090909090909,0.1111111111111111,0.109375,0.1,,0.07692307692307693,0.07692307692307693,0.3333333333333333,0.5384615384615384,0.49939230769230775,0.5363,17.442857142857143,0.4322033898305085,1.0,1.0,,5.0,4.0,1.0,1.0,6.0,2.0,19.0,,1.0,,1.0,1.0,1.0,6.0,2.0,,4.0,,3.0,1.0,4.0,,1.0,,2.0,9.0,2.0,3.0,,,,,1.0,,1.0,,,,1.0,1.0,,,,2.0,1.0,,2.0,,2.0,,,2.0,1.0,6.0,1.0,1.0,0.14285714285714285,,0.5,0.6538461538461539,,0.8333333333333334,0.6923076923076923,,1.0,0.46153846153846156,,,1.0,0.04,0.05084745762711865,,0.0625,0.15384615384615385,0.09090909090909091,0.16666666666666666,,0.5,1.0,1.0,1.0,0.38461538461538464,,,,0.3076923076923077,1.0,0.3333333333333333,,0.07692307692307693,0.14285714285714285,,0.3157894736842105,24.183333333333334,,,,2.0,2.0,3.0,1.0,5.0,,1.0,15.0,,3.0,1.0,1.0,,,,1.0,1.0,,1.0,0.8333333333333334,1.0,0.8333333333333334,,,0.1111111111111111,,,,,0.15384615384615385,1.0,1.0,1.0,0.75,0.75,1.0,,,1.0,0.75,1.0,0.1111111111111111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,
911,1610612750,Ervin Johnson,Ervin Johnson,911,MIN,24559.0,409,-68,729,734,105,152,97,1463,37,8.0,13.0,53,790,9,10.0,53.0,70.0,113.0,105,9.95260663507109,0.167192429022082,0.15873015873015872,0.16578947368421051,0.14423076923076922,0.0625,0.6851851851851852,0.24074074074074073,0.8,0.7037037037037037,0.5029018518518519,0.5209400000000001,3.1,0.1440329218106996,21.0,3.0,2.0,3.0,1.0,1.0,27.0,1.0,16.0,73.0,12.0,25.0,28.0,3.0,1.0,10.0,19.0,36.0,18.0,1.0,2.0,5.0,1.0,6.0,1.0,2.0,,3.0,13.0,38.0,43.0,3.0,7.0,6.0,1.0,6.0,,5.0,12.0,,,18.0,4.0,43.0,86.0,5.0,25.0,9.0,4.0,13.0,,10.0,,,13.0,8.0,19.0,0.6666666666666666,1.0,0.5094339622641509,0.48,0.3333333333333333,0.5277777777777778,0.48,0.45,0.553030303030303,0.5185185185185185,0.5588235294117647,0.018518518518518517,0.03773584905660377,0.05405405405405406,0.3333333333333333,0.1130952380952381,0.11053984575835475,0.12903225806451613,0.06741573033707865,0.12,0.21014492753623187,0.19148936170212766,0.125,0.6153846153846154,0.5675675675675675,0.6,0.5714285714285714,0.05555555555555555,0.6666666666666666,0.6666666666666666,1.0,0.018518518518518517,0.375,0.1,0.5278458333333332,0.14516129032258066,0.14754098360655737,0.3835616438356164,0.2602739726027397,28.6,11.0,21.0,4.0,,,1.0,1.0,1.0,4.0,1.0,3.0,18.0,1.0,,5.0,7.0,1.0,9.0,1.0,,6.0,1.0,1.0,1.0,1.0,,0.4117647058823529,0.09433962264150944,0.1111111111111111,0.3076923076923077,0.3076923076923077,1.0,,,,,1.0,1.0,1.0,0.84,0.5238095238095238,1.0,1.0,3.0,0.09090909090909091,2.0,3.0,1.0,3.0,0.2153846153846154,0.18181818181818182,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,
1607,1610612750,Troy Hudson,Troy Hudson,1607,MIN,10799.0,180,-29,317,315,40,78,44,632,6,2.0,5.0,46,350,6,,13.0,13.0,15.0,40,22.131147540983605,0.08496732026143791,,0.07262569832402235,0.058823529411764705,,0.08333333333333333,0.06944444444444445,0.15384615384615385,0.4444444444444444,0.45850347222222226,0.49285,14.928260869565218,0.12618296529968454,4.0,1.0,15.0,35.0,24.0,6.0,19.0,26.0,7.0,66.0,,3.0,3.0,2.0,7.0,3.0,13.0,6.0,32.0,24.0,,24.0,3.0,27.0,2.0,9.0,6.0,9.0,57.0,1.0,2.0,,,,,4.0,,3.0,3.0,,,7.0,,2.0,8.0,2.0,10.0,3.0,1.0,2.0,,,,,2.0,,13.0,0.15789473684210525,0.15789473684210525,0.41304347826086957,,0.3333333333333333,0.4097222222222222,0.3,0.38461538461538464,0.4189189189189189,0.3,0.43333333333333335,0.3611111111111111,,,0.5714285714285714,0.0070921985815602835,0.011494252873563218,,0.014705882352941176,0.08333333333333333,0.10606060606060606,,,,0.6666666666666666,0.6666666666666666,,0.4861111111111111,0.42857142857142855,0.42857142857142855,0.2,0.3333333333333333,0.5,0.46153846153846156,0.4356875,0.0410958904109589,0.06382978723404255,0.045454545454545456,0.19696969696969696,25.034615384615385,,,,,2.0,7.0,2.0,7.0,,2.0,12.0,,7.0,1.0,1.0,,1.0,,2.0,4.0,1.0,0.5714285714285714,0.2692307692307692,0.2857142857142857,0.2692307692307692,,,0.030303030303030304,,,,,0.027777777777777776,,,,0.2916666666666667,0.2916666666666667,0.5714285714285714,,,0.3333333333333333,0.2916666666666667,,0.038461538461538464,,2.0,,,,,1.0,1.0,2.0,1.0,2.0,9.0,0.5,0.4,0.5,1.0,0.07692307692307693,,,,,,,,,,,,,,,,True,,,,,,,,,
2204,1610612750,Eddie Griffin,Eddie Griffin,2204,MIN,3180.0,53,-12,100,102,53,57,14,202,3,1.0,9.0,20,114,13,2.0,8.0,10.0,13.0,53,22.608695652173914,0.16326530612244897,0.2,0.1694915254237288,0.2222222222222222,,0.125,0.375,0.06666666666666667,0.2916666666666667,0.4398645833333333,0.4186366666666667,11.139999999999999,0.53,,,3.0,8.0,4.0,2.0,8.0,4.0,,16.0,1.0,4.0,2.0,5.0,2.0,,10.0,12.0,4.0,4.0,,1.0,,1.0,,1.0,,,2.0,2.0,3.0,,,,,1.0,,1.0,1.0,,,2.0,,2.0,5.0,,,,,5.0,,4.0,,1.0,5.0,4.0,10.0,0.75,0.8571428571428571,0.4,0.25,0.38461538461538464,0.3333333333333333,0.25,0.3333333333333333,0.3333333333333333,0.25,0.3333333333333333,0.16666666666666666,,,0.5,0.05263157894736842,0.06,,0.08695652173913043,0.1111111111111111,0.13636363636363635,0.2857142857142857,,0.8,,,,0.3333333333333333,0.375,0.375,1.0,0.16666666666666666,,0.13333333333333333,0.47135,,,0.125,0.625,25.15,,2.0,5.0,,,,,,,,,2.0,,,1.0,,,1.0,,,,,,,,,,0.08333333333333333,,0.5555555555555556,0.5555555555555556,0.6,,,,,,,,0.5,,,,,0.08333333333333333,1.0,,,,,,,,,,,,,,,,,1.0,0.25,0.25,,,,,,,,,,,,,True,,,,,,,,,
2239,1610612750,Trenton Hassell,Trenton Hassell,2239,MIN,16354.0,273,-38,472,472,49,77,68,944,21,1.0,12.0,62,499,4,3.0,10.0,13.0,22.0,49,13.224637681159422,0.046296296296296294,0.08333333333333333,0.051587301587301584,0.029411764705882353,0.1111111111111111,0.3333333333333333,0.19047619047619047,0.2,0.3492063492063492,0.4659166666666666,0.44579,10.137096774193546,0.1038135593220339,9.0,,15.0,29.0,1.0,1.0,27.0,1.0,7.0,61.0,1.0,9.0,2.0,2.0,1.0,,4.0,42.0,12.0,1.0,3.0,18.0,3.0,21.0,3.0,8.0,5.0,5.0,45.0,9.0,9.0,1.0,7.0,4.0,3.0,3.0,1.0,2.0,3.0,,,6.0,,13.0,30.0,2.0,9.0,5.0,,2.0,,1.0,,1.0,2.0,1.0,4.0,0.7777777777777778,0.7777777777777778,0.43548387096774194,0.1111111111111111,0.5,0.42857142857142855,0.1111111111111111,0.4,0.4552238805970149,0.1111111111111111,0.4,0.015873015873015872,0.04838709677419355,0.09523809523809523,0.5,0.039647577092511016,0.03501945525291829,0.04225352112676056,0.045454545454545456,0.09259259259259259,0.031914893617021274,0.07407407407407407,0.030303030303030304,0.5,0.42857142857142855,0.47368421052631576,0.5555555555555556,0.4603174603174603,0.5172413793103449,0.5172413793103449,0.9333333333333333,0.015873015873015872,,0.2,0.4846555555555556,0.07462686567164178,0.07575757575757576,0.03278688524590164,0.06557377049180328,27.6,,5.0,3.0,,,,,,,,,,,,,,1.0,1.0,1.0,,2.0,,,,,,,,,0.25,0.2727272727272727,0.6666666666666666,,,,,,,,0.5555555555555556,,,,1.0,,,,,,0.021739130434782608,,,,,,,,,,,,,,,,0.08333333333333333,,,,,,,,,,,,True,,,,,,,,,
84,1610612750,Latrell Sprewell,Latrell Sprewell,84,MIN,19199.0,320,-49,564,572,41,78,74,1136,29,,28.0,125,603,2,5.0,15.0,20.0,25.0,41,26.533742331288344,0.06048387096774194,0.09803921568627451,0.06688963210702341,0.03571428571428571,0.07692307692307693,0.19205298013245034,0.18543046357615894,,0.36423841059602646,0.4715241721854304,0.39683333333333337,12.074399999999997,0.0726950354609929,17.0,,22.0,68.0,20.0,,49.0,26.0,7.0,117.0,5.0,13.0,14.0,,1.0,2.0,5.0,46.0,52.0,20.0,10.0,29.0,,29.0,,8.0,8.0,13.0,58.0,4.0,5.0,2.0,6.0,4.0,2.0,13.0,1.0,9.0,4.0,1.0,,17.0,2.0,6.0,14.0,,13.0,7.0,1.0,3.0,1.0,2.0,,1.0,4.0,3.0,5.0,0.46938775510204084,0.5,0.392,0.38461538461538464,,0.36423841059602646,0.38235294117647056,0.5,0.375,0.3888888888888889,0.625,0.17218543046357615,0.08,0.2413793103448276,0.7647058823529411,0.014925373134328358,0.016233766233766232,0.039473684210526314,0.007194244604316547,0.05263157894736842,0.08411214953271028,0.10526315789473684,0.022988505747126436,0.75,0.5862068965517241,0.7727272727272727,0.29411764705882354,0.4503311258278146,0.3235294117647059,0.3283582089552239,0.6818181818181818,0.13245033112582782,,,0.46460714285714294,0.04516129032258064,0.05426356589147287,0.11965811965811966,0.042735042735042736,24.51923076923077,1.0,2.0,10.0,2.0,6.0,2.0,,4.0,1.0,1.0,9.0,6.0,2.0,,1.0,,4.0,,3.0,,1.0,0.75,0.15384615384615385,1.0,0.15384615384615385,0.014705882352941176,,0.025,,0.35714285714285715,0.38461538461538464,0.3,0.039735099337748346,0.3333333333333333,0.3333333333333333,1.0,0.1,0.1,0.5,0.11764705882352941,0.5,,0.1,2.0,0.03125,2.0,,,,,,1.0,,2.0,1.0,4.0,3.0,0.25,0.11764705882352941,,,0.3333333333333333,,,,0.07142857142857142,1.0,2.0,1.0,1.0,0.11764705882352941,0.5,1.0,1.0,,,,True,,,,,,,,,
708,1610612750,Kevin Garnett,Kevin Garnett,708,MIN,20867.0,348,-52,611,614,38,88,81,1225,36,1.0,55.0,152,655,7,11.0,76.0,92.0,109.0,38,24.752475247524753,0.2900763358778626,0.21568627450980393,0.2779552715654952,0.2926829268292683,0.25,0.23376623376623376,0.35714285714285715,0.14285714285714285,0.24675324675324675,0.43482499999999996,0.40459999999999996,10.674999999999999,0.062193126022913256,26.0,1.0,25.0,61.0,2.0,,74.0,2.0,20.0,171.0,11.0,19.0,24.0,2.0,,,4.0,108.0,40.0,2.0,6.0,32.0,7.0,39.0,4.0,7.0,3.0,22.0,85.0,15.0,17.0,3.0,10.0,6.0,4.0,6.0,1.0,5.0,5.0,,,11.0,1.0,7.0,19.0,3.0,26.0,16.0,,6.0,,4.0,,,6.0,3.0,4.0,0.7297297297297297,0.7714285714285715,0.4868421052631579,0.5789473684210527,0.2857142857142857,0.4902597402597403,0.5789473684210527,0.2857142857142857,0.5213414634146342,0.6,0.2857142857142857,0.012987012987012988,0.039473684210526314,0.1111111111111111,0.5454545454545454,0.05154639175257732,0.0513595166163142,0.03614457831325301,0.06535947712418301,0.2153846153846154,0.33043478260869563,0.20512820512820512,0.0410958904109589,0.5,0.7222222222222222,0.8125,0.6153846153846154,0.3961038961038961,0.4098360655737705,0.4166666666666667,0.84,0.012987012987012988,1.0,,0.44525263157894734,0.0975609756097561,0.09876543209876543,0.14035087719298245,0.023391812865497075,25.2,7.0,7.0,23.0,,,1.0,,1.0,2.0,,,8.0,1.0,3.0,2.0,5.0,1.0,1.0,6.0,,2.0,,0.5,,0.5,0.01639344262295082,0.35714285714285715,0.05,,0.41818181818181815,0.42592592592592593,0.7391304347826086,,,,,0.5,0.5,,0.3684210526315789,1.0,,0.5,3.0,0.06451612903225806,,2.0,,,0.03636363636363636,0.2857142857142857,,,,,,3.0,,,,,,,,,0.01818181818181818,,,,,,,,,1.0,3.0,1.0,True,,,,,,,,,
