EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,PtsPutbacks,HeaveAttempts,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,Fg3aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,FTOffRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Travels,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,Offensive Fouls,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,Blocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG3APctBlocked,FG2APctBlocked,AtRimPctBlocked,Arc3PctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,OffFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,StepOutOfBoundsTurnovers,SecondChanceTurnovers,Technical Free Throw Trips,ThreePtShootingFoulsDrawn,Blocked3s,BlockedArc3,BlockedLongMidRange,BlockedShortMidRange,RecoveredBlocks,ShortMidRangePctBlocked,LongMidRangePctBlocked,Corner3PctBlocked,BlocksRecoveredPct,ThreePtShootingFoulsDrawnPct,DefensiveGoaltends,Defensive 3 Seconds Violations,BlockedCorner3,OffensiveGoaltends,3SecondViolations,on
1761,1610612743,Greg Buckner,Greg Buckner,1761,DEN,33724.0,562.0,61.0,1127.0,1116.0,354.0,419.0,140.0,2243.0,27.0,43.0,4.0,10.0,6.0,10.0,1.0,5.0,2.0,10.0,16.0,29.0,2.0,4.0,6.0,12.0,12.0,34.0,2.0,6.0,7.0,17.0,30.0,58.0,28.0,63.0,20.0,164,1167.0,4.0,11.0,4.0,10.0,1.0,21.0,6.0,14.0,13.0,29.0,9.0,60.0,44.0,16.0,78.0,6.0,4.0,2.0,32.0,12.0,4.0,1.0,39.0,8.0,47.0,6.0,2.0,18.0,3.0,18.0,102.0,5.0,21.0,2.0,12.0,43.0,6.0,61.0,28.0,89.0,5.0,39.0,27.0,12.0,7.0,1.0,5.0,8.0,1.0,2.0,2.0,15.0,3.0,40.0,71.0,3.0,3.0,27.0,7.0,13.0,4.0,1.0,1.0,1.0,60.0,354.0,13.0,0.7333333333333333,0.7857142857142857,0.9285714285714286,0.4444444444444444,0.4,0.4482758620689655,0.45901639344262296,0.5172413793103449,0.36363636363636365,0.42857142857142855,0.5950413223140496,0.47619047619047616,0.5930232558139535,0.6259541984732825,0.5,0.625,0.5206611570247934,0.015873015873015872,0.06896551724137931,0.09302325581395349,0.029411764705882353,11.204911742133538,0.4666666666666667,0.11764705882352941,0.045454545454545456,0.125,0.052109181141439205,0.10714285714285714,0.046296296296296294,0.1206140350877193,0.050880626223091974,0.056451612903225805,0.039473684210526314,0.054187192118226604,0.05194805194805195,0.03225806451612903,0.14150943396226415,0.12790697674418605,0.1118421052631579,0.08974358974358974,0.14705882352941177,0.09433962264150944,0.35537190082644626,0.627906976744186,0.6923076923076923,0.7407407407407407,0.04132231404958678,0.2,0.2,1.0,0.08264462809917356,0.2,0.2,0.5,0.2396694214876033,0.5517241379310345,0.5517241379310345,0.9375,0.2809917355371901,0.35294117647058826,0.36363636363636365,0.9166666666666666,0.47619047619047616,0.4,0.5,0.19047619047619047,0.5,1.0,0.2857142857142857,0.3333333333333333,1.0,0.23255813953488372,0.6,0.27906976744186046,0.5,0.3953488372093023,0.4117647058823529,0.8760330578512396,0.375,0.5497109243697477,0.5774533333333333,0.5241726190476188,0.10236220472440945,0.203125,0.12804878048780488,0.36585365853658536,3.686206896551724,24.950793650793646,0.31410825199645076,,,,,,,,,,,,,,,,,,,,True
1863,1610612743,Earl Boykins,Earl Boykins,1863,DEN,130021.0,2167.0,103.0,4247.0,4196.0,1631.0,1598.0,552.0,8443.0,81.0,148.0,2.0,3.0,32.0,56.0,67.0,144.0,136.0,366.0,9.0,22.0,2.0,4.0,3.0,9.0,47.0,144.0,1.0,11.0,17.0,56.0,284.0,658.0,56.0,166.0,276.0,1012,4379.0,13.0,37.0,3.0,15.0,14.0,49.0,106.0,222.0,20.0,65.0,163.0,435.0,232.0,336.0,120.0,48.0,4.0,,144.0,47.0,42.0,3.0,292.0,80.0,372.0,45.0,35.0,140.0,29.0,123.0,824.0,10.0,26.0,1.0,27.0,73.0,6.0,106.0,37.0,143.0,8.0,78.0,39.0,39.0,75.0,15.0,48.0,46.0,10.0,27.0,7.0,121.0,40.0,40.0,122.0,2.0,2.0,300.0,8.0,66.0,65.0,11.0,4.0,12.0,435.0,1631.0,34.0,0.4084507042253521,0.41134751773049644,0.7142857142857143,0.3373493975903614,0.2,0.3076923076923077,0.3373493975903614,0.4316109422492401,0.35135135135135137,0.4774774774774775,0.44660194174757284,0.33653846153846156,0.4738675958188153,0.5137130801687764,0.41228070175438597,0.5788043478260869,0.20145631067961164,0.018072289156626505,0.06382978723404255,0.13513513513513514,0.013888888888888888,21.838610827374872,0.6198347107438017,0.03488372093023256,0.006666666666666667,0.05041436464088398,0.016,0.0598669623059867,0.026246719160104987,0.0526592943654555,0.01794616151545364,0.010141987829614604,0.0182370820668693,0.0186799501867995,0.021897810218978103,0.037383177570093455,0.04772234273318872,0.03581267217630854,0.060897435897435896,0.06774193548387097,0.0425531914893617,0.01873536299765808,0.1796116504854369,0.5472972972972973,0.6328125,0.5679012345679012,0.17475728155339806,0.4652777777777778,0.4962962962962963,0.19402985074626866,0.4441747572815534,0.37158469945355194,0.38526912181303113,0.41911764705882354,0.02669902912621359,0.4090909090909091,0.42857142857142855,1.0,0.17475728155339806,0.3263888888888889,0.33098591549295775,0.6595744680851063,0.057692307692307696,0.6666666666666666,0.5,0.07692307692307693,0.5,1.0,0.21153846153846154,0.09090909090909091,1.0,0.1951219512195122,0.5714285714285714,0.0313588850174216,0.3333333333333333,0.1951219512195122,0.30357142857142855,0.38106796116504854,0.3263888888888889,0.4654119076549211,0.46581785714285706,0.46120419580419586,0.07587768969422423,0.09217877094972067,0.04841897233201581,0.4298418972332016,12.059270516717326,24.97228915662649,0.38403578996939014,2.0,5.0,43.0,1.0,1.0,1.0,5.0,2.0,4.0,0.0625,0.03551912568306011,0.045454545454545456,0.3333333333333333,0.005988023952095809,,,,,,True
1889,1610612743,Andre Miller,Andre Miller,1889,DEN,64639.0,1077.0,111.0,2099.0,2062.0,974.0,937.0,282.0,4161.0,86.0,140.0,13.0,25.0,41.0,62.0,25.0,67.0,36.0,104.0,,1.0,,1.0,,1.0,4.0,20.0,2.0,5.0,3.0,13.0,147.0,311.0,4.0,21.0,111.0,417,2177.0,21.0,41.0,2.0,6.0,8.0,56.0,70.0,139.0,3.0,14.0,76.0,225.0,140.0,154.0,3.0,9.0,14.0,5.0,15.0,4.0,30.0,,139.0,32.0,171.0,23.0,9.0,85.0,5.0,49.0,374.0,14.0,33.0,5.0,32.0,53.0,11.0,96.0,52.0,148.0,8.0,35.0,22.0,13.0,45.0,9.0,35.0,28.0,5.0,10.0,5.0,73.0,38.0,31.0,82.0,3.0,7.0,127.0,11.0,39.0,30.0,2.0,,2.0,225.0,974.0,22.0,0.47619047619047616,0.5,0.25,0.19047619047619047,0.3333333333333333,0.21428571428571427,0.25,0.47266881028938906,0.5121951219512195,0.5035971223021583,0.4608433734939759,0.5106382978723404,0.4869281045751634,0.5346153846153846,0.5384615384615384,0.5798969072164949,0.06325301204819277,,0.09646302250803858,0.1357142857142857,,19.10854312835328,0.6164383561643836,0.13253012048192772,0.07042253521126761,0.07647907647907648,0.040993788819875775,0.12403100775193798,0.08695652173913043,0.08937960042060988,0.048654244306418216,0.038314176245210725,0.052941176470588235,0.0374331550802139,0.096,0.05555555555555555,0.05454545454545454,0.062146892655367235,0.10135135135135136,0.13114754098360656,0.10666666666666667,0.055944055944055944,0.42168674698795183,0.6142857142857143,0.7107438016528925,0.4883720930232558,0.20180722891566266,0.373134328358209,0.423728813559322,0.56,0.3132530120481928,0.34615384615384615,0.3564356435643564,0.3888888888888889,0.0030120481927710845,,,,0.060240963855421686,0.2,0.2,0.25,0.5319148936170213,0.52,0.23076923076923078,0.02127659574468085,,,0.10638297872340426,0.4,,0.40522875816993464,0.6612903225806451,0.006535947712418301,,0.08496732026143791,0.23076923076923078,0.48493975903614456,0.26666666666666666,0.4911773006134969,0.5005030303030303,0.49143851351351353,0.10833333333333334,0.11504424778761062,0.1342925659472422,0.539568345323741,7.88038585209003,34.65714285714286,0.46403049070986185,,4.0,,,,,1.0,1.0,,0.11940298507462686,0.028846153846153848,,,,1.0,2.0,,,,True
1922,1610612743,Francisco Elson,Francisco Elson,1922,DEN,36119.0,602.0,-32.0,1175.0,1165.0,421.0,436.0,156.0,2340.0,34.0,55.0,13.0,26.0,10.0,18.0,8.0,19.0,16.0,61.0,,,,,,,,1.0,,,,1.0,58.0,135.0,,1.0,25.0,141,1228.0,15.0,30.0,,,7.0,37.0,16.0,34.0,,1.0,17.0,49.0,90.0,26.0,,,16.0,1.0,,,10.0,,16.0,2.0,18.0,2.0,,6.0,4.0,6.0,38.0,6.0,34.0,2.0,30.0,51.0,12.0,93.0,42.0,135.0,3.0,20.0,17.0,3.0,13.0,1.0,7.0,12.0,3.0,6.0,1.0,25.0,7.0,44.0,81.0,7.0,5.0,47.0,3.0,17.0,8.0,31.0,24.0,33.0,49.0,421.0,9.0,0.7758620689655172,0.9,,,,,,0.42962962962962964,0.5,0.47058823529411764,0.4264705882352941,0.5,0.45714285714285713,0.4462025316455696,0.4868421052631579,0.5104166666666666,0.007352941176470588,,0.07407407407407407,0.12727272727272726,,13.616071428571429,0.52,0.34285714285714286,0.06060606060606061,0.14447592067988668,0.0709812108559499,0.23809523809523808,0.06521739130434782,0.16910229645093947,0.07005253940455342,0.125,0.07142857142857142,0.043478260869565216,0.09523809523809523,,0.11403508771929824,0.2235294117647059,0.12337662337662338,0.2857142857142857,0.14285714285714285,0.045454545454545456,0.40441176470588236,0.6181818181818182,0.7083333333333334,0.7647058823529411,0.13970588235294118,0.42105263157894735,0.47058823529411764,0.5,0.4485294117647059,0.26229508196721313,0.26666666666666666,0.9375,,,,,0.007352941176470588,,,,0.8666666666666667,0.5,0.46153846153846156,,,,,,,0.5142857142857142,0.5555555555555556,,,0.02857142857142857,,0.4117647058823529,,0.4557562962962962,0.5504869565217392,0.4648147058823529,0.11333333333333333,0.11409395973154363,0.2624113475177305,0.3475177304964539,9.448148148148144,73.8,0.35829787234042554,,3.0,,,2.0,,1.0,6.0,14.0,0.10526315789473684,0.01639344262295082,,0.42424242424242425,,3.0,2.0,2.0,1.0,,True
2030,1610612743,Kenyon Martin,Kenyon Martin,2030,DEN,61622.0,1027.0,54.0,1987.0,1948.0,780.0,751.0,255.0,3935.0,102.0,160.0,26.0,44.0,43.0,55.0,44.0,118.0,39.0,103.0,,1.0,,,,1.0,,6.0,,1.0,,5.0,185.0,381.0,,7.0,105.0,475,2065.0,33.0,63.0,,1.0,17.0,83.0,59.0,113.0,,6.0,35.0,153.0,258.0,112.0,,,36.0,2.0,4.0,,33.0,,58.0,16.0,74.0,11.0,5.0,30.0,7.0,21.0,164.0,11.0,59.0,1.0,38.0,111.0,17.0,166.0,71.0,237.0,12.0,41.0,27.0,14.0,36.0,6.0,22.0,31.0,4.0,14.0,5.0,67.0,23.0,51.0,116.0,9.0,12.0,154.0,13.0,71.0,12.0,39.0,27.0,40.0,153.0,780.0,20.0,0.6972972972972973,0.7724550898203593,,,,,,0.48556430446194226,0.5238095238095238,0.5221238938053098,0.47680412371134023,0.515625,0.4957983193277311,0.5185589519650655,0.5608108108108109,0.523972602739726,0.01804123711340206,,0.08661417322834646,0.125,,22.945804195804197,0.5373134328358209,0.22972972972972974,0.013333333333333334,0.15546218487394958,0.07940780619111709,0.1890547263681592,0.06626506024096386,0.1628415300546448,0.07700770077007701,0.11570247933884298,0.09433962264150944,0.04678362573099415,0.05,0.10869565217391304,0.1141552511415525,0.17032967032967034,0.1757188498402556,0.2028985507246377,0.15873015873015872,0.07272727272727272,0.41237113402061853,0.6375,0.7285714285714285,0.7254901960784313,0.30412371134020616,0.3728813559322034,0.411214953271028,0.5227272727272727,0.2654639175257732,0.3786407766990291,0.38613861386138615,0.8205128205128205,0.002577319587628866,,,,0.015463917525773196,,,,0.6875,0.5909090909090909,0.3076923076923077,,,,0.015625,,,0.46218487394957986,0.7818181818181819,0.008403361344537815,,0.04201680672268908,,0.43041237113402064,,0.47314404145077704,0.5164258333333334,0.49418675213675217,0.1591928251121076,0.16173120728929385,0.17473684210526316,0.32210526315789473,7.559842519685041,33.8,0.3925515853044791,,5.0,,,1.0,1.0,1.0,11.0,18.0,0.09322033898305085,0.019417475728155338,,0.45,,9.0,1.0,,2.0,,True
2035,1610612743,DerMarr Johnson,DerMarr Johnson,2035,DEN,25651.0,428.0,85.0,864.0,838.0,365.0,282.0,106.0,1702.0,31.0,46.0,4.0,7.0,12.0,16.0,1.0,4.0,9.0,16.0,13.0,36.0,3.0,5.0,6.0,19.0,10.0,31.0,,1.0,5.0,13.0,41.0,66.0,23.0,67.0,47.0,198,829.0,5.0,8.0,3.0,6.0,,19.0,16.0,23.0,11.0,32.0,24.0,89.0,44.0,38.0,69.0,,8.0,,31.0,10.0,6.0,1.0,21.0,8.0,29.0,5.0,3.0,12.0,2.0,7.0,66.0,5.0,14.0,1.0,9.0,22.0,3.0,34.0,20.0,54.0,2.0,15.0,9.0,6.0,13.0,1.0,9.0,11.0,3.0,4.0,2.0,24.0,8.0,22.0,57.0,5.0,2.0,56.0,5.0,28.0,2.0,7.0,3.0,7.0,89.0,365.0,11.0,0.5365853658536586,0.5945945945945946,1.0,0.34328358208955223,0.5,0.34375,0.34328358208955223,0.6212121212121212,0.625,0.6956521739130435,0.5676691729323309,0.6785714285714286,0.5909090909090909,0.6234177215189873,0.6785714285714286,0.664179104477612,0.5037593984962406,0.014925373134328358,0.09090909090909091,0.10869565217391304,,18.514750762970497,0.5416666666666666,0.07894736842105263,0.027777777777777776,0.06984126984126984,0.047619047619047616,0.10588235294117647,0.05,0.0775,0.048223350253807105,0.03488372093023256,0.06896551724137931,0.04666666666666667,0.06153846153846154,0.02857142857142857,0.06896551724137931,0.08823529411764706,0.061068702290076333,0.09259259259259259,0.12903225806451613,0.03333333333333333,0.3458646616541353,0.6739130434782609,0.7560975609756098,0.5483870967741935,0.03007518796992481,0.25,0.3333333333333333,,0.12030075187969924,0.5625,0.5625,0.5555555555555556,0.2706766917293233,0.3611111111111111,0.37142857142857144,1.0,0.23308270676691728,0.3225806451612903,0.3225806451612903,1.0,0.5,0.5714285714285714,,0.35714285714285715,0.6,1.0,0.07142857142857142,,,0.2909090909090909,0.75,0.34545454545454546,0.3157894736842105,0.23636363636363636,0.38461538461538464,0.849624060150376,0.3225806451612903,0.5463165413533834,0.577055,0.5273872727272727,0.1794871794871795,0.3146067415730337,0.09595959595959595,0.4494949494949495,5.2727272727272725,24.328358208955223,0.4224537037037037,2.0,2.0,1.0,,,,,4.0,4.0,0.25,,0.027777777777777776,0.5714285714285714,,,,,,,True
2059,1610612743,Eduardo Najera,Eduardo Najera,2059,DEN,25697.0,428.0,38.0,846.0,847.0,297.0,294.0,117.0,1693.0,37.0,59.0,17.0,24.0,9.0,14.0,3.0,17.0,17.0,39.0,,,,,,,,4.0,,,,3.0,57.0,115.0,,4.0,25.0,139,898.0,17.0,26.0,,,7.0,41.0,17.0,39.0,,3.0,8.0,42.0,88.0,26.0,,,26.0,,4.0,,9.0,,14.0,6.0,20.0,2.0,4.0,7.0,2.0,5.0,46.0,3.0,32.0,1.0,7.0,44.0,6.0,57.0,36.0,93.0,5.0,20.0,11.0,9.0,11.0,4.0,9.0,10.0,,2.0,1.0,21.0,6.0,31.0,60.0,6.0,3.0,39.0,5.0,14.0,8.0,12.0,7.0,12.0,42.0,297.0,7.0,0.7719298245614035,1.0,,,,,,0.4956521739130435,0.6538461538461539,0.4358974358974359,0.4789915966386555,0.6538461538461539,0.40476190476190477,0.5110294117647058,0.6833333333333333,0.42857142857142855,0.03361344537815126,,0.0782608695652174,0.11864406779661017,,15.90678824721378,0.5238095238095238,0.17647058823529413,0.02564102564102564,0.15017064846416384,0.09785932721712538,0.06930693069306931,0.0375,0.12944162436548223,0.085995085995086,0.12037037037037036,0.1509433962264151,0.06626506024096386,0.016666666666666666,0.1,0.16216216216216217,0.171875,0.1271186440677966,0.07246376811594203,0.0625,0.1,0.4957983193277311,0.6271186440677966,0.7115384615384616,0.6486486486486487,0.14285714285714285,0.17647058823529413,0.2,1.0,0.3277310924369748,0.4358974358974359,0.4358974358974359,1.0,,,,,0.03361344537815126,,,,0.9230769230769231,0.7083333333333334,0.23529411764705882,,,,,,,0.3333333333333333,0.6428571428571429,,,0.07142857142857142,,0.5294117647058824,,0.4889991596638655,0.5510692307692308,0.4623583333333333,0.109375,0.11290322580645161,0.2949640287769784,0.302158273381295,7.333043478260871,24.975,0.35106382978723405,2.0,1.0,,,,,1.0,4.0,5.0,0.11764705882352941,,,0.4166666666666667,,2.0,,,,,True
2206,1610612743,Rodney White,Rodney White,2206,DEN,23562.0,393.0,-40.0,758.0,761.0,259.0,243.0,113.0,1519.0,16.0,27.0,5.0,8.0,7.0,10.0,11.0,23.0,33.0,89.0,,2.0,,,,,14.0,29.0,1.0,4.0,6.0,9.0,60.0,139.0,14.0,31.0,9.0,171,777.0,12.0,20.0,1.0,4.0,1.0,28.0,21.0,41.0,6.0,9.0,3.0,63.0,70.0,50.0,39.0,3.0,12.0,1.0,28.0,14.0,7.0,,22.0,5.0,27.0,3.0,2.0,11.0,1.0,10.0,59.0,5.0,12.0,1.0,7.0,29.0,4.0,40.0,18.0,58.0,2.0,24.0,14.0,10.0,13.0,3.0,8.0,9.0,1.0,5.0,1.0,22.0,10.0,17.0,35.0,2.0,2.0,20.0,2.0,10.0,1.0,8.0,2.0,8.0,63.0,259.0,8.0,0.5833333333333334,0.6481481481481481,0.9285714285714286,0.45161290322580644,0.25,0.6666666666666666,0.4666666666666667,0.4316546762589928,0.6,0.5121951219512195,0.4764705882352941,0.5625,0.6,0.4776536312849162,0.56,0.6057692307692307,0.18235294117647058,,0.050359712230215826,0.07407407407407407,,22.686230248306998,0.5909090909090909,0.13793103448275862,0.05263157894736842,0.10861423220973783,0.0364741641337386,0.11290322580645161,0.06944444444444445,0.1094224924012158,0.04239401496259352,0.0379746835443038,0.08,0.017142857142857144,0.0784313725490196,0.047619047619047616,0.1095890410958904,0.05333333333333334,0.14285714285714285,0.09803921568627451,0.18181818181818182,0.023255813953488372,0.1588235294117647,0.5925925925925926,0.64,0.5625,0.13529411764705881,0.4782608695652174,0.5238095238095238,0.2727272727272727,0.5235294117647059,0.3707865168539326,0.38372093023255816,0.696969696969697,0.011764705882352941,,,,0.17058823529411765,0.4827586206896552,0.4827586206896552,0.9285714285714286,0.3333333333333333,0.625,0.2,,,,0.16666666666666666,0.25,1.0,0.2,0.7,,,0.18,0.6666666666666666,0.3411764705882353,0.5,0.4460890532544379,0.44439999999999985,0.4357295918367347,0.056179775280898875,0.06802721088435375,0.16374269005847952,0.3684210526315789,14.00071942446043,26.299999999999997,0.341688654353562,1.0,1.0,,,,,1.0,5.0,5.0,0.08695652173913043,0.033707865168539325,,0.625,,,1.0,,,1.0,True
2403,1610612743,Nene,Nene,2403,DEN,48317.0,805.0,5.0,1558.0,1564.0,532.0,523.0,203.0,3122.0,102.0,147.0,26.0,36.0,33.0,49.0,10.0,49.0,7.0,41.0,,1.0,,,,1.0,,1.0,,,,1.0,119.0,237.0,,2.0,95.0,333,1584.0,27.0,44.0,,,19.0,73.0,37.0,70.0,,2.0,54.0,128.0,172.0,66.0,,,34.0,,1.0,,29.0,,36.0,3.0,39.0,2.0,1.0,19.0,5.0,12.0,81.0,10.0,57.0,2.0,14.0,108.0,22.0,144.0,69.0,213.0,6.0,34.0,26.0,8.0,24.0,3.0,11.0,26.0,6.0,13.0,5.0,50.0,14.0,43.0,94.0,11.0,8.0,147.0,17.0,65.0,17.0,33.0,13.0,33.0,128.0,532.0,14.0,0.7226890756302521,0.8431372549019608,,,,,,0.5021097046413502,0.6136363636363636,0.5285714285714286,0.497907949790795,0.6136363636363636,0.5138888888888888,0.5476973684210527,0.6403508771929824,0.5871559633027523,0.008368200836820083,,0.12236286919831224,0.10884353741496598,,19.61218836565097,0.48,0.3333333333333333,0.03278688524590164,0.19529837251356238,0.09344262295081968,0.08588957055214724,0.072992700729927,0.17039106145251395,0.08969210174029452,0.11695906432748537,0.06504065040650407,0.09177215189873418,0.09278350515463918,0.025,0.18128654970760233,0.2,0.2025862068965517,0.06422018348623854,0.12962962962962962,0.06741573033707865,0.6150627615062761,0.6938775510204082,0.7786259541984732,0.7450980392156863,0.20502092050209206,0.20408163265306123,0.2564102564102564,0.5,0.17154811715481172,0.17073170731707318,0.18421052631578946,0.7142857142857143,0.0041841004184100415,,,,0.0041841004184100415,,,,0.8181818181818182,0.7222222222222222,0.3076923076923077,,,,,,,0.6805555555555556,0.673469387755102,0.013888888888888888,,0.013888888888888888,,0.6234309623430963,,0.5121468487394959,0.537039024390244,0.5340739436619718,0.2264808362369338,0.22807017543859648,0.21921921921921922,0.3843843843843844,4.733755274261603,30.15,0.34146341463414637,1.0,6.0,,,,,5.0,15.0,23.0,0.20408163265306123,0.07317073170731707,,0.696969696969697,,,2.0,,,2.0,True
2546,1610612743,Carmelo Anthony,Carmelo Anthony,2546,DEN,70353.0,1173.0,15.0,2317.0,2284.0,1021.0,952.0,289.0,4601.0,111.0,214.0,30.0,44.0,48.0,93.0,10.0,37.0,77.0,198.0,1.0,10.0,,2.0,,4.0,22.0,81.0,1.0,7.0,10.0,37.0,198.0,449.0,23.0,91.0,214.0,679,2459.0,37.0,64.0,1.0,9.0,28.0,105.0,81.0,179.0,10.0,41.0,115.0,307.0,228.0,168.0,51.0,18.0,42.0,3.0,78.0,22.0,53.0,,75.0,4.0,79.0,1.0,3.0,49.0,6.0,20.0,162.0,9.0,58.0,2.0,36.0,81.0,3.0,120.0,69.0,189.0,22.0,31.0,24.0,7.0,40.0,10.0,20.0,62.0,3.0,20.0,5.0,102.0,39.0,40.0,114.0,7.0,33.0,271.0,22.0,102.0,42.0,15.0,10.0,15.0,307.0,1021.0,19.0,0.5757575757575758,0.6440677966101694,0.7391304347826086,0.25274725274725274,0.1111111111111111,0.24390243902439024,0.26136363636363635,0.44097995545657015,0.578125,0.45251396648044695,0.4305555555555556,0.5273972602739726,0.43636363636363634,0.5090634441087614,0.5909090909090909,0.5296167247386759,0.1685185185185185,,0.11804008908685969,0.205607476635514,,28.765060240963855,0.39215686274509803,0.0297029702970297,0.02197802197802198,0.10175879396984924,0.06896551724137931,0.14173228346456693,0.045454545454545456,0.11142857142857143,0.06448508180943215,0.11307420494699646,0.0625,0.04020100502512563,0.05442176870748299,0.0196078431372549,0.06967213114754098,0.09230769230769231,0.12885154061624648,0.13872832369942195,0.14814814814814814,0.0859375,0.3962962962962963,0.5186915887850467,0.6529411764705882,0.5405405405405406,0.06851851851851852,0.2702702702702703,0.3448275862068966,0.4,0.36666666666666664,0.3888888888888889,0.39086294416243655,0.6493506493506493,0.018518518518518517,0.1,0.1,,0.15,0.2716049382716049,0.2716049382716049,0.7727272727272727,0.6027397260273972,0.6818181818181818,0.16666666666666666,0.0273972602739726,,,0.0958904109589041,0.14285714285714285,1.0,0.42272727272727273,0.5161290322580645,0.01818181818181818,,0.16818181818181818,0.2702702702702703,0.5648148148148148,0.28205128205128205,0.4916366852886406,0.5223238461538462,0.49540483870967755,0.16451612903225807,0.19281663516068054,0.15463917525773196,0.4521354933726068,8.869265033407569,26.404395604395603,0.44065602071644366,1.0,14.0,5.0,,,,1.0,4.0,7.0,0.21621621621621623,0.005050505050505051,,0.4666666666666667,,4.0,3.0,,2.0,2.0,True
