EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGA,FG2M,FG2A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsPutbacks,Fg2aBlocked,TwoPtAssists,Assists,AtRimAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,Steals,BadPassSteals,LiveBallTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG2APctBlocked,AtRimPctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyAtRimFrequency,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,PenaltyOffPossPct,Arc3FGA,FG3A,NonHeaveArc3FGA,ShortMidRangeAssists,LongMidRangeAssists,FG3APct,Arc3Frequency,Avg3ptShotDistance,PenaltyAtRimFGM,LongMidRangeFGM,ThreePtAssists,Arc3Assists,SelfOReb,LostBallSteals,BadPassOutOfBoundsTurnovers,Offensive Fouls,BlockedLongMidRange,RecoveredBlocks,3SecondViolations,NonShootingPenaltyNonTakeFouls,ShortMidRangePctBlocked,SelfORebPct,BlocksRecoveredPct,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,PenaltyAtRimAccuracy,PenaltyArc3FGA,PenaltyFG3A,HeaveAttempts,StepOutOfBoundsTurnovers,Technical Free Throw Trips,DefCorner3ReboundPct,PenaltyArc3Frequency,Corner3FGA,PenaltyCorner3FGA,Arc3FGM,SecondChanceArc3FGA,FG3M,SecondChanceFG3A,PtsAssisted3s,PtsUnassisted3s,NonHeaveArc3FGM,Clear Path Fouls,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,LongMidRangePctBlocked,Corner3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceArc3Frequency,PenaltyCorner3Frequency,NonHeaveArc3Accuracy,Corner3FGM,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyArc3FGM,SecondChanceFG3M,PenaltyFG3M,ThreePtShootingFoulsDrawn,SecondChanceFg3Pct,PenaltyFg3Pct,Corner3Accuracy,UnblockedCorner3Accuracy,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,PenaltyCorner3Accuracy,PenaltyArc3Accuracy,ThreePtShootingFoulsDrawnPct,OffCorner3ReboundPct,LostBallOutOfBoundsTurnovers,SecondChanceAtRimPctAssisted,on,FTOffRebounds,DefensiveGoaltends,Defensive 3 Seconds Violations,OffFTReboundPct,SecondChanceArc3FGM,Corner3Assists,Corner3PctAssisted,SecondChanceCorner3PctAssisted,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,Blocked3s,BlockedArc3,OffensiveGoaltends,BlockedCorner3,Fg3aBlocked,3pt And 1 Free Throw Trips,FG3APctBlocked,Arc3PctBlocked,Corner3PctBlocked
2763,1610612746,Lionel Chalmers,Lionel Chalmers,2763,LAC,110.0,2,3.0,5,4,5.0,,1.0,9,,1.0,,,1.0,,,,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,,,,,,,,,,,,,,20.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,1.0,1.0,0.5657,,0.5657,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,
2055,1610612746,Mamadou N'diaye,Mamadou N'diaye,2055,LAC,268.0,4,-2.0,6,7,,,,13,,,,,,,,,,,,,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,2.0,,,,,,1.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,
1442,1610612746,Zeljko Rebraca,Zeljko Rebraca,1442,LAC,49268.0,821,2.0,1510,1505,526.0,511.0,187.0,3015,34.0,62.0,9.0,19.0,21.0,74.0,123.0,24.0,118.0,209.0,65.0,301.0,1560.0,17.0,33.0,7.0,41.0,43.0,74.0,29.0,115.0,166.0,70.0,18.0,21.0,24.0,25.0,6.0,51.0,5.0,36.0,30.0,75.0,11.0,116.0,42.0,158.0,10.0,6.0,14.0,3.0,29.0,11.0,6.0,43.0,2.0,5.0,61.0,116.0,6.0,76.0,6.0,31.0,10.0,38.0,31.0,6.0,38.0,115.0,526.0,0.7033898305084746,0.7614678899082569,0.5645933014354066,0.5151515151515151,0.581081081081081,0.5645933014354066,0.5151515151515151,0.581081081081081,0.6168032786885246,0.5540540540540541,0.6318681318681318,0.10047846889952153,0.1774193548387097,16.580011554015023,0.32558139534883723,0.21153846153846154,0.12626262626262627,0.05901639344262295,0.16853932584269662,0.08771929824561403,0.13601036269430053,0.06146926536731634,0.046511627906976744,0.06832298136645963,0.061371841155234655,0.1,0.1145374449339207,0.15436241610738255,0.11926605504587157,0.18045112781954886,0.2966507177033493,0.5483870967741935,0.6666666666666666,0.7058823529411765,0.5885167464114832,0.6016260162601627,0.6434782608695652,0.7027027027027027,0.11483253588516747,0.5757575757575758,0.47368421052631576,0.28378378378378377,0.2966507177033493,0.4308645933014354,0.483046875,0.4267554054054054,0.13247863247863248,0.13247863247863248,0.1362126245847176,0.38205980066445183,7.015789473684213,0.3483443708609272,,,,6.0,12.0,,,,13.0,10.0,1.0,1.0,2.0,4.0,4.0,10.0,1.0,20.0,6.0,17.0,0.06504065040650407,0.02857142857142857,0.5263157894736842,0.4166666666666667,0.45454545454545453,0.7,0.6190476190476191,,,,,,0.13333333333333333,,,,,,,,,,,,,,,0.08333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,0.07407407407407407,2.0,0.1111111111111111,False,1.0,2.0,2.0,0.020833333333333332,,,,,,,,,,,,,,,
1594,1610612746,Rick Brunson,Rick Brunson,1594,LAC,115256.0,1921,-25.0,3621,3611,1098.0,1031.0,468.0,7232,22.0,52.0,3.0,6.0,16.0,4.0,22.0,237.0,118.0,311.0,57.0,437.0,3804.0,9.0,29.0,2.0,35.0,38.0,82.0,48.0,187.0,128.0,108.0,2.0,19.0,378.0,408.0,130.0,846.0,9.0,14.0,37.0,120.0,7.0,164.0,23.0,187.0,81.0,41.0,72.0,59.0,52.0,13.0,2.0,124.0,3.0,38.0,40.0,106.0,4.0,74.0,1.0,12.0,25.0,7.0,5.0,2.0,7.0,187.0,1098.0,0.5423728813559322,0.5470085470085471,0.37942122186495175,0.3103448275862069,0.4634146341463415,0.4318181818181818,0.4125,0.5,0.4579831932773109,0.4166666666666667,0.5532544378698225,0.06109324758842444,0.23076923076923078,14.388489208633093,0.5806451612903226,0.06422018348623854,0.0894854586129754,0.009790209790209791,0.09181141439205956,0.04568527918781726,0.09002293577981652,0.014136447449293177,0.013812154696132596,0.01084010840108401,0.00715307582260372,0.05,0.059574468085106386,0.0903954802259887,0.11605415860735009,0.09415584415584416,0.11818181818181818,0.4230769230769231,0.55,0.13636363636363635,0.05,0.18181818181818182,0.21052631578947367,0.25,0.5386363636363637,0.15,0.5,0.11510791366906475,0.4113636363636364,0.4546407322654461,0.4513499999999999,0.44814264705882356,0.026607538802660754,0.037267080745341616,0.08009153318077804,0.4279176201372998,15.026688102893889,0.3032311516155758,68.0,129.0,65.0,59.0,189.0,0.29318181818181815,0.15454545454545454,25.2031007751938,9.0,92.0,30.0,18.0,4.0,40.0,28.0,11.0,,3.0,,16.0,0.13636363636363635,0.016260162601626018,0.42857142857142855,0.3881856540084388,0.3948497854077253,0.6521739130434783,0.5625,37.0,57.0,3.0,,1.0,0.08421052631578947,0.26618705035971224,61.0,20.0,21.0,6.0,48.0,11.0,123.0,21.0,21.0,1.0,0.8541666666666666,0.37209302325581395,0.38095238095238093,0.016877637130801686,0.13863636363636364,0.3088235294117647,0.3088235294117647,0.6666666666666666,0.15,0.14388489208633093,0.3230769230769231,27.0,2.0,5.0,8.0,13.0,5.0,21.0,,0.45454545454545453,0.3684210526315789,0.4426229508196721,0.4426229508196721,0.125,0.4,0.4,0.35135135135135137,,0.03896103896103896,5.0,0.3333333333333333,False,,,,,3.0,12.0,1.0,1.0,0.5,0.6666666666666666,,,,,,,,,
1630,1610612746,Mikki Moore,Mikki Moore,1630,LAC,68544.0,1142,-75.0,2107,2139,762.0,710.0,256.0,4246,83.0,131.0,32.0,50.0,43.0,30.0,68.0,76.0,139.0,275.0,106.0,387.0,2265.0,38.0,61.0,31.0,107.0,51.0,95.0,51.0,153.0,188.0,90.0,58.0,22.0,41.0,46.0,13.0,97.0,5.0,90.0,30.0,100.0,16.0,146.0,95.0,241.0,17.0,12.0,32.0,19.0,28.0,13.0,1.0,60.0,10.0,21.0,86.0,163.0,13.0,134.0,9.0,53.0,20.0,30.0,12.0,13.0,31.0,153.0,762.0,0.6762589928057554,0.8545454545454545,0.5054545454545455,0.6229508196721312,0.5368421052631579,0.5017857142857143,0.6229508196721312,0.5204081632653061,0.5625,0.6858974358974359,0.575187969924812,0.08,0.13740458015267176,16.64591116645911,0.5333333333333333,0.2191780821917808,0.12919896640826872,0.11597938144329897,0.1282051282051282,0.034722222222222224,0.12896825396825398,0.10326086956521739,0.13063063063063063,0.12432432432432433,0.10298102981029811,0.02727272727272727,0.1440329218106996,0.14705882352941177,0.10703363914373089,0.13440860215053763,0.46785714285714286,0.6335877862595419,0.7345132743362832,0.6385542168674698,0.24285714285714285,0.4411764705882353,0.45454545454545453,0.5,0.2714285714285714,0.819672131147541,0.64,0.4387755102040816,0.4857142857142857,0.4650517857142857,0.5411842105263157,0.45740102040816316,0.16358024691358025,0.16614420062695925,0.27648578811369506,0.3953488372093023,7.110181818181821,0.3616516373991457,4.0,5.0,4.0,6.0,22.0,0.017857142857142856,0.014285714285714285,26.48,25.0,26.0,5.0,3.0,10.0,5.0,6.0,13.0,5.0,13.0,2.0,16.0,0.029411764705882353,0.08771929824561403,0.41935483870967744,0.34210526315789475,0.35135135135135137,1.0,0.5813953488372093,3.0,3.0,,,,0.10416666666666667,0.030612244897959183,1.0,,,,1.0,,3.0,,,,1.0,0.2,0.2,0.02631578947368421,0.0035714285714285713,,,,,,,1.0,,,,,,,,,,1.0,1.0,,,,,,0.058823529411764705,2.0,0.1875,False,,,2.0,,,2.0,1.0,,,,1.0,1.0,2.0,,,,,,
1882,1610612746,Elton Brand,Elton Brand,1882,LAC,173146.0,2886,164.0,5414,5377,1753.0,1489.0,724.0,10791,270.0,422.0,75.0,129.0,111.0,205.0,450.0,323.0,604.0,1195.0,351.0,1559.0,5655.0,97.0,178.0,80.0,274.0,155.0,319.0,142.0,452.0,774.0,434.0,120.0,77.0,175.0,198.0,58.0,419.0,23.0,251.0,91.0,321.0,42.0,454.0,281.0,735.0,60.0,39.0,74.0,28.0,102.0,46.0,27.0,176.0,23.0,51.0,122.0,228.0,16.0,468.0,67.0,222.0,46.0,158.0,94.0,53.0,163.0,452.0,1753.0,0.640728476821192,0.7113970588235294,0.5054393305439331,0.5449438202247191,0.48589341692789967,0.5041736227045075,0.5449438202247191,0.48286604361370716,0.5571837026447463,0.6088888888888889,0.5552825552825553,0.06443514644351464,0.11848341232227488,25.119617224880383,0.42045454545454547,0.2625,0.15883226125680355,0.1177298311444653,0.1607773851590106,0.08333333333333333,0.15925782759953613,0.11378737541528239,0.1717902350813743,0.09581881533101046,0.10049751243781095,0.07329842931937172,0.15950920245398773,0.15881326352530542,0.15829145728643215,0.13318284424379231,0.35225375626043404,0.6398104265402843,0.7258064516129032,0.5777777777777777,0.3756260434056761,0.45555555555555555,0.4823529411764706,0.5902439024390244,0.2696160267111853,0.7247191011235955,0.5813953488372093,0.34579439252336447,0.3547579298831386,0.453353299916458,0.5129762195121951,0.4426103125,0.164079822616408,0.16444444444444445,0.17575368826170623,0.28992944194996795,8.069205020920506,0.3237901736239379,2.0,3.0,1.0,23.0,94.0,0.0025041736227045075,0.001669449081803005,33.800000000000004,76.0,129.0,23.0,12.0,37.0,21.0,5.0,34.0,11.0,91.0,14.0,16.0,0.05555555555555555,0.07269155206286837,0.558282208588957,0.3993808049535604,0.40186915887850466,0.8527131782945736,0.6846846846846847,2.0,2.0,1.0,2.0,,0.2601626016260163,0.006230529595015576,1.0,,,,,,,,,,,,,0.006191950464396285,0.0008347245409015025,,,,,,,,,,,,,,,,,,,,,,,,0.10588235294117647,7.0,0.09333333333333334,False,7.0,3.0,9.0,0.040229885057471264,,11.0,,,,,5.0,4.0,2.0,1.0,,,,,
1894,1610612746,Corey Maggette,Corey Maggette,1894,LAC,140981.0,2350,-22.0,4469,4459,1457.0,1339.0,591.0,8928,156.0,276.0,17.0,31.0,97.0,45.0,115.0,393.0,358.0,784.0,542.0,1399.0,4759.0,34.0,77.0,53.0,136.0,116.0,233.0,256.0,551.0,468.0,248.0,32.0,57.0,184.0,216.0,68.0,464.0,8.0,60.0,76.0,206.0,23.0,305.0,68.0,373.0,67.0,43.0,94.0,49.0,97.0,45.0,12.0,191.0,16.0,64.0,70.0,180.0,4.0,634.0,35.0,251.0,70.0,8.0,5.0,3.0,8.0,551.0,1457.0,0.6536312849162011,0.6842105263157895,0.45663265306122447,0.44155844155844154,0.4978540772532189,0.4548832271762208,0.42783505154639173,0.49663299663299665,0.5626016260162602,0.5357142857142857,0.6264367816091954,0.07270408163265306,0.13405797101449277,27.51210067763795,0.49214659685863876,0.17293233082706766,0.12469733656174334,0.03460207612456748,0.16379310344827586,0.03375527426160337,0.1332703213610586,0.03450025367833587,0.058091286307053944,0.03017241379310345,0.02284263959390863,0.024691358024691357,0.08333333333333333,0.12389380530973451,0.15773809523809523,0.16712328767123288,0.2929936305732484,0.5652173913043478,0.6527196652719666,0.6089743589743589,0.12208067940552017,0.391304347826087,0.45,0.4888888888888889,0.4171974522292994,0.31958762886597936,0.5483870967741935,0.3265993265993266,0.4607218683651805,0.4809547974413649,0.489870224719101,0.4815903389830507,0.2189655172413793,0.251,0.09721229449606862,0.39385275196568975,11.086734693877553,0.32602371895278587,132.0,158.0,130.0,49.0,67.0,0.16772823779193205,0.14012738853503184,25.66898734177216,54.0,157.0,32.0,16.0,16.0,24.0,24.0,34.0,,5.0,,25.0,0.13043478260869565,0.03470715835140998,0.625,0.3994910941475827,0.40463917525773196,0.7452229299363057,0.5567010309278351,52.0,64.0,2.0,2.0,20.0,0.15151515151515152,0.1750841750841751,26.0,12.0,40.0,17.0,47.0,20.0,123.0,18.0,40.0,,0.8723404255319149,0.2974683544303797,0.30128205128205127,0.01272264631043257,0.027600849256900213,0.30303030303030304,0.3053435114503817,0.875,0.17525773195876287,0.04040404040404041,0.3076923076923077,7.0,1.0,3.0,4.0,17.0,5.0,21.0,3.0,0.25,0.328125,0.2692307692307692,0.2692307692307692,0.030927835051546393,0.3333333333333333,0.3333333333333333,0.3269230769230769,0.01875,0.05333333333333334,15.0,0.11764705882352941,False,,3.0,4.0,,4.0,16.0,0.8571428571428571,,0.23529411764705882,0.5,,,,,1.0,1.0,0.006329113924050633,0.007575757575757576,
2060,1610612746,Marko Jaric,Marko Jaric,2060,LAC,99723.0,1662,45.0,3110,3116,988.0,895.0,377.0,6226,67.0,118.0,4.0,16.0,32.0,6.0,30.0,158.0,133.0,306.0,59.0,493.0,3287.0,8.0,29.0,3.0,28.0,41.0,88.0,38.0,153.0,110.0,156.0,,14.0,272.0,303.0,104.0,637.0,3.0,17.0,37.0,101.0,3.0,141.0,20.0,161.0,84.0,57.0,65.0,52.0,33.0,13.0,6.0,98.0,5.0,27.0,39.0,107.0,3.0,82.0,6.0,24.0,20.0,17.0,7.0,7.0,17.0,153.0,988.0,0.41353383458646614,0.41353383458646614,0.434640522875817,0.27586206896551724,0.4659090909090909,0.474835886214442,0.35714285714285715,0.4291044776119403,0.49797979797979797,0.3783783783783784,0.4751552795031056,0.0457516339869281,0.1016949152542373,16.66198370328744,0.6632653061224489,0.03225806451612903,0.08875219683655536,0.014899211218229623,0.1178343949044586,0.016042780748663103,0.09504132231404959,0.015060240963855422,0.00906344410876133,0.01607717041800643,0.018036072144288578,0.02112676056338028,0.05945945945945946,0.07462686567164178,0.12471131639722864,0.11016949152542373,0.25820568927789933,0.5677966101694916,0.6320754716981132,0.40298507462686567,0.06564551422319474,0.2,0.21428571428571427,,0.34573304157549234,0.45714285714285713,0.25,0.23880597014925373,0.5886214442013129,0.49713307692307696,0.4865790322580645,0.4811344696969695,0.05052631578947368,0.07407407407407407,0.056795131845841784,0.3103448275862069,10.93202614379085,0.31768488745980705,137.0,151.0,136.0,62.0,106.0,0.3304157549234136,0.29978118161925604,25.768874172185434,17.0,60.0,31.0,13.0,3.0,27.0,14.0,7.0,3.0,9.0,,15.0,0.06666666666666667,0.012244897959183673,0.5294117647058824,0.379746835443038,0.379746835443038,0.4666666666666667,0.53125,44.0,46.0,1.0,,,0.14102564102564102,0.3283582089552239,14.0,2.0,51.0,6.0,56.0,6.0,144.0,24.0,51.0,,0.8571428571428571,0.3708609271523179,0.37333333333333335,,0.030634573304157548,0.3722627737226277,0.375,0.8431372549019608,0.17142857142857143,0.014925373134328358,0.375,5.0,,,,11.0,3.0,11.0,,0.5,0.2391304347826087,0.35714285714285715,0.35714285714285715,,,,0.25,,,3.0,0.5,False,,,,,3.0,18.0,1.0,,0.5,0.6666666666666666,,,,,1.0,,0.006622516556291391,0.0072992700729927005,
2250,1610612746,Bobby Simmons,Bobby Simmons,2250,LAC,160685.0,2678,58.0,5017,4981,1480.0,1233.0,665.0,9998,105.0,177.0,28.0,46.0,57.0,25.0,68.0,610.0,405.0,855.0,209.0,1169.0,5247.0,58.0,111.0,25.0,162.0,106.0,204.0,115.0,372.0,592.0,218.0,50.0,41.0,167.0,188.0,68.0,397.0,15.0,100.0,61.0,222.0,12.0,295.0,119.0,414.0,101.0,62.0,65.0,46.0,61.0,19.0,8.0,126.0,12.0,25.0,79.0,219.0,17.0,248.0,13.0,81.0,37.0,15.0,11.0,4.0,15.0,372.0,1480.0,0.7308641975308642,0.7789473684210526,0.47368421052631576,0.5225225225225225,0.5196078431372549,0.49586776859504134,0.5393700787401575,0.5468085106382978,0.5335507921714818,0.5714285714285714,0.6186440677966102,0.047953216374269005,0.15254237288135594,20.613053211641123,0.5158730158730159,0.08888888888888889,0.11727416798732171,0.04938271604938271,0.11275415896487985,0.05813953488372093,0.1162695152013147,0.05037231712658782,0.054820415879017016,0.04887218045112782,0.046680497925311204,0.08235294117647059,0.10845295055821372,0.11218568665377177,0.12817089452603472,0.11421911421911422,0.1828512396694215,0.5932203389830508,0.7,0.49523809523809526,0.07024793388429752,0.36764705882352944,0.4032258064516129,0.48,0.6301652892561983,0.36220472440944884,0.6086956521739131,0.2425531914893617,0.29958677685950413,0.4499544041450777,0.46830663716814164,0.44925000000000004,0.07818532818532818,0.08775731310942579,0.13857998289136014,0.31822070145423437,14.291929824561409,0.2949970101654375,22.0,113.0,19.0,52.0,47.0,0.11673553719008264,0.022727272727272728,24.303539823008844,36.0,275.0,21.0,16.0,11.0,39.0,13.0,27.0,,6.0,1.0,29.0,0.08823529411764706,0.023809523809523808,0.4,0.45081967213114754,0.4568106312292359,0.8436363636363636,0.631578947368421,13.0,31.0,3.0,2.0,27.0,0.10714285714285714,0.05531914893617021,91.0,18.0,9.0,3.0,50.0,16.0,144.0,6.0,9.0,,0.96,0.4424778761061947,0.45454545454545453,0.013114754098360656,0.09400826446280992,0.4090909090909091,0.4090909090909091,0.8888888888888888,0.023622047244094488,0.07659574468085106,0.47368421052631576,41.0,5.0,13.0,8.0,7.0,7.0,15.0,,0.4375,0.4838709677419355,0.45054945054945056,0.4606741573033708,0.10236220472440945,0.38461538461538464,0.4444444444444444,0.5384615384615384,,0.011363636363636364,5.0,,False,4.0,,,0.025974025974025976,2.0,5.0,0.975609756097561,1.0,0.6666666666666666,1.0,,,,,2.0,,0.017699115044247787,,0.02197802197802198
2624,1610612746,Quinton Ross,Quinton Ross,2624,LAC,93583.0,1560,-212.0,2867,2922,891.0,863.0,370.0,5789,75.0,136.0,18.0,41.0,30.0,19.0,49.0,170.0,155.0,355.0,74.0,387.0,3108.0,23.0,59.0,8.0,54.0,40.0,92.0,28.0,108.0,214.0,96.0,26.0,34.0,96.0,106.0,38.0,222.0,4.0,52.0,34.0,108.0,2.0,144.0,56.0,200.0,44.0,24.0,36.0,24.0,16.0,12.0,1.0,52.0,6.0,15.0,70.0,158.0,4.0,110.0,12.0,54.0,7.0,22.0,13.0,7.0,22.0,108.0,891.0,0.6903225806451613,0.7535211267605634,0.43661971830985913,0.3898305084745763,0.43478260869565216,0.435933147632312,0.3898305084745763,0.42105263157894735,0.4742647058823529,0.43548387096774194,0.4778761061946903,0.09577464788732394,0.20588235294117646,13.926733272782318,0.6923076923076923,0.021739130434782608,0.09917355371900827,0.04478897502153316,0.11333333333333333,0.03305785123966942,0.10223182145428365,0.0436817472698908,0.06349206349206349,0.06796116504854369,0.020484171322160148,0.03614457831325301,0.09315068493150686,0.10576923076923077,0.09951456310679611,0.11790393013100436,0.3788300835654596,0.5514705882352942,0.6944444444444444,0.56,0.13649025069637882,0.3877551020408163,0.4318181818181818,0.5789473684210527,0.4735376044568245,0.6949152542372882,0.43902439024390244,0.3157894736842105,0.38997214484679665,0.4646073033707865,0.5082163636363637,0.4481184782608696,0.13466334164588528,0.13602015113350127,0.13953488372093023,0.27906976744186046,10.213802816901405,0.31077781653296127,4.0,4.0,2.0,12.0,46.0,0.011142061281337047,0.011142061281337047,40.1,18.0,61.0,10.0,4.0,9.0,20.0,4.0,5.0,2.0,17.0,1.0,17.0,0.10204081632653061,0.05421686746987952,0.7727272727272727,0.3588235294117647,0.3609467455621302,0.8852459016393442,0.6,3.0,3.0,2.0,,,0.09859154929577464,0.031578947368421054,,,1.0,,1.0,,,3.0,1.0,,,0.25,0.5,0.0058823529411764705,,0.25,0.25,,,,0.5,,,,,,,,,,,,,,,,,,0.02631578947368421,3.0,0.2222222222222222,False,,,,,,6.0,,,,,,,,,,,,,
2549,1610612746,Chris Kaman,Chris Kaman,2549,LAC,92753.0,1546,-124.0,2880,2887,710.0,619.0,388.0,5767,125.0,212.0,41.0,79.0,47.0,88.0,192.0,55.0,229.0,459.0,74.0,532.0,3119.0,59.0,118.0,17.0,135.0,46.0,89.0,38.0,130.0,270.0,188.0,82.0,40.0,60.0,70.0,27.0,150.0,15.0,112.0,38.0,206.0,32.0,276.0,131.0,407.0,24.0,17.0,61.0,27.0,50.0,34.0,16.0,111.0,5.0,28.0,106.0,173.0,18.0,111.0,12.0,49.0,13.0,66.0,48.0,16.0,66.0,130.0,710.0,0.5895196506550219,0.7180851063829787,0.4989106753812636,0.5,0.5168539325842697,0.49782608695652175,0.5,0.5111111111111111,0.5215686274509804,0.5113636363636364,0.5652173913043478,0.08714596949891068,0.10377358490566038,18.51851851851852,0.5495495495495496,0.42105263157894735,0.18676337262012693,0.09364548494983277,0.1417910447761194,0.11194029850746269,0.17797228300510576,0.09548872180451128,0.09785932721712538,0.09939759036144578,0.08752327746741155,0.09411764705882353,0.17746478873239438,0.22483221476510068,0.1688888888888889,0.14563106796116504,0.4608695652173913,0.589622641509434,0.6578947368421053,0.584,0.41739130434782606,0.4583333333333333,0.4943820224719101,0.5681818181818182,0.11956521739130435,0.6694915254237288,0.5189873417721519,0.5222222222222223,0.46304347826086956,0.46373006535947714,0.4978091743119268,0.4566213483146067,0.09859154929577464,0.09879032258064516,0.25375939849624063,0.24436090225563908,5.386056644880173,0.2465277777777778,1.0,1.0,,9.0,24.0,0.002173913043478261,0.002173913043478261,89.9,28.0,16.0,10.0,5.0,15.0,7.0,8.0,17.0,2.0,43.0,3.0,11.0,0.07291666666666667,0.07936507936507936,0.6515151515151515,0.2909090909090909,0.3137254901960784,0.75,0.5957446808510638,1.0,1.0,1.0,,,0.12903225806451613,0.011111111111111112,,,,,,,,,,,,,,0.07272727272727272,,,,,,,,,,,,,,,,,,,,,,,,,0.14285714285714285,2.0,0.12195121951219512,False,4.0,1.0,3.0,0.045454545454545456,,5.0,,,,,,,,,,,,,
