EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGA,Arc3FGA,PenaltyArc3FGA,FG2M,FG2A,FG3A,FtPoints,Points,OpponentPoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,NonHeaveArc3FGA,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,AtRimAssists,AssistPoints,OffTwoPtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,DeadBallTurnovers,Turnovers,PenaltyTurnovers,Fouls,FTA,TwoPtShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,PenaltyFg2Pct,EfgPct,PenaltyEfgPct,TsPct,PenaltyTsPct,FG3APct,Usage,DefTwoPtReboundPct,OffTwoPtReboundPct,DefFGReboundPct,OffFGReboundPct,OffLongMidRangeReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,SelfORebPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,Corner3Frequency,Arc3Frequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,AtRimFG3AFrequency,ShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,ShortMidRangeFGM,ShortMidRangeAssists,FTDefRebounds,LiveBallTurnovers,BadPassTurnovers,ShootingFouls,2pt And 1 Free Throw Trips,LiveBallTurnoverPct,DefFTReboundPct,DefAtRimReboundPct,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,SecondChanceAtRimFGM,SecondChanceAtRimFGA,Corner3FGM,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,PenaltyArc3FGM,FG3M,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PenaltyFG3M,PtsAssisted3s,PtsUnassisted3s,NonHeaveArc3FGM,Fg2aBlocked,LongMidRangeAssists,LostBallSteals,Offensive Fouls,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,OffShortMidRangeReboundPct,LongMidRangePctAssisted,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Accuracy,UnblockedArc3Accuracy,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,SecondChanceShotQualityAvg,SecondChancePointsPct,OffThreePtRebounds,DefThreePtRebounds,LostBallTurnovers,Travels,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,DefThreePtReboundPct,OffThreePtReboundPct,OffArc3ReboundPct,DefArc3ReboundPct,BlocksRecoveredPct,ShortMidRangePctAssisted,SecondChanceCorner3FGM,SecondChanceCorner3FGA,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFg3Pct,OffAtRimReboundPct,Arc3PctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,BadPassOutOfBoundsTurnovers,SecondChanceTurnovers,SecondChanceFtPoints,PtsPutbacks,FTOffRebounds,OffFTReboundPct,Corner3Assists,on,SecondChanceArc3FGM,SecondChanceArc3FGA,HeaveAttempts,Fg3aBlocked,LostBallOutOfBoundsTurnovers,Loose Ball Fouls,Technical Free Throw Trips,Blocked3s,BlockedArc3,Defensive 3 Seconds Violations,FG3APctBlocked,LongMidRangePctBlocked,Arc3PctBlocked,OffCorner3ReboundPct,DefCorner3ReboundPct,SecondChanceAtRimPctAssisted,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,StepOutOfBoundsTurnovers,BlockedLongMidRange,DefensiveGoaltends,OffensiveGoaltends,3SecondViolations,3pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,Corner3PctBlocked,Clear Path Fouls
1498,1610612760,Antonio Daniels,Antonio Daniels,1498,SEA,2055.0,34,-25,69,66,48.0,55.0,8.0,135,4.0,6.0,1.0,3.0,1.0,2.0,3.0,1.0,2.0,2.0,6.0,10.0,3.0,5.0,17.0,87,3.0,7.0,2.0,5.0,11.0,2.0,10.0,2.0,1.0,1.0,2.0,1.0,1.0,5.0,1.0,2.0,2.0,1.0,3.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,6.0,3.0,11.0,48.0,1.0,0.16666666666666666,0.16666666666666666,0.6,0.42857142857142855,0.46153846153846156,0.3333333333333333,0.53125,0.4583333333333333,0.23076923076923078,21.794871794871796,0.13333333333333333,0.038461538461538464,0.125,0.030303030303030304,0.1,0.125,0.25,0.14285714285714285,0.46153846153846156,0.6666666666666666,0.6666666666666666,0.25,0.07692307692307693,0.23076923076923078,0.6666666666666666,0.6666666666666666,0.07692307692307693,0.15384615384615385,0.3333333333333333,0.3333333333333333,0.2222222222222222,0.6923076923076923,0.48713076923076926,0.4307000000000001,0.1875,0.23076923076923078,0.6470588235294118,5.99,25.53333333333333,0.6956521739130435,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1740,1610612760,Rashard Lewis,Rashard Lewis,1740,SEA,221.0,4,-8,6,7,,,,13,,,,,,,,,,,,,,,,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2209,1610612760,Vladimir Radmanovic,Vladimir Radmanovic,2209,SEA,1300.0,22,-17,44,42,32.0,33.0,3.0,86,3.0,3.0,1.0,1.0,1.0,,2.0,,1.0,1.0,4.0,6.0,1.0,1.0,9.0,55,1.0,2.0,1.0,,2.0,6.0,2.0,1.0,1.0,,1.0,,,2.0,,2.0,3.0,,3.0,,,,,1.0,1.0,2.0,1.0,1.0,2.0,32.0,,0.75,0.75,0.6666666666666666,0.5,0.5714285714285714,0.3333333333333333,0.6428571428571429,0.3333333333333333,0.14285714285714285,16.666666666666668,0.2,,0.16666666666666666,,,,,,0.42857142857142855,1.0,1.0,1.0,0.14285714285714285,0.2857142857142857,,,,0.14285714285714285,0.3333333333333333,1.0,0.3333333333333333,0.5714285714285714,0.5088285714285715,0.5542333333333334,0.14285714285714285,0.16666666666666666,0.2222222222222222,8.266666666666667,24.0,0.7272727272727273,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6666666666666666,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2436,1610612760,Flip Murray,Flip Murray,2436,SEA,2943.0,49,-6,90,89,43.0,48.0,11.0,179,2.0,4.0,,2.0,6.0,1.0,3.0,2.0,9.0,3.0,6.0,13.0,11.0,2.0,23.0,102,1.0,5.0,5.0,2.0,10.0,2.0,10.0,9.0,6.0,,6.0,,3.0,12.0,1.0,2.0,2.0,1.0,3.0,,3.0,2.0,1.0,1.0,,2.0,2.0,1.0,10.0,43.0,,0.16666666666666666,0.16666666666666666,0.46153846153846156,0.2,0.4375,0.4,0.46,0.45454545454545453,0.4583333333333333,25.49019607843137,0.07407407407407407,0.03571428571428571,0.06451612903225806,0.023809523809523808,,,,,0.16666666666666666,0.5,0.6666666666666666,,0.25,0.125,0.3333333333333333,0.3333333333333333,0.08333333333333333,0.375,0.2,,0.3,0.625,0.4633854166666666,0.46202000000000004,0.04,0.07142857142857142,0.43478260869565216,9.876923076923077,24.927272727272726,0.4777777777777778,3.0,,,,,1.0,,,,0.18181818181818182,0.5,0.6,1.0,1.0,1.0,1.0,2.0,2.0,1.0,3.0,2.0,2.0,4.0,2.0,3.0,6.0,2.0,2.0,3.0,1.0,1.0,0.3333333333333333,0.2727272727272727,0.4,0.2727272727272727,1.0,1.0,1.0,0.15384615384615385,0.25,0.16666666666666666,0.1,1.0,0.5,0.5,1.0,0.2222222222222222,0.2222222222222222,0.5,1.0,0.2,0.5,0.3333333333333333,0.2222222222222222,0.46304999999999996,0.17391304347826086,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2741,1610612760,Robert Swift,Robert Swift,2741,SEA,4180.0,70,-33,134,132,86.0,88.0,16.0,266,1.0,2.0,,1.0,8.0,1.0,1.0,,,,5.0,11.0,,5.0,15.0,152,1.0,5.0,,3.0,5.0,10.0,,,2.0,,2.0,,1.0,4.0,,2.0,4.0,1.0,5.0,,1.0,1.0,3.0,4.0,3.0,16.0,9.0,2.0,5.0,86.0,2.0,1.0,1.0,0.45454545454545453,0.2,0.45454545454545453,0.2,0.5,0.3125,,12.418300653594772,0.04878048780487805,,0.06521739130434782,0.016666666666666666,,,0.06666666666666667,,0.18181818181818182,0.5,0.5,1.0,0.7272727272727273,0.09090909090909091,1.0,1.0,,,0.2,,,0.18181818181818182,0.41367272727272725,0.38346,0.16666666666666666,0.16666666666666666,0.3333333333333333,8.200000000000001,,0.6417910447761194,3.0,,1.0,1.0,,11.0,1.0,0.25,0.125,0.06666666666666667,0.375,0.375,,,,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,3.0,7.0,6.0,1.0,7.0,5.0,0.2,0.05555555555555555,0.0625,0.3333333333333333,0.7142857142857143,1.0,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
951,1610612760,Ray Allen,Ray Allen,951,SEA,1070.0,18,-11,36,32,22.0,24.0,4.0,68,2.0,2.0,,,2.0,,3.0,1.0,1.0,1.0,3.0,7.0,2.0,1.0,13.0,43,,2.0,1.0,,3.0,2.0,4.0,1.0,1.0,,1.0,,,2.0,2.0,1.0,1.0,2.0,3.0,1.0,,,,1.0,,,1.0,1.0,3.0,22.0,,0.3333333333333333,0.3333333333333333,0.42857142857142855,,0.6666666666666666,0.5,0.7222222222222222,0.5,0.2222222222222222,25.0,0.14285714285714285,0.11764705882352941,0.125,0.10526315789473684,0.16666666666666666,,,0.3333333333333333,0.2222222222222222,1.0,1.0,0.5,0.2222222222222222,0.3333333333333333,,,0.1111111111111111,0.1111111111111111,,,0.3333333333333333,0.4444444444444444,0.46940000000000004,0.4556833333333333,0.1111111111111111,0.14285714285714285,0.23076923076923078,9.885714285714284,23.8,0.6111111111111112,1.0,,,1.0,1.0,,1.0,1.0,,0.3333333333333333,0.5,1.0,,,1.0,,,1.0,1.0,2.0,,,3.0,1.0,3.0,3.0,1.0,1.0,1.0,,,0.5,1.0,1.0,1.0,,1.5,1.5,0.14285714285714285,,0.5,,,1.0,1.0,,1.0,1.0,,,,,1.0,1.0,0.60045,0.23076923076923078,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,0.16666666666666666,1.0,1.0,1.0,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2043,1610612760,Mateen Cleaves,Mateen Cleaves,2043,SEA,1746.0,29,-11,55,55,30.0,28.0,6.0,110,,,,,,3.0,3.0,,2.0,,3.0,3.0,2.0,2.0,8.0,58,1.0,1.0,,,2.0,4.0,2.0,2.0,2.0,,2.0,,1.0,4.0,1.0,3.0,3.0,1.0,4.0,,2.0,1.0,2.0,2.0,1.0,1.0,2.0,,2.0,30.0,1.0,0.6666666666666666,0.6666666666666666,1.0,1.0,0.6,1.0,0.6666666666666666,1.0,0.4,12.698412698412698,0.13636363636363635,0.09090909090909091,0.12,0.047619047619047616,,,0.1111111111111111,,,,,,,0.6,1.0,1.0,,0.4,,,,0.4,0.41228999999999993,0.254,,,0.25,20.033333333333335,26.0,0.5454545454545454,,,,,,,,,,0.18181818181818182,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,0.6666666666666666,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,0.25,,,,1.0,1.0,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2863,1610612760,Damien Wilkins,Damien Wilkins,2863,SEA,2507.0,42,-18,78,78,53.0,45.0,10.0,156,3.0,5.0,1.0,3.0,,1.0,2.0,,5.0,5.0,4.0,7.0,5.0,1.0,12.0,83,2.0,5.0,5.0,1.0,8.0,4.0,4.0,5.0,3.0,,3.0,,,6.0,2.0,1.0,3.0,6.0,9.0,,2.0,1.0,1.0,2.0,1.0,2.0,3.0,2.0,8.0,53.0,1.0,0.5,0.6666666666666666,0.5714285714285714,0.4,0.4583333333333333,0.35,0.46153846153846156,0.36363636363636365,0.4166666666666667,16.483516483516482,0.03571428571428571,0.1,0.03125,0.12121212121212122,0.125,,0.09090909090909091,,0.4166666666666667,0.6,0.75,0.3333333333333333,,0.16666666666666666,0.5,0.5,,0.4166666666666667,0.3,0.3333333333333333,0.5,0.8333333333333334,0.5544458333333333,0.543795,0.15384615384615385,0.25,0.6666666666666666,5.414285714285714,24.86,0.6794871794871795,,3.0,2.0,1.0,1.0,,1.0,0.5,0.2857142857142857,,,,2.0,3.0,,,,1.0,1.0,1.0,2.0,3.0,5.0,1.0,3.0,,1.0,1.0,,1.0,1.0,1.0,0.2,0.2,0.2,0.6666666666666666,0.6666666666666666,0.625,0.14285714285714285,0.2,,0.25,1.0,,,,0.2,0.2,1.0,0.6666666666666666,,,0.2,0.2,0.6268499999999999,0.4166666666666667,2.0,,,,,,,,,,,0.15384615384615385,0.16666666666666666,,,,,,,,,,1.0,,,,,1.0,2.0,2.0,0.3333333333333333,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
958,1610612760,Vitaly Potapenko,Vitaly Potapenko,958,SEA,388.0,6,1,14,13,9.0,13.0,1.0,27,,,,,2.0,,1.0,,,,1.0,3.0,,,2.0,13,1.0,2.0,,,2.0,2.0,,,,,,,,,,2.0,2.0,,2.0,,,,,,,1.0,,,2.0,9.0,1.0,1.0,1.0,0.3333333333333333,0.5,0.3333333333333333,0.5,0.3333333333333333,0.5,,20.0,0.6666666666666666,,0.6666666666666666,,,1.0,,,,,,,0.6666666666666666,0.3333333333333333,,,,,,,,,0.3738333333333334,0.35565,,,1.0,10.066666666666668,,0.6428571428571429,1.0,,,,,,,,,,0.5,0.5,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4102,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2555,1610612760,Nick Collison,Nick Collison,2555,SEA,2751.0,46,-8,85,87,53.0,56.0,13.0,172,3.0,7.0,1.0,4.0,3.0,,4.0,,,,3.0,14.0,,2.0,8.0,85,1.0,9.0,,1.0,3.0,2.0,4.0,,2.0,,2.0,,2.0,4.0,2.0,8.0,11.0,6.0,17.0,1.0,,,2.0,5.0,4.0,3.0,3.0,2.0,3.0,53.0,,0.3333333333333333,1.0,0.21428571428571427,0.1111111111111111,0.21428571428571427,0.1111111111111111,0.26666666666666666,0.15,,20.0,0.24242424242424243,0.08,0.22857142857142856,0.15384615384615385,,0.42857142857142855,0.2857142857142857,0.125,0.5,0.42857142857142855,0.6,0.3333333333333333,0.21428571428571427,0.2857142857142857,,,,,0.4444444444444444,0.25,,0.5,0.48317857142857135,0.47904444444444444,0.13333333333333333,0.13333333333333333,0.375,7.471428571428571,,0.6235294117647059,,,3.0,3.0,2.0,3.0,1.0,0.6,0.42857142857142855,0.08333333333333333,,,2.0,4.0,,,,,,,2.0,6.0,4.0,,,,,3.0,,,,,,,,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.21428571428571427,0.2857142857142857,0.3333333333333333,,,,,,,,0.6666666666666666,0.5,,,,,0.5375,0.5,4.0,,1.0,1.0,,1.0,,1.0,1.0,1.0,,0.2857142857142857,0.2857142857142857,,1.0,,,,,,,0.2222222222222222,,,,1.0,,,4.0,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
