EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,PtsPutbacks,HeaveAttempts,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,Fg3aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallTurnovers,Travels,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,Offensive Fouls,FTA,2pt And 1 Free Throw Trips,Technical Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,Blocks,DefensiveGoaltends,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG3APctBlocked,FG2APctBlocked,AtRimPctBlocked,LongMidRangePctBlocked,Arc3PctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,StepOutOfBoundsTurnovers,SecondChanceTurnovers,Blocked3s,BlockedArc3,ShortMidRangePctBlocked,OffAtRimReboundPct,BlockedLongMidRange,RecoveredBlocks,BlocksRecoveredPct,FTOffRebounds,LostBallOutOfBoundsTurnovers,BlockedCorner3,3SecondViolations,OffFTReboundPct,SecondChanceAtRimPctAssisted,BlockedShortMidRange,Defensive 3 Seconds Violations,Clear Path Fouls,OffensiveGoaltends,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,on,Corner3PctBlocked
2604,1610612766,Theron Smith,Theron Smith,2604,CHA,11755.0,196,-62.0,387,380,168,191,57,767,7,20,3.0,10.0,5.0,6.0,3.0,8.0,9.0,34.0,,2.0,,,,1.0,,1.0,,,,,19,62,,3.0,7.0,45,418,5.0,14,,,1.0,11.0,11,22,,1.0,2.0,24,28,10,,,8.0,,1.0,,6.0,,7.0,3.0,10.0,,3.0,1.0,2.0,4.0,23.0,1.0,18,4.0,19.0,6.0,29,22,51,3.0,1,1.0,,6.0,2.0,4.0,8.0,2.0,1.0,14,5.0,14,26,2.0,3.0,9.0,1.0,,5.0,,2.0,1.0,2.0,1.0,24,168,7.0,0.7368421052631579,0.9333333333333333,,,,,,0.3064516129032258,0.35714285714285715,0.5,0.2923076923076923,0.35714285714285715,0.4782608695652174,0.32608695652173914,0.36666666666666664,0.5,0.046153846153846156,,0.0967741935483871,0.3,,,18.444444444444443,0.42857142857142855,0.46153846153846156,0.15079365079365079,0.10465116279069768,0.12121212121212122,0.022222222222222223,0.14465408805031446,0.08755760368663594,0.1702127659574468,0.060240963855421686,0.03571428571428571,,0.11904761904761904,0.11538461538461539,0.1896551724137931,0.13043478260869565,0.1,0.075,0.3076923076923077,0.35,0.5,0.5714285714285714,0.12307692307692308,0.375,0.375,0.3333333333333333,0.5230769230769231,0.2647058823529412,0.2647058823529412,1.0,0.03076923076923077,,,,0.015384615384615385,,,,0.7142857142857143,0.3,,,,,,,0.2608695652173913,0.8333333333333334,0.043478260869565216,,,,0.35384615384615387,,0.4446800000000001,0.5357500000000001,0.42469130434782615,0.07246376811594203,0.07575757575757576,0.24444444444444444,0.5333333333333333,10.954838709677418,23.600000000000005,0.43410852713178294,,3.0,,,,0.11904761904761904,,2.0,1.0,3.0,1.0,,,0.16666666666666666,,1.0,,,,,,True,
2731,1610612766,Emeka Okafor,Emeka Okafor,2731,CHA,47977.0,800,-60.0,1552,1526,408,414,236,3078,89,121,33.0,47.0,19.0,26.0,26.0,91.0,21.0,77.0,,,,,,,,,,,,,136,289,,,66.0,338,1618,39.0,63,,,13.0,91.0,31,67,,,31.0,93,180,92,,,64.0,,,,30.0,,16.0,5.0,21.0,3.0,2.0,8.0,2.0,6.0,47.0,13.0,70,26.0,126.0,16.0,168,85,253,4.0,20,12.0,8.0,19.0,5.0,6.0,23.0,13.0,4.0,42,11.0,36,68,7.0,8.0,108.0,8.0,,48.0,10.0,41.0,30.0,41.0,,93,408,9.0,0.6617647058823529,0.8653846153846154,,,,,,0.47058823529411764,0.6190476190476191,0.4626865671641791,0.47058823529411764,0.6190476190476191,0.4626865671641791,0.49852507374631266,0.6066666666666667,0.5284090909090909,,,0.10380622837370242,0.12396694214876033,0.025974025974025976,,21.049723756906076,0.4523809523809524,0.3404255319148936,0.21428571428571427,0.10294117647058823,0.18055555555555555,0.10655737704918032,0.20765027322404372,0.10349127182044887,0.09137055837563451,0.0851063829787234,0.10588235294117647,0.10810810810810811,0.16751269035532995,0.22699386503067484,0.24561403508771928,0.20430107526881722,0.13725490196078433,0.032520325203252036,0.4186851211072664,0.7355371900826446,0.839622641509434,0.6067415730337079,0.314878892733564,0.2857142857142857,0.3333333333333333,0.5769230769230769,0.2664359861591695,0.2727272727272727,0.28,1.0,,,,,,,,,0.746031746031746,0.7021276595744681,,,,,,,0.3880597014925373,0.7307692307692307,,,,,0.4186851211072664,,0.47252664359861607,0.5255754716981133,0.4733343283582089,0.1458966565349544,0.1458966565349544,0.2692307692307692,0.27514792899408286,7.299999999999996,,0.26288659793814434,,6.0,,,0.14285714285714285,0.15584415584415584,,23.0,0.5609756097560976,2.0,1.0,,1.0,0.04081632653061224,0.15151515151515152,11.0,,,1.0,,,True,
2067,1610612766,Eddie House,Eddie House,2067,CHA,7473.0,125,-26.0,244,240,115,109,33,484,3,5,,,,2.0,4.0,10.0,13.0,36.0,2.0,4.0,,,1.0,3.0,2.0,8.0,,1.0,1.0,4.0,20,51,4.0,12.0,5.0,57,252,,4,,1.0,,,9,24,2.0,7.0,2.0,26,26,14,9.0,3.0,,1.0,7.0,2.0,1.0,,5.0,2.0,7.0,1.0,1.0,2.0,2.0,1.0,16.0,,1,2.0,4.0,,6,1,7,,11,8.0,3.0,5.0,1.0,3.0,2.0,2.0,,7,2.0,5,10,,1.0,7.0,1.0,,3.0,1.0,1.0,1.0,1.0,,26,115,2.0,0.65,0.65,0.75,0.3333333333333333,,0.2857142857142857,0.36363636363636365,0.39215686274509803,,0.375,0.4126984126984127,,0.3870967741935484,0.4318181818181818,,0.40625,0.19047619047619047,,0.0196078431372549,0.2,,,26.071428571428573,0.7142857142857143,,0.04081632653061224,0.009900990099009901,0.13333333333333333,,0.05309734513274336,0.00847457627118644,,0.01639344262295082,,,0.05555555555555555,0.06896551724137931,,0.25,,,0.07936507936507936,0.6,0.75,0.3333333333333333,0.15873015873015872,0.4,0.4,0.5,0.5714285714285714,0.3611111111111111,0.3611111111111111,0.7692307692307693,0.06349206349206349,0.5,0.5,1.0,0.12698412698412698,0.25,0.25,0.5,,,,,,0.2,,,0.06451612903225806,,0.0967741935483871,0.3333333333333333,0.12903225806451613,0.25,0.2698412698412698,0.2857142857142857,0.4286741935483871,0.44406999999999996,0.4069799999999999,0.046153846153846156,0.05660377358490566,,0.45614035087719296,15.00392156862745,26.53333333333333,0.4713114754098361,,,,,,,,,,,,,,,,,,,,,,True,
2441,1610612766,Jamal Sampson,Jamal Sampson,2441,CHA,13386.0,223,-3.0,429,414,199,189,63,843,13,19,4.0,6.0,7.0,9.0,1.0,9.0,5.0,17.0,,,,,,,,,,,,,19,45,,,11.0,49,414,4.0,8,,,6.0,14.0,10,19,,,9.0,29,24,14,,,8.0,,,,5.0,,5.0,2.0,7.0,2.0,,,,5.0,16.0,4.0,19,10.0,50.0,5.0,65,24,89,4.0,3,2.0,1.0,6.0,,3.0,5.0,3.0,,11,5.0,16,31,4.0,3.0,21.0,3.0,,8.0,4.0,12.0,8.0,12.0,1.0,29,199,4.0,0.631578947368421,0.8,,,,,,0.4222222222222222,0.5,0.5263157894736842,0.4222222222222222,0.5,0.5263157894736842,0.4537037037037037,0.5384615384615384,0.5576923076923077,,,0.1111111111111111,0.15789473684210525,,,13.078470824949699,0.5454545454545454,0.29411764705882354,0.3125,0.10052910052910052,0.3225806451612903,0.16,0.31413612565445026,0.10747663551401869,0.0851063829787234,0.08333333333333333,0.1875,0.1111111111111111,0.26,0.3269230769230769,0.3448275862068966,0.2777777777777778,0.38461538461538464,0.2,0.4222222222222222,0.6842105263157895,0.8125,0.5384615384615384,0.2,0.1111111111111111,0.14285714285714285,1.0,0.37777777777777777,0.29411764705882354,0.29411764705882354,0.8,,,,,,,,,0.75,0.6666666666666666,,,,,,,0.47368421052631576,0.7777777777777778,,,,,0.4222222222222222,,0.46920666666666666,0.5318857142857143,0.4873105263157894,0.16,0.16,0.2857142857142857,0.5918367346938775,7.828888888888889,,0.46386946386946387,,,,,0.2222222222222222,0.15217391304347827,,6.0,0.5,1.0,1.0,,,0.05555555555555555,,4.0,2.0,,,,,True,
2416,1610612766,Kareem Rush,Kareem Rush,2416,CHA,12234.0,204,17.0,395,383,131,155,61,778,9,17,3.0,3.0,5.0,9.0,1.0,6.0,16.0,38.0,6.0,11.0,1.0,1.0,1.0,1.0,7.0,17.0,1.0,2.0,1.0,6.0,26,61,13.0,28.0,8.0,99,391,5.0,6,2.0,3.0,,16.0,9,22,2.0,7.0,4.0,28,24,28,36.0,3.0,4.0,,17.0,7.0,3.0,,11.0,3.0,14.0,2.0,1.0,4.0,1.0,6.0,31.0,3.0,3,1.0,10.0,,11,6,17,2.0,7,6.0,1.0,7.0,3.0,6.0,3.0,1.0,,10,,5,11,,,9.0,1.0,,3.0,2.0,,,,,28,131,,0.46153846153846156,0.5,0.9230769230769231,0.4642857142857143,0.6666666666666666,0.2857142857142857,0.4642857142857143,0.4262295081967213,0.8333333333333334,0.4090909090909091,0.5112359550561798,0.8888888888888888,0.41379310344827586,0.532258064516129,0.8888888888888888,0.45161290322580644,0.3146067415730337,,0.04918032786885246,0.11764705882352941,0.02631578947368421,,22.538293216630194,0.7,,0.06993006993006994,0.019867549668874173,0.03125,0.06521739130434782,0.06285714285714286,0.030456852791878174,,,0.03125,0.14285714285714285,0.02127659574468085,0.08571428571428572,0.09836065573770492,,0.1,0.043478260869565216,0.19101123595505617,0.5294117647058824,0.6,0.2222222222222222,0.06741573033707865,0.16666666666666666,0.16666666666666666,1.0,0.42696629213483145,0.42105263157894735,0.43243243243243246,0.5625,0.12359550561797752,0.5454545454545454,0.5454545454545454,1.0,0.19101123595505617,0.4117647058823529,0.4117647058823529,0.8571428571428571,0.3333333333333333,1.0,0.1111111111111111,1.0,1.0,0.2222222222222222,0.5,1.0,0.3103448275862069,0.5555555555555556,0.034482758620689655,1.0,0.20689655172413793,0.16666666666666666,0.5056179775280899,0.4117647058823529,0.4886067415730336,0.49801249999999997,0.4917758620689655,0.03296703296703297,0.047619047619047616,0.16161616161616163,0.2828282828282828,12.129508196721313,24.43214285714285,0.33164556962025316,,,,,,0.0967741935483871,,,,,,,,,,,,,,,,True,
2447,1610612766,Tamar Slay,Tamar Slay,2447,CHA,1809.0,30,,64,63,41,37,7,127,4,6,1.0,1.0,2.0,3.0,1.0,2.0,,3.0,,1.0,,1.0,,1.0,,4.0,,1.0,,4.0,5,11,,5.0,,10,64,1.0,1,,2.0,,2.0,3,7,,5.0,,6,4,6,,,2.0,,4.0,,,,1.0,1.0,2.0,,1.0,,,1.0,5.0,3.0,1,1.0,3.0,,4,4,8,,1,1.0,,2.0,,1.0,1.0,1.0,,3,1.0,4,6,,1.0,,,,,,,,,,6,41,,0.4,0.5,,,,,,0.45454545454545453,1.0,0.42857142857142855,0.3125,0.3333333333333333,0.25,0.3125,0.3333333333333333,0.25,0.3125,,,,,,25.333333333333332,0.6666666666666666,,0.1875,0.047619047619047616,0.16666666666666666,0.23076923076923078,0.18181818181818182,0.11764705882352941,,,0.18181818181818182,0.5,,,0.5,,0.3333333333333333,,0.375,0.6666666666666666,0.6666666666666666,0.25,0.125,0.5,0.5,1.0,0.1875,,,,0.0625,,,,0.25,,,,0.3333333333333333,1.0,0.3333333333333333,,,0.3333333333333333,,,0.25,0.6666666666666666,0.08333333333333333,,0.3333333333333333,,0.6875,,0.47877187499999996,0.6316,0.47235416666666663,,,0.2,0.6,7.645454545454546,25.139999999999997,0.640625,,1.0,,,,0.2,,,,,,,,,,,,,,,,True,
2124,1610612766,Malik Allen,Malik Allen,2124,CHA,8140.0,136,-10.0,265,257,107,97,31,522,6,8,3.0,4.0,2.0,4.0,4.0,11.0,17.0,34.0,,,,,,,,,,,,,27,53,,,7.0,61,274,4.0,7,,,5.0,13.0,10,21,,,2.0,22,30,24,,,6.0,,,,1.0,,2.0,3.0,5.0,2.0,1.0,1.0,,1.0,13.0,3.0,6,3.0,13.0,3.0,19,11,30,1.0,4,2.0,2.0,2.0,,2.0,2.0,,,4,1.0,7,7,,,7.0,1.0,,3.0,1.0,5.0,4.0,5.0,,22,107,,0.5555555555555556,0.625,,,,,,0.5094339622641509,0.5714285714285714,0.47619047619047616,0.5094339622641509,0.5714285714285714,0.47619047619047616,0.5446428571428571,0.7222222222222222,0.5,,,0.018867924528301886,0.125,,,19.867549668874172,0.5,0.42857142857142855,0.14606741573033707,0.057692307692307696,0.14285714285714285,0.1111111111111111,0.14545454545454545,0.06870229007633588,0.045454545454545456,0.07017543859649122,0.10526315789473684,0.125,0.18181818181818182,0.05263157894736842,0.16216216216216217,0.09090909090909091,0.2,0.041666666666666664,0.1509433962264151,0.75,0.8571428571428571,0.16666666666666666,0.20754716981132076,0.36363636363636365,0.36363636363636365,0.25,0.6415094339622641,0.5,0.5,0.7647058823529411,,,,,,,,,0.5714285714285714,0.75,,,,,,,0.19047619047619047,0.5,,,,,0.1509433962264151,,0.4137377358490567,0.46336000000000005,0.4152809523809524,0.05454545454545454,0.05454545454545454,0.21311475409836064,0.36065573770491804,13.20754716981132,,0.4037735849056604,,,,,,0.04,,3.0,0.6,2.0,1.0,,,0.25,,1.0,,,,,,True,
2679,1610612766,Matt Carroll,Matt Carroll,2679,CHA,10311.0,172,44.0,346,340,135,139,34,686,6,13,1.0,4.0,,3.0,1.0,7.0,15.0,34.0,4.0,9.0,,,1.0,4.0,2.0,9.0,,,1.0,5.0,22,54,6.0,18.0,38.0,100,340,1.0,7,,,1.0,3.0,2,12,2.0,9.0,16.0,26,34,10,18.0,,,,9.0,2.0,6.0,,7.0,1.0,8.0,,1.0,4.0,,3.0,17.0,,5,6.0,16.0,,22,5,27,1.0,7,6.0,1.0,9.0,1.0,3.0,4.0,6.0,1.0,13,5.0,10,18,1.0,1.0,41.0,2.0,,14.0,6.0,1.0,,1.0,,26,135,5.0,0.7727272727272727,0.7727272727272727,1.0,0.3333333333333333,,0.2222222222222222,0.3333333333333333,0.4074074074074074,0.14285714285714285,0.16666666666666666,0.4305555555555556,0.14285714285714285,0.23809523809523808,0.5494505494505495,0.21428571428571427,0.4482758620689655,0.25,,0.1111111111111111,0.23076923076923078,0.058823529411764705,,26.804123711340207,0.6923076923076923,,0.14035087719298245,0.04032258064516129,0.17647058823529413,,0.14864864864864866,0.032679738562091505,,0.03225806451612903,,,0.125,0.2413793103448276,0.09433962264150944,0.18181818181818182,0.16666666666666666,0.027777777777777776,0.18055555555555555,0.46153846153846156,0.6,0.8333333333333334,0.09722222222222222,0.14285714285714285,0.16666666666666666,,0.4722222222222222,0.4411764705882353,0.46875,0.8,0.125,0.4444444444444444,0.4444444444444444,1.0,0.125,0.2222222222222222,0.2222222222222222,1.0,0.5714285714285714,0.25,,,,,,,0.14285714285714285,,0.19047619047619047,0.25,0.23809523809523808,0.2,0.4305555555555556,0.2222222222222222,0.46281736111111116,0.48218571428571433,0.46223809523809534,0.17647058823529413,0.21212121212121213,0.03,0.26,12.961111111111112,24.961111111111112,0.3901734104046243,,,,,0.14285714285714285,0.0967741935483871,,,,,,,,,1.0,1.0,1.0,,,1.0,0.05263157894736842,True,
724,1610612766,Cory Alexander,Cory Alexander,724,CHA,6012.0,100,-21.0,203,196,77,70,28,399,3,5,,1.0,1.0,1.0,,3.0,2.0,6.0,1.0,1.0,,,,,3.0,14.0,2.0,4.0,1.0,8.0,5,14,4.0,15.0,3.0,25,204,,1,2.0,4.0,2.0,8.0,3,6,1.0,8.0,3.0,12,2,8,12.0,,,,14.0,3.0,1.0,,13.0,3.0,16.0,1.0,2.0,1.0,1.0,11.0,35.0,1.0,2,5.0,7.0,,12,3,15,,1,,1.0,5.0,2.0,3.0,3.0,2.0,,8,1.0,7,14,1.0,1.0,4.0,,,1.0,1.0,1.0,1.0,1.0,,12,77,4.0,0.2,0.2,1.0,0.26666666666666666,0.5,0.125,0.26666666666666666,0.35714285714285715,,0.5,0.3793103448275862,0.6,0.32142857142857145,0.4032258064516129,0.6666666666666666,0.375,0.5172413793103449,,0.07142857142857142,,0.16666666666666666,,16.738197424892704,0.625,,0.09210526315789473,0.024691358024691357,0.23809523809523808,0.04,0.12371134020618557,0.02830188679245283,0.041666666666666664,0.024390243902439025,,0.16666666666666666,,,0.18421052631578946,0.3076923076923077,0.125,,0.1724137931034483,0.6,0.6,0.3333333333333333,0.10344827586206896,,,,0.20689655172413793,0.3333333333333333,0.4,,0.034482758620689655,1.0,1.0,1.0,0.4827586206896552,0.21428571428571427,0.21428571428571427,1.0,0.2,,,,,0.8,0.5,1.0,0.07142857142857142,1.0,,,0.5714285714285714,0.125,0.6896551724137931,0.21428571428571427,0.48226034482758623,0.5536399999999999,0.45392857142857146,0.03333333333333333,0.06666666666666667,0.32,0.48,11.285714285714286,25.32,0.3793103448275862,,2.0,,,,,,,,,,,,,,,,,,,,True,
120,1610612766,Steven Smith,Steven Smith,120,CHA,20656.0,344,-30.0,629,642,233,316,104,1271,4,8,,1.0,2.0,4.0,17.0,29.0,12.0,35.0,8.0,16.0,1.0,2.0,2.0,5.0,15.0,36.0,2.0,3.0,4.0,9.0,33,72,23.0,52.0,40.0,175,701,5.0,11,3.0,5.0,6.0,25.0,11,29,6.0,14.0,30.0,70,36,30,60.0,9.0,,,36.0,15.0,,2.0,19.0,3.0,22.0,1.0,2.0,5.0,5.0,9.0,47.0,1.0,5,3.0,10.0,3.0,16,6,22,1.0,4,4.0,,5.0,1.0,4.0,7.0,1.0,1.0,12,2.0,17,37,,3.0,45.0,1.0,2.0,8.0,14.0,3.0,1.0,3.0,,70,233,9.0,0.5454545454545454,0.5454545454545454,0.8695652173913043,0.4423076923076923,0.6,0.42857142857142855,0.4423076923076923,0.4583333333333333,0.45454545454545453,0.3793103448275862,0.5443548387096774,0.59375,0.46511627906976744,0.6,0.625,0.5932203389830508,0.41935483870967744,0.038461538461538464,,,,0.027777777777777776,20.603674540682416,0.4166666666666667,0.09375,0.04739336492890995,0.018115942028985508,0.057692307692307696,0.018518518518518517,0.049429657794676805,0.01818181818181818,0.020618556701030927,0.018867924528301886,0.027777777777777776,,0.024390243902439025,0.0425531914893617,0.07317073170731707,0.075,,0.015384615384615385,0.06451612903225806,0.5,0.5,1.0,0.23387096774193547,0.5862068965517241,0.5862068965517241,0.35294117647058826,0.28225806451612906,0.34285714285714286,0.34285714285714286,0.6666666666666666,0.12903225806451613,0.5,0.5333333333333333,1.0,0.2903225806451613,0.4166666666666667,0.42857142857142855,0.8,0.0625,,0.125,0.5,1.0,0.1875,0.6666666666666666,1.0,0.09302325581395349,0.5,0.11627906976744186,0.4,0.20930232558139536,0.4444444444444444,0.4838709677419355,0.4166666666666667,0.45618951612903225,0.45397,0.4405081395348837,0.061068702290076333,0.10126582278481013,0.14285714285714285,0.4,12.419444444444446,24.71153846153846,0.37042925278219396,1.0,1.0,,,,0.0136986301369863,,2.0,0.6666666666666666,,1.0,,,,,2.0,,,,,,False,0.0625
1510,1610612766,Brevin Knight,Brevin Knight,1510,CHA,82287.0,1371,-154.0,2644,2670,605,661,385,5314,41,79,4.0,7.0,14.0,24.0,31.0,78.0,108.0,251.0,,2.0,,,,,1.0,7.0,,,,3.0,180,408,1.0,9.0,122.0,485,2894,16.0,36,,,5.0,37.0,48,102,,3.0,48.0,144,92,268,3.0,,4.0,,7.0,1.0,22.0,,365.0,33.0,398.0,22.0,11.0,153.0,49.0,163.0,829.0,2.0,12,31.0,62.0,4.0,97,16,113,,94,33.0,61.0,70.0,27.0,57.0,40.0,13.0,4.0,110,24.0,56,130,3.0,7.0,142.0,15.0,25.0,48.0,18.0,2.0,1.0,2.0,,144,605,14.0,0.25555555555555554,0.25842696629213485,1.0,0.1111111111111111,,,0.1111111111111111,0.4411764705882353,0.4444444444444444,0.47058823529411764,0.4352517985611511,0.4444444444444444,0.45714285714285713,0.49786324786324787,0.47368421052631576,0.5546875,0.02158273381294964,,0.05392156862745098,0.1518987341772152,0.00796812749003984,,18.579234972677597,0.6363636363636364,0.056338028169014086,0.06974128233970754,0.010230179028132993,0.11439114391143912,0.015037593984962405,0.08017241379310344,0.010719754977029096,0.006430868167202572,0.007462686567164179,0.012195121951219513,0.0196078431372549,0.07076923076923076,0.08225108225108226,0.06006006006006006,0.11650485436893204,0.1076923076923077,,0.18944844124700239,0.5189873417721519,0.6119402985074627,0.12195121951219512,0.18705035971223022,0.3974358974358974,0.44285714285714284,0.06451612903225806,0.6019184652278178,0.4302788844621514,0.43373493975903615,0.3611111111111111,0.004796163069544364,,,,0.016786570743405275,0.14285714285714285,0.14285714285714285,1.0,0.19444444444444445,0.5714285714285714,,,,,,,0.22857142857142856,0.5833333333333334,,,0.02857142857142857,,0.21103117505995203,0.14285714285714285,0.4336865707434053,0.4261999999999999,0.4285719047619048,0.10666666666666667,0.10884353741496598,0.07628865979381444,0.29690721649484536,12.956127450980398,25.277777777777775,0.2288199697428139,1.0,6.0,,,0.10256410256410256,0.018404907975460124,1.0,1.0,0.5,2.0,,,,0.020833333333333332,0.5,,,,,,,False,
1751,1610612766,Jahidi White,Jahidi White,1751,CHA,3075.0,51,11.0,93,94,31,50,13,187,5,14,2.0,4.0,2.0,3.0,1.0,2.0,,,,,,,,,,,,,,,6,16,,,6.0,18,87,2.0,4,,,1.0,5.0,2,4,,,4.0,8,4,8,,,4.0,,,,1.0,,,,,,,,,,,,6,4.0,3.0,2.0,9,7,16,1.0,1,,1.0,,,,3.0,,,3,2.0,4,13,2.0,3.0,20.0,2.0,,9.0,2.0,6.0,6.0,6.0,1.0,8,31,1.0,0.3333333333333333,0.5,,,,,,0.375,0.5,0.5,0.375,0.5,0.5,0.36,0.4166666666666667,0.36363636363636365,,,0.0625,0.07142857142857142,,,25.454545454545453,,0.5,0.09375,0.15,0.2857142857142857,,0.15217391304347827,0.13043478260869565,0.2857142857142857,0.23076923076923078,,,0.08333333333333333,,0.14285714285714285,0.25,0.3333333333333333,0.1111111111111111,0.875,0.35714285714285715,0.38461538461538464,0.4,0.125,0.5,0.5,,,,,,,,,,,,,,1.0,0.5,,,,,,,0.75,0.6666666666666666,,,,,0.875,,0.51934375,0.5724250000000001,0.46967499999999995,0.391304347826087,0.391304347826087,0.2777777777777778,0.4444444444444444,1.05625,,0.3333333333333333,,,,,,0.05,,4.0,0.6666666666666666,1.0,,,,0.2,,,,,,,,False,
