EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,FG2M,FG2A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsPutbacks,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Offensive Fouls,FTA,2pt And 1 Free Throw Trips,Technical Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG2APctBlocked,AtRimPctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,PenaltyOffPossPct,FTOffRebounds,LostBallOutOfBoundsTurnovers,StepOutOfBoundsTurnovers,Loose Ball Fouls,BlockedLongMidRange,DefensiveGoaltends,OffensiveGoaltends,3SecondViolations,Defensive 3 Seconds Violations,ShortMidRangePctBlocked,LongMidRangePctBlocked,OffFTReboundPct,SecondChanceAtRimPctAssisted,Corner3FGM,Corner3FGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG3M,FG3A,SecondChanceFG3M,SecondChanceFG3A,PenaltyFG3M,PenaltyFG3A,PtsAssisted3s,PtsUnassisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,3pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,FG3APct,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,ThreePtShootingFoulsDrawnPct,Avg3ptShotDistance,HeaveAttempts,Clear Path Fouls,Blocked3s,BlockedArc3,BlockedCorner3,on,Fg3aBlocked,FG3APctBlocked,Corner3PctBlocked,Arc3PctBlocked
185,1610612755,Chris Webber,Chris Webber,185,PHI,26180.0,436,44.0,878,878,175,151,80,1756,18.0,36.0,5.0,12.0,2.0,8.0,17.0,45.0,52.0,127.0,87.0,208.0,18,201,892,9.0,25.0,2.0,20.0,15.0,39.0,9.0,39.0,118.0,56.0,10.0,3.0,30.0,14.0,44.0,6.0,8.0,14.0,7.0,9.0,102.0,6.0,15.0,8.0,55.0,9.0,72.0,21.0,93.0,2.0,14.0,7.0,7.0,12.0,5.0,7.0,18.0,5.0,1.0,30.0,3.0,7.0,17.0,38.0,7.0,26,,,12.0,1.0,10.0,6.0,4.0,11.0,6.0,39.0,175,2.0,0.6781609195402298,0.7195121951219512,0.4182692307692308,0.36,0.38461538461538464,0.4178082191780822,0.36,0.36585365853658536,0.4331896551724138,0.38461538461538464,0.4148936170212766,0.014423076923076924,0.027777777777777776,26.84426229508197,0.4,0.32142857142857145,0.16034985422740525,0.05102040816326531,0.09876543209876543,0.061224489795918366,0.14858490566037735,0.05357142857142857,0.10294117647058823,0.046511627906976744,0.02857142857142857,0.05063291139240506,0.10526315789473684,0.09821428571428571,0.15,0.2119205298013245,0.06779661016949153,0.18181818181818182,0.015873015873015872,0.5454545454545454,0.1643835616438356,0.5,0.5142857142857142,0.6111111111111112,0.2054794520547945,0.37777777777777777,0.3953488372093023,0.5294117647058824,0.5799086757990868,0.4094488188976378,0.4094488188976378,0.75,0.48,0.4166666666666667,0.1951219512195122,0.25,0.2146118721461187,0.437894292237443,0.4696285714285714,0.43616585365853655,0.05194805194805195,0.05454545454545454,0.09950248756218906,0.19402985074626866,12.50769230769231,0.19931662870159453,,1.0,2.0,2.0,,1.0,1.0,,4.0,0.044444444444444446,,,,1.0,1.0,,,,,2.0,10.0,,,,2.0,3.0,11.0,,,,2.0,6.0,3.0,10.0,2.0,,,0.6666666666666666,0.2727272727272727,,,0.2727272727272727,0.0502283105022831,0.0045662100456621,1.0,1.0,1.0,0.045662100456621,0.2,0.2,0.5,,,,,,,,,0.04878048780487805,,0.2,,25.481818181818184,,,1.0,1.0,,True,,,,
1903,1610612755,Kenny Thomas,Kenny Thomas,1903,PHI,32977.0,550,,1066,1068,224,214,113,2134,27.0,51.0,9.0,16.0,6.0,8.0,9.0,24.0,68.0,139.0,104.0,214.0,22,233,1105,13.0,26.0,1.0,27.0,19.0,36.0,8.0,46.0,156.0,52.0,8.0,9.0,23.0,16.0,39.0,13.0,3.0,16.0,2.0,5.0,94.0,14.0,19.0,22.0,48.0,2.0,72.0,35.0,107.0,5.0,18.0,14.0,4.0,21.0,8.0,13.0,19.0,8.0,4.0,40.0,3.0,9.0,25.0,58.0,6.0,31,1.0,,12.0,4.0,2.0,2.0,,2.0,,46.0,224,4.0,0.75,0.78,0.48598130841121495,0.5,0.5277777777777778,0.4906976744186046,0.5,0.5277777777777778,0.5065217391304347,0.5,0.5348837209302325,0.04205607476635514,0.11764705882352941,22.670025188916878,0.525,0.06666666666666667,0.13445378151260504,0.049738219895287955,0.18032786885245902,0.13861386138613863,0.14613778705636743,0.06832298136645963,0.09523809523809523,0.05952380952380952,0.02072538860103627,0.14084507042253522,0.13333333333333333,0.12380952380952381,0.13043478260869565,0.14375,0.2235294117647059,0.08108108108108109,0.04950495049504951,,0.2372093023255814,0.5294117647058824,0.6,0.5555555555555556,0.11162790697674418,0.375,0.42857142857142855,0.3333333333333333,0.6465116279069767,0.4892086330935252,0.4892086330935252,0.8823529411764706,0.6153846153846154,0.5625,0.2222222222222222,0.75,0.24186046511627907,0.44832534883720937,0.5097736842105264,0.43213055555555546,0.05309734513274336,0.05333333333333334,0.11587982832618025,0.19742489270386265,13.205140186915886,0.2101313320825516,2.0,1.0,,3.0,,,,,2.0,0.125,,0.07692307692307693,0.3333333333333333,1.0,1.0,,,,,,,,,,,1.0,1.0,,,,,3.0,,,,,,1.0,1.0,,,1.0,0.004651162790697674,0.004651162790697674,1.0,1.0,1.0,,,,,,,,,,,,,,,,,22.8,,,,,,True,,,,
2668,1610612755,Josh Davis,Josh Davis,2668,PHI,4648.0,77,1.0,154,156,81,68,17,310,5.0,12.0,,2.0,1.0,4.0,,,,3.0,5.0,15.0,6,34,144,,2.0,,3.0,1.0,6.0,2.0,13.0,8.0,2.0,,2.0,1.0,1.0,2.0,1.0,,,,1.0,5.0,5.0,3.0,4.0,3.0,,7.0,8.0,15.0,4.0,2.0,,2.0,2.0,2.0,2.0,2.0,,,4.0,,3.0,4.0,6.0,,6,,,3.0,,,,,,,13.0,81,,0.8,0.8,0.3333333333333333,,0.16666666666666666,0.42424242424242425,0.3,0.4230769230769231,0.4722222222222222,0.3,0.4642857142857143,0.13333333333333333,0.16666666666666666,22.598870056497177,0.5,,0.06666666666666667,0.06,0.14814814814814814,0.14285714285714285,0.09722222222222222,0.09411764705882353,0.09523809523809523,,0.047619047619047616,0.14285714285714285,0.14285714285714285,0.16666666666666666,,0.047619047619047616,0.15789473684210525,0.125,0.2,,0.36363636363636365,0.4166666666666667,0.5,0.8,,,,,0.09090909090909091,,,,0.4,,0.3076923076923077,0.25,0.9090909090909091,0.5393803030303032,0.5495249999999999,0.5092307692307692,0.08333333333333333,0.16666666666666666,0.08823529411764706,0.38235294117647056,4.113333333333333,0.525974025974026,,,,,,,,,,,,,,1.0,5.0,1.0,2.0,,1.0,5.0,13.0,,1.0,3.0,6.0,6.0,18.0,1.0,3.0,3.0,7.0,15.0,3.0,13.0,5.0,,,0.8333333333333334,0.3333333333333333,0.3333333333333333,0.42857142857142855,0.3333333333333333,0.5454545454545454,0.15151515151515152,0.2,0.2,,0.3939393939393939,0.38461538461538464,0.38461538461538464,1.0,0.4,0.5,,0.2,,,0.07692307692307693,,0.46153846153846156,0.5,0.38461538461538464,,25.049999999999997,,,,,,True,,,,
722,1610612755,Corliss Williamson,Corliss Williamson,722,PHI,19456.0,324,-16.0,643,645,237,256,77,1288,25.0,56.0,9.0,15.0,7.0,19.0,19.0,48.0,9.0,19.0,53.0,123.0,41,147,658,11.0,18.0,7.0,29.0,13.0,39.0,10.0,36.0,74.0,32.0,12.0,7.0,15.0,4.0,19.0,1.0,3.0,11.0,3.0,1.0,42.0,6.0,12.0,8.0,13.0,8.0,29.0,19.0,48.0,3.0,9.0,8.0,1.0,8.0,3.0,1.0,13.0,7.0,3.0,21.0,1.0,10.0,19.0,45.0,5.0,51,2.0,,23.0,4.0,4.0,4.0,,4.0,3.0,36.0,237,7.0,0.6981132075471698,0.7872340425531915,0.43089430894308944,0.6111111111111112,0.3333333333333333,0.424,0.6111111111111112,0.325,0.49,0.6590909090909091,0.3829787234042553,0.056910569105691054,0.05357142857142857,23.13937753721245,0.38095238095238093,0.26666666666666666,0.05752212389380531,0.05286343612334802,0.11940298507462686,0.07407407407407407,0.07167235494880546,0.05844155844155844,0.07058823529411765,0.038461538461538464,0.046875,0.09375,,0.07792207792207792,0.05357142857142857,0.043010752688172046,0.12,0.11764705882352941,0.047619047619047616,0.75,0.448,0.44642857142857145,0.4716981132075472,0.64,0.384,0.3958333333333333,0.4318181818181818,0.631578947368421,0.152,0.47368421052631576,0.47368421052631576,1.0,0.8333333333333334,0.6,0.475,0.3684210526315789,0.464,0.47089475806451614,0.535357142857143,0.4666362500000001,0.15753424657534246,0.1597222222222222,0.19727891156462585,0.24489795918367346,5.959349593495935,0.36858475894245724,1.0,1.0,,6.0,,1.0,,1.0,,0.08333333333333333,,0.041666666666666664,0.3333333333333333,,1.0,,,,1.0,,1.0,,,,,,2.0,,,,1.0,,,,,,,,,,,,0.016,0.008,,,,0.008,,,,,,,,,,0.025,,,,,,34.0,1.0,,,,,True,,,,
915,1610612755,Rodney Rogers,Rodney Rogers,915,PHI,9421.0,157,-21.0,325,319,67,82,36,644,10.0,20.0,2.0,5.0,1.0,6.0,,4.0,1.0,6.0,11.0,30.0,6,49,323,2.0,7.0,,4.0,1.0,7.0,4.0,12.0,14.0,8.0,2.0,,8.0,1.0,9.0,1.0,,6.0,2.0,,19.0,1.0,5.0,,14.0,1.0,15.0,6.0,21.0,3.0,6.0,4.0,2.0,5.0,1.0,3.0,4.0,2.0,,9.0,,1.0,12.0,26.0,2.0,9,1.0,,5.0,,,,,1.0,,12.0,67,2.0,0.6363636363636364,0.7,0.36666666666666664,0.2857142857142857,0.14285714285714285,0.3644067796610169,0.2222222222222222,0.3333333333333333,0.3888888888888889,0.2222222222222222,0.42857142857142855,,,19.51219512195122,0.5555555555555556,0.09090909090909091,0.1111111111111111,0.044642857142857144,,0.018867924528301886,0.0880503144654088,0.03636363636363636,0.09523809523809523,,0.02857142857142857,0.02631578947368421,,0.08571428571428572,0.14285714285714285,0.09523809523809523,,,0.075,,0.3389830508474576,0.5,0.5,0.7,0.06779661016949153,,,,0.1016949152542373,0.16666666666666666,0.16666666666666666,,0.5555555555555556,0.4,0.5,0.16666666666666666,0.8305084745762712,0.55735,0.51698125,0.5661083333333333,0.07936507936507936,0.14705882352941177,0.08163265306122448,0.24489795918367346,4.586666666666668,0.20615384615384616,,1.0,,1.0,,,,,2.0,,,,0.5,1.0,5.0,,,,,6.0,24.0,,2.0,2.0,5.0,7.0,29.0,,2.0,2.0,5.0,21.0,,24.0,6.0,,,1.0,0.2413793103448276,,0.4,0.2413793103448276,0.4915254237288136,0.0847457627118644,0.2,0.2,1.0,0.4067796610169492,0.25,0.25,1.0,,,,0.2222222222222222,,,,,0.4166666666666667,0.4,0.25,,25.06206896551724,,,1.0,,1.0,True,,,,
1531,1610612755,Marc Jackson,Marc Jackson,1531,PHI,102987.0,1716,-24.0,3399,3397,1206,1151,412,6796,160.0,289.0,60.0,107.0,50.0,98.0,56.0,153.0,76.0,186.0,292.0,628.0,246,830,3545,68.0,136.0,65.0,201.0,79.0,182.0,126.0,284.0,394.0,190.0,98.0,73.0,46.0,18.0,64.0,12.0,6.0,29.0,4.0,13.0,146.0,31.0,133.0,45.0,130.0,14.0,189.0,164.0,353.0,20.0,29.0,25.0,4.0,41.0,7.0,19.0,72.0,22.0,19.0,113.0,16.0,33.0,87.0,155.0,18.0,295,25.0,4.0,134.0,24.0,16.0,11.0,5.0,16.0,5.0,284.0,1206,11.0,0.6746575342465754,0.8106995884773662,0.46496815286624205,0.5,0.4340659340659341,0.4634920634920635,0.5,0.42934782608695654,0.5425950196592398,0.5946745562130178,0.5617529880478087,0.11624203821656051,0.17301038062283736,22.577319587628867,0.36283185840707965,0.12612612612612611,0.11514614703277236,0.1076923076923077,0.10948905109489052,0.08051948051948052,0.11363636363636363,0.10123456790123457,0.14578587699316628,0.103125,0.07563025210084033,0.06007067137809187,0.13725490196078433,0.13448275862068965,0.12786885245901639,0.09737827715355805,0.11764705882352941,0.08571428571428572,0.07692307692307693,0.3125,0.4587301587301587,0.5536332179930796,0.6694560669456067,0.63125,0.24285714285714285,0.3660130718954248,0.4057971014492754,0.6964285714285714,0.29523809523809524,0.40860215053763443,0.42696629213483145,0.75,0.7867647058823529,0.5607476635514018,0.532608695652174,0.5102040816326531,0.46190476190476193,0.47556658730158746,0.5271703389830508,0.47385027173913036,0.18132611637347767,0.18181818181818182,0.2421686746987952,0.3421686746987952,7.388057324840762,0.35481023830538394,,6.0,,13.0,,2.0,1.0,18.0,9.0,0.09803921568627451,0.043010752688172046,,0.13333333333333333,,1.0,,,,1.0,,1.0,,,,1.0,,2.0,,,,2.0,,,1.0,,,,,,,,,0.0031746031746031746,0.0015873015873015873,,,,0.0015873015873015873,,,,,,,,,,0.005434782608695652,,0.005434782608695652,,,,25.1,,,,,,False,,,,
1563,1610612755,Kevin Ollie,Kevin Ollie,1563,PHI,7038.0,117,1.0,221,227,55,70,27,448,,1.0,,,,,2.0,6.0,6.0,14.0,8.0,21.0,5,21,221,,,,,2.0,5.0,,4.0,10.0,6.0,,2.0,10.0,7.0,17.0,6.0,1.0,4.0,3.0,3.0,41.0,2.0,1.0,,9.0,1.0,10.0,3.0,13.0,,5.0,2.0,3.0,3.0,,2.0,3.0,1.0,,6.0,,1.0,3.0,13.0,1.0,8,,,4.0,,,,,,,4.0,55,4.0,0.625,0.625,0.38095238095238093,,0.4,0.38095238095238093,,0.4,0.42,,0.4,0.09523809523809523,1.0,12.301587301587302,0.5,0.1,0.13846153846153847,0.0125,,0.08333333333333333,0.10588235294117647,0.028846153846153848,0.05555555555555555,,,0.10526315789473684,,0.05555555555555555,0.08333333333333333,0.2,,,,,0.047619047619047616,,,,0.2857142857142857,0.3333333333333333,0.4,,0.6666666666666666,0.42857142857142855,0.42857142857142855,0.8333333333333334,,,,,0.047619047619047616,0.383247619047619,,0.33358000000000004,0.16,0.16,,0.19047619047619047,14.709523809523809,0.248868778280543,,2.0,,1.0,,,,,,0.16666666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,
1730,1610612755,Brian Skinner,Brian Skinner,1730,PHI,14673.0,245,-39.0,497,490,214,225,62,987,11.0,29.0,5.0,14.0,8.0,14.0,9.0,20.0,2.0,7.0,22.0,56.0,5,49,517,7.0,19.0,1.0,15.0,12.0,23.0,3.0,27.0,26.0,18.0,6.0,4.0,3.0,2.0,5.0,2.0,,2.0,,1.0,12.0,4.0,19.0,9.0,28.0,2.0,39.0,23.0,62.0,1.0,5.0,5.0,,7.0,2.0,2.0,6.0,5.0,,13.0,1.0,6.0,11.0,29.0,2.0,17,1.0,,6.0,3.0,6.0,4.0,2.0,6.0,5.0,27.0,214,5.0,0.5909090909090909,0.6842105263157895,0.39285714285714285,0.3684210526315789,0.5217391304347826,0.38596491228070173,0.3684210526315789,0.5,0.3769230769230769,0.35714285714285715,0.48214285714285715,0.07142857142857142,0.10344827586206896,13.660245183887916,0.5384615384615384,0.2,0.23140495867768596,0.09743589743589744,0.1232876712328767,0.08163265306122448,0.19072164948453607,0.0942622950819672,0.125,0.07142857142857142,0.0847457627118644,,0.26666666666666666,0.25806451612903225,0.18181818181818182,0.24561403508771928,0.17307692307692307,,0.03333333333333333,0.8333333333333334,0.5087719298245614,0.3793103448275862,0.4230769230769231,0.6363636363636364,0.3508771929824561,0.45,0.47368421052631576,0.4444444444444444,0.12280701754385964,0.2857142857142857,0.2857142857142857,1.0,0.7368421052631579,0.35714285714285715,0.5833333333333334,0.5714285714285714,0.5263157894736842,0.48109999999999997,0.50351875,0.5006652173913043,0.0967741935483871,0.09836065573770492,0.30612244897959184,0.5510204081632653,4.54642857142857,0.4305835010060362,,1.0,,8.0,,,,1.0,1.0,0.05,,,0.4,,,,,,,,1.0,,,,1.0,,1.0,,,,1.0,,,,,,,,,,,,0.017543859649122806,,,,,0.017543859649122806,,,,,,,,,,,,0.041666666666666664,,,,46.4,1.0,,,,,False,,,,
2594,1610612755,Kyle Korver,Kyle Korver,2594,PHI,82401.0,1373,-33.0,2749,2733,1046,1006,346,5482,13.0,25.0,4.0,6.0,4.0,9.0,12.0,25.0,29.0,65.0,54.0,115.0,49,478,2913,9.0,17.0,3.0,39.0,20.0,41.0,34.0,197.0,66.0,42.0,10.0,8.0,82.0,15.0,97.0,9.0,6.0,47.0,16.0,19.0,209.0,3.0,15.0,42.0,124.0,14.0,180.0,19.0,199.0,3.0,51.0,37.0,14.0,31.0,7.0,23.0,20.0,8.0,3.0,51.0,2.0,18.0,73.0,141.0,3.0,56,1.0,19.0,2.0,17.0,10.0,7.0,1.0,13.0,9.0,197.0,1046,21.0,0.6111111111111112,0.673469387755102,0.46956521739130436,0.5294117647058824,0.4878048780487805,0.527027027027027,0.3829787234042553,0.5620689655172414,0.5435294117647059,0.39361702127659576,0.595679012345679,0.06956521739130435,0.12,15.125516364791865,0.6078431372549019,0.18181818181818182,0.14285714285714285,0.015353121801432957,0.12103746397694524,0.008695652173913044,0.13662551440329218,0.01361573373676248,0.022598870056497175,,0.02023121387283237,0.007782101167315175,0.011363636363636364,0.08837209302325581,0.17154811715481172,0.15458937198067632,0.11904761904761904,0.12631578947368421,0.012875536480686695,0.6923076923076923,0.06142506142506143,0.52,0.5909090909090909,0.46153846153846156,0.06142506142506143,0.48,0.5454545454545454,0.5,0.1597051597051597,0.4461538461538462,0.4603174603174603,0.7241379310344828,0.1276595744680851,0.6666666666666666,0.06206896551724138,0.4444444444444444,0.7788697788697788,0.5040305896805897,0.5026841463414635,0.4965810344827586,0.004901960784313725,0.017241379310344827,0.08158995815899582,0.4121338912133891,12.364347826086956,0.38050200072753726,1.0,4.0,1.0,2.0,2.0,,,,,0.12,0.03076923076923077,0.01282051282051282,,32.0,77.0,1.0,7.0,13.0,28.0,75.0,215.0,5.0,23.0,28.0,76.0,107.0,292.0,6.0,30.0,41.0,104.0,312.0,9.0,215.0,75.0,,,0.9719626168224299,0.3664383561643836,0.2,0.3942307692307692,0.3664383561643836,0.7174447174447175,0.1891891891891892,0.4155844155844156,0.42105263157894735,1.0,0.5282555282555282,0.3488372093023256,0.352112676056338,0.96,0.14893617021276595,0.14285714285714285,1.0,0.48936170212765956,0.21739130434782608,1.0,0.19310344827586207,0.4642857142857143,0.5241379310344828,0.3684210526315789,0.3488372093023256,,25.111643835616437,,,3.0,3.0,,False,3.0,0.010273972602739725,0.012987012987012988,0.009302325581395349
2738,1610612755,Andre Iguodala,Andre Iguodala,2738,PHI,79862.0,1331,-97.0,2640,2655,860,856,334,5295,87.0,133.0,13.0,20.0,31.0,38.0,8.0,32.0,10.0,38.0,105.0,203.0,83,368,2820,18.0,31.0,5.0,41.0,37.0,59.0,44.0,133.0,126.0,84.0,16.0,13.0,91.0,25.0,116.0,18.0,7.0,45.0,19.0,27.0,257.0,14.0,34.0,64.0,128.0,11.0,203.0,48.0,251.0,5.0,71.0,46.0,25.0,39.0,2.0,27.0,27.0,12.0,6.0,66.0,5.0,19.0,58.0,99.0,8.0,112,7.0,1.0,43.0,14.0,31.0,24.0,6.0,34.0,17.0,133.0,860,9.0,0.6,0.6494845360824743,0.5172413793103449,0.5806451612903226,0.6271186440677966,0.521978021978022,0.5625,0.577922077922078,0.566358024691358,0.5694444444444444,0.6519607843137255,0.06403940886699508,0.06766917293233082,12.901091630830301,0.5909090909090909,0.13414634146341464,0.15183867141162516,0.03434343434343434,0.18497109826589594,0.05185185185185185,0.1614802354920101,0.0380952380952381,0.05056179775280899,0.0205761316872428,0.028132992327365727,0.05612244897959184,0.04054054054054054,0.12195121951219512,0.1308411214953271,0.18276762402088773,0.192,0.16666666666666666,0.04032258064516129,0.5,0.48717948717948717,0.6541353383458647,0.7016129032258065,0.6666666666666666,0.11721611721611722,0.25,0.2857142857142857,0.125,0.1391941391941392,0.2631578947368421,0.2631578947368421,0.4,0.625,0.65,0.4935064935064935,0.8157894736842105,0.7435897435897436,0.5465611524163569,0.4870220000000001,0.5595216216216217,0.14193548387096774,0.1799163179916318,0.11141304347826086,0.36141304347826086,4.810344827586207,0.32575757575757575,,5.0,2.0,5.0,1.0,2.0,1.0,2.0,4.0,0.125,,,0.23076923076923078,11.0,38.0,,1.0,1.0,8.0,14.0,32.0,,,4.0,10.0,25.0,70.0,,1.0,5.0,18.0,72.0,3.0,28.0,14.0,,1.0,0.96,0.35714285714285715,,0.2777777777777778,0.3787878787878788,0.2564102564102564,0.1391941391941392,0.2894736842105263,0.2894736842105263,0.9090909090909091,0.11721611721611722,0.4375,0.4375,1.0,0.03125,,,,,,0.1038961038961039,0.125,0.12987012987012986,0.4,0.5,0.014084507042253521,25.485714285714284,4.0,,3.0,2.0,1.0,False,,,,
185,1610612755,Chris Webber,Chris Webber,185,PHI,16052.0,268,-39.0,546,544,151,240,68,1090,22.0,42.0,2.0,8.0,3.0,7.0,9.0,35.0,21.0,66.0,52.0,143.0,20,127,600,3.0,18.0,5.0,11.0,10.0,29.0,9.0,29.0,76.0,28.0,4.0,9.0,13.0,9.0,22.0,5.0,4.0,9.0,1.0,3.0,53.0,3.0,10.0,21.0,25.0,11.0,57.0,15.0,72.0,5.0,12.0,6.0,6.0,11.0,1.0,4.0,8.0,7.0,4.0,19.0,1.0,4.0,13.0,32.0,2.0,23,5.0,,13.0,1.0,8.0,6.0,2.0,8.0,5.0,29.0,151,12.0,0.7307692307692307,0.76,0.36363636363636365,0.16666666666666666,0.3448275862068966,0.36394557823129253,0.16666666666666666,0.3225806451612903,0.40705128205128205,0.2619047619047619,0.4027777777777778,0.06293706293706294,0.14285714285714285,28.18035426731079,0.5789473684210527,0.6875,0.14124293785310735,0.04739336492890995,0.328125,0.04918032786885246,0.1908713692946058,0.04779411764705882,0.09230769230769231,0.05555555555555555,0.010869565217391304,0.044444444444444446,0.0625,0.10909090909090909,0.22448979591836735,0.1095890410958904,0.3541666666666667,0.25,0.060240963855421686,0.625,0.2857142857142857,0.5238095238095238,0.6111111111111112,0.7727272727272727,0.23809523809523808,0.2571428571428571,0.28125,0.5555555555555556,0.4489795918367347,0.3181818181818182,0.3181818181818182,0.7619047619047619,0.4444444444444444,0.25,0.22580645161290322,0.42857142857142855,0.3129251700680272,0.4458744897959183,0.4637866666666666,0.42706612903225805,0.08387096774193549,0.08609271523178808,0.08661417322834646,0.2283464566929134,10.468531468531468,0.2765567765567766,2.0,1.0,,3.0,,1.0,,,2.0,0.08571428571428572,,0.18181818181818182,,,,,,,,1.0,4.0,,,,2.0,1.0,4.0,,,,2.0,3.0,,4.0,1.0,,,1.0,0.25,,,0.25,0.027210884353741496,,,,,0.027210884353741496,0.25,0.25,1.0,,,,,,,,,0.06451612903225806,,0.25,,25.575,,,,,,False,,,,
