EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGA,Corner3FGA,FG2M,FG2A,FG3A,Points,OpponentPoints,SecondChanceFG2A,PenaltyFG2M,PenaltyFG2A,PenaltyPoints,PtsAssisted2s,Fg2aBlocked,TwoPtAssists,Assists,AtRimAssists,LongMidRangeAssists,AssistPoints,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,LiveBallTurnovers,BadPassTurnovers,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,Blocked2s,BlockedShortMidRange,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,PenaltyFg2Pct,EfgPct,PenaltyEfgPct,TsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,Usage,LiveBallTurnoverPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffLongMidRangeReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,Corner3Frequency,SecondChanceAtRimFrequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,SecondChanceAtRimFGM,LongMidRangeFGM,FtPoints,SecondChanceFG2M,SecondChanceFtPoints,SecondChancePoints,PtsUnassisted2s,PtsPutbacks,FTDefRebounds,Loose Ball Fouls,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,DefFTReboundPct,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,SecondChanceAtRimAccuracy,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,Arc3FGM,Arc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG3M,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PtsAssisted3s,PtsUnassisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,OffThreePtRebounds,SelfOReb,Steals,BadPassSteals,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,SecondChanceTurnovers,NonShootingFoulsDrawn,BlockedAtRim,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,OffThreePtReboundPct,OffShortMidRangeReboundPct,OffArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,PenaltyArc3Frequency,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,SecondChanceArc3FGM,SecondChanceArc3FGA,SecondChanceFG3M,SecondChanceFG3A,ThreePtAssists,Arc3Assists,BlockedLongMidRange,SecondChanceFg3Pct,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,ShortMidRangeAssists,BadPassOutOfBoundsTurnovers,Corner3FGM,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceAtRimPctAssisted,Corner3Assists,Offensive Fouls,Travels,DefensiveGoaltends,ShortMidRangePctBlocked,LostBallSteals,FTOffRebounds,OffFTReboundPct,on,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Blocked3s,BlockedCorner3,Defensive 3 Seconds Violations,LongMidRangePctBlocked,OffCorner3ReboundPct,SecondChanceCorner3Frequency,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,Clear Path Fouls,BlockedArc3,3SecondViolations,Technical Free Throw Trips,SecondChanceArc3PctAssisted,HeaveMakes,HeaveAttempts,StepOutOfBoundsTurnovers,OffensiveGoaltends,SecondChanceCorner3FGM,Fg3aBlocked,3pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,FG3APctBlocked,Arc3PctBlocked,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,ThreePtShootingFoulsDrawnPct
1000,1610612748,Shandon Anderson,Shandon Anderson,1000,MIA,3006.0,50,3.0,93,89,31,17.0,11.0,182,1.0,4.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,7.0,2.0,4.0,97,1.0,2.0,3.0,4.0,4.0,2.0,3.0,3.0,2.0,1.0,6.0,2.0,2.0,6.0,8.0,2.0,10.0,1.0,1.0,1.0,1.0,2.0,4.0,1.0,1.0,1.0,1.0,4.0,31,1.0,1.0,1.0,0.2857142857142857,0.6666666666666666,0.2222222222222222,0.6666666666666666,0.2222222222222222,0.6666666666666666,0.2222222222222222,0.2857142857142857,0.5,9.345794392523365,1.0,0.16216216216216217,0.06060606060606061,0.18181818181818182,0.16666666666666666,0.04878048780487805,0.06666666666666667,0.09090909090909091,0.36363636363636365,0.08333333333333333,0.07142857142857142,0.25,1.0,0.4444444444444444,0.25,0.5,1.0,0.2222222222222222,0.5,0.5,1.0,0.1111111111111111,0.2222222222222222,1.0,0.3333333333333333,1.0,0.6666666666666666,0.5045222222222222,0.5671,0.4256333333333333,1.0,4.857142857142857,22.75,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1720,1610612748,Michael Doleac,Michael Doleac,1720,MIA,1201.0,20,1.0,44,42,20,28.0,5.0,86,1.0,3.0,2.0,,,,,4.0,,3.0,7.0,,7.0,49,2.0,,,,4.0,2.0,3.0,3.0,2.0,1.0,6.0,2.0,,2.0,4.0,2.0,6.0,,,,,1.0,2.0,,,,,,20,1.0,0.6666666666666666,1.0,0.42857142857142855,,0.42857142857142855,,0.5,,,0.2857142857142857,0.6666666666666666,14.285714285714286,,0.14285714285714285,0.15384615384615385,,0.1,0.13333333333333333,0.5,,0.2,,0.5,,,0.42857142857142855,0.3333333333333333,1.0,,,,,,0.5714285714285714,,1.0,,,0.42857142857142855,0.45817142857142856,0.5542,,,11.12857142857143,,0.45454545454545453,1.0,2.0,1.0,1.0,1.0,3.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,0.5,0.5,0.75,0.5,0.5,0.5,1.0,0.5,0.14285714285714285,0.14285714285714285,0.42857142857142855,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1917,1610612748,Wang Zhi-zhi,Wang Zhi-zhi,1917,MIA,5439.0,91,-13.0,177,173,77,82.0,22.0,350,4.0,12.0,3.0,2.0,6.0,5.0,10.0,11.0,,15.0,33.0,3.0,43.0,184,6.0,7.0,14.0,24.0,16.0,5.0,5.0,5.0,1.0,4.0,10.0,5.0,2.0,9.0,12.0,6.0,18.0,4.0,,5.0,2.0,4.0,9.0,2.0,1.0,2.0,1.0,24.0,77,3.0,0.5333333333333333,0.5333333333333333,0.45454545454545453,0.5,0.5,0.5666666666666667,0.5119047619047619,0.6,0.08333333333333333,0.15151515151515152,0.4166666666666667,23.152709359605915,0.8,0.13636363636363635,0.08064516129032258,0.09090909090909091,0.125,0.07407407407407407,0.125,0.04,,0.22727272727272727,0.16,0.058823529411764705,0.5,0.3333333333333333,0.3333333333333333,0.5714285714285714,0.5,0.2777777777777778,0.5,0.5,0.2,0.3055555555555556,,0.5,0.4,0.3333333333333333,0.4166666666666667,0.4562138888888888,0.5226833333333333,0.4492900000000001,0.5581395348837209,9.05151515151515,24.633333333333336,0.4350282485875706,,6.0,7.0,,,,14.0,,1.0,1.0,12.0,,3.0,,,,0.1,0.5454545454545454,0.5454545454545454,0.8333333333333334,,0.07692307692307693,0.08333333333333333,,2.0,3.0,1.0,1.0,2.0,1.0,1.0,7.0,3.0,3.0,3.0,2.0,1.0,1.0,3.0,3.0,1.0,1.0,4.0,1.0,3.0,1.0,0.5,0.6666666666666666,1.0,0.6666666666666666,0.05263157894736842,0.07692307692307693,0.0625,0.2,0.07142857142857142,0.08333333333333333,0.6666666666666666,0.6666666666666666,0.5,0.06666666666666667,1.0,0.6666666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2039,1610612748,Keyon Dooling,Keyon Dooling,2039,MIA,3852.0,64,-10.0,120,118,51,50.0,17.0,238,1.0,3.0,,,2.0,,,6.0,,3.0,9.0,3.0,19.0,129,,1.0,3.0,7.0,,,9.0,10.0,2.0,7.0,21.0,2.0,2.0,5.0,7.0,2.0,9.0,2.0,1.0,4.0,1.0,2.0,5.0,1.0,,1.0,,7.0,51,1.0,,,0.3333333333333333,0.3333333333333333,0.5,0.3333333333333333,0.5588235294117647,0.5833333333333334,0.25,,,15.000000000000002,0.5,0.10416666666666667,0.0425531914893617,0.13333333333333333,0.1111111111111111,0.03508771929824561,0.09523809523809523,,0.0625,0.125,0.125,0.16666666666666666,,0.25,0.3333333333333333,0.3333333333333333,,,,,,0.5,,,0.6666666666666666,,0.5,0.4594041666666666,0.5355,0.4643,0.3684210526315789,13.444444444444445,24.333333333333332,0.425,,2.0,7.0,,,3.0,6.0,,,,10.0,,3.0,,1.5,1.5,,0.3333333333333333,0.3333333333333333,,,0.2,0.25,0.15789473684210525,2.0,3.0,,,2.0,,,5.0,,6.0,3.0,2.0,,,,,2.0,,1.0,1.0,2.0,,,0.6666666666666666,,0.6666666666666666,,,,,,0.25,0.6666666666666666,0.6666666666666666,,,,0.6666666666666666,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2446,1610612748,Rasual Butler,Rasual Butler,2446,MIA,2407.0,40,-9.0,79,78,51,44.0,10.0,157,,,,,,,,6.0,,5.0,6.0,6.0,13.0,82,1.0,3.0,4.0,6.0,8.0,,2.0,2.0,1.0,1.0,4.0,1.0,1.0,3.0,4.0,1.0,5.0,,,,,2.0,2.0,1.0,,1.0,1.0,6.0,51,,0.8,0.8,0.8333333333333334,0.75,0.5416666666666666,0.42857142857142855,0.5416666666666666,0.42857142857142855,0.5,,,13.186813186813186,,0.10344827586206896,0.041666666666666664,0.08333333333333333,0.0975609756097561,0.029411764705882353,0.125,,0.125,0.14285714285714285,0.07142857142857142,,1.0,,,,,,,,,0.5,,,,,0.5,0.4580041666666667,0.2905,0.44039285714285714,0.46153846153846156,18.05,25.033333333333335,0.6455696202531646,,5.0,,1.0,,2.0,2.0,,,,,,,1.0,1.0,1.0,,0.8333333333333334,0.8333333333333334,0.8,,,,0.15384615384615385,1.0,6.0,,3.0,1.0,,3.0,,3.0,,6.0,1.0,,,,,,,,,,1.0,1.0,0.16666666666666666,,0.16666666666666666,,,,0.25,,0.5,0.16666666666666666,0.16666666666666666,1.0,0.42857142857142855,,0.16666666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
445,1610612748,Wesley Person,Wesley Person,445,MIA,600.0,10,2.0,18,19,7,9.0,3.0,37,,,,,,,,5.0,,3.0,5.0,,6.0,17,1.0,1.0,2.0,2.0,4.0,,,,,,,,,,,,,1.0,1.0,1.0,1.0,,,,,,,2.0,7,,0.6666666666666666,0.6666666666666666,0.6,0.5,0.6,0.5,0.6,0.5,,,,27.272727272727273,1.0,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,0.36522,0.2915,0.3305,0.3333333333333333,18.66,,0.3888888888888889,,3.0,,1.0,,2.0,2.0,,,,,,,1.0,1.0,1.0,,0.6,0.6,0.6666666666666666,,,,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1800,1610612748,Damon Jones,Damon Jones,1800,MIA,1813.0,30,-4.0,66,64,32,41.0,5.0,130,1.0,1.0,,,,,,3.0,,3.0,4.0,9.0,12.0,63,,2.0,3.0,7.0,2.0,,2.0,3.0,1.0,,7.0,,3.0,5.0,8.0,,8.0,,,1.0,,,,,,,,7.0,32,,0.3333333333333333,0.3333333333333333,0.75,0.6666666666666666,0.46153846153846156,0.3888888888888889,0.46153846153846156,0.3888888888888889,0.6923076923076923,,,19.444444444444446,,0.22727272727272727,,0.42857142857142855,0.27586206896551724,,,,0.25,0.16666666666666666,0.25,0.6,,0.07692307692307693,1.0,1.0,,,,,,0.23076923076923078,,,,,0.7692307692307693,0.4819269230769231,,0.43587222222222227,0.5833333333333334,13.975,24.944444444444443,0.48484848484848486,,2.0,,,,,4.0,,,,,,,,,,,0.6666666666666666,0.6666666666666666,0.5,,,,,2.0,9.0,1.0,6.0,2.0,1.0,6.0,,3.0,3.0,9.0,2.0,,,2.0,2.0,1.0,,,,,,0.5,0.2222222222222222,0.16666666666666666,0.2222222222222222,,,,,,0.6923076923076923,0.2222222222222222,0.2222222222222222,0.5,0.6666666666666666,0.16666666666666666,0.2222222222222222,,,,,1.0,1.0,,,,,1.0,1.0,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
224,1610612748,Eddie Jones,Eddie Jones,224,MIA,2545.0,42,-11.0,85,81,34,45.0,10.0,166,3.0,4.0,2.0,1.0,2.0,,,1.0,2.0,3.0,5.0,5.0,12.0,88,2.0,1.0,2.0,2.0,4.0,,2.0,3.0,,1.0,7.0,1.0,,4.0,5.0,1.0,6.0,,,,,1.0,5.0,,,,,2.0,34,4.0,0.6666666666666666,0.6666666666666666,0.6,0.5,0.45,0.5,0.5454545454545454,0.5,0.5,,,11.458333333333334,,0.14285714285714285,0.034482758620689655,,0.1,0.023809523809523808,,0.09090909090909091,0.125,0.25,,,,0.4,0.75,0.75,0.6666666666666666,,,,,0.1,0.2,1.0,1.0,0.5,0.9,0.5183950000000002,0.58335,0.58335,0.16666666666666666,4.3,24.1,0.4,1.0,,3.0,1.0,,2.0,2.0,,1.0,,3.0,1.0,2.0,0.5,0.5,0.5,0.125,,,,0.5,0.18181818181818182,0.3333333333333333,0.16666666666666666,,3.0,,,1.0,,,,3.0,,3.0,,,,,,,,,,,,1.0,0.2,,0.2,,,,,,0.3,,,,,,,,,,,1.0,1.0,,,,,1.0,,1.0,0.5,0.5,1.0,1.0,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2548,1610612748,Dwyane Wade,Dwyane Wade,2548,MIA,2311.0,39,-22.0,77,77,23,43.0,8.0,154,4.0,7.0,2.0,,,,5.0,8.0,,9.0,20.0,2.0,30.0,91,2.0,3.0,6.0,10.0,4.0,1.0,3.0,4.0,1.0,2.0,9.0,1.0,,4.0,4.0,1.0,5.0,5.0,1.0,9.0,1.0,1.0,6.0,3.0,,3.0,3.0,10.0,23,3.0,0.2222222222222222,0.25,0.45,0.5,0.4772727272727273,0.5,0.5769230769230769,0.625,0.09090909090909091,0.05,0.14285714285714285,40.69767441860465,0.5555555555555556,0.14285714285714285,0.038461538461538464,,0.1111111111111111,0.030303030303030304,0.1111111111111111,,0.16666666666666666,,0.23076923076923078,,1.0,0.3181818181818182,0.5714285714285714,0.6666666666666666,0.5,0.22727272727272727,,,,0.36363636363636365,,1.0,,,0.4090909090909091,0.4581704545454545,0.61895,0.3691166666666667,0.3333333333333333,9.879999999999999,25.45,0.2987012987012987,2.0,5.0,9.0,2.0,2.0,6.0,14.0,2.0,,,10.0,2.0,6.0,1.0,1.0,1.5,,0.625,0.625,,1.0,0.23076923076923078,0.25,0.2,1.0,2.0,,,1.0,,,4.0,,3.0,2.0,1.0,,,,,4.0,2.0,4.0,,,1.0,,0.5,,0.5,,,,,,0.09090909090909091,0.5,0.5,,,,0.5,,,,,1.0,,2.0,,,,,,,,,,0.5,1.0,2.0,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2617,1610612748,Udonis Haslem,Udonis Haslem,2617,MIA,887.0,15,4.0,25,28,12,5.0,3.0,53,3.0,3.0,,1.0,1.0,,,1.0,,3.0,4.0,,6.0,20,,1.0,2.0,2.0,6.0,,,,,,,,3.0,1.0,4.0,,4.0,,,1.0,,,1.0,,,,,2.0,12,1.0,1.0,1.0,0.75,0.5,0.75,0.5,0.75,0.5,,,,17.24137931034483,,0.1,,0.5,0.25,,,,,,0.125,0.5,,0.75,1.0,1.0,1.0,,,,,0.25,,,0.5,1.0,0.75,0.5430999999999999,,0.46859999999999996,0.3333333333333333,3.975,,0.48,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,0.25,0.25,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
