EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsPutbacks,HeaveAttempts,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,FTOffRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallTurnovers,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,Offensive Fouls,FTA,2pt And 1 Free Throw Trips,Technical Free Throw Trips,TwoPtShootingFoulsDrawn,ThreePtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedLongMidRange,BlockedShortMidRange,Blocks,RecoveredBlocks,DefensiveGoaltends,OffensiveGoaltends,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,LongMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,OffFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,ThreePtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,PlusMinus,SecondChanceCorner3FGA,HeaveMakes,ShortMidRangeAssists,Travels,Blocked3s,BlockedArc3,SecondChanceCorner3Frequency,LostBallOutOfBoundsTurnovers,Defensive 3 Seconds Violations,SecondChanceCorner3FGM,PtsUnassisted3s,Fg3aBlocked,StepOutOfBoundsTurnovers,FG3APctBlocked,Corner3PctBlocked,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,Arc3PctBlocked,Clear Path Fouls,3SecondViolations,BlockedCorner3,on,3pt And 1 Free Throw Trips
1712,1610612764,Antawn Jamison,Antawn Jamison,1712,WAS,34730.0,579.0,1147.0,1127.0,448.0,373.0,154.0,2274.0,43.0,69.0,12.0,25.0,15.0,29.0,27.0,72.0,33.0,81.0,3.0,8.0,1.0,4.0,9.0,34.0,3.0,5.0,2.0,16.0,103.0,222.0,12.0,42.0,56.0,298,1275.0,13.0,30.0,3.0,5.0,20.0,55.0,36.0,74.0,3.0,20.0,36.0,117.0,142.0,64.0,36.0,18.0,1.0,33.0,9.0,11.0,26.0,16.0,42.0,14.0,2.0,13.0,13.0,100.0,6.0,23.0,4.0,21.0,46.0,11.0,78.0,33.0,111.0,3.0,14.0,10.0,4.0,14.0,1.0,8.0,5.0,6.0,19.0,2.0,8.0,20.0,32.0,1.0,2.0,77.0,7.0,1.0,25.0,1.0,15.0,4.0,2.0,1.0,1.0,4.0,3.0,1.0,1.0,117.0,448.0,3.0,0.6893203883495146,0.7553191489361702,1.0,0.2857142857142857,0.6,0.15,0.2926829268292683,0.46396396396396394,0.43333333333333335,0.4864864864864865,0.4583333333333333,0.5,0.4308510638297872,0.4983221476510067,0.5869565217391305,0.5,0.1590909090909091,0.04954954954954955,0.07246376811594203,0.06944444444444445,0.012345679012345678,23.852520692249815,0.7368421052631579,0.2558139534883721,0.07692307692307693,0.11917098445595854,0.058673469387755105,0.16279069767441862,0.039473684210526314,0.13009708737864079,0.05330882352941176,0.058823529411764705,0.08527131782945736,0.037267080745341616,0.03361344537815126,0.06060606060606061,0.10833333333333334,0.09558823529411764,0.15384615384615385,0.15384615384615385,0.18421052631578946,0.022727272727272728,0.75,0.26136363636363635,0.6231884057971014,0.671875,0.5813953488372093,0.2727272727272727,0.375,0.40298507462686567,0.6296296296296297,0.3068181818181818,0.4074074074074074,0.4125,0.8787878787878788,0.030303030303030304,0.375,0.375,1.0,0.12878787878787878,0.2647058823529412,0.2647058823529412,1.0,0.7142857142857143,0.48,0.08333333333333333,0.14285714285714285,0.6,1.0,0.30851063829787234,0.5172413793103449,0.0425531914893617,0.25,0.1702127659574468,0.125,0.42045454545454547,0.2727272727272727,0.46094176245210733,0.5095651515151516,0.4699516483516483,0.09187279151943463,0.10416666666666667,0.023255813953488372,0.18456375838926176,0.3926174496644295,10.283333333333331,26.278571428571436,0.3905841325196164,,,,,,,,,,,,,,,,,,,,,,,True,
1716,1610612764,Larry Hughes,Larry Hughes,1716,WAS,15737.0,262.0,518.0,509.0,221.0,146.0,66.0,1027.0,24.0,39.0,2.0,3.0,13.0,21.0,11.0,28.0,19.0,42.0,4.0,8.0,1.0,3.0,6.0,21.0,2.0,4.0,2.0,5.0,54.0,109.0,10.0,29.0,50.0,188,567.0,11.0,19.0,2.0,5.0,1.0,29.0,18.0,39.0,3.0,8.0,26.0,71.0,46.0,62.0,30.0,4.0,1.0,19.0,5.0,9.0,18.0,8.0,26.0,6.0,2.0,10.0,6.0,60.0,3.0,3.0,1.0,13.0,28.0,3.0,44.0,7.0,51.0,2.0,16.0,9.0,7.0,7.0,2.0,4.0,7.0,3.0,14.0,1.0,7.0,11.0,22.0,,4.0,66.0,6.0,,28.0,,8.0,1.0,,1.0,,3.0,1.0,,,71.0,221.0,,0.42592592592592593,0.4423076923076923,1.0,0.3448275862068966,0.4,0.375,0.32142857142857145,0.4954128440366973,0.5789473684210527,0.46153846153846156,0.5,0.5833333333333334,0.4787234042553192,0.5595238095238095,0.58,0.5725806451612904,0.21014492753623187,0.08256880733944955,0.15384615384615385,0.07142857142857142,0.023809523809523808,30.795262267343485,0.5,0.2,0.03333333333333333,0.1794871794871795,0.018867924528301886,0.18055555555555555,0.04054054054054054,0.17982456140350878,0.02575107296137339,,,0.043478260869565216,0.05263157894736842,,0.08,0.1111111111111111,0.3114754098360656,0.16666666666666666,0.2222222222222222,0.031746031746031744,0.3333333333333333,0.2826086956521739,0.6153846153846154,0.7272727272727273,0.4166666666666667,0.2028985507246377,0.39285714285714285,0.4230769230769231,0.09090909090909091,0.30434782608695654,0.4523809523809524,0.4634146341463415,0.631578947368421,0.057971014492753624,0.5,0.5,1.0,0.15217391304347827,0.2857142857142857,0.2857142857142857,1.0,0.125,0.6666666666666666,1.0,0.16666666666666666,0.5,1.0,0.44680851063829785,0.6190476190476191,0.06382978723404255,0.3333333333333333,0.10638297872340426,0.4,0.4927536231884058,0.2631578947368421,0.4865485401459854,0.4243222222222222,0.518529347826087,0.175,0.21374045801526717,,0.15425531914893617,0.3776595744680851,9.73577981651376,25.30689655172414,0.4266409266409266,-17.0,1.0,1.0,2.0,1.0,2.0,2.0,0.041666666666666664,,,,,,,,,,,,,,,True,
1913,1610612764,Michael Ruffin,Michael Ruffin,1913,WAS,31560.0,526.0,984.0,987.0,289.0,240.0,159.0,1971.0,14.0,29.0,9.0,15.0,3.0,7.0,,8.0,,,,,,,,,,,,,14.0,37.0,,,15.0,43,1033.0,9.0,16.0,,,7.0,25.0,3.0,9.0,,,5.0,11.0,10.0,18.0,,16.0,,,,7.0,18.0,8.0,26.0,7.0,1.0,4.0,10.0,60.0,13.0,48.0,3.0,16.0,53.0,6.0,75.0,64.0,139.0,2.0,17.0,12.0,5.0,10.0,1.0,7.0,5.0,3.0,15.0,3.0,3.0,32.0,64.0,3.0,2.0,39.0,1.0,,14.0,,6.0,21.0,16.0,,5.0,21.0,9.0,6.0,,11.0,289.0,4.0,0.35714285714285715,0.8333333333333334,,,,,,0.3783783783783784,0.5625,0.3333333333333333,0.3783783783783784,0.5625,0.3333333333333333,0.38392857142857145,0.5208333333333334,0.3235294117647059,,0.1891891891891892,0.2413793103448276,,,6.052855924978687,0.6666666666666666,0.2,0.05555555555555555,0.16257668711656442,0.1352112676056338,0.13114754098360656,0.1092436974789916,0.15401785714285715,0.12869198312236288,0.11,0.1415929203539823,0.14788732394366197,0.08791208791208792,0.17857142857142858,0.2376237623762376,0.10869565217391304,0.14285714285714285,0.14772727272727273,0.08823529411764706,0.125,0.42857142857142855,0.7837837837837838,0.4827586206896552,0.6363636363636364,0.35714285714285715,0.21621621621621623,,,,,,,,,,,,,,,,0.9375,0.6,0.1111111111111111,,,,0.7777777777777778,0.42857142857142855,,,,,0.7837837837837838,,0.504164864864865,0.5032785714285714,0.4824333333333333,0.28,0.28,,0.5813953488372093,0.2558139534883721,2.548648648648649,,0.2936991869918699,8.0,,,4.0,1.0,,,,,,,,,,,,,,,,,,True,
2041,1610612764,Etan Thomas,Etan Thomas,2041,WAS,19876.0,331.0,646.0,630.0,259.0,189.0,103.0,1276.0,29.0,44.0,9.0,16.0,7.0,9.0,8.0,29.0,,3.0,,,,,,,,,,,37.0,76.0,,,34.0,108,698.0,11.0,19.0,,,11.0,33.0,11.0,20.0,,,18.0,40.0,38.0,36.0,,16.0,,,,7.0,6.0,1.0,7.0,1.0,,2.0,4.0,15.0,5.0,24.0,2.0,12.0,36.0,5.0,53.0,31.0,84.0,2.0,4.0,2.0,2.0,4.0,1.0,1.0,10.0,3.0,14.0,1.0,8.0,32.0,46.0,3.0,5.0,59.0,5.0,,27.0,,5.0,14.0,7.0,,7.0,14.0,9.0,,,40.0,259.0,3.0,0.5135135135135135,0.6551724137931034,,,,,,0.4868421052631579,0.5789473684210527,0.55,0.4868421052631579,0.5789473684210527,0.55,0.5242718446601942,0.6111111111111112,0.5714285714285714,,0.09210526315789473,0.09090909090909091,0.10344827586206896,,15.354330708661417,0.2857142857142857,0.21739130434782608,0.05714285714285714,0.17560975609756097,0.10666666666666667,0.16,0.0625,0.17142857142857143,0.09508196721311475,0.13333333333333333,0.10666666666666667,0.08888888888888889,0.07142857142857142,0.041666666666666664,0.11538461538461539,0.14516129032258066,0.23076923076923078,0.13725490196078433,0.20833333333333334,0.06451612903225806,0.6428571428571429,0.5789473684210527,0.6590909090909091,0.725,0.5517241379310345,0.3815789473684211,0.27586206896551724,0.3076923076923077,0.375,0.039473684210526314,,,,,,,,,,,,0.8421052631578947,0.5625,0.1111111111111111,,,,0.45,0.7777777777777778,,,,,0.5789473684210527,,0.48361578947368417,0.525125,0.44927,0.2755102040816326,0.2755102040816326,,0.3055555555555556,0.37037037037037035,4.080263157894737,,0.40092879256965946,-13.0,,,,2.0,,,,1.0,3.0,,,,,,,,,,,,,True,
2413,1610612764,Juan Dixon,Juan Dixon,2413,WAS,63195.0,1053.0,2047.0,2024.0,753.0,619.0,284.0,4071.0,46.0,79.0,5.0,8.0,17.0,27.0,26.0,64.0,66.0,157.0,15.0,46.0,7.0,21.0,33.0,101.0,5.0,12.0,9.0,41.0,138.0,300.0,48.0,147.0,87.0,507,2236.0,16.0,31.0,7.0,15.0,6.0,59.0,42.0,84.0,16.0,62.0,47.0,179.0,130.0,146.0,105.0,14.0,1.0,100.0,33.0,17.0,78.0,33.0,111.0,27.0,6.0,31.0,32.0,255.0,5.0,25.0,2.0,22.0,64.0,1.0,87.0,32.0,119.0,7.0,43.0,27.0,16.0,35.0,8.0,21.0,33.0,14.0,68.0,9.0,17.0,44.0,98.0,,6.0,97.0,8.0,4.0,34.0,,16.0,4.0,3.0,1.0,,4.0,2.0,,,179.0,753.0,16.0,0.47101449275362317,0.4961832061068702,0.7291666666666666,0.32653061224489793,0.4666666666666667,0.25806451612903225,0.3287671232876712,0.46,0.5161290322580645,0.5,0.4697986577181208,0.5760869565217391,0.4520547945205479,0.5153374233128835,0.6020408163265306,0.5235294117647059,0.3288590604026846,0.056666666666666664,0.08860759493670886,0.109375,0.01910828025477707,23.354297693920334,0.5147058823529411,0.014705882352941176,0.020618556701030927,0.09315866084425037,0.03506311360448808,0.09523809523809523,0.018050541516245487,0.09368191721132897,0.030303030303030304,0.050761421319796954,0.02564102564102564,0.031914893617021274,0.01932367149758454,0.014285714285714285,0.07389162561576355,0.10952380952380952,0.0948905109489051,0.09411764705882353,0.09836065573770492,0.029535864978902954,0.5,0.1767337807606264,0.5822784810126582,0.6388888888888888,0.5217391304347826,0.14317673378076062,0.40625,0.45614035087719296,0.46153846153846156,0.3512304250559284,0.42038216560509556,0.42857142857142855,0.4393939393939394,0.1029082774049217,0.32608695652173914,0.3333333333333333,1.0,0.22595078299776286,0.32673267326732675,0.32673267326732675,0.6060606060606061,0.17391304347826086,0.625,,0.2608695652173913,0.4166666666666667,0.6,0.18493150684931506,0.6296296296296297,0.14383561643835616,0.3333333333333333,0.2808219178082192,0.21951219512195122,0.5055928411633109,0.33,0.47404450672645726,0.4719029411764706,0.4740958620689656,0.07188160676532769,0.10429447852760736,,0.11637080867850098,0.3530571992110454,11.99133333333333,25.034693877551014,0.36785539814362483,-77.0,3.0,,15.0,5.0,,,0.06521739130434782,5.0,,2.0,39.0,1.0,2.0,0.006802721088435374,0.021739130434782608,0.6666666666666666,1.0,,,,,True,
2240,1610612764,Gilbert Arenas,Gilbert Arenas,2240,WAS,34225.0,570.0,1131.0,1102.0,518.0,377.0,146.0,2233.0,35.0,67.0,6.0,8.0,14.0,31.0,13.0,43.0,27.0,59.0,3.0,12.0,1.0,4.0,46.0,112.0,3.0,9.0,23.0,55.0,75.0,169.0,49.0,124.0,115.0,412,1253.0,9.0,15.0,4.0,11.0,6.0,36.0,29.0,73.0,24.0,59.0,61.0,191.0,28.0,122.0,96.0,4.0,2.0,109.0,45.0,17.0,55.0,15.0,70.0,8.0,7.0,26.0,15.0,155.0,4.0,10.0,1.0,13.0,35.0,4.0,52.0,15.0,67.0,3.0,24.0,14.0,10.0,21.0,7.0,12.0,25.0,9.0,46.0,4.0,16.0,14.0,43.0,,7.0,140.0,13.0,6.0,54.0,,19.0,1.0,,,1.0,2.0,,1.0,,191.0,518.0,10.0,0.18666666666666668,0.1917808219178082,0.6530612244897959,0.3951612903225806,0.36363636363636365,0.4067796610169492,0.39344262295081966,0.4437869822485207,0.6,0.3972602739726027,0.5068259385665529,0.5769230769230769,0.49242424242424243,0.5750708215297451,0.6296296296296297,0.5654761904761905,0.4232081911262799,0.10059171597633136,0.1044776119402985,0.23255813953488372,,30.551301684532923,0.45652173913043476,0.10256410256410256,0.017857142857142856,0.08997429305912596,0.028011204481792718,0.09923664122137404,0.024096385542168676,0.09230769230769231,0.02676864244741874,0.02654867256637168,0.04424778761061947,0.015267175572519083,0.02459016393442623,0.022727272727272728,0.09009009009009009,0.10606060606060606,0.07534246575342465,0.08695652173913043,0.1282051282051282,0.020689655172413793,,0.22866894197952217,0.5223880597014925,0.5833333333333334,0.17142857142857143,0.14675767918088736,0.3023255813953488,0.3939393939393939,0.07692307692307693,0.20136518771331058,0.4576271186440678,0.4576271186440678,0.25925925925925924,0.040955631399317405,0.25,0.25,1.0,0.3822525597269625,0.4107142857142857,0.4144144144144144,0.6304347826086957,0.3076923076923077,0.75,,0.34615384615384615,0.3333333333333333,0.6666666666666666,0.23484848484848486,0.45161290322580644,0.030303030303030304,0.25,0.4166666666666667,0.41818181818181815,0.6518771331058021,0.41284403669724773,0.4818852233676978,0.4830725,0.46721526717557244,0.16167664670658682,0.2571428571428571,,0.08737864077669903,0.46359223300970875,8.842603550295859,25.991935483870975,0.45800176834659595,7.0,2.0,1.0,14.0,4.0,1.0,1.0,0.07692307692307693,1.0,,1.0,51.0,1.0,1.0,0.008064516129032258,,0.5,1.0,0.008928571428571428,,,,True,
2407,1610612764,Jared Jeffries,Jared Jeffries,2407,WAS,20856.0,348.0,681.0,678.0,270.0,235.0,99.0,1359.0,19.0,37.0,10.0,18.0,6.0,8.0,7.0,18.0,,5.0,1.0,4.0,,1.0,4.0,8.0,,,,1.0,26.0,60.0,5.0,12.0,9.0,76,751.0,11.0,21.0,,,6.0,28.0,8.0,16.0,,2.0,4.0,20.0,18.0,34.0,9.0,16.0,,8.0,4.0,10.0,17.0,12.0,29.0,6.0,6.0,9.0,6.0,70.0,4.0,22.0,2.0,9.0,24.0,3.0,36.0,28.0,64.0,1.0,10.0,6.0,4.0,9.0,2.0,6.0,12.0,3.0,21.0,3.0,11.0,15.0,34.0,2.0,2.0,16.0,,,6.0,,2.0,7.0,3.0,1.0,3.0,7.0,3.0,1.0,,20.0,270.0,6.0,0.34615384615384615,0.5,0.6,0.4166666666666667,,,0.4166666666666667,0.43333333333333335,0.5238095238095238,0.5,0.4652777777777778,0.5238095238095238,0.4444444444444444,0.475,0.56,0.45454545454545453,0.16666666666666666,0.16666666666666666,0.21621621621621623,0.1111111111111111,,12.4537607891492,0.42857142857142855,0.13636363636363635,0.06666666666666667,0.10810810810810811,0.08029197080291971,0.11538461538461539,0.043478260869565216,0.11,0.07103825136612021,0.10869565217391304,0.0851063829787234,0.045454545454545456,0.0273972602739726,0.10526315789473684,0.0547945205479452,0.16666666666666666,0.11235955056179775,0.11290322580645161,0.125,0.03225806451612903,0.42857142857142855,0.5138888888888888,0.5135135135135135,0.6551724137931034,0.42105263157894735,0.25,0.3888888888888889,0.4375,0.14285714285714285,0.06944444444444445,,,,0.05555555555555555,0.25,0.25,1.0,0.1111111111111111,0.5,0.5,0.5,0.8571428571428571,0.5555555555555556,0.2,,,,0.4444444444444444,0.75,0.05555555555555555,,0.05555555555555555,,0.6805555555555556,0.5,0.5160166666666667,0.5237842105263159,0.4798166666666666,0.07692307692307693,0.09090909090909091,,0.3684210526315789,0.2631578947368421,4.495,25.28333333333333,0.3964757709251101,-72.0,,,2.0,2.0,,,,2.0,,,6.0,,,,,,,,1.0,1.0,,True,
2553,1610612764,Jarvis Hayes,Jarvis Hayes,2553,WAS,30575.0,510.0,986.0,980.0,330.0,280.0,131.0,1966.0,24.0,34.0,3.0,7.0,7.0,7.0,12.0,34.0,24.0,67.0,4.0,11.0,1.0,3.0,10.0,23.0,,3.0,4.0,11.0,60.0,135.0,14.0,34.0,39.0,201,1079.0,8.0,22.0,,4.0,4.0,20.0,12.0,29.0,5.0,14.0,12.0,51.0,70.0,50.0,39.0,8.0,,23.0,10.0,4.0,26.0,4.0,30.0,2.0,2.0,15.0,9.0,64.0,6.0,8.0,,16.0,42.0,11.0,69.0,14.0,83.0,1.0,17.0,14.0,3.0,7.0,3.0,6.0,14.0,1.0,21.0,2.0,6.0,14.0,33.0,,7.0,47.0,4.0,1.0,20.0,,5.0,2.0,,,2.0,2.0,1.0,,,51.0,330.0,8.0,0.5833333333333334,0.625,0.9285714285714286,0.4117647058823529,,0.35714285714285715,0.4117647058823529,0.4444444444444444,0.36363636363636365,0.41379310344827586,0.47928994082840237,0.3076923076923077,0.45348837209302323,0.5263157894736842,0.35714285714285715,0.5,0.20118343195266272,0.02962962962962963,,0.11764705882352941,,18.50877192982456,0.3333333333333333,0.36666666666666664,,0.12804878048780488,0.02318840579710145,0.14678899082568808,0.04195804195804196,0.13272311212814644,0.028688524590163935,0.011764705882352941,0.040983606557377046,0.014492753623188406,0.056074766355140186,,0.05434782608695652,0.08,0.21323529411764705,0.14285714285714285,0.16,0.011111111111111112,0.5,0.20118343195266272,0.7058823529411765,0.7058823529411765,0.625,0.20118343195266272,0.35294117647058826,0.4,0.6666666666666666,0.39644970414201186,0.3582089552238806,0.3582089552238806,0.5,0.0650887573964497,0.36363636363636365,0.36363636363636365,1.0,0.13609467455621302,0.43478260869565216,0.43478260869565216,0.9,0.2692307692307692,0.42857142857142855,,0.11538461538461539,,,0.16279069767441862,1.0,0.06976744186046512,0.3333333333333333,0.2558139534883721,0.36363636363636365,0.40236686390532544,0.43478260869565216,0.47269142011834325,0.488675,0.46522674418604654,0.10810810810810811,0.13245033112582782,,0.09950248756218906,0.2537313432835821,11.402962962962961,25.041176470588237,0.33468559837728196,-67.0,1.0,,2.0,1.0,,,0.038461538461538464,,1.0,,3.0,,1.0,,,,,,,,,True,
2581,1610612764,Steve Blake,Steve Blake,2581,WAS,9566.0,159.0,308.0,306.0,71.0,82.0,43.0,614.0,,1.0,,,,,1.0,5.0,8.0,20.0,2.0,8.0,2.0,3.0,2.0,11.0,,1.0,,4.0,9.0,26.0,4.0,19.0,6.0,36,330.0,,1.0,,2.0,,,3.0,8.0,2.0,7.0,3.0,15.0,10.0,8.0,9.0,,1.0,10.0,2.0,1.0,15.0,6.0,21.0,6.0,,8.0,4.0,48.0,2.0,2.0,,3.0,9.0,,12.0,4.0,16.0,1.0,1.0,1.0,,12.0,1.0,7.0,4.0,5.0,16.0,1.0,1.0,6.0,13.0,,1.0,7.0,,1.0,1.0,,2.0,,,,,,,,,15.0,71.0,2.0,0.5555555555555556,0.5555555555555556,0.75,0.21052631578947367,,0.2857142857142857,0.2222222222222222,0.34615384615384615,,0.375,0.3333333333333333,,0.4,0.3645833333333333,,0.4411764705882353,0.4222222222222222,0.038461538461538464,,0.2,,17.77777777777778,0.75,,,0.09574468085106383,0.019230769230769232,0.08333333333333333,0.047619047619047616,0.09230769230769231,0.0273972602739726,0.03571428571428571,,0.022222222222222223,0.08,,,0.2608695652173913,0.06382978723404255,0.10714285714285714,,0.037037037037037035,,0.022222222222222223,,,,0.1111111111111111,0.2,0.25,,0.4444444444444444,0.4,0.4,0.625,0.17777777777777778,0.25,0.2857142857142857,0.5,0.24444444444444444,0.18181818181818182,0.2,1.0,,,,0.3333333333333333,,,,,0.2,0.6666666666666666,0.26666666666666666,,0.4444444444444444,0.2,0.4480545454545455,0.545775,0.42151428571428573,0.021739130434782608,0.037037037037037035,,,0.4166666666666667,16.769230769230766,26.410526315789475,0.2305194805194805,-21.0,1.0,,3.0,,,,0.3333333333333333,2.0,,,3.0,2.0,,0.10526315789473684,0.125,,,0.09090909090909091,,,,True,
2198,1610612764,Kwame Brown,Kwame Brown,2198,WAS,12777.0,213.0,394.0,386.0,137.0,104.0,56.0,780.0,16.0,23.0,3.0,3.0,2.0,6.0,11.0,21.0,2.0,4.0,,,,,,,,,,,29.0,48.0,,,19.0,77,416.0,5.0,7.0,,,2.0,12.0,4.0,9.0,,,12.0,20.0,42.0,16.0,,4.0,,,,2.0,11.0,2.0,13.0,2.0,,6.0,3.0,28.0,4.0,7.0,,7.0,22.0,3.0,32.0,11.0,43.0,1.0,4.0,2.0,2.0,9.0,1.0,3.0,9.0,6.0,18.0,2.0,8.0,15.0,24.0,2.0,2.0,38.0,4.0,,16.0,,5.0,3.0,1.0,,2.0,3.0,1.0,1.0,,20.0,137.0,1.0,0.7241379310344828,0.7777777777777778,,,,,,0.6041666666666666,0.7142857142857143,0.4444444444444444,0.6041666666666666,0.7142857142857143,0.4444444444444444,0.5923076923076923,0.6,0.5,,0.041666666666666664,0.08695652173913043,,,18.082788671023966,0.5,0.21428571428571427,,0.16417910447761194,0.05185185185185185,0.15555555555555556,0.07017543859649122,0.16201117318435754,0.057291666666666664,0.10714285714285714,0.06818181818181818,0.015873015873015872,0.07142857142857142,0.06666666666666667,0.15625,0.20454545454545456,0.13793103448275862,0.16666666666666666,0.1111111111111111,0.058823529411764705,0.3333333333333333,0.4791666666666667,0.6956521739130435,0.7619047619047619,0.625,0.4375,0.5238095238095238,0.5238095238095238,0.8181818181818182,0.08333333333333333,0.5,0.5,1.0,,,,,,,,,0.42857142857142855,1.0,,,,,0.6666666666666666,0.3333333333333333,,,,,0.4791666666666667,,0.48176666666666673,0.4275,0.5299333333333334,0.26666666666666666,0.26666666666666666,,0.15584415584415584,0.2597402597402597,5.377083333333334,,0.3477157360406091,-23.0,,,2.0,1.0,,,,1.0,2.0,,,,,,,,,,,1.0,,True,
