EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGA,SecondChanceAtRimFGA,LongMidRangeFGA,Arc3FGA,FG2A,FG3A,OpponentPoints,SecondChanceFG2A,PenaltyFG2A,NonHeaveArc3FGA,OffTwoPtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,PenaltyOffPossExcludingTakeFouls,FG3APct,Usage,DefTwoPtReboundPct,OffTwoPtReboundPct,DefFGReboundPct,OffFGReboundPct,OffShortMidRangeReboundPct,DefLongMidRangeReboundPct,AtRimFrequency,LongMidRangeFrequency,Arc3Frequency,SecondChanceAtRimFrequency,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,PenaltyAtRimFGA,LongMidRangeFGM,FG2M,Points,PtsAssisted2s,Fg2aBlocked,TwoPtAssists,Assists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,Steals,BadPassSteals,BadPassOutOfBoundsTurnovers,DeadBallTurnovers,Turnovers,ShootingFouls,Fouls,Loose Ball Fouls,Blocked2s,BlockedShortMidRange,Blocks,RecoveredBlocks,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,EfgPct,TsPct,FG2APctBlocked,AtRimPctBlocked,OffThreePtReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,BlocksRecoveredPct,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,PenaltyAtRimFrequency,AtRimFGM,Corner3FGA,PtsUnassisted2s,AtRimAssists,ShortMidRangeAssists,DefThreePtRebounds,FTDefRebounds,LostBallSteals,PenaltyTurnovers,Offensive Fouls,BlockedAtRim,NonShootingPenaltyNonTakeFouls,DefFTReboundPct,DefThreePtReboundPct,OffLongMidRangeReboundPct,DefCorner3ReboundPct,AtRimAccuracy,UnblockedAtRimAccuracy,Corner3Frequency,SecondChanceAtRimFGM,PenaltyAtRimFGM,ShortMidRangeFGM,ShortMidRangeFGA,Arc3FGM,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGA,FG3M,FtPoints,SecondChanceFG2M,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted3s,PtsPutbacks,NonHeaveArc3FGM,ThreePtAssists,Arc3Assists,SelfOReb,LiveBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Travels,FTA,TwoPtShootingFoulsDrawn,Defensive 3 Seconds Violations,PenaltyPointsExcludingTakeFouls,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,NonHeaveFg3Pct,SecondChanceFg2Pct,PenaltyFg2Pct,SecondChanceEfgPct,PenaltyEfgPct,SecondChanceTsPct,PenaltyTsPct,ShortMidRangePctBlocked,LiveBallTurnoverPct,OffAtRimReboundPct,DefArc3ReboundPct,SelfORebPct,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimAccuracy,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimAccuracy,PenaltyArc3Frequency,NonHeaveArc3Accuracy,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,BadPassTurnovers,2pt And 1 Free Throw Trips,BlockedLongMidRange,SecondChanceCorner3FGA,Technical Free Throw Trips,ThreePtShootingFoulsDrawn,ShortMidRangePctAssisted,SecondChanceCorner3Frequency,ThreePtShootingFoulsDrawnPct,NonShootingFoulsDrawn,PtsUnassisted3s,PenaltyArc3FGM,PenaltyFG3M,PenaltyFg3Pct,LongMidRangePctBlocked,PenaltyArc3Accuracy,OffCorner3ReboundPct,Fg3aBlocked,FG3APctBlocked,Arc3PctBlocked,on,Corner3FGM,SecondChanceCorner3FGM,PenaltyCorner3FGM,PenaltyCorner3FGA,Corner3Assists,FTOffRebounds,StepOutOfBoundsTurnovers,SecondChanceTurnovers,Clear Path Fouls,Blocked3s,BlockedArc3,Corner3PctBlocked,OffFTReboundPct,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceAtRimPctAssisted,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,OffensiveGoaltends,BlockedCorner3,HeaveAttempts,3SecondViolations,DefensiveGoaltends,3pt And 1 Free Throw Trips,FoulsDrawn,Offensive Fouls Drawn
1506,1610612754,Austin Croshere,Austin Croshere,1506,IND,967.0,16,-3,30,28,3,7,2.0,58,1.0,1.0,1.0,2.0,2.0,2.0,26,1.0,1.0,2.0,2.0,2.0,2.0,2.0,4.0,3,0.5,11.11111111111111,0.25,0.13333333333333333,0.2222222222222222,0.1,0.4,0.3333333333333333,0.25,0.25,0.5,1.0,0.75,0.478925,0.4942,0.3079,11.850000000000001,25.35,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1513,1610612754,Scot Pollard,Scot Pollard,1513,IND,2370.0,40,-16,71,70,17,23,3.0,141,2.0,1.0,3.0,,5.0,,69,2.0,1.0,,1.0,3.0,3.0,2.0,5.0,17,,7.692307692307692,0.13636363636363635,0.041666666666666664,0.125,0.0625,0.16666666666666666,,0.4,0.6,,0.5,0.4,0.4194400000000001,0.5369,0.3273,10.919999999999998,,0.23943661971830985,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,0.2,0.2,0.2,0.2,0.5,0.125,0.16666666666666666,0.25,0.25,1.0,0.3333333333333333,0.3333333333333333,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1533,1610612754,Anthony Johnson,Anthony Johnson,1533,IND,1769.0,29,-15,51,53,10,18,5.0,104,3.0,,1.0,,4.0,1.0,50,1.0,,,1.0,1.0,4.0,1.0,5.0,10,0.2,13.559322033898306,0.06666666666666667,0.045454545454545456,0.1,0.03333333333333333,,0.125,0.6,0.2,,,0.8,0.49383,0.3461,,5.375,24.0,0.19607843137254902,,,1.0,2.0,,2.0,3.0,3.0,1.0,6.0,,2.0,1.0,1.0,3.0,3.0,1.0,4.0,,1.0,,1.0,,,,0.25,0.2,0.2,0.5,0.6666666666666666,,,,,,,,,,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,0.4,0.2,0.09090909090909091,0.5,0.3333333333333333,1.0,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1886,1610612754,Jonathan Bender,Jonathan Bender,1886,IND,5533.0,92,-30,168,166,47,62,14.0,334,15.0,3.0,12.0,4.0,35.0,5.0,171,4.0,3.0,4.0,5.0,6.0,9.0,5.0,14.0,47,0.125,28.34224598930481,0.11320754716981132,0.09090909090909091,0.1111111111111111,0.06578947368421052,0.06666666666666667,0.13793103448275862,0.375,0.3,0.1,0.6,0.5,0.45618749999999997,0.49776999999999993,0.4285125,8.622857142857143,25.18,0.27976190476190477,2.0,4.0,15.0,36.0,14.0,5.0,3.0,4.0,2.0,9.0,,1.0,,2.0,6.0,10.0,5.0,9.0,,2.0,,2.0,1.0,0.4666666666666667,0.5,0.42857142857142855,0.4125,0.4186046511627907,0.14285714285714285,0.26666666666666666,,,0.0625,0.125,0.5,0.3333333333333333,0.3333333333333333,0.25,0.5,10.0,1.0,16.0,1.0,,1.0,2.0,1.0,5.0,1.0,2.0,1.0,0.3333333333333333,0.1,,,0.6666666666666666,0.9090909090909091,0.025,1.0,1.0,1.0,8.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,3.0,8.0,1.0,1.0,1.0,3.0,3.0,2.0,1.0,1.0,1.0,1.0,4.0,1.0,4.0,1.0,6.0,3.0,1.0,3.0,1.0,0.2,1.0,0.2,0.25,0.3333333333333333,0.5,0.25,0.5714285714285714,0.3,0.125,0.4,0.2,0.2,0.05263157894736842,0.6,0.2,0.125,0.14285714285714285,0.25,0.25,1.0,0.3333333333333333,0.2,1.0,1.0,0.5,0.25,0.25,0.06976744186046512,0.07894736842105263,0.2222222222222222,0.08333333333333333,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2410,1610612754,Fred Jones,Fred Jones,2410,IND,4812.0,80,-30,145,144,36,49,12.0,289,5.0,1.0,5.0,4.0,12.0,6.0,147,2.0,5.0,4.0,1.0,2.0,4.0,1.0,5.0,36,0.3333333333333333,16.049382716049383,0.045454545454545456,0.02040816326530612,0.07547169811320754,0.014925373134328358,,,0.2777777777777778,0.2777777777777778,0.2222222222222222,0.5,0.6111111111111112,0.4843638888888889,0.53025,0.476075,9.525,24.5,0.2482758620689655,2.0,2.0,5.0,20.0,4.0,1.0,3.0,3.0,2.0,6.0,,1.0,1.0,1.0,4.0,5.0,2.0,6.0,1.0,1.0,,1.0,1.0,0.4,0.4,0.4166666666666667,0.3611111111111111,0.47619047619047616,0.08333333333333333,,,,0.07142857142857142,0.14285714285714285,1.0,0.4,0.4,0.5,0.3333333333333333,3.0,2.0,6.0,1.0,,2.0,,,,2.0,,,,0.2222222222222222,0.05555555555555555,0.25,0.6,0.6,0.1111111111111111,,,,2.0,1.0,,,1.0,1.0,7.0,,,,,,,1.0,2.0,2.0,3.0,,1.0,,,,1.0,,,,8.0,5.0,,2.0,1.0,0.16666666666666666,,0.16666666666666666,,,,,,0.14285714285714285,0.5,0.2,,0.2,,0.3333333333333333,0.1111111111111111,,,0.25,0.25,1.0,,,,,,0.16666666666666666,0.25,0.23809523809523808,0.3333333333333333,,0.1,1.0,2.0,1.0,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
397,1610612754,Reggie Miller,Reggie Miller,397,IND,1137.0,19,4,35,33,16,18,2.0,68,1.0,,4.0,,6.0,1.0,39,,3.0,,,3.0,3.0,,3.0,16,0.14285714285714285,27.027027027027028,0.2727272727272727,,0.23076923076923078,,,0.42857142857142855,0.14285714285714285,0.5714285714285714,,,0.2857142857142857,0.43515000000000004,0.59295,0.43393333333333334,14.483333333333334,23.5,0.45714285714285713,1.0,3.0,5.0,13.0,10.0,,1.0,1.0,,2.0,,,,,,2.0,,2.0,,,,,,1.0,1.0,0.8333333333333334,0.7142857142857143,0.75,,,,,,,,0.75,0.75,1.0,0.3333333333333333,1.0,1.0,,1.0,,,,,1.0,,,2.0,,,,,1.0,1.0,0.14285714285714285,,1.0,1.0,1.0,,,,,,3.0,,,1.0,,,3.0,,3.0,9.0,,,,,,,2.0,,,,4.0,,,9.0,,,,,,1.0,,1.0,,1.0,,1.0,,,,1.0,0.14285714285714285,1.0,1.0,,,,,,,,1.0,,,0.125,,,0.6923076923076923,2.0,,,1.0,1.0,1.0,1.0,1.0,0.5,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1536,1610612754,Stephen Jackson,Stephen Jackson,1536,IND,1129.0,19,-6,37,35,8,13,2.0,72,4.0,1.0,3.0,1.0,7.0,2.0,34,1.0,1.0,1.0,,5.0,5.0,,5.0,8,0.2222222222222222,28.205128205128204,0.45454545454545453,,0.35714285714285715,,,0.42857142857142855,0.4444444444444444,0.3333333333333333,0.1111111111111111,1.0,0.6666666666666666,0.4859666666666666,0.3819,0.3361,8.585714285714285,23.65,0.21621621621621623,,1.0,4.0,8.0,2.0,,1.0,1.0,,2.0,,,,,,2.0,1.0,2.0,,,,,,0.25,0.25,0.5714285714285714,0.4444444444444444,0.4444444444444444,,,,,0.5,,,0.3333333333333333,0.3333333333333333,,,3.0,1.0,6.0,1.0,,,,,,,,,,,,,0.75,0.75,0.1111111111111111,1.0,,,,,,,,,,1.0,,,,2.0,,,,,,,,,,,2.0,,2.0,,1.0,,,,,,,,1.0,,1.0,,1.0,,,1.0,,,,0.3333333333333333,,,,,,,1.0,,,,,,,,,0.25,,,,,,1.0,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
979,1610612754,Jermaine O'Neal,Jermaine O'Neal,979,IND,1776.0,30,-8,54,51,19,28,6.0,105,3.0,,5.0,,14.0,,56,,6.0,,,4.0,5.0,,5.0,19,,32.78688524590164,0.2,,0.18181818181818182,,,0.23076923076923078,0.21428571428571427,0.35714285714285715,,,0.21428571428571427,0.39337142857142854,,0.3837333333333333,9.685714285714285,,0.35185185185185186,1.0,4.0,6.0,21.0,,2.0,1.0,1.0,,2.0,,,,,,1.0,1.0,2.0,1.0,,,,,,,0.42857142857142855,0.42857142857142855,0.5526315789473685,0.14285714285714285,0.3333333333333333,,,0.2,,,0.8,0.8,,0.16666666666666666,,,12.0,1.0,,,1.0,,,,,,0.5,,,,,,,,,2.0,6.0,,,,,,9.0,,,,,,3.0,,4.0,10.0,,,,,,,1.0,,1.0,,10.0,4.0,,10.0,,,,,,0.5,,0.5,,0.625,0.16666666666666666,1.0,,,,,0.42857142857142855,0.3333333333333333,0.4,,,,,,,,,,,0.2222222222222222,0.2222222222222222,,0.47619047619047616,,,,,,,,,,1.0,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1897,1610612754,Metta World Peace,Metta World Peace,1897,IND,1027.0,17,-2,30,33,11,11,3.0,63,1.0,,,1.0,3.0,1.0,31,,,1.0,,4.0,4.0,,4.0,11,0.25,17.64705882352941,0.36363636363636365,,0.3333333333333333,,,0.25,0.25,,0.25,,0.5,0.5234,,,6.5,24.1,0.36666666666666664,,,2.0,8.0,,,2.0,3.0,1.0,7.0,,3.0,1.0,,,,,,,,,,,,,0.6666666666666666,0.5,0.6666666666666666,,,,,0.6666666666666666,0.25,,,,,,1.0,,4.0,1.0,,,,2.0,,,,,,,,,1.0,1.0,,,,1.0,2.0,,,,,,4.0,,,,,,,,2.0,2.0,,,,1.0,1.0,,,,,,4.0,1.0,,2.0,,,,,,,,,,1.0,,,,,,,0.5,0.5,0.5,,,,,,,,,,,0.2,0.25,,0.25,,,,,,,,,,1.0,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2224,1610612754,Jamaal Tinsley,Jamaal Tinsley,2224,IND,2191.0,37,-4,67,63,20,25,5.0,130,3.0,,4.0,6.0,8.0,6.0,68,1.0,1.0,6.0,,2.0,4.0,,4.0,20,0.42857142857142855,30.555555555555557,0.10526315789473684,,0.17391304347826086,,,0.08333333333333333,0.21428571428571427,0.2857142857142857,0.42857142857142855,,0.6428571428571429,0.47755714285714274,0.43220000000000003,0.4129,10.0,24.733333333333334,0.29850746268656714,,2.0,4.0,19.0,,,5.0,6.0,2.0,13.0,,4.0,3.0,1.0,1.0,6.0,,2.0,,,,,,,,0.5,0.5,0.5625,,,,,0.2,,,0.5,0.5,,,1.0,,8.0,3.0,,2.0,,1.0,4.0,,,2.0,,0.5,,1.0,0.3333333333333333,0.3333333333333333,,,,1.0,1.0,2.0,,1.0,,2.0,5.0,1.0,,1.0,,2.0,1.0,,3.0,5.0,3.0,,2.0,1.0,1.0,,5.0,,1.0,,6.0,2.0,,5.0,0.5,0.3333333333333333,,0.3333333333333333,1.0,1.0,0.5,1.0,0.5,0.8333333333333334,,0.8333333333333334,,0.3333333333333333,,,0.07142857142857142,1.0,1.0,0.3333333333333333,0.3333333333333333,0.5,,0.5,,,,,0.3333333333333333,0.13333333333333333,0.2222222222222222,0.10526315789473684,0.2631578947368421,4.0,1.0,,,1.0,,,,,1.0,3.0,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
