EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,FG2M,FG2A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,TwoPtAssists,Assists,LongMidRangeAssists,AssistPoints,OffTwoPtRebounds,FTOffRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,Steals,BadPassSteals,LiveBallTurnovers,LostBallTurnovers,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,FTA,TwoPtShootingFoulsDrawn,Blocked2s,BlockedShortMidRange,Blocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,Usage,LiveBallTurnoverPct,OffFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffLongMidRangeReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,PenaltyOffPossPct,SecondChanceFtPoints,PenaltyFtPoints,NonShootingFoulsDrawn,AtRimFGM,AtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,Arc3FGA,SecondChanceArc3FGA,PenaltyArc3FGA,FG3A,SecondChanceFG3A,PenaltyFG3A,NonHeaveArc3FGA,Fg2aBlocked,AtRimAssists,NonShootingPenaltyNonTakeFouls,FG3APct,FG2APctBlocked,AtRimPctBlocked,DefAtRimReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,Arc3Frequency,SecondChanceArc3Frequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,AtRimFG3AFrequency,Avg3ptShotDistance,Corner3FGM,Corner3FGA,SecondChanceCorner3FGA,PenaltyCorner3FGA,Arc3FGM,SecondChanceArc3FGM,PenaltyArc3FGM,FG3M,SecondChanceFG3M,PenaltyFG3M,PtsAssisted3s,NonHeaveArc3FGM,ThreePtAssists,Corner3Assists,ShortMidRangeAssists,OffThreePtRebounds,FTDefRebounds,SelfOReb,LostBallSteals,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,Offensive Fouls,2pt And 1 Free Throw Trips,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,DefFTReboundPct,OffThreePtReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,SelfORebPct,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceCorner3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Frequency,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PtsPutbacks,Arc3Assists,Travels,BlockedAtRim,RecoveredBlocks,LongMidRangePctBlocked,OffShortMidRangeReboundPct,BlocksRecoveredPct,AtRimPctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceCorner3FGM,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,ShortMidRangePctBlocked,Blocked3s,BlockedArc3,DefensiveGoaltends,3SecondViolations,on,HeaveAttempts,LostBallOutOfBoundsTurnovers,StepOutOfBoundsTurnovers,BlockedLongMidRange,Defensive 3 Seconds Violations,DefCorner3ReboundPct,BlockedCorner3,OffensiveGoaltends,PenaltyCorner3FGM,Fg3aBlocked,Technical Free Throw Trips,ThreePtShootingFoulsDrawn,FG3APctBlocked,Corner3PctBlocked,Arc3PctBlocked,PenaltyCorner3Accuracy,ThreePtShootingFoulsDrawnPct,PtsUnassisted3s,Clear Path Fouls,3pt And 1 Free Throw Trips
2857,1610612753,Andre Barrett,Andre Barrett,2857,ORL,3282.0,55,15.0,114,115,56,41,21,229,1.0,2.0,5.0,8.0,10.0,15,4.0,24,115,,2.0,,3.0,7,9,4.0,16.0,11.0,13.0,2.0,28.0,1.0,1.0,1.0,2.0,4.0,2.0,6,1.0,1.0,3.0,,5.0,,1.0,,2.0,1.0,5.0,2.0,,,,9,56,0.2,0.2,0.6666666666666666,,0.42857142857142855,0.5555555555555556,,0.375,0.6,,0.45,17.006802721088437,0.6,0.16666666666666666,0.05263157894736842,0.019230769230769232,0.2,0.06976744186046512,0.016666666666666666,0.041666666666666664,,0.14285714285714285,,0.2,0.1111111111111111,0.5,0.5,,0.4444444444444444,0.625,0.625,0.4,0.4596611111111111,0.35275,0.42870625000000007,0.10526315789473684,0.125,,0.375,11.2,0.49122807017543857,,3.0,1.0,4.0,5.0,1.0,2.0,2.0,,,3.0,,1.0,2.0,1.0,8.0,1.0,0.16666666666666666,0.06666666666666667,0.2,0.07142857142857142,0.2777777777777778,0.8,1.0,0.1111111111111111,,0.25,0.5,,0.4444444444444444,25.200000000000003,,1.0,,1.0,,,,,,,,,2.0,,1.0,,1.0,,,1.0,3.0,2.0,,1.0,,,,,,0.14285714285714285,,,,,0.05555555555555555,,,,,,,,,,0.125,,,,1.0,,2.0,,,,,,,,0.5,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,
2599,1610612753,Brandon Hunter,Brandon Hunter,2599,ORL,3483.0,58,5.0,121,122,80,55,25,243,4.0,9.0,1.0,4.0,11.0,23,6.0,28,129,4.0,7.0,10.0,8.0,12,21,10.0,12.0,,,,,6.0,2.0,2.0,11.0,14.0,9.0,23,2.0,1.0,4.0,,8.0,1.0,5.0,3.0,8.0,,10.0,5.0,1.0,1.0,1.0,21,80,0.45454545454545453,0.625,0.4782608695652174,0.5714285714285714,0.6666666666666666,0.4782608695652174,0.5714285714285714,0.6666666666666666,0.5185185185185185,0.5555555555555556,0.7,22.0125786163522,0.5,0.25,0.2682926829268293,0.12244897959183673,0.13333333333333333,0.23214285714285715,0.11666666666666667,0.13043478260869565,0.14285714285714285,0.3076923076923077,0.2631578947368421,0.13333333333333333,0.391304347826087,0.4444444444444444,0.5,0.5,0.17391304347826086,0.25,0.25,,0.46186956521739125,0.5325666666666667,0.49259166666666676,0.19230769230769232,0.19230769230769232,0.35714285714285715,0.75,6.134782608695652,0.6611570247933884,2.0,5.0,1.0,6.0,10.0,5.0,7.0,,,,,,,,3.0,,1.0,,0.13043478260869565,0.2,0.2222222222222222,0.43478260869565216,0.6,0.75,,,0.5833333333333334,0.7142857142857143,,0.43478260869565216,,,,,,,,,,,,,,,,,1.0,1.0,,1.0,2.0,4.0,4.0,1.0,2.0,,,,,,0.125,0.09090909090909091,,0.2,,,,,,,,,,,,,,,4.0,6.0,6.0,,,,1.0,,0.08333333333333333,1.0,0.5,0.8571428571428571,0.6666666666666666,0.25,,,,0.1111111111111111,,,,1.0,True,,,,,,,,,,,,,,,,,,,,
278,1610612753,Stacey Augmon,Stacey Augmon,278,ORL,1585.0,26,3.0,56,53,38,11,16,109,,1.0,1.0,3.0,7.0,13,2.0,16,61,3.0,4.0,8.0,6.0,12,14,6.0,8.0,1.0,1.0,1.0,2.0,5.0,,,,,5.0,5,1.0,,,,1.0,,,1.0,4.0,,2.0,1.0,,,,14,38,0.42857142857142855,0.75,0.5384615384615384,0.75,0.5,0.5384615384615384,0.75,0.5,0.5714285714285714,0.8,0.5384615384615384,18.75,,,,0.14705882352941177,,,0.14285714285714285,0.2222222222222222,,,,,0.07692307692307693,,,,0.23076923076923078,0.3333333333333333,0.3333333333333333,1.0,0.5620384615384616,0.59975,0.5622666666666667,0.07142857142857142,0.07142857142857142,0.5,0.875,4.723076923076923,0.6785714285714286,2.0,2.0,,6.0,9.0,5.0,8.0,,,,,,,,1.0,,,,0.07692307692307693,0.1111111111111111,,0.6923076923076923,0.6666666666666666,0.75,,,0.6666666666666666,0.625,,0.6923076923076923,,,,,,,,,,,,,,,,,,,1.0,1.0,,,1.0,1.0,,,,,,,,,,,0.2,,,,,,,,,,,,,,3.0,3.0,6.0,,,,,,0.16666666666666666,,0.3333333333333333,0.75,1.0,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,
1499,1610612753,Tony Battie,Tony Battie,1499,ORL,112427.0,1874,-140.0,3662,3652,1147,1135,448,7314,47.0,114.0,50.0,121.0,160.0,341,67.0,387,3888,27.0,61.0,63.0,43.0,87,121,234.0,86.0,35.0,41.0,14.0,88.0,79.0,5.0,57.0,233.0,338.0,106.0,444,29.0,22.0,39.0,13.0,80.0,12.0,27.0,160.0,241.0,17.0,92.0,34.0,79.0,17.0,80.0,121,1147,0.73125,0.8181818181818182,0.46920821114369504,0.4426229508196721,0.4942528735632184,0.4610951008645533,0.4426229508196721,0.4725274725274725,0.4948849104859335,0.4701492537313433,0.521551724137931,11.217412102367854,0.4875,0.04,0.172209903917221,0.056468906361686916,0.141439205955335,0.16514806378132119,0.06106408706166868,0.04859335038363171,0.0581039755351682,0.18571428571428572,0.1510791366906475,0.1413427561837456,0.3285302593659942,0.41228070175438597,0.43119266055045874,0.5957446808510638,0.34870317002881845,0.4132231404958678,0.4132231404958678,0.92,0.448671676300578,0.5066690909090908,0.4465835164835167,0.09066666666666667,0.0921409214092141,0.16279069767441862,0.31266149870801035,9.474193548387092,0.3132168214090661,9.0,35.0,16.0,63.0,106.0,20.0,33.0,4.0,,2.0,6.0,,4.0,3.0,20.0,19.0,10.0,0.01729106628242075,0.05865102639296188,0.14150943396226415,0.18791946308724833,0.30547550432276654,0.5943396226415094,0.6923076923076923,0.011527377521613832,,0.3626373626373626,0.6060606060606061,0.02197802197802198,0.3227665706051873,33.583333333333336,,2.0,,2.0,,,,,,,,,6.0,2.0,2.0,22.0,48.0,4.0,7.0,8.0,26.0,41.0,14.0,6.0,,,,,,0.3582089552238806,0.08627450980392157,0.08163265306122448,0.1016949152542373,0.024539877300613498,0.005763688760806916,,,,,,,,,,0.02197802197802198,,,19.0,43.0,34.0,4.0,2.0,61.0,41.0,,0.062146892655367235,0.5125,0.6825396825396826,0.7049180327868853,0.4418604651162791,0.05263157894736842,,,,0.043859649122807015,1.0,1.0,6.0,7.0,False,1.0,3.0,2.0,1.0,8.0,0.14166666666666666,,,,,,,,,,,,,,
1509,1610612753,Kelvin Cato,Kelvin Cato,1509,ORL,90789.0,1513,40.0,2979,2998,765,656,375,5977,26.0,58.0,22.0,64.0,160.0,295,108.0,428,3107,23.0,49.0,81.0,41.0,71,128,248.0,72.0,37.0,40.0,10.0,83.0,87.0,2.0,50.0,241.0,314.0,101.0,415,53.0,47.0,42.0,12.0,64.0,7.0,14.0,105.0,170.0,5.0,139.0,56.0,79.0,12.0,82.0,128,765,0.775,0.8794326241134752,0.5423728813559322,0.46938775510204084,0.5774647887323944,0.5423728813559322,0.46938775510204084,0.5774647887323944,0.5895316804407713,0.5785714285714286,0.6464646464646465,12.416205187991839,0.65625,0.020202020202020204,0.20475785896346643,0.07435897435897436,0.16611295681063123,0.19688768606224627,0.07454819277108433,0.08539944903581267,0.05947955390334572,0.22743682310469315,0.2112676056338028,0.18095238095238095,0.19661016949152543,0.4482758620689655,0.4642857142857143,0.6538461538461539,0.21694915254237288,0.34375,0.34375,0.8181818181818182,0.5054766101694914,0.5320727272727271,0.506825352112676,0.16138328530259366,0.16138328530259366,0.18925233644859812,0.29906542056074764,5.442711864406778,0.256797583081571,35.0,46.0,16.0,112.0,173.0,29.0,44.0,,,,,,,,21.0,24.0,11.0,,0.0711864406779661,0.10982658959537572,0.18114143920595532,0.5864406779661017,0.6473988439306358,0.7272727272727273,,,0.6197183098591549,0.6590909090909091,,0.5864406779661017,,,,,,,,,,,,,,3.0,,3.0,12.0,23.0,11.0,6.0,2.0,30.0,22.0,13.0,4.0,,,,,,0.2875,0.0759493670886076,0.048,0.18181818181818182,0.09734513274336283,,,,,,,,,,,,,,21.0,40.0,38.0,3.0,4.0,62.0,52.0,,0.08921933085501858,0.6341463414634146,0.7946428571428571,0.8163265306122449,0.525,0.09523809523809523,,,,0.034482758620689655,3.0,2.0,3.0,1.0,False,,,,5.0,2.0,0.13186813186813187,1.0,1.0,,,,,,,,,,,,
1727,1610612753,Pat Garrity,Pat Garrity,1727,ORL,55165.0,919,-75.0,1879,1843,754,679,245,3722,11.0,23.0,45.0,104.0,70.0,153,27.0,311,2008,8.0,17.0,46.0,26.0,45,125,108.0,32.0,20.0,29.0,9.0,67.0,13.0,2.0,25.0,57.0,98.0,19.0,117,19.0,15.0,11.0,1.0,28.0,3.0,8.0,41.0,104.0,9.0,31.0,9.0,9.0,,9.0,125,754,0.7714285714285715,0.8059701492537313,0.45751633986928103,0.47058823529411764,0.5777777777777777,0.4797297297297297,0.5441176470588235,0.5343137254901961,0.5,0.6052631578947368,0.5590909090909091,15.526802218114602,0.39285714285714285,0.03225806451612903,0.09105431309904154,0.019316493313521546,0.12755102040816327,0.09975669099756691,0.019165727170236752,0.01951219512195122,0.027190332326283987,0.0880503144654088,0.10112359550561797,0.1506849315068493,0.0777027027027027,0.4782608695652174,0.5238095238095238,0.5454545454545454,0.35135135135135137,0.4326923076923077,0.4326923076923077,0.9333333333333333,0.4840648648648651,0.484175,0.4772504901960784,0.03289473684210526,0.05625,0.14790996784565916,0.40192926045016075,13.977124183006541,0.4012772751463544,9.0,16.0,4.0,14.0,26.0,7.0,9.0,113.0,13.0,48.0,143.0,17.0,57.0,113.0,9.0,7.0,19.0,0.4831081081081081,0.058823529411764705,0.2692307692307692,0.08,0.08783783783783784,0.5384615384615384,0.7368421052631579,0.38175675675675674,0.38235294117647056,0.08823529411764706,0.7777777777777778,0.47058823529411764,0.5709459459459459,24.9944055944056,11.0,30.0,4.0,9.0,37.0,6.0,16.0,48.0,7.0,19.0,144.0,37.0,9.0,2.0,4.0,4.0,16.0,,4.0,3.0,10.0,17.0,9.0,2.0,1.0,0.3356643356643357,0.4117647058823529,0.3333333333333333,0.3356643356643357,0.2222222222222222,0.018691588785046728,0.0125,0.037037037037037035,,0.10135135135135136,0.36666666666666664,0.3793103448275862,1.0,0.3274336283185841,0.3333333333333333,1.0,0.11764705882352941,0.46153846153846156,1.0,0.08823529411764706,0.3333333333333333,0.3274336283185841,2.0,5.0,6.0,7.0,2.0,9.0,3.0,,,0.3333333333333333,0.42857142857142855,0.14705882352941177,0.4,,1.0,0.25,1.0,0.08695652173913043,,,1.0,1.0,False,,1.0,,,2.0,0.06,,,3.0,3.0,4.0,1.0,0.02097902097902098,0.03333333333333333,0.017699115044247787,0.3333333333333333,0.006944444444444444,,,
1883,1610612753,Steve Francis,Steve Francis,1883,ORL,175690.0,2928,-56.0,5801,5792,1825,1650,709,11593,62.0,166.0,212.0,586.0,519.0,1184,489.0,1638,6201,51.0,107.0,162.0,192.0,407,677,258.0,780.0,439.0,538.0,138.0,1175.0,100.0,3.0,65.0,228.0,320.0,123.0,443,110.0,74.0,169.0,56.0,313.0,22.0,84.0,100.0,269.0,25.0,592.0,229.0,24.0,5.0,27.0,677,1825,0.24855491329479767,0.258,0.43834459459459457,0.4766355140186916,0.47174447174447176,0.43922018348623854,0.5,0.46255506607929514,0.5190961171228516,0.5704225352112676,0.5617696160267112,28.382042783971077,0.5399361022364217,0.014423076923076924,0.10836501901140684,0.04568296025582458,0.10517799352750809,0.10764144011756062,0.046820132657042525,0.06584992343032159,0.037073170731707315,0.0996309963099631,0.12558139534883722,0.1095890410958904,0.12691131498470948,0.37349397590361444,0.4,0.20967741935483872,0.44801223241590216,0.36177474402730375,0.36363636363636365,0.17452830188679244,0.4741277649769588,0.4687705607476637,0.46456013363028953,0.15498652291105122,0.16838235294117648,0.0989010989010989,0.4133089133089133,10.377618243243244,0.3146009308739872,45.0,257.0,87.0,245.0,432.0,94.0,157.0,97.0,6.0,38.0,124.0,10.0,47.0,92.0,55.0,247.0,46.0,0.09480122324159021,0.0464527027027027,0.09490740740740741,0.09401709401709402,0.3302752293577982,0.5671296296296297,0.6265984654731458,0.07415902140672782,0.05128205128205128,0.3458149779735683,0.5987261146496815,0.08370044052863436,0.42507645259938837,26.232258064516127,11.0,27.0,4.0,9.0,26.0,3.0,9.0,37.0,5.0,12.0,48.0,26.0,99.0,23.0,54.0,20.0,27.0,18.0,36.0,44.0,113.0,144.0,38.0,53.0,0.43243243243243246,0.29838709677419356,0.5,0.2553191489361702,0.31092436974789917,0.140625,0.053475935828877004,0.04318936877076412,0.0958904109589041,0.026825633383010434,0.020642201834862386,0.4074074074074074,0.4230769230769231,0.8181818181818182,0.26804123711340205,0.26804123711340205,0.2692307692307692,0.03418803418803419,0.5,,0.019823788546255508,0.23684210526315788,0.2826086956521739,33.0,52.0,38.0,76.0,34.0,15.0,14.0,0.005119453924914676,0.03718199608610567,0.5185185185185185,0.3224489795918367,0.4444444444444444,0.6346153846153846,0.09090909090909091,2.0,0.5,0.5,0.06626506024096386,3.0,3.0,4.0,,False,5.0,9.0,6.0,4.0,1.0,0.09444444444444444,,1.0,3.0,1.0,12.0,1.0,0.008064516129032258,0.037037037037037035,,0.3333333333333333,0.008064516129032258,63.0,1.0,1.0
2045,1610612753,Hedo Turkoglu,Hedo Turkoglu,2045,ORL,105984.0,1766,-52.0,3506,3487,1372,1338,459,6993,42.0,113.0,81.0,238.0,235.0,537,188.0,937,3744,21.0,60.0,77.0,75.0,186,309,212.0,258.0,132.0,153.0,54.0,327.0,50.0,1.0,33.0,134.0,171.0,62.0,233,41.0,21.0,69.0,28.0,119.0,10.0,41.0,59.0,140.0,10.0,225.0,91.0,18.0,4.0,18.0,309,1372,0.451063829787234,0.4732142857142857,0.4376163873370577,0.35,0.4032258064516129,0.4789002557544757,0.40588235294117647,0.4085820895522388,0.5277777777777778,0.42777777777777776,0.47962382445141066,24.673403993098347,0.5798319327731093,0.008695652173913044,0.10526315789473684,0.03753753753753754,0.09649122807017543,0.10340557275541795,0.03728606356968215,0.05012531328320802,0.033123028391167195,0.12166172106824925,0.11568627450980393,0.0860655737704918,0.1445012787723785,0.37168141592920356,0.40384615384615385,0.35714285714285715,0.30434782608695654,0.3403361344537815,0.34177215189873417,0.4074074074074074,0.4871935006435007,0.49262397260273977,0.4748450757575757,0.10618436406067679,0.14869281045751634,0.08217716115261472,0.3297758804695838,10.406517690875232,0.39132915002852253,8.0,90.0,25.0,112.0,186.0,31.0,62.0,218.0,25.0,69.0,245.0,25.0,82.0,214.0,19.0,60.0,29.0,0.3132992327365729,0.035381750465549346,0.04838709677419355,0.07981220657276995,0.23785166240409208,0.6021505376344086,0.632768361581921,0.27877237851662406,0.29411764705882354,0.23134328358208955,0.5,0.2574626865671642,0.551150895140665,25.812653061224474,6.0,27.0,,13.0,87.0,9.0,20.0,93.0,9.0,23.0,234.0,87.0,21.0,11.0,18.0,11.0,4.0,8.0,20.0,23.0,41.0,50.0,11.0,16.0,0.8387096774193549,0.3795918367346939,0.36,0.2804878048780488,0.38589211618257263,0.02962962962962963,0.03618421052631579,0.04081632653061224,0.01694915254237288,0.018912529550827423,0.034526854219948847,0.2222222222222222,0.2222222222222222,0.6666666666666666,0.39908256880733944,0.4027777777777778,0.8505747126436781,,0.36,0.5555555555555556,0.048507462686567165,0.2898550724637681,0.40654205607476634,12.0,34.0,22.0,10.0,7.0,14.0,14.0,0.004201680672268907,0.030100334448160536,0.7777777777777778,0.5178571428571429,0.4,0.35294117647058826,,,,,0.07964601769911504,,,,1.0,False,4.0,4.0,2.0,,,0.12244897959183673,,,3.0,2.0,9.0,,0.00816326530612245,,0.009174311926605505,0.23076923076923078,,45.0,,
2052,1610612753,DeShawn Stevenson,DeShawn Stevenson,2052,ORL,62374.0,1040,-146.0,2078,2083,603,629,265,4161,2.0,24.0,68.0,160.0,144.0,340,54.0,417,2256,19.0,44.0,48.0,36.0,95,106,154.0,134.0,58.0,65.0,13.0,137.0,36.0,1.0,13.0,45.0,58.0,38.0,96,16.0,7.0,28.0,9.0,57.0,7.0,12.0,19.0,69.0,,95.0,50.0,9.0,3.0,9.0,106,603,0.5347222222222222,0.5661764705882353,0.4235294117647059,0.4318181818181818,0.37894736842105264,0.44925742574257427,0.44,0.3879310344827586,0.46853932584269664,0.4528301886792453,0.4140625,20.95158597662771,0.49122807017543857,0.010526315789473684,0.06172839506172839,0.04449938195302843,0.06914893617021277,0.06324972737186478,0.03890641430073607,0.05223880597014925,0.025423728813559324,0.06451612903225806,0.07368421052631578,0.05343511450381679,0.0594059405940594,0.08333333333333333,0.10526315789473684,0.5,0.39603960396039606,0.425,0.43037974683544306,0.5,0.4912004987531173,0.513379347826087,0.48612876106194697,0.11337868480725624,0.13262599469496023,0.11510791366906475,0.2541966426858513,9.657352941176471,0.29018286814244465,4.0,16.0,4.0,74.0,156.0,21.0,47.0,50.0,5.0,16.0,64.0,6.0,21.0,48.0,30.0,35.0,17.0,0.15841584158415842,0.08823529411764706,0.14743589743589744,0.046511627906976744,0.38613861386138615,0.47435897435897434,0.556390977443609,0.12376237623762376,0.1,0.4051724137931034,0.44680851063829785,0.13793103448275862,0.5445544554455446,26.092187499999998,6.0,14.0,1.0,5.0,19.0,2.0,3.0,25.0,2.0,6.0,63.0,19.0,7.0,3.0,10.0,1.0,,6.0,9.0,7.0,19.0,29.0,12.0,13.0,0.84,0.390625,0.3333333333333333,0.2857142857142857,0.4032258064516129,,0.007042253521126761,0.008620689655172414,,0.030456852791878174,0.034653465346534656,0.42857142857142855,0.42857142857142855,0.8333333333333334,0.38,0.3877551020408163,0.8421052631578947,0.02,0.4,1.0,0.04310344827586207,0.1875,0.3958333333333333,13.0,29.0,16.0,4.0,2.0,4.0,5.0,0.0125,0.06951871657754011,0.5555555555555556,0.5675675675675675,0.58,0.4482758620689655,0.23076923076923078,,,,0.20833333333333334,,,2.0,,False,2.0,4.0,1.0,2.0,,0.10526315789473684,,,3.0,1.0,,,0.015625,,0.02,0.6,,12.0,,
2749,1610612753,Jameer Nelson,Jameer Nelson,2749,ORL,94011.0,1567,-119.0,3113,3118,990,1098,398,6231,22.0,47.0,110.0,247.0,240.0,476,70.0,664,3353,22.0,40.0,59.0,61.0,148,198,186.0,294.0,181.0,228.0,74.0,503.0,33.0,4.0,25.0,96.0,137.0,47.0,184,77.0,46.0,73.0,23.0,112.0,2.0,32.0,76.0,195.0,7.0,102.0,28.0,2.0,1.0,3.0,198,990,0.3875,0.40086206896551724,0.5042016806722689,0.55,0.41216216216216217,0.4900990099009901,0.5520833333333334,0.40425531914893614,0.5092165898617511,0.5673076923076923,0.4539170506912442,21.300949190396427,0.6517857142857143,0.036036036036036036,0.0843585237258348,0.027777777777777776,0.08064516129032258,0.0835635359116022,0.03011204481792717,0.03561643835616438,0.0297951582867784,0.0711743772241993,0.10084033613445378,0.08558558558558559,0.07755775577557755,0.46808510638297873,0.4888888888888889,0.09090909090909091,0.4075907590759076,0.44534412955465585,0.45643153526970953,0.44545454545454544,0.4914844112769489,0.4929426829268293,0.46899327956989245,0.04769475357710652,0.056338028169014086,0.08885542168674698,0.29819277108433734,10.925420168067227,0.31802120141342755,6.0,46.0,22.0,108.0,182.0,28.0,56.0,92.0,6.0,31.0,130.0,8.0,40.0,90.0,36.0,83.0,38.0,0.2145214521452145,0.07563025210084033,0.15384615384615385,0.07349081364829396,0.30033003300330036,0.5934065934065934,0.7012987012987013,0.15181518151815182,0.125,0.2978723404255319,0.5,0.16489361702127658,0.5148514851485149,25.55846153846154,16.0,38.0,2.0,9.0,22.0,2.0,7.0,38.0,3.0,10.0,93.0,22.0,47.0,11.0,24.0,10.0,16.0,10.0,31.0,15.0,50.0,39.0,6.0,7.0,0.8157894736842105,0.2923076923076923,0.375,0.25,0.296875,0.1415929203539823,0.041666666666666664,0.03825136612021858,0.05263157894736842,0.0364963503649635,0.0627062706270627,0.42105263157894735,0.42105263157894735,0.875,0.2391304347826087,0.24175824175824176,0.7727272727272727,0.041666666666666664,0.3333333333333333,1.0,0.047872340425531915,0.22580645161290322,0.24444444444444444,16.0,19.0,16.0,36.0,3.0,1.0,2.0,0.024291497975708502,0.013986013986013986,0.6666666666666666,0.3888888888888889,0.3958333333333333,0.8421052631578947,0.3125,1.0,0.5,1.0,0.0425531914893617,1.0,1.0,,,False,2.0,7.0,3.0,,,0.06818181818181818,,,3.0,1.0,1.0,2.0,0.007692307692307693,,0.010869565217391304,0.3333333333333333,0.015151515151515152,21.0,1.0,
255,1610612753,Grant Hill,Grant Hill,255,ORL,140022.0,2334,-10.0,4649,4635,1321,1196,580,9284,102.0,229.0,223.0,488.0,512.0,997,280.0,1313,4901,44.0,90.0,106.0,122.0,262,355,522.0,502.0,190.0,220.0,67.0,470.0,52.0,1.0,72.0,161.0,240.0,74.0,314,96.0,68.0,97.0,41.0,161.0,13.0,41.0,71.0,143.0,4.0,341.0,155.0,27.0,4.0,28.0,355,1321,0.509765625,0.5272727272727272,0.5135406218655968,0.4888888888888889,0.46564885496183206,0.5113861386138614,0.5,0.4646840148698885,0.5641803989592368,0.5303030303030303,0.5350609756097561,24.615961034095164,0.6024844720496895,0.006493506493506494,0.09290248124639354,0.028634361233480177,0.15157894736842106,0.10552536231884058,0.035096153846153846,0.040740740740740744,0.02364066193853428,0.09545454545454546,0.11328671328671329,0.1590909090909091,0.22673267326732674,0.44541484716157204,0.4636363636363636,0.35294117647058826,0.48316831683168315,0.4569672131147541,0.46458333333333335,0.5560538116591929,0.4637981150793649,0.46042368421052626,0.4577747191011237,0.13802315227070347,0.13963963963963963,0.08073115003808073,0.27037319116527037,10.917452357071216,0.28414712841471285,15.0,105.0,30.0,187.0,280.0,48.0,81.0,9.0,,5.0,13.0,1.0,7.0,8.0,40.0,95.0,15.0,0.01287128712871287,0.04012036108324975,0.08214285714285714,0.0657439446366782,0.27722772277227725,0.6678571428571428,0.7276264591439688,0.00891089108910891,,0.30111524163568776,0.5925925925925926,0.01858736059479554,0.2900990099009901,27.52307692307692,1.0,4.0,1.0,2.0,2.0,,1.0,3.0,1.0,2.0,9.0,2.0,30.0,7.0,28.0,21.0,7.0,10.0,28.0,17.0,56.0,64.0,20.0,42.0,1.0,0.23076923076923078,1.0,0.2857142857142857,0.25,0.04794520547945205,0.07954545454545454,0.07766990291262135,0.08620689655172414,0.02237136465324385,0.0039603960396039604,0.25,0.25,1.0,0.2222222222222222,0.2222222222222222,1.0,0.01098901098901099,,,0.007434944237918215,0.2,0.25,16.0,33.0,34.0,23.0,5.0,18.0,17.0,0.01639344262295082,0.023255813953488372,0.6071428571428571,0.5401069518716578,0.3626373626373626,0.48484848484848486,0.0625,1.0,1.0,1.0,0.039301310043668124,1.0,1.0,,,False,1.0,7.0,7.0,5.0,3.0,0.13008130081300814,,1.0,1.0,,13.0,,,,,0.5,,,,
