EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Arc3FGA,FG2M,FG2A,FG3A,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,HeaveAttempts,TwoPtAssists,Assists,AtRimAssists,AssistPoints,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,Rebounds,LiveBallTurnovers,BadPassTurnovers,Turnovers,ShootingFouls,Fouls,Blocked2s,BlockedShortMidRange,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,Usage,LiveBallTurnoverPct,DefTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,DefAtRimReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,BlocksRecoveredPct,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Arc3Frequency,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,PenaltyArc3FGM,PenaltyArc3FGA,FG3M,FtPoints,SecondChanceFG3M,SecondChanceFG3A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PtsAssisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,ThreePtAssists,Arc3Assists,OffTwoPtRebounds,FTDefRebounds,OffRebounds,Steals,BadPassSteals,LostBallSteals,LostBallTurnovers,PenaltyTurnovers,FTA,TwoPtShootingFoulsDrawn,BlockedAtRim,NonShootingPenaltyNonTakeFouls,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,FG2APctBlocked,AtRimPctBlocked,DefFTReboundPct,OffTwoPtReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffLongMidRangeReboundPct,DefShortMidRangeReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,ShortMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChanceFtPoints,PtsUnassisted3s,Corner3Assists,ShortMidRangeAssists,LongMidRangeAssists,OffThreePtRebounds,BadPassOutOfBoundsTurnovers,DeadBallTurnovers,SecondChanceTurnovers,Clear Path Fouls,Loose Ball Fouls,Offensive Fouls,2pt And 1 Free Throw Trips,NonShootingFoulsDrawn,DefensiveGoaltends,OffThreePtReboundPct,OffShortMidRangeReboundPct,OffCorner3ReboundPct,DefCorner3ReboundPct,AtRimPctAssisted,SelfOReb,Travels,ShortMidRangePctBlocked,OffArc3ReboundPct,SelfORebPct,SecondChanceAtRimPctAssisted,SecondChanceArc3FGM,SecondChanceArc3FGA,FTOffRebounds,StepOutOfBoundsTurnovers,Blocked3s,BlockedArc3,LongMidRangePctBlocked,OffFTReboundPct,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,Technical Free Throw Trips,BlockedLongMidRange,LostBallOutOfBoundsTurnovers,on,3SecondViolations,Defensive 3 Seconds Violations,BlockedCorner3,OffensiveGoaltends,Fg3aBlocked,ThreePtShootingFoulsDrawn,FG3APctBlocked,Corner3PctBlocked,Arc3PctBlocked,ThreePtShootingFoulsDrawnPct,3pt And 1 Free Throw Trips
1499,1610612753,Tony Battie,Tony Battie,1499,ORL,3482.0,58,-16.0,109,112,27,49,16,221,2.0,5.0,3.0,7.0,1.0,5.0,12,1.0,10.0,122,1.0,2.0,2.0,1.0,3.0,2.0,6.0,4.0,1.0,1.0,1.0,1.0,2.0,1.0,7.0,8,8,1.0,1.0,1.0,1.0,1,1.0,1.0,1.0,1.0,2.0,27,0.6,0.6,0.4166666666666667,0.5,0.3333333333333333,0.38461538461538464,0.5,0.3333333333333333,0.38461538461538464,0.5,0.3333333333333333,0.07692307692307693,10.769230769230768,1.0,0.1794871794871795,0.16666666666666666,0.17777777777777778,0.3333333333333333,0.17391304347826086,0.2,1.0,0.38461538461538464,0.4,0.4,0.5384615384615384,0.42857142857142855,0.42857142857142855,1.0,0.07692307692307693,0.07692307692307693,0.38503333333333334,0.37815,0.3696333333333333,0.2,0.2,15.066666666666668,70.7,0.24770642201834864,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,
1727,1610612753,Pat Garrity,Pat Garrity,1727,ORL,6379.0,106,-1.0,216,216,79,72,37,432,1.0,3.0,6.0,14.0,11.0,8.0,21,13.0,40.0,235,1.0,2.0,5.0,2.0,4.0,14.0,14.0,2.0,,,1.0,,3.0,3.0,7.0,13,17,1.0,,1.0,4.0,9,2.0,,2.0,2.0,14.0,79,0.875,1.0,0.38095238095238093,0.5,0.5,0.5441176470588235,0.625,0.8125,0.5555555555555556,0.625,0.7777777777777778,0.38235294117647056,14.068441064638783,1.0,0.1044776119402985,0.13636363636363635,0.11235955056179775,,0.15384615384615385,0.16666666666666666,1.0,0.08823529411764706,0.3333333333333333,0.3333333333333333,0.4117647058823529,0.42857142857142855,0.42857142857142855,1.0,0.3235294117647059,0.5,0.47691911764705885,0.47851249999999995,0.5307062499999999,0.125,0.35,14.095238095238095,25.13076923076923,0.36574074074074076,1.0,4.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,1.0,6.0,2.0,3.0,7.0,3.0,1.0,2.0,3.0,4.0,1.0,21.0,2.0,11.0,6.0,3.0,1.0,1.0,4.0,3.0,4.0,2.0,1.0,1.0,1.0,1.0,4.0,2.0,2.0,1.0,1.0,0.5384615384615384,0.5,0.75,0.5384615384615384,0.14285714285714285,0.75,0.3333333333333333,0.04878048780487805,0.03773584905660377,0.03333333333333333,0.08571428571428572,0.15789473684210525,0.11764705882352941,0.25,1.0,1.0,0.058823529411764705,0.5,0.5,1.0,0.5454545454545454,0.5454545454545454,1.0,0.25,1.0,0.5,0.5,1.0,0.25,0.5,0.125,1.0,0.375,0.6666666666666666,0.5454545454545454,0.05555555555555555,0.08695652173913043,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,
1883,1610612753,Steve Francis,Steve Francis,1883,ORL,10367.0,173,-5.0,339,328,114,116,51,667,5.0,10.0,14.0,39.0,12.0,34.0,74,13.0,108.0,371,4.0,7.0,12.0,16.0,26.0,46.0,14.0,54.0,2.0,20.0,34.0,12.0,82.0,2.0,10.0,14,19,9.0,7.0,17.0,4.0,17,,,,,46.0,114,0.20588235294117646,0.20588235294117646,0.4594594594594595,0.5714285714285714,0.6153846153846154,0.47701149425287354,0.6875,0.546875,0.54,0.75,0.6216216216216216,0.14942528735632185,29.32330827067669,0.5294117647058824,0.08333333333333333,0.06896551724137931,0.08053691275167785,0.1,0.0784313725490196,0.047619047619047616,,0.11494252873563218,0.5,0.5,0.4482758620689655,0.358974358974359,0.358974358974359,0.07142857142857142,0.13793103448275862,0.4367816091954023,0.4713464285714285,0.534375,0.4716700000000001,0.1111111111111111,0.42592592592592593,11.377027027027028,28.615384615384617,0.336283185840708,15.0,25.0,2.0,5.0,7.0,9.0,1.0,1.0,1.0,1.0,,,4.0,1.0,6.0,5.0,25.0,1.0,1.0,1.0,6.0,11.0,9.0,,10.0,4.0,1.0,14.0,12.0,4.0,2.0,5.0,5.0,4.0,1.0,2.0,3.0,28.0,14.0,,2.0,0.6,0.38461538461538464,1.0,0.16666666666666666,0.45454545454545453,0.013513513513513514,0.04,0.13333333333333333,0.02857142857142857,0.03048780487804878,0.020833333333333332,0.03389830508474576,0.06896551724137931,0.28735632183908044,0.6,0.625,0.4,0.011494252873563218,1.0,1.0,1.0,0.3333333333333333,0.3333333333333333,0.5,0.625,0.4,0.125,1.0,1.0,0.28125,0.7777777777777778,,,0.1875,0.16666666666666666,0.4,0.1414141414141414,0.16279069767441862,1.0,6.0,2.0,2.0,6.0,1.0,4.0,8.0,1.0,1.0,1.0,4.0,2.0,1.0,1.0,0.041666666666666664,0.030303030303030304,0.25,0.125,0.26666666666666666,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,
2435,1610612753,Mario Kasun,Mario Kasun,2435,ORL,21082.0,351,-23.0,705,707,287,293,119,1412,6.0,21.0,,2.0,1.0,47.0,97,1.0,118.0,764,15.0,37.0,35.0,21.0,40.0,51.0,56.0,38.0,,7.0,8.0,6.0,17.0,9.0,50.0,76,128,11.0,6.0,26.0,56.0,86,13.0,3.0,13.0,9.0,51.0,287,0.5957446808510638,0.7777777777777778,0.4845360824742268,0.40540540540540543,0.525,0.47959183673469385,0.40540540540540543,0.5121951219512195,0.5086206896551724,0.4166666666666667,0.5425531914893617,0.01020408163265306,16.686251468860164,0.4230769230769231,0.1984126984126984,0.15789473684210525,0.19093851132686085,0.17582417582417584,0.18691588785046728,0.1590909090909091,0.6923076923076923,0.21428571428571427,0.2857142857142857,0.3333333333333333,0.02040816326530612,,,,0.01020408163265306,0.7653061224489796,0.5258132653061224,0.5127529411764706,0.5186219512195122,0.2966101694915254,0.4322033898305085,2.165979381443299,25.7,0.40709219858156026,41.0,74.0,13.0,29.0,16.0,31.0,,,,,,,,,1.0,,24.0,,,,1.0,9.0,,22.0,1.0,,12.0,1.0,1.0,48.0,17.0,52.0,8.0,4.0,4.0,5.0,10.0,43.0,22.0,10.0,7.0,,,,,,0.12371134020618557,0.12162162162162163,0.5,0.1672473867595819,0.14985590778097982,0.18627450980392157,0.12698412698412698,0.25925925925925924,0.7551020408163265,0.5540540540540541,0.6307692307692307,0.3333333333333333,,,,,,,,0.7837837837837838,0.4482758620689655,,,,0.7560975609756098,0.5161290322580645,,,0.024390243902439025,,,0.19469026548672566,0.19642857142857142,5.0,,,,1.0,4.0,2.0,15.0,6.0,,9.0,6.0,7.0,3.0,3.0,0.06666666666666667,0.22033898305084745,,0.15384615384615385,0.6341463414634146,10.0,5.0,0.14285714285714285,0.08163265306122448,0.2631578947368421,0.07692307692307693,,,,,,,,,,,,,,,True,,,,,,,,,,,
2749,1610612753,Jameer Nelson,Jameer Nelson,2749,ORL,11426.0,190,-19.0,378,385,138,189,66,763,2.0,5.0,9.0,27.0,15.0,25.0,54,17.0,81.0,403,4.0,5.0,14.0,6.0,16.0,28.0,18.0,32.0,,25.0,34.0,8.0,77.0,3.0,8.0,13,22,8.0,5.0,15.0,6.0,22,,,1.0,,28.0,138,0.36,0.375,0.46296296296296297,0.8,0.375,0.4788732394366197,0.9166666666666666,0.4375,0.5192307692307693,0.875,0.4827586206896552,0.23943661971830985,20.305676855895197,0.5333333333333333,0.058394160583941604,0.0967741935483871,0.06547619047619048,0.05660377358490566,0.06896551724137931,0.12,,0.07042253521126761,0.4,0.4,0.38028169014084506,0.3333333333333333,0.36,,0.2112676056338028,0.5492957746478874,0.4953781690140845,0.537675,0.4609791666666667,0.1728395061728395,0.345679012345679,10.69074074074074,25.223529411764705,0.36507936507936506,14.0,22.0,3.0,3.0,3.0,6.0,,2.0,,,,,6.0,3.0,8.0,6.0,13.0,1.0,1.0,3.0,8.0,7.0,15.0,2.0,15.0,6.0,8.0,9.0,7.0,4.0,2.0,9.0,12.0,5.0,7.0,3.0,5.0,16.0,3.0,,4.0,0.8333333333333334,0.35294117647058826,1.0,0.375,0.35294117647058826,0.14814814814814814,0.2727272727272727,0.1,0.026490066225165563,0.0425531914893617,0.038461538461538464,0.0273972602739726,0.038461538461538464,0.30985915492957744,0.6363636363636364,0.875,0.5,0.028169014084507043,,,,0.4,0.4,0.8333333333333334,0.5,1.0,,,,0.25,0.5,,,0.3333333333333333,0.375,0.4,0.041666666666666664,0.05454545454545454,3.0,3.0,2.0,9.0,8.0,4.0,2.0,7.0,1.0,,1.0,2.0,2.0,6.0,,0.10810810810810811,,0.2857142857142857,,0.5714285714285714,,1.0,,0.06666666666666667,,0.3333333333333333,1.0,1.0,1.0,1.0,1.0,1.0,0.07407407407407407,0.06666666666666667,0.16666666666666666,1.0,1.0,,,,True,,,,,,,,,,,
2891,1610612753,Mark Jones,Mark Jones,2891,ORL,2873.0,48,,96,97,46,26,19,193,,1.0,2.0,4.0,1.0,3.0,9,4.0,8.0,101,1.0,3.0,2.0,1.0,3.0,4.0,4.0,2.0,,2.0,3.0,1.0,7.0,,3.0,3,6,1.0,,2.0,2.0,5,1.0,1.0,1.0,1.0,4.0,46,0.6666666666666666,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.23076923076923078,0.3333333333333333,0.16666666666666666,0.26666666666666666,0.3333333333333333,0.25,0.3076923076923077,13.821138211382115,0.5,0.08108108108108109,,0.06521739130434782,0.17647058823529413,,,1.0,0.07692307692307693,,,0.3076923076923077,0.5,0.6666666666666666,1.0,0.07692307692307693,0.6153846153846154,0.49797307692307685,0.5182666666666668,0.490275,0.25,0.5,8.922222222222222,23.475,0.4791666666666667,1.0,4.0,1.0,2.0,,1.0,,3.0,,,,2.0,,,1.0,,2.0,,,,3.0,2.0,,2.0,1.0,,2.0,1.0,1.0,3.0,,3.0,,,,1.0,,4.0,,,,,,,,,0.2222222222222222,0.25,,0.06818181818181818,0.057692307692307696,,0.10526315789473684,,0.3076923076923077,0.25,0.3333333333333333,,0.23076923076923078,,,,,,,0.6666666666666666,0.5,,,,0.16666666666666666,,0.3333333333333333,,0.16666666666666666,,,,,,,,,1.0,,,1.0,1.0,,1.0,,,2.0,,,0.14285714285714285,,,,,1.0,,,,,,,,,,,0.25,,,,,,,,True,,,,,,,,,,,
1749,1610612753,Cuttino Mobley,Cuttino Mobley,1749,ORL,4391.0,73,16.0,149,149,73,48,23,298,4.0,9.0,2.0,10.0,16.0,8.0,21,19.0,56.0,152,2.0,2.0,7.0,3.0,12.0,22.0,6.0,10.0,,5.0,6.0,5.0,13.0,,6.0,6,8,2.0,2.0,3.0,,1,2.0,1.0,2.0,,22.0,73,0.375,0.5,0.38095238095238093,1.0,0.25,0.65,0.7,0.5,0.6511627906976745,0.7,0.5238095238095238,0.475,25.69832402234637,0.6666666666666666,0.10714285714285714,,0.08823529411764706,0.19047619047619047,0.041666666666666664,,,0.225,0.4444444444444444,0.5,0.25,0.2,0.2222222222222222,0.5,0.4,0.525,0.48725874999999996,0.50695,0.48046944444444445,0.125,0.39285714285714285,14.095238095238093,25.005263157894735,0.4899328859060403,2.0,2.0,,,2.0,2.0,3.0,3.0,,,2.0,2.0,9.0,2.0,4.0,12.0,4.0,1.0,3.0,4.0,6.0,4.0,27.0,4.0,16.0,9.0,2.0,1.0,1.0,1.0,,2.0,4.0,4.0,,,1.0,7.0,3.0,1.0,,0.75,0.631578947368421,0.3333333333333333,0.6666666666666666,0.631578947368421,0.09523809523809523,,,0.018518518518518517,0.028169014084507043,0.058823529411764705,,0.09090909090909091,0.05,1.0,1.0,0.25,0.075,1.0,1.0,1.0,0.5625,0.5625,0.6666666666666666,,,,,,0.1111111111111111,1.0,0.1111111111111111,1.0,0.2222222222222222,0.5,0.5625,0.07142857142857142,0.13043478260869565,,9.0,,,,1.0,,1.0,,,,1.0,1.0,1.0,,0.058823529411764705,,0.25,,0.5,,,0.1111111111111111,,,,1.0,3.0,,,,,0.1,,0.6,0.3333333333333333,1.0,,,,True,,,,,,,,,,,
2045,1610612753,Hedo Turkoglu,Hedo Turkoglu,2045,ORL,10866.0,181,-11.0,359,363,136,157,61,722,4.0,13.0,7.0,27.0,26.0,21.0,57,30.0,77.0,393,3.0,8.0,11.0,6.0,20.0,29.0,12.0,30.0,1.0,13.0,16.0,6.0,35.0,3.0,17.0,20,27,7.0,5.0,13.0,8.0,19,3.0,1.0,3.0,3.0,29.0,136,0.2857142857142857,0.3,0.3684210526315789,0.375,0.3,0.3275862068965517,0.375,0.2647058823529412,0.3917525773195876,0.4230769230769231,0.3625,0.3448275862068966,25.229357798165136,0.5384615384615384,0.12878787878787878,0.1111111111111111,0.12578616352201258,0.09302325581395349,0.13793103448275862,0.10526315789473684,1.0,0.14942528735632185,0.3076923076923077,0.36363636363636365,0.3103448275862069,0.25925925925925924,0.25925925925925924,0.14285714285714285,0.2988505747126437,0.5402298850574713,0.4861296511627908,0.47794090909090914,0.46730151515151513,0.14285714285714285,0.37662337662337664,10.973684210526315,26.576666666666664,0.3788300835654596,10.0,17.0,2.0,3.0,2.0,4.0,,4.0,,,,2.0,5.0,2.0,12.0,5.0,20.0,1.0,4.0,2.0,14.0,11.0,12.0,2.0,25.0,5.0,2.0,3.0,1.0,6.0,,7.0,1.0,,1.0,2.0,5.0,22.0,6.0,2.0,6.0,0.8,0.16666666666666666,0.25,0.14285714285714285,0.1724137931034483,0.03508771929824561,,,0.0410958904109589,0.0374331550802139,0.06521739130434782,0.045454545454545456,0.16129032258064516,0.19540229885057472,0.5882352941176471,0.5882352941176471,0.5,0.04597701149425287,,,,0.19230769230769232,0.19230769230769232,0.8,0.25,0.6666666666666666,,,,0.11764705882352941,0.5,0.058823529411764705,,0.35294117647058826,0.16666666666666666,0.2,0.06521739130434782,0.0967741935483871,2.0,3.0,2.0,2.0,5.0,1.0,2.0,6.0,2.0,,1.0,2.0,1.0,5.0,,0.024390243902439025,,,0.125,0.3,,1.0,0.15384615384615385,0.029411764705882353,,,1.0,4.0,,,,,,,0.3333333333333333,0.25,,1.0,,,True,,,,,,,,,,,
255,1610612753,Grant Hill,Grant Hill,255,ORL,5888.0,98,-33.0,202,204,67,93,28,406,3.0,5.0,9.0,24.0,,19.0,41,,63.0,244,,2.0,2.0,7.0,15.0,22.0,20.0,18.0,,8.0,8.0,6.0,16.0,1.0,6.0,7,8,4.0,3.0,6.0,5.0,6,1.0,,1.0,1.0,22.0,67,0.5263157894736842,0.5263157894736842,0.4634146341463415,,0.4666666666666667,0.4634146341463415,,0.4666666666666667,0.5727272727272728,0.3333333333333333,0.5238095238095238,,26.06837606837607,0.6666666666666666,0.09230769230769231,0.07142857142857142,0.08860759493670886,0.06666666666666667,0.09090909090909091,0.1,1.0,0.12195121951219512,0.6,0.6,0.5853658536585366,0.375,0.375,0.3333333333333333,,0.2926829268292683,0.4787463414634146,0.371,0.45656,0.031746031746031744,0.3492063492063492,11.265853658536585,,0.3316831683168317,7.0,12.0,,,3.0,4.0,,,,,,,,,,,25.0,,,,,8.0,,,,,1.0,,,1.0,,1.0,5.0,4.0,1.0,1.0,1.0,30.0,14.0,1.0,,,,,,,0.024390243902439025,0.08333333333333333,,0.011904761904761904,0.010526315789473684,,,0.11764705882352941,0.2926829268292683,0.5833333333333334,0.6363636363636364,0.3333333333333333,,,,,,,,,,,,,0.26666666666666666,0.75,,,,,,0.2641509433962264,0.2641509433962264,2.0,,,1.0,1.0,,,2.0,,,,1.0,2.0,2.0,,,0.05263157894736842,,,0.8571428571428571,,,,,,,,,,1.0,,,,,,,,,,,True,,,,,,,,,,,
278,1610612753,Stacey Augmon,Stacey Augmon,278,ORL,7003.0,117,-5.0,237,238,91,78,46,475,2.0,7.0,4.0,7.0,,13.0,29,,32.0,254,3.0,5.0,8.0,8.0,14.0,19.0,14.0,12.0,,7.0,8.0,3.0,17.0,2.0,6.0,8,17,4.0,2.0,7.0,6.0,9,1.0,,1.0,1.0,19.0,91,0.5384615384615384,0.6363636363636364,0.4482758620689655,0.6,0.5714285714285714,0.4482758620689655,0.6,0.5714285714285714,0.4444444444444444,0.5714285714285714,0.59375,,14.625850340136054,0.5714285714285714,0.07692307692307693,0.08333333333333333,0.0784313725490196,,0.1111111111111111,0.05555555555555555,1.0,0.2413793103448276,0.2857142857142857,0.3333333333333333,0.2413793103448276,0.5714285714285714,0.5714285714285714,0.75,,0.5172413793103449,0.5206586206896552,0.590675,0.5406571428571428,0.25,0.59375,6.589655172413793,,0.38396624472573837,7.0,15.0,2.0,4.0,4.0,8.0,,,,,,,,,,,6.0,,,,,3.0,,4.0,,,3.0,1.0,1.0,7.0,,9.0,5.0,2.0,3.0,2.0,,14.0,6.0,,,,,,,,0.10344827586206896,0.13333333333333333,,0.06930693069306931,0.07627118644067797,0.09090909090909091,0.030303030303030304,0.125,0.5172413793103449,0.4666666666666667,0.5384615384615384,0.5,,,,,,,,0.8,0.5,,,,0.5714285714285714,0.5,,,,,,0.17142857142857143,0.17142857142857143,2.0,,,1.0,3.0,2.0,,3.0,,,,2.0,,1.0,,0.11764705882352941,0.08333333333333333,,0.16666666666666666,0.42857142857142855,2.0,1.0,0.14285714285714285,0.14285714285714285,0.16666666666666666,,,,,,,,,,,,,,1.0,,True,,,,,,,,,,,
