EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Arc3FGA,SecondChanceArc3FGA,PenaltyArc3FGA,FG2M,FG2A,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsPutbacks,NonHeaveArc3FGA,Fg2aBlocked,TwoPtAssists,Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallTurnovers,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,Offensive Fouls,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,3SecondViolations,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,LongMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Arc3Frequency,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceArc3Frequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,Corner3FGM,Corner3FGA,PenaltyCorner3FGA,Arc3FGM,FG3M,PtsAssisted3s,NonHeaveArc3FGM,Technical Free Throw Trips,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,PenaltyCorner3Frequency,NonHeaveArc3Accuracy,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,SecondChanceArc3FGM,PenaltyArc3FGM,SecondChanceFG3M,PenaltyFG3M,PtsUnassisted3s,Fg3aBlocked,ThreePtAssists,Arc3Assists,Corner3Assists,FTOffRebounds,LostBallOutOfBoundsTurnovers,StepOutOfBoundsTurnovers,Travels,ThreePtShootingFoulsDrawn,Blocked3s,BlockedCorner3,BlockedLongMidRange,Defensive 3 Seconds Violations,SecondChanceFg3Pct,PenaltyFg3Pct,FG3APctBlocked,Arc3PctBlocked,OffFTReboundPct,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Accuracy,PenaltyCorner3Accuracy,PenaltyArc3Accuracy,ThreePtShootingFoulsDrawnPct,DefensiveGoaltends,HeaveAttempts,SecondChanceArc3PctAssisted,on,FoulsDrawn,Offensive Fouls Drawn,OffensiveGoaltends,BlockedArc3,Clear Path Fouls,Corner3PctBlocked
2739,1610612739,Luke Jackson,Luke Jackson,2739,CLE,1677.0,28,-8,61,59,26,54,10,120,2.0,5.0,,1.0,,2.0,1.0,6.0,3.0,8.0,1.0,,,6.0,19,2.0,3.0,18.0,66,2.0,5.0,,,4.0,3.0,8.0,1.0,,6.0,6.0,6.0,,1.0,,2.0,2,,1.0,1.0,4,,1.0,1.0,,3.0,4.0,1.0,5.0,,,,,1.0,,,1.0,1.0,2.0,1.0,,2,2,,,3.0,1.0,2.0,,,,,,,,6.0,26,,0.5,0.5,0.3157894736842105,0.4,0.375,0.35714285714285715,0.4,0.3333333333333333,0.4090909090909091,0.4,0.3333333333333333,0.09523809523809523,,,,,32.87671232876713,0.5,0.75,,0.03125,0.16666666666666666,,0.05555555555555555,0.027777777777777776,0.1111111111111111,,,,,,,,,0.5,,,0.23809523809523808,0.4,0.4,1.0,0.2857142857142857,0.16666666666666666,0.16666666666666666,,0.38095238095238093,0.375,0.375,0.3333333333333333,0.047619047619047616,0.2,,,,0.2222222222222222,,,0.3333333333333333,0.4342309523809524,0.36714,0.4401888888888889,0.09090909090909091,0.1,0.2222222222222222,0.3333333333333333,10.200000000000001,24.1,0.4262295081967213,,1.0,1.0,1.0,1.0,3.0,1.0,,1.0,0.5,0.5,0.047619047619047616,,,,1.0,1.0,1.0,0.1111111111111111,1.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,True,,,,,,
2412,1610612739,Jiri Welsch,Jiri Welsch,2412,CLE,5667.0,94,18,179,178,71,47,20,357,2.0,7.0,,2.0,1.0,3.0,,2.0,1.0,9.0,4.0,,4.0,3.0,18,5.0,17.0,26.0,184,,2.0,,4.0,4.0,2.0,10.0,4.0,7.0,14.0,2.0,4.0,,4.0,2.0,9.0,12,4.0,1.0,4.0,27,,4.0,,9.0,1.0,10.0,4.0,14.0,1.0,1.0,,1.0,4.0,,2.0,2.0,2.0,6.0,,3.0,1,4,1.0,2.0,22.0,,9.0,2.0,,,,,,,14.0,71,1.0,0.3333333333333333,0.3333333333333333,0.16666666666666666,,0.2,0.1956521739130435,,0.25,0.38235294117647056,0.5,0.3888888888888889,0.21739130434782608,0.1111111111111111,0.14285714285714285,0.5,,19.704433497536947,0.6666666666666666,0.2,0.13636363636363635,0.05970149253731343,,,0.11842105263157894,0.05333333333333334,0.05263157894736842,,0.10344827586206896,,,0.1,0.1111111111111111,0.17857142857142858,,,0.058823529411764705,,0.30434782608695654,0.2857142857142857,0.3333333333333333,0.5,0.08695652173913043,,,,0.391304347826087,0.1111111111111111,0.1111111111111111,,0.17391304347826086,1.0,,,,0.21428571428571427,0.3333333333333333,0.2857142857142857,0.5217391304347826,0.45803043478260863,0.41525,0.4512464285714285,0.28125,0.3333333333333333,0.15384615384615385,0.5384615384615384,10.405555555555557,24.86,0.39664804469273746,,1.0,,1.0,1.0,3.0,1.0,,1.0,0.2,0.2,0.043478260869565216,,,,0.25,0.25,1.0,,0.25,,,,,1.0,,1.0,,,3.0,1.0,2.0,,,,,,,,,,,0.25,,,,,,,,,0.25,,,,,True,,,,,,
980,1610612739,Zydrunas Ilgauskas,Zydrunas Ilgauskas,980,CLE,18047.0,301,4,547,545,131,180,83,1092,27.0,46.0,15.0,25.0,3.0,7.0,4.0,22.0,15.0,41.0,2.0,1.0,,46.0,109,2.0,36.0,131.0,558,17.0,31.0,1.0,5.0,42.0,8.0,19.0,,5.0,21.0,62.0,30.0,28.0,1.0,9.0,12.0,15,5.0,1.0,6.0,33,7.0,38.0,7.0,30.0,7.0,44.0,45.0,89.0,12.0,5.0,2.0,3.0,8.0,,2.0,15.0,6.0,23.0,4.0,7.0,21,40,3.0,10.0,43.0,1.0,22.0,,28.0,18.0,9.0,28.0,12.0,1.0,21.0,131,3.0,0.6739130434782609,0.96875,0.42201834862385323,0.5483870967741935,0.42105263157894735,0.42792792792792794,0.578125,0.42105263157894735,0.4962121212121212,0.5833333333333334,0.4772727272727273,0.018018018018018018,0.08256880733944955,0.10869565217391304,0.18181818181818182,,23.628048780487806,0.34782608695652173,0.25925925925925924,0.1477832512315271,0.17194570135746606,0.11666666666666667,0.14,0.14068441064638784,0.16605166051660517,0.3387096774193548,0.1,0.11009174311926606,0.11764705882352941,0.1875,0.1780821917808219,0.2,0.0875,0.09302325581395349,0.17647058823529413,0.22641509433962265,0.42857142857142855,0.4144144144144144,0.5869565217391305,0.6585365853658537,0.48148148148148145,0.1981981981981982,0.18181818181818182,0.2222222222222222,0.75,0.36936936936936937,0.36585365853658536,0.36585365853658536,1.0,0.018018018018018018,0.78125,0.6,0.13333333333333333,0.03125,0.3684210526315789,0.42857142857142855,,0.43243243243243246,0.46578181818181813,0.5647107142857142,0.4524684210526317,0.16666666666666666,0.16923076923076924,0.32061068702290074,0.16030534351145037,8.38348623853211,33.05,0.23948811700182815,,,,1.0,1.0,3.0,1.0,,1.0,0.5,1.0,,,,,0.5,0.5,1.0,,1.0,,,,1.0,,1.0,,,,3.0,2.0,1.0,,2.0,,1.0,,,,1.0,3.0,1.0,,,,,,,,1.0,,,,,1.0,1.0,True,,,,,,
2205,1610612739,DeSagana Diop,DeSagana Diop,2205,CLE,3518.0,59,11,115,116,53,52,17,231,7.0,9.0,3.0,3.0,4.0,5.0,1.0,10.0,1.0,2.0,,,,9.0,21,,,18.0,103,3.0,4.0,,,6.0,6.0,12.0,,,12.0,6.0,12.0,6.0,,1.0,1.0,2,1.0,,,5,1.0,6.0,2.0,5.0,1.0,8.0,7.0,15.0,1.0,3.0,2.0,1.0,1.0,1.0,1.0,3.0,,4.0,,2.0,3,5,,,,,,,6.0,5.0,1.0,6.0,6.0,,12.0,53,1.0,0.3333333333333333,0.5,0.42857142857142855,0.75,0.5,0.42857142857142855,0.75,0.5,0.42857142857142855,0.75,0.5,,0.047619047619047616,0.1111111111111111,,,18.51851851851852,0.25,0.2,0.12195121951219512,0.12244897959183673,0.25,0.16666666666666666,0.14285714285714285,0.12727272727272726,0.16666666666666666,0.1111111111111111,0.10526315789473684,,0.3333333333333333,0.1875,0.1111111111111111,0.0625,0.3333333333333333,,0.09090909090909091,1.0,0.42857142857142855,0.7777777777777778,0.875,0.2857142857142857,0.47619047619047616,0.1,0.1,,0.09523809523809523,0.5,0.5,1.0,,0.75,1.0,,,0.4166666666666667,0.8,,0.42857142857142855,0.4367571428571429,0.494,0.4504833333333333,,,0.3333333333333333,0.6666666666666666,7.309523809523809,,0.4608695652173913,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,True,,,,,,
281,1610612739,Scott Williams,Scott Williams,281,CLE,2068.0,34,-10,66,63,36,36,16,129,,1.0,,,,,,4.0,,4.0,1.0,,1.0,,9,1.0,,,82,,1.0,,,,,4.0,1.0,,,,,,1.0,3.0,,1,,,,3,,2.0,,2.0,,2.0,3.0,5.0,,,,,,,,,,,,,2,4,1.0,,,,,,2.0,1.0,1.0,2.0,1.0,,,36,1.0,,,,,,,,,,,,0.1,0.3333333333333333,1.0,0.5,,12.048192771084338,,,0.14285714285714285,0.0625,,,0.10526315789473684,0.05555555555555555,,0.08333333333333333,0.0625,,,,0.25,,,,,0.5,0.1,,,,0.4,,,,0.4,,,,0.1,,,,,,,0.2,0.2,0.44110999999999995,0.3649,0.40616,,,,,11.366666666666667,24.4,0.5454545454545454,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,1.0,,,,,,,,1.0,,,,,0.5,,,,,,,,,,,True,,,,,,
1714,1610612739,Robert Traylor,Robert Traylor,1714,CLE,59926.0,999,-87,1884,1884,604,692,282,3768,79.0,131.0,35.0,61.0,26.0,49.0,31.0,80.0,25.0,81.0,7.0,,5.0,135.0,292,7.0,49.0,319.0,2036,41.0,75.0,,19.0,101.0,40.0,86.0,5.0,18.0,98.0,168.0,102.0,68.0,6.0,25.0,40.0,50,21.0,7.0,12.0,110,17.0,86.0,19.0,107.0,16.0,142.0,104.0,246.0,10.0,41.0,29.0,12.0,25.0,8.0,13.0,29.0,12.0,54.0,8.0,18.0,91,151,14.0,11.0,82.0,8.0,35.0,10.0,33.0,28.0,4.0,33.0,15.0,6.0,98.0,604,20.0,0.6222222222222222,0.8316831683168316,0.4623287671232877,0.5466666666666666,0.46511627906976744,0.451505016722408,0.5466666666666666,0.43956043956043955,0.47470238095238093,0.5738636363636364,0.47115384615384615,0.023411371237458192,0.08561643835616438,0.11450381679389313,0.125,,17.457475380483437,0.46296296296296297,0.19753086419753085,0.15198863636363635,0.11082474226804123,0.11585365853658537,0.11643835616438356,0.14516129032258066,0.11171366594360087,0.14522821576763487,0.11555555555555555,0.08064516129032258,0.09900990099009901,0.15555555555555556,0.13100436681222707,0.1326530612244898,0.1827956989247312,0.13114754098360656,0.07142857142857142,0.07462686567164178,0.45454545454545453,0.43812709030100333,0.6030534351145038,0.6810344827586207,0.5443037974683544,0.26755852842809363,0.3875,0.44285714285714284,0.6129032258064516,0.2709030100334448,0.30864197530864196,0.30864197530864196,0.88,0.023411371237458192,0.8133333333333334,0.5737704918032787,0.05714285714285714,,0.5384615384615384,0.5306122448979592,0.054945054945054944,0.46153846153846156,0.48559476351351344,0.557310294117647,0.5153932584269664,0.10736196319018405,0.109717868338558,0.3166144200626959,0.3072100313479624,7.700684931506849,34.81428571428571,0.3205944798301486,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,10.0,6.0,4.0,1.0,,,2.0,,,,1.0,2.0,,,0.14285714285714285,0.14285714285714285,0.012987012987012988,,,,,,,,2.0,1.0,,False,1.0,1.0,2.0,,,
1956,1610612739,Ira Newble,Ira Newble,1956,CLE,94752.0,1579,-65,2987,2982,599,547,413,5969,74.0,130.0,15.0,36.0,14.0,21.0,7.0,29.0,57.0,156.0,8.0,3.0,1.0,138.0,315,42.0,45.0,369.0,3200,18.0,49.0,7.0,3.0,48.0,22.0,45.0,9.0,19.0,78.0,230.0,46.0,26.0,8.0,26.0,69.0,76,23.0,24.0,22.0,159,7.0,55.0,17.0,103.0,,120.0,63.0,183.0,7.0,42.0,33.0,9.0,26.0,9.0,21.0,27.0,5.0,53.0,4.0,9.0,56,116,6.0,5.0,57.0,4.0,22.0,8.0,17.0,9.0,5.0,17.0,8.0,1.0,78.0,599,13.0,0.8333333333333334,0.92,0.4380952380952381,0.3673469387755102,0.4888888888888889,0.453781512605042,0.4017857142857143,0.5462962962962963,0.48172323759791125,0.41379310344827586,0.609375,0.11764705882352941,0.08253968253968254,0.15384615384615385,0.06896551724137931,0.02564102564102564,12.499999999999998,0.49056603773584906,,0.08699324324324324,0.043685464654487687,0.07112970711297072,0.03977272727272727,0.084328882642305,0.04320557491289199,0.06442577030812324,0.05181347150259067,0.023255813953488372,0.04838709677419355,0.019230769230769232,0.10410958904109589,0.06784660766961652,0.0875,0.0755813953488372,0.05970149253731343,0.04,0.47058823529411764,0.3641456582633053,0.5692307692307692,0.6727272727272727,0.7972972972972973,0.08123249299719888,0.2413793103448276,0.25925925925925924,0.7142857142857143,0.4369747899159664,0.36538461538461536,0.375,0.8947368421052632,0.022408963585434174,0.6428571428571429,0.4166666666666667,0.13333333333333333,0.05357142857142857,0.3888888888888889,0.6666666666666666,0.018518518518518517,0.48179271708683474,0.5041375350140057,0.5438829999999999,0.5255953703703704,0.058666666666666666,0.06606606606606606,0.13008130081300814,0.21138211382113822,10.001587301587302,23.742857142857144,0.20053565450284566,11.0,34.0,8.0,5.0,16.0,48.0,5.0,1.0,1.0,0.38095238095238093,0.38095238095238093,0.09523809523809523,0.3235294117647059,0.3235294117647059,1.0,0.625,0.625,1.0,0.14814814814814814,0.625,2.0,4.0,5.0,1.0,,3.0,5.0,,,7.0,4.0,3.0,1.0,6.0,1.0,1.0,,,,3.0,,0.42857142857142855,0.5555555555555556,,,0.012987012987012988,0.07142857142857142,0.5,1.0,0.3333333333333333,0.625,,,,,1.0,False,,,1.0,,,
2040,1610612739,Jerome Moiso,Jerome Moiso,2040,CLE,1688.0,28,-24,54,54,7,25,5,108,2.0,2.0,1.0,1.0,,,1.0,3.0,,,,,,3.0,5,,,6.0,72,1.0,1.0,,,2.0,,,,,,2.0,4.0,2.0,,,,1,,,,3,,1.0,2.0,4.0,,6.0,1.0,7.0,,1.0,,1.0,,,,,,,,,3,4,,,,,,,2.0,2.0,,2.0,,,,7,,0.3333333333333333,0.5,0.6,1.0,,0.6,1.0,,0.6,1.0,,,,,,,8.333333333333334,,,0.2222222222222222,0.05263157894736842,0.4,,0.2608695652173913,0.045454545454545456,,,0.1111111111111111,,,,0.6666666666666666,0.2857142857142857,0.5,0.3333333333333333,,,0.4,1.0,1.0,0.5,0.6,0.3333333333333333,0.3333333333333333,,,,,,,1.0,1.0,,,,,,0.4,0.507,0.7264,,,,0.3333333333333333,,6.0200000000000005,,0.12962962962962962,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,
2544,1610612739,LeBron James,LeBron James,2544,CLE,162573.0,2710,77,5117,5084,1377,1341,706,10201,302.0,430.0,41.0,60.0,87.0,125.0,92.0,245.0,140.0,394.0,181.0,14.0,75.0,534.0,1069,225.0,361.0,1666.0,5404,58.0,106.0,24.0,31.0,177.0,137.0,275.0,89.0,175.0,536.0,484.0,584.0,54.0,180.0,57.0,409.0,472,181.0,84.0,144.0,1007,12.0,74.0,73.0,271.0,34.0,378.0,86.0,464.0,33.0,141.0,84.0,57.0,110.0,30.0,90.0,93.0,20.0,203.0,20.0,43.0,43,109,2.0,16.0,476.0,46.0,198.0,50.0,36.0,24.0,8.0,39.0,20.0,1.0,536.0,1377,16.0,0.45318352059925093,0.47731755424063116,0.49953227315247895,0.5471698113207547,0.49818181818181817,0.5042503863987635,0.5615384615384615,0.4958791208791209,0.5521042084168337,0.5986394557823129,0.5711206896551724,0.17387944358578053,0.05332086061739944,0.07209302325581396,0.09387755102040816,0.007614213197969543,28.475711892797317,0.541871921182266,0.20987654320987653,0.1396187532199897,0.03580067731011127,0.16590909090909092,0.03333333333333333,0.14447711045779085,0.03543469303667079,0.05537459283387622,0.04313099041533546,0.015719467956469165,0.024,0.05454545454545454,0.07201309328968904,0.12969924812030076,0.19799498746867167,0.16927899686520376,0.15702479338842976,0.054455445544554455,0.5128205128205128,0.3323029366306028,0.7023255813953488,0.7568922305764411,0.5033112582781457,0.1893353941267388,0.37551020408163266,0.4144144144144144,0.2717391304347826,0.3044822256568779,0.3553299492385787,0.35805626598465473,0.4642857142857143,0.13987635239567234,0.46153846153846156,0.6833333333333333,0.21951219512195122,0.1076923076923077,0.3434065934065934,0.696,0.20604395604395603,0.5061823802163833,0.4951010440835266,0.5113084070796462,0.48759393939393963,0.1375259156876296,0.16216216216216217,0.10624249699879952,0.3217286914765906,9.06192703461179,24.98266666666666,0.2691029900332226,19.0,44.0,14.0,60.0,79.0,132.0,60.0,22.0,0.5569620253164557,0.3511111111111111,0.35267857142857145,0.03400309119010819,0.4318181818181818,0.4318181818181818,0.6842105263157895,0.3314917127071823,0.3314917127071823,0.5166666666666667,0.038461538461538464,0.3333333333333333,4.0,10.0,6.0,6.0,23.0,10.0,29.0,105.0,,63.0,42.0,21.0,,10.0,8.0,17.0,1.0,3.0,1.0,4.0,,0.4166666666666667,0.3258426966292135,,,,0.07692307692307693,0.4,0.5,0.42857142857142855,0.42857142857142855,0.30666666666666664,0.004424778761061947,,1.0,0.5,False,,,,2.0,,
727,1610612739,Eric Snow,Eric Snow,727,CLE,79901.0,1332,12,2476,2475,738,808,335,4951,21.0,54.0,1.0,4.0,5.0,15.0,11.0,32.0,39.0,102.0,15.0,1.0,6.0,71.0,188,31.0,45.0,211.0,2620,5.0,16.0,3.0,,13.0,15.0,43.0,12.0,32.0,71.0,94.0,48.0,,14.0,16.0,183.0,222,83.0,30.0,70.0,483,7.0,15.0,24.0,55.0,3.0,82.0,23.0,105.0,2.0,45.0,19.0,26.0,28.0,17.0,19.0,31.0,9.0,59.0,2.0,16.0,50,143,,7.0,58.0,4.0,14.0,17.0,10.0,6.0,2.0,11.0,3.0,,71.0,738,30.0,0.6619718309859155,0.6619718309859155,0.3776595744680851,0.3125,0.3488372093023256,0.3789954337899543,0.34210526315789475,0.35454545454545455,0.42886178861788615,0.34210526315789475,0.4797297297297297,0.1415525114155251,0.0851063829787234,0.16666666666666666,0.125,0.029411764705882353,10.627177700348433,0.4745762711864407,0.030927835051546393,0.06221719457013575,0.015105740181268883,0.09486166007905138,0.040229885057471264,0.06948109058927,0.018851756640959727,0.016891891891891893,0.017123287671232876,0.012345679012345678,0.05309734513274336,0.01639344262295082,0.06985294117647059,0.05761316872427984,0.05962059620596206,0.0979381443298969,0.0847457627118644,0.01652892561983471,0.2727272727272727,0.2465753424657534,0.3888888888888889,0.4666666666666667,0.3333333333333333,0.1461187214611872,0.34375,0.39285714285714285,0.2727272727272727,0.4657534246575342,0.38235294117647056,0.3939393939393939,0.9487179487179487,0.0684931506849315,0.21052631578947367,0.25,1.0,0.05263157894736842,0.2727272727272727,0.3333333333333333,0.10909090909090909,0.3881278538812785,0.46714747706422033,0.46741470588235295,0.47189545454545456,0.0611353711790393,0.0707070707070707,0.061611374407582936,0.33649289099526064,11.563829787234047,24.819354838709685,0.29806138933764137,2.0,16.0,6.0,6.0,8.0,24.0,6.0,,1.0,0.25806451612903225,0.26666666666666666,0.0730593607305936,0.125,0.125,1.0,0.4,0.4,1.0,0.10909090909090909,0.42857142857142855,1.0,2.0,,,3.0,1.0,3.0,,,39.0,22.0,17.0,1.0,4.0,,1.0,,1.0,,2.0,,0.3333333333333333,0.25,,,0.011764705882352941,0.10526315789473684,0.5,1.0,,,0.5,,,1.0,,False,,,,1.0,,
2562,1610612739,Sasha Pavlovic,Sasha Pavlovic,2562,CLE,30770.0,513,-53,972,973,295,289,134,1945,29.0,47.0,2.0,6.0,5.0,9.0,7.0,20.0,17.0,48.0,23.0,3.0,8.0,53.0,115,44.0,22.0,170.0,1097,3.0,12.0,3.0,2.0,8.0,13.0,29.0,17.0,10.0,57.0,72.0,34.0,4.0,23.0,9.0,29.0,30,14.0,4.0,11.0,61,1.0,10.0,7.0,23.0,7.0,37.0,12.0,49.0,3.0,19.0,11.0,8.0,17.0,1.0,9.0,9.0,8.0,26.0,,5.0,26,80,2.0,6.0,32.0,3.0,14.0,3.0,4.0,4.0,,4.0,2.0,,57.0,295,16.0,0.6792452830188679,0.7058823529411765,0.4608695652173913,0.25,0.4482758620689655,0.46540880503144655,0.2,0.5108695652173914,0.4884393063583815,0.25,0.5480769230769231,0.27672955974842767,0.0782608695652174,0.1702127659574468,0.05,,17.548500881834215,0.6538461538461539,0.19444444444444445,0.06534090909090909,0.02680965147453083,0.10144927536231885,0.011904761904761904,0.07125890736342043,0.024070021881838075,0.024390243902439025,0.01834862385321101,0.03546099290780142,0.017857142857142856,,0.04838709677419355,0.07,0.078125,0.08888888888888889,0.125,0.037037037037037035,0.5,0.29559748427672955,0.6170212765957447,0.7435897435897436,0.6551724137931034,0.12578616352201258,0.35,0.3684210526315789,0.42857142857142855,0.3018867924528302,0.3541666666666667,0.3541666666666667,0.8235294117647058,0.14465408805031446,0.4,0.3333333333333333,,0.2,0.1956521739130435,0.5555555555555556,0.17391304347826086,0.5723270440251572,0.5068735849056604,0.47225000000000006,0.48055869565217396,0.08235294117647059,0.1111111111111111,0.047058823529411764,0.3352941176470588,10.0,24.238636363636363,0.30349794238683125,7.0,21.0,9.0,7.0,14.0,42.0,7.0,1.0,1.0,0.3181818181818182,0.3181818181818182,0.1320754716981132,0.3333333333333333,0.3333333333333333,1.0,0.30434782608695654,0.30434782608695654,1.0,0.1956521739130435,0.30434782608695654,,,4.0,,3.0,,7.0,,,1.0,1.0,,1.0,,,2.0,,,,,1.0,,0.4117647058823529,,,0.025,,,,,0.4444444444444444,0.375,,4.0,,,False,,,,,1.0,
446,1610612739,Lucious Harris,Lucious Harris,446,CLE,46725.0,779,-28,1490,1486,467,575,195,2976,7.0,24.0,2.0,7.0,1.0,6.0,7.0,18.0,44.0,104.0,21.0,3.0,4.0,58.0,146,44.0,36.0,200.0,1545,5.0,18.0,3.0,3.0,13.0,14.0,37.0,13.0,10.0,50.0,104.0,12.0,2.0,20.0,7.0,34.0,38,12.0,9.0,13.0,80,4.0,19.0,7.0,49.0,1.0,57.0,23.0,80.0,4.0,15.0,8.0,7.0,16.0,4.0,9.0,9.0,7.0,25.0,1.0,5.0,17,52,2.0,2.0,44.0,1.0,15.0,3.0,4.0,3.0,1.0,4.0,1.0,,50.0,467,12.0,0.896551724137931,0.9122807017543859,0.3972602739726027,0.2777777777777778,0.3783783783783784,0.43157894736842106,0.23809523809523808,0.4,0.46859903381642515,0.2826086956521739,0.42857142857142855,0.23157894736842105,0.04794520547945205,0.20833333333333334,0.1111111111111111,,13.488372093023257,0.64,0.01818181818181818,0.0847750865051903,0.03156146179401993,0.051094890510948905,0.03389830508474576,0.07832167832167833,0.03194444444444444,0.031914893617021274,0.01694915254237288,0.04219409282700422,0.02247191011235955,0.06896551724137931,0.07291666666666667,0.09411764705882353,0.08796296296296297,0.057692307692307696,0.030303030303030304,0.0380952380952381,0.25,0.12631578947368421,0.2916666666666667,0.3684210526315789,0.5714285714285714,0.09473684210526316,0.3888888888888889,0.4375,1.0,0.5473684210526316,0.4230769230769231,0.4230769230769231,0.9318181818181818,0.11052631578947368,0.3333333333333333,0.2857142857142857,0.5,0.14285714285714285,0.12,0.16666666666666666,0.08,0.35789473684210527,0.456757671957672,0.46580833333333327,0.4391122448979592,0.07352941176470588,0.09375,0.065,0.25,14.455479452054794,25.12045454545454,0.31342281879194633,12.0,23.0,9.0,4.0,16.0,48.0,4.0,9.0,1.0,0.36363636363636365,0.37209302325581395,0.12105263157894737,0.5217391304347826,0.5217391304347826,1.0,0.19047619047619047,0.19047619047619047,1.0,0.18,0.2,,,3.0,,1.0,,4.0,,,4.0,3.0,1.0,,1.0,1.0,1.0,,,,,,,0.3076923076923077,,,,,,,,0.3333333333333333,0.25,,,1.0,,False,,,,,,
