EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,Fg3aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,Offensive Fouls,FTA,2pt And 1 Free Throw Trips,Technical Free Throw Trips,TwoPtShootingFoulsDrawn,ThreePtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG3APctBlocked,FG2APctBlocked,AtRimPctBlocked,LongMidRangePctBlocked,Corner3PctBlocked,Arc3PctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,ThreePtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,SecondChanceAtRimFGM,PtsPutbacks,HeaveAttempts,FTOffRebounds,3pt And 1 Free Throw Trips,Blocked3s,BlockedCorner3,BlockedLongMidRange,BlockedShortMidRange,DefensiveGoaltends,Defensive 3 Seconds Violations,ShortMidRangePctBlocked,OffFTReboundPct,ShortMidRangePctAssisted,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,3SecondViolations,StepOutOfBoundsTurnovers,OffensiveGoaltends,BlockedArc3,Clear Path Fouls,on
133,1610612745,David Wesley,David Wesley,133,HOU,74709.0,1245.0,44.0,2365.0,2340,566.0,578.0,291.0,4705,33.0,49.0,2.0,3.0,6.0,2.0,11.0,46.0,121.0,31.0,79.0,5.0,9.0,7.0,21.0,29.0,85.0,4.0,11.0,6.0,20.0,81.0,181.0,60.0,164.0,54.0,396.0,2509,2.0,11.0,9.0,20.0,2.0,33.0,10.0,24.0,13.0,41.0,16.0,75.0,126.0,36.0,159.0,21.0,85.0,29.0,7.0,3.0,80.0,27.0,107.0,22.0,5.0,32.0,28.0,20.0,241.0,5.0,9.0,20.0,53.0,2.0,75.0,14.0,89.0,2.0,41.0,24.0,17.0,31.0,5.0,26.0,11.0,1.0,5.0,3.0,42.0,3.0,10.0,41.0,100.0,3.0,2.0,64.0,4.0,16.0,16.0,4.0,4.0,4.0,4.0,4.0,1.0,75.0,566.0,14.0,0.7777777777777778,0.7777777777777778,0.8833333333333333,0.36585365853658536,0.45,0.3170731707317073,0.36585365853658536,0.44751381215469616,0.18181818181818182,0.4166666666666667,0.4956521739130435,0.5,0.45384615384615384,0.5232876712328767,0.515625,0.4863013698630137,0.4753623188405797,0.018292682926829267,0.03867403314917127,0.12244897959183673,0.008264462809917356,0.02531645569620253,0.011764705882352941,15.149253731343283,0.7380952380952381,0.03333333333333333,0.06432038834951456,0.011097410604192354,0.07462686567164178,0.017543859649122806,0.06684981684981685,0.012773722627737226,0.00510204081632653,0.023076923076923078,0.005633802816901409,0.015463917525773196,0.02197802197802198,0.08974358974358974,0.03255813953488372,0.06666666666666667,0.07246376811594203,0.08196721311475409,0.010526315789473684,0.25,0.14202898550724638,0.673469387755102,0.7674418604651163,0.6666666666666666,0.03188405797101449,0.18181818181818182,0.18181818181818182,0.3507246376811594,0.38016528925619836,0.38333333333333336,0.8913043478260869,0.2289855072463768,0.3924050632911392,0.4025974025974026,0.8709677419354839,0.2463768115942029,0.3411764705882353,0.34523809523809523,0.896551724137931,0.06451612903225806,0.2903225806451613,0.5555555555555556,1.0,0.3548387096774194,0.36363636363636365,1.0,0.09230769230769231,0.5,0.3230769230769231,0.3333333333333333,0.3076923076923077,0.3,0.6173913043478261,0.3411764705882353,0.5235755813953488,0.5402125,0.52118984375,0.055401662049861494,0.08290155440414508,0.023809523809523808,0.08333333333333333,0.1893939393939394,13.31602209944751,24.251219512195128,0.23932346723044398,,,,,,,,,,,,,,,,,,,,,,True
1503,1610612745,Tracy McGrady,Tracy McGrady,1503,HOU,122004.0,2033.0,146.0,3841.0,3792,921.0,956.0,472.0,7633,140.0,234.0,36.0,26.0,51.0,31.0,91.0,171.0,397.0,4.0,14.0,,1.0,1.0,3.0,82.0,244.0,10.0,20.0,28.0,85.0,342.0,722.0,86.0,258.0,219.0,1161.0,3943,37.0,71.0,10.0,21.0,17.0,121.0,70.0,145.0,29.0,88.0,83.0,310.0,246.0,438.0,147.0,111.0,243.0,82.0,26.0,3.0,227.0,79.0,306.0,47.0,32.0,101.0,57.0,69.0,691.0,10.0,29.0,63.0,209.0,9.0,281.0,41.0,322.0,18.0,92.0,55.0,37.0,78.0,21.0,58.0,44.0,5.0,20.0,4.0,122.0,9.0,26.0,59.0,118.0,6.0,7.0,287.0,27.0,2.0,116.0,9.0,27.0,36.0,27.0,38.0,15.0,310.0,921.0,20.0,0.35964912280701755,0.3738601823708207,0.5697674418604651,0.3333333333333333,0.47619047619047616,0.32954545454545453,0.3346303501945525,0.47368421052631576,0.5211267605633803,0.4827586206896552,0.4806122448979592,0.5652173913043478,0.4871244635193133,0.5253623188405797,0.5931372549019608,0.545774647887324,0.26326530612244897,0.011627906976744186,0.036011080332409975,0.08974358974358974,0.005037783375314861,,0.012295081967213115,28.10637322329207,0.639344262295082,0.075,0.14770318021201415,0.02227342549923195,0.14788732394366197,0.020833333333333332,0.14774579033134166,0.021885521885521887,0.03823529411764706,0.020202020202020204,0.014134275618374558,0.01488095238095238,0.034722222222222224,0.0979381443298969,0.150997150997151,0.17455621301775148,0.16507936507936508,0.0990990990990991,0.03515625,0.39473684210526316,0.23877551020408164,0.5982905982905983,0.6572769953051644,0.34285714285714286,0.09285714285714286,0.34065934065934067,0.3522727272727273,0.4051020408163265,0.43073047858942065,0.43291139240506327,0.3567251461988304,0.014285714285714285,0.2857142857142857,0.2857142857142857,0.5,0.24897959183673468,0.3360655737704918,0.34024896265560167,0.573170731707317,0.391304347826087,0.010869565217391304,,,0.21739130434782608,0.5,1.0,0.21888412017167383,0.5098039215686274,0.012875536480686695,0.3333333333333333,0.3648068669527897,0.32941176470588235,0.5020408163265306,0.3374485596707819,0.4778585977482088,0.49202708333333334,0.4707310869565217,0.11606313834726091,0.14303329223181258,0.03383458646616541,0.10422049956933678,0.2670111972437554,11.7,25.632558139534872,0.23978130695131475,23.0,26.0,1.0,2.0,1.0,2.0,2.0,4.0,5.0,3.0,1.0,0.03296703296703297,0.02197802197802198,0.45161290322580644,0.6388888888888888,0.21739130434782608,,,,,,True
1508,1610612745,Maurice Taylor,Maurice Taylor,1508,HOU,32450.0,541.0,-24.0,1015.0,990,256.0,263.0,99.0,2005,33.0,57.0,13.0,9.0,13.0,13.0,23.0,20.0,68.0,2.0,4.0,1.0,1.0,1.0,2.0,1.0,3.0,,,1.0,2.0,66.0,148.0,3.0,7.0,20.0,161.0,1022,10.0,22.0,1.0,1.0,4.0,27.0,14.0,33.0,2.0,4.0,11.0,45.0,88.0,44.0,9.0,,3.0,1.0,13.0,,35.0,3.0,38.0,2.0,1.0,18.0,11.0,6.0,79.0,6.0,13.0,22.0,51.0,5.0,78.0,21.0,99.0,4.0,12.0,6.0,6.0,25.0,4.0,18.0,16.0,1.0,7.0,3.0,41.0,3.0,7.0,42.0,74.0,5.0,7.0,31.0,3.0,,16.0,,1.0,8.0,5.0,8.0,4.0,45.0,256.0,9.0,0.6666666666666666,0.6984126984126984,1.0,0.42857142857142855,1.0,0.5,0.42857142857142855,0.44594594594594594,0.45454545454545453,0.42424242424242425,0.45483870967741935,0.5,0.4594594594594595,0.47633136094674555,0.5192307692307693,0.5113636363636364,0.04516129032258064,,0.08783783783783784,0.17543859649122806,0.029411764705882353,,,18.666666666666668,0.6097560975609756,0.2,0.1356382978723404,0.03735632183908046,0.171875,0.05128205128205128,0.14484126984126985,0.04086021505376344,0.030612244897959183,0.06741573033707865,0.024844720496894408,0.06097560975609756,0.02857142857142857,0.15306122448979592,0.12222222222222222,0.13297872340425532,0.1590909090909091,0.2,0.05555555555555555,0.5,0.36774193548387096,0.5789473684210527,0.7021276595744681,0.6363636363636364,0.14838709677419354,0.5652173913043478,0.5909090909090909,0.43870967741935485,0.29411764705882354,0.30303030303030304,0.85,0.025806451612903226,0.5,0.5,1.0,0.01935483870967742,0.3333333333333333,0.3333333333333333,1.0,0.5652173913043478,0.043478260869565216,1.0,1.0,,,,0.35135135135135137,0.6923076923076923,0.05405405405405406,0.5,0.05405405405405406,0.5,0.4129032258064516,0.3333333333333333,0.4595874193548388,0.52362,0.45890945945945943,0.09523809523809523,0.09937888198757763,,0.16770186335403728,0.2795031055900621,10.347297297297295,23.914285714285715,0.2522167487684729,7.0,6.0,,2.0,,,,1.0,2.0,,1.0,0.043478260869565216,0.07407407407407407,0.46153846153846156,0.5384615384615384,0.2857142857142857,1.0,,,,,True
2397,1610612745,Yao Ming,Yao Ming,2397,HOU,147574.0,2460.0,134.0,4634.0,4590,1141.0,1205.0,558.0,9224,276.0,385.0,115.0,57.0,79.0,230.0,501.0,32.0,89.0,,,,,,,,,,,,,538.0,975.0,,,389.0,1465.0,4754,104.0,156.0,,,105.0,313.0,106.0,176.0,,,160.0,372.0,770.0,306.0,,,,,72.0,,41.0,20.0,61.0,14.0,6.0,18.0,7.0,16.0,142.0,39.0,168.0,103.0,313.0,45.0,461.0,208.0,669.0,19.0,34.0,25.0,9.0,84.0,8.0,24.0,112.0,7.0,60.0,18.0,196.0,26.0,47.0,173.0,298.0,20.0,42.0,497.0,51.0,,227.0,,48.0,160.0,113.0,160.0,107.0,372.0,1141.0,27.0,0.7156133828996283,0.8333333333333334,,,,,,0.5517948717948717,0.6666666666666666,0.6022727272727273,0.5517948717948717,0.6666666666666666,0.6022727272727273,0.6109257714762302,0.7382075471698113,0.6838235294117647,,,0.07384615384615385,0.12727272727272726,0.011235955056179775,,,26.543445121951223,0.42857142857142855,0.30612244897959184,0.18411764705882352,0.10632911392405063,0.2,0.0693950177935943,0.18781038374717832,0.09663865546218488,0.15233415233415235,0.09494949494949495,0.08702064896755163,0.0532994923857868,0.10714285714285714,0.15631691648822268,0.2261904761904762,0.17835178351783518,0.19047619047619047,0.22627737226277372,0.052486187845303865,0.66875,0.39487179487179486,0.7168831168831169,0.8214285714285714,0.6920289855072463,0.5138461538461538,0.4590818363273453,0.4801670146137787,0.09128205128205129,0.3595505617977528,0.36363636363636365,0.90625,,,,,,,,,0.7371794871794872,,,,,,,0.44886363636363635,0.7215189873417721,,,,,0.39487179487179486,,0.455146051282051,0.513985,0.4613880681818181,0.19721980886185925,0.19721980886185925,,0.2136518771331058,0.25392491467576794,6.236923076923071,,0.24622356495468278,85.0,152.0,,1.0,,,,3.0,44.0,13.0,10.0,0.043912175648702596,0.008771929824561403,0.717391304347826,0.7391304347826086,0.10588235294117647,27.0,2.0,1.0,,,True
468,1610612745,Jon Barry,Jon Barry,468,HOU,35501.0,592.0,130.0,1127.0,1108,369.0,408.0,123.0,2235,7.0,20.0,2.0,3.0,3.0,8.0,14.0,15.0,35.0,11.0,25.0,3.0,5.0,3.0,9.0,15.0,38.0,2.0,2.0,4.0,13.0,30.0,69.0,26.0,63.0,33.0,171.0,1158,1.0,5.0,5.0,7.0,4.0,21.0,14.0,22.0,7.0,22.0,22.0,71.0,32.0,28.0,66.0,12.0,38.0,15.0,3.0,,76.0,7.0,83.0,4.0,3.0,35.0,19.0,22.0,173.0,3.0,5.0,14.0,33.0,8.0,55.0,8.0,63.0,2.0,25.0,17.0,8.0,17.0,3.0,16.0,6.0,1.0,1.0,,23.0,,4.0,11.0,31.0,1.0,,34.0,1.0,2.0,8.0,,9.0,2.0,,3.0,1.0,71.0,369.0,6.0,0.5333333333333333,0.5333333333333333,0.8461538461538461,0.4126984126984127,0.7142857142857143,0.3181818181818182,0.4126984126984127,0.43478260869565216,0.2,0.6363636363636364,0.5227272727272727,0.7083333333333334,0.5568181818181818,0.5709459459459459,0.75,0.6363636363636364,0.4772727272727273,,0.043478260869565216,0.1,,,,13.47068145800317,0.7391304347826086,0.16326530612244897,0.08354430379746836,0.01466275659824047,0.11290322580645161,0.0234375,0.0905587668593449,0.017057569296375266,0.010869565217391304,0.008547008547008548,0.022727272727272728,0.03333333333333333,,0.07272727272727272,0.08080808080808081,0.0913978494623656,0.14814814814814814,0.046511627906976744,0.027777777777777776,0.3333333333333333,0.15151515151515152,0.35,0.3888888888888889,0.42857142857142855,0.10606060606060606,0.5714285714285714,0.6153846153846154,0.26515151515151514,0.42857142857142855,0.42857142857142855,0.4666666666666667,0.1893939393939394,0.44,0.44,1.0,0.2878787878787879,0.39473684210526316,0.39473684210526316,0.7333333333333333,0.16666666666666666,0.4166666666666667,0.6,1.0,0.16666666666666666,1.0,,0.06818181818181818,1.0,0.20454545454545456,0.3333333333333333,0.29545454545454547,0.3076923076923077,0.6287878787878788,0.39473684210526316,0.5031553030303031,0.47769375,0.4748386363636365,0.05755395683453238,0.10526315789473684,,0.12280701754385964,0.4152046783625731,11.740579710144928,24.488888888888887,0.32741792369121564,1.0,,,,,1.0,,1.0,1.0,,,0.07142857142857142,,0.75,0.5,,,2.0,,1.0,,True
682,1610612745,Bob Sura,Bob Sura,682,HOU,82959.0,1383.0,87.0,2609.0,2597,602.0,622.0,336.0,5206,68.0,124.0,12.0,15.0,27.0,11.0,44.0,29.0,71.0,11.0,36.0,,3.0,2.0,6.0,26.0,66.0,2.0,4.0,8.0,14.0,108.0,239.0,37.0,102.0,85.0,412.0,2702,12.0,26.0,2.0,7.0,3.0,33.0,26.0,53.0,10.0,20.0,50.0,132.0,86.0,130.0,105.0,6.0,66.0,26.0,28.0,,173.0,48.0,221.0,30.0,18.0,63.0,34.0,76.0,490.0,17.0,35.0,39.0,122.0,15.0,176.0,59.0,235.0,8.0,48.0,29.0,19.0,63.0,13.0,43.0,35.0,5.0,20.0,2.0,98.0,6.0,25.0,48.0,116.0,2.0,12.0,113.0,6.0,,33.0,1.0,25.0,4.0,,5.0,5.0,132.0,602.0,17.0,0.39814814814814814,0.4095238095238095,0.9459459459459459,0.3627450980392157,0.2857142857142857,0.5,0.3627450980392157,0.45188284518828453,0.46153846153846156,0.49056603773584906,0.47947214076246336,0.45454545454545453,0.5616438356164384,0.5228426395939086,0.4714285714285714,0.6226415094339622,0.2991202346041056,,0.11715481171548117,0.1693548387096774,,,,16.498993963782695,0.6428571428571429,0.17857142857142858,0.1291005291005291,0.03820960698689956,0.1387900355871886,0.05821917808219178,0.13132137030995106,0.04304635761589404,0.03829787234042553,0.028268551236749116,0.04522613065326633,0.04950495049504951,0.07777777777777778,0.0842911877394636,0.14096916299559473,0.1487964989059081,0.14354066985645933,0.125,0.049079754601226995,1.0,0.36363636363636365,0.5483870967741935,0.6601941747572816,0.27941176470588236,0.12903225806451613,0.25,0.2972972972972973,0.20821114369501467,0.4084507042253521,0.4084507042253521,0.6896551724137931,0.10557184750733138,0.3055555555555556,0.3055555555555556,0.9090909090909091,0.1935483870967742,0.3939393939393939,0.3939393939393939,0.9615384615384616,0.36363636363636365,0.09090909090909091,,,0.12121212121212122,0.5,1.0,0.3698630136986301,0.5555555555555556,0.0821917808219178,0.3333333333333333,0.1917808219178082,0.5714285714285714,0.6627565982404692,0.3939393939393939,0.5203634897360704,0.4967796296296297,0.5044575342465751,0.0921409214092141,0.12406015037593984,0.009708737864077669,0.08009708737864078,0.32038834951456313,7.176150627615064,24.573529411764707,0.23073974702951322,8.0,6.0,,7.0,,1.0,,3.0,1.0,,,0.1590909090909091,0.1,0.36363636363636365,0.6666666666666666,0.5,,2.0,,1.0,3.0,True
1763,1610612745,Ryan Bowen,Ryan Bowen,1763,HOU,19111.0,319.0,64.0,582.0,598,171.0,203.0,72.0,1180,8.0,16.0,3.0,1.0,2.0,1.0,4.0,13.0,34.0,,1.0,,,,1.0,,,,,,,22.0,54.0,,1.0,8.0,52.0,560,,4.0,,,1.0,1.0,3.0,9.0,,1.0,2.0,8.0,38.0,6.0,,,,,4.0,,10.0,2.0,12.0,1.0,1.0,4.0,1.0,5.0,26.0,3.0,9.0,10.0,19.0,2.0,31.0,12.0,43.0,1.0,10.0,8.0,2.0,4.0,,4.0,1.0,1.0,,,5.0,,2.0,12.0,34.0,1.0,,10.0,2.0,,5.0,,1.0,4.0,1.0,4.0,2.0,8.0,171.0,7.0,0.8636363636363636,0.8636363636363636,,,,,,0.4074074074074074,,0.3333333333333333,0.4,,0.3,0.4406779661016949,0.1,0.36363636363636365,0.01818181818181818,,0.07407407407407407,0.1875,0.029411764705882353,,,9.667673716012084,0.8,0.08333333333333333,0.07661290322580645,0.04128440366972477,0.136986301369863,0.05084745762711865,0.09034267912772585,0.04332129963898917,0.04477611940298507,0.058823529411764705,0.03,0.041666666666666664,0.09090909090909091,0.09333333333333334,0.06451612903225806,0.07207207207207207,0.125,0.17647058823529413,0.03571428571428571,0.5,0.2909090909090909,0.5,0.6153846153846154,0.875,0.07272727272727272,0.25,0.25,0.6181818181818182,0.38235294117647056,0.3939393939393939,0.8461538461538461,0.01818181818181818,,,,,,,,0.75,,,,,,,0.2,0.5,0.1,,,,0.3090909090909091,,0.45334,0.5186999999999999,0.4232899999999999,0.08620689655172414,0.08771929824561403,,0.019230769230769232,0.15384615384615385,12.374074074074075,22.7,0.29381443298969073,,,,,,,,,3.0,,,,,1.0,,,,,,,,True
2229,1610612745,Mike James,Mike James,2229,HOU,21181.0,353.0,87.0,676.0,668,224.0,229.0,83.0,1344,17.0,28.0,2.0,6.0,10.0,8.0,16.0,17.0,31.0,6.0,23.0,,3.0,1.0,5.0,11.0,25.0,1.0,1.0,4.0,9.0,42.0,75.0,17.0,48.0,24.0,159.0,677,3.0,4.0,1.0,4.0,1.0,10.0,14.0,22.0,5.0,14.0,12.0,55.0,36.0,48.0,39.0,12.0,24.0,11.0,4.0,,24.0,11.0,35.0,7.0,4.0,7.0,10.0,7.0,81.0,2.0,3.0,6.0,24.0,1.0,31.0,5.0,36.0,3.0,15.0,9.0,6.0,9.0,4.0,6.0,7.0,1.0,3.0,,16.0,,4.0,15.0,38.0,,,32.0,,,12.0,,4.0,,,,,55.0,224.0,7.0,0.42857142857142855,0.42857142857142855,0.7647058823529411,0.3541666666666667,0.25,0.35714285714285715,0.3617021276595745,0.56,0.75,0.6363636363636364,0.5487804878048781,0.5625,0.5972222222222222,0.5719424460431655,0.5555555555555556,0.625,0.3902439024390244,,0.05333333333333334,0.10714285714285714,,,,20.182291666666668,0.5625,0.03333333333333333,0.09448818897637795,0.014563106796116505,0.07228915662650602,0.021505376344086023,0.08902077151335312,0.016722408026755852,0.016129032258064516,0.014705882352941176,0.013157894736842105,0.01694915254237288,0.029411764705882353,0.039473684210526314,0.04938271604938271,0.17525773195876287,0.06896551724137931,0.08,0.05084745762711865,,0.22764227642276422,0.6071428571428571,0.68,0.47058823529411764,0.13008130081300814,0.5,0.5333333333333333,0.25203252032520324,0.5483870967741935,0.5483870967741935,0.35294117647058826,0.18699186991869918,0.2608695652173913,0.2608695652173913,1.0,0.2032520325203252,0.44,0.44,0.6363636363636364,0.25,0.375,,,0.125,1.0,1.0,0.2777777777777778,0.6,0.1388888888888889,0.2,0.25,0.4444444444444444,0.6178861788617886,0.4583333333333333,0.5094836065573772,0.52075,0.4996028571428572,0.08888888888888889,0.13793103448275862,,0.06289308176100629,0.34591194968553457,9.617333333333335,24.762500000000003,0.33136094674556216,2.0,,1.0,,,,,,,,,0.0625,,0.5,1.0,0.5,,,,,,True
1909,1610612745,Scott Padgett,Scott Padgett,1909,HOU,23492.0,392.0,132.0,758.0,738,275.0,281.0,102.0,1496,9.0,18.0,7.0,3.0,3.0,3.0,4.0,6.0,15.0,3.0,9.0,1.0,5.0,2.0,6.0,22.0,50.0,2.0,4.0,7.0,16.0,18.0,37.0,25.0,59.0,9.0,120.0,714,6.0,8.0,3.0,9.0,4.0,25.0,6.0,8.0,9.0,22.0,6.0,45.0,20.0,16.0,75.0,,50.0,22.0,8.0,2.0,20.0,9.0,29.0,6.0,3.0,8.0,6.0,6.0,67.0,9.0,16.0,11.0,37.0,8.0,56.0,25.0,81.0,,18.0,11.0,7.0,7.0,1.0,6.0,6.0,1.0,1.0,1.0,13.0,,8.0,29.0,58.0,5.0,2.0,15.0,1.0,,6.0,,2.0,5.0,3.0,5.0,1.0,45.0,275.0,9.0,0.5555555555555556,0.7692307692307693,1.0,0.423728813559322,0.3333333333333333,0.4090909090909091,0.423728813559322,0.4864864864864865,0.75,0.75,0.578125,0.6176470588235294,0.65,0.5825242718446602,0.625,0.6428571428571429,0.6145833333333334,0.03389830508474576,0.21621621621621623,0.2777777777777778,0.13333333333333333,,0.04,13.410404624277456,0.5384615384615384,0.24242424242424243,0.13261648745519714,0.07239819004524888,0.11956521739130435,0.0661764705882353,0.1293800539083558,0.0700280112044818,0.1044776119402985,0.08450704225352113,0.03614457831325301,0.07216494845360824,0.05128205128205128,0.10112359550561797,0.1935483870967742,0.125,0.16129032258064516,0.03333333333333333,,0.2,0.1875,0.5,0.6923076923076923,0.2222222222222222,0.041666666666666664,0.75,1.0,0.15625,0.4,0.46153846153846156,1.0,0.09375,0.3333333333333333,0.3333333333333333,1.0,0.5208333333333334,0.44,0.4583333333333333,1.0,0.4117647058823529,0.29411764705882354,0.2,1.0,0.23529411764705882,0.5,1.0,0.1,1.0,0.2,0.3333333333333333,0.5333333333333333,0.4375,0.8020833333333334,0.44,0.525190625,0.5762269230769231,0.5279050000000001,0.0594059405940594,0.14285714285714285,,0.20833333333333334,0.375,9.159459459459459,25.001694915254237,0.3627968337730871,5.0,10.0,,,,,,1.0,1.0,,,0.25,,0.6666666666666666,0.7142857142857143,,,,,,,True
393,1610612745,Rod Strickland,Rod Strickland,393,HOU,5844.0,97.0,-20.0,167.0,171,26.0,25.0,27.0,338,4.0,6.0,3.0,,1.0,1.0,7.0,,7.0,,,,,,,,,,,,,5.0,20.0,,,3.0,13.0,195,2.0,4.0,,,,4.0,,2.0,,,,,2.0,8.0,,,,,2.0,,19.0,3.0,22.0,3.0,,7.0,4.0,8.0,47.0,1.0,2.0,3.0,11.0,,14.0,3.0,17.0,1.0,3.0,2.0,1.0,7.0,,4.0,,,3.0,,7.0,,3.0,2.0,4.0,,,4.0,,,2.0,,,1.0,,1.0,,,26.0,,0.2,0.25,,,,,,0.25,0.5,,0.25,0.5,,0.29545454545454547,0.5,,,,0.1,0.16666666666666666,,,,14.795918367346939,1.0,,0.1896551724137931,0.0273972602739726,0.15,0.05555555555555555,0.1794871794871795,0.03296703296703297,,0.037037037037037035,0.030303030303030304,,0.25,0.25,0.2,0.15625,0.14285714285714285,0.16666666666666666,0.07692307692307693,,0.3,0.6666666666666666,0.8,,0.35,0.14285714285714285,0.16666666666666666,0.35,,,,,,,,,,,,0.75,,,,,,,0.5,,,,,,0.3,,0.45904,0.4856,0.60405,0.09090909090909091,0.09090909090909091,,0.3076923076923077,,9.88,,0.15568862275449102,2.0,2.0,,,,,,,1.0,,,0.14285714285714285,,1.0,0.6666666666666666,,,,,,,True
